AA,Cdc14,Cdc15,Cdc15_i,Cdc20,Cdh1,Cdh1_i,Clb2,MEN,Net1,Net1Cdc14,Net1P,PP2A,Polo,PoloT,Polo_i,Tem1,Tem1_i,degr,securin,securinT,securinseparase,separase,separaseT,Time
1.0,0.015000000000000013,0.0257,0.9742999999999999,0.0,3.8e-05,0.999962,0.997,8e-06,0.098,0.485,0.41700000000000004,0.9653846153846154,0.945,0.99,0.04500000000000004,0.00389,0.99611,1.0,0.352,0.6,0.248,0.0020000000000000018,0.25,0.0
1.0,0.01497788356797275,0.025701056120896817,0.9742989438791032,0.00014996244851207713,3.848973450170787e-05,0.9999615102654983,0.9969999842903242,8.173761679576264e-06,0.09796842913783115,0.48502211643202725,0.41700945443014165,0.9724847934319697,0.9448759517198925,0.9900009048547339,0.04512495313484144,0.0039028986673397075,0.9960971013326603,1.0,0.35157593045061086,0.5999991002998069,0.24842316984919602,0.0015768301508039817,0.25,0.01
1.0,0.014965647640642288,0.025702035273003507,0.9742979647269965,0.0002998498192368969,3.846919830363903e-05,0.9999615308016964,0.9969996685946886,8.21136229840786e-06,0.09795686782768165,0.4850343523593577,0.41700877981296064,0.9736922106694454,0.9447537119916415,0.990001809484122,0.04524809749248049,0.0038993884165231885,0.9961006115834768,1.0,0.3515019548815332,0.5999964024106924,0.24849444752915922,0.0015055524708407764,0.25,0.02
1.0,0.014958685187238696,0.025702968294191785,0.9742970317058082,0.00044966214983496245,3.845714758521447e-05,0.9999615428524148,0.9969990545592662,8.21157875179129e-06,0.0979522770554895,0.4850413148127613,0.4170064081317492,0.9738900731857846,0.9446332531237622,0.990002714062755,0.045369460938992745,0.0038955464571784767,0.9961044535428215,1.0,0.35148579895540455,0.5999919081552132,0.24850610919980867,0.0014938908001913276,0.25,0.03
1.0,0.014954632761730036,0.02570387201282656,0.9742961279871735,0.000599399477901108,3.8450187339854234e-05,0.9999615498126602,0.9969981422879022,8.204852282217536e-06,0.09795085517107409,0.48504536723826996,0.417003777590656,0.973917416392206,0.9445145477071248,0.9900036185737513,0.04548907086662646,0.0038929123887899396,0.99610708761121,1.0,0.351477899026448,0.5999856193717256,0.24850772034527754,0.001492279654722456,0.25,0.04
1.0,0.014952204745628805,0.02570475582388529,0.9742952441761147,0.0007490618409890039,3.8446068056728924e-05,0.9999615539319433,0.9969969319439117,8.198577780222563e-06,0.0979510764094559,0.4850477952543712,0.4170011283361729,0.9739154044775261,0.9443975687966225,0.9900045230075933,0.04560695421097083,0.0038911275356290752,0.996108872464371,1.0,0.35146993611275956,0.5999775379132983,0.24850760180053877,0.0014923981994612312,0.25,0.05
1.0,0.014950686109702516,0.025705625045328567,0.9742943749546714,0.0008986492766264604,3.8443538551185694e-05,0.9999615564614488,0.9969954237244398,8.193818203491023e-06,0.09795218468800776,0.4850493138902975,0.4169985014216947,0.9739087486498645,0.9442822898993191,0.990005427358946,0.04572313745962697,0.003889821099084125,0.9961101789009159,1.0,0.35146045602140075,0.5999676656476663,0.24850720962626563,0.0014927903737343706,0.25,0.06
1.0,0.014949678106926212,0.025706482710291134,0.9742935172897089,0.001048161822320939,3.84419141380457e-05,0.999961558085862,0.9969936178456602,8.190215393058244e-06,0.09795377633289276,0.4850503218930738,0.4169959017740334,0.9739009542664784,0.9441686849641574,0.9900063316248207,0.045837646660663256,0.0038887690957681536,0.9961112309042318,1.0,0.3514492540986981,0.5999560044571853,0.24850675035848724,0.0014932496415127616,0.25,0.07
1.0,0.014948956176451311,0.025707330587644493,0.9742926694123555,0.0011975995155636336,3.844079488343093e-05,0.9999615592051165,0.9969915145342348,8.187342800494589e-06,0.09795562592567669,0.4850510438235487,0.4169933302507747,0.9738930378953772,0.9440567283724056,0.9900072358035155,0.045950507431109844,0.0038878537850286893,0.9961121462149714,1.0,0.35143627234433383,0.5999425562387852,0.24850628389445137,0.0014937161055486314,0.25,0.08
1.0,0.014948389872461054,0.0257081697622085,0.9742918302377915,0.0013469623938273162,3.8439954137331084e-05,0.9999615600458627,0.9969891140226098,8.184887592043885e-06,0.09795760350698235,0.48505161012753895,0.4169907863654787,0.9738851651093583,0.9439463949277253,0.9900081398940314,0.046061744966306106,0.003887011096526561,0.9961129889034734,1.0,0.35142150291367724,0.5999273229039174,0.24850581999024016,0.0014941800097598434,0.25,0.09
1.0,0.014947912728155377,0.025709000853245734,0.9742909991467543,0.0014962504945666007,3.8439285132598524e-05,0.9999615607148674,0.9969864165472094,8.182657661888655e-06,0.0979596437607733,0.4850520872718446,0.4169882689673821,0.9738770433132987,0.9438376598504857,0.9900090438958482,0.046171384045362474,0.0038862114989350782,0.9961137885010649,1.0,0.3514049649741786,0.5999103063785222,0.24850534140434355,0.0014946585956564507,0.25,0.1
1.0,0.014947491326894269,0.025709824238581508,0.9742901757614185,0.001645463855218204,3.843872725422872e-05,0.9999615612727458,0.9969834223465227,8.180561882398232e-06,0.09796171399837333,0.48505250867310573,0.416985777328521,0.9738686019483567,0.943730498769379,0.9900099478086876,0.046279449039308584,0.0038854426925871654,0.9961145573074128,1.0,0.35138666462491597,0.5998915086029819,0.24850484397806596,0.0014951560219340354,0.25,0.11
1.0,0.014947104436999703,0.02571064020606384,0.9742893597939362,0.0017946025131992719,3.843823928405535e-05,0.9999615617607159,0.9969801316598832,8.178560274443922e-06,0.0979637933717536,0.4850528955630003,0.41698331106524605,0.9738599698115432,0.9436248877120175,0.9900108516323615,0.046385963920344,0.0038846972677604066,0.9961153027322396,1.0,0.3513665962318732,0.5998709315320647,0.2485043353001915,0.0014956646998084966,0.25,0.12
1.0,0.014946742232470445,0.02571144895939989,0.9742885510406001,0.0019436665059106022,3.843780501006777e-05,0.9999615621949899,0.9969765447274422,8.176637171181068e-06,0.09796587257406066,0.48505325776752956,0.4169808696584098,0.9738511887014955,0.9435208030991591,0.9900117553667689,0.0464909522676098,0.0038839724070589957,0.996116027592941,1.0,0.3513447593016339,0.5998485771348876,0.2485038178332537,0.001496182166746296,0.25,0.13
1.0,0.014946393528938395,0.025712250710687102,0.9742877492893129,0.0020926558707354834,3.843740405143021e-05,0.9999615625959486,0.9969726617893833,8.174782819870004e-06,0.09796794079575691,0.4850536064710616,0.4169784527331815,0.9738424080235557,0.9434182217361735,0.9900126590117981,0.04659443727562462,0.003883263205600351,0.9961167367943996,1.0,0.35132114701348394,0.5998244473948646,0.24850330038138072,0.001496699618619285,0.25,0.14
1.0,0.01494604988978876,0.02571304565077779,0.9742869543492222,0.002241570645037887,3.84370236196703e-05,0.9999615629763803,0.9969684830861798,8.172974624086952e-06,0.09796999031431801,0.48505395011021124,0.4169760595754708,0.973833571982602,0.9433171208042654,0.9900135625673598,0.0466964417630944,0.0038825655786948986,0.9961174344213051,1.0,0.3512957646532219,0.5997985443096483,0.24850277965642645,0.001497220343573552,0.25,0.15
1.0,0.01494570852930771,0.025713833928106732,0.9742861660718932,0.00239041086616224,3.8436658757192726e-05,0.9999615633412428,0.9969640088587548,8.17119948846495e-06,0.09797201905679606,0.4850542914706923,0.4169736894725116,0.9738246125717414,0.9432174778555082,0.9900144660334056,0.04679698817789735,0.0038818785852786516,0.9961181214147213,1.0,0.3512686182408027,0.5997708698910954,0.24850225165029272,0.001497748349707284,0.25,0.16
1.0,0.01494536851196282,0.02571461567626632,0.9742853843237337,0.002539176571434237,3.843630767256481e-05,0.9999615636923275,0.9969592393482588,8.169453245211612e-06,0.09797402670222558,0.4850546314880372,0.4169713418097373,0.9738155140877585,0.9431192708049994,0.9900153694099018,0.0468960986049024,0.0038812021969896237,0.9961187978030104,1.0,0.35123971072814875,0.5997414261652123,0.24850171543706354,0.0014982845629364638,0.25,0.17
1.0,0.0149450305115848,0.0257153910157887,0.9742846089842113,0.0026878677981606726,3.843597137674508e-05,0.9999615640286232,0.9969541747960549,8.167735942413606e-06,0.0979760145230367,0.4850549694884152,0.4169690159885481,0.9738062645685674,0.9430224779273799,0.9900162726968262,0.04699379476944632,0.0038805371130440696,0.996119462886956,1.0,0.351209044860904,0.5997102151721305,0.2485011703112265,0.0014988296887734898,0.25,0.18
1.0,0.014944694843573803,0.02571616006843462,0.9742838399315654,0.002836484583629855,3.843565047526122e-05,0.9999615643495248,0.9969488154436011,8.16605234646188e-06,0.0979779833553537,0.4850553051564262,0.4169667114882201,0.9737968961061634,0.9429270778460731,0.9900171758941553,0.047090098048082174,0.0038798836519707914,0.9961201163480292,1.0,0.3511766208023932,0.5996772389660303,0.24850061816363714,0.001499381836362862,0.25,0.19
1.0,0.014944361213067414,0.025716922959069646,0.9742830770409303,0.002985026965111492,3.843534456147219e-05,0.9999615646554385,0.9969431615324337,8.164403466064335e-06,0.09797993347287748,0.4850556387869326,0.41696442774018994,0.9737874129700153,0.942833049528535,0.9900180790018606,0.04718502947332559,0.003879241523326325,0.9961207584766737,1.0,0.35114244036962305,0.5996424996151043,0.24850005924548124,0.0014999407545187582,0.25,0.2
1.0,0.014944029337736142,0.025717679811141553,0.9742823201888584,0.0031334949798565207,3.8435053113604505e-05,0.9999615649468864,0.9969372133042036,8.162788352802405e-06,0.09798186517520475,0.48505597066226386,0.41696216416253135,0.9737778101027275,0.9427403722795586,0.9900189820199143,0.04727860974035569,0.003878610425469897,0.9961213895745301,1.0,0.35110650594327086,0.599605999201506,0.2484994932582352,0.001500506741764801,0.25,0.21
1.0,0.014943699035339264,0.025718430745022273,0.9742815692549778,0.0032818886650822815,3.843477580771998e-05,0.9999615652241923,0.9969309710007711,8.161205694028359e-06,0.09798377885420875,0.48505630096466074,0.41695992018113054,0.9737680841460763,0.9426490259904823,0.9900198849482902,0.047370858957807904,0.0038779901542914785,0.9961220098457085,1.0,0.35106881982872257,0.5995677398322176,0.248498920003495,0.001501079996505006,0.25,0.22
1.0,0.014943369968760056,0.025719175882840943,0.9742808241171591,0.0034302080580152507,3.8434512053207586e-05,0.9999615654879468,0.9969244348639319,8.159653880179446e-06,0.09798567475325777,0.48505663003123994,0.41695769521550224,0.9737582290870634,0.9425589903964483,0.9900207877869602,0.04746179739051193,0.0038773803669703705,0.9961226196330296,1.0,0.35102938448116416,0.5995277236075175,0.24849833912635336,0.001501660873646643,0.25,0.23
1.0,0.014943042436070864,0.025719915335335526,0.9742800846646644,0.0035784531957831376,3.8434262375199825e-05,0.9999615657376248,0.9969176051361118,8.158133871303554e-06,0.09798755370951938,0.48505695756392914,0.41695548872655147,0.9737482531349038,0.9424702468921133,0.990021690535903,0.047551443643789715,0.0038767812336163924,0.9961232187663837,1.0,0.3509882015900275,0.5994859527002067,0.24849775111017916,0.0015022488898208397,0.25,0.24
1.0,0.014942716165087855,0.025720649222979338,0.9742793507770207,0.003726624115595176,3.843402630221172e-05,0.9999615659736978,0.9969104820592142,8.156644479926873e-06,0.09798941602497362,0.48505728383491215,0.4169533001401143,0.973738152309026,0.9423827755027085,0.9900225931950917,0.047639817692383124,0.003876192453253595,0.9961238075467465,1.0,0.35094527350339466,0.5994424292232421,0.24849715571984743,0.001502844280152571,0.25,0.25
1.0,0.014942390789795035,0.025721377667808153,0.9742786223321919,0.0038747208546734387,3.8433803199217785e-05,0.9999615661968008,0.9969030658750597,8.155184179617427e-06,0.09799126191335983,0.48505760921020497,0.4169511288764352,0.9737279206762379,0.9422965560377898,0.9900234957644983,0.047726939726708495,0.0038756136464985665,0.9961243863535014,1.0,0.3509006026750516,0.5993971552801561,0.24849655260510456,0.0015034473948954408,0.25,0.26
1.0,0.014942066447068691,0.025722100778334114,0.9742778992216659,0.004022743450095109,3.843359330726822e-05,0.9999615664066928,0.9968953568263641,8.153753426818346e-06,0.09799309204930437,0.4850579335529313,0.4169489743977643,0.9737175629063637,0.9422115707002845,0.9900243982441009,0.04781282754381644,0.003875044844422252,0.9961249551555778,1.0,0.3508541910400469,0.5993501330807328,0.24849594204068592,0.0015040579593140757,0.25,0.27
1.0,0.014941743289290599,0.025722818662617768,0.9742771813373823,0.004170691938932393,3.843339689442173e-05,0.9999615666031055,0.9968873551558732,8.152352740227265e-06,0.09799490712156281,0.4850582567107094,0.4169468361677278,0.9737070839966903,0.9421278017752358,0.9900253006338784,0.047897498858642584,0.0038744860906850895,0.9961255139093149,1.0,0.3508060405177569,0.599301364838407,0.24849532432065016,0.0015046756793498373,0.25,0.28
1.0,0.014941420992705956,0.025723531442587426,0.9742764685574126,0.004318566358410387,3.8433213399358286e-05,0.9999615667866006,0.9968790611053928,8.150980726828312e-06,0.09799670738501108,0.48505857900729404,0.41694471360769486,0.9736964788784697,0.9420452290260569,0.9900262029338026,0.047980973907745694,0.003873937042348812,0.9961260629576512,1.0,0.3507561535088266,0.5992508526545016,0.24849469914567499,0.0015053008543250146,0.25,0.29
1.0,0.014941099507110867,0.02572423922893718,0.9742757607710628,0.004466366745617018,3.843304273701375e-05,0.999961566957263,0.9968704749175583,8.1496370939502e-06,0.09799849333698492,0.48505890049288913,0.4169426061701259,0.9736857478510774,0.9419638344360927,0.9900271051438505,0.048063270707757844,0.0038733975776534366,0.9961266024223465,1.0,0.35070453219762693,0.5991985987304939,0.24849406653286693,0.0015059334671330693,0.25,0.3
1.0,0.014940778959761203,0.025724942117789272,0.9742750578822107,0.004614093137441233,3.843288513074668e-05,0.9999615671148693,0.9968615968361885,8.148322267252883e-06,0.0980002656169179,0.4850592210402388,0.4169405133428433,0.9736748937700351,0.9418836031483021,0.9900280072640034,0.04814440411570131,0.0038728677162465667,0.9961271322837534,1.0,0.35065117876250573,0.5991446054125283,0.24849342665002264,0.0015065733499773637,0.25,0.31
1.0,0.01494045919344178,0.025725640228624887,0.9742743597713751,0.004761745571090946,3.8432740309508304e-05,0.9999615672596905,0.996852427103205,8.147035520898011e-06,0.09800202463645812,0.4850595408065582,0.41693843455698365,0.9736639153933685,0.9418045152407243,0.9900289092942353,0.04822439405351098,0.0038723472510968247,0.9961276527489031,1.0,0.3505960953914654,0.5990888748148451,0.24849277942337966,0.0015072205766203384,0.25,0.32
1.0,0.014940140152390535,0.02572633367259453,0.9742736663274054,0.004909324083660314,3.843260817857428e-05,0.9999615673918214,0.9968429659612063,8.145776539715201e-06,0.09800377088849063,0.48505985984760946,0.4169363692638999,0.9736528129405557,0.9417265525977407,0.9900298112345224,0.04830325863678164,0.0038718360560151535,0.9961281639439848,1.0,0.35053928426906555,0.5990314091343902,0.24849212486532468,0.0015078751346753183,0.25,0.33
1.0,0.014939821753678473,0.025727022538944756,0.9742729774610552,0.0050568287119040585,3.843248859418889e-05,0.9999615675114059,0.9968332136547652,8.144544942697165e-06,0.09800550478865172,0.4850601782463215,0.4169343169650268,0.9736415853429565,0.9416497022270504,0.9900307130848468,0.04838101085779645,0.0038713340109417026,0.9961286659890582,1.0,0.3504807479006702,0.5989722108129641,0.24849146291229393,0.0015085370877060689,0.25,0.34
1.0,0.014939503946728105,0.025727706943006204,0.9742722930569938,0.0052042594929811135,3.8432381470984894e-05,0.9999615676185291,0.9968231704261034,8.143340427237794e-06,0.09800722684456854,0.4850604960532719,0.4169322771021596,0.9736302330661515,0.9415739450353037,0.9900316148451841,0.04845766980988042,0.0038708409885177208,0.9961291590114822,1.0,0.3504204884096166,0.598911282000785,0.24849079359116846,0.0015092064088315371,0.25,0.35000000000000003
1.0,0.014939186670856919,0.0257283869919622,0.9742716130080378,0.0053516164639241595,3.8432286705357494e-05,0.9999615677132947,0.9968128365181768,8.142162666242509e-06,0.09800893753513508,0.4850608133291431,0.41693024913572185,0.9736187560966492,0.9414992638348034,0.9900325165155118,0.048533252680708405,0.0038703568636642566,0.9961296431363358,1.0,0.3503585080385673,0.5988486249391463,0.24849011690057898,0.0015098830994210166,0.25,0.36
1.0,0.014938869785324549,0.02572906273610998,0.97427093726389,0.005498899660828649,3.843220405202719e-05,0.999961567795948,0.9968022121792699,8.141011238952046e-06,0.09801063711767637,0.48506113021467545,0.4169282326676482,0.9736071538612293,0.9414256540736545,0.9900334180958217,0.048607764022167155,0.003869881551381973,0.996130118448618,1.0,0.3502948097285854,0.5987842425347318,0.24848943280614647,0.0015105671938535348,0.25,0.37
1.0,0.01493855322536175,0.025729734279712257,0.9742702657202877,0.005646109120679281,3.843213340015077e-05,0.9999615678665998,0.9967912976526117,8.139885813272202e-06,0.09801232605976241,0.48506144677463825,0.41692622716559935,0.9735954263110506,0.9413530992145526,0.9900343195860921,0.048681220371539546,0.003869414928590059,0.99613058507141,1.0,0.35022939575852297,0.5987181370629246,0.2484887413044017,0.0015112586955982887,0.25,0.38
1.0,0.01493823695263441,0.025730401745809813,0.9742695982541902,0.0057932448807701785,3.8432074685664134e-05,0.9999615679253143,0.9967800931796722,8.138786087961098e-06,0.09801400490212099,0.4850617630473656,0.41692423205051343,0.9735835735797872,0.9412815785496925,0.9900352209862966,0.04875364243660407,0.0038689568589566916,0.9961310431410433,1.0,0.3501622681768055,0.5986503105794366,0.2484880424026311,0.0015119575973689126,0.25,0.39
