Time,AA,Clb2,degr,Cdc20,Cdh1,Cdh1_i,securinT,securin,separaseT,separase,securinseparase,Net1,Net1Cdc14,PoloT,Polo,Polo_i,Tem1,Tem1_i,Cdc15,Cdc15_i,MEN,PP2A,Net1P,Cdc14,Cdk,ksclb2,kdclb2,kadclb2,kaadclb2,kscdc20,kdcdc20,kadcdc20,kdcdh,kadcdh,kapcdh,Jcdh,Cdh1T,kssecurin,kdsecurin,kadsecurin,ksseparase,kdseparase,lasecurin,ldsecurin,kad,kd,kp,kap,Jnet,lanet,ldnet,Net1T,Cdc14T,kspolo,kdpolo,kadpolo,kapolo,kaapolo,kipolo,Jpolo,katem,kaatem,kitem,kaitem,Jtem1,Tem1T,kacdc15,kaacdc15,kicdc15,kaicdc15,Jcdc15,lamen,ldmen,Cdc15T,kpp,ki,PP2AT,Inh,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,securinseparase_securindegradation,securinseparase_separase_degradation,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30
0.0,1.0,0.997,1.0,0.0,3.8e-05,0.999962,0.6,0.352,0.25,0.0020000000000000018,0.248,0.098,0.485,0.99,0.945,0.04500000000000004,0.00389,0.99611,0.0257,0.9742999999999999,8e-06,0.9653846153846154,0.41700000000000004,0.015000000000000013,0.997,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.029985771999999997,0.015,0.0,0.024962554744962877,0.0246332899869961,0.03,0.03,0.001,0.001,0.10400000000000031,0.012400000000000001,0.000992,0.2946190001246728,0.04991566794380588,0.7350000000000007,0.485,0.2470316219667944,0.01,0.009909405000000001,0.076042372881356,0.07907949790794981,0.0094589775,0.4701401194673912,0.4661806697239768,0.02281635868176787,0.022705272485600357,0.0009973634399999998,8e-07,0.0009587263130570216,7.067789100575985e-06
0.01,1.0,0.9969999842903242,1.0,0.00014996244851207713,3.848973450170787e-05,0.9999615102654983,0.5999991002998069,0.35157593045061086,0.25,0.0015768301508039817,0.24842316984919602,0.09796842913783115,0.48502211643202725,0.9900009048547339,0.9448759517198925,0.04512495313484144,0.0039028986673397075,0.9960971013326603,0.025701056120896817,0.9742989438791032,8.173761679576264e-06,0.9724847934319697,0.41700945443014165,0.01497788356797275,0.9969999842903242,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.030016650569858947,0.015,7.509666455260769e-06,0.02494047142085785,0.024942814913204676,0.03,0.03017990968336235,0.001,0.001,0.028764593866547478,0.012495666786095237,0.000993692679396784,0.2967790841915794,0.04990023275095089,0.7336798624818119,0.48502211643202725,0.24704608119485427,0.01,0.009909535266543416,0.07622123627408584,0.07907732600692546,0.009457851523328611,0.47007837470222125,0.4701614190424682,0.022807179626697673,0.02270609893385115,0.0010006670882263921,8.173761679576265e-07,0.0009846495432595948,7.2212690593394894e-06
0.02,1.0,0.9969996685946886,1.0,0.0002998498192368969,3.846919830363903e-05,0.9999615308016964,0.5999964024106924,0.3515019548815332,0.25,0.0015055524708407764,0.24849444752915922,0.09795686782768165,0.4850343523593577,0.990001809484122,0.9447537119916415,0.04524809749248049,0.0038993884165231885,0.9961006115834768,0.025702035273003507,0.9742979647269965,8.21136229840786e-06,0.9736922106694454,0.41700877981296064,0.014965647640642288,0.9969996685946886,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.03004648764784179,0.015,1.5015560926159915e-05,0.024928253821399942,0.02492983155081783,0.03,0.030359637746145893,0.001,0.001,0.01610787080946846,0.012573744406803944,0.0009939777901166369,0.2971453194067088,0.04989429461755578,0.7329939839450261,0.4850343523593577,0.2470520690680388,0.01,0.009909539238823721,0.0763973393692946,0.07907518532976535,0.00945662309939009,0.47001756837512587,0.47045288656265744,0.02280209973736484,0.022706858286322698,0.000999792180366277,8.21136229840786e-07,0.0009906833285775038,7.254454289985554e-06
0.03,1.0,0.9969990545592662,1.0,0.00044966214983496245,3.845714758521447e-05,0.9999615428524148,0.5999919081552132,0.35148579895540455,0.25,0.0014938908001913276,0.24850610919980867,0.0979522770554895,0.4850413148127613,0.990002714062755,0.9446332531237622,0.045369460938992745,0.0038955464571784767,0.9961044535428215,0.025702968294191785,0.9742970317058082,8.21157875179129e-06,0.9738900731857846,0.4170064081317492,0.014958685187238696,0.9969990545592662,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.030076317663996308,0.015,2.25176929390675e-05,0.02492130179688481,0.02492220198897757,0.03,0.030539182710369973,0.001,0.001,0.014034591528880008,0.01264879304261025,0.0009940244367992346,0.2972044778493461,0.0498917745149915,0.7326186379231259,0.4850413148127613,0.24705471517915148,0.01,0.009909545310748669,0.07657072860247739,0.07907307541069257,0.009455414506344942,0.46995764881040675,0.4702789974889211,0.02279920769560257,0.022707574722964294,0.000998841239726182,8.21157875179129e-07,0.0009913199767076495,7.254611061475842e-06
0.04,1.0,0.9969981422879022,1.0,0.000599399477901108,3.8450187339854234e-05,0.9999615498126602,0.5999856193717256,0.351477899026448,0.25,0.001492279654722456,0.24850772034527754,0.09795085517107409,0.48504536723826996,0.9900036185737513,0.9445145477071248,0.04548907086662646,0.0038929123887899396,0.99610708761121,0.02570387201282656,0.9742961279871735,8.204852282217536e-06,0.973917416392206,0.417003777590656,0.014954632761730036,0.9969981422879022,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.030106133832525125,0.015,3.001606793948882e-05,0.024917255441402962,0.024917781325595866,0.03,0.03071854310258545,0.001,0.001,0.013743938555603435,0.012723296812922585,0.0009940308813811102,0.2972119122432196,0.049890835336114256,0.7324095338904092,0.48504536723826996,0.24705571488033223,0.01,0.009909552641887837,0.07674144937986534,0.07907099578821573,0.009454224667397388,0.46989859874428697,0.47011217833209384,0.02279752297509725,0.02270826142046667,0.0009982015187416057,8.204852282217537e-07,0.0009908265571024826,7.248632830412996e-06
0.05,1.0,0.9969969319439117,1.0,0.0007490618409890039,3.8446068056728924e-05,0.9999615539319433,0.5999775379132983,0.35146993611275956,0.25,0.0014923981994612312,0.24850760180053877,0.0979510764094559,0.4850477952543712,0.9900045230075933,0.9443975687966225,0.04560695421097083,0.0038911275356290752,0.996108872464371,0.02570475582388529,0.9742952441761147,8.198577780222563e-06,0.9739154044775261,0.4170011283361729,0.014952204745628805,0.9969969319439117,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.030135931653573544,0.015,3.751068901448492e-05,0.024914831062164383,0.024915148274441915,0.03,0.030897717453867688,0.001,0.001,0.01375894810917938,0.012797675213435887,0.0009940304072021552,0.2972105241954903,0.04989071708412575,0.732292274764458,0.4850477952543712,0.24705580798475688,0.01,0.009909560675392939,0.07690954623346419,0.07906894600833125,0.009453052781266867,0.4698404056176102,0.46999008669636394,0.02279651220857225,0.02270892573728301,0.000997779062479221,8.198577780222563e-07,0.0009902657382548973,7.243052423373358e-06
0.06,1.0,0.9969954237244398,1.0,0.0008986492766264604,3.8443538551185694e-05,0.9999615564614488,0.5999676656476663,0.35146045602140075,0.25,0.0014927903737343706,0.24850720962626563,0.09795218468800776,0.4850493138902975,0.990005427358946,0.9442822898993191,0.04572313745962697,0.003889821099084125,0.9961101789009159,0.025705625045328567,0.9742943749546714,8.193818203491023e-06,0.9739087486498645,0.4169985014216947,0.014950686109702516,0.9969954237244398,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.030165708619013777,0.015,4.500155834754299e-05,0.02491331470096188,0.024913512291391125,0.03,0.0310767042998504,0.001,0.001,0.013821183122253972,0.01287200212964749,0.0009940288385050626,0.2972077904023602,0.049891037535457754,0.7322261835150066,0.4850493138902975,0.24705537301621416,0.01,0.0099095691015426,0.07707506283946941,0.07906692562433665,0.009451898287146928,0.46978305712426155,0.469898422300044,0.022795878750015118,0.02270957184077443,0.000997478500997626,8.193818203491024e-07,0.0009898301614283426,7.2388087359984385e-06
0.07,1.0,0.9969936178456602,1.0,0.001048161822320939,3.84419141380457e-05,0.999961558085862,0.5999560044571853,0.3514492540986981,0.25,0.0014932496415127616,0.24850675035848724,0.09795377633289276,0.4850503218930738,0.9900063316248207,0.9441686849641574,0.045837646660663256,0.0038887690957681536,0.9961112309042318,0.025706482710291134,0.9742935172897089,8.190215393058244e-06,0.9739009542664784,0.4169959017740334,0.014949678106926212,0.9969936178456602,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.0301954633509413,0.015,5.248867780959983e-05,0.024912308208043705,0.024912440763079316,0.03,0.031255502180747734,0.001,0.001,0.013893985987916968,0.012946288094553976,0.000994027001433949,0.2972047511521804,0.04989159131181173,0.7321887127672969,0.4850503218930738,0.24705461424283703,0.01,0.009909577750847318,0.07723804203689653,0.07906493419667059,0.00945076076252138,0.4697265408317282,0.46982352650555764,0.02279545716998383,0.02271020210998264,0.000997242511174033,8.190215393058244e-07,0.0009895048494893046,7.235585241157136e-06
0.08,1.0,0.9969915145342348,1.0,0.0011975995155636336,3.844079488343093e-05,0.9999615592051165,0.5999425562387852,0.35143627234433383,0.25,0.0014937161055486314,0.24850628389445137,0.09795562592567669,0.4850510438235487,0.9900072358035155,0.9440567283724056,0.045950507431109844,0.0038878537850286893,0.9961121462149714,0.025707330587644493,0.9742926694123555,8.187342800494589e-06,0.9738930378953772,0.4169933302507747,0.014948956176451311,0.9969915145342348,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.030225195039613958,0.015,5.997204913284224e-05,0.024911587358925874,0.024911680994285906,0.03,0.03143410964137442,0.001,0.001,0.01396672614290187,0.013020536205135597,0.0009940251355778054,0.2972017006382634,0.049892263554542696,0.7321671795998994,0.4850510438235487,0.24705364584380662,0.01,0.009909586524306313,0.077398525846459,0.07906297129276513,0.009449639856487477,0.469670844272121,0.46975785302975964,0.022795154303981213,0.022710817934427308,0.0009970410364103664,8.187342800494589e-07,0.0009892523712669965,7.23300504013218e-06
0.09,1.0,0.9969891140226098,1.0,0.0013469623938273162,3.8439954137331084e-05,0.9999615600458627,0.5999273229039174,0.35142150291367724,0.25,0.0014941800097598434,0.24850581999024016,0.09795760350698235,0.48505161012753895,0.9900081398940314,0.9439463949277253,0.046061744966306106,0.003887011096526561,0.9961129889034734,0.0257081697622085,0.9742918302377915,8.184887592043885e-06,0.9738851651093583,0.4169907863654787,0.014948389872461054,0.9969891140226098,0.03,0.03,0.2,2.0,0.015,0.05,2.0,0.01,1.0,1.0,0.0015,1.0,0.03,0.05,2.0,0.001,0.004,500.0,1.0,0.1,0.45,0.4,2.0,0.2,500.0,1.0,1.0,0.5,0.01,0.01,0.25,0.0,0.5,0.1,0.25,0.0,0.5,0.1,1.0,0.005,1.0,0.02,0.5,0.0,0.2,0.2,10.0,0.1,1.0,0.1,20.0,1.0,0.0,1.0,0.03,0.03025490322104392,0.015,6.745167403665267e-05,0.024911021903183256,0.024911089779865662,0.03,0.03161252523115802,0.001,0.001,0.014037672336448398,0.013094746987860156,0.0009940232799609606,0.2971986802879795,0.04989298797071829,0.7321542240971652,0.48505161012753895,0.24705253377851194,0.01,0.009909595365813591,0.07755655549067861,0.07906103648689072,0.009448535263309533,0.4696159550611803,0.46969712402033553,0.022794916033188676,0.02271142016823761,0.0009968577490088299,8.184887592043885e-07,0.0009890422401541688,7.23079172310297e-06
