ADP,AMP,ATP,AggP,AggP_Proteasome,DUB,E1,E1_Ub,E2,E2_Ub,E3,E3_MisP,MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub4_Proteasome,MisP_Ub5,MisP_Ub5_Proteasome,MisP_Ub6,MisP_Ub6_Proteasome,MisP_Ub7,MisP_Ub7_Proteasome,MisP_Ub8,MisP_Ub8_Proteasome,NatP,Proteasome,ROS,SeqAggP,Source,Ub,degUb4,degUb5,degUb6,degUb7,degUb8,refNatP,totMisP,Time
1000.0,1000.0,10000.0,-2.4980249867940013e-13,-8.328383150768327e-18,200.0,99.3392969611717,0.660703038828324,99.99668663047498,0.0033133695250478984,99.9999999150054,8.499459989962807e-08,0.0009999148059055478,5.6829853406355534e-15,2.42499513458741e-21,7.383809209678484e-28,1.6435824683336918e-34,1.3433356751001018e-39,2.702588616926937e-41,1.9954661927651743e-46,3.386048734031404e-48,2.315810417750171e-53,3.1833878474265655e-55,2.076268196256272e-60,2.387483096913284e-62,1.500985465385697e-67,500.0000000002,100.0,10.0,-8.32838315076833e-18,1.0,499.33598359164637,0.0,0.0,0.0,0.0,0.0,1.999886406085443e-10,0.001000000000000133,0.1
1000.0,1000.0,10000.0,-3.022371299603657e-13,-1.1084424128579271e-17,200.0,99.27387827140522,0.7261217285948042,99.99599323365459,0.0040067663454492475,99.9999998971572,1.0284281093350179e-07,0.0010998969157997552,9.126102180359923e-15,5.1403825034797384e-21,2.0943345776489718e-27,6.391195321043772e-34,5.3528503476207216e-39,1.4557119085886028e-40,1.0741045748758621e-45,2.444873522505741e-47,1.6599340123577796e-52,3.141497717931922e-54,2.0066908922858085e-59,3.0029660942197572e-61,1.850248754622325e-66,500.000000000242,100.0,10.0,-1.1084424128579272e-17,1.0,499.2698715050595,0.0,0.0,0.0,0.0,0.0,2.4198488072157664e-10,0.001100000000000177,0.11
1000.0,1000.0,10000.0,-3.596587286722548e-13,-1.4389748062196852e-17,200.0,99.20857719068282,0.7914228093172081,99.9952344848746,0.004765515125430025,99.99999987760934,1.223906644544584e-07,0.0011998773220607112,1.4067965663135085e-14,1.0228796535303645e-20,5.429608415079937e-27,2.21050329000675e-33,1.9442997849947286e-38,6.907283949636139e-40,5.2676544270288293e-45,1.6161455837720084e-46,1.1148135703503625e-51,2.770472585339939e-53,1.7938045606363518e-58,3.6249693036343133e-60,2.2380832506884694e-65,500.00000000028797,100.0,10.0,-1.4389748062196855e-17,1.0,499.20381167555706,0.0,0.0,0.0,0.0,0.0,2.879803711575145e-10,0.0012000000000002297,0.12
1000.0,1000.0,10000.0,-4.2206611049821617e-13,-1.8294218132924357e-17,200.0,99.14339350340984,0.8566064965901757,99.99441050311312,0.005589496886916798,99.99999985636188,1.4363812765344777e-07,0.0012998560247208446,2.0955876952048806e-14,1.9294529876738503e-20,1.3012798202899458e-26,6.809955755656302e-33,6.385239049020023e-38,2.8080027114286667e-39,2.266821445742696e-44,8.974317969618475e-46,6.462306250291487e-51,2.148294737929777e-52,1.4247858024872412e-57,3.7410377920271865e-59,2.356364485416859e-64,500.000000000338,100.0,10.0,-1.829421813292436e-17,1.0,499.1378040065226,0.0,0.0,0.0,0.0,0.0,3.3797504377173906e-10,0.0013000000000002922,0.13
1000.0,1000.0,10000.0,-4.894580911962529e-13,-2.2847685922663864e-17,200.0,99.07832699427794,0.921673005722066,99.99352140725853,0.006478592741506989,99.99999983341485,1.6658516764254257e-07,0.0013998330238125833,3.0316523268031325e-14,3.475430532110219e-20,2.921043049883957e-26,1.9165125288590302e-32,1.9155768444673936e-37,1.004009080068634e-38,8.625926320978616e-44,4.201990104119337e-45,3.1992889549902316e-50,1.3708803967697144e-51,9.485935309813475e-57,3.348216324668497e-58,2.1589721651737765e-63,500.000000000392,100.0,10.0,-2.2847685922663864e-17,1.0,499.0718484015361,0.0,0.0,0.0,0.0,0.0,3.9196883042090176e-10,0.0014000000000003651,0.14
1000.0,1000.0,10000.0,-5.618334865989111e-13,-2.8099991463106063e-17,200.0,99.01337744826397,0.9866225517360437,99.99256731610947,0.007432683890570098,99.99999980876827,1.9123175144878894e-07,0.0014998083193683545,4.2762123342033575e-14,6.014562941618303e-20,6.200794197917441e-26,5.010623565179066e-32,5.318456982141055e-37,3.2611365204564783e-38,2.9683473134734743e-43,1.7202058861179398e-44,1.3855592072927022e-49,7.308552022924937e-51,5.322091514168546e-56,2.4292464982180566e-57,1.62970547778362e-62,500.00000000045,100.0,10.0,-2.8099991463106063e-17,1.0,499.00594476437306,0.0,0.0,0.0,0.0,0.0,4.4996166296291915e-10,0.0015000000000004489,0.15
1000.0,1000.0,10000.0,-6.391911126145012e-13,-3.410096304738494e-17,200.0,98.94854465063467,1.0514553493653276,99.9915483483729,0.008451651627134562,99.99999978242217,2.1757784600702877e-07,0.001599781911420586,5.899761178153004e-14,1.0050748199436199e-19,1.254323351069351e-25,1.2298509738071424e-31,1.3817342028612554e-36,9.777834498725955e-38,9.392758865207041e-43,6.368926807348365e-44,5.398992663150611e-49,3.390423921692207e-50,2.5961681907657395e-55,1.4612663876135812e-56,1.0268849415910378e-61,500.000000000512,100.0,10.0,-3.410096304738494e-17,1.0,498.94009299900716,0.0,0.0,0.0,0.0,0.0,5.119534732569941e-10,0.001600000000000545,0.16
1000.0,1000.0,10000.0,-7.215297852278047e-13,-4.0900417121222694e-17,200.0,98.8838283869496,1.1161716130503987,99.99046462266286,0.009535377337178146,99.99999975437659,2.4562341815296357e-07,0.0016997538000017036,7.982757757649795e-14,1.6285252098564406e-19,2.4320997161946287e-25,2.8579224871897276e-31,3.3887063110431094e-36,2.735419958234852e-37,2.7662080633238567e-42,2.1637250392593946e-43,1.9252665260718918e-48,1.4164556435797047e-49,1.1351471910101414e-54,7.615393927509462e-56,5.5984325860414536e-61,500.000000000578,100.0,10.0,-4.090041712122269e-17,1.0,498.874293009612,0.0,0.0,0.0,0.0,0.0,5.779441931636269e-10,0.001700000000000654,0.17
1000.0,1000.0,10000.0,-8.088483205003164e-13,-4.8548158246390705e-17,200.0,98.819228443062,1.1807715569380022,99.98931625749967,0.01068374250036833,99.99999972463158,2.753684346164935e-07,0.0017997239851441332,1.0616292429035813e-13,2.5673951933586968e-19,4.542099326643247e-25,6.328172347947552e-31,7.899474514549961e-36,7.205850360800517e-37,7.653231083861034e-42,6.82234617000659e-43,6.360562808707047e-48,5.399947623786581e-49,4.522018352165795e-54,3.560053615121706e-55,2.7264011674359946e-60,500.00000000064796,100.0,10.0,-4.85481582463907e-17,1.0,498.80854470056124,0.0,0.0,0.0,0.0,0.0,6.479337545446196e-10,0.001800000000000776,0.18
1000.0,1000.0,10000.0,-9.011455345701312e-13,-5.709397911942427e-17,200.0,98.75474460511849,1.2452553948815197,99.98810337130968,0.011896628690360508,99.99999969318715,3.0681286201562007e-07,0.0018996924668803006,1.3902696450264375e-13,3.949296421830915e-19,8.199230004794403e-25,1.3405127765446483e-30,1.7570487657267892e-35,1.7944913806922233e-36,1.9966371784110778e-41,2.0057714219977043e-42,1.954310137745921e-47,1.8865177950900504e-48,1.6473270880903906e-53,1.4934544697265704e-54,1.189640289984117e-59,500.00000000072197,100.0,10.0,-5.709397911942427e-17,1.0,498.7428479764277,0.0,0.0,0.0,0.0,0.0,7.219220892630749e-10,0.001900000000000913,0.19
1000.0,1000.0,10000.0,-9.98420243651804e-13,-6.658766059416629e-17,200.0,98.69037665955858,1.3096233404414301,99.98682608242495,0.013173917575085566,99.99999966004334,3.3995666685009027e-07,0.001999659245242631,1.7956177111291925e-13,5.94202932742254e-19,1.435747116294483e-24,2.733033418781402e-30,3.7445737204764077e-35,4.27219149404216e-36,4.943849633206936e-41,5.606877042915888e-42,5.646497553649085e-47,6.244076884624906e-48,5.596503402421612e-53,5.912975501050667e-54,4.803044177318643e-59,500.00000000079996,100.0,10.0,-6.658766059416629e-17,1.0,498.677202741983,0.0,0.0,0.0,0.0,0.0,7.999091291833919e-10,0.002000000000001065,0.2
1000.0,1000.0,10000.0,-1.1006712640362595e-12,-7.70789716970949e-17,200.0,98.62612439311444,1.3738756068855789,99.98548450908287,0.014515490917173801,99.99999962520019,3.7479981549385394e-07,0.0020996243202635475,2.290357160340441e-13,8.764359969929217e-19,2.4468702223100152e-24,5.3834871422204626e-30,7.701263559429865e-35,9.753127156681007e-36,1.1741759215767494e-40,1.491656366662595e-41,1.5561942793383857e-46,1.9502511010663638e-47,1.803264839309838e-52,2.1895450481852623e-53,1.8277287472367944e-58,500.0000000008819,100.0,10.0,-7.70789716970949e-17,1.0,498.61160890219674,0.0,0.0,0.0,0.0,0.0,8.818948061712663e-10,0.002100000000001233,0.21
1000.0,1000.0,10000.0,-1.207897412090809e-12,-8.861766962605275e-17,200.0,98.56198759281095,1.4380124071890668,99.98407876942568,0.01592123057436535,99.99999958865773,4.113422741893791e-07,0.002199587691975476,2.888491520065923e-13,1.269679954756808e-18,4.069572029711804e-24,1.0279516448439558e-29,1.5343442851678192e-34,2.1408027872976596e-35,2.6853637761916095e-40,3.7767956740335444e-41,4.10084476851608e-46,5.730835224955227e-47,5.5081927668027025e-52,7.525219745760773e-53,6.520832749564623e-58,500.00000000096793,100.0,10.0,-8.861766962605275e-17,1.0,498.546066362236,0.0,0.0,0.0,0.0,0.0,9.6787905209369e-10,0.002200000000001418,0.22
1000.0,1000.0,10000.0,-1.3200975042591921e-12,-1.0125349974465441e-16,200.0,98.497966045966,1.5020339540340244,99.98260898150004,0.017391018500001708,99.99999955041599,4.4958400904124666e-07,0.0022995493604108385,3.605408139186706e-13,1.809463993713704e-18,6.618830105346064e-24,1.9077538145886142e-29,2.9688924741410086e-34,4.536416325301535e-35,5.928760544056479e-40,9.152149382302982e-41,1.035424297880043e-45,1.5936385837782308e-46,1.5964887050372e-51,2.4172995343212267e-52,2.1823631779747702e-57,500.0000000010579,100.0,10.0,-1.0125349974465441e-16,1.0,498.48057502746536,0.0,0.0,0.0,0.0,0.0,1.057861798818951e-09,0.00230000000000162,0.23
1000.0,1000.0,10000.0,-1.4372703570616162e-12,-1.1503619557750358e-16,200.0,98.4340595401906,1.565940459809419,99.98107526325657,0.018924736743461745,99.99999951047502,4.895249860104123e-07,0.002399509325602058,4.4579355366302464e-13,2.540250236413658e-18,1.0546436243417319e-23,3.4491214965357686e-29,5.5903284767607954e-34,9.308797954902362e-35,1.2663326646929623e-39,2.1343071535303112e-40,2.5122210887766235e-45,4.231581597515143e-46,4.4103943792921897e-51,7.333269147810302e-52,6.889577025111575e-57,500.0000000011519,100.0,10.0,-1.1503619557750358e-16,1.0,498.4151348034464,0.0,0.0,0.0,0.0,0.0,1.151842978216635e-09,0.0024000000000018408,0.24
1000.0,1000.0,10000.0,-1.5594147870947539e-12,-1.300154788121214e-16,200.0,98.370267863389,1.6297321366110158,99.97947773254941,0.020522267450622324,99.99999946883483,5.311651709074159e-07,0.002499467587581557,5.464411261097156e-13,3.517182878548867e-18,1.6489613573254715e-23,6.088160038377479e-29,1.0263661306068901e-33,1.854983728467656e-34,2.6232893392902054e-39,4.805129399048145e-40,5.876327590093242e-45,1.0785272433042913e-45,1.1669008523989052e-50,2.1209538772657283e-51,2.067310467788545e-56,500.0000000012499,100.0,10.0,-1.300154788121214e-16,1.0,498.3497455959375,0.0,0.0,0.0,0.0,0.0,1.2498225221576255e-09,0.002500000000002081,0.25
1000.0,1000.0,10000.0,-1.686529611031731e-12,-1.4624105930179888e-16,200.0,98.30659080375865,1.6934091962413667,99.97781650713576,0.022183492864274033,99.99999942549547,5.745045293861046e-07,0.002599424146381758,6.644744612024759e-13,4.808026306763685e-18,2.5334181688464508e-23,1.0509534335896025e-28,1.8397766579573287e-33,3.598173818412453e-34,5.2760225834913593e-39,1.0486524009651236e-39,1.3259879095634883e-44,2.6568679037038565e-45,2.9575326338497607e-50,5.933386066187656e-51,5.901298382798588e-56,500.00000000135185,100.0,10.0,-1.4624105930179888e-16,1.0,498.2844073108934,0.0,0.0,0.0,0.0,0.0,1.3518003625141021e-09,0.002600000000002341,0.26
1000.0,1000.0,10000.0,-1.8186136456221165e-12,-1.6376263506891081e-16,200.0,98.2430281497902,1.7569718502098148,99.97609170467548,0.02390829532454523,99.99999938045697,6.195430269371663e-07,0.002699379002035082,8.020481250686332e-13,6.495433052202009e-18,3.8297765079242376e-23,1.7772377790760989e-28,3.226530235380876e-33,6.807053984244364e-34,1.0337620967841497e-38,2.2212807496227576e-39,2.903290124947566e-44,6.315278068879527e-45,7.248122089570073e-50,1.589388032860991e-50,1.6248292064718967e-55,500.0000000014578,100.0,10.0,-1.6376263506891081e-16,1.0,498.21911985446457,0.0,0.0,0.0,0.0,0.0,1.457776431159541e-09,0.0027000000000026217,0.27
1000.0,1000.0,10000.0,-1.95566570769193e-12,-1.8262989230508104e-16,200.0,98.17957969026759,1.820420309732425,99.97430344273069,0.025696557269336055,99.99999933371937,6.662806288818267e-07,0.0027993321545739503,9.61486617645556e-13,8.67943814010391e-18,5.703320471648748e-23,2.9488525364959e-28,5.546416082159854e-33,1.2582523950241146e-33,1.978251564988257e-38,4.575365851223077e-39,6.187099226158417e-44,1.4507989752946229e-44,1.722520839982296e-49,4.0800575352647994e-50,4.318605769451607e-55,500.0000000015678,100.0,10.0,-1.8262989230508107e-16,1.0,498.153883132997,0.0,0.0,0.0,0.0,0.0,1.567750659968716e-09,0.0028000000000029243,0.28
1000.0,1000.0,10000.0,-2.0976846141436574e-12,-2.028925053702041e-16,200.0,98.11624521426813,1.883754785731886,99.97245183876527,0.0275481612347495,99.9999992852827,7.147173003656827e-07,0.002899283604030782,1.1452905330221676e-12,1.1480213832425439e-17,8.375718542612324e-23,4.807129071514051e-28,9.358164485690853e-33,2.2763621393894067e-33,3.70284311132163e-38,9.185282322307803e-39,1.2849518544676353e-43,3.2323993783595027e-44,3.97211627074772e-49,1.0094590195601928e-49,1.1074036351656739e-54,500.00000000168177,100.0,10.0,-2.0289250537020414e-16,1.0,498.0886970530319,0.0,0.0,0.0,0.0,0.0,1.681722980817696e-09,0.0029000000000032485,0.29
1000.0,1000.0,10000.0,-2.2446691819562617e-12,-2.246001367927255e-16,200.0,98.05302451116258,1.946975488837453,99.97053701014451,0.02946298985551296,99.99999923514699,7.648530063525176e-07,0.0029992333504379985,1.356142739334839e-12,1.50411602143125e-17,1.2141111275994825e-22,7.708128040272029e-28,1.5515567709288198e-32,4.036686255550599e-33,6.787596287128072e-38,1.8008982706642037e-38,2.604010244392809e-43,7.005764722586966e-44,8.900693867485802e-49,2.418480273534895e-49,2.745161513013914e-54,500.0000000017997,100.0,10.0,-2.246001367927255e-16,1.0,498.0235615213054,0.0,0.0,0.0,0.0,0.0,1.7996933255838496e-09,0.0030000000000035966,0.3
1000.0,1000.0,10000.0,-2.3966182281851794e-12,-2.47802437271073e-16,200.0,97.98991737061512,2.0100826293849128,99.96855907413462,0.03144092586539396,99.99999918331228,8.166877116180527e-07,0.003099181393828019,1.5969146185364936e-12,1.9532365676271237e-17,1.7386079516724055e-22,1.2170246075405868e-27,2.5304935288332114e-32,7.025639283752018e-33,1.2199993085228211e-37,3.454143051939452e-38,5.1570686548348464e-43,1.4803561068555092e-43,1.9419386360843613e-48,5.628454905787684e-49,6.597961987545813e-54,500.0000000019217,100.0,10.0,-2.47802437271073e-16,1.0,497.9584764447478,0.0,0.0,0.0,0.0,0.0,1.92166162614584e-09,0.0031000000000039685,0.31
1000.0,1000.0,10000.0,-2.553530569962326e-12,-2.7254904567495125e-16,200.0,97.92692358258347,2.0730764174165524,99.96651814790239,0.033481852097614985,99.99999912977862,8.702213807437072e-07,0.0031991277342332627,1.870672300093841e-12,2.5154437540839103e-17,2.461412969063628e-22,1.893891688491753e-27,4.0638442151362947e-32,1.2015211371761776e-32,2.1527086054044143e-37,6.490234992587889e-38,9.995552576070571e-43,3.0550455322012795e-43,4.133224384291133e-48,1.2752896115827405e-48,1.5416324003871705e-53,500.00000000204767,100.0,10.0,-2.7254904567495125e-16,1.0,497.8934417304837,0.0,0.0,0.0,0.0,0.0,2.0476278143836274e-09,0.003200000000004365,0.32
1000.0,1000.0,10000.0,-2.7154050244961032e-12,-2.988895890459993e-16,200.0,97.86404293731891,2.1359570626811144,99.96441434851474,0.035585651485267544,99.99999907454601,9.254539781104119e-07,0.0032990723716861473,2.180682839662435e-12,3.2142711755954426e-17,3.447546048605413e-22,2.9073550561750125e-27,6.432259930189645e-32,2.0212569126417197e-32,3.733125754602145e-37,1.1961738123081933e-37,1.8985998974634283e-42,6.166787100208906e-43,8.59615084279381e-48,2.81832240941474e-48,3.5092111656214037e-53,500.0000000021776,100.0,10.0,-2.988895890459993e-16,1.0,497.8284572858311,0.0,0.0,0.0,0.0,0.0,2.1775918221784694e-09,0.0033000000000047874,0.33
1000.0,1000.0,10000.0,-2.882240409071405e-12,-3.2687368259824735e-16,200.0,97.80127522536628,2.1987247746337473,99.96224779293827,0.037752207061723185,99.99999901761453,9.823854678924642e-07,0.0033990153062190913,2.530420355247596e-12,4.077187235140741e-17,4.78029584037763e-22,4.4063270784908764e-27,1.004273017047802e-31,3.34792309950003e-32,6.368826200474676e-37,2.1648829647621677e-37,3.538360308907857e-42,1.2191693317214168e-42,1.7494581065077008e-47,6.084248993872261e-48,7.7957564019009795e-53,500.0000000023116,100.0,10.0,-3.268736825982474e-16,1.0,497.76352301830167,0.0,0.0,0.0,0.0,0.0,2.3115535814129198e-09,0.003400000000005236,0.34
1000.0,1000.0,10000.0,-3.0540355410496255e-12,-3.565509297188079e-16,200.0,97.73862023756405,2.2613797624359675,99.96001859803896,0.039981401961040296,99.99999895898418,1.0410158140513965e-06,0.0034989565378645126,2.92357215082615e-12,5.1361016875543574e-17,6.565550849889808e-22,6.5979674359626e-27,1.5478839805699306e-31,5.464837398072627e-32,1.0699083411021711e-36,3.851495768601726e-37,6.477138291450843e-42,2.363460855468736e-42,3.488499291949418e-47,1.2848327593588553e-47,1.692685308950318e-52,500.00000000244955,100.0,10.0,-3.5655092971880794e-16,1.0,497.69863883559975,0.0,0.0,0.0,0.0,0.0,2.4495130239708296e-09,0.003500000000005712,0.35000000000000003
1000.0,1000.0,10000.0,-3.2307892378686654e-12,-3.879709219687644e-16,200.0,97.67607776504438,2.3239222349556266,99.95772688058163,0.04227311941836754,99.99999889865501,1.101344980329848e-06,0.0035988960666548274,3.364044833850125e-12,6.427919604706521e-17,8.936981026826114e-22,9.767676396966139e-27,2.35685750697484e-31,8.797908882765075e-32,1.7713448447803902e-36,6.742021368170829e-37,1.16575365361251e-41,4.497596160562097e-42,6.823460565647568e-47,2.657276021453425e-47,3.596926141254966e-52,500.0000000025915,100.0,10.0,-3.879709219687644e-16,1.0,497.6338046456223,0.0,0.0,0.0,0.0,0.0,2.591470081737345e-09,0.0036000000000062154,0.36
1000.0,1000.0,10000.0,-3.41250031704294e-12,-4.211832390840269e-16,200.0,97.61364759923313,2.3863524007668806,99.95537275722965,0.04462724277034476,99.99999883662706,1.1633729302454572e-06,0.0036988338926224533,3.8559704143356834e-12,7.995145045227233e-17,1.2062201584480369e-21,1.430505145073725e-26,3.5474990996568523e-31,1.3979984264747307e-31,2.8924723863235498e-36,1.1622361982176104e-36,2.0647504730273978e-41,8.40987508557943e-42,1.3105441752158515e-46,5.388362701727638e-47,7.489131591339185e-52,500.00000000273747,100.0,10.0,-4.211832390840269e-16,1.0,497.5690203564586,0.0,0.0,0.0,0.0,0.0,2.7374246865989123e-09,0.0037000000000067482,0.37
1000.0,1000.0,10000.0,-3.5991675961633838e-12,-4.562374489760713e-16,200.0,97.55132953184986,2.4486704681501585,99.95295634454449,0.047043655455501245,99.99999877290035,1.227099627084777e-06,0.0037987700157998063,4.403712377173025e-12,9.886536963792182e-17,1.6150067793035071e-21,2.0737332987177655e-26,5.281643573452203e-31,2.1941091411286147e-31,4.661857221661442e-36,1.9746534989809056e-36,3.601878225754022e-41,1.5465770674826344e-41,2.473953861746872e-46,1.0723779883196043e-46,1.5294525669786682e-51,500.0000000028874,100.0,10.0,-4.562374489760713e-16,1.0,497.50428587638964,0.0,0.0,0.0,0.0,0.0,2.887376770443271e-09,0.0038000000000073106,0.38
