Time,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,ATP,ADP,AMP,Source,degUb4,degUb5,degUb6,degUb7,degUb8,totMisP,refNatP,AggP,SeqAggP,AggP_Proteasome,k1,k2,k3,k61,k61r,k62,k63,k64,k65,k66,k67,k68,k69,k71,k72,k73,k74,cytosol,ProteinSynthesis,Misfolding,Refolding,MisPE3Binding,MisPE3Release,E1UbBinding,E2UbBinding,Monoubiquitination,Polyubiquitination1,Polyubiquitination2,Polyubiquitination3,Polyubiquitination4,Polyubiquitination5,Polyubiquitination6,Polyubiquitination7,Deubiqutination1,Deubiqutination2,Deubiqutination3,Deubiqutination4,Deubiqutination5,Deubiqutination6,Deubiqutination7,Deubiqutination8,ProteasomeBinding1,ProteasomeBinding2,ProteasomeBinding3,ProteasomeBinding4,ProteasomeBinding5,DeubiquitinationBoundMisP5,DeubiquitinationBoundMisP4,DeubiquitinationBoundMisP3,DeubiquitinationBoundMisP2,DeubiquitinationBoundMisP1,ProteasomeActivity1,ProteasomeActivity2,ProteasomeActivity3,ProteasomeActivity4,ProteasomeActivity5,Aggregation1,Aggregation2,Aggregation3,Aggregation4,Aggregation5,Aggregation6,Aggregation7,Aggregation8,Aggregation9,Aggregation10,Aggregation11,Aggregation12,Aggregation13,Aggregation14,Aggregation15,Aggregation16,Aggregation17,Aggregation18,Aggregation19,Aggregation20,Aggregation21,Aggregation22,Aggregation23,Aggregation24,Aggregation25,Aggregation26,Aggregation27,Aggregation28,Aggregation29,Aggregation30,Aggregation31,Aggregation32,Aggregation33,Aggregation34,Aggregation35,Aggregation36,Aggregation37,Aggregation38,Aggregation39,Aggregation40,Aggregation41,Aggregation42,Aggregation43,Aggregation44,Aggregation45,Aggregation46,Aggregation47,Aggregation48,Aggregation49,Aggregation50,Aggregation51,Aggregation52,Aggregation53,Aggregation54,SequesteringOfAggregates,ProteasomeInhibtion
0.0,500.0,0.0,500.0,100.0,100.0,100.0,200.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.01,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,500.000000000002,9.999914801040573e-05,499.93335998351546,99.93339329685294,99.99996668666272,99.99999999915,200.0,100.0,10.0,0.0666067031471207,3.331333731339547e-05,8.499946053439099e-10,7.099808390764284e-20,5.588183039117819e-29,2.3288697694934645e-38,2.927441204735169e-48,1.7179036347222807e-58,5.562213013408044e-69,1.0267329196326681e-79,1.0197066542724806e-90,5.805312848550791e-54,2.681480206552385e-64,6.515356724561977e-75,8.019363755343543e-86,4.597936886735428e-97,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00010000000000000007,1.9999886401884944e-12,-2.499802471096129e-15,-8.332759011454735e-21,-8.332759011454736e-21,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.01000000000000004,3.999965920416229e-10,1.6999855161624476e-07,1.6999892106878198e-13,6.661338278059976,0.006660668095820502,2.831615700238813e-17,2.3651831178200603e-26,1.8616102655112734e-35,7.758242419010533e-45,9.752283631847549e-55,5.722910325541145e-65,1.8529587832462005e-75,3.420390008249043e-86,2.0394133085449614e-93,2.0534658392653365e-82,1.1124426026816088e-71,3.435807269444561e-61,5.854882409470338e-51,4.657739538986929e-41,1.117636607823564e-31,1.419961678152857e-22,2.927441204735169e-51,1.7179036347222806e-61,5.562213013408044e-72,1.0267329196326682e-82,1.0197066542724807e-93,9.195873773470856e-100,1.6038727510687087e-88,1.3030713449123956e-77,5.36296041310477e-67,1.1610625697101582e-56,0.0,0.0,0.0,0.0,0.0,-4.999457409040146e-13,-2.4997811730391984e-27,-3.549904195382142e-28,-2.79409151955891e-37,-1.1644348847467322e-46,-1.4637206023675844e-56,-8.589518173611403e-67,-2.7811065067040224e-77,-5.133664598163341e-88,-5.0985332713624025e-99,7.099747901135581e-32,5.588135428379818e-41,2.3288499277653645e-50,2.927416263240726e-60,1.7178889983620733e-70,5.56216562393196e-81,1.026724171975032e-91,1.0196979664778942e-102,-1.7748118559541588e-42,-1.39693537701242e-51,-5.821714404640835e-61,-7.318024757585604e-71,-4.29441975118378e-81,-1.3904433835680476e-91,-2.566629489653487e-102,-2.549065214143513e-113,3.9675028830255354e-56,1.653452913044698e-65,2.0784271628847855e-75,1.219678664032571e-85,3.949064662381272e-96,7.289606997881928e-107,7.239721860121932e-118,1.3014150546197603e-74,1.6359077288315705e-84,9.599959954393902e-95,3.108266442148725e-105,5.737571487195195e-116,5.698307430281054e-127,6.817629323677264e-94,4.0007738418076626e-104,1.2953669738409141e-114,2.3911272578762837e-125,2.3747640008865037e-136,5.029061886050319e-114,1.628305156496488e-124,3.005700255190715e-135,2.9851312764598986e-146,9.55534595283325e-135,1.76382821452598e-145,1.7517577677251906e-156,5.710907206875262e-156,5.671825622253169e-167,1.0469663903100437e-177,-2.499802471096129e-18,-2.499802471096129e-18
0.02,500.000000000008,0.0001999965920632456,499.8667732015225,99.86690637491452,99.99986682660823,99.99999999660004,200.0,100.0,10.0,0.13309362508554531,0.00013317339181203477,3.399956841300919e-09,1.940672516116695e-18,7.38576180940179e-27,1.4309052995037069e-35,2.2079771372812154e-44,3.9865592333261023e-53,2.7740576921252227e-62,6.699575712054372e-72,6.039168171913541e-82,6.777764005822483e-50,1.1309259316741978e-58,7.479602433871417e-68,1.773644414960898e-77,1.589505450341127e-87,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00020000000000000096,7.999909121392778e-12,-9.998419785458577e-15,-6.665861232215122e-20,-6.665861232215125e-20,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.01000000000000016,7.999863682529824e-10,3.399942064959579e-07,6.799913682601838e-13,6.656019765232945,0.013309344784025056,4.527837845705754e-16,2.58445941367656e-24,9.835869512738274e-33,1.905585120967241e-41,2.940438044151662e-50,5.309036147616219e-59,3.694306719425812e-68,8.922052212758088e-78,1.2078336343827082e-84,1.3399151424108746e-74,5.548115384250446e-65,7.973118466652205e-56,4.415954274562431e-47,2.861810599007414e-38,1.477152361880358e-29,3.881345032233391e-21,2.2079771372812156e-47,3.9865592333261025e-56,2.774057692125223e-65,6.699575712054373e-75,6.039168171913541e-85,3.179010900682254e-90,3.5472888299217964e-80,1.4959204867742834e-70,2.2618518633483958e-61,1.3555528011644968e-52,0.0,0.0,0.0,0.0,0.0,-9.997829671320435e-13,-1.9996498831094427e-26,-9.703362580583476e-27,-3.6928809047008946e-35,-7.154526497518534e-44,-1.1039885686406078e-52,-1.9932796166630512e-61,-1.3870288460626113e-70,-3.3497878560271858e-80,-3.0195840859567704e-90,3.881278895341431e-30,1.4771271916712285e-38,2.8617618346597913e-47,4.415879028098041e-56,7.972982607234856e-65,5.548020846118767e-74,1.3398923106805663e-83,1.207813053279529e-93,-1.9403658482236848e-40,-7.38459470058072e-49,-1.4306791857675395e-57,-2.2076282295232696e-66,-3.985929271439028e-75,-2.7736193314948383e-84,-6.698517035358217e-94,-6.038213853777205e-104,1.4333344954090366e-52,2.7769185879125722e-61,4.284960546535674e-70,7.736605937987211e-79,5.383537521229528e-88,1.3001682454026856e-97,1.1720047691439314e-107,1.0568325713945107e-69,1.6307593216563895e-78,2.9443776936418004e-87,2.048852935957574e-96,4.948147043328698e-106,4.460385764467385e-116,3.159406186918715e-87,5.704388733751755e-96,3.969413852791003e-105,9.586458390804921e-115,8.641477741785199e-125,8.802231643601364e-105,6.125055961711585e-114,1.4792510001700572e-123,1.3334345251781491e-133,1.1058945306321106e-122,2.6708255414257655e-132,2.4075501637351043e-142,1.8585009537999746e-141,1.6753000921334575e-151,4.045986440556376e-161,-9.998419785458578e-18,-9.998419785458578e-18
0.03,500.000000000018,0.00029999233219095374,499.8002395553665,99.80053901565987,99.99970053970691,99.99999999235014,200.0,100.0,10.0,0.19946098434019235,0.00029946029313562334,7.649854332385311e-09,1.415724824713701e-17,1.6907883435695149e-25,1.3757613362020797e-33,7.323845072356733e-42,2.374014477140278e-50,4.609381764538077e-59,7.050510486038204e-68,1.0900199549121922e-76,1.8313810836338032e-47,4.664287822823646e-56,7.655072564287502e-65,1.2866311655099021e-73,1.427276117145445e-82,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00030000000000000344,1.799969328616794e-11,-2.2494666861839052e-14,-2.2495961023648884e-19,-2.2495961023648884e-19,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.01000000000000036,1.1999693287638148e-09,5.099869646856081e-07,1.5299708664770623e-12,6.6507111077042005,0.019946038703374407,2.290827620820923e-15,4.239533710081439e-23,5.063239729956219e-31,4.119858930237316e-39,2.193200792247838e-47,7.109230712326413e-56,1.3803268143825693e-64,2.111347936904787e-73,2.1800399098243845e-79,1.410102097207641e-70,9.218763529076154e-62,4.748028954280556e-53,1.4647690144713466e-44,2.7515226724041595e-36,3.38157668713903e-28,2.8314496494274024e-20,7.323845072356733e-45,2.374014477140278e-53,4.609381764538077e-62,7.050510486038205e-71,1.0900199549121923e-79,2.8545522342908905e-85,2.5732623310198046e-76,1.5310145128575006e-67,9.328575645647293e-59,3.662762167267607e-50,0.0,0.0,0.0,0.0,0.0,-1.499511683957902e-12,-6.74822757374166e-26,-7.078624123568506e-26,-8.453941717847574e-34,-6.878806681010398e-42,-3.6619225361783666e-50,-1.187007238570139e-58,-2.3046908822690383e-67,-3.525255243019102e-76,-5.450099774560961e-85,4.2470659190649233e-29,5.072235384286983e-37,4.1271785178540473e-45,2.1970973638615207e-53,7.121861396523996e-62,1.3827791855022313e-70,2.1150990838433755e-79,3.269976284087868e-88,-3.184625829997019e-39,-3.803372052247691e-47,-3.0947292939264337e-55,-1.6474745505038624e-63,-5.340266478845358e-72,-1.036865072323199e-80,-1.5859888458933234e-89,-2.451963575850659e-98,2.393691031327921e-50,1.9476994765425765e-58,1.036854928129254e-66,3.3609512295172094e-75,6.5256161906392e-84,9.98158272198855e-93,1.5431683096024997e-101,2.3261212307840965e-66,1.2383071878449793e-74,4.013956005414059e-83,7.793488958542863e-92,1.1920920946008032e-100,1.8429930340237028e-109,1.0075862882882516e-82,3.2660773292335904e-91,6.341409215446404e-100,9.699819727178694e-109,1.4996073096569283e-117,1.7386914230107372e-99,3.375839792282318e-108,5.1636846480770376e-117,7.983137275554167e-126,1.0942739039679794e-116,1.6738013965084036e-125,2.5877231533333374e-134,3.2498494465028993e-134,5.024318103154875e-143,7.685197122099302e-152,-2.2494666861839052e-17,-2.2494666861839055e-17
0.04,500.000000000032,0.0003999863684259633,499.7337589465878,99.73429100084125,99.99946794574684,99.99999998640034,200.0,100.0,10.0,0.2657089991587985,0.0005320542532070281,1.3599654690562705e-08,5.821607455349748e-17,1.5868225740342632e-24,3.2164753079588925e-32,5.069319109593209e-40,5.989390865076131e-48,4.714043812605928e-56,2.154970785326029e-64,4.974187896990337e-73,1.6109022880447085e-45,1.7305795909563884e-53,1.2630630053147363e-61,5.411176322445195e-70,1.2065086155256992e-78,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00040000000000000826,3.1999272978081594e-11,-3.9987358688175235e-14,-5.332066549568847e-19,-5.332066549568849e-19,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.01000000000000064,1.5999454737038531e-09,6.799768262316631e-07,2.7199309381125412e-12,6.645412285029766,0.02657075854427674,7.235754120260796e-15,3.097411007120577e-22,8.442756995998539e-30,1.7113393679349142e-37,2.6971527931227314e-45,3.186680883883077e-53,2.5081270603012586e-61,1.1465613718696032e-69,9.948375793980675e-76,4.309941570652058e-67,9.428087625211857e-59,1.1978781730152263e-50,1.013863821918642e-42,6.432950615917786e-35,3.1736451480685268e-27,1.1643214910699497e-19,5.06931910959321e-43,5.989390865076132e-51,4.714043812605929e-59,2.154970785326029e-67,4.9741878969903375e-76,2.4130172310513987e-81,1.082235264489039e-72,2.5261260106294728e-64,3.461159181912777e-56,3.2218045760894176e-48,0.0,0.0,0.0,0.0,0.0,-1.9991318966551834e-12,-1.5994398384629606e-25,-2.910803727674874e-25,-7.934112870171316e-33,-1.6082376539794462e-40,-2.5346595547966046e-48,-2.9946954325380656e-56,-2.357021906302964e-64,-1.0774853926630145e-72,-2.487093948495168e-81,2.3285636244668594e-28,6.347073987243043e-36,1.2865462775622594e-43,2.0276585410385256e-51,2.3956747012054406e-59,1.8855532652051276e-67,8.619589384866044e-76,1.9896073527855445e-84,-2.3279070545882547e-38,-6.345284344240159e-46,-1.2861835185101115e-53,-2.0270868154012476e-61,-2.394999208454794e-69,-1.8850216080644636e-77,-8.617158975537059e-86,-1.9890463561933262e-94,9.237858127315145e-49,1.8725056632761868e-56,2.9511585921954772e-64,3.486788251313088e-72,2.744331260431202e-80,1.2545393989914912e-88,2.8957769345429434e-97,5.103975627492979e-64,8.044109998085775e-72,9.504100629417409e-80,7.48035113682963e-88,3.419556288539687e-96,7.893153642432284e-105,1.6305339744170716e-79,1.9264727827231924e-87,1.5162605523883365e-95,6.931410320373956e-104,1.5999352547817388e-112,3.0362133567153434e-95,2.389699238270286e-103,1.0924234582668325e-111,2.521574576092037e-120,2.82342509487906e-111,1.2906962336137653e-119,2.9792355551406176e-128,1.0158626696912706e-127,2.344853967854659e-136,1.0719229598736495e-144,-3.998735868817524e-17,-3.998735868817524e-17
0.05,500.00000000005,0.0004999787008007072,499.667331276943,99.66816211251947,99.99916916442386,99.99999997875067,200.0,100.0,10.0,0.3318378874805854,0.0008308355761843931,2.124932550706842e-08,1.7689295704658495e-16,9.546192628237181e-24,3.7167157000401934e-31,1.0193218577415039e-38,1.979375747897915e-46,2.807652752360542e-54,2.832568677823751e-62,1.878796852452531e-70,4.3718546296679586e-44,7.586278172837616e-52,9.625331126655153e-60,8.396273322466702e-68,4.475701258950221e-76,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005000000000000164,4.9998580042054434e-11,-6.24753103329857e-14,-1.0413581149170855e-18,-1.0413581149170859e-18,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.010000000000001,1.9999148032028287e-09,8.499637911805906e-07,4.249865101413684e-12,6.640123276805377,0.033183513045336115,1.7654695601194912e-14,1.4696896189076051e-21,7.931316452648645e-29,3.0879796301564735e-36,8.468888629940083e-44,1.6445357899901782e-51,2.3326977922331686e-59,2.3533988295215603e-67,3.757593704905062e-73,5.665137355647502e-65,5.615305504721084e-57,3.958751495795831e-49,2.0386437154830078e-41,7.4334314000803876e-34,1.9092385256474364e-26,3.537859140931699e-19,1.0193218577415039e-41,1.9793757478979155e-49,2.807652752360542e-57,2.832568677823751e-65,1.878796852452531e-73,8.951402517900443e-79,1.6792546644933406e-70,1.9250662253310307e-62,1.5172556345675232e-54,8.743709259335917e-47,0.0,0.0,0.0,0.0,0.0,-2.498643610497264e-12,-3.1236324492407184e-25,-8.844647852329245e-25,-4.773096314118591e-32,-1.8583578500200967e-39,-5.09660928870752e-47,-9.896878739489576e-55,-1.4038263761802712e-62,-1.4162843389118755e-70,-9.393984262262655e-79,8.844271084494685e-28,4.7728929878593145e-35,1.858278686951687e-42,5.096392181313604e-50,9.896457148304276e-58,1.4037665754247534e-65,1.4162240074670958e-73,9.393584093576744e-82,-1.1051442387204904e-37,-5.964013469475783e-45,-2.3220296677949126e-52,-6.368244939159595e-60,-1.2366211411550792e-67,-1.7540897701098632e-75,-1.769656071865338e-83,-1.1737841640960863e-91,1.6886542425451855e-47,6.574608306815778e-55,1.8031085759811301e-62,3.5013762915195786e-70,4.9665399772503945e-78,5.010614494577787e-86,3.323459309201446e-94,3.548048401697709e-62,9.730642804172974e-70,1.8895502173094536e-77,2.680239400723404e-85,2.704024623121663e-93,1.793535666283757e-101,3.788529552061984e-77,7.356776918490982e-85,1.0435247064959489e-92,1.0527852476309627e-100,6.982953758696421e-109,2.0176209645157813e-92,2.8619018194291946e-100,2.8872991668597013e-108,1.915098697960804e-116,5.557399766541289e-108,5.606717745139595e-116,3.7188449249714777e-124,7.952869244542116e-124,5.275009153914673e-132,5.32182111625089e-140,-6.24753103329857e-17,-6.247531033298571e-17
0.06,500.000000000072,0.0005999693293476172,499.6009564484192,99.60215213308476,99.99880431533481,99.99999996940116,200.0,100.0,10.0,0.3978478669152959,0.00119568466524486,3.059883434433793e-08,4.4238531480113747e-16,4.1785361309009423e-23,2.7486853160159326e-30,1.666397118578343e-37,8.307072259986945e-45,2.5811791856926637e-52,5.108324058613322e-60,7.172336563440429e-68,9.480578627561128e-43,4.56665545136818e-50,1.4073257243595455e-57,2.7785427219392882e-65,3.9005700926884296e-73,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000000285,7.199754632452494e-11,-8.995733695206662e-14,-1.7993589320073677e-18,-1.7993589320073674e-18,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.01000000000000144,2.3998773173904688e-09,1.019947859578857e-06,6.119766868867587e-12,6.634844062668013,0.039784310990936045,3.658655699989263e-14,5.2895333703724005e-21,4.996211574889846e-28,3.2865608819439733e-35,1.9924854808923456e-42,9.932638914347354e-50,3.0862763705819333e-57,6.107944741985336e-65,1.434467312688086e-70,1.0216648117226646e-62,5.1623583713853284e-55,1.6614144519973892e-47,3.332794237156686e-40,5.497370632031866e-33,8.357072261801885e-26,8.84770629602275e-19,1.666397118578343e-40,8.307072259986946e-48,2.5811791856926642e-55,5.108324058613323e-63,7.17233656344043e-71,7.80114018537686e-76,5.557085443878577e-68,2.8146514487190914e-60,9.13331090273636e-53,1.8961157255122255e-45,0.0,0.0,0.0,0.0,0.0,-2.998046830757297e-12,-5.397164312102904e-25,-2.211926574005686e-24,-2.089268065450471e-31,-1.3743426580079663e-38,-8.331985592891716e-46,-4.1535361299934726e-53,-1.290589592846332e-60,-2.5541620293066614e-68,-3.5861682817202146e-76,2.6541762063447294e-27,2.5069935201114257e-34,1.6491268856377224e-41,9.997871616602502e-49,4.983988572666562e-56,1.5486283449660563e-63,3.0648377595365333e-71,4.3031819578227475e-79,-3.979580482621199e-37,-3.758899826938408e-44,-2.4726441114804296e-51,-1.4990464709190494e-58,-7.472820983768113e-66,-2.321960057410159e-73,-4.595312286010272e-81,-6.452042969710382e-89,1.8485230216765403e-46,1.2159780188149723e-53,7.371896138859887e-61,3.674926776810121e-68,1.1418757666207928e-75,2.259847546775879e-83,3.172936368477303e-91,1.148548090544945e-60,6.9631005684088285e-68,3.4711401580360395e-75,1.0785550487746269e-82,2.134531664726631e-90,2.9969867473317733e-98,4.580401290487552e-75,2.2833527540109405e-82,7.094849325719387e-90,1.404117532936135e-97,1.9714496193452883e-105,1.384288127786433e-89,4.3012695575726486e-97,8.512496492037668e-105,1.1951960982791225e-112,2.1442042011523217e-104,4.243521708233066e-112,5.958111810544608e-120,1.3185499733865778e-119,1.8513085850334886e-127,3.663861942349474e-135,-8.995733695206663e-17,-8.995733695206663e-17
0.07,500.000000000098,0.0006999582540991254,499.534634363179,99.5362608451792,99.99837351800012,99.99999995835185,200.0,100.0,10.0,0.4637391548208553,0.0016264819999195124,4.164814873203892e-08,9.601055297442505e-16,1.4666779042443267e-22,1.7016089996092168e-29,1.5865246160787104e-36,1.1885236699503534e-43,7.285691984611932e-51,3.211684206211457e-58,9.070493896026131e-66,1.025615397657437e-41,7.277754390622014e-49,4.221600426940916e-56,1.8009189409046844e-63,5.016606425020939e-71,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007000000000000454,9.799610367303441e-11,-1.2243225376691924e-13,-2.85714382766137e-18,-2.8571438276613684e-18,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.01000000000000196,2.7998330163965014e-09,1.1899290314729298e-06,8.329629746407784e-12,6.629574622289948,0.04637316121869758,6.773996424263196e-14,1.5615943621522114e-20,2.3855252109330716e-27,2.76763640876544e-34,2.5804537304812374e-41,1.9331123556525293e-48,1.1850046869929175e-55,5.223746550828721e-63,1.8140987792052263e-68,6.423368412422913e-61,1.4571383969223865e-53,2.377047339900707e-46,3.1730492321574215e-39,3.4032179992184335e-32,2.933355808488654e-25,1.9202110594885012e-18,1.5865246160787107e-39,1.1885236699503535e-46,7.285691984611932e-54,3.2116842062114565e-61,9.070493896026131e-69,1.0033212850041881e-73,3.601837881809369e-66,8.443200853881833e-59,1.455550878124403e-51,2.051230795314874e-44,0.0,0.0,0.0,0.0,0.0,-3.49734156270822e-12,-8.569746659211387e-25,-4.8005276487212474e-24,-7.333389521221634e-31,-8.508044998046084e-38,-7.932623080393552e-45,-5.9426183497517675e-52,-3.642845992305966e-59,-1.6058421031057283e-66,-4.535246948013066e-74,6.720337903507015e-27,1.0266133051806232e-33,1.1910552645258268e-40,1.1105010003557395e-47,8.319169529739345e-55,5.09968024145296e-62,2.2480448696975068e-69,6.348967071279225e-77,-1.175478838606705e-36,-1.795686813667747e-43,-2.083318248522292e-50,-1.942417844032128e-57,-1.4551363156735185e-64,-8.920036899276175e-72,-3.932137357540877e-79,-1.1105210104695632e-86,1.4081655662186867e-45,1.6337242099873912e-52,1.523231056972544e-59,1.1411081477512647e-66,6.995033162439278e-74,3.083555766175893e-81,8.708631347086158e-89,2.4957123213901315e-59,2.326920598942358e-66,1.7431814053875602e-73,1.0685763450960318e-80,4.7105062606608235e-88,1.3303492977884563e-95,2.699644564821091e-73,2.0224025730360957e-80,1.2397399049396398e-87,5.4650307491921984e-95,1.5434434044378533e-102,1.8856220591684445e-87,1.1558929678754183e-94,5.09541605222569e-102,1.4390561846037143e-109,8.659217375678847e-102,3.8171626994880287e-109,1.0780496693567255e-116,2.3399341878299545e-116,6.608482467474903e-124,2.9131561988404547e-131,-1.2243225376691925e-16,-1.2243225376691925e-16
0.08,500.000000000128,0.0007999454750876628,499.4683649235647,99.47048803170327,99.99787689186178,99.99999994560277,200.0,100.0,10.0,0.5295119682967766,0.002123108138256617,5.439723616454961e-08,1.8712239386369617e-15,4.1954979300135444e-22,6.840066073928383e-29,8.5916942990014e-36,8.086061240073821e-43,6.071184080092818e-50,3.7023616175875275e-57,1.5966236574671993e-64,6.287816367883969e-41,5.564197809534969e-48,3.990821776535932e-55,2.3118687529967125e-62,9.526461059846425e-70,10000.0,1000.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008000000000000679,1.279941839362766e-10,-1.5989887606679926e-13,-4.264637027607315e-18,-4.264637027607314e-18,0.01,2e-06,4e-06,1.7e-05,0.0002,0.0002,0.001,0.001,0.01,1e-05,1e-05,1e-05,0.0,1e-08,1e-08,0.001,1e-05,1.0,0.01,0.01000000000000256,3.199781900350651e-09,1.3599073069092748e-06,1.0879447232909923e-11,6.6243149353791795,0.05295007261850849,1.1549121479962245e-13,3.9728107726207336e-20,8.907495799250546e-27,1.4522199947770337e-33,1.8241096087622852e-40,1.7167582425242123e-47,1.2889780329299075e-54,7.860514081069012e-62,3.193247314934399e-67,7.404723235175056e-60,1.2142368160185637e-52,1.6172122480147643e-45,1.7183388598002802e-38,1.3680132147856766e-31,8.39099586002709e-25,3.742447877273924e-18,8.591694299001401e-39,8.086061240073822e-46,6.071184080092818e-53,3.702361617587528e-60,1.5966236574671994e-67,1.9052922119692852e-72,4.623737505993425e-65,7.981643553071864e-58,1.112839561906994e-50,1.257563273576794e-43,0.0,0.0,0.0,0.0,0.0,-3.996527811622748e-12,-1.2791038238123906e-24,-9.356119693184792e-24,-2.0977489650067722e-30,-3.4200330369641917e-37,-4.2958471495007003e-44,-4.043030620036911e-51,-3.035592040046409e-58,-1.8511808087937638e-65,-7.983118287335997e-73,1.496877122588352e-26,3.3561695848539906e-33,5.4716799051396445e-40,6.87288697782264e-47,6.468408100278789e-54,4.856616233294505e-61,2.9616874231273826e-68,1.2772118702088006e-75,-2.9920660465733956e-36,-6.708554035497485e-43,-1.0937188774437926e-49,-1.3738022619198508e-56,-1.2929521040951133e-63,-9.707755108014861e-71,-5.920034614451024e-78,-2.5529832833066746e-85,7.850716161143164e-45,1.2799295379393329e-51,1.6076984045742132e-58,1.513083136171061e-65,1.1360544986541302e-72,6.927947688320446e-80,2.987640408846724e-87,2.86974830543224e-58,3.6046435646769544e-65,3.3925053194692473e-72,2.5471640240760603e-79,1.553325050275007e-86,6.698631249914289e-94,5.876775669216338e-72,5.530919315993621e-79,4.1527300254816984e-86,2.532439809387506e-93,1.0921011312272841e-100,6.947296625771845e-86,5.216175764912153e-93,3.1809559202668366e-100,1.37177023755117e-107,4.909196627139178e-100,2.993752277271152e-107,1.2910396671630423e-114,2.247771891144409e-114,9.693396131114429e-122,5.911278147138775e-129,-1.5989887606679926e-16,-1.5989887606679928e-16
