data_set_T,data_set_V,data_set_Y,data_set_Z
4800.0,-69.565559,6.7019032e-06,0.0015384993
4900.0,-69.565559,6.7019032e-06,0.0015384993
5000.0,-69.565559,6.7019032e-06,0.0015384993
5100.0,-69.565559,6.7019032e-06,0.0015384993
5200.0,-69.565559,6.7019032e-06,0.0015384993
5300.0,-69.565559,6.7019032e-06,0.0015384993
5400.0,-69.565559,6.7019032e-06,0.0015384993
5500.0,-69.565559,6.7019032e-06,0.0015384993
5600.0,-69.565559,6.7019032e-06,0.0015384993
5700.0,-69.565559,6.7019032e-06,0.0015384993
5800.0,-69.565559,6.7019032e-06,0.0015384993
5900.0,-69.565559,6.7019032e-06,0.0015384993
6000.0,-69.565559,6.7019032e-06,0.0015384993
6100.0,-69.565559,6.7019032e-06,0.0015384993
6200.0,-69.565559,6.7019032e-06,0.0015384993
6300.0,-69.565559,6.7019032e-06,0.0015384993
6400.0,-69.565559,6.7019032e-06,0.0015384993
6500.0,-69.565559,6.7019032e-06,0.0015384993
6600.0,-69.565559,6.7019032e-06,0.0015384993
6700.0,-69.565559,6.7019032e-06,0.0015384993
6800.0,-69.565559,6.7019032e-06,0.0015384993
6900.0,-69.565559,6.7019032e-06,0.0015384993
7000.0,-69.565559,6.7019032e-06,0.0015384993
7100.0,-69.565559,6.7019032e-06,0.0015384993
7200.0,-69.565559,6.7019032e-06,0.0015384993
7300.0,-69.565559,6.7019032e-06,0.0015384993
7400.0,-69.565559,6.7019032e-06,0.0015384993
7500.0,-69.565559,6.7019032e-06,0.0015384993
7600.0,-69.565559,6.7019032e-06,0.0015384993
7700.0,-69.565559,6.7019032e-06,0.0015384993
7800.0,-69.565559,6.7019032e-06,0.0015384993
7900.0,-69.565559,6.7019032e-06,0.0015384993
8000.0,-69.565559,6.7019032e-06,0.0015384993
8100.0,-69.565559,6.7019032e-06,0.0015384993
8200.0,-69.565559,6.7019032e-06,0.0015384993
8300.0,-69.565559,6.7019032e-06,0.0015384993
8400.0,-69.565559,6.7019032e-06,0.0015384993
8500.0,-69.565559,6.7019032e-06,0.0015384993
8600.0,-69.565559,6.7019032e-06,0.0015384993
8700.0,-69.565559,6.7019032e-06,0.0015384993
8800.0,-69.565559,6.7019032e-06,0.0015384993
8900.0,-69.565559,6.7019032e-06,0.0015384993
9000.0,-69.565559,6.7019032e-06,0.0015384993
9100.0,-69.565559,6.7019032e-06,0.0015384993
9200.0,-69.565559,6.7019032e-06,0.0015384993
9300.0,-69.565559,6.7019032e-06,0.0015384993
9400.0,-69.565559,6.7019032e-06,0.0015384993
9500.0,-69.565559,6.7019032e-06,0.0015384993
9600.0,-69.565559,6.7019032e-06,0.0015384993
9700.0,-69.565559,6.7019032e-06,0.0015384993
9800.0,-69.565559,6.7019032e-06,0.0015384993
9900.0,-69.565559,6.7019032e-06,0.0015384993
10000.0,-69.565559,6.7019032e-06,0.0015384993
10100.0,-69.565559,6.7019032e-06,0.0015384993
10200.0,-69.565559,6.7019032e-06,0.0015384993
10300.0,-69.565559,6.7019032e-06,0.0015384993
10400.0,-69.565559,6.7019032e-06,0.0015384993
10500.0,-69.565559,6.7019032e-06,0.0015384993
10600.0,-69.565559,6.7019032e-06,0.0015384993
10700.0,-69.565559,6.7019032e-06,0.0015384993
10800.0,-69.565559,6.7019032e-06,0.0015384993
10900.0,-69.565559,6.7019032e-06,0.0015384993
11000.0,-69.565559,6.7019032e-06,0.0015384993
11100.0,-69.565559,6.7019032e-06,0.0015384993
11200.0,-69.565559,6.7019032e-06,0.0015384993
11300.0,-69.565559,6.7019032e-06,0.0015384993
11400.0,-69.565559,6.7019032e-06,0.0015384993
11500.0,-69.565559,6.7019032e-06,0.0015384993
11600.0,-69.565559,6.7019032e-06,0.0015384993
11700.0,-69.565559,6.7019032e-06,0.0015384993
11800.0,-69.565559,6.7019032e-06,0.0015384993
11900.0,-69.565559,6.7019032e-06,0.0015384993
12000.0,-69.565559,6.7019032e-06,0.0015384993
12100.0,-69.565559,6.7019032e-06,0.0015384993
12200.0,-69.565559,6.7019032e-06,0.0015384993
12300.0,-69.565559,6.7019032e-06,0.0015384993
12400.0,-69.565559,6.7019032e-06,0.0015384993
12500.0,-69.565559,6.7019032e-06,0.0015384993
12600.0,-69.565559,6.7019032e-06,0.0015384993
12700.0,-69.565559,6.7019032e-06,0.0015384993
12800.0,-69.565559,6.7019032e-06,0.0015384993
12900.0,-69.565559,6.7019032e-06,0.0015384993
13000.0,-69.565559,6.7019032e-06,0.0015384993
13100.0,-69.565559,6.7019032e-06,0.0015384993
13200.0,-69.565559,6.7019032e-06,0.0015384993
13300.0,-69.565559,6.7019032e-06,0.0015384993
13400.0,-69.565559,6.7019032e-06,0.0015384993
13500.0,-69.565559,6.7019032e-06,0.0015384993
13600.0,-69.565559,6.7019032e-06,0.0015384993
13700.0,-69.565559,6.7019032e-06,0.0015384993
13800.0,-69.565559,6.7019032e-06,0.0015384993
13900.0,-69.565559,6.7019032e-06,0.0015384993
14000.0,-69.565559,6.7019032e-06,0.0015384993
14100.0,-69.565559,6.7019032e-06,0.0015384993
14200.0,-69.565559,6.7019032e-06,0.0015384993
14300.0,-69.565559,6.7019032e-06,0.0015384993
14400.0,-69.565559,6.7019032e-06,0.0015384993
14500.0,-69.565559,6.7019032e-06,0.0015384993
14600.0,-69.565559,6.7019032e-06,0.0015384993
14700.0,-69.565559,6.7019032e-06,0.0015384993
14800.0,-69.565559,6.7019032e-06,0.0015384993
14900.0,-69.565559,6.7019032e-06,0.0015384993
15000.0,-69.565559,6.7019032e-06,0.0015384993
15100.0,-69.565559,6.7019032e-06,0.0015384993
15200.0,-69.565559,6.7019032e-06,0.0015384993
15300.0,-69.565559,6.7019032e-06,0.0015384993
15400.0,-69.565559,6.7019032e-06,0.0015384993
15500.0,-69.565559,6.7019032e-06,0.0015384993
15600.0,-69.565559,6.7019032e-06,0.0015384993
15700.0,-69.565559,6.7019032e-06,0.0015384993
15800.0,-69.565559,6.7019032e-06,0.0015384993
15900.0,-69.565559,6.7019032e-06,0.0015384993
16000.0,-69.565559,6.7019032e-06,0.0015384993
16100.0,-69.565559,6.7019032e-06,0.0015384993
16200.0,-69.565559,6.7019032e-06,0.0015384993
16300.0,-69.565559,6.7019032e-06,0.0015384993
16400.0,-69.565559,6.7019032e-06,0.0015384993
16500.0,-69.565559,6.7019032e-06,0.0015384993
16600.0,-69.565559,6.7019032e-06,0.0015384993
16700.0,-69.565559,6.7019032e-06,0.0015384993
16800.0,-69.565559,6.7019032e-06,0.0015384993
16900.0,-69.565559,6.7019032e-06,0.0015384993
17000.0,-69.565559,6.7019032e-06,0.0015384993
17100.0,-69.565559,6.7019032e-06,0.0015384993
17200.0,-69.565559,6.7019032e-06,0.0015384993
17300.0,-69.565559,6.7019032e-06,0.0015384993
17400.0,-69.565559,6.7019032e-06,0.0015384993
17500.0,-69.565559,6.7019032e-06,0.0015384993
17600.0,-69.565559,6.7019032e-06,0.0015384993
17700.0,-69.565559,6.7019032e-06,0.0015384993
17800.0,-69.565559,6.7019032e-06,0.0015384993
17900.0,-69.565559,6.7019032e-06,0.0015384993
18000.0,-69.565559,6.7019032e-06,0.0015384993
18100.0,-69.565559,6.7019032e-06,0.0015384993
18200.0,-69.565559,6.7019032e-06,0.0015384993
18300.0,-69.565559,6.7019032e-06,0.0015384993
18400.0,-69.565559,6.7019032e-06,0.0015384993
18500.0,-69.565559,6.7019032e-06,0.0015384993
18600.0,-69.565559,6.7019032e-06,0.0015384993
18700.0,-69.565559,6.7019032e-06,0.0015384993
18800.0,-69.565559,6.7019032e-06,0.0015384993
18900.0,-69.565559,6.7019032e-06,0.0015384993
19000.0,-69.565559,6.7019032e-06,0.0015384993
19100.0,-69.565559,6.7019032e-06,0.0015384993
19200.0,-69.565559,6.7019032e-06,0.0015384993
19300.0,-69.565559,6.7019032e-06,0.0015384993
19400.0,-69.565559,6.7019032e-06,0.0015384993
19500.0,-69.565559,6.7019032e-06,0.0015384993
19600.0,-69.565559,6.7019032e-06,0.0015384993
19700.0,-69.565559,6.7019032e-06,0.0015384993
19800.0,-69.565559,6.7019032e-06,0.0015384993
19900.0,-69.565559,6.7019032e-06,0.0015384993
20000.0,-69.565559,6.7019032e-06,0.0015384993
20100.0,-69.565559,6.7019032e-06,0.0015384993
20200.0,-69.565559,6.7019032e-06,0.0015384993
20300.0,-69.565559,6.7019032e-06,0.0015384993
20400.0,-69.565559,6.7019032e-06,0.0015384993
20500.0,-69.565559,6.7019032e-06,0.0015384993
20600.0,-69.565559,6.7019032e-06,0.0015384993
20700.0,-69.565559,6.7019032e-06,0.0015384993
20800.0,-69.565559,6.7019032e-06,0.0015384993
20900.0,-69.565559,6.7019032e-06,0.0015384993
21000.0,-69.565559,6.7019032e-06,0.0015384993
21100.0,-69.565559,6.7019032e-06,0.0015384993
21200.0,-69.565559,6.7019032e-06,0.0015384993
21300.0,-69.565559,6.7019032e-06,0.0015384993
21400.0,-69.565559,6.7019032e-06,0.0015384993
21500.0,-69.565559,6.7019032e-06,0.0015384993
21600.0,-69.565559,6.7019032e-06,0.0015384993
21700.0,-69.565559,6.7019032e-06,0.0015384993
21800.0,-69.565559,6.7019032e-06,0.0015384993
21900.0,-69.565559,6.7019032e-06,0.0015384993
22000.0,-69.565559,6.7019032e-06,0.0015384993
22100.0,-69.565559,6.7019032e-06,0.0015384993
22200.0,-69.565559,6.7019032e-06,0.0015384993
22300.0,-69.565559,6.7019032e-06,0.0015384993
22400.0,-69.565559,6.7019032e-06,0.0015384993
22500.0,-69.565559,6.7019032e-06,0.0015384993
22600.0,-69.565559,6.7019032e-06,0.0015384993
22700.0,-69.565559,6.7019032e-06,0.0015384993
22800.0,-69.565559,6.7019032e-06,0.0015384993
22900.0,-69.565559,6.7019032e-06,0.0015384993
23000.0,-69.565559,6.7019032e-06,0.0015384993
23100.0,-69.565559,6.7019032e-06,0.0015384993
23200.0,-69.565559,6.7019032e-06,0.0015384993
23300.0,-69.565559,6.7019032e-06,0.0015384993
23400.0,-69.565559,6.7019032e-06,0.0015384993
23500.0,-69.565559,6.7019032e-06,0.0015384993
23600.0,-69.565559,6.7019032e-06,0.0015384993
23700.0,-69.565559,6.7019032e-06,0.0015384993
23800.0,-69.565559,6.7019032e-06,0.0015384993
23900.0,-69.565559,6.7019032e-06,0.0015384993
24000.0,-69.565559,6.7019032e-06,0.0015384993
24100.0,-69.565559,6.7019032e-06,0.0015384993
24200.0,-69.565559,6.7019032e-06,0.0015384993
24300.0,-69.565559,6.7019032e-06,0.0015384993
24400.0,-69.565559,6.7019032e-06,0.0015384993
24500.0,-69.565559,6.7019032e-06,0.0015384993
24600.0,-69.565559,6.7019032e-06,0.0015384993
24700.0,-69.565559,6.7019032e-06,0.0015384993
24800.0,-69.565559,6.7019032e-06,0.0015384993
24900.0,-69.565559,6.7019032e-06,0.0015384993
25000.0,-69.565559,6.7019032e-06,0.0015384993
25100.0,-69.565559,6.7019032e-06,0.0015384993
25200.0,-69.565559,6.7019032e-06,0.0015384993
25300.0,-69.565559,6.7019032e-06,0.0015384993
25400.0,-69.565559,6.7019032e-06,0.0015384993
25500.0,-69.565559,6.7019032e-06,0.0015384993
25600.0,-69.565559,6.7019032e-06,0.0015384993
25700.0,-69.565559,6.7019032e-06,0.0015384993
25800.0,-69.565559,6.7019032e-06,0.0015384993
25900.0,-69.565559,6.7019032e-06,0.0015384993
26000.0,-69.565559,6.7019032e-06,0.0015384993
26100.0,-69.565559,6.7019032e-06,0.0015384993
26200.0,-69.565559,6.7019032e-06,0.0015384993
26300.0,-69.565559,6.7019032e-06,0.0015384993
26400.0,-69.565559,6.7019032e-06,0.0015384993
26500.0,-69.565559,6.7019032e-06,0.0015384993
26600.0,-69.565559,6.7019032e-06,0.0015384993
26700.0,-69.565559,6.7019032e-06,0.0015384993
26800.0,-69.565559,6.7019032e-06,0.0015384993
26900.0,-69.565559,6.7019032e-06,0.0015384993
27000.0,-69.565559,6.7019032e-06,0.0015384993
27100.0,-69.565559,6.7019032e-06,0.0015384993
27200.0,-69.565559,6.7019032e-06,0.0015384993
27300.0,-69.565559,6.7019032e-06,0.0015384993
27400.0,-69.565559,6.7019032e-06,0.0015384993
27500.0,-69.565559,6.7019032e-06,0.0015384993
27600.0,-69.565559,6.7019032e-06,0.0015384993
27700.0,-69.565559,6.7019032e-06,0.0015384993
27800.0,-69.565559,6.7019032e-06,0.0015384993
27900.0,-69.565559,6.7019032e-06,0.0015384993
28000.0,-69.565559,6.7019032e-06,0.0015384993
28100.0,-69.565559,6.7019032e-06,0.0015384993
28200.0,-69.565559,6.7019032e-06,0.0015384993
28300.0,-69.565559,6.7019032e-06,0.0015384993
28400.0,-69.565559,6.7019032e-06,0.0015384993
28500.0,-69.565559,6.7019032e-06,0.0015384993
28600.0,-69.565559,6.7019032e-06,0.0015384993
28700.0,-69.565559,6.7019032e-06,0.0015384993
28800.0,-69.565559,6.7019032e-06,0.0015384993
28900.0,-69.565559,6.7019032e-06,0.0015384993
29000.0,-69.565559,6.7019032e-06,0.0015384993
29100.0,-69.565559,6.7019032e-06,0.0015384993
29200.0,-69.565559,6.7019032e-06,0.0015384993
29300.0,-69.565559,6.7019032e-06,0.0015384993
29400.0,-69.565559,6.7019032e-06,0.0015384993
29500.0,-69.565559,6.7019032e-06,0.0015384993
29600.0,-69.565559,6.7019032e-06,0.0015384993
29700.0,-69.565559,6.7019032e-06,0.0015384993
29800.0,-69.565559,6.7019032e-06,0.0015384993
29900.0,-69.565559,6.7019032e-06,0.0015384993
30000.0,-69.565559,6.7019032e-06,0.0015384993
30100.0,-69.565559,6.7019032e-06,0.0015384993
30200.0,-69.565559,6.7019032e-06,0.0015384993
30300.0,-69.565559,6.7019032e-06,0.0015384993
30400.0,-69.565559,6.7019032e-06,0.0015384993
30500.0,-69.565559,6.7019032e-06,0.0015384993
30600.0,-69.565559,6.7019032e-06,0.0015384993
30700.0,-69.565559,6.7019032e-06,0.0015384993
30800.0,-69.565559,6.7019032e-06,0.0015384993
30900.0,-69.565559,6.7019032e-06,0.0015384993
31000.0,-69.565559,6.7019032e-06,0.0015384993
31100.0,-69.565559,6.7019032e-06,0.0015384993
31200.0,-69.565559,6.7019032e-06,0.0015384993
31300.0,-69.565559,6.7019032e-06,0.0015384993
31400.0,-69.565559,6.7019032e-06,0.0015384993
31500.0,-69.565559,6.7019032e-06,0.0015384993
31600.0,-69.565559,6.7019032e-06,0.0015384993
31700.0,-69.565559,6.7019032e-06,0.0015384993
31800.0,-69.565559,6.7019032e-06,0.0015384993
31900.0,-69.565559,6.7019032e-06,0.0015384993
32000.0,-69.565559,6.7019032e-06,0.0015384993
32100.0,-69.565559,6.7019032e-06,0.0015384993
32200.0,-69.565559,6.7019032e-06,0.0015384993
32300.0,-69.565559,6.7019032e-06,0.0015384993
32400.0,-69.565559,6.7019032e-06,0.0015384993
32500.0,-69.565559,6.7019032e-06,0.0015384993
32600.0,-69.565559,6.7019032e-06,0.0015384993
32700.0,-69.565559,6.7019032e-06,0.0015384993
32800.0,-69.565559,6.7019032e-06,0.0015384993
32900.0,-69.565559,6.7019032e-06,0.0015384993
33000.0,-69.565559,6.7019032e-06,0.0015384993
33100.0,-69.565559,6.7019032e-06,0.0015384993
33200.0,-69.565559,6.7019032e-06,0.0015384993
33300.0,-69.565559,6.7019032e-06,0.0015384993
33400.0,-69.565559,6.7019032e-06,0.0015384993
33500.0,-69.565559,6.7019032e-06,0.0015384993
33600.0,-69.565559,6.7019032e-06,0.0015384993
33700.0,-69.565559,6.7019032e-06,0.0015384993
33800.0,-69.565559,6.7019032e-06,0.0015384993
33900.0,-69.565559,6.7019032e-06,0.0015384993
34000.0,-69.565559,6.7019032e-06,0.0015384993
34100.0,-69.565559,6.7019032e-06,0.0015384993
34200.0,-69.565559,6.7019032e-06,0.0015384993
34300.0,-69.565559,6.7019032e-06,0.0015384993
34400.0,-69.565559,6.7019032e-06,0.0015384993
34500.0,-69.565559,6.7019032e-06,0.0015384993
34600.0,-69.565559,6.7019032e-06,0.0015384993
34700.0,-69.565559,6.7019032e-06,0.0015384993
34800.0,-69.565559,6.7019032e-06,0.0015384993
34900.0,-69.565559,6.7019032e-06,0.0015384993
35000.0,-69.565559,6.7019032e-06,0.0015384993
35100.0,-69.565559,6.7019032e-06,0.0015384993
35200.0,-69.565559,6.7019032e-06,0.0015384993
35300.0,-69.565559,6.7019032e-06,0.0015384993
35400.0,-69.565559,6.7019032e-06,0.0015384993
35500.0,-69.565559,6.7019032e-06,0.0015384993
35600.0,-69.565559,6.7019032e-06,0.0015384993
35700.0,-69.565559,6.7019032e-06,0.0015384993
35800.0,-69.565559,6.7019032e-06,0.0015384993
35900.0,-69.565559,6.7019032e-06,0.0015384993
36000.0,-69.565559,6.7019032e-06,0.0015384993
36100.0,-69.565559,6.7019032e-06,0.0015384993
36200.0,-69.565559,6.7019032e-06,0.0015384993
36300.0,-69.565559,6.7019032e-06,0.0015384993
36400.0,-69.565559,6.7019032e-06,0.0015384993
36500.0,-69.565559,6.7019032e-06,0.0015384993
36600.0,-69.565559,6.7019032e-06,0.0015384993
36700.0,-69.565559,6.7019032e-06,0.0015384993
36800.0,-69.565559,6.7019032e-06,0.0015384993
36900.0,-69.565559,6.7019032e-06,0.0015384993
37000.0,-69.565559,6.7019032e-06,0.0015384993
37100.0,-69.565559,6.7019032e-06,0.0015384993
37200.0,-69.565559,6.7019032e-06,0.0015384993
37300.0,-69.565559,6.7019032e-06,0.0015384993
37400.0,-69.565559,6.7019032e-06,0.0015384993
37500.0,-69.565559,6.7019032e-06,0.0015384993
37600.0,-69.565559,6.7019032e-06,0.0015384993
37700.0,-69.565559,6.7019032e-06,0.0015384993
37800.0,-69.565559,6.7019032e-06,0.0015384993
37900.0,-69.565559,6.7019032e-06,0.0015384993
38000.0,-69.565559,6.7019032e-06,0.0015384993
38100.0,-69.565559,6.7019032e-06,0.0015384993
38200.0,-69.565559,6.7019032e-06,0.0015384993
38300.0,-69.565559,6.7019032e-06,0.0015384993
38400.0,-69.565559,6.7019032e-06,0.0015384993
38500.0,-69.565559,6.7019032e-06,0.0015384993
38600.0,-69.565559,6.7019032e-06,0.0015384993
38700.0,-69.565559,6.7019032e-06,0.0015384993
38800.0,-69.565559,6.7019032e-06,0.0015384993
38900.0,-69.565559,6.7019032e-06,0.0015384993
39000.0,-69.565559,6.7019032e-06,0.0015384993
39100.0,-69.565559,6.7019032e-06,0.0015384993
39200.0,-69.565559,6.7019032e-06,0.0015384993
39300.0,-69.565559,6.7019032e-06,0.0015384993
39400.0,-69.565559,6.7019032e-06,0.0015384993
39500.0,-69.565559,6.7019032e-06,0.0015384993
39600.0,-69.565559,6.7019032e-06,0.0015384993
39700.0,-69.565559,6.7019032e-06,0.0015384993
39800.0,-69.565559,6.7019032e-06,0.0015384993
39900.0,-69.565559,6.7019032e-06,0.0015384993
40000.0,-69.565559,6.7019032e-06,0.0015384993
40100.0,-69.565559,6.7019032e-06,0.0015384993
40200.0,-69.565559,6.7019032e-06,0.0015384993
40300.0,-69.565559,6.7019032e-06,0.0015384993
40400.0,-69.565559,6.7019032e-06,0.0015384993
40500.0,-69.565559,6.7019032e-06,0.0015384993
40600.0,-69.565559,6.7019032e-06,0.0015384993
40700.0,-69.565559,6.7019032e-06,0.0015384993
40800.0,-69.565559,6.7019032e-06,0.0015384993
40900.0,-69.565559,6.7019032e-06,0.0015384993
41000.0,-69.565559,6.7019032e-06,0.0015384993
41100.0,-69.565559,6.7019032e-06,0.0015384993
41200.0,-69.565559,6.7019032e-06,0.0015384993
41300.0,-69.565559,6.7019032e-06,0.0015384993
41400.0,-69.565559,6.7019032e-06,0.0015384993
41500.0,-69.565559,6.7019032e-06,0.0015384993
41600.0,-69.565559,6.7019032e-06,0.0015384993
41700.0,-69.565559,6.7019032e-06,0.0015384993
41800.0,-69.565559,6.7019032e-06,0.0015384993
41900.0,-69.565559,6.7019032e-06,0.0015384993
42000.0,-69.565559,6.7019032e-06,0.0015384993
42100.0,-69.565559,6.7019032e-06,0.0015384993
42200.0,-69.565559,6.7019032e-06,0.0015384993
42300.0,-69.565559,6.7019032e-06,0.0015384993
42400.0,-69.565559,6.7019032e-06,0.0015384993
42500.0,-69.565559,6.7019032e-06,0.0015384993
42600.0,-69.565559,6.7019032e-06,0.0015384993
42700.0,-69.565559,6.7019032e-06,0.0015384993
42800.0,-69.565559,6.7019032e-06,0.0015384993
42900.0,-69.565559,6.7019032e-06,0.0015384993
43000.0,-69.565559,6.7019032e-06,0.0015384993
43100.0,-69.565559,6.7019032e-06,0.0015384993
43200.0,-69.565559,6.7019032e-06,0.0015384993
43300.0,-69.565559,6.7019032e-06,0.0015384993
43400.0,-69.565559,6.7019032e-06,0.0015384993
43500.0,-69.565559,6.7019032e-06,0.0015384993
43600.0,-69.565559,6.7019032e-06,0.0015384993
43700.0,-69.565559,6.7019032e-06,0.0015384993
43800.0,-69.565559,6.7019032e-06,0.0015384993
43900.0,-69.565559,6.7019032e-06,0.0015384993
44000.0,-69.565559,6.7019032e-06,0.0015384993
44100.0,-69.565559,6.7019032e-06,0.0015384993
44200.0,-69.565559,6.7019032e-06,0.0015384993
44300.0,-69.565559,6.7019032e-06,0.0015384993
44400.0,-69.565559,6.7019032e-06,0.0015384993
44500.0,-69.565559,6.7019032e-06,0.0015384993
44600.0,-69.565559,6.7019032e-06,0.0015384993
44700.0,-69.565559,6.7019032e-06,0.0015384993
44800.0,-69.565559,6.7019032e-06,0.0015384993
44900.0,-69.565559,6.7019032e-06,0.0015384993
45000.0,-69.565559,6.7019032e-06,0.0015384993
45100.0,-69.565559,6.7019032e-06,0.0015384993
45200.0,-69.565559,6.7019032e-06,0.0015384993
45300.0,-69.565559,6.7019032e-06,0.0015384993
45400.0,-69.565559,6.7019032e-06,0.0015384993
45500.0,-69.565559,6.7019032e-06,0.0015384993
45600.0,-69.565559,6.7019032e-06,0.0015384993
45700.0,-69.565559,6.7019032e-06,0.0015384993
45800.0,-69.565559,6.7019032e-06,0.0015384993
45900.0,-69.565559,6.7019032e-06,0.0015384993
46000.0,-69.565559,6.7019032e-06,0.0015384993
46100.0,-69.565559,6.7019032e-06,0.0015384993
46200.0,-69.565559,6.7019032e-06,0.0015384993
46300.0,-69.565559,6.7019032e-06,0.0015384993
46400.0,-69.565559,6.7019032e-06,0.0015384993
46500.0,-69.565559,6.7019032e-06,0.0015384993
46600.0,-69.565559,6.7019032e-06,0.0015384993
46700.0,-69.565559,6.7019032e-06,0.0015384993
46800.0,-69.565559,6.7019032e-06,0.0015384993
46900.0,-69.565559,6.7019032e-06,0.0015384993
47000.0,-69.565559,6.7019032e-06,0.0015384993
47100.0,-69.565559,6.7019032e-06,0.0015384993
47200.0,-69.565559,6.7019032e-06,0.0015384993
47300.0,-69.565559,6.7019032e-06,0.0015384993
47400.0,-69.565559,6.7019032e-06,0.0015384993
47500.0,-69.565559,6.7019032e-06,0.0015384993
47600.0,-69.565559,6.7019032e-06,0.0015384993
47700.0,-69.565559,6.7019032e-06,0.0015384993
47800.0,-69.565559,6.7019032e-06,0.0015384993
47900.0,-69.565559,6.7019032e-06,0.0015384993
48000.0,-69.565559,6.7019032e-06,0.0015384993
48100.0,-69.565559,6.7019032e-06,0.0015384993
48200.0,-69.565559,6.7019032e-06,0.0015384993
48300.0,-69.565559,6.7019032e-06,0.0015384993
48400.0,-69.565559,6.7019032e-06,0.0015384993
48500.0,-69.565559,6.7019032e-06,0.0015384993
48600.0,-69.565559,6.7019032e-06,0.0015384993
48700.0,-69.565559,6.7019032e-06,0.0015384993
48800.0,-69.565559,6.7019032e-06,0.0015384993
48900.0,-69.565559,6.7019032e-06,0.0015384993
49000.0,-69.565559,6.7019032e-06,0.0015384993
49100.0,-69.565559,6.7019032e-06,0.0015384993
49200.0,-69.565559,6.7019032e-06,0.0015384993
49300.0,-69.565559,6.7019032e-06,0.0015384993
49400.0,-69.565559,6.7019032e-06,0.0015384993
49500.0,-69.565559,6.7019032e-06,0.0015384993
49600.0,-69.565559,6.7019032e-06,0.0015384993
49700.0,-69.565559,6.7019032e-06,0.0015384993
49800.0,-69.565559,6.7019032e-06,0.0015384993
49900.0,-69.565559,6.7019032e-06,0.0015384993
50000.0,-69.565559,6.7019032e-06,0.0015384993
50100.0,-69.565559,6.7019032e-06,0.0015384993
50200.0,-69.565559,6.7019032e-06,0.0015384993
50300.0,-69.565559,6.7019032e-06,0.0015384993
50400.0,-69.565559,6.7019032e-06,0.0015384993
50500.0,-69.565559,6.7019032e-06,0.0015384993
50600.0,-69.565559,6.7019032e-06,0.0015384993
50700.0,-69.565559,6.7019032e-06,0.0015384993
50800.0,-69.565559,6.7019032e-06,0.0015384993
50900.0,-69.565559,6.7019032e-06,0.0015384993
51000.0,-69.565559,6.7019032e-06,0.0015384993
51100.0,-69.565559,6.7019032e-06,0.0015384993
51200.0,-69.565559,6.7019032e-06,0.0015384993
51300.0,-69.565559,6.7019032e-06,0.0015384993
51400.0,-69.565559,6.7019032e-06,0.0015384993
51500.0,-69.565559,6.7019032e-06,0.0015384993
51600.0,-69.565559,6.7019032e-06,0.0015384993
