p3g,php,pser,ser,serA,serB,serC,Time
2.36,0.09754159745360232,0.03334234357464098,4.9,1.15,0.25,0.1,3.2800000000000002
2.36,0.09621486312596796,0.033248864149476774,4.9,1.15,0.25,0.1,3.29
2.36,0.09489169646322362,0.03315424156720663,4.9,1.15,0.25,0.1,3.3000000000000003
2.36,0.09357215473558346,0.033058453894345696,4.9,1.15,0.25,0.1,3.31
2.36,0.09225629652887217,0.032961478681307554,4.9,1.15,0.25,0.1,3.3200000000000003
2.36,0.0909441817831531,0.0328632929468212,4.9,1.15,0.25,0.1,3.33
2.36,0.08963587183268293,0.03276387316186459,4.9,1.15,0.25,0.1,3.34
2.36,0.08833142944724423,0.03266319523310017,4.9,1.15,0.25,0.1,3.35
2.36,0.08703091887490687,0.0325612344857976,4.9,1.15,0.25,0.1,3.36
2.36,0.08573440588627103,0.03245796564622871,4.9,1.15,0.25,0.1,3.37
2.36,0.08444195782024856,0.03235336282351991,4.9,1.15,0.25,0.1,3.38
2.36,0.0831536436314381,0.032247399490946946,4.9,1.15,0.25,0.1,3.39
2.36,0.0818695339391547,0.032140048466657266,4.9,1.15,0.25,0.1,3.4
2.36,0.08058970107817344,0.032031281893805184,4.9,1.15,0.25,0.1,3.41
2.36,0.07931421915125131,0.03192107122008547,4.9,1.15,0.25,0.1,3.42
2.36,0.07804316408349096,0.03180938717665113,4.9,1.15,0.25,0.1,3.43
2.36,0.0767766136786147,0.031696199756401776,4.9,1.15,0.25,0.1,3.44
2.36,0.07551464767721183,0.031581478191633976,4.9,1.15,0.25,0.1,3.45
2.36,0.07425734781704617,0.03146519093102412,4.9,1.15,0.25,0.1,3.46
2.36,0.07300479789547765,0.031347305615952545,4.9,1.15,0.25,0.1,3.47
2.36,0.07175708383407542,0.03122778905615692,4.9,1.15,0.25,0.1,3.48
2.36,0.07051429374550315,0.031106607204697725,4.9,1.15,0.25,0.1,3.49
2.36,0.06927651800275687,0.03098372513222701,4.9,1.15,0.25,0.1,3.5
2.36,0.06804384931082906,0.030859107000558866,4.9,1.15,0.25,0.1,3.5100000000000002
2.36,0.06681638278087867,0.03073271603554102,4.9,1.15,0.25,0.1,3.52
2.36,0.06559421600698655,0.0306045144992261,4.9,1.15,0.25,0.1,3.5300000000000002
2.36,0.06437744914558044,0.030474463661343733,4.9,1.15,0.25,0.1,3.54
2.36,0.0631661849976096,0.03034252377007936,4.9,1.15,0.25,0.1,3.5500000000000003
2.36,0.06196052909355121,0.030208654022171016,4.9,1.15,0.25,0.1,3.56
2.36,0.06076058978132716,0.030072812532339416,4.9,1.15,0.25,0.1,3.5700000000000003
2.36,0.0595664783172124,0.029934956302071925,4.9,1.15,0.25,0.1,3.58
2.36,0.058378308959810714,0.029795041187786746,4.9,1.15,0.25,0.1,3.59
2.36,0.05719619906717389,0.029653021868411386,4.9,1.15,0.25,0.1,3.6
2.36,0.05602026919713476,0.02950885181241766,4.9,1.15,0.25,0.1,3.61
2.36,0.05485064321091978,0.029362483244364607,4.9,1.15,0.25,0.1,3.62
2.36,0.0536874483801029,0.0292138671110115,4.9,1.15,0.25,0.1,3.63
2.36,0.05253081549695228,0.02906295304707471,4.9,1.15,0.25,0.1,3.64
2.36,0.05138087898821563,0.02890968934071639,4.9,1.15,0.25,0.1,3.65
2.36,0.05023777703237599,0.028754022898867988,4.9,1.15,0.25,0.1,3.66
2.36,0.04910165168039979,0.02859589921250962,4.9,1.15,0.25,0.1,3.67
2.36,0.047972648979980805,0.028435262322045764,4.9,1.15,0.25,0.1,3.68
2.36,0.046850919103268364,0.02827205478294069,4.9,1.15,0.25,0.1,3.69
2.36,0.045736616478043675,0.028106217631802,4.9,1.15,0.25,0.1,3.7
2.36,0.04462989992228626,0.027937690353129922,4.9,1.15,0.25,0.1,3.71
2.36,0.04353093278204004,0.02776641084698199,4.9,1.15,0.25,0.1,3.72
2.36,0.04243988307245781,0.027592315397839674,4.9,1.15,0.25,0.1,3.73
2.36,0.04135692362186033,0.027415338645004592,4.9,1.15,0.25,0.1,3.74
2.36,0.040282232218603733,0.027235413554898703,4.9,1.15,0.25,0.1,3.75
2.36,0.03921599176049327,0.027052471395694923,4.9,1.15,0.25,0.1,3.7600000000000002
2.36,0.038158390406424054,0.026866441714764037,4.9,1.15,0.25,0.1,3.77
2.36,0.037109621729856754,0.02667725231948964,4.9,1.15,0.25,0.1,3.7800000000000002
2.36,0.03606988487365941,0.026484829262077954,4.9,1.15,0.25,0.1,3.79
2.36,0.03503938470575231,0.026289096829072562,4.9,1.15,0.25,0.1,3.8000000000000003
2.36,0.03401833197489118,0.0260899775363788,4.9,1.15,0.25,0.1,3.81
2.36,0.03300694346580188,0.025887392130707485,4.9,1.15,0.25,0.1,3.8200000000000003
2.36,0.03200544215274666,0.025681259598466483,4.9,1.15,0.25,0.1,3.83
2.36,0.03101405735044437,0.025471497183260552,4.9,1.15,0.25,0.1,3.84
2.36,0.030033024861093674,0.025258020413308546,4.9,1.15,0.25,0.1,3.85
2.36,0.02906258711604681,0.02504074314025238,4.9,1.15,0.25,0.1,3.86
2.36,0.02810299331045519,0.024819577591016915,4.9,1.15,0.25,0.1,3.87
2.36,0.027154499528953237,0.024594434434586244,4.9,1.15,0.25,0.1,3.88
2.36,0.026217368860154876,0.024365222865790476,4.9,1.15,0.25,0.1,3.89
2.36,0.02529187149741304,0.024131850708452272,4.9,1.15,0.25,0.1,3.9
2.36,0.024378284822921974,0.02389422454052388,4.9,1.15,0.25,0.1,3.91
2.36,0.023476893471831347,0.023652249844157962,4.9,1.15,0.25,0.1,3.92
2.36,0.022587989372574842,0.023405831183998863,4.9,1.15,0.25,0.1,3.93
2.36,0.021711871759100013,0.023154872417359713,4.9,1.15,0.25,0.1,3.94
2.36,0.020848847150104977,0.022899276940364144,4.9,1.15,0.25,0.1,3.95
2.36,0.01999922928974668,0.022638947974583608,4.9,1.15,0.25,0.1,3.96
2.36,0.019163339043569896,0.022373788899190408,4.9,1.15,0.25,0.1,3.97
2.36,0.018341504242621508,0.022103703634175537,4.9,1.15,0.25,0.1,3.98
2.36,0.017534059467847404,0.02182859708074508,4.9,1.15,0.25,0.1,3.99
2.36,0.01674134576592657,0.021548375625609774,4.9,1.15,0.25,0.1,4.0
2.36,0.015963710286669153,0.021262947716511577,4.9,1.15,0.25,0.1,4.01
2.36,0.0152015058310005,0.020972224516983468,4.9,1.15,0.25,0.1,4.0200000000000005
2.36,0.014455090297371957,0.02067612064900199,4.9,1.15,0.25,0.1,4.03
2.36,0.013724826013192585,0.020374555032850895,4.9,1.15,0.25,0.1,4.04
2.36,0.013011078938518017,0.020067451831803754,4.9,1.15,0.25,0.1,4.05
2.36,0.012314217718691053,0.019754741521008933,4.9,1.15,0.25,0.1,4.0600000000000005
2.36,0.011634612576901866,0.019436362081366895,4.9,1.15,0.25,0.1,4.07
2.36,0.010972634027433474,0.019112260330554794,4.9,1.15,0.25,0.1,4.08
2.36,0.010328651387026676,0.01878239340619788,4.9,1.15,0.25,0.1,4.09
2.36,0.00970303105978218,0.01844673041688716,4.9,1.15,0.25,0.1,4.1
2.36,0.009096134580848495,0.01810525426401095,4.9,1.15,0.25,0.1,4.11
2.36,0.008508316394670824,0.017757963646944357,4.9,1.15,0.25,0.1,4.12
2.36,0.007939921345056205,0.01740487526120819,4.9,1.15,0.25,0.1,4.13
2.36,0.007391281856560572,0.017046026195349513,4.9,1.15,0.25,0.1,4.14
2.36,0.006862714788829174,0.01668147652863042,4.9,1.15,0.25,0.1,4.15
2.36,0.006354517948072696,0.016311312127697545,4.9,1.15,0.25,0.1,4.16
2.36,0.005866966244055639,0.015935647634961924,4.9,1.15,0.25,0.1,4.17
2.36,0.005400307487393685,0.01555462963386256,4.9,1.15,0.25,0.1,4.18
2.36,0.004954757835788807,0.015168439961186877,4.9,1.15,0.25,0.1,4.19
2.36,0.004530496878003136,0.014777299157838568,4.9,1.15,0.25,0.1,4.2
2.36,0.004127662430106163,0.014381469958871834,4.9,1.15,0.25,0.1,4.21
2.36,0.003746345056947091,0.013981260792456424,4.9,1.15,0.25,0.1,4.22
2.36,0.0033865823823876775,0.01357702920516391,4.9,1.15,0.25,0.1,4.23
2.36,0.0030483532831611444,0.013169185102704109,4.9,1.15,0.25,0.1,4.24
2.36,0.0027315720863976697,0.012758193675913146,4.9,1.15,0.25,0.1,4.25
2.36,0.0024360829092912274,0.012344577864712703,4.9,1.15,0.25,0.1,4.26
2.36,0.002161654332792465,0.011928920172695881,4.9,1.15,0.25,0.1,4.2700000000000005
2.36,0.001907974488522364,0.011511863816030912,4.9,1.15,0.25,0.1,4.28
2.36,0.0016746471944812616,0.01109411239225744,4.9,1.15,0.25,0.1,4.29
2.36,0.0014611888368137069,0.01067642877089759,4.9,1.15,0.25,0.1,4.3
2.36,0.0012670265338236486,0.010259632443685447,4.9,1.15,0.25,0.1,4.3100000000000005
2.36,0.00109149809472254,0.009844594920897416,4.9,1.15,0.25,0.1,4.32
2.36,0.000933853541860517,0.009432233710110866,4.9,1.15,0.25,0.1,4.33
2.36,0.0007932589536767848,0.009023503858355804,4.9,1.15,0.25,0.1,4.34
2.36,0.0006688023168892529,0.008619387995972066,4.9,1.15,0.25,0.1,4.3500000000000005
2.36,0.0005595019662985208,0.008220883951694319,4.9,1.15,0.25,0.1,4.36
2.36,0.00046431714566458966,0.007828990951389116,4.9,1.15,0.25,0.1,4.37
2.36,0.0003821609526271358,0.007444694074919465,4.9,1.15,0.25,0.1,4.38
2.36,0.0003119149670770617,0.007068947922927131,4.9,1.15,0.25,0.1,4.39
2.36,0.00025244561602879326,0.0067026594089260455,4.9,1.15,0.25,0.1,4.4
2.36,0.00020262137053789225,0.006346671350472506,4.9,1.15,0.25,0.1,4.41
2.36,0.00016133019268008817,0.006001746015276531,4.9,1.15,0.25,0.1,4.42
2.36,0.00012749653349859217,0.005668551166600078,4.9,1.15,0.25,0.1,4.43
2.36,0.0001000970841068854,0.0053476481275667185,4.9,1.15,0.25,0.1,4.44
2.36,7.817447971920815e-05,0.005039483011151187,4.9,1.15,0.25,0.1,4.45
2.36,6.08484947620177e-05,0.004744381333011431,4.9,1.15,0.25,0.1,4.46
2.36,4.732413498791346e-05,0.004462546438755209,4.9,1.15,0.25,0.1,4.47
2.36,3.6896424549109336e-05,0.004194061698049495,4.9,1.15,0.25,0.1,4.48
2.36,2.895186847467528e-05,0.003938896227396971,4.9,1.15,0.25,0.1,4.49
2.36,2.2966763672315082e-05,0.0036969137825341052,4.9,1.15,0.25,0.1,4.5
2.36,1.8502781308400966e-05,0.0034678840521360217,4.9,1.15,0.25,0.1,4.51
2.36,1.5200342534659088e-05,0.0032514957357013138,4.9,1.15,0.25,0.1,4.5200000000000005
2.36,1.2770433918638921e-05,0.0030473705526431164,4.9,1.15,0.25,0.1,4.53
2.36,1.0985523548296832e-05,0.002855077421867895,4.9,1.15,0.25,0.1,4.54
2.36,9.670186271575352e-06,0.002674146152961276,4.9,1.15,0.25,0.1,4.55
2.36,8.69197666621803e-06,0.002504080099463252,4.9,1.15,0.25,0.1,4.5600000000000005
2.36,7.952969733967212e-06,0.0023443673755067624,4.9,1.15,0.25,0.1,4.57
2.36,7.3822359678040875e-06,0.0021944904433658275,4.9,1.15,0.25,0.1,4.58
2.36,6.929417719845008e-06,0.002053933968953164,4.9,1.15,0.25,0.1,4.59
2.36,6.559428058290629e-06,0.0019221910253414938,4.9,1.15,0.25,0.1,4.6000000000000005
2.36,6.2482351865055975e-06,0.0017987677633271451,4.9,1.15,0.25,0.1,4.61
2.36,5.979613608780879e-06,0.0016831867593438779,4.9,1.15,0.25,0.1,4.62
2.36,5.7427154185510075e-06,0.0015749892629108536,4.9,1.15,0.25,0.1,4.63
2.36,5.530316839947019e-06,0.0014737365553509258,4.9,1.15,0.25,0.1,4.64
2.36,5.337584566929404e-06,0.001379010630711043,4.9,1.15,0.25,0.1,4.65
2.36,5.1612316625287244e-06,0.001290414373253304,4.9,1.15,0.25,0.1,4.66
2.36,4.998960041779376e-06,0.0012075713690181803,4.9,1.15,0.25,0.1,4.67
2.36,4.849096176232862e-06,0.001130125472658264,4.9,1.15,0.25,0.1,4.68
2.36,4.710362952600752e-06,0.001057740205497775,4.9,1.15,0.25,0.1,4.69
2.36,4.5817373219494035e-06,0.0009900980515071172,4.9,1.15,0.25,0.1,4.7
2.36,4.462364007255033e-06,0.0009268996916307753,4.9,1.15,0.25,0.1,4.71
2.36,4.351503776910778e-06,0.0008678632076587319,4.9,1.15,0.25,0.1,4.72
2.36,4.248501779220159e-06,0.0008127232773702459,4.9,1.15,0.25,0.1,4.73
2.36,4.152768250199702e-06,0.0007612303638224591,4.9,1.15,0.25,0.1,4.74
2.36,4.0637668245280495e-06,0.0007131499375890801,4.9,1.15,0.25,0.1,4.75
2.36,3.981006229987236e-06,0.0006682616908121655,4.9,1.15,0.25,0.1,4.76
2.36,3.904034705634565e-06,0.0006263587937425618,4.9,1.15,0.25,0.1,4.7700000000000005
2.36,3.832435841097034e-06,0.0005872471500631858,4.9,1.15,0.25,0.1,4.78
2.36,3.765825100130503e-06,0.0005507447224104032,4.9,1.15,0.25,0.1,4.79
2.36,3.7038469529590968e-06,0.0005166808294363811,4.9,1.15,0.25,0.1,4.8
2.36,3.6461725245555365e-06,0.00048489554787823524,4.9,1.15,0.25,0.1,4.8100000000000005
2.36,3.592497192477336e-06,0.0004552390349534871,4.9,1.15,0.25,0.1,4.82
2.36,3.542538704695152e-06,0.00042757096148752106,4.9,1.15,0.25,0.1,4.83
2.36,3.496035465502293e-06,0.0004017599593794668,4.9,1.15,0.25,0.1,4.84
2.36,3.4527450112896174e-06,0.0003776831206446962,4.9,1.15,0.25,0.1,4.8500000000000005
2.36,3.412442222589547e-06,0.0003552254090861808,4.9,1.15,0.25,0.1,4.86
2.36,3.374918303743685e-06,0.00033427924557389996,4.9,1.15,0.25,0.1,4.87
2.36,3.3399793362618325e-06,0.00031474401698020885,4.9,1.15,0.25,0.1,4.88
2.36,3.3074453079208947e-06,0.0002965256741849601,4.9,1.15,0.25,0.1,4.89
2.36,3.277148992924232e-06,0.00027953631225187343,4.9,1.15,0.25,0.1,4.9
2.36,3.2489350397043884e-06,0.0002636937554196659,4.9,1.15,0.25,0.1,4.91
2.36,3.222659067612394e-06,0.0002489212432368499,4.9,1.15,0.25,0.1,4.92
2.36,3.1981868577686818e-06,0.00023514707555189024,4.9,1.15,0.25,0.1,4.93
2.36,3.1753936928556224e-06,0.0002223042717384989,4.9,1.15,0.25,0.1,4.94
2.36,3.154163531261631e-06,0.00021033028382854457,4.9,1.15,0.25,0.1,4.95
2.36,3.1343885178166822e-06,0.00019916671092398827,4.9,1.15,0.25,0.1,4.96
2.36,3.115968320153513e-06,0.00018875902601076989,4.9,1.15,0.25,0.1,4.97
2.36,3.0988095961404545e-06,0.00017905632835526938,4.9,1.15,0.25,0.1,4.98
2.36,3.0828255079664835e-06,0.00017001110919622563,4.9,1.15,0.25,0.1,4.99
2.36,3.0679352608238766e-06,0.00016157903147024998,4.9,1.15,0.25,0.1,5.0
2.36,3.0540636569015433e-06,0.0001537187138826947,4.9,1.15,0.25,0.1,5.01
2.36,3.0411407276679223e-06,0.00014639155089194995,4.9,1.15,0.25,0.1,5.0200000000000005
2.36,3.0291013397547295e-06,0.00013956151783976425,4.9,1.15,0.25,0.1,5.03
2.36,3.0178848640559928e-06,0.0001331950049936477,4.9,1.15,0.25,0.1,5.04
2.36,3.007434876442142e-06,0.00012726066717690243,4.9,1.15,0.25,0.1,5.05
2.36,2.997698825868074e-06,0.00012172925429978585,4.9,1.15,0.25,0.1,5.0600000000000005
2.36,2.9886277987938523e-06,0.00011657349024904784,4.9,1.15,0.25,0.1,5.07
2.36,2.980176251769963e-06,0.00011176793526451803,4.9,1.15,0.25,0.1,5.08
2.36,2.9723017704443782e-06,0.00010728885999218633,4.9,1.15,0.25,0.1,5.09
2.36,2.9649648577911765e-06,0.00010311413453969841,4.9,1.15,0.25,0.1,5.1000000000000005
2.36,2.9581287419434427e-06,9.92231271134229e-05,4.9,1.15,0.25,0.1,5.11
2.36,2.951759166173909e-06,9.559659316560653e-05,4.9,1.15,0.25,0.1,5.12
2.36,2.945824234309749e-06,9.221659230244301e-05,4.9,1.15,0.25,0.1,5.13
2.36,2.9402942322756015e-06,8.906639339517709e-05,4.9,1.15,0.25,0.1,5.14
2.36,2.935141492080529e-06,8.613040072995259e-05,4.9,1.15,0.25,0.1,5.15
2.36,2.9303402331314314e-06,8.339406914586846e-05,4.9,1.15,0.25,0.1,5.16
2.36,2.925866448549691e-06,8.084384145967868e-05,4.9,1.15,0.25,0.1,5.17
2.36,2.9216977711950975e-06,7.846707628807383e-05,4.9,1.15,0.25,0.1,5.18
2.36,2.9178133704099697e-06,7.625199118493274e-05,4.9,1.15,0.25,0.1,5.19
2.36,2.914193836172496e-06,7.418759958959966e-05,4.9,1.15,0.25,0.1,5.2
2.36,2.910821088542489e-06,7.226366065237048e-05,4.9,1.15,0.25,0.1,5.21
2.36,2.9076782874110065e-06,7.047062984936176e-05,4.9,1.15,0.25,0.1,5.22
2.36,2.9047497387954674e-06,6.87996071549197e-05,4.9,1.15,0.25,0.1,5.23
2.36,2.902020823434683e-06,6.724229735299775e-05,4.9,1.15,0.25,0.1,5.24
2.36,2.8994779237238528e-06,6.579096967322472e-05,4.9,1.15,0.25,0.1,5.25
2.36,2.8971083494272704e-06,6.443841645923217e-05,4.9,1.15,0.25,0.1,5.26
2.36,2.8949002792525194e-06,6.317792057104287e-05,4.9,1.15,0.25,0.1,5.2700000000000005
2.36,2.892842697614812e-06,6.200322013786593e-05,4.9,1.15,0.25,0.1,5.28
2.36,2.8909253427309144e-06,6.0908479542828454e-05,4.9,1.15,0.25,0.1,5.29
2.36,2.8891386519116854e-06,5.988825879695001e-05,4.9,1.15,0.25,0.1,5.3
2.36,2.887473716670979e-06,5.893748837298321e-05,4.9,1.15,0.25,0.1,5.3100000000000005
2.36,2.8859222352240547e-06,5.805144254460253e-05,4.9,1.15,0.25,0.1,5.32
2.36,2.884476473557177e-06,5.722571750221001e-05,4.9,1.15,0.25,0.1,5.33
2.36,2.883129224227048e-06,5.6456208175052754e-05,4.9,1.15,0.25,0.1,5.34
2.36,2.8818737725913332e-06,5.573908920433323e-05,4.9,1.15,0.25,0.1,5.3500000000000005
2.36,2.8807038610670284e-06,5.507079479354277e-05,4.9,1.15,0.25,0.1,5.36
2.36,2.8796136598294723e-06,5.4448002169060366e-05,4.9,1.15,0.25,0.1,5.37
2.36,2.8785977358014594e-06,5.386761406552154e-05,4.9,1.15,0.25,0.1,5.38
2.36,2.877651027231791e-06,5.332674435053747e-05,4.9,1.15,0.25,0.1,5.39
2.36,2.8767688167832667e-06,5.2822702802401044e-05,4.9,1.15,0.25,0.1,5.4
2.36,2.8759467094730232e-06,5.2352982617116597e-05,4.9,1.15,0.25,0.1,5.41
2.36,2.875180609316948e-06,5.191524717983567e-05,4.9,1.15,0.25,0.1,5.42
2.36,2.8744667001850056e-06,5.15073192087826e-05,4.9,1.15,0.25,0.1,5.43
2.36,2.873801425530262e-06,5.1127169260349694e-05,4.9,1.15,0.25,0.1,5.44
2.36,2.8731814717726703e-06,5.077290629623957e-05,4.9,1.15,0.25,0.1,5.45
2.36,2.8726037507039772e-06,5.0442767695814636e-05,4.9,1.15,0.25,0.1,5.46
2.36,2.8720653850649557e-06,5.0135111060474375e-05,4.9,1.15,0.25,0.1,5.47
2.36,2.8715636932719828e-06,4.984840553622488e-05,4.9,1.15,0.25,0.1,5.48
2.36,2.87109617689736e-06,4.9581224693465106e-05,4.9,1.15,0.25,0.1,5.49
2.36,2.8706605074104737e-06,4.933223898835057e-05,4.9,1.15,0.25,0.1,5.5
2.36,2.870254515309483e-06,4.910020957721741e-05,4.9,1.15,0.25,0.1,5.51
2.36,2.8698761786107824e-06,4.888398176763195e-05,4.9,1.15,0.25,0.1,5.5200000000000005
2.36,2.869523613517501e-06,4.868247970402051e-05,4.9,1.15,0.25,0.1,5.53
2.36,2.869195064247209e-06,4.849470057697308e-05,4.9,1.15,0.25,0.1,5.54
2.36,2.8688888945415534e-06,4.8319709786236956e-05,4.9,1.15,0.25,0.1,5.55
2.36,2.8686035800292762e-06,4.815663658641299e-05,4.9,1.15,0.25,0.1,5.5600000000000005
2.36,2.868337699614436e-06,4.800466918668503e-05,4.9,1.15,0.25,0.1,5.57
2.36,2.868089930316877e-06,4.786305179894735e-05,4.9,1.15,0.25,0.1,5.58
2.36,2.867859037374093e-06,4.7731079012383795e-05,4.9,1.15,0.25,0.1,5.59
2.36,2.867643872050457e-06,4.760809451785848e-05,4.9,1.15,0.25,0.1,5.6000000000000005
2.36,2.8674433631163363e-06,4.749348626818372e-05,4.9,1.15,0.25,0.1,5.61
2.36,2.867256512976959e-06,4.738668427350114e-05,4.9,1.15,0.25,0.1,5.62
2.36,2.867082387645254e-06,4.7287154901691236e-05,4.9,1.15,0.25,0.1,5.63
2.36,2.8669201240858203e-06,4.719440494981981e-05,4.9,1.15,0.25,0.1,5.64
2.36,2.8667689115240705e-06,4.710797116467445e-05,4.9,1.15,0.25,0.1,5.65
2.36,2.8666279998745283e-06,4.7027424880886424e-05,4.9,1.15,0.25,0.1,5.66
2.36,2.8664966853813645e-06,4.695236397383098e-05,4.9,1.15,0.25,0.1,5.67
2.36,2.8663743147114903e-06,4.688241505996643e-05,4.9,1.15,0.25,0.1,5.68
2.36,2.866260279390325e-06,4.6817230408021095e-05,4.9,1.15,0.25,0.1,5.69
2.36,2.866154010792186e-06,4.675648505829225e-05,4.9,1.15,0.25,0.1,5.7
2.36,2.866054980772941e-06,4.669987716741253e-05,4.9,1.15,0.25,0.1,5.71
2.36,2.8659626958840314e-06,4.664712472754715e-05,4.9,1.15,0.25,0.1,5.72
2.36,2.8658766963640595e-06,4.6597964973643466e-05,4.9,1.15,0.25,0.1,5.73
2.36,2.8657965544950816e-06,4.655215344628681e-05,4.9,1.15,0.25,0.1,5.74
2.36,2.8657218713316437e-06,4.650946213277978e-05,4.9,1.15,0.25,0.1,5.75
2.36,2.8656522748145783e-06,4.6469678382468945e-05,4.9,1.15,0.25,0.1,5.76
2.36,2.8655874187013327e-06,4.643260429769058e-05,4.9,1.15,0.25,0.1,5.7700000000000005
2.36,2.865526980205457e-06,4.639805538492446e-05,4.9,1.15,0.25,0.1,5.78
2.36,2.865470658478587e-06,4.636585968774086e-05,4.9,1.15,0.25,0.1,5.79
2.36,2.8654181729161025e-06,4.633585681864375e-05,4.9,1.15,0.25,0.1,5.8
2.36,2.865369261997117e-06,4.630789729663895e-05,4.9,1.15,0.25,0.1,5.8100000000000005
2.36,2.8653236822628738e-06,4.628184196370303e-05,4.9,1.15,0.25,0.1,5.82
2.36,2.8652812069855967e-06,4.6257561223901595e-05,4.9,1.15,0.25,0.1,5.83
2.36,2.865241624803947e-06,4.6234934263508473e-05,4.9,1.15,0.25,0.1,5.84
2.36,2.8652047386316195e-06,4.621384842751445e-05,4.9,1.15,0.25,0.1,5.8500000000000005
2.36,2.865170364786652e-06,4.619419872224404e-05,4.9,1.15,0.25,0.1,5.86
2.36,2.8651383321479534e-06,4.6175887333310254e-05,4.9,1.15,0.25,0.1,5.87
2.36,2.865108481279035e-06,4.615882312476125e-05,4.9,1.15,0.25,0.1,5.88
2.36,2.865080663588999e-06,4.61429211596145e-05,4.9,1.15,0.25,0.1,5.89
2.36,2.865054740586925e-06,4.612810227381275e-05,4.9,1.15,0.25,0.1,5.9
2.36,2.865030583213329e-06,4.611429269416195e-05,4.9,1.15,0.25,0.1,5.91
2.36,2.865008071209377e-06,4.610142367779564e-05,4.9,1.15,0.25,0.1,5.92
2.36,2.864987092512313e-06,4.608943116663568e-05,4.9,1.15,0.25,0.1,5.93
2.36,2.864967542689084e-06,4.607825546371337e-05,4.9,1.15,0.25,0.1,5.94
2.36,2.864949324415911e-06,4.606784093573759e-05,4.9,1.15,0.25,0.1,5.95
2.36,2.8649323469979036e-06,4.605813573852319e-05,4.9,1.15,0.25,0.1,5.96
2.36,2.8649165259195225e-06,4.60490915600472e-05,4.9,1.15,0.25,0.1,5.97
2.36,2.864901782422531e-06,4.604066337922474e-05,4.9,1.15,0.25,0.1,5.98
2.36,2.8648880431123532e-06,4.603280924092353e-05,4.9,1.15,0.25,0.1,5.99
2.36,2.864875239592715e-06,4.6025490047134024e-05,4.9,1.15,0.25,0.1,6.0
2.36,2.8648633081259553e-06,4.6018669362805335e-05,4.9,1.15,0.25,0.1,6.01
2.36,2.8648521893160415e-06,4.601231323466208e-05,4.9,1.15,0.25,0.1,6.0200000000000005
2.36,2.8648418278126005e-06,4.6006390022032946e-05,4.9,1.15,0.25,0.1,6.03
2.36,2.8648321720350887e-06,4.6000870239188945e-05,4.9,1.15,0.25,0.1,6.04
2.36,2.8648231739160396e-06,4.599572640858256e-05,4.9,1.15,0.25,0.1,6.05
2.36,2.8648147886619274e-06,4.599093292415629e-05,4.9,1.15,0.25,0.1,6.0600000000000005
2.36,2.8648069745302254e-06,4.598646592390778e-05,4.9,1.15,0.25,0.1,6.07
2.36,2.864799692621544e-06,4.5982303171074475e-05,4.9,1.15,0.25,0.1,6.08
2.36,2.8647929066859323e-06,4.5978423943412635e-05,4.9,1.15,0.25,0.1,6.09
2.36,2.8647865829424295e-06,4.597480893004896e-05,4.9,1.15,0.25,0.1,6.1000000000000005
2.36,2.864780689910925e-06,4.5971440135369344e-05,4.9,1.15,0.25,0.1,6.11
2.36,2.864775198255453e-06,4.59683007894424e-05,4.9,1.15,0.25,0.1,6.12
2.36,2.8647700806381423e-06,4.596537526453303e-05,4.9,1.15,0.25,0.1,6.13
2.36,2.8647653115831133e-06,4.596264899730335e-05,4.9,1.15,0.25,0.1,6.140000000000001
2.36,2.864760867349661e-06,4.5960108416318526e-05,4.9,1.15,0.25,0.1,6.15
2.36,2.8647567258140725e-06,4.5957740874491856e-05,4.9,1.15,0.25,0.1,6.16
2.36,2.864752866359496e-06,4.5955534586128656e-05,4.9,1.15,0.25,0.1,6.17
2.36,2.864749269773304e-06,4.595347856825604e-05,4.9,1.15,0.25,0.1,6.18
2.36,2.864745918151448e-06,4.595156258594908e-05,4.9,1.15,0.25,0.1,6.19
2.36,2.8647427948093322e-06,4.594977710138187e-05,4.9,1.15,0.25,0.1,6.2
2.36,2.864739884198757e-06,4.594811322634895e-05,4.9,1.15,0.25,0.1,6.21
2.36,2.864737171830516e-06,4.5946562678020026e-05,4.9,1.15,0.25,0.1,6.22
2.36,2.8647346442022695e-06,4.594511773770774e-05,4.9,1.15,0.25,0.1,6.23
2.36,2.864732288731328e-06,4.594377121244399e-05,4.9,1.15,0.25,0.1,6.24
2.36,2.864730093692011e-06,4.5942516399173336e-05,4.9,1.15,0.25,0.1,6.25
2.36,2.86472804815728e-06,4.5941347051385324e-05,4.9,1.15,0.25,0.1,6.26
2.36,2.86472614194434e-06,4.5940257348019255e-05,4.9,1.15,0.25,0.1,6.2700000000000005
2.36,2.8647243655639495e-06,4.593924186448688e-05,4.9,1.15,0.25,0.1,6.28
2.36,2.864722710173184e-06,4.593829554566867e-05,4.9,1.15,0.25,0.1,6.29
2.36,2.8647211675314108e-06,4.5937413680749355e-05,4.9,1.15,0.25,0.1,6.3
2.36,2.8647197299592705e-06,4.593659187976747e-05,4.9,1.15,0.25,0.1,6.3100000000000005
2.36,2.8647183903004475e-06,4.5935826051761986e-05,4.9,1.15,0.25,0.1,6.32
2.36,2.864717141886044e-06,4.5935112384407424e-05,4.9,1.15,0.25,0.1,6.33
2.36,2.864715978501382e-06,4.5934447325036005e-05,4.9,1.15,0.25,0.1,6.34
