Time,CytoE,CytoL,NFkB,TRAF6,HP,NLRX1,MyD88,IFN,NOD1,RIG,MAVS,IRF,TFa,TFi,X,n,default,MyD88_a_HP,MyD88_d,TRAF_d,NFkB_a1,NFkB_d,CytoL_a,CytoL_d,NLRX1_d,MyD88_a,HP_a,HP_CytoL,NLRX1_TF,NFkB_a2,RIG_a_HP,RIG_d,MAVS_a,MAVS_d,IRF_a1,IRF_a2,IRF_a3,IRF_d,IFN_a,IFN_d,NOD_a,NOD_d,HP_IFN,TRAF_a,TFa_a,TFa_d,TFi_a,TFi_d,CytoE_a,CytoE_d,X_a,X_d,HP_CytoE
120.0,17.3379014499786,8.651776262323635,5.439363900822266,1.717278297107967,5.494825608753793,0.6693742857346192,1.3286685532614917,2.1017864639807713,1.515676368627856,2.1276070213827496,0.5495041522560634,2.6404095787224118,1.7110340419970342,2.353607527510477,5.645559339821138,1.0,1.0,0.0021175746722418257,0.0016402811890579092,0.017820368616919085,0.1336220715959962,0.4083352237802878,0.0959335705152898,0.0526027996749277,0.003969389514406292,0.0028374717311276413,0.019278596042629655,0.0197994601996837,0.00272190739150224,0.28293339243788723,0.011814322373474701,0.0022078603582293068,0.0007582099703277995,0.000874810610391653,0.0017141710310473192,0.013303910875933325,0.01351471705792313,0.01264550236260895,0.02460324128110395,0.011010334498751108,0.006621248706697857,0.0018587800281941438,1.0508932319903857e-05,0.015095518065747365,0.01878286903107331,0.014208580677807153,0.07664628392441505,0.0764028075580451,0.5603731394555986,0.6373915372154183,0.04635941276088563,0.012577911019967707,0.0013003426087483947
132.0,16.442189913408143,9.153237182361659,5.530907755009107,1.6831890830923981,5.468669533881723,0.6554210607285642,1.368152702551343,2.2698793820524314,1.5724074703272957,2.2421696973963443,0.5484586154247462,2.8342014497004,1.7638009422730856,2.3527304134037834,6.045569843473647,1.0,1.0,0.0021175715866514257,0.0016890255558807093,0.017466621434158124,0.13356829161553335,0.4152074575316356,0.09593475190286717,0.05565168206875889,0.003886646890120386,0.002837499571969562,0.01969750695351839,0.02094704599327692,0.0028068909105380987,0.2887066364000037,0.011814307657360539,0.0023267443383821343,0.0008152199278922282,0.000873146115756196,0.0017118074765908756,0.013732099095182212,0.014543414029759729,0.013573614266934151,0.026311990060721376,0.011890899335644585,0.006621238420644816,0.0019283533493852857,1.1349396910262159e-05,0.01453040000209699,0.018870215781748315,0.014646761766720508,0.07602095999214749,0.07637433467991361,0.5323999556384841,0.6044625835676323,0.04635997323669932,0.013469106421370242,0.0012331642435056106
144.0,15.611232642196567,9.619426796868584,5.609641205014412,1.6472293264262123,5.435679957520894,0.6434173446031627,1.40705649203191,2.447858632605235,1.628309665213411,2.3553144106609376,0.5481067549928963,3.0343904283911494,1.8124782367656247,2.3458674540610014,6.435033758164433,1.0,1.0,0.002117567652590903,0.0017370534511081538,0.017093463443257448,0.1329847579548426,0.42111800911691394,0.09593573715033474,0.058486114924960995,0.003815464853496755,0.00283752285136919,0.02021889580974876,0.0220139139332318,0.0028927618575429193,0.2942131265857387,0.011814288894626627,0.002444156870231068,0.0008715434671808396,0.0008725859539486909,0.0017110114981434357,0.014149817238637528,0.015624630022323447,0.014532363327459462,0.028064014396411704,0.012823254318420478,0.006621225306154205,0.001996910124127771,1.2239293163026176e-05,0.014051373041757484,0.018943876383373106,0.015050982401143057,0.07538726280332554,0.07615154929372822,0.5075402420526282,0.5739141845018082,0.04636044065921074,0.014336804760827285,0.0011708424481647424
156.0,14.84936451019651,10.052824812803923,5.677374783397816,1.6104850813899154,5.397746892238487,0.6332311067127587,1.4453883990201377,2.6356261049313696,1.6833950329770935,2.467058666750226,0.5484252118469983,3.241118623512696,1.8573147655236595,2.3349195154306823,6.814228318867321,1.0,1.0,0.0021175630695930456,0.0017843753402423306,0.01671216473809129,0.1319630268598711,0.42620279593958743,0.09593656289754354,0.06112117486184786,0.0037550604628066595,0.002837542556951864,0.020808809808195036,0.023005738791729582,0.002978168511392373,0.29947037402201276,0.011814267036899981,0.0025601161196600443,0.0009268396285028684,0.0008730929372604214,0.001711731923118796,0.014557400838891262,0.016756507907096544,0.015522430134099475,0.02985942249688034,0.013806885488249276,0.006621210028385589,0.0020644651665921183,1.317813052465685e-05,0.013641199768521002,0.019006678684135286,0.015423308971237365,0.07475464772682987,0.07579615730991081,0.48528440438231724,0.5459057025519033,0.04636083241124645,0.01518162369845407,0.001113702338264738
168.0,14.155103893119332,10.455736850499202,5.735649566108576,1.5737479004415027,5.356335054268054,0.6247263114098288,1.4831567882978471,2.833089257901529,1.7376754838111057,2.577419764582638,0.549387274621018,3.454501792162852,1.898563463059066,2.321252088429971,7.183423627952897,1.0,1.0,0.002117557992204681,0.0018310015498573412,0.01633093933767152,0.13058354855035892,0.4305775071875972,0.09593725773483058,0.06357088005103514,0.003704627026660285,0.002837559411330662,0.021441092678213935,0.023927796946314663,0.003062166438355776,0.3044943920706417,0.011814242821256883,0.0026746400381026953,0.0009808120149886897,0.0008746245411966607,0.0017139069390280162,0.014955171538589936,0.017937198867532315,0.016544369073062174,0.031698043996182514,0.014841308062872633,0.00662119310253408,0.002131033083081426,1.4165446289507648e-05,0.013286951594654168,0.019060724737610227,0.01576584186795416,0.07412947597068867,0.07535248529461372,0.465235621497863,0.5203826689123567,0.04636116205673604,0.016004165003425098,0.0010616327919839498
180.0,13.524061117299377,10.830306589650691,5.785801944982267,1.5375885513068697,5.312576080461555,0.6177671100382865,1.5203699107696076,3.040157671554429,1.7911627593578994,2.686414796789957,0.5509635054604436,3.674630526132644,1.9364742848826328,2.305839270275296,7.542882806919943,1.0,1.0,0.0021175525410538332,0.0018769422659424037,0.01595571015576652,0.12891721830814665,0.43434246633059675,0.09593784452630312,0.06584826406507621,0.0036633589625270396,0.0028375739554478414,0.02209590587082019,0.02478499417581676,0.0031441091797738446,0.30929985311425645,0.011814216823005574,0.0027877463629248744,0.0010332128713502263,0.0008771339006930262,0.0017174659211351547,0.015343437793737801,0.019164845951798105,0.017598614008364984,0.033579449113471244,0.01592604837189817,0.006621174930723525,0.002196628273193747,1.5200788357772147e-05,0.012978741415877838,0.01910760973813504,0.016080656744351024,0.07351588445025638,0.07485215439167665,0.4470803943757048,0.49718370644916526,0.0463614404429405,0.016805014892021148,0.0010143045837974532
192.0,12.950689910068887,11.178527108831354,5.8290076666395985,1.5024125586584565,5.267342416965345,0.6122208189061245,1.5570359029296932,3.256740001799897,1.8438684339876206,2.7940606505738743,0.5531223744311723,3.9015712428626634,1.9712895033807585,2.2893741081617938,7.892862151444364,1.0,1.0,0.0021175468110260854,0.0019222075332437942,0.015590685362454669,0.12702647915558707,0.4375859371377013,0.09593834194993069,0.06796544482169463,0.0036304694561133184,0.0028375866023237347,0.02275841468975222,0.02558189161065392,0.003223566049896133,0.31390022599606654,0.011814189494681755,0.002899452618313521,0.0010838444076212695,0.0008805708200944263,0.0017223313273056432,0.015722495536585782,0.020437570798053986,0.018685483027742728,0.03550296626859615,0.017060627903828868,0.006621155829263071,0.002261264931389398,1.6283700008999486e-05,0.012708878729275208,0.01914856620703935,0.016369765452129124,0.0729164917879236,0.07431766229914814,0.4305677430105661,0.4761049180948715,0.046361676431112775,0.01758474437306744,0.0009713017432551664
204.0,12.429266738822562,11.50225145164263,5.866304963606882,1.4685012668417952,5.221305394601061,0.6079598795253701,1.5931627869547875,3.482741315862462,1.8958039163381637,2.9003740089538796,0.5558308914512178,4.135367014502793,2.0032408286010823,2.2723468379888234,8.233611291251009,1.0,1.0,0.0021175408773222927,0.0019668072553792938,0.015238784496143992,0.12496609845703632,0.440385860139954,0.0959387654618144,0.06993368882598719,0.003605202085585445,0.002837597672786598,0.02341768836532473,0.026322729913312384,0.0033002656324729327,0.3183078969128533,0.011814161194939502,0.00300977611657162,0.0011325579188074513,0.0008848827791903388,0.0017284206059318234,0.016092628800474348,0.021753463362016515,0.019805182413197068,0.03746769846850009,0.018244549347624456,0.006621136048841047,0.0023249570488796337,1.741370657931231e-05,0.01247129156100935,0.019184561599743254,0.016635092132377963,0.07233293598546069,0.07376492305479318,0.4154937243474846,0.45693589019266,0.04636187735397274,0.01834390960411686,0.0009321950054116921
216.0,11.95431653831328,11.803202431136283,5.8986090236484925,1.4360416850608344,5.174979903851732,0.6048630643006686,1.6287584712610172,3.7180607892365356,1.9469804510558764,3.0053713523198025,0.5590552038101112,4.376038269219539,2.0325478697999273,2.2551012736661566,8.565373350167553,1.0,1.0,0.0021175347999045965,0.0020107511955258636,0.014901948170044785,0.12278371415023959,0.44281093884890177,0.09593912795005737,0.0717634707813086,0.003586837971302965,0.0028376074198568795,0.02406581704517996,0.027011451715618914,0.003374054983767022,0.32253427603646634,0.011814132209755546,0.0031187339597293054,0.0011792511717368436,0.000890015884465697,0.0017356480189482204,0.01645411030885845,0.023110574470277517,0.020957809999711603,0.03947253876516825,0.019477284528062945,0.006621115789346142,0.0023877184157613954,1.859030394618268e-05,0.012261121822704306,0.019216365988172408,0.016878460440126877,0.0717661719163859,0.07320509754575077,0.40169012118855724,0.4394753434663573,0.04636204932592059,0.019083052248038794,0.0008965737403734959
228.0,11.520825715446989,12.08298174572537,5.926724473831599,1.4051494169896557,5.128759165864952,0.6028162082775557,1.6638307513162216,3.962589719445701,1.9974091206571962,3.1090689601750783,0.5627611377984341,4.623583411449423,2.0594173214680715,2.237877108596967,8.888385104274,1.0,1.0,0.0021175286268486923,0.002054048977422415,0.014581376015043356,0.12052035523306918,0.44492157694032763,0.09593944022332737,0.07346452901401025,0.0035747001150859053,0.002837616045778119,0.024697208370524467,0.02765172248036632,0.0034448668234321115,0.3265898917865597,0.011814102768417113,0.003226343041352882,0.0012238643964845894,0.0008959157313751071,0.001743926310551232,0.016807202030439436,0.024506910856820364,0.022143358145781805,0.041516185168588356,0.02075826400069947,0.006621095211042488,0.002449562623300366,1.9812948597228507e-05,0.012074436285995365,0.019244600002921955,0.0171015867850298,0.07121670465112338,0.07264596669927474,0.3890163001179265,0.42353896369440613,0.04636219747482378,0.019802699825365172,0.0008640619286585241
240.0,11.124335749262615,12.343078550079706,5.951354760225776,1.3758868781801104,5.082942760939443,0.6017126187614419,1.6983873106206413,4.216209791064626,2.047100847467557,3.211482913005591,0.5669146883021374,4.877979395200303,2.0840426195042783,2.2208411606051692,9.202877138997415,1.0,1.0,0.0021175223970322913,0.0020967100865805,0.014277715723562824,0.11821100773769005,0.4467705823920531,0.09593971136460835,0.07504591758448462,0.0035681558292553505,0.0028376237141604786,0.02530802145080143,0.028246950115679154,0.003512693346051136,0.33048447438906947,0.011814073056343894,0.0033326200484841617,0.0012663753082250713,0.0009025281837770028,0.0017531682145484043,0.01715215570242491,0.025940432217882354,0.0233617164790812,0.04359715526717082,0.022086867963079508,0.006621074443531882,0.0025105030663087878,2.1081048955323133e-05,0.011908016384420616,0.019269769449794073,0.01730607747619928,0.07068477903580361,0.072092945755565,0.37735314695044914,0.4089628427165666,0.04636232610984566,0.020503366064286512,0.0008343251811946961
252.0,10.76092220804117,12.584877368402367,5.973111073658343,1.3482766511101492,5.037757610051281,0.601453101020121,1.7324357218523623,4.478791641500725,2.0960663956396335,3.312629094281033,0.571482427910844,5.1391822598152705,2.106604044772903,2.2041092883075177,9.509074003607449,1.0,1.0,0.0021175161421022877,0.002138743871698397,0.013991201636235129,0.11588514465805946,0.44840383754396124,0.09593994900920211,0.0765160543998864,0.0035666168890493176,0.002837630558795102,0.025895738378626524,0.02880030308442829,0.0035775671677591436,0.3342270301154248,0.011814043224469998,0.0034375814637173136,0.0013067939029401633,0.0009098000252340638,0.001763287726513101,0.01748921332409362,0.02740905047017166,0.02461267446235249,0.04571380058754013,0.023462418741500034,0.006621053592311526,0.0025705529456205773,2.2393958207503625e-05,0.011759202852605448,0.019292290719405202,0.017493429582158215,0.07017046731861108,0.07154979571703864,0.36659859363725683,0.3956027070419968,0.04636243885333661,0.021185551244857142,0.0008070691656030878
264.0,10.42713717890844,12.809665364187332,5.992518673690174,1.3223110169306902,4.99337283307558,0.6019458748567932,1.7659834481334646,4.750193723038816,2.144316373213289,3.4125231925359523,0.576431853470305,5.407127644160677,2.1272691474364227,2.187757824661148,9.807194363056004,1.0,1.0,0.002117509887792072,0.002180159546224206,0.013721753653791465,0.11356718659691127,0.44986077384139084,0.09594015954353928,0.07788276541425898,0.0035695390379007837,0.0028376366901563567,0.026458851424437147,0.029314727040962243,0.003639554065670446,0.33782590739081947,0.011814013395526497,0.0035412435673584084,0.001345157017150402,0.0009176795107247257,0.0017742011759036237,0.017818607622406814,0.028910631059623423,0.025895923855967198,0.04786432077171246,0.02488417482976222,0.0066210327431654205,0.0026297252706175816,2.3750968615194083e-05,0.011625779207649617,0.019312509721432124,0.017665034454535322,0.06967371008461275,0.07101899450415018,0.35666414200390806,0.38333180139449313,0.046362538735154835,0.021849742537283362,0.000782035288418133
276.0,10.119954989614582,13.018639153870872,6.010026288506679,1.2979598234614618,4.9499123173510915,0.6031063327095499,1.7990378443348196,5.030261372701995,2.1918612341906063,3.5111807034883924,0.5817316423014625,5.681731326113122,2.146193244943881,2.1718365569849842,10.097451146546197,1.0,1.0,0.0021175036550744267,0.002220966189966665,0.013469058884041936,0.11127702957379061,0.4511750774887118,0.0959403483009946,0.0791533260555349,0.003576420552967631,0.0028376422002729515,0.026996607930549366,0.02979296042404618,0.003698739890817086,0.3412888557903332,0.011813983669539903,0.0036436224396239744,0.0013815231200029505,0.0009261167745439283,0.0017858280361905668,0.018140562491347823,0.03044299569794103,0.02721106130164749,0.0500467778845645,0.02635132601658176,0.006621011966007641,0.002688032861774334,2.5151306863509978e-05,0.0115058831966389,0.019330716200442948,0.017822181863406034,0.0691943514410419,0.07050215831284655,0.3474724211529037,0.37203889328770195,0.04636262828556575,0.022496414332924666,0.0007589966242210936
288.0,9.836723661203841,13.212911208574148,6.026014748551818,1.2751771396284977,4.907465349267839,0.6048566930109883,1.831606158404119,5.31882607494681,2.2387112806121396,3.6086169321757144,0.5873518594971291,5.962889791588739,2.1635199582028126,2.156378341223024,10.380051693061668,1.0,1.0,0.0021174974611848905,0.002261172750734637,0.013232640695638884,0.10903061903541196,0.45237533757968434,0.09594051972222298,0.08033450014813083,0.003586800189555161,0.002837647166426861,0.027508804529141537,0.030237549107153806,0.0037552198785697,0.34462307879909926,0.011813954128712825,0.0037447339628573825,0.001415967519405868,0.0009350641603194296,0.0017980915677504108,0.0184552934066291,0.03200392633121185,0.028557591047672623,0.05225911080204646,0.02786298952317336,0.006620991318293826,0.00274548835320431,2.6594130374734053e-05,0.011397938680289774,0.01934715469857173,0.017966064449712396,0.0687321710011207,0.07000035371278181,0.3389552982656867,0.3616264882844707,0.04636270961130922,0.02312602856852288,0.000737754274590288
300.0,9.575122731926857,13.3935157926232,6.040804006486609,1.2539062417036293,4.866094497742105,0.6071256554023906,1.8636955327320737,5.615704945202664,2.2848766646389014,3.704846995115991,0.5932641113972072,6.2504808315279465,2.17938183417081,2.141403812812531,10.655197894468998,1.0,1.0,0.002117491320374632,0.0023007880460237267,0.013011910460782731,0.10684047152469715,0.4534855730885523,0.0959406774787972,0.08143257601914906,0.0036002551365361766,0.0028376516539949702,0.027995635783278412,0.030650859988681303,0.0038090942952987814,0.34783528109265677,0.011813924841014642,0.003844593823771766,0.0014485779406151562,0.000944476465344354,0.001810919287127362,0.018763007817404757,0.033591170373406205,0.029934927807970274,0.054499149583911013,0.029418207297740865,0.006620970847530953,0.0028021041952132095,2.807852472601332e-05,0.011300602653718132,0.0193620330420253,0.01809778289531948,0.06828691412941747,0.06951425057152037,0.33105234995256727,0.35200927948155386,0.04636278445425606,0.023739035045024313,0.0007181342048945143
312.0,9.33311378757108,13.561414446124047,6.054659831002017,1.2340831110143065,4.825841148180045,0.6098480326887964,1.8953130055496807,5.92070043072776,2.330367390634609,3.799885822487621,0.5994416405170975,6.544364176123479,2.1939010347806227,2.1269239451455078,10.923086335455148,1.0,1.0,0.002117485244413916,0.002339820764741247,0.01280620385130656,0.10471613265401683,0.4545257353772538,0.09594082457968023,0.08245339983243422,0.0036163988338445627,0.002837655718656002,0.028457586376898096,0.03103509353873819,0.003860466861078469,0.35093171098998854,0.011813895862582613,0.003943217515711854,0.0014794506350536193,0.0009543110917032192,0.0018242432590227923,0.01906390551644061,0.03520244705261149,0.031342399799574094,0.05676462982145623,0.031015944448393215,0.006620950592955683,0.0028578926568525657,2.9603502153638804e-05,0.011212723620626117,0.019375528978199896,0.01821835164391142,0.06785829695396596,0.06904420510731347,0.32370966639945264,0.3431123288610968,0.04636285424192091,0.024335871739350586,0.0006999835340678309
324.0,9.108891003439517,13.717501077813909,6.067801111676128,1.2156390951046236,4.786729898295829,0.6129643326710184,1.9264655123339016,6.233600197776196,2.37519331723768,3.893748160311002,0.6058593742252182,6.84438218091722,2.207190026062944,2.1129425535710693,11.18390842996402,1.0,1.0,0.0021174792429974314,0.0023782794689415714,0.01261480845381019,0.10266460724109429,0.4555122565739716,0.09594096347426037,0.08340240655310857,0.0036348784927391392,0.0028376594081228074,0.02889534802898224,0.03139229545406096,0.003909442600395647,0.35391819864407714,0.011813867239655017,0.004040620340917933,0.001508687140890392,0.0009645281237665474,0.0018380002456681208,0.019358178990054167,0.036835454573820654,0.03277925202849237,0.05905320698868679,0.03265508865206247,0.006620930586885573,0.0029128658284607737,3.1168000988880985e-05,0.011133308580552994,0.019387795419186223,0.01832870462352903,0.06744599497822301,0.06859034117402404,0.3168789559839972,0.33486924907034665,0.04636292013634438,0.02491696510836974,0.0006831668252579637
