Exposed_Human_1_task1,Infected_Human_2_task1,Recovered_3_task1,_1_task1
20.0,3.0,0.0,0.0
7.638691675419623,15.416814050212508,0.3549747232531152,10.0
3.1503223694328777,19.778483488461244,0.9658271172080898,20.0
1.5744521633340427,21.248159424576833,1.651455761308072,30.0
1.052671952569006,21.726955869703147,2.3483893685816755,40.0
0.8912432961110535,21.886202910615303,3.035787881947451,50.0
0.8457027163118701,21.94930512267618,3.707476697625782,60.0
0.8351688355854295,21.986167319795857,4.362023951702259,70.0
0.8345006855699715,22.017268533602227,4.99943098611141,80.0
0.8363795383106142,22.048146864873164,5.620095041878808,90.0
0.8388381901564665,22.08012384706742,6.224504955712862,100.0
0.8413976572318456,22.113438788521865,6.813158316786779,110.0
0.8439655495765932,22.148081643155678,7.386541781014855,120.0
0.8465306071191898,22.184004307687193,7.945127112254041,130.0
0.8490895366334152,22.221162452395887,8.489371102185975,140.0
0.851655175888635,22.259504649625864,9.01971644842183,150.0
0.8542240650550667,22.298994277920784,9.536591753794628,160.0
0.8567923595715083,22.33959613064173,10.040412321632658,170.0
0.8593630054766087,22.381271284996885,10.531580680332496,180.0
0.8619389303469611,22.42398233857088,11.010486852524602,190.0
0.8645183118975243,22.46769649053678,11.477508683718895,200.0
0.8671005034270252,22.512380994497544,11.933012370238027,210.0
0.8696850591359043,22.558003924644986,12.377352741102166,220.0
0.8722719849630657,22.60453408115506,12.810873553131112,230.0
0.8748614447857045,22.6519412211115,13.233907910502856,240.0
0.8774533321458178,22.700196213842606,13.64677868262712,250.0
0.8800473962128305,22.749270836697846,14.049799149462409,260.0
0.8826435152074055,22.799137871116674,14.443271669283725,270.0
0.8852414718229884,22.84977065295658,14.827491237993655,280.0
0.8878411311155249,22.901143724407742,15.202740755166692,290.0
0.8904423558055358,22.953232033859894,15.56929712921455,300.0
0.8930450222112745,23.006011526124784,15.927426613436477,310.0
0.8956490099910462,23.059458783696936,16.27738826282575,320.0
0.898254208062778,23.113551080973874,16.61943319439452,330.0
0.9008605043831106,23.168266467931204,16.953803967012526,340.0
0.9034677681007182,23.22358356334869,17.28073692042022,350.0
0.9060758892314882,23.279481742079156,17.60045968546814,360.0
0.908684737820477,23.3359407975241,17.913195169937527,370.0
0.911294195633665,23.392941397097236,18.219156558129953,380.0
0.9139041412294843,23.450464827648382,18.518550060809297,390.0
0.9165144671372898,23.50849244307198,18.811580406811466,400.0
0.9191250589567938,23.567006678176206,19.09844066172192,410.0
0.9217358083858099,23.625990470210887,19.37931802634573,420.0
0.924346608982261,23.685427057219734,19.65439610121073,430.0
0.9269573572331815,23.745300065850316,19.923853938632853,440.0
0.9295679586595337,23.8055939319858,20.187861429668434,450.0
0.9321783189731488,23.86629342576286,20.446584529980157,460.0
0.9347883138094393,23.92738360460049,20.700186057879442,470.0
0.9373978546433641,23.98885011439679,20.948821800221783,480.0
0.9400068417142055,24.05067894423722,21.1926436186702,490.0
0.9426151774340672,24.112856554434504,21.431797970709894,500.0
0.9452227633233365,24.175369749325213,21.66642727213145,510.0
0.9478294999760228,24.238205669655525,21.896669983493364,520.0
0.9504352927837924,24.30135186433724,22.122659812184573,530.0
0.953040058323514,24.36479632121876,22.344525334762356,540.0
0.9556437017376026,24.428527248568596,22.56239250634284,550.0
0.958246134971021,24.49253322612105,22.776382911491034,560.0
0.9608472685514663,24.55680321223195,22.98661381547752,570.0
0.9634470180829705,24.621326426423664,23.19319926710932,580.0
0.9660453003457103,24.686092404400096,23.39624961160424,590.0
0.9686420260187061,24.751090978398157,23.595871779569137,600.0
0.971237106321617,24.816312262178474,23.792169374939505,610.0
0.9738304627697538,24.88174663618007,23.98524272659495,620.0
0.9764220151043176,24.94738474130562,24.17518909789125,630.0
0.9790116852217122,25.013217466379906,24.362102780428568,640.0
0.9815993973871577,25.079235937077616,24.546075214705265,650.0
0.9841850392987936,25.145431843193258,24.727192097162554,660.0
0.9867685441005942,25.21179672063426,24.90553979749745,670.0
0.9893498417172542,25.27832236277377,25.081201716782186,680.0
0.9919288598606653,25.345000802526293,25.254258469150113,690.0
0.9945055295056864,25.411824255798326,25.424788407514235,700.0
0.997079785238463,25.47878510925201,25.592867754590195,710.0
0.9996515656047452,25.54587590806875,25.758570733919264,720.0
1.0022208134582065,25.6130893437129,25.92196970089132,730.0
1.0047874638264573,25.68041837015099,26.083134075779075,740.0
1.007351316441095,25.747857506995384,26.242118207408218,750.0
1.0099123869514235,25.815399216506066,26.39899517847241,760.0
1.0124706054426147,25.883036997493587,26.553827968419686,770.0
