Susceptible_Human_1_task1,_1_task1
513.0743546801483,3410.0
512.9530908689386,3420.0
512.8322791182442,3430.0
512.7119182018706,3440.0
512.5920068868725,3450.0
512.472543933652,3460.0
512.3535280960594,3470.0
512.2349581214927,3480.0
512.1168328147247,3490.0
511.9991510002451,3500.0
511.88191129897587,3510.0
511.76511243737116,3520.0
511.6487531360001,3530.0
511.53283210964037,3540.0
511.41734806737213,3550.0
511.30229971267147,3560.0
511.18768574350446,3570.0
511.0735048524204,3580.0
510.9597557266458,3590.0
510.8464370481783,3600.0
510.7335474938798,3610.0
510.6210857355707,3620.0
510.50905044012325,3630.0
510.3974402695555,3640.0
510.2862538811248,3650.0
510.1754899274217,3660.0
510.06514705646356,3670.0
509.95522391178815,3680.0
509.8457191325475,3690.0
509.7366313536016,3700.0
509.62795920561194,3710.0
509.5197013151355,3720.0
509.4118563047182,3730.0
509.30442279298865,3740.0
509.197399394752,3750.0
509.0907847210835,3760.0
508.9845781176898,3770.0
508.8787784550371,3780.0
508.7733835930852,3790.0
508.6683921486633,3800.0
508.5638027360442,3810.0
508.45961396704513,3820.0
508.3558244511287,3830.0
508.252432795503,3840.0
508.1494376052229,3850.0
508.0468374832902,3860.0
507.94463103075464,3870.0
507.8428168468144,3880.0
507.74139352891694,3890.0
507.6403596728596,3900.0
507.53971387289016,3910.0
507.43945472180775,3920.0
507.3395808110633,3930.0
507.24009073086035,3940.0
507.1409830702558,3950.0
507.0422564172604,3960.0
506.94390935893944,3970.0
506.8459404815137,3980.0
506.74834837045984,3990.0
506.65113161061106,4000.0
506.55428878625804,4010.0
506.4578184812495,4020.0
506.36171927909265,4030.0
506.2659897630543,4040.0
506.1706292902104,4050.0
506.0756363228847,4060.0
505.9810089967337,4070.0
505.88674591008834,4080.0
505.7928456621288,4090.0
505.69930685299465,4100.0
505.60612808389504,4110.0
505.51330795721935,4120.0
505.420845076647,4130.0
505.3287380472581,4140.0
505.2369854756437,4150.0
505.1455859700158,4160.0
505.05453814031796,4170.0
504.96384059833554,4180.0
504.87349195780575,4190.0
504.7834908345283,4200.0
504.6938358464754,4210.0
504.6045256139021,4220.0
504.5155587594569,4230.0
504.4269339082914,4240.0
504.33864968817124,4250.0
504.250704729586,4260.0
504.16309766585965,4270.0
504.0758271332608,4280.0
503.988891771113,4290.0
503.9022902219049,4300.0
503.8160211314008,4310.0
503.7300831487508,4320.0
503.64447375364307,4330.0
503.5591921642864,4340.0
503.47423739804003,4350.0
503.3896081003012,4360.0
503.30530291968034,4370.0
503.22132050809944,4380.0
503.1376595208898,4390.0
503.05431861689,4400.0
502.97129645854346,4410.0
502.88859171199704,4420.0
502.8062030471983,4430.0
502.72412913799377,4440.0
502.6423686622267,4450.0
502.5609203018351,4460.0
502.4797827429496,4470.0
502.3989546759913,4480.0
502.3184347957698,4490.0
502.238221801581,4500.0
502.158314397305,4510.0
502.07871129150413,4520.0
501.99941119752094,4530.0
501.92041283357577,4540.0
501.841714922865,4550.0
501.76331619365874,4560.0
501.6852153793989,4570.0
501.60741121879704,4580.0
501.5299024559323,4590.0
501.4526878403492,4600.0
501.3757627713501,4610.0
501.2991283657562,4620.0
501.22278377612093,4630.0
501.1467277304974,4640.0
501.07095896115527,4650.0
500.99547620464847,4660.0
500.9202782018839,4670.0
500.8453636981893,4680.0
500.77073144338186,4690.0
500.6963801918361,4700.0
500.6223087025524,4710.0
500.5485157392251,4720.0
500.4750000703107,4730.0
500.40176046909636,4740.0
500.3287957137678,4750.0
500.25610458747786,4760.0
500.1836858784145,4770.0
500.11153837986916,4780.0
500.039660890305,4790.0
499.96805221342515,4800.0
499.896711158241,4810.0
499.8256365391402,4820.0
499.7548271759553,4830.0
499.6842818940317,4840.0
499.613999524296,4850.0
499.5439789033242,4860.0
499.47421887341,4870.0
499.40471823342426,4880.0
499.33547224102074,4890.0
499.26648284936863,4900.0
499.1977488832896,4910.0
499.12926917202395,4920.0
499.06104254927095,4930.0
498.99306785322824,4940.0
498.9253439266319,4950.0
498.8578696167961,4960.0
498.79064377565334,4970.0
498.72366525979373,4980.0
498.6569329305054,4990.0
498.59044565381384,5000.0
498.5242023005222,5010.0
498.4582017462507,5020.0
498.39244287147693,5030.0
498.3269245615752,5040.0
498.2616457068567,5050.0
498.1966052026095,5060.0
498.1318019491378,5070.0
498.0672348518024,5080.0
498.0029028210602,5090.0
497.9388047725042,5100.0
497.87493962690314,5110.0
497.81130631024155,5120.0
497.7479037537595,5130.0
497.6847308939924,5140.0
497.62178667281114,5150.0
497.559069741724,5160.0
497.4965774948651,5170.0
497.4343104263529,5180.0
497.37226747625715,5190.0
497.31044758924384,5200.0
497.2488497145988,5210.0
497.1874728062514,5220.0
497.12631582279806,5230.0
497.0653777275261,5240.0
497.00465748843703,5250.0
496.94415407827057,5260.0
496.88386647452796,5270.0
496.8237936594959,5280.0
496.76393462026977,5290.0
496.7042883487777,5300.0
496.64485384180404,5310.0
496.58563010101267,5320.0
496.5266161329713,5330.0
496.4678109491744,5340.0
496.4092135660675,5350.0
496.3508230050701,5360.0
496.29263829260003,5370.0
496.23465846009645,5380.0
496.176882544044,5390.0
496.1193095859962,5400.0
496.0619386325988,5410.0
496.00476873561405,5420.0
495.9477989519438,5430.0
495.89102799191426,5440.0
495.8344542709239,5450.0
495.7780776662837,5460.0
495.7218972410559,5470.0
495.66591206297926,5480.0
495.6101212044825,5490.0
495.554523742698,5500.0
495.4991187594754,5510.0
495.443905341395,5520.0
495.3888825797817,5530.0
495.33404957071843,5540.0
495.2794054150598,5550.0
495.2249492184456,5560.0
495.1706800913145,5570.0
495.1165971489178,5580.0
495.0626995113327,5590.0
495.00898630347626,5600.0
494.9554566551188,5610.0
494.90210970089754,5620.0
494.84894458033017,5630.0
494.7959604378287,5640.0
494.7431564227127,5650.0
494.6905316892232,5660.0
494.63808539653616,5670.0
494.58581670877606,5680.0
494.53372479502974,5690.0
494.48180882935964,5700.0
494.43006799081763,5710.0
494.3785008806373,5720.0
494.32710631701366,5730.0
494.27588422451635,5740.0
494.22483378592557,5750.0
494.17395418843046,5760.0
494.1232446236318,5770.0
494.0727042875443,5780.0
494.02233238059915,5790.0
493.9721281076464,5800.0
493.9220906779575,5810.0
493.87221930522776,5820.0
493.8225132075787,5830.0
493.77297160756063,5840.0
493.7235937321551,5850.0
493.6743788127772,5860.0
493.62532608527823,5870.0
493.5764347899481,5880.0
493.52770417151766,5890.0
493.47913347916136,5900.0
493.43072196649945,5910.0
493.3824688916008,5920.0
493.33437351698495,5930.0
493.2864351096249,5940.0
493.23865294094935,5950.0
493.1910262868454,5960.0
493.14355442766066,5970.0
493.09623664820606,5980.0
493.049072237758,5990.0
493.00205975299,6000.0
492.9551984832257,6010.0
492.9084882636218,6020.0
492.8619283857589,6030.0
492.81551814508,6040.0
492.76925684088224,6050.0
492.72314377630903,6060.0
492.6771782583418,6070.0
492.6313595977921,6080.0
492.5856871092931,6090.0
492.540160111292,6100.0
492.4947779260415,6110.0
492.449539879592,6120.0
492.40444530178326,6130.0
492.3594935262364,6140.0
492.3146838903459,6150.0
492.27001573527133,6160.0
492.22548840592935,6170.0
492.1811012509855,6180.0
492.1368536228463,6190.0
492.0927448776509,6200.0
492.0487743752631,6210.0
492.00494147926344,6220.0
491.9612455569407,6230.0
491.9176859792841,6240.0
491.874262120975,6250.0
491.830973360379,6260.0
491.7878190795377,6270.0
491.7447981918755,6280.0
491.7019102604633,6290.0
491.6591548669319,6300.0
491.61653139995406,6310.0
491.5740392515232,6320.0
491.53167781694003,6330.0
491.4894464947992,6340.0
491.44734468697555,6350.0
491.4053717986107,6360.0
491.3635272380997,6370.0
491.3218104170774,6380.0
491.28022075040496,6390.0
491.2387576561565,6400.0
491.19742055560533,6410.0
491.1562088732108,6420.0
491.11512203660465,6430.0
491.0741594765774,6440.0
491.0333206270651,6450.0
490.9926049251356,6460.0
490.95201181097536,6470.0
490.91154072787555,6480.0
490.871191122219,6490.0
490.8309624434663,6500.0
490.79085414414277,6510.0
490.75086567982447,6520.0
490.7109965091251,6530.0
490.67124609368227,6540.0
490.63161389814417,6550.0
490.59209933081473,6560.0
490.55270189931025,6570.0
490.51342108803186,6580.0
490.47425637269896,6590.0
490.4352072319414,6600.0
490.39627314728494,6610.0
490.3574536031378,6620.0
490.3187480867761,6630.0
490.2801560883301,6640.0
490.2416771007699,6650.0
490.20331061989174,6660.0
490.16505614430355,6670.0
490.1269131754113,6680.0
490.08888121740466,6690.0
490.05095977724295,6700.0
490.0131483646414,6710.0
489.9754464920566,6720.0
489.937853674673,6730.0
489.9003694303884,6740.0
489.86299327980026,6750.0
489.8257247461913,6760.0
489.78856335551575,6770.0
489.75150863638515,6780.0
489.7145601200543,6790.0
489.6777173404072,6800.0
489.64097983394316,6810.0
489.60434713976264,6820.0
489.567818799553,6830.0
489.5313944851165,6840.0
489.49507363703896,6850.0
489.45885580068904,6860.0
489.4227405288049,6870.0
489.38672737665183,6880.0
489.35081590200787,6890.0
489.31500566514944,6900.0
489.27929622883687,6910.0
489.2436871583001,6920.0
489.2081780212241,6930.0
489.17276838773483,6940.0
489.13745783038434,6950.0
489.1022459241367,6960.0
489.0671322463536,6970.0
489.03211637677987,6980.0
488.9971978975289,6990.0
488.96237639306867,7000.0
488.92765145020684,7010.0
488.89302265807686,7020.0
488.85848960812314,7030.0
488.8240518940869,7040.0
488.78970911199156,7050.0
488.75546086012866,7060.0
488.7213067390432,7070.0
488.6872463515192,7080.0
488.65327930256547,7090.0
488.6194051994012,7100.0
488.5856236514415,7110.0
488.55193427028286,7120.0
488.51833666968895,7130.0
488.4848304655763,7140.0
488.45141527599947,7150.0
488.4180907211373,7160.0
488.3848564232777,7170.0
488.35171200680406,7180.0
488.3186570981803,7190.0
488.28569132593674,7200.0
488.25281432065543,7210.0
488.2200257149561,7220.0
488.1873251434815,7230.0
488.154712242883,7240.0
488.12218665180654,7250.0
488.08974801087766,7260.0
488.05739596268745,7270.0
488.0251301517782,7280.0
487.99295022462894,7290.0
487.96085582964065,7300.0
487.9288467940084,7310.0
487.89692278421313,7320.0
487.86508329619204,7330.0
487.8333279873567,7340.0
487.80165651700065,7350.0
487.77006854628524,7360.0
487.7385637382253,7370.0
487.70714175767506,7380.0
487.6758022713139,7390.0
487.6445449476321,7400.0
487.6133694569168,7410.0
487.5822754712377,7420.0
487.55126266443284,7430.0
487.5203307120945,7440.0
487.48947929155486,7450.0
487.4587080818719,7460.0
487.4280167638153,7470.0
487.397405019852,7480.0
487.3668725341322,7490.0
487.3364189924751,7500.0
487.3060440823547,7510.0
487.27574749288556,7520.0
487.24552891480874,7530.0
487.21538804047754,7540.0
487.18532456384315,7550.0
487.15533818044065,7560.0
487.1254285873748,7570.0
487.0955954833057,7580.0
487.06583856843474,7590.0
487.0361575444904,7600.0
487.0065521147138,7610.0
486.97702198384496,7620.0
486.94756685810825,7630.0
486.9181864451982,7640.0
486.8888804542656,7650.0
486.85964859590285,7660.0
486.8304905821302,7670.0
486.8014061263813,7680.0
486.77239494348913,7690.0
486.74345674967174,7700.0
486.7145912625179,7710.0
486.68579820097324,7720.0
486.6570772853259,7730.0
486.6284282371921,7740.0
486.59985077950245,7750.0
486.57134463648714,7760.0
486.54290953366234,7770.0
486.5145452822547,7780.0
486.48625275730643,7790.0
486.45803057246223,7800.0
486.42987846332863,7810.0
486.4017961668465,7820.0
486.3737834212781,7830.0
486.3458399661938,7840.0
486.3179655424593,7850.0
486.29015989222273,7860.0
486.2624227589013,7870.0
486.23475388716844,7880.0
486.20715302294093,7890.0
486.1796199133657,7900.0
486.1521543068068,7910.0
486.1247559528326,7920.0
486.0974246022026,7930.0
486.0701600068544,7940.0
486.0429619198909,7950.0
486.01583009556697,7960.0
485.98876428927673,7970.0
485.9617642575404,7980.0
485.9348297579911,7990.0
485.9079605493624,8000.0
485.88115639147463,8010.0
485.85441704522236,8020.0
485.8277422725611,8030.0
485.8011318364946,8040.0
485.7745855010614,8050.0
485.7481030313221,8060.0
485.7216841933464,8070.0
485.6953287542,8080.0
485.66903648193147,8090.0
485.64280714555935,8100.0
485.61664051505926,8110.0
485.59053636135064,8120.0
485.56449445628397,8130.0
485.53851457262743,8140.0
485.51259648405437,8150.0
485.48673996512986,8160.0
485.4609447912979,8170.0
485.4352107388683,8180.0
485.40953758500393,8190.0
485.38392510770717,8200.0
485.3583730858075,8210.0
485.33288129894817,8220.0
485.30744952757306,8230.0
485.2820775529141,8240.0
485.25676515697774,8250.0
485.2315137367102,8260.0
485.2063226361459,8270.0
485.18119070357136,8280.0
485.1561177343162,8290.0
485.13110352466344,8300.0
485.10614787183914,8310.0
485.08125057400156,8320.0
485.056411430231,8330.0
485.03163024051895,8340.0
485.00690680575786,8350.0
484.9822409277305,8360.0
484.9576324090994,8370.0
484.93308105339645,8380.0
484.9085866650123,8390.0
484.88414904918585,8400.0
484.8597680119939,8410.0
484.83544336034026,8420.0
484.8111749019457,8430.0
484.78696244533717,8440.0
484.7628057998372,8450.0
484.7387047755537,8460.0
484.7146591833691,8470.0
484.69066883493014,8480.0
484.6667335426371,8490.0
484.6428531196334,8500.0
484.6190273797953,8510.0
484.5952561377209,8520.0
484.5715392087201,8530.0
484.54787640880375,8540.0
484.52426755467343,8550.0
484.5007124637106,8560.0
484.4772109539665,8570.0
484.45376284415113,8580.0
484.43036795362326,8590.0
484.4070261023796,8600.0
484.3837371110442,8610.0
484.3605008008583,8620.0
484.3373169936695,8630.0
484.3141855119215,8640.0
484.29110617864325,8650.0
484.26807881743866,8660.0
484.2451032524762,8670.0
484.2221793084782,8680.0
484.1993068107102,8690.0
484.17648558497086,8700.0
484.1537154575811,8710.0
484.1309962553736,8720.0
484.1083282396689,8730.0
484.0857130070008,8740.0
484.06314841290583,8750.0
484.0406342962189,8760.0
484.0181704964725,8770.0
483.99575685388845,8780.0
483.9733932093698,8790.0
483.95107940449304,8800.0
483.9288152814998,8810.0
483.9066006832889,8820.0
483.8844354534082,8830.0
483.86231943604656,8840.0
483.840252476026,8850.0
483.81823441879334,8860.0
483.79626511041226,8870.0
483.7743443975552,8880.0
483.7524721274954,8890.0
483.73064814809885,8900.0
483.708872307816,8910.0
483.68714445567394,8920.0
483.6654644412683,8930.0
483.64383211475507,8940.0
483.6222473268427,8950.0
483.6007099287839,8960.0
483.5792197723676,8970.0
483.55777670991114,8980.0
483.5363805942518,8990.0
483.515031278739,9000.0
483.49372861722617,9010.0
483.4724724640628,9020.0
483.4512626740861,9030.0
483.4300991026133,9040.0
483.4089816054334,9050.0
483.38791003879896,9060.0
483.3668842594184,9070.0
483.34590412444766,9080.0
483.3249694914822,9090.0
483.304080218549,9100.0
483.2832361640986,9110.0
483.2624371869966,9120.0
483.2416831465161,9130.0
483.22097390232955,9140.0
483.2003093145004,9150.0
483.17968924347525,9160.0
483.15911355007586,9170.0
483.138582095491,9180.0
483.11809474126835,9190.0
483.09765134930643,9200.0
483.07725343912887,9210.0
483.05690001474284,9220.0
483.03659034966614,9230.0
483.01632431618054,9240.0
482.9961017870914,9250.0
482.9759226357217,9260.0
482.9557867359062,9270.0
482.9356939619855,9280.0
482.91564418880046,9290.0
482.89563729168583,9300.0
482.8756731464647,9310.0
482.8557516294426,9320.0
482.8358726174015,9330.0
482.8160359875941,9340.0
482.79624161773773,9350.0
482.77648938600873,9360.0
482.75677917103627,9370.0
482.73711085189683,9380.0
482.717484308108,9390.0
482.6978994196228,9400.0
482.6783560668236,9410.0
482.6588541305166,9420.0
482.63939349192555,9430.0
482.6199740326862,9440.0
482.60059563484,9450.0
482.5812581808288,9460.0
482.5619615534885,9470.0
482.5427056360434,9480.0
482.52349031210025,9490.0
482.5043154656423,9500.0
482.4851809810236,9510.0
482.46608674296294,9520.0
482.44703263653815,9530.0
482.42801854718005,9540.0
482.4090443606667,9550.0
482.39010996311737,9560.0
482.37121524098694,9570.0
482.3523600810597,9580.0
482.33354437044363,9590.0
482.3147679965645,9600.0
482.2960308471601,9610.0
482.2773328102742,9620.0
482.25867377425067,9630.0
482.2400536277277,9640.0
482.2214722596319,9650.0
482.2029295591725,9660.0
482.1844254158352,9670.0
482.16596014604283,9680.0
482.14753440184535,9690.0
482.12914702506816,9700.0
482.110797912368,9710.0
482.0924869607936,9720.0
482.0742140677813,9730.0
482.05597913115076,9740.0
482.0377820491003,9750.0
482.019622720203,9760.0
482.00150104340184,9770.0
481.9834169180054,9780.0
481.96537024368376,9790.0
481.9473609204638,9800.0
481.92938884872495,9810.0
481.91145392919475,9820.0
481.8935560629445,9830.0
481.875695151385,9840.0
481.8578710962617,9850.0
481.8400837996509,9860.0
481.822333163955,9870.0
481.80461909189825,9880.0
481.7869414865222,9890.0
481.76930025118156,9900.0
481.7516952895396,9910.0
481.7341265055639,9920.0
481.7165938035218,9930.0
481.6990970879762,9940.0
481.6816362637811,9950.0
481.6642112360771,9960.0
481.64682191028714,9970.0
481.62946819211214,9980.0
481.61214998752655,9990.0
481.5948672027738,10000.0
