Time,M,N,S,T,a,d,u1,u2,r1,e1,r2,e2,u3,b,r3,e3,Q1,Q2,B0,tme,nutrient_supply,nutrient_decay,nutrient_consumption_N,nutrient_consumption_T,normal_cell_growth,normal_cell_death,tumor_growth,tumor_death,tumor_killing,virus_therapy,virus_burst,virus_clearance
25.0,0.018432777088812823,0.18736083610045873,0.20720987972060134,0.08554990279554513,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004144197594412027,0.007764603262545472,0.007090714027349618,0.006211682610036379,0.005620825083013762,0.005672571221879695,0.005132994167732707,0.00015769222881998883,0.001,7.884611440999441e-05,0.0005529833126643847
27.5,0.019707238442920046,0.18892714244786546,0.20927355714079376,0.0865723948528021,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004185471142815875,0.007907491028102051,0.007246925208417297,0.006325992822481642,0.005667814273435963,0.005797540166733838,0.005194343691168126,0.00017061028279387954,0.001,8.530514139693977e-05,0.0005912171532876014
30.0,0.02090505103044882,0.1906332211048429,0.21055645086277386,0.08769655422697008,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0042111290172554775,0.008027810890474833,0.0073860300843702435,0.006422248712379867,0.005718996633145287,0.005908824067496196,0.005261793253618204,0.00018333009413093319,0.001,9.166504706546659e-05,0.0006271515309134646
32.5,0.022031489879230003,0.19242764949740124,0.21119074422090828,0.08887687480156992,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004223814884418166,0.008127787701207251,0.007507989333348817,0.006502230160965802,0.005772829484922037,0.006006391466679055,0.005332612488094195,0.000195808996768838,0.001,9.7904498384419e-05,0.0006609446963769
35.0,0.023091391536748326,0.19426698584530394,0.21129660332349828,0.09007446416415023,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004225932066469966,0.00820959084940137,0.007612971329627645,0.006567672679521097,0.005828009575359118,0.0060903770637021175,0.005404467849849014,0.0002079944719477199,0.001,0.00010399723597385995,0.0006927417461024498
37.5,0.024089176223488315,0.1961150741507209,0.21098239141155697,0.09125651328370893,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00421964782823114,0.008275365467234784,0.007701406961790971,0.006620292373787828,0.005883452224521627,0.006161125569432777,0.005475390797022536,0.00021982942300323668,0.001,0.00010991471150161834,0.0007226752867046494
40.0,0.02502887872632449,0.19794249524249274,0.21034457402033838,0.09239601934774994,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004206891480406767,0.008327225968461,0.0077740005323509625,0.006661780774768799,0.005938274857274782,0.00621920042588077,0.005543761160864996,0.00023125687630499644,0.001,0.00011562843815249822,0.0007508663617897347
42.5,0.025914169174421166,0.19972592292890898,0.20946792309129542,0.09347130369478097,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004189358461825908,0.008367234852682141,0.0078316959414326,0.006693787882145713,0.0059917776878672694,0.00626535675314608,0.0056082782216868585,0.00024222311769002525,0.001,0.00012111155884501262,0.0007774250752326349
45.0,0.026748395179585934,0.20144764330937187,0.20842550971655047,0.09446583681991287,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004168510194331009,0.008397365547590737,0.007875636075996329,0.00671789243807259,0.006043429299281156,0.006300508860797064,0.005667950209194772,0.0002526809534229309,0.001,0.00012634047671146545,0.000802451855387578
47.5,0.02753460641528867,0.203094876381119,0.2072793375495776,0.09536767527929972,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0041455867509915525,0.008419474287198341,0.00790709942221459,0.006735579429758674,0.00609284629143357,0.006325679537771674,0.005722060516757983,0.0002625911403556573,0.001,0.00013129557017782864,0.0008260381924586601
50.0,0.028275588511308306,0.20465921942240578,0.2060805501225983,0.09616913195903412,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0041216110024519656,0.008435256905246189,0.007927435047572201,0.006748205524196951,0.006139776582672173,0.006341948038057761,0.005770147917542047,0.0002719238802763358,0.001,0.0001359619401381679,0.0008482676553392491
52.5,0.02897390241245013,0.20613600228778806,0.2048708003548135,0.09686618346734942,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00409741600709627,0.008446249554128161,0.007938021013708833,0.006756999643302531,0.006184080068633641,0.006350416810967067,0.005811971008040965,0.0002806591346849472,0.001,0.0001403295673424736,0.0008692170723735038
55.0,0.029631903823252707,0.20752368936628682,0.20368246378959187,0.09745802314565942,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004073649275791838,0.008453787268966246,0.007940196108148393,0.006763029815172998,0.006225710680988605,0.0063521568865187155,0.005847481388739565,0.0002887866768656516,0.001,0.0001443933384328258,0.0008889571146975812
57.5,0.03025177550025946,0.2088232327048656,0.20254038668591678,0.09794635492913897,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004050807733718336,0.008459027660209334,0.007935237040729544,0.006767222128167467,0.006264696981145968,0.006348189632583635,0.005876781295748338,0.0002963051140385044,0.001,0.0001481525570192522,0.0009075532650077838
60.0,0.0308355404190386,0.21003760017993756,0.20146260334506877,0.09833492769113246,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004029252066901376,0.008462944346520182,0.007924324212961856,0.006770355477216146,0.006301128005398127,0.0063394593703694855,0.005900095661467947,0.0003032210637423153,0.001,0.00015161053187115765,0.0009250662125711579
62.5,0.03138509499117222,0.21117115157520788,0.20046130144867755,0.09862900323798568,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.004009226028973551,0.008466328774636425,0.007908519339868976,0.0067730630197091425,0.006335134547256236,0.006326815471895183,0.005917740194279141,0.00030954806355088134,0.001,0.00015477403177544067,0.0009415528497351667
65.0,0.03190220986571375,0.2122293842596667,0.19954402382464376,0.09883492814184781,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003990880476492875,0.008469821061800081,0.007888767702337533,0.006775856849440066,0.0063668815277900005,0.006311014161870028,0.005930095688510869,0.0003153052619643967,0.001,0.00015765263098219836,0.0009570662959714125
67.5,0.03238855786881249,0.21321841048890783,0.19871439469263313,0.0989597129928569,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003974287893852663,0.00847391347552574,0.007865887786532905,0.006779130780420593,0.006396552314667235,0.006292710229226325,0.005937582779571414,0.0003205162390950221,0.001,0.00016025811954751106,0.0009716567360643747
70.0,0.03284572052300975,0.21414473757874664,0.19797301296347772,0.09901073118067558,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003959460259269554,0.008478975781747548,0.007840581107022118,0.00678318062539804,0.006424342127362399,0.006272464885617695,0.005940643870840534,0.0003252078805139317,0.001,0.00016260394025696586,0.0009853716156902924
72.5,0.03327519670410166,0.21501508487933593,0.19731796947672092,0.09899554698493053,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003946359389534419,0.008485267991051074,0.007813440127321526,0.00678821439284086,0.006450452546380078,0.006250752101857222,0.005939732819095832,0.00032940962987537014,0.001,0.00016470481493768507,0.0009982559011230496
75.0,0.03367841849706637,0.21583597753434788,0.19674579654957522,0.09892148302875459,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003934915930991504,0.008492964264810299,0.007784954389743044,0.006794371411848241,0.006475079326030436,0.006227963511794435,0.005935288981725275,0.00033315191037928455,0.001,0.00016657595518964228,0.001010352554911991
77.5,0.03405674747283314,0.21661383920725447,0.19625160926826815,0.09879570583347849,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003925032185365363,0.008502162906840314,0.007755526503445833,0.006801730325472252,0.006498415176217634,0.006204421202756667,0.005927742350008709,0.0003364660404971085,0.001,0.00016823302024855424,0.0010217024241849942
80.0,0.03441148603910837,0.2173547251037115,0.1958297565091848,0.09862494934041083,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0039165951301836964,0.008512904578636125,0.007725479926025336,0.006810323662908901,0.006520641753111345,0.006180383940820269,0.005917496960424649,0.00033938310673353175,0.001,0.00016969155336676587,0.001032344581173251
82.5,0.03474388018395765,0.2180642542978879,0.19547419613043743,0.09841543790406217,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003909483922608749,0.008525186962732585,0.007695071444448614,0.006820149570186068,0.006541927628936637,0.006156057155558892,0.00590492627424373,0.00034193341827904605,0.001,0.00017096670913952303,0.0010423164055187294
85.0,0.03505511955675852,0.218747663906316,0.19517852469734082,0.09817295163985684,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0039035704939468165,0.008538969264444902,0.007664500746500259,0.006831175411555922,0.00656242991718948,0.006131600597200207,0.00589037709839141,0.0003441464556975054,0.001,0.0001720732278487527,0.0010516535867027554
87.5,0.035346344459028844,0.21940964022654813,0.194936516825101,0.09790264565130795,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00389873033650202,0.008554190204722372,0.007633920292491238,0.006843352163777898,0.0065822892067964435,0.006107136233992991,0.005874158739078476,0.00034605006366413737,0.001,0.00017302503183206868,0.0010603903337708654
90.0,0.035618644278399905,0.22005443656318763,0.19474200282847112,0.09760918676135834,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038948400565694224,0.008570768341521182,0.007603443409746086,0.006856614673216946,0.006601633096895629,0.006082754727796869,0.0058565512056815,0.0003476706901556724,0.001,0.0001738353450778362,0.001068559328351997
92.5,0.03587306052035208,0.2206858335404133,0.19458907088816202,0.0972967150966041,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038917814177632406,0.00858861026136172,0.00757315095644736,0.006870888209089378,0.006620575006212399,0.006058520765157889,0.005837802905796246,0.0003490330949091933,0.001,0.00017451654745459665,0.0010761918156105624
95.0,0.036110589109948056,0.22130712146327075,0.19447226847716784,0.0969688294088582,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003889445369543357,0.008607619588222877,0.007543099290686465,0.006886095670578302,0.006639213643898122,0.006034479432549172,0.005818129764531492,0.0003501601555255926,0.001,0.0001750800777627963,0.0010833176732984416
97.5,0.036332179616176394,0.22192119616526643,0.19438643140883868,0.09662869769322438,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038877286281767736,0.0086276938753094,0.007513323086507748,0.006902155100247521,0.006657635884957993,0.006010658469206199,0.005797721861593463,0.0003510731200667438,0.001,0.0001755365600333719,0.0010899653884852917
100.0,0.036538738048648677,0.22253052903284506,0.19432689396824346,0.09627902762553404,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038865378793648694,0.008648733304012562,0.007483841757101095,0.00691898664321005,0.006675915870985352,0.005987073405680877,0.005776741657532043,0.0003517914169987998,0.001,0.0001758957084993999,0.0010961621414594602
102.5,0.03673112702047111,0.22313722850556938,0.19428940899590844,0.09592213721384438,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038857881799181687,0.008670640050266411,0.007454662139560904,0.006936512040213129,0.006694116855167081,0.005963729711648724,0.005755328232830662,0.00035233282060767774,0.001,0.00017616641030383887,0.0011019338106141334
105.0,0.036910167283924045,0.2237430672439139,0.194270149742228,0.0955599855973153,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00388540299484456,0.00869331983545211,0.007425781084542238,0.006954655868361689,0.006712292017317417,0.0059406248676337915,0.005733599135838917,0.000352713505404628,0.001,0.000176356752702314,0.0011073050185177213
107.5,0.0370766388265453,0.2243495080515108,0.19426575105349936,0.09519420592553358,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003885315021069987,0.00871668513602197,0.0073971895640261055,0.006973348108817577,0.006730485241545324,0.005917751651220885,0.005711652355532015,0.00035294811914807873,0.001,0.00017647405957403936,0.001112299164796359
110.0,0.03723128208370984,0.22495774887851805,0.19427321862419253,0.09482615294907105,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038854643724838506,0.008740653185816509,0.007368872777266401,0.006992522548653208,0.006748732466355541,0.005895098221813121,0.005689569176944263,0.00035304992493598785,0.001,0.00017652496246799393,0.0011169384625112952
112.5,0.03737479918484858,0.22556874536214944,0.1942899501126333,0.09445693003504627,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003885799002252666,0.00876514805667626,0.007340812889720653,0.007012118445341009,0.006767062360864483,0.005872650311776524,0.005667415802102776,0.0003530308791677147,0.001,0.00017651543958385735,0.0011212439755454574
115.0,0.03750785518634269,0.22618324678302432,0.19431369498360954,0.09408742887288234,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003886273899672191,0.008790100485159814,0.007312990382318927,0.007032080388127852,0.006785497403490729,0.005850392305855142,0.00564524573237294,0.0003529017657019389,0.001,0.00017645088285096945,0.0011252356555902807
117.5,0.03763107945670675,0.22680181763351218,0.1943425163935896,0.09371835110260708,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003886850327871792,0.008815447192307353,0.007285384074215442,0.007052357753845883,0.006804054529005365,0.005828307259372354,0.005623101066156424,0.0003526722716893748,0.001,0.0001763361358446874,0.0011289323837012023
120.0,0.037745066902956356,0.22742486952695776,0.19437477611704954,0.09335024466961253,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038874955223409907,0.008841131619550325,0.007257973163251094,0.00707290529564026,0.006822746085808733,0.005806378530600876,0.005601014680176751,0.000352351123046187,0.001,0.0001761755615230935,0.0011323520070886906
122.5,0.03785037941664257,0.22805267914516145,0.1944090935752688,0.09298352067735202,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003888181871505376,0.00886710292800449,0.007230736788928509,0.007093682342403593,0.006841580374354843,0.005784589431142808,0.005579011240641121,0.0003519461537133004,0.001,0.0001759730768566502,0.0011355113824992771
125.0,0.0379475472506398,0.22868540880394156,0.19444432475020965,0.0926184753619302,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003888886495004193,0.008893315979021613,0.007203654760457779,0.007114652783217292,0.006860562264118246,0.005762923808366224,0.005557108521715812,0.00035146439700790643,0.001,0.00017573219850395321,0.001138426417519194
127.5,0.03803707033017404,0.22932313231480908,0.19447953097336085,0.09225531765273642,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003889590619467217,0.00891973104278521,0.0071767083627610395,0.0071357848342281675,0.006879693969444272,0.005741366690208832,0.005535319059164185,0.0003509122005889682,0.001,0.0001754561002944841,0.001141112109905221
130.0,0.03811941975339097,0.2299658411424218,0.19451395680655748,0.09189417348443998,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038902791361311497,0.00894631313819214,0.007149879716770664,0.007157050510553712,0.006898975234272654,0.0057199037734165315,0.005513650409066399,0.00035029525719442985,0.001,0.00017514762859721492,0.001143582592601729
132.5,0.03819503906902312,0.23061346746687775,0.19454700387553522,0.09153511051067496,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038909400775107047,0.008973031829805857,0.007123152599707131,0.007178425463844686,0.006918404024006332,0.0056985220797657055,0.005492106630640497,0.00034961871221425795,0.001,0.00017480935610712897,0.0011458511720706937
135.0,0.03826434568990027,0.2312658934017033,0.19457820960437758,0.09117814638886297,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038915641920875517,0.008999860696132053,0.007096512191756321,0.007199888556905644,0.006937976802051099,0.005677209753405058,0.005470688783331778,0.00034888721127877847,0.001,0.00017444360563938924,0.001147930370697008
137.5,0.03832773214913382,0.2319229599095304,0.19460723091842955,0.09082325738881422,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003892144618368591,0.009026777002879934,0.007069945049371573,0.007221421602303948,0.006957688797285912,0.005655956039497259,0.005449395443328853,0.00034810494821103103,0.001,0.00017405247410551551,0.0011498319644740146
140.0,0.0383855674799068,0.23258448281405258,0.19463381944729174,0.0904703945718478,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003892676388945835,0.009053761246854409,0.007043439376968908,0.007243008997483528,0.006977534484421577,0.005634751501575126,0.005428223674310868,0.0003472757435771458,0.001,0.0001736378717885729,0.001151567024397204
142.5,0.038438198387256324,0.23325025337119387,0.1946578134479779,0.09011948327842571,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003893156268959558,0.009080796861484686,0.007016984625615982,0.007264637489187751,0.006997507601135816,0.005613587700492787,0.005407168996705542,0.0003464030576813156,0.001,0.0001732015288406578,0.0011531459516176898
145.0,0.03848595050198696,0.2339200493478017,0.19467911960115583,0.0897704342228921,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.0038935823920231167,0.009107869852817793,0.006990571640290442,0.007286295882254236,0.00701760148043405,0.005592457312232355,0.005386226053373526,0.00034549004880441017,0.001,0.00017274502440220508,0.0011545785150596087
147.5,0.0385291295789971,0.23459364021797738,0.1946977006102113,0.08942314812815554,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003893954012204226,0.009134968465643876,0.006964192528751282,0.007307974772515102,0.007037809206539321,0.005571354023001026,0.005365388887689332,0.00034453960615915574,0.001,0.00017226980307957787,0.001155873887369913
150.0,0.03856802240399165,0.23527078543159202,0.19471357408038295,0.08907751371383532,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003894271481607659,0.009162083101616836,0.006937840426166081,0.00732966648129347,0.007058123562947761,0.005550272340932866,0.005344650822830119,0.0003435543544607074,0.001,0.0001717771772303537,0.0011570406721197496
152.5,0.038602898545408375,0.23595125665525551,0.19472677562249235,0.0887334293830402,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003894535512449847,0.00918920548251061,0.006911509837474216,0.007351364386008489,0.007078537699657665,0.005529207869979374,0.005324005762982411,0.00034253675720596595,0.001,0.00017126837860298298,0.0011580869563622511
155.0,0.03863401023646252,0.23663481358341956,0.19473739169481746,0.08839077843901157,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.003894747833896349,0.009216329276284898,0.00688519585723505,0.007373063421027919,0.007099044407502587,0.00550815668578804,0.005303446706340694,0.0003414890239021663,0.001,0.00017074451195108316,0.0011590203070938755
157.5,0.038661594622998466,0.2373212347036719,0.1947455094358135,0.08804945961404637,0.02,0.02,0.2,0.4,0.8,0.01,0.8,0.04,0.1,0.001,0.5,0.01,5.333333333333334,5.333333333333334,0.0,1.0,0.02,0.00389491018871627,0.00924344895046057,0.006858894747234219,0.007394759160368457,0.007119637041110157,0.005487115797787376,0.005282967576842781,0.0003404132514372335,0.001,0.00017020662571861676,0.001159847838689954
