M_1_task1,N_2_task1,S_3_task1,T_4_task1,_1_task1
0.0,0.2,0.1,0.1,0.0
0.0024228608616390793,0.19402627105675774,0.1226194514424505,0.09408673919636354,2.5
0.0046959176439223095,0.18978204603074456,0.141193764380935,0.08993526970329889,5.0
0.00682669225709909,0.18688935348529462,0.1565277817648092,0.08708860284043886,7.5
0.008823287251493409,0.18507103040331851,0.16918398750290387,0.08523496836621759,10.0
0.010693956696447723,0.18411515110900353,0.17957877434660705,0.08415098294808225,12.5
0.012446850982028732,0.18385435178605808,0.18803583859910755,0.08367015287669385,15.0
0.014089861068279853,0.18415290034818116,0.19481810963662474,0.08366392837765609,17.5
0.015630518422621614,0.1848980414914776,0.20014821531489635,0.08402942557791779,20.0
0.01707593633639396,0.18599449639570095,0.2042207598560103,0.08468189380565166,22.5
0.018432777088812823,0.18736083610045873,0.20720987972060134,0.08554990279554513,25.0
0.019707238442920046,0.18892714244786546,0.20927355714079376,0.0865723948528021,27.5
0.02090505103044882,0.1906332211048429,0.21055645086277386,0.08769655422697008,30.0
0.022031489879230003,0.19242764949740124,0.21119074422090828,0.08887687480156992,32.5
0.023091391536748326,0.19426698584530394,0.21129660332349828,0.09007446416415023,35.0
0.024089176223488315,0.1961150741507209,0.21098239141155697,0.09125651328370893,37.5
0.02502887872632449,0.19794249524249274,0.21034457402033838,0.09239601934774994,40.0
0.025914169174421166,0.19972592292890898,0.20946792309129542,0.09347130369478097,42.5
0.026748395179585934,0.20144764330937187,0.20842550971655047,0.09446583681991287,45.0
0.02753460641528867,0.203094876381119,0.2072793375495776,0.09536767527929972,47.5
0.028275588511308306,0.20465921942240578,0.2060805501225983,0.09616913195903412,50.0
0.02897390241245013,0.20613600228778806,0.2048708003548135,0.09686618346734942,52.5
0.029631903823252707,0.20752368936628682,0.20368246378959187,0.09745802314565942,55.0
0.03025177550025946,0.2088232327048656,0.20254038668591678,0.09794635492913897,57.5
0.0308355404190386,0.21003760017993756,0.20146260334506877,0.09833492769113246,60.0
0.03138509499117222,0.21117115157520788,0.20046130144867755,0.09862900323798568,62.5
0.03190220986571375,0.2122293842596667,0.19954402382464376,0.09883492814184781,65.0
0.03238855786881249,0.21321841048890783,0.19871439469263313,0.0989597129928569,67.5
0.03284572052300975,0.21414473757874664,0.19797301296347772,0.09901073118067558,70.0
0.03327519670410166,0.21501508487933593,0.19731796947672092,0.09899554698493053,72.5
0.03367841849706637,0.21583597753434788,0.19674579654957522,0.09892148302875459,75.0
0.03405674747283314,0.21661383920725447,0.19625160926826815,0.09879570583347849,77.5
0.03441148603910837,0.2173547251037115,0.1958297565091848,0.09862494934041083,80.0
0.03474388018395765,0.2180642542978879,0.19547419613043743,0.09841543790406217,82.5
0.03505511955675852,0.218747663906316,0.19517852469734082,0.09817295163985684,85.0
0.035346344459028844,0.21940964022654813,0.194936516825101,0.09790264565130795,87.5
0.035618644278399905,0.22005443656318763,0.19474200282847112,0.09760918676135834,90.0
0.03587306052035208,0.2206858335404133,0.19458907088816202,0.0972967150966041,92.5
0.036110589109948056,0.22130712146327075,0.19447226847716784,0.0969688294088582,95.0
0.036332179616176394,0.22192119616526643,0.19438643140883868,0.09662869769322438,97.5
0.036538738048648677,0.22253052903284506,0.19432689396824346,0.09627902762553404,100.0
0.03673112702047111,0.22313722850556938,0.19428940899590844,0.09592213721384438,102.5
0.036910167283924045,0.2237430672439139,0.194270149742228,0.0955599855973153,105.0
0.0370766388265453,0.2243495080515108,0.19426575105349936,0.09519420592553358,107.5
0.03723128208370984,0.22495774887851805,0.19427321862419253,0.09482615294907105,110.0
0.03737479918484858,0.22556874536214944,0.1942899501126333,0.09445693003504627,112.5
0.03750785518634269,0.22618324678302432,0.19431369498360954,0.09408742887288234,115.0
0.03763107945670675,0.22680181763351218,0.1943425163935896,0.09371835110260708,117.5
0.037745066902956356,0.22742486952695776,0.19437477611704954,0.09335024466961253,120.0
0.03785037941664257,0.22805267914516145,0.1944090935752688,0.09298352067735202,122.5
0.0379475472506398,0.22868540880394156,0.19444432475020965,0.0926184753619302,125.0
0.03803707033017404,0.22932313231480908,0.19447953097336085,0.09225531765273642,127.5
0.03811941975339097,0.2299658411424218,0.19451395680655748,0.09189417348443998,130.0
0.03819503906902312,0.23061346746687775,0.19454700387553522,0.09153511051067496,132.5
0.03826434568990027,0.2312658934017033,0.19457820960437758,0.09117814638886297,135.0
0.03832773214913382,0.2319229599095304,0.19460723091842955,0.09082325738881422,137.5
0.0383855674799068,0.23258448281405258,0.19463381944729174,0.0904703945718478,140.0
0.038438198387256324,0.23325025337119387,0.1946578134479779,0.09011948327842571,142.5
0.03848595050198696,0.2339200493478017,0.19467911960115583,0.0897704342228921,145.0
0.0385291295789971,0.23459364021797738,0.1946977006102113,0.08942314812815554,147.5
0.03856802240399165,0.23527078543159202,0.19471357408038295,0.08907751371383532,150.0
0.038602898545408375,0.23595125665525551,0.19472677562249235,0.0887334293830402,152.5
0.03863401023646252,0.23663481358341956,0.19473739169481746,0.08839077843901157,155.0
0.038661594622998466,0.2373212347036719,0.1947455094358135,0.08804945961404637,157.5
0.038685874429868566,0.23801031123280547,0.19475122276292053,0.08770938146503236,160.0
0.03870705746162339,0.23870181314615418,0.19475468162277323,0.08737043034130802,162.5
0.03872534032702339,0.23939555759278167,0.19475598235047373,0.08703253413798234,165.0
0.03874090551254764,0.24009134406790633,0.19475527080713365,0.0866955977454843,167.5
0.03875392518437197,0.24078899526652964,0.19475266981990288,0.08635954559712741,170.0
0.038764560777286614,0.2414883438710349,0.19474830137045804,0.08602430851200735,172.5
0.03877296276153757,0.2421892219631364,0.19474230536909765,0.08568981483239134,175.0
0.03877927335193875,0.24289148179312256,0.19473479525362639,0.08535600636323469,177.5
0.038783624849356345,0.24359497994693635,0.19472589529901072,0.08502282787483219,180.0
0.03878614211159418,0.24429958437928187,0.19471571588945752,0.08469023087916354,182.5
0.03878694205284572,0.24500517193905627,0.19470436244090103,0.08435817263388898,185.0
0.038786133846506546,0.24571162785530679,0.1946919360889917,0.08402661583462662,187.5
0.03878382085860603,0.24641884736820827,0.19467852484180348,0.0836955297664766,190.0
0.03878009768650666,0.24712672741506694,0.19466422541085543,0.08336488197930415,192.5
0.038775055458193666,0.24783517888079848,0.1946491102554304,0.08303465142640902,195.0
0.03876877977157355,0.24854411935975926,0.19463324445157162,0.08270482082706662,197.5
0.038761350884379576,0.24925347246065416,0.1946166872739804,0.08237537585760497,200.0
0.03875283901820286,0.24996315597704524,0.1945995271827701,0.08204629164201117,202.5
0.03874331742858442,0.25067310954185107,0.19458179527199826,0.08171756473027496,205.0
0.038732853671073555,0.2513832738237064,0.19456352788032735,0.08138918925028044,207.5
0.038721509192766866,0.2520935882725341,0.1945447711020932,0.08106115828097793,210.0
0.038709337357632906,0.2528039853734198,0.19452559628170257,0.08073346029848512,212.5
0.038696396524940495,0.2535144181439337,0.1945060177456447,0.08040609636886394,215.0
0.038682739454011156,0.25422483535023416,0.194486064283197,0.08007906471306955,217.5
0.038668412224840173,0.254935192583177,0.19446577033956286,0.07975236248990517,220.0
0.03865345765691157,0.2556454483228939,0.19444516906034598,0.07942598688403874,222.5
0.03863792023994557,0.25635555829525236,0.1944242818019909,0.07909993688288251,225.0
0.03862184030345364,0.25706548198586665,0.19440313279574267,0.07877421015048681,227.5
0.038605253108969395,0.25777518263108773,0.19438174344359593,0.07844881303082069,230.0
0.03858819337892706,0.2584846233816425,0.19436013523833287,0.07812374682177657,232.5
0.038570694384053916,0.2591937678896335,0.1943383295130065,0.07779901109044532,235.0
0.03855278702287133,0.25990258090195273,0.19431634718582574,0.07747460701310485,237.5
0.03853449890020664,0.2606110362219544,0.1942941932552539,0.07715054316937649,240.0
0.03851585755818236,0.2613191003090846,0.19427188715264032,0.0768268213499608,242.5
0.03849688862531068,0.26202674281094096,0.19424944293935376,0.07650344586526556,245.0
0.038477616164183395,0.262733934701135,0.1942268727422357,0.07618042168902783,247.5
0.03845806130680052,0.26344065117537774,0.1942041822406712,0.07585775471869652,250.0
0.03843824596194069,0.2641468641302394,0.19418138207268107,0.07553545070749655,252.5
0.0384181903040433,0.2648525475460047,0.1941584794498076,0.07521351600262464,255.0
0.03839791290251161,0.26555767653474316,0.19413548131984423,0.07489195648400507,257.5
0.03837743006781144,0.266262227871128,0.1941123955605707,0.07457077655856258,260.0
0.038356759097843876,0.26696617733604133,0.19408922655592367,0.07424998294263639,262.5
0.03833591573765874,0.26766950178890325,0.1940659791066924,0.07392958134044682,265.0
0.038314914108390295,0.268372178964934,0.19404265893604003,0.07360957745710117,267.5
0.03829376725066906,0.2690741871568502,0.19401927208273997,0.07328997680780716,270.0
0.03827248842460556,0.2697755044997166,0.19399582307456026,0.07297078433434825,272.5
0.03825108976486671,0.27047610964312885,0.19397231736614012,0.07265200469535352,275.0
0.03822958212537526,0.27117598232951384,0.19394875850251228,0.07233364469177074,277.5
0.03820797600249875,0.27187510218344735,0.19392515128869628,0.07201570979104525,280.0
0.03818628148273535,0.2725734488078644,0.19390150149741336,0.07169820455742537,282.5
0.03816450797237895,0.27327100217235334,0.193877814803087,0.07138113395527021,285.0
0.038142663855835084,0.2739677438855183,0.19385409164125125,0.07106450532268456,287.5
0.03812075750881653,0.2746636544566068,0.1938303375171375,0.07074832384888913,290.0
0.03809879675716755,0.27535871493067027,0.19380655669410077,0.0704325953932675,292.5
0.03807678895532552,0.27605290672049076,0.19378275288841568,0.07011732605399573,295.0
0.03805474052265042,0.2767462124531374,0.19375892742261563,0.06980252153053432,297.5
0.03803265814986651,0.2774386139174458,0.19373508376374438,0.06948818834877887,300.0
0.0380105479852599,0.2781300935476978,0.19371122415110534,0.06917433299200623,302.5
0.03798841556629298,0.278820634148828,0.19368735129794898,0.06886096126205898,305.0
0.03796626548894547,0.2795102190132563,0.1936634693866054,0.06854807728800655,307.5
0.03794410323439753,0.2801988312929521,0.19363957911139515,0.06823568839557015,310.0
0.03792193366327123,0.28088645452194116,0.1936156819159239,0.06792380092343867,312.5
0.03789976148375767,0.2815730724573771,0.1935917787843216,0.06761242140195942,315.0
0.03787759129734735,0.2822586690664354,0.19356787019789665,0.06730155658432112,317.5
0.037855426669820134,0.2829432286761482,0.19354395872332175,0.06699121174167066,320.0
0.03783326906843672,0.28362673614560563,0.19352005196203903,0.06668138871992767,322.5
0.03781112380229324,0.28430917586748206,0.19349614659304645,0.06637209646961527,325.0
0.03778899447756917,0.28499053268945596,0.19347224342232056,0.06606334112008806,327.5
0.037766884668037654,0.28567079162949904,0.19344834295301067,0.0657551289045369,330.0
0.037744797952853563,0.28634993786409796,0.19342444536353515,0.06544746617702606,332.5
0.0377227367123631,0.2870279562469535,0.19340055291733843,0.06514035853456696,335.0
0.03770070019459081,0.28770483055196405,0.19337667380058296,0.06483380941364593,337.5
0.03767869344385357,0.28838054682256786,0.19335280469296307,0.06452782651394452,340.0
0.037656719026132254,0.2890550902175078,0.19332894702061998,0.06422241582549224,342.5
0.03763477947031716,0.2897284459076647,0.193305102228527,0.06391758337762257,345.0
0.037612877290308794,0.2904005990583483,0.19328127178929963,0.06361333524470598,347.5
0.037591014242361886,0.2910715362812963,0.19325745679364864,0.06330967666471626,350.0
0.03756918966219976,0.29174124885516867,0.19323365703742507,0.06300661009027216,352.5
0.037547407057464434,0.2924097200809549,0.19320987462471514,0.06270414281639299,355.0
0.037525668128922156,0.29307693679677316,0.19318611069388375,0.06240228002481171,357.5
0.037503974511244424,0.2937428860572049,0.1931623663665821,0.06210102678348616,360.0
0.03748232778380134,0.29440755513731676,0.19313864275037254,0.06180038803921456,362.5
0.03746072923875065,0.29507093086382385,0.19311494086921993,0.06150036935118687,365.0
0.03743917916525564,0.2957329976047998,0.19309126145017344,0.061200979101713696,367.5
0.03741767938846944,0.29639374428269427,0.19306760567738548,0.0609022207706976,370.0
0.03739623102203038,0.29705315811759236,0.19304397452355598,0.060604099822455015,372.5
0.03737483511962408,0.2977112264076633,0.1930203689429976,0.06030662174217178,375.0
0.037353492681667426,0.2983679365217887,0.19299678987303895,0.060009792041064144,377.5
0.03733220465294267,0.2990232761956539,0.1929732380796081,0.05971361597290886,380.0
0.03731097189281835,0.29967723474706465,0.19294971353081625,0.05941809737627175,382.5
0.03728979529784254,0.30032979918186753,0.19292621739408733,0.05912324237642373,385.0
0.03726867570693791,0.30098095758973575,0.19290275029012668,0.05882905615366599,387.5
0.03724761393663396,0.3016306981795089,0.19287931278586792,0.05853554385899486,390.0
0.037226610787572154,0.30227900927781404,0.1928559053927993,0.05824271061356325,392.5
0.03720566697965501,0.30292587929615694,0.1928325286242804,0.0579505615159763,395.0
0.03718478277002742,0.3035712965578649,0.19280918331506192,0.057659101684408874,397.5
0.037163959106764684,0.3042152498036169,0.19278586967123382,0.05736833613011771,400.0
0.03714319664887329,0.3048577277541552,0.19276258808409685,0.057078269865211265,402.5
0.03712249604807174,0.30549871923054384,0.19273933890091802,0.05678890787188865,405.0
0.037101857953611775,0.30613821315204537,0.19271612242464897,0.05650025510208594,407.5
0.03708128287678164,0.3067761986258365,0.19269293914994093,0.05621231631150725,410.0
0.03706077022820797,0.3074126655781284,0.1926697913921702,0.05592509491732272,412.5
0.037040321233071986,0.3080476028471854,0.19264667838603794,0.055638596432909575,415.0
0.0370199363964037,0.30868099984332675,0.1926236005618642,0.05535282547013341,417.5
0.03699961623329909,0.3093128460720312,0.1926005583237363,0.055067786595168214,420.0
0.036979361274628524,0.3099431311312332,0.19257755204773325,0.05478348432918984,422.5
0.03695917207274531,0.3105718447086194,0.1925545820801502,0.0544999231490695,425.0
0.036939049207194076,0.3111989765789254,0.19253164873572293,0.05421710748806722,427.5
0.03691899329041934,0.311824516601232,0.1925087522958521,0.05393504173652538,430.0
0.03689900497347392,0.3124484547162614,0.19248589300682792,0.05365373024256214,432.5
0.03687908120333856,0.31307078246055525,0.1924630739969314,0.05337317683476359,435.0
0.036859224442015455,0.31369148923533974,0.19244029410017974,0.05309338599778486,437.5
0.03683943525407132,0.31431056530577195,0.19241755363108903,0.05281436192706562,440.0
0.03681971404600837,0.3149280010966654,0.19239485303289292,0.052536108750603404,442.5
0.03680006124550511,0.31554378711956244,0.19237219274063688,0.052258630551776215,445.0
0.03678047730546516,0.31615791397070203,0.19234957318069512,0.05198193136982439,447.5
0.03676096270806595,0.3167703723289883,0.1923269947702875,0.05170601520033243,450.0
0.03674151796880748,0.31738115295395825,0.19230445791699632,0.051430885995710815,452.5
0.036722143640561124,0.31799024668375014,0.19228196301828318,0.05115654766567785,455.0
0.03670283704180764,0.3185976466482369,0.1922595110421095,0.05088300372351513,457.5
0.036683599329504185,0.31920334348692514,0.19223710227249935,0.05061025805092866,460.0
0.03666443155915337,0.3198073280139171,0.19221473700868796,0.05033831447205254,462.5
0.03664533398360938,0.32040959169277744,0.19219241568974327,0.050067176677670126,465.0
0.036626306859819616,0.32101012609170504,0.19217013875169114,0.04979684831249425,467.5
0.03660735045040869,0.3216089228831679,0.19214790662746956,0.04952733297538251,470.0
0.036588465025262404,0.32220597384353783,0.19212571974688258,0.04925863421955255,472.5
0.03656965086311165,0.3228012708527257,0.19210357853655458,0.04899075555279743,475.0
0.036550908253116465,0.32339480589381575,0.1920814834198842,0.04872370043770085,477.5
0.036532236305311674,0.3239865719927379,0.19205943457233896,0.04845747192383295,480.0
0.036513634926089375,0.32457656166011706,0.19203743232684764,0.048192073257830384,482.5
0.03649510490755567,0.3251647668216386,0.19201547719178305,0.04792750791073028,485.0
0.036476646359776335,0.32575118005619247,0.1919935695285742,0.047663779093315574,487.5
0.03645825938480842,0.32633579406481783,0.19197170968978092,0.04740088996409283,490.0
0.036439944077025714,0.3269186016713311,0.19194989801878967,0.04713884362911871,492.5
0.0364217005234443,0.3274995958229538,0.19192813484950902,0.046877643141826485,495.0
0.03640352880404805,0.3280787695909407,0.1919064205060653,0.046617291502852515,497.5
0.03638542899211416,0.32865611617120777,0.1918847553024981,0.04635779165986272,500.0
0.036367401133005815,0.3292316286465407,0.19186313964860077,0.04609914646166146,502.5
0.036349445259822574,0.3298053001569053,0.191841573974073,0.045841358690555084,505.0
0.0363315614471667,0.3303771244917915,0.1918200584647837,0.045584431175641794,507.5
0.03631374973844722,0.3309470952823216,0.19179859342242078,0.04532836663760199,510.0
0.03629601017128501,0.3315152062795677,0.19177717914055897,0.045073167741772606,512.5
0.03627834277780414,0.3320814513548021,0.1917558159045236,0.0448188370979011,515.0
0.03626074758492327,0.3326458244997468,0.1917345039912547,0.04456537725989943,517.5
0.036243224614647004,0.3332083198268234,0.1917132436691708,0.044312790725598086,520.0
0.03622577388435726,0.33376893156940335,0.19169203519803302,0.04406107993650001,522.5
0.036208395483590845,0.33432765375187423,0.19167087908805625,0.04381024737079467,525.0
0.0361910896883481,0.33488447969768864,0.19164977648623086,0.04356029568213379,527.5
0.03617385630773306,0.3354394048513612,0.19162872696065777,0.043311226902385196,530.0
0.036156695363931964,0.3359924238445766,0.19160773080418936,0.043063043270132745,532.5
0.03613960687653072,0.33654353142877774,0.1915867883022567,0.0428157469670922,535.0
0.03612259086272213,0.3370927224757786,0.19156589973244859,0.04256934011776268,537.5
0.03610564733751324,0.3376399919783769,0.1915450653640906,0.04232382478907816,540.0
0.03608877631393259,0.33818533505096715,0.19152428545782393,0.04207920299005892,542.5
0.03607197780323759,0.3387287469301533,0.19150356026518447,0.041835476671463055,545.0
0.03605525181512174,0.33927022297536175,0.19148289002818175,0.04159264772543792,547.5
0.036038598357921954,0.33980975866945407,0.19146227497887794,0.04135071798517165,550.0
0.0360220174388259,0.3403473496193398,0.19144171533896676,0.0411096892245446,552.5
0.03600550906407924,0.3408829915565896,0.19142121131935252,0.04086956315778086,555.0
0.035989073239192974,0.3414166803380474,0.19140076311972914,0.0406303414390997,557.5
0.03597270996915071,0.34194841194644415,0.19138037092815902,0.040392025662367076,560.0
0.035956419258615986,0.34247818249100986,0.19136003492065207,0.04015461736074708,562.5
0.0359402010843952,0.3430059880834109,0.19133975538151268,0.039918118076835284,565.0
0.03592405470452921,0.34353182173266505,0.19131953571126742,0.039682531118023126,567.5
0.03590798068311725,0.3440556824438647,0.19129937361331645,0.03944785641280587,570.0
0.03589197899796497,0.34457756671411116,0.1912792693316093,0.03921409531829864,572.5
0.03587604962590998,0.3450974711625,0.19125922310327015,0.038981249133451266,575.0
0.03586019254299976,0.3456153925306017,0.19123923515830457,0.03874931909877443,577.5
0.03584440772466964,0.34613132768294225,0.19121930571930656,0.03851830639606575,580.0
0.03582869514592066,0.3466452736074845,0.1911994350011652,0.03828821214813592,582.5
0.03581305478149751,0.3471572274161084,0.19117962321077167,0.03805903741853481,585.0
0.03579748660606647,0.34766718634509214,0.19115987054672606,0.03783078321127756,587.5
0.035781990594393305,0.348175147755593,0.19114017719904422,0.03760345047057072,590.0
0.0357665667215212,0.348681109134128,0.1911205433488646,0.03737704008053837,592.5
0.035751214962948655,0.34918506809305466,0.1911009691681552,0.037151552864948194,595.0
