AMPK_A_3_task1,miR_451_M_6_task1
0.6001775381102491,3.009390385502331
0.5869980549983311,3.064185194243448
0.576239907136259,3.1108308653037056
0.5675437622170103,3.149845757232503
0.5606158401204765,3.181768081345337
0.5552138321311755,3.2071406157606535
0.5511390287205705,3.2264983730401955
0.5482250158617545,3.24035990531806
0.5463341750816393,3.2492200718269615
0.5453509282767071,3.253547351347106
0.5451780581778624,3.2537795033230554
0.5457337366775763,3.2503234266219865
0.5469487258631686,3.2435543135004776
0.5487644452167495,3.233816216265024
0.5511311601936457,3.22142272619043
0.554006753597138,3.206658677860195
0.5573554864360452,3.1897813574797964
0.5611473649032256,3.1710217112406487
0.565357261405944,3.150587210316759
0.5699642486842431,3.128662351219693
0.5749514229430397,3.1054109807592027
0.5803052301149795,3.0809776400118145
0.5860154416583513,3.0554892740757364
0.5920746369648557,3.0290565958603697
0.5984783722554009,3.001775296215676
0.6052249043194085,2.973727514336162
0.6123149619369254,2.9449827420071166
0.6197521004130762,2.915598976925314
0.6275423178850906,2.8856235728572077
0.635694437082444,2.8550940952615624
0.6442199021214413,2.8240390601877303
0.6531332466946572,2.7924785425828986
0.6624520719257524,2.760424759508298
0.6721971774219019,2.7278825299688645
0.6823932395107369,2.694849711195904
0.6930686440371635,2.6613175085177745
0.7042563297453619,2.6272707835380875
0.7159939253125567,2.5926882499265584
0.7283247471763836,2.557542653878054
0.7412979106213042,2.5218010050845745
0.7549696019964328,2.4854244494898117
0.7694039981351807,2.448368601313674
0.7846737044987703,2.410583476032665
0.8008619665754995,2.3720136084383765
0.8180630900089828,2.3325981953371344
0.836385302460653,2.2922712292398764
0.8559508310289369,2.250961754552208
0.8769007179466194,2.2085943794928045
0.8993948439345085,2.1650898002968355
0.9236163804196136,2.120365703045592
0.9497737148925663,2.074337972951656
0.9781044405889678,2.026922486242484
1.008878433735932,1.9780372596140978
1.0424020521785216,1.9276055146305984
1.0790195921571684,1.8755594328078093
1.1191180402130712,1.8218448665903693
1.163125428712662,1.7664270664298718
1.2115099950328998,1.7092973201751893
1.2647756318401349,1.6504804012669156
1.323451425276604,1.5900423919500806
1.3880745639294527,1.5280982866221158
1.459165329496107,1.4648184697538584
1.5371927578716311,1.4004330801243594
1.6225298908965062,1.3352328514725489
1.715401657327942,1.269565706389005
1.8158273685048114,1.2038280806191204
1.9235658142527932,1.1384514986753762
2.038071565117131,1.0738847704283276
2.1486453585127467,1.017492033840352
2.2365845559606563,0.9757108445545717
2.299310281263061,0.9475584725451142
2.336566888697385,0.9319609085342332
2.349364959119276,0.9278201562650753
2.33957821935011,0.9340714297975361
2.309606372597843,0.9497242145901187
2.262122522225921,0.9738895854834386
2.1998881577894402,1.0057972421586803
2.1256277957990637,1.0448049680482385
2.0419376472298585,1.0904008356252555
1.9512188283982201,1.1422035852518033
1.8556357693898773,1.1999594442320345
1.7570956421925126,1.2635363339084338
1.657247079652459,1.3329153779154514
1.5574952126688557,1.4081786463449861
1.4590281437513706,1.489491567034426
1.362849990470872,1.5770779802405341
1.269814601902214,1.6711855696434286
1.1806547409400923,1.7720400496652202
1.096002197881858,1.8797881058772308
1.0163954280159277,1.9944324804422464
0.9422739934293637,2.115767469035861
0.8739624735239305,2.243325602999787
0.8116518878551302,2.3763507923382785
0.7573121117875234,2.5068460102889447
0.7128591229937462,2.627254818002405
0.6764778257817526,2.7372688792188247
0.64662892182199,2.836750416702296
0.6221085713771733,2.9257478780041026
0.6019641553266254,3.004479035488356
0.5854394413599288,3.0733009740469845
0.5719307644977135,3.1326774730587075
0.5609526742302265,3.1831460706590686
0.55211365994517,3.2252909184103498
0.5450962303064852,3.2597186634874626
0.5396414397844898,3.2870400629274847
0.535536544037808,3.3078559979778714
0.5326066694854603,3.322746612180473
0.5307073199074915,3.332265361875243
0.5297168476209664,3.3369332419288487
0.5295346362073086,3.3372363501442384
0.5300758860295834,3.333625023816672
0.5312688354132551,3.3265133153859887
0.5330531905853496,3.3162799687706253
0.5353775341046444,3.3032692731483375
0.5381985953733138,3.2877931096332733
0.5414792867681364,3.2701324786680255
0.5451886688807149,3.2505394421888645
0.5493003167040583,3.229239628342433
0.5537923586514019,3.2064335038289515
0.5586469318201019,3.182298947956554
0.5638484920236185,3.1569926916502404
0.5693862198878222,3.1306523732583127
0.5752509825729331,3.1033979575671693
0.5814366790278768,3.075333440897949
0.5879398325635872,3.0465481728906387
0.5947589909892151,3.0171180927069803
0.601895656883535,2.987106980779128
0.6093532158957611,2.956567449896345
0.6171376535093929,2.9255419010746175
0.6252574369917272,2.8940633827040743
0.6337233161577248,2.8621562570776695
0.6425490918109891,2.8298369175040157
0.651750915208122,2.7971142875573825
0.661348358248847,2.763990339950287
0.671364155412929,2.7304604849398677
0.6818245089112763,2.6965138778727766
0.6927596782988644,2.6621337810081287
0.7042045047313096,2.627297643261136
0.7161984819134916,2.5919773467456726
0.7287868468453051,2.556139415692876
0.7420206273357205,2.5197449114138943
0.7559585497593236,2.4827495753193953
0.7706666691537609,2.445103932998604
0.78622072641955,2.4067532686718165
0.8027063533645853,2.367637703733369
0.8202214426728471,2.3276922842596672
0.8388770734312342,2.2868471446928615
0.858801147307135,2.2450278400309815
0.8801376911683216,2.2021556928437382
0.903052275837472,2.1581484274445373
0.9277336442681087,2.112921232497207
0.9543969341885257,2.066387975341732
0.9832868897103265,2.0184629601096673
1.0146827196018349,1.9690634355963992
1.0488982766221049,1.9181126233388566
1.0862886215370549,1.8655438258927064
1.127250426813444,1.8113052743010076
1.1722220113140704,1.7553660672582279
1.2216813108156215,1.697723068774657
1.2761406977289294,1.6384084884695433
1.3361343217243855,1.5774977188017434
1.4022007608061111,1.5151168571056222
1.4748537201576106,1.4514489547763552
1.554547890822782,1.386737139263767
1.6416299298971946,1.3212857564250404
1.7362860453943123,1.2554545606715706
1.838483196541901,1.189649881379356
1.947916361726058,1.1243095337887319
2.0546264485022063,1.066810647961456
2.140778816613853,1.0236650622687462
2.2035953459456015,0.9939843816165107
2.242472544334011,0.9767802087214201
2.2580548043459565,0.9710261642355746
2.2518864046169376,0.9757155710114372
2.22609488318283,0.9899032159110235
2.183139016373399,1.012734803344386
2.125612446526282,1.0434659711280112
2.05611042528208,1.081474099556754
1.9771281294267753,1.126261727703064
1.890990768294869,1.1774584815863753
1.7998085345678687,1.2348184340154034
1.7054536751718694,1.2982146557943928
1.6095578032482463,1.36763039170633
1.5135242712829642,1.443145871361622
1.4185519128076691,1.524919091156329
1.325664562505475,1.6131585326660423
1.2357410485054774,1.708085814298692
1.1495401132781906,1.809887043267535
1.0677161290610635,1.9186537893681674
0.9908229571564958,2.0343181850299237
0.9193054657759667,2.156591700261966
0.853482655074018,2.2849187140455927
0.7935307698284767,2.418459552907966
0.7413207028612462,2.5491530755084666
0.6986689844786902,2.6694269050206194
0.6638155770968621,2.778992514989821
0.6352683939275467,2.8777493825378064
0.6118602842918912,2.9657918306552573
0.5926699146578975,3.0433854858970704
0.5769659547434824,3.110933273417941
0.5641659580504916,3.1689402280016097
0.553802010817464,3.217979656256447
0.5454968640672309,3.2586656910664358
0.5389459146776681,3.2916293622437074
0.5338996327306537,3.3175008175201333
0.5301540227482873,3.33689610973008
0.5275412268180915,3.3504068878683464
0.5259224504101004,3.3585949060126294
0.5251811195551329,3.361986974527543
0.5252205670539403,3.3610730851708635
0.5259594521379357,3.3563057477349623
0.5273289947289271,3.3480998597656355
0.5292711158181808,3.3368340971072374
0.5317366188207994,3.3228519360978175
0.5346839070224857,3.306463827315329
0.5380774975017129,3.2879489995269022
0.5418875645511255,3.267557513583041
0.5460886687381626,3.2455126182143244
0.5506599825276319,3.222012379861916
0.5555840471577455,3.197232374825395
0.5608468648922993,3.171326980289508
0.5664370514523717,3.1444312966341723
0.5723464883696853,3.1166631511404295
0.5785692589269258,3.088124338782437
0.5851020501114668,3.0589020846933046
0.591943940918238,3.029070446632132
0.5990962134618896,2.998691316467919
0.6065624491367855,2.967815661230642
0.614348462380813,2.9364842901110646
0.6224629966140848,2.9047288401743163
0.6309164874356615,2.8725723525242186
0.6397221899286228,2.840030048405759
0.6488964805283212,2.807109830218667
0.658458290243716,2.7738127434595237
0.6684296830195728,2.740133386757733
0.6788372222891457,2.706060324820838
0.6897097185952329,2.6715761689878255
0.7010812570985644,2.636657976481875
0.7129908868530299,2.601277336495817
0.7254823391320844,2.565400483263278
0.7386058123440602,2.5289883691924997
0.7524184563233324,2.4919967836988115
0.76698469518272,2.454376258201502
0.7823782274991875,2.416072225077981
0.7986830135327376,2.3770249806811163
0.81599365993963,2.3371700158827764
0.834419397660053,2.2964375353729127
0.8540833108364846,2.2547534057700407
0.8751270562100132,2.2120391511566186
0.8977109437647208,2.168212684786895
0.9220192878854717,2.1231890505324627
0.9482607826653453,2.076881703150931
0.9766744663676716,2.02920426562804
1.0075313173942444,1.980072675365165
1.0411389137700515,1.929408238823899
1.077843371384181,1.8771413166468673
1.1180315573394548,1.8232161807294356
1.1621361044188288,1.7675967470621483
1.2106249602232206,1.7102730805519013
1.2640053125211541,1.6512690897265256
1.3228080692644169,1.5906502227283255
1.3875736269430194,1.5285312420230739
1.458824149306215,1.465082609821151
1.5370309529681032,1.4005349721772014
1.622568167824219,1.3351801200842237
1.7156603057428939,1.2693663658118675
1.8163256196888216,1.2034921184065368
1.924319528978775,1.137990055410114
2.0298821392274347,1.0802385889784476
2.1154229372521365,1.036767758040323
2.178127181194799,1.006713562042455
2.217311019317345,0.9891102760975347
2.2335281372562092,0.9829511224588607
2.2282373187444513,0.9872455604356384
2.2034927476017363,1.001061265531327
2.161693984845689,1.0235539268399838
2.105387179290603,1.0539870403364069
2.0371300723867374,1.0917437109018537
1.9593893941181497,1.1363311571857202
1.874468004655567,1.1873823677289757
1.784460444269607,1.244653966707505
1.6912285404039633,1.3080207105521007
1.5963986003540398,1.377466573155601
1.5013728734580818,1.4530712570512063
1.4073525408189187,1.5349904852983043
1.3153662615968078,1.6234280486964525
1.226299035843915,1.7185976579510962
1.140915992108872,1.8206735537146541
1.0598768464470785,1.9297310028516885
0.9837387014229065,2.0456815696521775
0.9129468018426699,2.168213059026766
0.8478177105592406,2.2967450471465525
0.7885227890749283,2.430415104921168
0.7369052833108914,2.5611452230215264
0.6947543489639773,2.681360147561973
0.6603252341847028,2.790778358683065
0.6321390140618495,2.8893108992795096
0.6090390034186951,2.977065693380595
0.5901125434781131,3.05432225651735
0.574635418763491,3.1214965889409703
0.5620310262401617,3.1791053447917266
0.5518364429347647,3.2277318451616637
0.5436787633435487,3.2679983853624424
0.5372561065402749,3.3005427046397786
0.5323223992793913,3.3260003299153915
0.5286757536879028,3.3449913085101475
0.5261502854693871,3.358110361023994
0.5246087433439172,3.365921393176081
0.5239360060297665,3.3689527217465636
0.5240365050447305,3.3676952692352597
0.5248298077457936,3.36260211434708
0.5262479826286477,3.3540881410956147
0.5282335975854138,3.3425320940691527
0.5307380348291756,3.3282770723129427
0.5337201388332543,3.311633173043163
0.5371448600131721,3.2928788476325486
0.5409826551552137,3.2722636955948383
0.54520851015514,3.250010191264203
0.5498017835775818,3.2263157854966695
0.5547451644705411,3.201355370729428
0.5600247115428258,3.1752823547383584
0.5656296353120761,3.1482315377284036
0.5715514349735478,3.120319941029954
0.5777846846153801,3.0916486538717876
0.5843257559669011,3.0623044176101293
0.591174029089624,3.0323606873591955
0.5983307892630833,3.0018788187536094
0.6057995776875988,2.970909295881126
0.6135864439477332,2.939492520069242
0.6216996857889355,2.9076596769325316
0.6301498973484033,2.875433453501586
0.6389505229972309,2.8428287476300453
0.6481175517205785,2.809853152564864
0.6576699166730299,2.7765074542437693
0.6676298391504362,2.7427860468782663
0.6780229701407287,2.7086772468666998
0.6888786147191363,2.6741635517280957
0.7002305891617452,2.6392218888614747
0.7121174597916549,2.603823743317354
0.7245829525256806,2.5679352595593694
0.7376768017573041,2.5315174094869612
0.7514552414389396,2.4945258708141447
0.7659837544095632,2.456911322868615
0.781334193251662,2.4186191474780236
0.7975900201312648,2.379589770279143
0.8148460950984071,2.3397585499995674
0.8332097648287828,2.299055966024091
0.8528039166419942,2.2574079133051645
0.8737687154262023,2.214735893347505
0.896263557947249,2.170958018484901
0.9204715149737912,2.1259891400545374
0.9465996964144022,2.079742769773591
0.9748846249821778,2.032132228791014
1.0055973986491007,1.983073205452582
1.039041339891954,1.9324864044154737
1.0755610922028205,1.880301504352013
1.1155419476451702,1.826461765638381
1.1594119244576815,1.7709296219568416
1.2076386709104059,1.7136934202463847
1.2607283915211724,1.654774859655809
1.319209115861545,1.5942367336294314
1.3836231706748383,1.5321907063357638
1.4544938977101889,1.468803907205582
1.5322965096196806,1.404303374153357
1.61741247352437,1.338977296833491
1.7100766961726708,1.2731716055947664
1.8103214218244887,1.2072815860671655
1.9179171681525293,1.141738676950637
2.0231587368360477,1.0839215122336965
2.1085232445123885,1.0403649216883155
2.1711870404594844,1.0102114874324235
2.2104452818859635,0.9925016529754642
2.2268274776116463,0.9862340095921254
2.2217693254757775,0.990422464577317
2.197305740399643,1.004138186830483
2.1558177992225738,1.0265399043898744
2.0998403786282767,1.056892979195143
2.0319211440423066,1.0945824106233562
1.9545177689912097,1.1391165209639693
1.869927506499002,1.1901293574956582
1.7802402059764784,1.2473782698282982
1.6873149883798062,1.3107384913130324
1.5927765888945928,1.3801942081092553
1.4980269207690726,1.4558249768341749
1.4042677205085115,1.537785868106406
1.312528946494246,1.6262793437398253
1.223697270016819,1.7215168863453125
1.138539487203813,1.823669386997758
1.0577167055217902,1.93280754443468
0.9817868464238593,2.048837186793449
0.911195240317644,2.1714394884147787
0.846257595741894,2.3000272961292243
0.7871439614958561,2.4337318013330624
0.7356899107330348,2.564470512078036
0.6936770803134084,2.684667483100148
0.6593649359606503,2.7940432438452616
0.6312781913302535,2.8925121190571663
0.6082630537677143,2.9801858492524382
0.5894092726686038,3.0573478196110457
0.5739945961405923,3.124417666251249
0.5614440397997408,3.181915248848645
0.5512960687598888,3.230426655584357
0.5431789123375076,3.2705764443364473
0.5367915790032063,3.3030041811234643
0.5318888529918121,3.328346852415414
0.5282694247312744,3.3472256127433817
0.5257679589587391,3.3602359976448453
0.5242476819437433,3.3679425228635202
0.5235938140867129,3.370873898953886
0.5237110961772626,3.369521296415009
0.5245193760242555,3.364337921759053
0.525950919724134,3.3557387251664466
0.5279484528900867,3.344102369371326
0.5304636635793343,3.3297719052498715
0.533455385449033,3.3130571849711425
0.5368886018616692,3.294237038082393
0.5407339981561388,3.2735596915398864
0.5449668842693884,3.251248520496069
0.5495659849380388,3.2275005353715702
0.5545147122273674,3.20249016175409
0.5597991028934282,3.176370969027557
0.5654078539096696,3.149277317722523
0.5713331541561599,3.1213260484785477
0.5775691849044843,3.092618219412221
0.5841125838052827,3.0632402945678834
0.5909626719341051,3.0332656001219074
0.5981207347905788,3.002755373244269
0.6055901904451287,2.9717599370146717
0.6133773414341371,2.9403195862052254
0.6214901911304349,2.908465367271362
0.6299396126676065,2.876219887789358
0.6387388175759366,2.8435979427163103
0.6479039013426074,2.8106070430242434
0.657453638736541,2.777247906492911
0.6674103784499726,2.743514862492862
0.6777995382767051,2.709396164776274
0.6886506740411376,2.6748742816500046
0.6999973492209707,2.639926092401688
0.7118780435974211,2.6045230644988733
0.7243363512425848,2.5686313295284022
0.7374221818002871,2.532211728696934
0.7511917368445685,2.495220254466926
0.765709324777729,2.4576072414157184
0.7810480665983455,2.4193182534719173
0.7972906230193512,2.380293683890987
0.8145316701312397,2.340468911074399
0.8328781347955521,2.2997744574102423
0.8524533787118317,2.258136246080224
0.8733967116718996,2.215475843278863
0.8958676325544368,2.171711166696348
0.920047788444498,2.1267572495413836
0.9461449506255193,2.080527528196832
0.9743949739566858,2.0329352941185492
1.005067683936293,1.9838961225882497
1.0384671652323862,1.9333306028785702
1.0749365462326557,1.88116819061887
1.1148604614403343,1.8273518279519994
1.1586665954487274,1.7718436559674076
1.2068224128417915,1.7146314884474871
1.2598319347465132,1.65573639424697
1.3182253376489244,1.595220465187359
1.3825430741727969,1.533194547309815
1.4533092123734765,1.46982485960951
1.5310010002231729,1.4053374043529892
1.6160014756241177,1.3400195273927955
1.7085483475092929,1.2742162516712094
1.8086768702986178,1.2083221268462414
1.9161638597732649,1.1427682579742664
2.021316398898381,1.0849333082145847
2.1066318467738108,1.0413534160925415
2.169283816889155,1.011172959898727
2.2085617771331005,0.9934340740652745
2.224988646913496,0.9871368237528114
2.219993809301364,0.9912963415528754
2.195605976079842,1.0049848500538918
2.154203902166345,1.0273616076107408
2.098317036979703,1.0576928669424113
2.0304899127140428,1.0953638680753996
1.9531791154189837,1.139883453860285
1.8686795257269542,1.1908858747372002
1.7790801097199216,1.248128676036316
1.6862390503954638,1.3114872297874982
1.5917806616878125,1.3809457795001832
1.4971067655044736,1.4565838366089137
1.4034193036677773,1.5385562995940762
1.3117485627146432,1.6270652610223972
1.222981636544381,1.7223215776340748
1.1378857934288358,1.8244952201667786
1.057122540137721,1.9336556249072554
0.9812500315670102,2.0497070095838605
0.9107134966459738,2.1723288005879726
0.8458285450860461,2.3009318815524495
0.7867647931948968,2.4346457855318393
0.7353557131063169,2.5653867464668783
0.6933808769856292,2.685578648613405
0.6591009098765621,2.7949425940603403
0.6310415271336154,2.893393817436251
0.6080497323318805,2.981045114199731
0.5892159385899597,3.0581809370941104
0.5738184344327203,3.125221924737604
0.5612826812316368,3.182688818692188
0.5511475264247284,3.231168470181173
0.5430415112725037,3.2712860567472677
0.536663898855137,3.303681648593236
0.5317696799803713,3.328992630134796
0.5281577355977188,3.347840460527475
0.5256628740102874,3.360820904141508
0.5241484365130263,3.3684986360371156
0.5234997554521069,3.371402477682961
0.5236216543220128,3.3700236670038435
0.524434049371409,3.3648154518862423
0.525869270688508,3.3561927740290756
0.5278700926143524,3.3445343050173033
0.5303882486681941,3.3301830695790016
0.5333826066335633,3.3134488649042475
0.5368181971325985,3.2946104510970953
0.5406656742685678,3.2739161271760895
0.544900428968811,3.2515890881869525
0.5495012182674172,3.227826335156618
0.5544513733537414,3.2028022297991523
0.5597371439993671,3.176670315239037
0.5653469122080377,3.1495648478797396
0.5712733339373206,3.121602693431948
0.5775099065491769,3.0928847962714907
0.5840540527888959,3.0634975954634394
0.5909046156080262,3.033514376562047
0.5980628956403943,3.0029963410349207
0.6055327090789651,2.9719937931247844
0.6133198267716035,2.940546931489006
0.6214326332900071,2.9086868329552575
0.6298817877462035,2.8764360582396438
0.6386806545622996,2.8438093694251125
0.6478451033625294,2.8108142544073087
0.6573942404258525,2.777451419034001
0.6673498942814508,2.743715161488095
0.6777381591333792,2.70959375161412
0.6885881395310536,2.675069619435146
0.6999332461326326,2.6401196283493737
0.7118123207759979,2.604715259651528
0.7242686123582072,2.5688226146025515
0.7373521334551283,2.5324026494229135
0.7511192283261956,2.495411069359881
0.7656340420094078,2.4577984878974144
0.7809694737729554,2.419510371713919
0.7972084961545318,2.380487142180954
0.8144453058723375,2.3406641459378346
0.832787394601721,2.2999719300750323
0.852357370562952,2.258336393383012
0.8732944641788954,2.215679131140372
0.8957587170138367,2.171918096147896
0.9199313321618946,2.1269683262750543
0.9460203944460366,2.0807431386163366
0.9742610324355655,2.0331559651776234
1.004922729852773,1.9841222111685337
1.0383095544334577,1.9335625488491612
1.0747650926002907,1.8814063122199054
1.1146736296710569,1.8275963887694757
1.1584620289838203,1.7720947912796012
1.2065982242855258,1.7148892345029696
1.2595856123529452,1.656000584899352
1.317955020972106,1.5954907820927093
1.3822453801936712,1.5334703687413236
1.4529837283863756,1.4701053568603577
1.5306452819466945,1.4056216445193273
1.6156139931570968,1.3403060106174165
1.708128611429245,1.2745033617175145
1.808225167060854,1.208608196751913
1.9156816756896506,1.1430513170146965
2.0208102033636,1.08521150305038
2.1061121153765097,1.04162522414435
2.1687607791047423,1.011437357153022
2.2080441060183453,0.9936905004230142
2.2244832068298823,0.9873851250034865
2.2195057295796987,0.9915367011410513
2.1951388877312468,1.0052177190054155
2.153760189327265,1.0275876510605209
2.0978981029371546,1.0579129138396168
2.030096371352117,1.0955788755495004
1.9528109760076744,1.140094475542757
1.8683363276770806,1.1910940398031595
1.778761054792283,1.2483351694683475
1.685943126327166,1.3116932730147335
1.5915067362371094,1.3811526102437157
1.4968536801085737,1.456792681177222
1.4031859434430827,1.5387683348463705
1.3115339083789326,1.6272815621982977
1.2227847923066109,1.7225430494886722
1.1377059886368037,1.8247225123375124
1.056959108307602,1.9338890393302735
0.9811023666974226,2.049946411313679
0.9105809925463637,2.172573553214761
0.8457105340847042,2.3011808375667506
0.7866605045717111,2.4348973172208717
0.7352637955879114,2.5656388881113084
0.6932994109639824,2.6858293857123385
0.6590282949552304,2.7951900703279198
0.6309764385226809,2.893636427408427
0.6079910643065863,2.9812815429808017
0.5891627680961152,3.058410163675252
0.5737699870941738,3.1254432040406073
0.5612383053187922,3.182901648229352
0.5511066754274883,3.231372557473276
0.5430037243935345,3.2714812794020967
0.5366287827215575,3.3038680231302617
0.5317369067668379,3.3291702829972962
0.528127020232603,3.348009601640662
0.5256339732324337,3.3609818045426474
0.5241211438342891,3.368651612996132
0.5234738894782777,3.371547877852886
0.5235970572180907,3.3701618555789348
0.524410584815844,3.3649468031340506
0.5258468173964126,3.3563176670741925
0.5278485437440072,3.344653113768719
0.5303675095899718,3.330296161864682
0.5333625921250811,3.3135565976987666
0.5367988409276704,3.2947131444622566
0.5406468851576847,3.27401416392787
0.5448821549375085,3.2516827603693352
0.5494834004598899,3.227915944690039
0.5544339596034722,3.2028880642223174
0.5597200769180647,3.1767526469213982
0.565330153567098,3.149643936179256
0.5712568418588011,3.1216787816851435
0.5774937151167662,3.0929581236657695
0.5840378908061415,3.0635683778893257
0.5908886358288473,3.0335828166440777
0.5980470364787418,3.003062644045651
0.6055168835812557,2.972058128623811
0.613304023071235,2.9406094955323794
0.6214167663726564,2.908747767157008
0.6298657841990377,2.876495526489306
0.6386646230458556,2.8438675397458097
0.6478289199901566,2.8108712585983997
0.6573779379064311,2.7775074063145593
0.667333420248922,2.7437702675029008
0.6777213246381415,2.7096480985273317
0.6885708811447054,2.675123347115908
0.6999155896636274,2.6401728687756316
0.7117941927921921,2.604768121712781
0.7242500069578433,2.5688752352494086
0.7373326742108358,2.5324551286789934
0.7510992536300126,2.495463560693134
0.7656134970467117,2.4578511056244725
0.7809477967863205,2.4195632212073837
0.7971857949343879,2.3805403334579998
0.8144215083040184,2.3407178215205677
0.8327622548094569,2.3000262379922027
0.8523307589179604,2.258391450891981
0.8732665369669782,2.215735087678867
0.8957285846443233,2.1719750528218627
0.9198993967388307,2.1270264112450112
0.9459857376858268,2.0808025020599494
0.9742236285292427,2.033216676512498
1.00488279645665,1.9841844567335984
1.0382663102311973,1.9336263713933992
1.07471750436641,1.8814718265508688
1.1146223194754206,1.8276636908279384
1.1584059760414376,1.7721639019047952
1.2065368360476398,1.7149601690475362
1.259518084183275,1.6560732878052953
1.317880400760826,1.5955651338794608
1.382163885264458,1.533546259028066
1.4528943566213564,1.4701825291593018
1.5305467963800832,1.4056996948253428
