AMPK_A_3_task1,Drug_D_4_task1,Glucose_G_5_task1,_1_task1,deltaD_8_task1,mTOR_R_7_task1,miR_451_M_6_task1,u_1_1_task1,u_2_2_task1
0.6383006573391589,0.11201458333875666,0.7562864367191595,4.44,0.8940312194451561,4.129820067843454,2.8572453592562335,0.0,0.0
0.6284814056290116,0.09565142989729118,0.7122437913863109,4.56,0.9087807346602037,4.141664988412253,2.8926803357880715,0.0,0.0
0.6204866216433103,0.08167858263552191,0.6707659752483708,4.68,0.921568119094278,4.151074568767105,2.922305313875315,0.0,0.0
0.614089500136904,0.06974688379346175,0.6317036310798592,4.8,0.9326298537633797,4.158223730912763,2.9464932921553,0.0,0.0
0.6090995435583264,0.05955819418599739,0.5949161044235984,4.92,0.9421807025567741,4.163273590519278,2.965619558357671,0.0,0.0
0.6053562409580723,0.050857851217943735,0.5602708964743345,5.04,0.9504137610893088,4.166371226868136,2.9800548795734882,0.0,0.0
0.6027245398682357,0.04342849359419195,0.5276432856039437,5.16,0.9575010190995278,4.167649153565099,2.990159833068004,0.0,0.0
0.6010892038929738,0.037084393834656226,0.4969157376311884,5.28,0.9635948104563327,4.16722438198243,2.996281071642799,0.0,0.0
0.6003531402346407,0.03166707292300577,0.46797764246146095,5.4,0.9688290778254232,4.165207865112643,2.9987480107727396,0.0,0.0
0.6004336195852336,0.027041106608400724,0.4407247530330668,5.52,0.9733212307673079,4.161688606445201,2.9978712917439077,0.0,0.0
0.6012612435018384,0.02309087868384203,0.4150589283158462,5.64,0.9771736754804351,4.156754923876607,2.9939413123036975,0.0,0.0
0.6027757157275055,0.01971775723405391,0.39088781123731337,5.76,0.9804753663369523,4.150475712722972,2.987227404989759,0.0,0.0
0.6049263689313074,0.0168373504852125,0.36812427814437115,5.88,0.9833036054833535,4.142917028359778,2.977978538450004,0.0,0.0
0.6076722202080307,0.014377712973674014,0.3466863821937639,6.0,0.985725152760064,4.1341276459470615,2.9664228914680666,0.0,0.0
0.6109761311489961,0.012277410842267253,0.3264969628156575,6.12,0.9877976490717361,4.124157643211332,2.9527683910409763,0.0,0.0
0.614809189641203,0.01048386797415661,0.30748319887701475,6.24,0.9895708962224076,4.11305070330844,2.9372042220217525,0.0,0.0
0.6191474442592741,0.008952400322194807,0.2895768308809566,6.36,0.9910875530983376,4.100831286952774,2.9199002637689127,0.0,0.0
0.6239717013162417,0.007644616360002414,0.27271318460195043,6.48,0.992384529402962,4.087529938564428,2.9010098631748376,0.0,0.0
0.6292670290403356,0.00652786801095666,0.2568315859402242,6.6,0.9934933922329175,4.0731578974076434,2.8806692112208836,0.0,0.0
0.6350233557541616,0.00557427899842659,0.2418749089102603,6.72,0.9944412284670565,4.05773430120092,2.85899895939691,0.0,0.0
0.6412341237656389,0.004759979719416249,0.22778921281691336,6.84,0.9952513310306184,4.0412639168897195,2.836105417537842,0.0,0.0
0.6478966461438181,0.0040646333177147016,0.21452380210190064,6.96,0.9959436161235197,4.023748791054632,2.812080975534764,0.0,0.0
0.6550118413939684,0.0034708649749387835,0.20203091012455432,7.08,0.9965351515140785,4.005177559399057,2.7870052295179337,0.0,0.0
0.6625846122492608,0.002963834578288155,0.19026554493461387,7.2,0.9970405532434192,3.985546401700257,2.7609457914202125,0.0,0.0
0.6706232504608278,0.0025308713532067673,0.17918533881686333,7.32,0.9974723286015693,3.9648325871430736,2.7339589797632544,0.0,0.0
0.6791400820996956,0.002161157631152012,0.16875039863997238,7.44,0.9978411759885919,3.9430149227906255,2.70609053528511,0.0,0.0
0.6881512287862965,0.0018454520727420908,0.1589231416747685,7.56,0.9981562497269101,3.9200600212741055,2.677376250041991,0.0,0.0
0.6976772369134112,0.001575863418050004,0.14966816919403697,7.68,0.9984253776027275,3.8959340271387273,2.6478425131675984,0.0,0.0
0.7077429484397982,0.0013456542380722895,0.1409521492863669,7.8,0.9986552507486134,3.8705930482982853,2.6175067806715,0.0,0.0
0.7183780259904476,0.0011490842233703392,0.1327437702563543,7.92,0.9988515757211044,3.8439799207520897,2.5863780242174355,0.0,0.0
0.7296178494251692,0.0009812238840802435,0.12501337440779295,8.04,0.9990192573586599,3.816044092762448,2.5544571281497634,0.0,0.0
0.7415031563841803,0.0008378850996029114,0.11773316350662331,8.16,0.999162465828098,3.786709202118853,2.5217371428523996,0.0,0.0
0.754081623953101,0.0007154849794241612,0.11087691458665593,8.28,0.9992847709189197,3.755904156322069,2.4882036124293885,0.0,0.0
0.7674078993498668,0.0006109655088082213,0.1044199446649317,8.4,0.999389221092614,3.7235401900326384,2.453834792549059,0.0,0.0
0.7815451572461276,0.0005217150665697006,0.09833900504543568,8.52,0.9994784210030714,3.6895242829777786,2.418601876183975,0.0,0.0
0.796565443629285,0.00044550182703021005,0.09261218566850644,8.64,0.9995545973941737,3.653745629334146,2.3824691433469267,0.0,0.0
0.8125519770449622,0.0003804198636173137,0.0872188429901379,8.76,0.9996196524868441,3.616090057359686,2.3453941721877776,0.0,0.0
0.829599080082006,0.00032484962909897657,0.08213964267157857,8.88,0.9996752031288288,3.5764360736633427,2.3073284202499633,0.0,0.0
0.8478158918255707,0.00027739515291356993,0.07735620396248045,9.0,0.9997226433175646,3.534637922155278,2.2682167255040615,0.0,0.0
0.8673260271957138,0.00023687301576940672,0.07285133283257696,9.12,0.9997631550364284,3.490552068194368,2.2279985017010304,0.0,0.0
0.8882720149846116,0.0002022702417723235,0.06860880210939216,9.24,0.9997977502134738,3.4440183636522104,2.1866078955789843,0.0,0.0
0.910815806979488,0.00017272217485004746,0.06461333547444514,9.36,0.999827292740766,3.394876287531996,2.1439745837819926,0.0,0.0
0.9351426433510188,0.00014749077546412186,0.06085055098590558,9.48,0.9998525201007655,3.3429522647415846,2.1000248319338732,0.0,0.0
0.9614648066962989,0.00012594510810148181,0.05730689189115893,9.6,0.9998740628226507,3.2880818201661843,2.0546828318341026,0.0,0.0
0.990022608884931,0.00010754681071646751,0.053969598155916954,9.72,0.9998924589722344,3.23009438981866,2.0078725525391254,0.0,0.0
1.0210903228064958,9.183618007779182e-05,0.05082665357962299,9.84,0.9999081680367351,3.168843561626055,1.9595202589717535,0.0,0.0
1.0549777582206123,7.84206082713852e-05,0.04786674011365475,9.96,0.9999215824665442,3.1042012005550577,1.909557575577513,0.0,0.0
1.0920336765791638,6.696483315660353e-05,0.045079199826268644,10.08,0.9999330374089378,3.0360802400627422,1.8579254919098513,0.0,0.0
1.1326487598200907,5.7182503080656305e-05,0.042453992008975705,10.2,0.9999428191318075,2.964448854725299,1.804579272703903,0.0,0.0
1.1772525013863389,4.882921370512302e-05,0.039981665229449216,10.32,0.9999511719784215,2.8893470269342525,1.7494942378077334,0.0,0.0
1.2263149645091642,4.1696187255506615e-05,0.03765331578343868,10.44,0.9999583046820184,2.8109169619706913,1.6926725779974399,0.0,0.0
1.2803387464533742,3.560513666423752e-05,0.03546055764247822,10.56,0.9999643954971911,2.7294231341706916,1.6341507701093672,0.0,0.0
1.339847221216833,3.040388179149136e-05,0.033395496094517495,10.68,0.9999695965804019,2.645273449942222,1.5740072331379438,0.0,0.0
1.4053682562248113,2.596240296383543e-05,0.03145069219911856,10.8,0.9999740379340565,2.559040876014147,1.5123697852275684,0.0,0.0
1.477405177138464,2.2169790818872414e-05,0.02961914794822803,10.92,0.9999778304549292,2.4714628740522513,1.4494213142331678,0.0,0.0
1.5564035321447602,1.8931195291619514e-05,0.027894263615545513,11.04,0.9999810689839024,2.38344066183256,1.3854039045658038,0.0,0.0
1.6427035200035847,1.6165702285434435e-05,0.02626982899925507,11.16,0.9999838344283788,2.2960026533021636,1.3206185613258292,0.0,0.0
1.736489029176357,1.3804196295864915e-05,0.02473999413182151,11.28,0.9999861958989816,2.2102618405517527,1.2554210003563886,0.0,0.0
1.8377315519933979,1.178766576108304e-05,0.02329925002782836,11.4,0.9999882124037132,2.127345762944368,1.1902123203864332,0.0,0.0
1.9461369452962451,1.006570758599219e-05,0.02194240792440322,11.52,0.999989934343073,2.048318133312186,1.1254248179353896,0.0,0.0
2.061106113595679,8.595298987006307e-06,0.020664582508142567,11.64,0.9999914047379524,1.974102545723479,1.0615042147155194,0.0,0.0
2.1817148056157105,7.339686037322357e-06,0.019461171401399524,11.76,0.9999926603408981,1.905420309519345,0.9988900748134566,0.0,0.0
2.306723434851638,6.267489934416888e-06,0.018327840847010602,11.88,0.9999937325297062,1.842746217686922,0.9379961757652672,0.0,0.0
2.4346234104172573,5.351928353367018e-06,0.017260511277073478,12.0,0.9999946480859682,1.7863061909442,0.8791932816827127,1.0,1.0
2.5520974036555897,0.11100905829048476,0.13272627014298885,12.12,0.894930642350593,1.7840876286984892,0.8296817469915123,1.0,1.0
2.638069977418671,0.20579711812862506,0.24146782580219112,12.24,0.8139982050106701,1.7973895695760005,0.7955276525152575,1.0,1.0
2.691825254340514,0.28673844264400744,0.3438767841007454,12.36,0.7507080563748406,1.8172887004577885,0.7753479405190187,1.0,1.0
2.715137151225978,0.3558552305653654,0.4403218247800606,12.48,0.700574034601134,1.843870498605381,0.7677422081427953,1.0,1.0
2.7107185102297886,0.41487555806629955,0.5311503858704915,12.6,0.6604224598395733,1.8772841486359608,0.7713596825976351,1.0,1.0
2.68172330515581,0.46527446276112355,0.6166895975216888,12.72,0.6279627291507957,1.9177887060700944,0.7849484759804972,1.0,1.0
2.6314616292007478,0.5083108010790991,0.6972473381131687,12.84,0.601510792503537,1.9657667271659183,0.8073849367005912,1.0,1.0
2.563247382200138,0.5450606482344015,0.7731138648290816,12.96,0.5798066180258225,2.0216829295127514,0.8376870632890934,1.0,1.0
2.4803122367816504,0.5764423306226393,0.8445623905150883,13.08,0.5618938473642969,2.0860540048374374,0.8750223060888984,1.0,1.0
2.3857381818615546,0.6032394906086078,0.911850016369664,13.2,0.5470366425427509,2.1593893289998523,0.9187078251047084,1.0,1.0
2.2824018693578827,0.6261220363318305,0.97521911993966,13.32,0.5346611825610249,2.242138307062648,0.9682059802626484,1.0,1.0
2.1729200474861674,0.6456618138897676,1.0348978933084365,13.44,0.5243154280239162,2.33463854824398,1.0231200733724926,1.0,1.0
2.059610794907108,0.6623471494825258,1.0911012467248726,13.56,0.5156396297317889,2.437064242319317,1.0831877448362417,1.0,1.0
1.9444732769736734,0.6765949696069039,1.144031539677256,13.68,0.5083449788759907,2.5493761749713917,1.1482737682387967,1.0,1.0
1.829188790979144,0.6887613647141388,1.193879380320725,13.8,0.5021977238060131,2.671273358274486,1.2183617155158255,1.0,1.0
1.7151417299943696,0.6991504139683068,1.2408242826840246,13.92,0.4970073749965675,2.8021481026312944,1.293543938909508,1.0,1.0
1.6034548300692502,0.7080217726607895,1.285035307161328,14.04,0.49261774408433134,2.941044696100928,1.3740083951814608,1.0,1.0
1.4950333397318143,0.7155971618401722,1.3266716690066995,14.16,0.48890007214080106,3.0866277040659136,1.460020434431926,1.0,1.0
1.3906115420384828,0.7220659264776984,1.3658833265633306,14.28,0.48574769961337344,3.2371673307785223,1.5518971660780527,1.0,1.0
1.2907960000771375,0.7275897395142332,1.402811500124392,14.4,0.4830719172023977,3.3905530385800473,1.6499717049497526,1.0,1.0
1.1961000185849466,0.7323066456145474,1.437589178764048,14.52,0.4807986778722992,3.544347797430413,1.7545454344911886,1.0,1.0
1.1069653907012649,0.7363345172938297,1.4703416012041426,14.64,0.47886597744189513,3.695895176031929,1.8658282874929055,1.0,1.0
1.0237684211336253,0.7397739474703893,1.5011866304804875,14.76,0.47722178051966896,3.842481019590487,1.9838707034366814,1.0,1.0
0.9468106155822591,0.7427109129650493,1.5302353586484043,14.88,0.47582225280528523,3.9815441333481596,2.1084956413635965,1.0,1.0
0.876299257362214,0.7452188170709987,1.5575923912235141,15.0,0.4746304313354233,4.110894239308529,2.2392436683513015,0.0,0.0
0.8145388423928893,0.6363559976128716,1.4668853265255264,15.12,0.5292173840443074,4.155689507929037,2.3683733626646584,0.0,0.0
0.7637996094534739,0.5433945809803075,1.3814603912582917,15.24,0.5807734200007423,4.183308417989841,2.4884417662414515,0.0,0.0
0.7220687902625925,0.46401288047328043,1.3010101573470134,15.36,0.6287554557470931,4.208474402032379,2.599132239963138,0.0,0.0
0.6876444189336326,0.39622719225486,1.2252449182261345,15.48,0.67285381139635,4.231001688841211,2.70022841592693,0.0,0.0
0.6591944188979192,0.3383451646218981,1.15389213158041,15.6,0.7129491605960575,4.250816969368384,2.7916582266654557,0.0,0.0
0.6356661240282601,0.2889190049177786,1.0866946712462984,15.72,0.7490728741647332,4.267957503918439,2.873499652788148,0.0,0.0
0.6162183243584138,0.2467130855006268,1.0234104779493656,15.84,0.7813648462771998,4.282523966913345,2.9459674656817567,0.0,0.0
0.6001775381102491,0.21067299285649016,0.9638117368781841,15.96,0.8100389120865524,4.2946605982708945,3.009390385502331,0.0,0.0
0.5869980549983311,0.17989758273725617,0.9076837299314116,16.08,0.8353557618808239,4.304523091966064,3.064185194243448,0.0,0.0
0.576239907136259,0.15361792428158447,0.85482437315797,16.2,0.8575996264158127,4.3122772151982325,3.1108308653037056,0.0,0.0
0.5675437622170103,0.131177229872236,0.8050433005833407,16.32,0.8770623189730439,4.318079125815917,3.149845757232503,0.0,0.0
0.5606158401204765,0.11201476682962165,0.7581612732435296,16.44,0.8940310553986094,4.322075505481665,3.181768081345337,0.0,0.0
0.5552138321311755,0.09565152930112576,0.7140094269095624,16.56,0.9087806443239184,4.324394940473886,3.2071406157606535,0.0,0.0
0.5511390287205705,0.08167867573542523,0.6724287913421345,16.68,0.9215680332963793,4.325166656882601,3.2264983730401955,0.0,0.0
0.5482250158617545,0.06974687043389385,0.633269565679902,16.8,0.9326298662229116,4.32448955343834,3.24035990531806,0.0,0.0
0.5463341750816393,0.05955823272040907,0.5963908700183729,16.92,0.9421806662503958,4.322462486473883,3.2492200718269615,0.0,0.0
0.5453509282767071,0.050857851959445984,0.5616597647592798,17.04,0.9504137603845748,4.319168070873976,3.253547351347106,0.0,0.0
0.5451780581778624,0.04342846732665825,0.5289512595819523,17.16,0.9575010442507184,4.314683259900294,3.2537795033230554,0.0,0.0
0.5457337366775763,0.03708436929368171,0.49814754057024047,17.28,0.9635948341038887,4.309070133280061,3.2503234266219865,0.0,0.0
0.5469487258631686,0.031667019712118355,0.46913768743852174,17.4,0.9688291293776795,4.302388079123608,3.2435543135004776,0.0,0.0
0.5487644452167495,0.027041029064340978,0.44181722188024863,17.52,0.9733213062425905,4.294687636608438,3.233816216265024,0.0,0.0
0.5511311601936457,0.02309084147902926,0.4160878036697352,17.64,0.9771737118359994,4.286011418524929,3.22142272619043,0.0,0.0
0.554006753597138,0.019717695662844696,0.3918567408561508,17.76,0.9804754267060082,4.276399914473309,3.206658677860195,0.0,0.0
0.5573554864360452,0.016837264826643765,0.3690367399418928,17.88,0.9833036897117367,4.265884540621317,3.1897813574797964,0.0,0.0
0.5611473649032256,0.01437767797752672,0.3475457536359702,18.0,0.9857251872566473,4.254491293540471,3.1710217112406487,0.0,0.0
0.565357261405944,0.012277360853850767,0.3273062641096067,18.12,0.9877976984501776,4.242251860690044,3.150587210316759,0.0,0.0
0.5699642486842431,0.010483863295278045,0.3082454332714726,18.24,0.9895709008524897,4.229176176578505,3.128662351219693,0.0,0.0
0.5749514229430397,0.008952356442150068,0.29029460705348675,18.36,0.9910875965873047,4.21528618872402,3.1054109807592027,0.0,0.0
0.5803052301149795,0.0076445819544845904,0.2733891688029063,18.48,0.9923845635464662,4.200590162332541,3.0809776400118145,0.0,0.0
0.5860154416583513,0.006527852067102287,0.25746823135511016,18.6,0.9934934080730317,4.185098282567391,3.0554892740757364,0.0,0.0
0.5920746369648557,0.0055742474274414425,0.24247443888695608,18.72,0.9944412598625463,4.168811386295131,3.0290565958603697,0.0,0.0
0.5984783722554009,0.00475995555848629,0.22835383740748694,18.84,0.9952513550768164,4.151729681877378,3.001775296215676,0.0,0.0
0.6052249043194085,0.004064612608636385,0.215055544811828,18.96,0.9959436367485942,4.1338555074648236,2.973727514336162,0.0,0.0
0.6123149619369254,0.003470847147429476,0.20253168623345977,19.08,0.9965351692798183,4.115171726290499,2.9449827420071166,0.0,0.0
0.6197521004130762,0.002963818477147564,0.19073715498938915,19.2,0.9970405692969094,4.095674019081759,2.915598976925314,0.0,0.0
0.6275423178850906,0.0025308576456210385,0.17962948441912996,19.32,0.9974723422745068,4.075342705966751,2.8856235728572077,0.0,0.0
0.635694437082444,0.002161147282083902,0.16916868488159467,19.44,0.9978411863153183,4.0541601514826615,2.8550940952615624,0.0,0.0
0.6442199021214413,0.001845443116442094,0.15931706818385463,19.56,0.998156258666697,4.032097525399988,2.8240390601877303,0.0,0.0
0.6531332466946572,0.0015758578531644622,0.15003916610365112,19.68,0.9984253831588504,4.009127630067811,2.7924785425828986,0.0,0.0
0.6624520719257524,0.001345653636877291,0.14130156491318205,19.8,0.9986552513489999,3.9852196410243845,2.760424759508298,0.0,0.0
0.6721971774219019,0.00114907832685561,0.1330728034445714,19.92,0.9988515816108474,3.9603244933203836,2.7278825299688645,0.0,0.0
0.6823932395107369,0.0009812188129604141,0.12532324589747892,20.04,0.9990192624248063,3.934404446974556,2.694849711195904,0.0,0.0
0.6930686440371635,0.0008378802064672035,0.11802498533562694,20.16,0.9991624707171355,3.9074023363312524,2.6613175085177745,0.0,0.0
0.7042563297453619,0.000715481526694446,0.1111517479139032,20.28,0.9992847743691798,3.8792618430645205,2.6272707835380875,0.0,0.0
0.7159939253125567,0.0006109627347894198,0.10467877445175841,20.4,0.9993892238649384,3.8499131759994283,2.5926882499265584,0.0,0.0
0.7283247471763836,0.000521710946614568,0.09858274403205099,20.52,0.9994784251208777,3.8192858899565403,2.557542653878054,0.0,0.0
0.7412979106213042,0.00044549970101328927,0.09284174590556588,20.64,0.9995545995192437,3.7872988383854165,2.5218010050845745,0.0,0.0
0.7549696019964328,0.00038042039306339755,0.08743506454141109,20.76,0.9996196519575995,3.7538548133622442,2.4854244494898117,0.0,0.0
0.7694039981351807,0.0003248478721837123,0.08234324234193686,20.88,0.9996752048851735,3.7188624287757617,2.448368601313674,0.0,0.0
0.7846737044987703,0.00027739357699307123,0.07754794623504942,21.0,0.999722644893048,3.6822032683527173,2.410583476032665,0.0,0.0
0.8008619665754995,0.00023687131618355315,0.07303190343114621,21.12,0.9997631567356118,3.6437623798756293,2.3720136084383765,0.0,0.0
0.8180630900089828,0.00020226881690813206,0.06877885818012937,21.24,0.9997977516380498,3.6034058491929075,2.3325981953371344,0.0,0.0
0.836385302460653,0.00017272118713568109,0.06477349171874776,21.36,0.9998272937283098,3.5609935351504363,2.2922712292398764,0.0,0.0
0.8559508310289369,0.00014748978403663135,0.06100137781882856,21.48,0.9998525210920468,3.516373522326777,2.250961754552208,0.0,0.0
0.8769007179466194,0.0001259442365010399,0.057448934522415236,21.6,0.9998740636941413,3.4693835817775147,2.2085943794928045,0.0,0.0
0.8993948439345085,0.00010754618282581139,0.05410337153439085,21.72,0.9998924596000576,3.4198559346644384,2.1650898002968355,0.0,0.0
0.9236163804196136,9.183573698536576e-05,0.05095263892589976,21.84,0.9999081684797868,3.3676164094842043,2.120365703045592,0.0,0.0
0.9497737148925663,7.842020757056932e-05,0.047985388074129574,21.96,0.9999215828672136,3.3124883650963683,2.074337972951656,0.0,0.0
0.9781044405889678,6.696447240746404e-05,0.04519093759041193,22.08,0.9999330377696628,3.2543005138209558,2.026922486242484,0.0,0.0
1.008878433735932,5.718218905342074e-05,0.04255922267632818,22.2,0.9999428194458168,3.19289017992185,1.9780372596140978,0.0,0.0
1.0424020521785216,4.882890317009865e-05,0.04008076617159269,22.32,0.9999511722889414,3.1281220240509726,1.9276055146305984,0.0,0.0
1.0790195921571684,4.16959382369184e-05,0.03774664610194762,22.44,0.9999583049310267,3.0598893455071874,1.8755594328078093,0.0,0.0
1.1191180402130712,3.56049438306129e-05,0.03554845373271141,22.56,0.9999643956900178,2.9881458222515858,1.8218448665903693,0.0,0.0
1.163125428712662,3.040372259077736e-05,0.03347827363578094,22.68,0.9999695967395977,2.9129119647912165,1.7664270664298718,0.0,0.0
1.2115099950328998,2.5962312596890816e-05,0.0315286520923996,22.8,0.9999740380244211,2.8343018003554836,1.7092973201751893,0.0,0.0
1.2647756318401349,2.2169691363428767e-05,0.0296925664189088,22.92,0.9999778305543824,2.752552529823817,1.6504804012669156,0.0,0.0
1.323451425276604,1.893110515883067e-05,0.027963406214291955,23.04,0.9999810690740334,2.668044598740312,1.5900423919500806,0.0,0.0
1.3880745639294527,1.616561377927519e-05,0.026334944157496487,23.16,0.9999838345168836,2.581320072478364,1.5280982866221158,0.0,0.0
1.459165329496107,1.3804112347954416e-05,0.02480131654457915,23.28,0.9999861959829284,2.4930922399123996,1.4648184697538584,0.0,0.0
1.5371927578716311,1.1787581215969585e-05,0.023357000238830385,23.4,0.9999882124882573,2.4042425208232174,1.4004330801243594,0.0,0.0
1.6225298908965062,1.0065631206822785e-05,0.021996794646071967,23.52,0.9999899344194515,2.3157932318916314,1.3352328514725489,0.0,0.0
1.715401657327942,8.595225465163829e-06,0.020715801094521587,23.64,0.9999914048114736,2.2288626282328865,1.269565706389005,0.0,0.0
1.8158273685048114,7.339620747380715e-06,0.01950940697364325,23.76,0.9999926604061876,2.1445975411863913,1.2038280806191204,0.0,0.0
1.9235658142527932,6.267435208540133e-06,0.018373267530414093,23.88,0.9999937325844318,2.0640960695248753,1.1384514986753762,0.0,0.0
2.038071565117131,5.351880939701222e-06,0.01730329239541896,24.0,0.9999946481333816,1.9883272693263778,1.0738847704283276,1.0,1.0
2.1486453585127467,0.1110090581779232,0.1327665598786626,24.12,0.8949306424513278,1.9787015330410196,1.017492033840352,1.0,1.0
2.2365845559606563,0.2057971170375672,0.24150576918090944,24.24,0.8139982058987892,1.986751132290676,0.9757108445545717,1.0,1.0
2.299310281263061,0.2867383680730627,0.34391250316906147,24.36,0.7507081123558517,2.0018705392583516,0.9475584725451142,1.0,1.0
2.336566888697385,0.3558553856295009,0.44035550560801,24.48,0.7005739259672353,2.024602820140707,0.9319609085342332,1.0,1.0
2.349364959119276,0.4148755823109513,0.5311820814260657,24.6,0.660422443827861,2.055304424344105,0.9278201562650753,1.0,1.0
2.33957821935011,0.46527396529401016,0.6167193156234069,24.72,0.6279630415416796,2.094264276992384,0.9340714297975361,1.0,1.0
2.309606372597843,0.5083101684990431,0.6972752702752596,24.84,0.6015111730073881,2.141777666864999,0.9497242145901187,1.0,1.0
2.262122522225921,0.5450599556915372,0.7731401259346113,24.96,0.5798070195668975,2.1981658210106025,0.9738895854834386,1.0,1.0
2.1998881577894402,0.5764417314802296,0.8445871197189047,25.08,0.5618941840188314,2.2637568166868482,1.0057972421586803,1.0,1.0
2.1256277957990637,0.6032390690325403,0.9118733397841201,25.2,0.547036873160356,2.3388574525452044,1.0448049680482385,1.0,1.0
