IC1_1_task1,_1_task1
0.9899910869932195,1.624
0.9897461328709913,1.632
0.9894965255909877,1.64
0.9892422049744365,1.648
0.9889831105758276,1.656
0.9887191816917122,1.664
0.9884503573697432,1.672
0.9881765764179534,1.68
0.9878977774142782,1.688
0.9876138987163195,1.696
0.9873248784713565,1.704
0.9870306546266021,1.712
0.986731164939707,1.72
0.9864263469895137,1.728
0.9861161381870591,1.736
0.98580047578683,1.744
0.9854792968982695,1.752
0.9851525384975366,1.76
0.9848201374395188,1.768
0.9844820304700996,1.776
0.9841381542386797,1.784
0.983788445310953,1.792
0.9834328401819368,1.8
0.983071275289259,1.808
0.9827036870266967,1.816
0.9823300117579714,1.824
0.9819501858307979,1.832
0.9815641455911844,1.84
0.9811718273979885,1.848
0.980773167637722,1.856
0.9803681027396063,1.864
0.9799565691908789,1.872
0.9795385035523451,1.88
0.9791138424741774,1.888
0.9786825227119583,1.896
0.9782444811429659,1.904
0.9777996547826993,1.912
0.9773479808016395,1.92
0.9768893965422494,1.928
0.9764238395362024,1.936
0.9759512475218409,1.944
0.9754715584618632,1.952
0.9749847105612283,1.96
0.9744906422852829,1.968
0.9739892923781035,1.976
0.9734805998810472,1.984
0.9729645041515104,1.992
0.9724409448818899,2.0
0.9719098621187392,2.008
0.9713711962821209,2.016
0.9708248881851412,2.024
0.9702708790536704,2.032
0.9697091105462358,2.04
0.9691395247740878,2.048
0.9685620643214269,2.056
0.9679766722657889,2.064
0.9673832921985831,2.072
0.9667818682457694,2.08
0.9661723450886783,2.088
0.9655546679849545,2.096
0.9649287827896259,2.104
0.9642946359762846,2.112
0.9636521746583756,2.12
0.9630013466105806,2.128
0.962342100290292,2.136
0.9616743848591677,2.144
0.9609981502047553,2.152
0.9603133469621795,2.16
0.9596199265358809,2.168
0.9589178411213988,2.176
0.9582070437271853,2.184
0.9574874881964424,2.192
0.9567591292289709,2.2
0.9560219224030233,2.208
0.9552758241971437,2.216
0.95452079201199,2.224
0.9537567841921254,2.232
0.9529837600477643,2.24
0.9522016798764673,2.248
0.9514105049847676,2.256
0.9506101977097209,2.264
0.9498007214403652,2.272
0.9489820406390779,2.28
0.9481541208628175,2.288
0.9473169287842406,2.296
0.9464704322126769,2.304
0.9456146001149519,2.312
0.9447494026360446,2.32
0.9438748111195663,2.328
0.9429907981280481,2.336
0.9420973374630227,2.344
0.9411944041848878,2.352
0.9402819746325394,2.36
0.9393600264427582,2.368
0.9384285385693386,2.376
0.9374874913019448,2.384
0.9365368662846824,2.392
0.9355766465343687,2.4
0.9346068164584931,2.408
0.9336273618728483,2.416
0.9326382700188234,2.424
0.9316395295803429,2.432
0.9306311307004389,2.44
0.9296130649974426,2.448
0.9285853255807832,2.456
0.9275479070663787,2.464
0.9265008055916077,2.472
0.9254440188298464,2.48
0.9243775460045626,2.488
0.9233013879029477,2.496
0.922215546889079,2.504
0.9211200269165979,2.512
0.9200148335408924,2.52
0.9188999739307703,2.528
0.917775456879613,2.536
0.916641292815998,2.544
0.9154974938137774,2.552
0.9143440736016024,2.56
0.9131810475718838,2.568
0.9120084327891747,2.576
0.9108262479979685,2.584
0.9096345136299009,2.592
0.9084332518103454,2.6
0.9072224863643941,2.608
0.9060022428222134,2.616
0.9047725484237695,2.624
0.9035334321229099,2.632
0.9022849245907972,2.64
0.9010270582186858,2.648
0.899759867120037,2.656
0.8984833871319614,2.664
0.8971976558159847,2.672
0.8959027124581345,2.68
0.8945985980683345,2.688
0.893285355379111,2.696
0.8919630288435982,2.704
0.8906316646328443,2.712
0.8892913106324147,2.72
0.8879420164382836,2.728
0.8865838333520201,2.736
0.8852168143752587,2.744
0.8838410142034591,2.752
0.8824564892189488,2.76
0.8810632974832543,2.768
0.8796614987287146,2.776
0.8782511543493814,2.784
0.8768323273912083,2.792
0.8754050825415248,2.8
0.8739694861178064,2.808
0.8725256060557337,2.816
0.8710735118965508,2.824
0.8696132747737266,2.832
0.8681449673989173,2.84
0.8666686640472433,2.848
0.8651844405418792,2.856
0.8636923742379667,2.864
0.8621925440058572,2.872
0.8606850302136878,2.88
0.8591699147093015,2.888
0.8576472808015195,2.896
0.8561172132407723,2.904
0.8545797981991003,2.912
0.8530351232495342,2.92
0.8514832773448627,2.928
0.8499243507958013,2.936
0.8483584352485709,2.944
0.8467856236619001,2.952
0.8452060102834605,2.96
0.8436196906257489,2.968
0.842026761441431,2.976
0.8404273206981571,2.984
0.8388214675528642,2.992
0.8372093023255813,3.0
0.8355909264727479,3.008
0.8339664425600648,3.016
0.8323359542348909,3.024
0.8306995661982003,3.032
0.8290573841761183,3.04
0.8274095148910501,3.048
0.8257560660324202,3.056
0.8240971462270391,3.064
0.8224328650091149,3.072
0.8207633327899241,3.08
0.8190886608271651,3.088
0.8174089611940063,3.096
0.8157243467478489,3.104
0.8140349310988254,3.112
0.8123408285780463,3.12
0.8106421542056202,3.128
0.8089390236584587,3.136
0.8072315532378921,3.144
0.805519859837108,3.152
0.8038040609084384,3.16
0.8020842744305057,3.168
0.8003606188752558,3.176
0.798633213174891,3.184
0.7969021766887234,3.192
0.795167629169967,3.2
0.7934296907324908,3.208
0.7916884818175459,3.216
0.7899441231604905,3.224
0.7881967357575287,3.232
0.7864464408324824,3.24
0.7846933598036151,3.248
0.7829376142505248,3.256
0.7811793258811244,3.264
0.7794186164987289,3.272
0.7776556079692657,3.28
0.7758904221886249,3.288
0.7741231810501689,3.296
0.7723540064124165,3.304
0.7705830200669196,3.312
0.7688103437063485,3.32
0.7670360988928014,3.328
0.7652604070263552,3.336
0.763483389313873,3.344
0.761705166738082,3.352
0.7599258600269398,3.36
0.7581455896233014,3.368
0.7563644756549015,3.376
0.7545826379046675,3.384
0.7528001957813742,3.392
0.7510172682906568,3.4
0.7492339740063915,3.408
0.7474504310424587,3.416
0.7456667570248997,3.424
0.7438830690644787,3.432
0.7420994837296612,3.44
0.7403161170200193,3.448
0.7385330843400759,3.456
0.7367505004735948,3.464
0.7349684795583287,3.472
0.7331871350612327,3.48
0.7314065797541544,3.488
0.7296269256900036,3.496
0.7278482841794149,3.504
0.7260707657679083,3.512
0.7242944802135526,3.52
0.7225195364651417,3.528
0.7207460426408872,3.536
0.7189741060076336,3.544
0.7172038329606014,3.552
0.715435329003661,3.56
0.7136686987301463,3.568
0.711904045804204,3.576
0.7101414729426901,3.584
0.708381081897612,3.592
0.706622973439117,3.6
0.7048672473390348,3.608
0.7031140023549717,3.616
0.7013633362149571,3.624
0.6996153456026464,3.632
0.6978701261430782,3.64
0.6961277723889862,3.648
0.6943883778076666,3.656
0.6926520347683983,3.664
0.6909188345304182,3.672
0.6891888672314448,3.68
0.6874622218767544,3.688
0.6857389863288025,3.696
0.6840192472973919,3.704
0.6823030903303821,3.712
0.680590599804937,3.72
0.6788818589193096,3.728
0.6771769496851575,3.736
0.6754759529203869,3.744
0.673778948242518,3.752
0.6720860140625717,3.76
0.6703972275794687,3.768
0.6687126647749376,3.776
0.6670324004089255,3.784
0.665356508015508,3.792
0.6636850598992893,3.8
0.6620181271322889,3.808
0.6603557795513074,3.816
0.6586980857557657,3.824
0.6570451131060095,3.832
0.6553969277220743,3.84
0.6537535944829014,3.848
0.6521151770260016,3.856
0.6504817377475525,3.864
0.6488533378029308,3.872
0.6472300371076644,3.88
0.6456118943387994,3.888
0.6439989669366765,3.896
0.6423913111071032,3.904
0.6407889818239211,3.912
0.6391920328319519,3.92
0.6376005166503209,3.928
0.6360144845761466,3.936
0.6344339866885875,3.944
0.6328590718532383,3.952
0.631289787726869,3.96
0.6297261807624943,3.968
0.6281682962147698,3.976
0.6266161781457005,3.984
0.6250698694306603,3.992
0.6235294117647059,4.0
0.6219948456691837,4.008
0.6204662104986163,4.016
0.6189435444478625,4.024
0.6174268845595405,4.032
0.6159162667317092,4.04
0.6144117257257928,4.048
0.6129132951747485,4.056
0.6114210075914611,4.064
0.6099348943773625,4.072
0.6084549858312613,4.08
0.6069813111583822,4.088
0.605513898479599,4.096
0.6040527748408597,4.104
0.6025979662227904,4.112
0.6011494975504738,4.12
0.5997073927033922,4.128
0.59827167452553,4.136
0.5968423648356226,4.144
0.5954194844375511,4.152
0.5940030531308689,4.16
0.592593089721458,4.168
0.5911896120323026,4.176
0.589792636914379,4.184
0.5884021802576472,4.192
0.5870182570021447,4.2
0.5856408811491695,4.208
0.5842700657725496,4.216
0.5829058230299905,4.224
0.5815481641744951,4.232
0.5801970995658466,4.24
0.5788526386821556,4.248
0.5775147901314535,4.256
0.5761835616633386,4.264
0.5748589601806602,4.272
0.5735409917512384,4.28
0.5722296616196137,4.288
0.5709249742188209,4.296
0.56962693318218,4.304
0.5683355413551023,4.312
0.5670508008069032,4.32
0.5657727128426189,4.328
0.5645012780148198,4.336
0.5632364961354193,4.344
0.561978366287469,4.352
0.5607268868369398,4.36
0.5594820554444814,4.368
0.5582438690771578,4.376
0.5570123240201544,4.384
0.5557874158884505,4.392
0.5545691396384579,4.4
0.5533574895796157,4.408
0.5521524593859441,4.416
0.5509540421075474,4.424
0.549762230182068,4.432
0.5485770154460852,4.44
0.5473983891464547,4.448
0.5462263419515901,4.456
0.5450608639626787,4.464
0.5439019447248297,4.472
0.5427495732381561,4.48
0.541603737968781,4.488
0.5404644268597716,4.496
0.5393316273419951,4.504
0.538205326344895,4.512
0.5370855103071872,4.52
0.53597216518747,4.528
0.5348652764747509,4.536
0.5337648291988829,4.544
0.5326708079409145,4.552
0.5315831968433451,4.56
0.5305019796202897,4.568
0.5294271395675485,4.576
0.5283586595725803,4.584
0.5272965221243786,4.592
0.5262407093232494,4.6
0.5251912028904892,4.608
0.5241479841779612,4.616
0.5231110341775707,4.624
0.5220803335306365,4.632
0.5210558625371595,4.64
0.520037601164985,4.648
0.5190255290588616,4.656
0.518019625549392,4.664
0.5170198696618786,4.672
0.5160262401250613,4.68
0.5150387153797467,4.688
0.5140572735873311,4.696
0.5130818926382136,4.704
0.5121125501600996,4.712
0.5111492235261984,4.72
0.510191889863308,4.728
0.5092405260597931,4.736
0.5082951087734525,4.744
0.507355614439278,4.752
0.5064220192771032,4.76
0.5054942992991432,4.768
0.5045724303174262,4.776
0.5036563879511139,4.784
0.5027461476337165,4.792
0.5018416846201961,4.8
0.5009429739939634,4.808
0.5000499906737672,4.816
0.4991627094204754,4.824
0.4982811048437493,4.832
0.49740515140861213,4.84
0.49653482344191013,4.848
0.49567009513866966,4.856
0.4948109405683485,4.864
0.49395733368098266,4.872
0.4931092483132301,4.88
0.4922666581943105,4.888
0.4914295369518438,4.896
0.4905978581175853,4.904
0.48977159513306123,4.912
0.48895072135510326,4.92
0.48813521006128374,4.928
0.48732503445525144,4.936
0.48652016767197087,4.944
0.4857205827828627,4.952
0.4849262528008489,4.96
0.48413715068530205,4.968
0.4833532493469005,4.976
0.4825745216523885,4.984
0.48180094042924565,4.992
0.4810324784702617,5.0
0.48026910853802296,5.008
0.479510803369307,5.016
0.4787575356793882,5.024
0.47800927816625605,5.032
0.4772660035147452,5.04
0.47652768440057985,5.048
0.47579429349433233,5.056
0.4750658034652979,5.064
0.4743421869852854,5.072
0.47362341673232605,5.08
0.4729094653943005,5.088
0.4722003056724863,5.096
0.47149591028502413,5.104
0.47079625197030806,5.112
0.4701013034902959,5.12
0.4694110376337449,5.128
0.46872542721937116,5.136
0.4680444450989347,5.144
0.4673680641602519,5.152
0.4666962573301337,5.16
0.4660289975772541,5.168
0.46536625791494773,5.176
0.4647080114039373,5.184
0.4640542311549932,5.192
0.46340489033152626,5.2
0.46275996215211185,5.208
0.4621194198929511,5.216
0.4614832368902657,5.224
0.46085138654263,5.232
0.4602238423132406,5.24
0.4596005777321229,5.248
0.45898156639827953,5.256
0.4583667819817766,5.264
0.45775619822577246,5.272
0.45714978894848796,5.28
0.45654752804512116,5.288
0.45594938948970315,5.296
0.45535534733690275,5.304
0.4547653757237735,5.312
0.45417944887144973,5.32
0.4535975410867885,5.328
0.4530196267639621,5.336
0.4524456803859978,5.344
0.4518756765262701,5.352
0.4513095898499415,5.36
0.4507473951153584,5.368
0.4501890671753968,5.376
0.44963458097876424,5.384
0.4490839115712543,5.392
0.4485370340969582,5.4
0.44799392379943126,5.408
0.4474545560228168,5.416
0.44691890621292824,5.424
0.44638694991828914,5.432
0.44585866279113257,5.44
0.44533402058836213,5.448
0.44481299917247097,5.456
0.44429557451242563,5.464
0.44378172268451016,5.472
0.4432714198731341,5.48
0.44276464237160423,5.488
0.4422613665828611,5.496
0.44176156902018054,5.504
0.4412652263078417,5.512
0.44077231518176074,5.52
0.44028281249009327,5.528
0.43979669519380327,5.536
0.4393139403672025,5.544
0.43883452519845784,5.552
0.4383584269900687,5.56
0.4378856231593165,5.568
0.4374160912386834,5.576
0.4369498088762449,5.584
0.4364867538360328,5.592
0.4360269039983738,5.6
0.4355702373601992,5.608
0.43511673203533097,5.616
0.4346663662547414,5.624
0.4342191183667888,5.632
0.4337749668374288,5.64
0.4333338902504023,5.648
0.4328958673074009,5.656
0.43246087682820916,5.664
0.4320288977508255,5.672
0.4315999091315618,5.68
0.43117389014512175,5.688
0.43075082008465954,5.696
0.43033067836181726,5.704
0.4299134445067452,5.712
0.42949909816810067,5.72
0.4290876191130307,5.728
0.42867898722713516,5.736
0.42827318251441293,5.744
0.4278701850971911,5.752
0.4274699752160376,5.76
0.42707253322965694,5.768
0.42667783961477107,5.776
0.4262858749659846,5.784
0.4258966199956341,5.792
0.4255100555336246,5.8
0.42512616252725,5.808
0.42474492204100145,5.816
0.42436631525636126,5.824
0.42399032347158333,5.832
0.42361692810146273,5.84
0.4232461106770909,5.848
0.42287785284560026,5.856
0.42251213636989654,5.864
0.4221489431283802,5.872
0.4217882551146567,5.88
0.42143005443723586,5.888
0.4210743233192219,5.896
0.4207210440979923,5.904
0.4203701992248676,5.912
0.42002177126477225,5.92
0.41967574289588505,5.928
0.41933209690928214,5.936
0.4189908162085712,5.944
0.41865188380951657,5.952
0.41831528283965747,5.96
0.4179809965379183,5.968
0.41764900825421064,5.976
0.4173193014490294,5.984
0.41699185969304126,5.992
0.4166666666666667,6.0
0.41634370615965505,6.008
0.4160229620706545,6.016
0.41570441840677524,6.024
0.4153880592831469,6.032
0.41507386892247095,6.04
0.4147618316545675,6.048
0.41445193191591706,6.056
0.4141441542491974,6.064
0.4138384833028162,6.072
0.4135349038304383,6.08
0.41323340069050946,6.088
0.4129339588457759,6.096
0.4126365633628002,6.104
0.41234119941147207,6.112
0.41204785226451784,6.12
0.411756507297005,6.128
0.4114671499858438,6.136
0.41117976590928623,6.144
0.4108943407464219,6.152
0.41061086027667143,6.16
0.41032931037927683,6.168
0.41004967703279005,6.176
0.4097719463145588,6.184
0.409496104400211,6.192
0.4092221375631362,6.2
0.408950032173966,6.208
0.4086797747000529,6.216
0.4084113517049467,6.224
0.4081447498478705,6.232
0.40787995588319503,6.24
0.40761695665991116,6.248
0.4073557391211024,6.256
0.4070962903034163,6.264
0.4068385973365338,6.272
0.4065826474426398,6.28
0.4063284279358913,6.288
0.4060759262218866,6.296
0.4058251297971327,6.304
0.4055760262485136,6.312
0.40532860325275755,6.32
0.4050828485759047,6.328
0.4048387500727745,6.336
0.40459629568643296,6.344
0.40435547344766093,6.352
0.4041162714744216,6.36
0.4038786779713287,6.368
0.4036426812291156,6.376
0.4034082696241042,6.384
0.4031754316176745,6.392
0.4029441557557356,6.4
0.40271443066819607,6.408
0.4024862450684361,6.416
0.4022595877527806,6.424
0.4020344475999722,6.432
0.40181081357064624,6.44
0.40158867470680626,6.448
0.40136802013130096,6.456
0.4011488390473019,6.464
0.4009311207377826,6.472
0.40071485456499917,6.48
0.4005000299699717,6.488
0.40028663647196777,6.496
0.40007466366798644,6.504
0.39986410123224475,6.512
0.3996549389156648,6.52
0.3994471665453629,6.528
0.3992407740241407,6.536
0.39903575132997665,6.544
0.3988320885155208,6.552
0.39862977570759034,6.56
0.39842880310666656,6.568
0.3982291609863948,6.576
0.3980308396930856,6.584
0.3978338296452172,6.592
0.3976381213329408,6.6
0.3974437053175875,6.608
0.3972505722311769,6.616
0.397058712775928,6.624
0.3968681177237723,6.632
0.39667877791586814,6.64
0.39649068426211814,6.648
0.3963038277406883,6.656
0.39611819939752874,6.664
0.3959337903458975,6.672
0.3957505917658859,6.68
0.39556859490394625,6.688
0.39538779107242183,6.696
0.3952081716490787,6.704
0.3950297280766407,6.712
0.3948524518623255,6.72
0.39467633457738405,6.728
0.39450136785664125,6.736
0.3943275433980401,6.744
0.39415485296218716,6.752
0.3939832883719007,6.76
0.3938128415117616,6.768
0.3936435043276659,6.776
0.3934752688263803,6.784
0.3933081270750997,6.792
0.39314207120100736,6.8
0.392977093390837,6.808
0.39281318589043823,6.816
0.39265034100434326,6.824
0.392488551095337,6.832
0.39232780858402866,6.84
0.3921681059484269,6.848
0.3920094357235161,6.856
0.39185179050083674,6.864
0.391695162928066,6.872
0.3915395457086032,6.88
0.3913849316011559,6.888
0.39123131341932926,6.896
0.3910786840312178,6.904
0.3909270363589993,6.912
0.39077636337853144,6.92
0.39062665811895114,6.928
0.3904779136622754,6.936
0.39033012314300597,6.944
0.39018327974773487,6.952
0.39003737671475414,6.96
0.3898924073336664,6.968
0.3897483649449991,6.976
0.3896052429398203,6.984
0.38946303475935756,6.992
0.38932173389461877,7.0
0.38918133388601606,7.008
0.3890418283229913,7.016
0.38890321084364443,7.024
0.3887654751343649,7.032
0.3886286149294639,7.04
0.3884926240108108,7.048
0.38835749620747084,7.056
0.3882232253953455,7.064
0.38808980549681527,7.072
0.3879572304803853,7.08
0.38782549436033226,7.088
0.387694591196355,7.096
0.3875645150932267,7.104
0.38743526020044916,7.112
0.3873068207119104,7.12
0.38717919086554403,7.128
0.38705236494299033,7.136
0.3869263372692614,7.144
0.38680110221240643,7.152
0.3866766541831816,7.16
0.3865529876347198,7.168
0.3864300970622051,7.176
0.38630797700254776,7.184
0.38618662203406223,7.192
0.3860660267761474,7.2
0.38594618588896873,7.208
0.3858270940731436,7.216
0.3857087460694274,7.224
0.38559113665840333,7.232
0.3854742606601733,7.24
0.3853581129340521,7.248
0.38524268837826225,7.256
0.38512798192963316,7.264
0.3850139885633005,7.272
0.3849007032924087,7.28
0.38478812116781547,7.288
0.3846762372777988,7.296
0.38456504674776504,7.304
0.38445454473996066,7.312
0.3843447264531843,7.32
0.3842355871225032,7.328
0.38412712201896937,7.336
0.3840193264493393,7.344
0.3839121957557952,7.352
0.38380572531566937,7.36
0.38369991054116837,7.368
0.3835947468791015,7.376
0.38349022981061004,7.384
0.38338635485089917,7.392
0.3832831175489714,7.4
0.38318051348736204,7.408
0.3830785382818774,7.416
0.38297718758133337,7.424
0.3828764570672984,7.432
0.38277634245383557,7.44
0.38267683948724895,7.448
0.38257794394583045,7.456
0.38247965163960984,7.464
0.3823819584101049,7.472
0.38228486013007545,7.48
0.38218835270327783,7.488
0.38209243206422183,7.496
0.3819970941779295,7.504
0.38190233503969545,7.512
0.38180815067484963,7.52
0.3817145371385213,7.528
0.38162149051540484,7.536
0.381529006919528,7.544
0.3814370824940216,7.552
0.3813457134108901,7.56
0.38125489587078554,7.568
0.38116462610278246,7.576
0.3810749003641541,7.584
0.3809857149401511,7.592
0.3808970661437816,7.6
0.38080895031559286,7.608
0.38072136382345523,7.616
0.3806343030623467,7.624
0.38054776445414046,7.632
0.3804617444473929,7.64
0.3803762395171344,7.648
0.3802912461646605,7.656
0.3802067609173259,7.664
0.3801227803283393,7.672
0.3800393009765603,7.68
0.3799563194662973,7.688
0.3798738324271082,7.696
0.3797918365136006,7.704
0.3797103284052362,7.712
0.37962930480613455,7.72
0.3795487624448792,7.728
0.3794686980743256,7.736
0.3793891084714103,7.744
0.3793099904369614,7.752
0.3792313407955109,7.76
0.3791531563951085,7.768
0.3790754341071361,7.776
0.3789981708261256,7.784
0.37892136346957567,7.792
0.37884500897777196,7.8
0.3787691043136083,7.808
0.37869364646240816,7.816
0.37861863243174965,7.824
0.37854405925128953,7.832
0.37846992397259066,7.84
0.3783962236689496,7.848
0.37832295543522576,7.856
0.3782501163876727,7.864
0.3781777036637695,7.872
0.37810571442205493,7.88
0.3780341458419613,7.888
0.3779629951236513,7.896
0.3778922594878547,7.904
0.37782193617570786,7.912
0.3777520224485927,7.92
0.3776825155879787,7.928
0.37761341289526523,7.936
0.37754471169162507,7.944
0.3774764093178498,7.952
0.377408503134196,7.96
0.3773409905202325,7.968
0.3772738688746896,7.976
0.37720713561530855,7.984
0.3771407881786931,7.992
0.3770748240201616,8.0
