AC_PKA_cyto_mem,AC_active_cyto_mem,AC_cyto_mem,AMP_cyto,ATP_cyto,BAR_G_cyto_mem,BAR_cyto_mem,B_Raf_active_cyto,B_Raf_cyto,GRK_bg_cyto,GRK_cyto,G_GDP_cyto,G_a_s_cyto,G_protein_cyto,MAPK_active_cyto,MAPK_cyto,MEK_active_cyto,MEK_cyto,PDE4_P_cyto,PDE4_cyto,PDE_high_km_cyto,PKA_cyto,PP2A_cyto,PP_PDE_cyto,PTP_PKA_cyto,PTP_PP_cyto,PTP_cyto,R2C2_cyto,bg_cyto,c2_R2C2_cyto,c3_R2C2_cyto,cAMP_cyto,c_R2C2_cyto,iso_BAR_G_cyto_mem,iso_BAR_cyto_mem,iso_BAR_p_cyto_mem,iso_extra,Time
0.0,0.0,300.0,3010000.0,3010000.0,0.0,94.0,0.0,120.4,0.0,0.602,0.0,0.0,2167.2,0.0,216.72,0.0,108.36,0.0,240.8,301.0,0.0,60.2,120.4,0.0,60.2,120.4,120.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6020.0,0.0
0.0,1.4927483158072632e-05,299.9999850725169,3010000.0,3009999.9004974575,0.9135747648320853,84.16077740699771,1.746717932220926e-29,120.4,6.617242438745184e-11,0.6019999999338276,4.0023789416305e-09,2.2891878159736817e-05,2166.7184021297235,1.183011799327708e-37,216.72,9.780150073383053e-34,108.36,2.716862543611427e-29,240.8,301.0,5.477623978289733e-27,60.2,120.4,8.15092877428994e-31,60.2,120.4,120.39999941824036,2.5881310997868593e-05,1.4054973548210825e-15,3.2036864532443515e-21,0.09815700729389568,5.817596945444803e-07,1.4942851796607188,7.431362439444575,0.0,6003.933833909294,0.01
0.0,0.00019840228449953615,299.9998015977156,3010000.0,3009999.8009936223,1.645714885111605,75.38339095305798,8.649319469358783e-27,120.4,9.678714362760801e-10,0.6019999990321285,5.3312400598373075e-08,0.000145544603990649,2165.8398099527194,2.356470746537583e-34,216.72,9.703446089432432e-31,108.36,1.3451974709219968e-26,240.8,301.0,1.352300141299354e-24,60.2,120.4,4.035930835746213e-28,60.2,120.4,120.39999769388716,0.00018527740541971822,2.2085194215400428e-14,1.995476863070602e-19,0.19367304054124113,2.306112896247516e-06,5.1543089594191365,11.81658458328032,0.0,5989.452390508705,0.02
0.0,0.0008399245271218485,299.99916007547296,3010000.0,3009999.701483384,2.2252892743948767,67.54610539417385,3.21845343905838e-25,120.4,4.49274743083683e-09,0.6019999955072523,2.2621667500908205e-07,0.00039363508251643583,2164.7430763210245,1.9803146494997313e-32,216.72,5.429552076640056e-29,108.36,5.005071929987193e-25,240.8,301.0,3.34321544293258e-23,60.2,120.4,1.5017109180191254e-26,60.2,120.4,120.39999485765722,0.0005618417118683838,1.0981396450316099e-13,2.212437656573785e-18,0.2866248033649841,5.142342761989938e-06,10.056519889453547,14.172084337731047,0.0,5976.3885104034225,0.03
0.0,0.0022341777704661223,299.9977658222296,3010000.0,3009999.6019566655,2.6767200107769797,60.54281162588888,4.1503094185588724e-24,120.4,1.3056997836614346e-08,0.6019999869430018,6.031928094925581e-07,0.000753844781864498,2163.5460801899885,4.56175601897673e-31,216.72,9.362167411033974e-28,108.36,6.453603757504941e-24,240.8,301.0,3.2220585923772205e-22,60.2,120.4,1.9364075605545973e-25,60.2,120.4,120.39999093934568,0.0012012704717693783,3.4091666254721954e-13,1.210171171722241e-17,0.37709179237974877,9.060654069497644e-06,15.586872621633558,15.193594121496904,0.0,5964.595156945998,0.04
0.0,0.004619271483079338,299.995380728517,3010000.0,3009999.502398933,3.0207119832305787,54.28062889502353,2.994597365627843e-23,120.4,2.939315045428867e-08,0.6019999706068493,1.250303543277709e-06,0.0011991190233825086,2162.325059190314,5.167030631485498e-30,216.72,8.467756798507222e-27,108.36,4.656062089910975e-23,240.8,301.0,1.8534113498946146e-21,60.2,120.4,1.3971138349677695e-24,60.2,120.4,120.39998596779553,0.0021241942303912,8.176599150958765e-13,4.4949330641342566e-17,0.4651557171683728,1.4032203732692045e-05,21.3433709470808,15.35528602879139,0.0,5953.942413580857,0.05
0.0,0.008160230933479028,299.9918397690666,3010000.0,3009999.40279231,3.274847986162187,48.67796200992823,1.4966785553106214e-22,120.4,5.634575093543689e-08,0.6019999436542488,2.21460030489186e-06,0.0017007842092721637,2161.127987502108,3.7361996137974197e-29,216.72,5.0928160498968224e-26,108.36,2.3268433087864453e-22,240.8,301.0,7.692843500468767e-21,60.2,120.4,6.982305174787383e-24,60.2,120.4,120.39997997087809,0.0033349886505219264,1.665845703235213e-12,1.3070914422654233e-16,0.5508993430693885,2.0029120320675848e-05,27.068539278310986,14.978648056261875,0.0,5944.315057992962,0.06
0.0,0.012953122969106638,299.98704687703093,3010000.0,3009999.3031167723,3.454077044304411,43.66291028298788,5.806364405636974e-22,120.4,9.674059139838026e-08,0.6019999032594082,3.525035100799473e-06,0.002233710516223382,2159.9837927917165,1.9821268879581522e-28,216.72,2.311482797084278e-25,108.36,9.02611670579189e-22,240.8,301.0,2.549410808333378e-20,60.2,120.4,2.70864063676527e-23,60.2,120.4,120.39997297548773,0.004827763404554111,3.032599382660785e-12,3.2104503426648234e-16,0.6344052883246836,2.7024509317722123e-05,32.602819696384856,14.280189793159813,0.0,5935.610577189125,0.07
0.0,0.01903705659903496,299.98096294340104,3010000.0,3009999.203351195,3.571117690405742,39.17195104473649,1.871478240723582e-21,120.4,1.533037610159348e-07,0.6019998466962386,5.195502323063461e-06,0.0027779531330266063,2158.9086830773517,8.382935539311535e-28,216.72,8.538017739888591e-25,108.36,2.9089702180384646e-21,240.8,301.0,7.165934769695233e-20,60.2,120.4,8.729886018914838e-23,60.2,120.4,120.39996500754988,0.0065904066513956475,5.084341647473034e-12,6.969233244371973e-16,0.715754997433811,3.4992445107231597e-05,37.85251412305696,13.404413459358594,0.0,5927.737523723255,0.08
0.0,0.026407801313866937,299.97359219868616,3010000.0,3009999.103474182,3.6367931166524903,35.14883980720081,5.236143380695188e-21,120.4,2.2861420371285372e-07,0.6019997713857961,7.228348028257354e-06,0.003318733752364122,2157.910474251493,2.98192045790924e-27,216.72,2.6947148076066947e-24,108.36,8.13811173764218e-21,240.8,301.0,1.7762880948943414e-19,60.2,120.4,2.442372458634353e-22,60.2,120.4,120.39995609203983,0.008607293748962056,8.004931963436811e-12,1.3767619083136792e-15,0.7950279568818739,4.390795225174806e-05,42.767798014063736,12.446564898244958,0.0,5920.614139262936,0.09
