Time,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto,KMOLE,Vmax_pde4_p_pde4_p,kcat_PPase_Raf,Vmax_PPase_Raf,Vmax_PDE4_PDE4,Vmax_MEK_activates_MAPK,kcat_PKA_activates_Raf,Vmax_PKA_activates_Raf,Vmax_AC_active_AC_active,Vmax_highKM_PDE,kcat_PKA_P_PTP,Vmax_PKA_P_PTP,Vmax_AC_basal_AC_basal,Vmax_grk_GRK,Vmax_PKA_P_PDE,Vmax_Raf_activates_MEK,kcat_PTP_PKA,Vmax_PTP_PKA,kcat_PTP,Vmax_PTP,kcat_PPase_MAPK,Vmax_PPase_MAPK,Vmax_pp2a_4_pp2a_4,kcat_pp_ptp_pp_ptp,Vmax_pp_ptp,Vmax_GRK_bg_GRK_bg,kcat_PPase_mek,Vmax_PPase_mek,cyto,extra,cyto_mem,activate_Gs,pde4_p,PPase_Raf,iso_binds_BAR,PDE4,bg_binds_GRK,MEK_activates_MAPK,PKA_activates_Raf,AC_active,GTPase,trimer,G_binds_iso_BAR,A2,highKM_PDE,PKA_P_PTP,AC_activation,AC_basal,B1,GRK,PKA_P_PDE,Raf_activates_MEK,PTP_PKA,B2,PTP,iso_binds_BAR_g,PPase_MAPK,pp2a_4,pp_ptp,GRK_bg,G_binds_BAR,PPase_mek,A1
3.18,6.893567369213643,0.00465668842238796,2147.046813011623,0.037626348881361425,0.0017055488403348944,0.0,240.79999999099599,3009951.004857485,0.0,120.38190087815204,120.4,0.011526864355235544,0.5888364550576165,5851.880653974942,0.3275035735992776,5.335588711213323e-12,108.35999999986737,1.3259820534900025e-10,6.002994963844867e-09,1.4192909623061425,120.39999999399707,4.652262855871365e-09,293.10643263078657,3010000.0,0.6002944511596644,60.2,216.7199999999948,120.3999999997256,2.7452589716549613e-10,0.01809776108846595,1.269940662635427e-06,8.616650183578855e-08,93.07211593107931,301.0,7.378203638554902,60.2,9.004262617705965e-09,0.00166112956810631,2.9914493746531403e-10,5.0,0.49999999999999933,3.199999999880341,3.303941993745849e-14,10.0,7.728011388490629e-11,58.59532263831596,3.9999999999999942,0.2,1.5456022776981255e-12,58.62128652615732,0.00010370535368871263,7.728011388490629e-11,1.0470340053217777e-12,0.1,4.560230849925178e-14,1.06,0.21199999999951655,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.796404395429826e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536057965539657,1.681952309632548e-09,1.9117818356181675e-10,0.009309768857157178,17.992105887625012,0.0009888827056196594,1.762336594218499e-11,1.329217958773051e-08,11.644538269639614,0.0025085486799203654,6.587238331067311e-05,0.47465570113338207,8.740489731916782e-09,1.9659146669868357,6.203017141157102e-10,0.4532674054823909,9.721579358813711,0.008699904149394368,4.4317554742484205e-07,2.067672380344319e-08,3.345914206157739e-10,2.7035018048208326e-26,1.308317013964027e-06,2.45901044951005e-12,-0.009309965217527428,4.4070576887423757e-13,1.1255328272111396e-09,2.2877158097122905e-11,5.7462044117836e-08,-0.009310079528601595,4.22287278181523e-12,1.2852531315468462e-07
3.19,6.916230548570224,0.004681144327170297,2147.0421602169613,0.03772220134908322,0.0017154483301305575,0.0,240.79999999079865,3009950.7910086554,0.0,120.38181379671224,120.4,0.011526879888830525,0.5888364493420188,5851.8806539926145,0.3275042809373832,5.484634293594685e-12,108.35999999986403,1.3593811599483782e-10,6.135239564544647e-09,1.4239340070601672,120.39999999386482,4.740360090903527e-09,293.08376945143,3010000.0,0.6002845516698687,60.2,216.71999999999463,120.39999999971955,2.805562309497026e-10,0.018184829401190206,1.2817752943915193e-06,8.737084739895807e-08,93.07211518888316,301.0,7.392197510097342,60.2,9.20160465656112e-09,0.00166112956810631,3.0570115138076766e-10,5.0,0.49999999999999933,3.1999999998777184,3.3871623586753564e-14,10.0,7.874352310470963e-11,58.7879596628469,3.9999999999999942,0.2,1.5748704620941926e-12,58.616753890286,0.00010370364347785093,7.874352310470963e-11,1.0700999240484834e-12,0.1,4.6604025074701366e-14,1.06,0.2119999999995059,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.8184398046095415e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653605759444158,1.7220443251342794e-09,1.9538979504906546e-10,0.00930977076328334,18.02591130366871,0.00099101430789193,1.8067266878633364e-11,1.3543885973517098e-08,11.682820657960095,0.0025149391639433774,6.643495614034445e-05,0.47465569896021337,8.879228645934666e-09,1.9696402695922155,6.320480121199791e-10,0.4532596981588972,9.720827562025024,0.00871638374749098,4.4316917568948444e-07,2.106826707023507e-08,3.419623927860611e-10,2.8400670460472605e-26,1.3171037585056693e-06,2.5277010222594347e-12,-0.009309967122796437,4.5301654684755496e-13,1.1502005820679407e-09,2.3379685912473374e-11,5.779568551878805e-08,-0.00931008143563678,4.329239362892856e-12,1.2996513735763828e-07
3.2,6.938893340636816,0.0047056584860197094,2147.037507428001,0.03781806732360835,0.001725369074285564,0.0,240.7999999905976,3009950.5767845274,0.0,120.38172655047956,120.4,0.011526895422470438,0.5888364436263301,5851.880654010287,0.32750498827753577,5.637394458684735e-12,108.35999999986062,1.393521828569967e-10,6.270002347892955e-09,1.428577024862705,120.39999999373006,4.829864478127794e-09,293.0611066593634,3010000.0,0.6002746309257138,60.2,216.71999999999449,120.39999999971342,2.8670095669550707e-10,0.01827206241853499,1.2936836600894632e-06,8.858831627234102e-08,93.07211444666859,301.0,7.406191223834684,60.2,9.402678964044287e-09,0.00166112956810631,3.1238136093170343e-10,5.0,0.49999999999999933,3.199999999875047,3.472230469858717e-14,10.0,8.023030694564431e-11,58.98059339541293,3.9999999999999942,0.2,1.6046061389128862e-12,58.61222133187269,0.00010370192959513977,8.023030694564431e-11,1.0936050606790023e-12,0.1,4.7624743637127355e-14,1.06,0.2119999999994951,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.84052252415723e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536057223334304,1.7629744981152673e-09,1.9968160343594864e-10,0.00930977266941498,18.05971514088506,0.0009931403665588636,1.8521023771530602e-11,1.3799612794137521e-08,11.721102392030694,0.0025213305484649683,6.700062059778704e-05,0.4746556967863491,9.019759515312763e-09,1.9733658186474428,6.439819304165279e-10,0.45325200655286246,9.720075777892953,0.008732863077440652,4.431627882344699e-07,2.1466064346768968e-08,3.494737219472861e-10,2.9831051764024734e-26,1.3259262920312017e-06,2.5981035331267236e-12,-0.009309969028014287,4.656341397043431e-13,1.1753348705032394e-09,2.389174639129033e-11,5.813004434013884e-08,-0.009310083342668385,4.4379676069106515e-12,1.3141690827041757e-07
3.21,6.961555745622393,0.004730230916670246,2147.0328546447163,0.0379139467701466,0.0017353111175481678,0.0,240.79999999039282,3009950.362185095,0.0,120.38163913945164,120.4,0.011526910956155706,0.5888364379105526,5851.880654027959,0.3275056956197391,5.793808565229421e-12,108.35999999985714,1.4283933295819514e-10,6.407252492234888e-09,1.4332200156937467,120.39999999359281,4.9207618824917405e-09,293.03844425437785,3010000.0,0.6002646888824511,60.2,216.71999999999431,120.39999999970716,2.929586810873513e-10,0.018359460143142076,1.3056655681911369e-06,8.981882753128849e-08,93.07211370443564,301.0,7.42018477131712,60.2,9.607440253647307e-09,0.00166112956810631,3.1918406158296656e-10,5.0,0.49999999999999933,3.1999999998723254,3.5591195919816014e-14,10.0,8.174023060617498e-11,59.17322383779034,3.9999999999999942,0.2,1.6348046121234994e-12,58.607688850875576,0.00010370021203284854,8.174023060617498e-11,1.1175440393432928e-12,0.1,4.866423273876261e-14,1.06,0.21199999999948407,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.862652653678641e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653605685221782,1.804738239241023e-09,2.0405262714109986e-10,0.009309774575552765,18.09351737896755,0.0009952608698164586,1.898449401358249e-11,1.4059319663727688e-08,11.75938347220432,0.0025277228311656732,6.756938500290863e-05,0.47465569461178847,9.162081870384027e-09,1.9770913119033786,6.561015843316997e-10,0.45324432879363424,9.719324006410606,0.008749342129205816,4.431563850266675e-07,2.187005281058964e-08,3.571236901800831e-10,3.1327916495795614e-26,1.3347846806277884e-06,2.6701900344035265e-12,-0.009309970933176715,4.785535386345272e-13,1.200930031703516e-09,2.4413223423943925e-11,5.8465122093815695e-08,-0.009310085249696395,4.549023342617604e-12,1.3288065023493437e-07
3.22,6.984217765612424,0.004754861557802221,2147.0282018671946,0.03800983924646188,0.0017452743048056985,0.0,240.7999999901842,3009950.147210376,0.0,120.3815515636361,120.4,0.011526926489884988,0.5888364321946793,5851.880654045631,0.32750640296398026,5.9540941413523196e-12,108.35999999985357,1.4640339982599822e-10,6.547099572884701e-09,1.4378629796219426,120.39999999345297,5.013102317386113e-09,293.0157822343878,3010000.0,0.6002547256951937,60.2,216.71999999999414,120.39999999970078,2.99334356784358e-10,0.018447022566363245,1.31772168548e-06,9.106266505049925e-08,93.07211296218424,301.0,7.434178180593987,60.2,9.81604948059607e-09,0.00166112956810631,3.2611460068425434e-10,5.0,0.49999999999999933,3.199999999869553,3.6479252448338375e-14,10.0,8.327412487352336e-11,59.36585100770561,3.9999999999999942,0.2,1.6654824974704673e-12,58.60315644687756,0.00010369849081777417,8.327412487352336e-11,1.1419359720147718e-12,0.1,4.972331508045807e-14,1.06,0.21199999999947283,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.884829847906367e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536056481092125,1.8473697185186064e-09,2.0850635582420882e-10,0.009309776481694601,18.127318085773716,0.000997375856390339,1.945818711137662e-11,1.4323149477689698e-08,11.797663902003626,0.002534115982561613,6.814125655007964e-05,0.47465569243653544,9.306231769100448e-09,1.98081675682801,6.684136423175943e-10,0.45323664279202447,9.718572247508872,0.008765820935815223,4.4314996618047565e-07,2.2280454743433695e-08,3.649184049291997e-10,3.2895255445463383e-26,1.3436789958893872e-06,2.7440607781815777e-12,-0.009309972838296866,4.917927108961066e-13,1.227006185072006e-09,2.4944529732027733e-11,5.880091355814041e-08,-0.009310087156720857,4.662528656878845e-12,1.3435647051878836e-07
3.23,7.006879403288358,0.004779550399164709,2147.0235490954506,0.03810574421126898,0.0017552586095167819,0.0,240.79999998997172,3009949.9318603743,0.0,120.38146382303397,120.4,0.011526942023658171,0.5888364264787094,5851.880654063303,0.32750711031025703,6.118293196156217e-12,108.35999999984993,1.5004511389535061e-10,6.68956412668221e-09,1.4425059166585876,120.3999999933105,5.1068949989966906e-09,292.9931205967119,3010000.0,0.6002447413904825,60.2,216.71999999999397,120.3999999996943,3.058289115370774e-10,0.01853474968704791,1.3298521278610374e-06,9.231987955621821e-08,93.07211221991437,301.0,7.448171455646149,60.2,1.0028536783330434e-08,0.00166112956810631,3.3317397951263857e-10,5.0,0.49999999999999933,3.1999999998667294,3.7386656286216875e-14,10.0,8.483214284047647e-11,59.55847492795104,3.9999999999999942,0.2,1.6966428568095293e-12,58.59862411934238,0.0001036967659545018,8.483214284047647e-11,1.166784440700384e-12,0.1,5.080214477360082e-14,1.06,0.21199999999946142,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.907054047761602e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653605610995719,1.8908786605727235e-09,2.130434435247601e-10,0.00930977838784037,18.16111727101782,0.0009994853325028205,1.994220014558082e-11,1.459112856798289e-08,11.835943685958004,0.002540509966565302,6.871624315378401e-05,0.474655690260591,9.4522220556584e-09,1.984542154481546,6.80919333198982e-10,0.4532289215216926,9.717820501098869,0.00878229950189852,4.4314353171538654e-07,2.2697311106126797e-08,3.728590108649961e-10,3.45358240798294e-26,1.3526093058295097e-06,2.8197351251778126e-12,-0.009309974743375804,5.053551263318567e-13,1.253567097913692e-09,2.548574262808759e-11,5.9137417843163594e-08,-0.00931008906374176,4.778506811953759e-12,1.3584442346383067e-07
3.24,7.02954065624486,0.004804297419498488,2147.0188963295127,0.038201662138189436,0.0017652639811385764,0.0,240.7999999897553,3009949.716135096,0.0,120.38137591764732,120.4,0.011526957557474933,0.5888364207626416,5851.880654080975,0.327507817658565,6.286482242168128e-12,108.35999999984621,1.5376581176331446e-10,6.83468395163931e-09,1.4471488268255204,120.39999999316538,5.202156999014996e-09,292.97045934375535,3010000.0,0.6002347360188607,60.2,216.7199999999938,120.39999999968768,3.1244405318541826e-10,0.018622641502743963,1.3420571147189824e-06,9.359056607924116e-08,93.07211147762598,301.0,7.462164604892154,60.2,1.0244957649880304e-08,0.00166112956810631,3.403640415242621e-10,5.0,0.49999999999999933,3.199999999863853,3.8313740472586605e-14,10.0,8.641456808994999e-11,59.75109557808131,3.9999999999999942,0.2,1.7282913617989996e-12,58.59409186875107,0.00010369503745176316,8.641456808994999e-11,1.1920960380766221e-12,0.1,5.190100551252788e-14,1.06,0.21199999999944977,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.929325140740347e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536055738813,1.9352796217443977e-09,2.1766509400109419e-10,0.009309780293989609,18.194914955130894,0.0010015893104456197,2.0436710760674364e-11,1.4863305710868738e-08,11.874222820004297,0.0025469048147530892,6.92943525682535e-05,0.47465568808395386,9.600070074011094e-09,1.9882675071056146,6.936209332013993e-10,0.4532211884055613,9.717068767260418,0.008798777837321442,4.4313708166861015e-07,2.3120697772853493e-08,3.8094761475094175e-10,3.6252749945019583e-26,1.3615756791591935e-06,2.897248337687291e-12,-0.00930997664841513,5.192471046777752e-13,1.280619706232312e-09,2.60370044321159e-11,5.947463325027961e-08,-0.009310090970759119,4.897000374627762e-12,1.3734457355697036e-07
3.25,7.052201522785553,0.0048291025957974375,2147.014243569413,0.03829759335811842,0.001775290364555225,0.0,240.79999998953488,3009949.5000345465,0.0,120.38128784747846,120.4,0.011526973091334937,0.5888364150464742,5851.880654098647,0.3275085250088995,6.458745665695321e-12,108.35999999984242,1.575669655563779e-10,6.982500608937975e-09,1.4517917101464701,120.39999999301757,5.2989070603046126e-09,292.9477984772147,3010000.0,0.600224709635444,60.2,216.71999999999363,120.39999999968094,3.191816595016048e-10,0.018710698010827195,1.354336885616638e-06,9.487482865338623e-08,93.0721107353191,301.0,7.476157637369459,60.2,1.0465373086881036e-08,0.00166112956810631,3.4768681351764193e-10,5.0,0.49999999999999933,3.1999999998609243,3.9260871816373176e-14,10.0,8.802171196519277e-11,59.9437129436772,3.9999999999999942,0.2,1.7604342393038556e-12,58.589559695442944,0.00010369330531907989,8.802171196519277e-11,1.2178780131868545e-12,0.1,5.30202092195356e-14,1.06,0.21199999999943792,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.951643004159466e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653605536765955,1.9805882806380655e-09,2.2237263085773267e-10,0.009309782200141862,18.228711160035896,0.0010036878036681846,2.094191461408524e-11,1.5139734457386012e-08,11.912501301276906,0.0025533005491857543,6.987559251852667e-05,0.474655685906626,9.749794148837007e-09,1.9919928171065817,7.065209413733239e-10,0.453213459767869,9.716317046049843,0.008815255952679969,4.4313061608073196e-07,2.3550698045229637e-08,3.891865330998779e-10,3.8049338498992696e-26,1.3705781847111281e-06,2.976639306790751e-12,-0.00930997855341893,5.334756160236572e-13,1.3081716358572848e-09,2.6598471625131347e-11,5.981255792679653e-08,-0.009310092877772931,5.018056227910034e-12,1.3885698741403454e-07
3.26,7.074862002689298,0.004853965898702164,2147.0095908151925,0.038393537903913755,0.0017853376887538533,0.0,240.79999998931038,3009949.2835587347,0.0,120.38119961253008,120.4,0.011526988625237787,0.5888364093302051,5851.880654116319,0.3275092323612545,6.6351955876356626e-12,108.35999999983852,1.614505243266982e-10,7.133068889056456e-09,1.4564345666517207,120.399999992867,5.397169773316754e-09,292.92513799731097,3010000.0,0.6002146623112455,60.2,216.71999999999346,120.39999999967408,3.260442056297977e-10,0.018798919208110124,1.3666917503707503e-06,9.617280271595257e-08,93.07210999299362,301.0,7.490150564222153,60.2,1.0689863500327255e-08,0.00166112956810631,3.5514496678828044e-10,5.0,0.49999999999999933,3.199999999857941,4.022853596180182e-14,10.0,8.965398294546091e-11,60.136327022859035,3.9999999999999942,0.2,1.793079658909218e-12,58.585027599462194,0.00010369156956872001,8.965398294546091e-11,1.2441399225098452e-12,0.1,5.4160167048139077e-14,1.06,0.21199999999942584,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.974007479950432e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653605499649682,2.0268240800433958e-09,2.2716779901436506e-10,0.00930978410629659,18.262505912740323,0.0010057808296409163,2.145807075049144e-11,1.5420485065966728e-08,11.95077912940221,0.00255969717205393,7.045997063340703e-05,0.47465568372861217,9.901415853805105e-09,1.995718087451624,7.196226364415839e-10,0.45320573712142775,9.715565337474525,0.008831733861055667,4.4312413500407283e-07,2.3987421214149527e-08,3.975788197914201e-10,3.992925571371359e-26,1.3796168916737102e-06,3.057959705597645e-12,-0.009309980458389867,5.480499212644433e-13,1.336232937537939e-09,2.7170350469147317e-11,6.015118948440871e-08,-0.009310094784783193,5.141736443525326e-12,1.4038173865654193e-07
3.27,7.097522096138979,0.004878887307841578,2147.0049380668784,0.038489495730997,0.0017954059043965686,0.0,240.79999998908178,3009949.066707666,0.0,120.38111121280402,120.4,0.011527004159183212,0.588836403613833,5851.880654133991,0.32750993971562575,6.815910799741745e-12,108.35999999983456,1.6541785598416837e-10,7.286427185681738e-09,1.4610773963622368,120.39999999271365,5.496962337995225e-09,292.90247790386127,3010000.0,0.6002045940956028,60.2,216.7199999999933,120.39999999966709,3.330334259066646e-10,0.018887305092428523,1.3791219245344189e-06,9.748458272763997e-08,93.07210925064959,301.0,7.504143393068651,60.2,1.0918485228606589e-08,0.00166112956810631,3.6274037304340776e-10,5.0,0.49999999999999933,3.199999999854903,4.1217073750208005e-14,10.0,9.13116667441066e-11,60.32893781718132,3.9999999999999942,0.2,1.826233334882132e-12,58.58049558077226,0.00010368983020920698,9.13116667441066e-11,1.270888462618906e-12,0.1,5.5321167094130256e-14,1.06,0.21199999999941352,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,3.99641845829136e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536054625324796,2.0740020027917866e-09,2.3205182119987615e-10,0.009309786012453436,18.29629923173339,0.0010078684003557666,2.1985360976098853e-11,1.5705606679307432e-08,11.989056304689035,0.0025660946803855696,7.104749466663713e-05,0.47465568154990906,1.0054952721985327e-08,1.9994433201692605,7.329283117320208e-10,0.45319801812753546,9.714813641528451,0.008848211571370073,4.431176384749538e-07,2.4430943723807796e-08,4.061266147904275e-10,4.189601558346662e-26,1.3886918687200893e-06,3.1412458468287323e-12,-0.009309982363331137,5.62976528394244e-13,1.3648106535727277e-09,2.7752785492219452e-11,6.049052626506167e-08,-0.009310096691789907,5.268084585482971e-12,1.419188919588627e-07
3.28,7.120181803210068,0.004903866813895607,2147.000285324484,0.03858546682063897,0.001805494989162155,0.0,240.799999988849,3009948.8494813433,0.0,120.38102264830103,120.4,0.011527019693171112,0.5888363978973576,5851.880654151662,0.32751064707201133,7.000928266243121e-12,108.3599999998305,1.6946959953204913e-10,7.442593338954381e-09,1.4657201992873847,120.39999999255748,5.598292713205396e-09,292.8798181967902,3010000.0,0.6001945050108373,60.2,216.7199999999931,120.39999999965997,3.401501260768913e-10,0.01897585566286625,1.3916275060814979e-06,9.881021199300242e-08,93.07210850828693,301.0,7.518136127214036,60.2,1.1151264442139082e-08,0.00166112956810631,3.704739017321949e-10,5.0,0.49999999999999933,3.1999999998518094,4.222664440167331e-14,10.0,9.299489556819583e-11,60.52154532728558,3.9999999999999942,0.2,1.8598979113639165e-12,58.575963639358044,0.00010368808724439698,9.299489556819583e-11,1.2981267451664601e-12,0.1,5.650334320214133e-14,1.06,0.21199999999940097,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,4.01887588949715e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653605425414347,2.1221313682911016e-09,2.3702526557160864e-10,0.009309787918612292,18.330091125085342,0.0010099505209747043,2.2523870219570507e-11,1.5995122037023444e-08,12.027332827264779,0.0025724930729319998,7.163817252898854e-05,0.4746556793705192,1.0210417174083054e-08,2.003168516139677,7.464390284266831e-10,0.4531903017279213,9.714061958209166,0.00886468908745535,4.431111265097537e-07,2.4881300946939404e-08,4.148309124602155e-10,4.3952872506789636e-26,1.3978031838703606e-06,3.2265147661724142e-12,-0.009309984268242033,5.782584905624091e-13,1.393908055264156e-09,2.8345843839738234e-11,6.083056752093137e-08,-0.009310098598793072,5.397121004205281e-12,1.434685006772453e-07
3.29,7.142841124231842,0.00492890437619992,2146.9956325880667,0.03868145109112331,0.0018156048456611745,0.0,240.79999998861194,3009948.631879778,0.0,120.38093391902449,120.4,0.011527035227201006,0.5888363921807768,5851.880654169334,0.3275113544304029,7.190409265906472e-12,108.35999999982636,1.7360854300669644e-10,7.601645187186413e-09,1.4703629754680292,120.39999999239843,5.70119562425648e-09,292.8571588757684,3010000.0,0.6001843951543382,60.2,216.71999999999292,120.39999999965272,3.4739782168482124e-10,0.019064570915426116,1.4042089224807687e-06,1.001498794538808e-07,93.07210776590563,301.0,7.532128781078619,60.2,1.1388315325073408e-08,0.00166112956810631,3.7834934634795323e-10,5.0,0.49999999999999933,3.199999999848659,4.325794260964191e-14,10.0,9.470424625010752e-11,60.71414955597066,3.9999999999999942,0.2,1.8940849250021503e-12,58.571431775153684,0.00010368634069111475,9.470424625010752e-11,1.3258683466022796e-12,0.1,5.7707279349638e-14,1.06,0.21199999999938823,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,4.041379556787326e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653605388295282,2.171238315807065e-09,2.4209061105669714e-10,0.009309789824772546,18.363881627706682,0.0010120272156421994,2.3073969033319473e-11,1.6289130354283904e-08,12.065608697685562,0.0025788923442451902,7.223201167162816e-05,0.4746556771904466,1.0367836448288658e-08,2.0068936792021708,7.601594165667995e-10,0.4531825837480414,9.7133102875058,0.008881166426258595,4.431045991802646e-07,2.5338647218251938e-08,4.2369605130707216e-10,4.61043284606544e-26,1.4069509069117912e-06,3.3138407921037682e-12,-0.009309986173126816,5.939091289761607e-13,1.4235394156308077e-09,2.894981847373228e-11,6.117130997499017e-08,-0.009310100505792682,5.528934490659013e-12,1.4503065045365322e-07
3.3,7.165500059195083,0.004954000031899065,2146.990979857574,0.03877744855855151,0.0018257355612905084,0.0,240.79999998837073,3009948.4139029603,0.0,120.38084502497175,120.4,0.011527050761273258,0.5888363864640916,5851.8806541870035,0.3275120617908081,7.384201034771456e-12,108.35999999982214,1.77832061838933e-10,7.763510008501541e-09,1.4750057248681756,120.39999999223657,5.805638867382038e-09,292.8344999408052,3010000.0,0.6001742644387089,60.2,216.71999999999272,120.39999999964536,3.547732290749881e-10,0.019153450853318495,1.4168657875077395e-06,1.0150341228941424e-07,93.07210702350571,301.0,7.546121342557939,60.2,1.1629531245273734e-08,0.00166112956810631,3.863631642948079e-10,5.0,0.49999999999999933,3.1999999998454536,4.431031441169421e-14,10.0,9.643918384355532e-11,60.90675050315821,3.9999999999999942,0.2,1.9287836768711063e-12,58.56689998816104,0.00010368459053426185,9.643918384355532e-11,1.354100582878174e-12,0.1,5.893243007890159e-14,1.06,0.21199999999937527,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,4.063929654699797e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653605351175286,2.2213069599023718e-09,2.4724554167182015e-10,0.009309791730934606,18.397670710452395,0.001014098461779766,2.3635308591033002e-11,1.6587539620327545e-08,12.103883915935729,0.0025852924953986283,7.282902067822159e-05,0.4746556750096875,1.052720114585443e-08,2.010618806134526,7.740851823168446e-10,0.453174864842663,9.712558629418709,0.008897643573430133,4.4309805642187564e-07,2.580283940989452e-08,4.327179780016103e-10,4.8352101241135664e-26,1.4161351034605278e-06,3.403153520362812e-12,-0.009309988077984067,6.099158257291642e-13,1.4536914056557043e-09,2.9564435756246056e-11,6.151275657601517e-08,-0.00931010241278874,5.663441459838516e-12,1.4660534762398058e-07
3.31,7.188158608277831,0.004979153624459397,2146.9863271332238,0.03887345912712219,0.0018358867669983137,0.0,240.79999998812488,3009948.195550933,0.0,120.38075596615407,120.4,0.0115270662953863,0.5888363807472958,5851.880654204675,0.3275127691531947,7.582944747604168e-12,108.35999999981782,1.8215117925593733e-10,7.928493491792969e-09,1.4796484476401484,120.3999999920716,5.91175792376325e-09,292.81184139172245,3010000.0,0.6001641132330011,60.2,216.71999999999252,120.39999999963784,3.6229015158186623e-10,0.01924249546280386,1.4295997308060875e-06,1.0287153868565836e-07,93.07210628108702,301.0,7.560113863172002,60.2,1.187536045627559e-08,0.00166112956810631,3.9453024771679644e-10,5.0,0.49999999999999933,3.1999999998421864,4.538650645912053e-14,10.0,9.820195886649903e-11,61.099348170361566,3.9999999999999942,0.2,1.9640391773299805e-12,58.56236827834449,0.00010368283683759473,9.820195886649903e-11,1.382876771824353e-12,0.1,6.01810883026355e-14,1.06,0.21199999999936203,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,4.086525361757038e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536053140543515,2.2724274647758315e-09,2.52499792732048e-10,0.00930979363709671,18.431458497813065,0.0010161643522280546,2.4209353968093642e-11,1.6890736924243366e-08,12.14215848231592,0.002591693520005236,7.342920529229056e-05,0.4746556728282528,1.0688593504726947e-08,2.014343910652717,7.882343898343091e-10,0.4531671401847149,9.71180698394205,0.008914120589690995,4.430914985069112e-07,2.627447966045013e-08,4.419137308524839e-10,5.07055408277302e-26,1.425355849270007e-06,3.494748448885221e-12,-0.009309989982823374,6.263315401917097e-13,1.4844200570307864e-09,3.019084596515245e-11,6.185489489408039e-08,-0.00931010431978121,5.800992969934191e-12,1.4819279581808785e-07
