Time,NaiveCD4,nTreg,Tfh,Tfr,Bcl6,Blimp1,FoxP3,STAT3,STAT5,IL2,IL4,IL6,IL10,IL21,CXCR5,ICOS,TGFb,Tgif1,RXR,compartment,NaiveCD4_Source,NaiveCD4_Death,nTreg_Source,nTreg_Death,Tfh_Differentiation,Tfr_Differentiation,Tfh_Death,Tfr_Death,Bcl6_Activation,Blimp1_Activation,FoxP3_Activation,STAT3_Activation,STAT5_Activation,CXCR5_Production,ICOS_Production,IL2_Production,IL4_Production,IL6_Production,IL10_Production,Bcl6_Degradation,Blimp1_Degradation,FoxP3_Degradation,STAT3_Degradation,STAT5_Degradation,CXCR5_Degradation,ICOS_Degradation,IL2_Degradation,IL4_Degradation,IL6_Degradation,IL10_Degradation,IL21_Degradation,IL21_Production,TGFb_Production,TGFb_Degradation,RXR_Activation,Tgif1_Production,RXR_Degradation,Tgif1_Degradation
0.0,200.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,7.131,10.0,3.0,66.23963636363635,16.70148,0.03,0.03,3.5001955229443955,1.0631866509155345,10.0,0.2253,0.001,5.657604632709191,0.01787,0.1,0.014555,0.6900853807283499,0.0677,0.16373,0.1106,0.1,0.1,0.0,0.1,0.1,1e-05,0.1,0.69675,0.1,0.1,0.06005,0.1,0.1,0.012346136276652223,0.1,0.08465,0.1
0.01,200.25470644416313,99.898633964716,1.6735370011974517,1.1710555813294266,1.0332064259096119,1.0103637953912525,1.098900610475062,1.0012522000857402,0.0,0.0001,0.9991947006083518,0.9999355578456707,0.9997345310511737,0.9998017197947178,1.0672092809163336,0.9992389311524292,0.9999998576459205,1.000334754556677,0.9992772639050818,1.0,100.0,7.140081558266636,10.0,2.99695901894148,68.54291932344222,17.61714195709572,0.05020611003592355,0.035131667439882795,3.4732947825972316,1.2329590597576614,9.9898633964716,0.2252720973775343,0.001,7.996257566518309,0.029906106211398463,0.1,0.02435833105242891,0.6904729307761656,0.07928046285600217,0.16916688811418074,0.11174623577027254,0.1098900610475062,0.10012522000857403,0.0,0.10672092809163336,0.09992389311524293,1e-05,0.09991947006083518,0.696705099928971,0.09997345310511738,0.09998017197947179,0.10049589692190698,0.09997345310511738,0.09999998576459206,0.012345114090423487,0.16735370011974518,0.08458882038956518,0.10003347545566771
0.02,200.4864491808639,99.78686816071385,2.36974552787803,1.3524900276488925,1.0660687978533536,1.022449285372764,1.1975960686589553,1.0025030767831085,0.0,0.0001,0.9984898437469191,0.9998751872217864,0.9995884424598473,1.0000147157425054,1.1578851552703426,0.9986009537736333,0.9999995091932771,1.0013537340131657,0.9985551187495844,1.0,100.0,7.148344345543702,10.0,2.9936060448214152,70.81425968335228,18.78803610537281,0.0710923658363409,0.04057470082946677,3.442208686001127,1.410428574906248,9.978686816071386,0.22528583253314038,0.001,10.365560929091881,0.0423473525831804,0.1,0.03449164615826473,0.6908125003081002,0.09156357487183002,0.17454744427252958,0.1130828909622277,0.11975960686589554,0.10025030767831085,0.0,0.11578851552703427,0.09986009537736334,1e-05,0.09984898437469192,0.6966630366967796,0.09995884424598474,0.10000147157425054,0.14230321894907572,0.09995884424598474,0.09999995091932772,0.012342004683663081,0.23697455278780302,0.08452769080215232,0.10013537340131658
0.03,200.69557920550997,99.66214903454318,3.0882759609827133,1.5468568986789761,1.0985459783397082,1.0363440131249317,1.2960749093179145,1.0037530538273227,0.0,0.0001,0.997888602365426,0.9998183733413375,0.9995695015446485,1.0006520816982394,1.2722744181876793,0.9980899637015788,0.9999990779031916,1.0030787439544409,0.9978335428586577,1.0,100.0,7.155800876572458,10.0,2.989864471036295,73.0489517901662,20.214915103658875,0.0926482788294814,0.04640570696036928,3.4069564406737336,1.5980869608305959,9.966214903454318,0.22534245034949354,0.001,12.758115852265233,0.05518749142276109,0.1,0.04494985661210339,0.691102416453981,0.10472221204056668,0.1798649330335604,0.11461964785161745,0.12960749093179144,0.10037530538273227,0.0,0.12722744181876794,0.09980899637015789,1e-05,0.0997888602365426,0.6966234516255769,0.09995695015446486,0.10006520816982395,0.18545097145701192,0.09995695015446486,0.09999990779031917,0.012336746351571592,0.3088275960982714,0.08446660940298538,0.10030787439544409
0.04,200.88249497138042,99.52192232811996,3.8287312019698767,1.7567104587719897,1.1305969720428757,1.0521599458008584,1.3943231248519976,1.0050025668471694,0.0,0.0001,0.9973940918992792,0.9997645885354103,0.999687196804996,1.0017266742251332,1.4105442509500135,0.9977097861604111,0.9999986955477655,1.0055311948080077,0.9971125139774719,1.0,100.0,7.162465358204569,10.0,2.9856576698435986,75.24218036881803,21.897298193261246,0.1148619360590963,0.05270131376315969,3.3675360845237923,1.7983493321335657,9.952192232811996,0.22544317036600023,0.001,15.165426707610054,0.06841942657920169,0.1,0.05572718264467156,0.6913410498289668,0.1189292980588637,0.18511264223258003,0.11636889000557495,0.13943231248519977,0.10050025668471695,0.0,0.14105442509500135,0.09977097861604112,1e-05,0.09973940918992792,0.6965859770620471,0.0999687196804996,0.10017266742251332,0.2299153086782911,0.0999687196804996,0.09999986955477656,0.012329281114535377,0.3828731201969877,0.084405574308193,0.10055311948080077
0.05,201.0476435383262,99.363646266766,4.590665521433605,1.984592488872511,1.1621807698772302,1.0700326610804092,1.4923241738282425,1.006252063087961,0.0,0.0001,0.9970093634072249,0.9997132928008962,0.9999527321441442,1.0032510842825668,1.5727708857161342,0.9974641673351675,0.9999985041025174,1.0087320546962373,0.9963920093105306,1.0,100.0,7.168353730359021,10.0,2.98090938800298,77.38900778643165,23.83328407807356,0.13771996564300815,0.05953777466617533,3.3239348596933422,2.0135484051348937,9.9363646266766,0.22558918401620898,0.001,17.57780778521972,0.08203519286801852,0.1,0.06681713666446612,0.691526820291793,0.13435691149666898,0.19028385745199888,0.11834561231549326,0.14923241738282425,0.10062520630879611,0.0,0.15727708857161343,0.09974641673351675,1e-05,0.0997009363407225,0.6965502367590244,0.09999527321441443,0.10032510842825669,0.27566946456208796,0.09999527321441443,0.09999985041025175,0.012319555088770553,0.45906655214336056,0.08434458358813642,0.10087320546962374
0.06,201.1915218045878,99.18480674723979,5.373583324497634,2.233017098486627,1.1932562944911365,1.090120460063662,1.590059003339204,1.0075020011038827,0.0,0.0001,0.9967373964397411,0.999663934407903,1.0003790117324656,1.0052376078029994,1.7589275437187144,0.9973567656158966,0.9999986574514018,1.012701800438722,0.995672005565034,1.0,100.0,7.173483709942579,10.0,2.9755442024171934,79.48437076808936,26.019361426423046,0.161207499734929,0.0669905129545988,3.276140309296603,2.245927433603858,9.91848067472398,0.2257816517616102,0.001,19.98434891505157,0.09602593400877273,0.1,0.07821250528806306,0.6916582028332783,0.15117525756754466,0.19537185309703375,0.12056732288304102,0.1590059003339204,0.10075020011038827,0.0,0.17589275437187146,0.09973567656158966,1e-05,0.09967373964397412,0.6965158462987064,0.10003790117324657,0.10052376078029995,0.32268367863608294,0.10003790117324657,0.09999986574514019,0.012307518852355436,0.5373583324497634,0.08428363527108013,0.10127018004387221
0.07,201.314677710582,98.9829343947299,6.176937944182034,2.504453668688419,1.2237824636163905,1.1126034046554119,1.6875060881349397,1.0087528504216092,0.0,0.0001,0.9965810917612815,0.999615950561927,1.0009806135150925,1.0076982156659164,1.968872442153921,0.9973911426623445,0.9999993230610269,1.0174603675505236,0.9949524789977935,1.0,100.0,7.177874833770801,10.0,2.969488031841897,81.5230882232378,28.45022841460093,0.185308138325461,0.07513361006065257,3.2241516332461417,2.4976319419432444,9.89829343947299,0.2260217001720011,0.001,22.372949076231503,0.11038188106253294,0.1,0.0899053317775695,0.6917337335149075,0.16955151337020596,0.2003699027679116,0.12305393655488855,0.168750608813494,0.10087528504216092,0.0,0.1968872442153921,0.09973911426623445,1e-05,0.09965810917612816,0.6964824135540226,0.10009806135150925,0.10076982156659164,0.3709251235481311,0.10009806135150925,0.0999999323061027,0.012293127800611653,0.6176937944182034,0.08422272734716323,0.10174603675505237
0.08,201.41771128382757,98.75562348185666,7.0001305935620355,2.8013079331183173,1.2537183773579776,1.1376822580424748,1.7846414896299756,1.0100050911718774,0.0,0.0001,0.9965432639007328,0.9995687681262035,1.0017737492642014,1.0106445229630312,2.2023376338719274,0.9975707542577285,1.0000006836156234,1.0230270990601598,0.9942334054659266,1.0,100.0,7.181548495824872,10.0,2.9626687044557,83.49988110515132,31.11863253779803,0.21000391780686106,0.08403923799354951,3.1679908451610905,2.770700215863827,9.875562348185667,0.2263104189425164,0.001,24.730424011577743,0.12509233370695358,0.1,0.10188690078929542,0.691752015447666,0.18964854707211007,0.20527130992482165,0.12582765773949772,0.17846414896299756,0.10100050911718775,0.0,0.22023376338719275,0.09975707542577285,1e-05,0.09965432639007328,0.6964495391919323,0.10017737492642015,0.10106445229630312,0.4203578421434002,0.10017737492642015,0.10000006836156235,0.012276342488291377,0.7000130593562036,0.0841618577726907,0.10230270990601598
0.09,201.5012755911554,98.50055090406178,7.842509410641467,3.125903002593539,1.2830235165000712,1.1655774077349397,1.8814389183615825,1.011259213716543,0.0,0.0001,0.9966266337003141,0.9995218043517139,1.0027762222947583,1.0140877582570604,2.4589185258823414,0.997898941160598,1.0000029386392733,1.0294206943168922,0.9935147604779244,1.0,100.0,7.1845279812026455,10.0,2.9550165271218534,85.40939628787594,34.01523064766931,0.235275282319244,0.09377709007780616,3.107712999580284,3.067054343909216,9.85005509040618,0.22664885791097578,0.001,27.04269156772244,0.14014564316816303,0.1,0.11414772447188656,0.691711724705502,0.21162363327558256,0.21006944035655664,0.12891286129548432,0.18814389183615826,0.10112592137165431,0.0,0.24589185258823415,0.0997898941160598,1e-05,0.09966266337003142,0.6964168171820566,0.10027762222947584,0.10140877582570605,0.4709426901090201,0.10027762222947584,0.10000029386392734,0.01225712895239393,0.7842509410641467,0.0841010244744563,0.10294206943168922
0.1,201.56607707144101,98.21549945853135,8.7033691225484,3.4804560861850122,1.311658248178758,1.196527522649915,1.977869850585066,1.0125157181914033,0.0,0.0001,0.9968338204773336,0.9994744677629214,1.0040073485295093,1.0180387312432482,2.738067199753613,0.9983789194813781,1.0000063059939674,1.036659155138145,0.9927965192541865,1.0,100.0,7.18683847798223,10.0,2.9464649837559405,87.24625679442585,37.12850928891179,0.261101073676452,0.10441368258555037,3.0434155256068203,3.3884872658615732,9.821549945853135,0.22703802393501887,0.001,29.29502689947686,0.1555292062199399,0.1,0.12667753757869196,0.6916116163354448,0.23562687703472532,0.21475780497430802,0.1323359440050806,0.19778698505850661,0.10125157181914034,0.0,0.27380671997536127,0.09983789194813782,1e-05,0.09968338204773336,0.6963838354138154,0.10040073485295094,0.10180387312432482,0.5226373158090314,0.10040073485295094,0.10000063059939675,0.012235459019302772,0.8703369122548401,0.0840402253548669,0.1036659155138145
0.11,201.61287566093839,97.89837821442998,9.581950917253344,3.867058120983255,1.3395841820015917,1.2307882717971075,2.0739036305754035,1.0137751140775522,0.0,0.0001,0.9971673345013439,0.9994261589857799,1.0054878872407695,1.0225078017121467,3.039087048559349,0.9990137714461469,1.0000110233673645,1.0447597341238757,0.9920786567834744,1.0,100.0,7.188507081690758,10.0,2.9369513464328993,89.00510472867197,40.44473562059198,0.2874585275176003,0.11601174362949765,2.9752453422796856,3.73665315358796,9.789837821443,0.2274788778921329,0.001,31.472388249085537,0.17122946289131727,0.1,0.13946529560062243,0.6914505300997673,0.26179983479056634,0.2193301181191206,0.13612518286076009,0.20739036305754036,0.10137751140775522,0.0,0.3039087048559349,0.0999013771446147,1e-05,0.09971673345013439,0.6963501762733422,0.10054878872407697,0.10225078017121468,0.5753961525810634,0.10054878872407697,0.10000110233673645,0.012211310580266291,0.9581950917253345,0.08397945829672111,0.10447597341238757
