Bcl6,Blimp1,CXCR5,FoxP3,ICOS,IL10,IL2,IL21,IL4,IL6,NaiveCD4,RXR,STAT3,STAT5,TGFb,Tfh,Tfr,Tgif1,nTreg,Time
1.0,1.0,1.0,1.0,1.0,1.0,0.0001,1.0,1.0,1.0,200.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0,0.0
1.0332064259096119,1.0103637953912525,1.0672092809163336,1.098900610475062,0.9992389311524292,0.9997345310511737,0.0001,0.9998017197947178,0.9991947006083518,0.9999355578456707,200.25470644416313,0.9992772639050818,1.0012522000857402,0.0,0.9999998576459205,1.6735370011974517,1.1710555813294266,1.000334754556677,99.898633964716,0.01
1.0660687978533536,1.022449285372764,1.1578851552703426,1.1975960686589553,0.9986009537736333,0.9995884424598473,0.0001,1.0000147157425054,0.9984898437469191,0.9998751872217864,200.4864491808639,0.9985551187495844,1.0025030767831085,0.0,0.9999995091932771,2.36974552787803,1.3524900276488925,1.0013537340131657,99.78686816071385,0.02
1.0985459783397082,1.0363440131249317,1.2722744181876793,1.2960749093179145,0.9980899637015788,0.9995695015446485,0.0001,1.0006520816982394,0.997888602365426,0.9998183733413375,200.69557920550997,0.9978335428586577,1.0037530538273227,0.0,0.9999990779031916,3.0882759609827133,1.5468568986789761,1.0030787439544409,99.66214903454318,0.03
1.1305969720428757,1.0521599458008584,1.4105442509500135,1.3943231248519976,0.9977097861604111,0.999687196804996,0.0001,1.0017266742251332,0.9973940918992792,0.9997645885354103,200.88249497138042,0.9971125139774719,1.0050025668471694,0.0,0.9999986955477655,3.8287312019698767,1.7567104587719897,1.0055311948080077,99.52192232811996,0.04
1.1621807698772302,1.0700326610804092,1.5727708857161342,1.4923241738282425,0.9974641673351675,0.9999527321441442,0.0001,1.0032510842825668,0.9970093634072249,0.9997132928008962,201.0476435383262,0.9963920093105306,1.006252063087961,0.0,0.9999985041025174,4.590665521433605,1.984592488872511,1.0087320546962373,99.363646266766,0.05
1.1932562944911365,1.090120460063662,1.7589275437187144,1.590059003339204,0.9973567656158966,1.0003790117324656,0.0001,1.0052376078029994,0.9967373964397411,0.999663934407903,201.1915218045878,0.995672005565034,1.0075020011038827,0.0,0.9999986574514018,5.373583324497634,2.233017098486627,1.012701800438722,99.18480674723979,0.06
1.2237824636163905,1.1126034046554119,1.968872442153921,1.6875060881349397,0.9973911426623445,1.0009806135150925,0.0001,1.0076982156659164,0.9965810917612815,0.999615950561927,201.314677710582,0.9949524789977935,1.0087528504216092,0.0,0.9999993230610269,6.176937944182034,2.504453668688419,1.0174603675505236,98.9829343947299,0.07
1.2537183773579776,1.1376822580424748,2.2023376338719274,1.7846414896299756,0.9975707542577285,1.0017737492642014,0.0001,1.0106445229630312,0.9965432639007328,0.9995687681262035,201.41771128382757,0.9942334054659266,1.0100050911718774,0.0,1.0000006836156234,7.0001305935620355,2.8013079331183173,1.0230270990601598,98.75562348185666,0.08
1.2830235165000712,1.1655774077349397,2.4589185258823414,1.8814389183615825,0.997898941160598,1.0027762222947583,0.0001,1.0140877582570604,0.9966266337003141,0.9995218043517139,201.5012755911554,0.9935147604779244,1.011259213716543,0.0,1.0000029386392733,7.842509410641467,3.125903002593539,1.0294206943168922,98.50055090406178,0.09
