NO,NO_sGC_5coord_tot,NO_sGCfast,NO_sGCfast_5coord,NO_sGCfast_6coord,NO_sGCslow,NO_sGCslow_5coord,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,sGC_inact_tot,sGCfast,sGCslow,Time
0.5,0.12111027026062399,1.6263749192247063e-15,0.11064671611902849,0.001353281672789222,4.182106721009424e-15,0.0104635541415955,0.25357751291850056,0.023958927261594487,0.2788897218529148,6.915126452550973e-15,1.7781752883728685e-14,0.31
0.5,0.12153592386512856,9.820317061407668e-16,0.11069141071410159,0.0013085870777208453,2.5252243300950045e-15,0.010844513151026964,0.2532282214961828,0.023927259674497204,0.2784640682484193,4.175466145929334e-15,1.07369126748039e-14,0.32
0.5,0.1219528187034733,1.9298691720233603e-16,0.11072793102062284,0.0012720667712049806,4.962521368259856e-16,0.011224887682850456,0.2528797095841283,0.023895397054746095,0.278047173410083,8.205542979147436e-16,2.1099969992270572e-15,0.33
0.5,0.1223624475984486,3.130657962523424e-17,0.11075777234662107,0.0012422254452077747,8.050261428063155e-17,0.01160467525182752,0.25253191780858475,0.023863401261315784,0.2776375445151089,1.3311136250549908e-16,3.4228629399942013e-16,0.34
0.5,0.12276602982583405,1.2237450726865143e-16,0.11078215558580172,0.0012178422060264355,3.1467726446961264e-16,0.011983874240032336,0.2521848016441362,0.023831318437557005,0.2772339622877219,5.203198649464481e-16,1.3379651867034901e-15,0.35000000000000003
0.5,0.12316456263833489,1.2608887402323996e-17,0.11080207897450785,0.0011979188173210492,3.2422870540663453e-17,0.01236248366382704,0.2518383274314056,0.023799183226495296,0.2768354294752222,5.3611285958831237e-17,1.3785764959409437e-16,0.36
0.5,0.12355886150462222,-6.020407468763771e-17,0.11081835848660691,0.001181639305222499,-1.5481046030322633e-16,0.012740503018015315,0.251492469713687,0.02376702159002744,0.27644113060893577,-2.5597959214601873e-16,-6.582331516564285e-16,0.37
0.5,0.12394959268791003,1.0546576268116333e-18,0.11083166052701114,0.0011683372648178434,2.711966880388871e-18,0.013117932160898885,0.25114720927261774,0.023734852888211654,0.27605039942564724,4.48426152040034e-18,1.1530918946204788e-17,0.38
0.5,0.12433730082422229,3.132212034869688e-17,0.11084252960407229,0.0011574681877564547,8.05425894845565e-17,0.013494771220149993,0.2508025315195659,0.023702691582011506,0.2756626912893344,1.3317742509532304e-16,3.424562047831545e-16,0.39
0.5,0.12472243120973323,-1.2196490386170507e-17,0.11085141068662879,0.0011485871052002623,-3.136239616181454e-17,0.013871020523104438,0.25045842530433543,0.023670548494288516,0.275277560903824,-5.1857829962890543e-17,-1.3334867158555873e-16,0.4
0.5,0.12510534799100084,-1.6194523631901677e-17,0.11085866744458685,0.0011413303472422576,-4.1643059083364485e-17,0.014246680546414002,0.25011488205471805,0.023638431720596573,0.2748946441225566,-6.88569269001807e-17,-1.770606584455873e-16,0.41000000000000003
0.5,0.12548634886036533,7.641428884522049e-18,0.1108645969808434,0.0011354008109855282,1.9649384491632748e-17,0.01462175187952193,0.24977189515227946,0.023606347289926638,0.2745136432531917,3.2490323560086867e-17,8.354652836785288e-17,0.42
0.5,0.12586567717832015,6.7188925186138775e-18,0.11086944198257828,0.001130555809250636,1.7277151916241126e-17,0.014996235195741876,0.24942945943807604,0.023574299687910066,0.2741343149352369,2.856782325583845e-17,7.346011408033685e-17,0.43
0.5,0.12624353205402772,-6.600706363561125e-18,0.11087340082405395,0.001126596967775056,-1.697324272599321e-17,0.015370131229973782,0.24908757083179067,0.023542292259963876,0.27375646005952947,-2.806531183574971e-17,-7.216793442845039e-17,0.44
0.5,0.1266200762530694,-1.2978030735370915e-18,0.11087663548965157,0.0011233623021774252,-3.337210366878591e-18,0.015743440763417826,0.24874622607046398,0.02351032748784648,0.2733799158604879,-5.518083094586039e-18,-1.4189365771884328e-17,0.45
0.5,0.1269954428931508,7.740671902920323e-18,0.1108792782815092,0.0011207195103197214,1.9904578138690165e-17,0.016116164611641583,0.24840542250453146,0.023478407205555076,0.2730045492204064,3.2912291628185325e-17,8.463157863615686e-17,0.46
0.5,0.12736974098026796,1.0790675912305025e-17,0.11088143736507568,0.0011185604267532343,2.7747444378367073e-17,0.01648830361519227,0.24806515793735054,0.0234465327691852,0.27263025113328915,4.588049667830233e-17,1.1797838609533856e-16,0.47000000000000003
0.5,0.12774305994917373,3.888771367739151e-18,0.11088320131657554,0.0011167964752534106,9.999693209935406e-18,0.016859858632598177,0.24772543050555967,0.023414705183570347,0.2722569321643835,1.6534530655696188e-17,4.2517344751317863e-17,0.48
0.5,0.12811547352178718,-3.4049329679010914e-18,0.11088464298691676,0.001115354804912252,-8.755541789488414e-18,0.017230830534870404,0.2473862385850751,0.023382925201782902,0.2718845185917702,-1.4477315301400095e-17,-3.722738276177918e-17,0.49
0.5,0.12848704147643572,-2.9210228183523293e-18,0.11088582127169648,0.001114176520132531,-7.511200840007746e-18,0.017601220204739237,0.24704758077800087,0.023351193338988316,0.27151295063712166,-1.2419794350390706e-17,-3.193661004011038e-17,0.5
0.5,0.1288578127480674,4.1610622370170094e-19,0.11088678421611181,0.0011132135757171804,1.0699872971760609e-18,0.01797102853195559,0.24670945583229353,0.02331950995747924,0.27114217936548995,1.7692275608153328e-18,4.549442300938842e-18,0.51
0.5,0.12922782747068523,2.8732287747584277e-18,0.11088757105970981,0.0011124267321191623,7.38830148742763e-18,0.018340256410975416,0.24637186260214908,0.023287875308603795,0.2707721646428721,1.221658064215058e-17,3.1414059541509374e-17,0.52
0.5,0.12959711865829562,1.1754430252637817e-18,0.11088821391901825,0.0011117838728107326,3.0225672138083284e-18,0.018708904739277374,0.2460348000192126,0.023256289563238334,0.2704028734552617,4.997824853915261e-18,1.285154637166318e-17,0.53
0.5,0.1299657136187479,-1.3539619117426168e-18,0.11088873920281785,0.001111258589011158,-3.481615983578757e-18,0.019076974415930054,0.24569826706805245,0.02322475283774588,0.27003427849480943,-5.756863175160773e-18,-1.4803360829809797e-17,0.54
0.5,0.13033363479827595,-1.4376477795341746e-18,0.11088916845694471,0.0011108293348842883,-3.696808004773512e-18,0.019444466341331238,0.24536226278166431,0.023193265198732837,0.26966635731528144,-6.1126841317007125e-18,-1.5718327798988934e-17,0.55
0.5,0.13070090067152665,-2.3630304134180816e-19,0.11088951925496193,0.0011104785368670543,-6.076361666753861e-19,0.019811381416564716,0.24502678623043894,0.02316182667472469,0.2692990914420307,-1.0047285801935825e-18,-2.583586589909017e-18,0.56
0.5,0.13106752647194678,1.0244000080037216e-18,0.1108898059291159,0.0011101918627130806,2.6341711522095165e-18,0.020177720542830877,0.24469183651239165,0.02313043726650578,0.26893246564161055,4.3556104585597735e-18,1.120013976438356e-17,0.5700000000000001
0.5,0.13143352470415962,1.998056022009833e-18,0.1108900400830745,0.0011099577087544687,5.13785743989867e-18,0.02054348462108512,0.24435741274694206,0.02309909695370109,0.26856646740939766,8.495464231090932e-18,2.1845474842529516e-17,0.58
0.5,0.13179890592490712,1.831295005872387e-18,0.11089023137335761,0.0011097664184713419,4.709043306048091e-18,0.020908674551549516,0.24402351406652883,0.023067805703649906,0.26820108618865013,7.786418932915625e-18,2.0022215235833257e-17,0.59
0.5,0.13216367858951242,2.314568281552609e-18,0.11089038735568578,0.00110961043614318,5.9517456761322806e-18,0.021273291233826635,0.24369013961851504,0.023036563469386543,0.2678363135240448,9.84123158951387e-18,2.530601750765333e-17,0.6
0.5,0.1325278504797645,1.6288688478148435e-18,0.11089051491371194,0.0011094828781170246,4.188518912028696e-18,0.021637335566052587,0.24335728855067365,0.023005370205001992,0.2674721416337927,6.9257302638805526e-18,1.7809015953216487e-17,0.61
0.5,0.13289142731002437,1.7090045774430186e-18,0.11089061886411211,0.001109378927716845,4.394582320939619e-18,0.022000808445912255,0.24302496002849788,0.022974225847318053,0.2671085648035328,7.266456575581043e-18,1.868516984298496e-17,0.62
0.5,0.13325441485362408,9.98929085239325e-19,0.11089070408439937,0.0011092937074295994,2.5686742998805963e-18,0.022363710769224714,0.242693153210986,0.02294313034151747,0.2667455772599331,4.247311557223249e-18,1.092165618686394e-17,0.63
0.5,0.13361681712482942,6.15720181463935e-19,0.11089077369353263,0.0011092240982963322,1.5832802504020355e-18,0.022726043431296795,0.24236186727373424,0.02291208361669715,0.2663831749887277,2.617959071613136e-18,6.731893935034742e-18,0.64
0.5,0.13397863813643543,2.0668588784877507e-19,0.11089083081068278,0.0011091669811461936,5.314779860348949e-19,0.02308780732575266,0.24203110138889408,0.022881085607081453,0.26602135397712173,8.788004483789069e-19,2.25977233364859e-18,0.65
0.5,0.13433988089277032,-4.499419900714939e-20,0.11089087754754409,0.0011091202442848832,-1.1569931925121488e-19,0.023449003345226236,0.2417008547369669,0.02285013623953507,0.26566011122078687,-1.9130931210511842e-19,-4.919383533335113e-19,0.66
0.5,0.1347005481920362,-6.375308129709939e-20,0.11089091581109908,0.001109081980729906,-1.6393653277932474e-19,0.023809632380937116,0.2413711264995154,0.022819235441275686,0.265299443921521,-2.7106949111123734e-19,-6.970359935715596e-19,0.67
0.5,0.1350606423953279,-7.393855702255965e-21,0.11089094707257631,0.0011090507192526788,-1.9012890181946408e-20,0.02416969532275159,0.2410419158601684,0.022788383138808224,0.2649393497182293,-3.143765182766545e-20,-8.084003279112884e-20,0.68
0.5,0.13542016561299308,9.292472402420125e-20,0.11089097255379259,0.0011090252380364133,2.389491754153174e-19,0.024529193059200486,0.2407132220048851,0.022757579257642605,0.2645798265005641,3.9510340124912476e-19,1.015979836370011e-18,0.6900000000000001
0.5,0.13577911957798625,3.491576456712383e-19,0.11089099310050492,0.001109004691324079,8.978336883954861e-19,0.024888126477481322,0.24038504412195352,0.022726823722293343,0.2642208725355709,1.4845712404407418e-18,3.817468336714853e-18,0.7000000000000001
0.5,0.13613750623622461,5.030844778741152e-19,0.11089100977298903,0.0011089880188399606,1.2936454819602563e-18,0.025246496463235592,0.2400573813981431,0.0226961164603495,0.2638624858773326,2.1390473640136456e-18,5.500406814292747e-18,0.71
0.5,0.13649532736520992,3.651129400637606e-19,0.11089102346447706,0.0011089743273519392,9.38861689376371e-19,0.025604303900732855,0.23973023302181204,0.022665457399183287,0.2635046647483473,1.552410929518621e-18,3.991913267620522e-18,0.72
0.5,0.1368525836556729,5.29985346546805e-19,0.11089103398231721,0.001108963809511784,1.3628191440348965e-18,0.025961549673355695,0.23940359819116003,0.022634846457212466,0.26314740845788426,2.2534262077034027e-18,5.794523737448006e-18,0.73
0.5,0.1372092771853295,5.803470010550309e-19,0.11089104252295248,0.0011089552688765044,1.4923204612659692e-18,0.02631823466237702,0.23907747609328422,0.022604283566066936,0.2627907149282277,2.4675571970816797e-18,6.345146160743917e-18,0.74
0.5,0.13756540976463633,3.269850011634054e-19,0.11089105001683446,0.001108947774994532,8.408184112733406e-19,0.02667435974780188,0.23875186591853234,0.022573768655393938,0.2624345823489208,1.3902960810325331e-18,3.575046476026215e-18,0.75
0.5,0.13792098133928682,3.0251856319486317e-19,0.11089105553020855,0.0011089422616204375,7.779046436267757e-19,0.027029925809078266,0.23842676687261768,0.02254330164003221,0.2620790107742703,1.2862681254446294e-18,3.307545930573677e-18,0.76
0.5,0.13827599388386574,2.521065160542379e-19,0.11089106016050757,0.001108937631321414,6.482736404181015e-19,0.027384933723358172,0.23810217814684584,0.02251288245152414,0.2617239982296914,1.07192292608228e-18,2.7563725568588856e-18,0.77
0.5,0.13863044887830717,1.2906590703725804e-19,0.11089106451166177,0.0011089332801672153,3.3188364600007606e-19,0.027739384366645414,0.23777809893770216,0.022482511017380573,0.26136954323524997,5.487708189836414e-19,1.4111245552933104e-18,0.78
0.5,0.1389843466117103,6.905823855300713e-20,0.11089106799773525,0.0011089297940937355,1.7757825689221167e-19,0.02809327861397504,0.23745452844988452,0.02245218725786859,0.26101564550184686,2.9362630595335605e-19,7.550387853458935e-19,0.79
0.5,0.13933768836110616,3.4303790068490944e-20,0.11089107102243033,0.0011089267693986625,8.820970463874743e-20,0.02844661733867583,0.2371314658836465,0.022421911099405816,0.260662303752451,1.4585508042680358e-19,3.7505573324156793e-19,0.8
0.5,0.1396904751544779,1.402832176834309e-20,0.11089107374167773,0.0011089240501512595,3.607281132904515e-20,0.028799401412800196,0.23680891044211297,0.02239168246681498,0.2603095169590792,5.964652489772047e-20,1.533766815023576e-19,0.81
0.5,0.1400427078403771,1.555029046591958e-20,0.11089107613337164,0.0011089216584573458,3.9986463559464594e-20,0.029151631707005462,0.2364868613292167,0.02236150128550595,0.25995728427318,6.611772916139879e-20,1.7001699278621912e-19,0.8200000000000001
0.5,0.14039438727616765,2.8553254777956085e-20,0.11089107818554877,0.0011089196062802147,7.342266652863478e-20,0.029503309090618872,0.2361653177507634,0.022331367480345848,0.2596056048373895,1.2140457803653204e-19,3.1218321847297146e-19,0.8300000000000001
0.5,0.14074551430379123,2.905874823270041e-20,0.11089107987216856,0.0011089179196604286,7.47225042923852e-20,0.02985443443162267,0.2358442789141391,0.022301280975966363,0.25925447780976585,1.2355387071509572e-19,3.1770997718855387e-19,0.84
0.5,0.141096089835523,2.6065599361386066e-20,0.11089108123895472,0.0011089165528742858,6.702582595336662e-20,0.030205008596568283,0.2355237440268094,0.022271241698350455,0.2589039022780341,1.1082740955455998e-19,2.8498477158687366e-19,0.85
0.5,0.14144611479791985,2.956776454141541e-20,0.11089108234728924,0.001108915444539757,7.603138400192166e-20,0.030555032450630615,0.23520371229720619,0.022241249573891328,0.2585538773156373,1.2571814526826806e-19,3.2327520857162087e-19,0.86
0.5,0.14179559006296386,2.2518584781783888e-20,0.11089108320531159,0.0011089145865174105,5.790492032566283e-20,0.030904506857652274,0.23488418293544186,0.02221130452863401,0.25820440205059325,9.574598348755913e-20,2.4620392034013117e-19,0.87
0.5,0.14214451652195634,6.4477213393288374e-21,0.11089108384184174,0.001108913949987268,1.6579849013899667e-20,0.03125343268011461,0.2345651551527813,0.022181406488832222,0.2578554755916008,2.7414838223685334e-20,7.049526048693539e-20,0.88
0.5,0.14249289505465665,-8.67380061424789e-21,0.11089108427549493,0.0011089135163340712,-2.2304063470260596e-20,0.03160181077916172,0.23424662816201333,0.02215155538055307,0.25750709705890046,-3.687983270181711e-20,-9.483389968693012e-20,0.89
0.5,0.14284072663943795,-1.6656337158144143e-20,0.11089108462491663,0.001108913166912377,-4.28305843514693e-20,0.03194964201452131,0.23392860117605366,0.02212175113115316,0.2571592654741192,-7.082049966157708e-20,-1.8210989129189736e-19,0.9
0.5,0.14318801219667646,-1.2949758622163077e-20,0.11089108495206947,0.001108912839759545,-3.3299381313027024e-20,0.03229692724460699,0.23361107340966142,0.02209199366745975,0.2568119799168807,-5.506062510149286e-20,-1.4158447530957016e-19,0.91
0.5,0.14353475249197206,-1.5072978386372746e-20,0.11089108516541772,0.0011089126264112756,-3.87590849678126e-20,0.032643667326554354,0.23329404408001894,0.022062282915154857,0.2564652396215851,-6.408826773902706e-20,-1.6479838879920457e-19,0.92
0.5,0.1438809484932775,-1.2206539712419394e-20,0.11089108537720353,0.0011089124146254777,-3.138823995724396e-20,0.03298986311607398,0.23297751240417267,0.022032618801481507,0.25611904362027965,-5.190055693582256e-20,-1.3345854531205276e-19,0.93
0.5,0.14422660108690308,-4.441979123044645e-21,0.1108910856193349,0.0011089121724940979,-1.1422228051305693e-20,0.033335515467568175,0.2326614776009974,0.02200300125316258,0.2557733910266541,-1.8886694278059323e-20,-4.856576201542976e-20,0.9400000000000001
0.5,0.14457171108132197,3.955637510408966e-21,0.11089108584722789,0.0011089119446011117,1.0171643509227339e-20,0.03368062523409409,0.2323459388905306,0.021973430197103485,0.2554282810322352,1.681883774725139e-20,4.324846558621375e-20,0.9500000000000001
0.5,0.14491627933459153,9.607110526794615e-21,0.11089108606719911,0.0011089117246298964,2.470400176765778e-20,0.03402519326739242,0.23203089549441505,0.021943905559920696,0.25508371277896563,4.084813751908245e-20,1.0503808820668262e-19,0.96
0.5,0.14526030666341078,6.50076231423633e-21,0.11089108624553976,0.001108911546289251,1.671624769837173e-20,0.03436922041787103,0.23171634663558743,0.021914427268269716,0.2547396854501464,2.7640363512180593e-20,7.107522858052164e-20,0.97
0.5,0.14560379397365597,6.701624734258303e-21,0.11089108643912034,0.0011089113527086702,1.7232748555802542e-20,0.034712707534535626,0.2314022915370611,0.021884995250131455,0.2543961981399012,2.849440267928542e-20,7.327131426715583e-20,0.98
0.5,0.14594674206241434,4.8122457989742015e-21,0.11089108659728636,0.001108911194542651,1.2374343578910072e-20,0.035055655465127976,0.23108872942423767,0.02185560943236253,0.2540532500511428,2.0461018177473665e-20,5.2614028648722914e-20,0.99
0.5,0.14628915174940096,1.9066346031240376e-21,0.11089108669336446,0.0011089110984645407,4.902772093394402e-21,0.03539806505603651,0.23077565952334977,0.021826269742341902,0.2537108403641562,8.106752210815475e-21,2.0845919412282435e-20,1.0
0.5,0.14663102391543598,-2.3172378004428482e-21,0.1108910867631294,0.0011089110286996,-5.9586140922279486e-21,0.03573993715230658,0.23046308106160163,0.021796976107819978,0.2533689681981212,-9.852582524703922e-21,-2.533522543149066e-20,1.01
0.5,0.14697235939996595,-5.602243828483473e-21,0.11089108680230574,0.0011089109895232754,-1.440577194235527e-20,0.0360812725976602,0.23015099326746047,0.02176772845660753,0.2530276327135913,-2.3819984229103514e-20,-6.125139743722206e-20,1.02
0.5,0.14731315905612707,-4.9020210701729946e-21,0.11089108682163952,0.001108910970189495,-1.2605198039388848e-20,0.03642207223448754,0.22983939537047768,0.021738526716762963,0.2526868330574301,-2.0842731467765887e-20,-5.359559897664189e-20,1.03
0.5,0.14765342370647044,-7.021334290671724e-21,0.11089108680253885,0.0011089109892901577,-1.8054859047826135e-20,0.036762336903931575,0.22952828660206806,0.02170937081572855,0.2523465684070868,-2.985376463685457e-20,-7.676681793446342e-20,1.04
0.5,0.14799315419912706,-1.1561459000160197e-20,0.11089108675338041,0.0011089110384485945,-2.9729463710571477e-20,0.03710206744574666,0.22921766619434444,0.021680260681637094,0.2520068379144301,-4.915776114315582e-20,-1.2640565511699842e-19,1.05
0.5,0.14833235139840695,-1.474670382021067e-20,0.1108910867000714,0.0011089110917576052,-3.792009187892178e-20,0.03744126469833554,0.22890753338035733,0.02165119624303533,0.25166764071515024,-6.270099151850026e-20,-1.6123109629590848e-19,1.06
0.5,0.14867101616447417,-1.430508862764628e-20,0.11089108666568727,0.0011089111261417459,-3.678450957608193e-20,0.037779929498786904,0.22859788739445358,0.02162217742848772,0.25132897594908304,-6.082330340111518e-20,-1.5640275404871186e-19,1.07
0.5,0.1490091493616439,-7.325583312525318e-21,0.11089108667878574,0.0011089111130432765,-1.883721156878361e-20,0.03811806268285817,0.2282887274721229,0.021593204166747145,0.2509908427519133,-3.114739026277179e-20,-8.009327411221666e-20,1.08
0.5,0.14934675171008638,-8.52533944877691e-21,0.11089108662475504,0.0011089111670739649,-2.1922298286856957e-20,0.03845566508533134,0.22798005285172968,0.02156427638466717,0.2506532404034708,-3.6248591171529614e-20,-9.321064488530391e-20,1.09
0.5,0.1496838241165282,-9.513601802796869e-21,0.11089108657730877,0.0011089112145202453,-2.4463544066060276e-20,0.038792737539219434,0.22767186277065107,0.021535394011857688,0.250316167997029,-4.0450549088947067e-20,-1.0401567749891991e-19,1.1
0.5,0.1500203674256519,-9.414533502969527e-21,0.11089108654928885,0.001108911242540159,-2.4208797150943053e-20,0.039129280876363026,0.22736415646818006,0.021506556977185107,0.24997962468790536,-4.0029324003963847e-20,-1.0293252755420431e-19,1.11
0.5,0.15035638248087085,-7.380902179189487e-21,0.11089108655358644,0.0011089112382425693,-1.8979460191400956e-20,0.03946529592728443,0.22705693318481582,0.021477765209627946,0.24964360963268634,-3.138259837199933e-20,-8.069809395664215e-20,1.12
0.5,0.15069187011157892,-3.5276068410893606e-21,0.11089108659032329,0.0011089112015057203,-9.070987714030669e-21,0.039800783521255635,0.2267501921623569,0.021449018638115654,0.24930812200197827,-1.49989072598034e-20,-3.8568609411571864e-20,1.1300000000000001
0.5,0.1510268310870621,-2.58397181830604e-21,0.11089108660053452,0.00110891119129448,-6.644498256878831e-21,0.04013574448652758,0.22644393264426252,0.02142031719093808,0.24897316102649508,-1.0986698632536166e-20,-2.8251504356058166e-20,1.1400000000000001
