value_component_environment_variable_time,value_component_S_variable_S,value_component_S_variable_r,value_component_S_variable_epsilon,value_component_S_variable_H,value_component_S_variable_P,value_component_I1_variable_I_1,value_component_I2_variable_I_2,value_component_I12_variable_I_12,value_component_I21_variable_I_21,value_component_R1_variable_R_1,value_component_R2_variable_R_2,value_component_R12_variable_R_12,value_component_P1_variable_P_1,value_component_P1_variable_k_1,value_component_P1_variable_log_P1,value_component_P2_variable_P_2,value_component_P2_variable_k_2,value_component_P2_variable_log_P2,value_component_memory_duration_variable_G,value_component_memory_duration_variable_g,value_component_kinetic_parameters_variable_beta_1,value_component_kinetic_parameters_variable_alpha_1,value_component_kinetic_parameters_variable_beta_2,value_component_kinetic_parameters_variable_alpha_2,value_component_kinetic_parameters_variable_a_1,value_component_kinetic_parameters_variable_a_2,value_component_kinetic_parameters_variable_d,value_component_kinetic_parameters_variable_u
0.0,100.0,0.5,0.1,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.1,80.01694719247979,0.5,0.1,99.87155388120371,2.858376125601457,10.126108545010066,9.631429571851594,0.001927942545071421,0.0019341615708501744,0.047384853049440415,0.04581255205439817,9.06264251128676e-06,1.4371433025602385,1.0,0.15750007530763646,1.4212328230412183,1.0,0.15266522886307748,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.2,53.157953459610795,0.5,0.1,98.67940150428163,5.837530715686304,23.733600347309235,21.373772259272094,0.025085466517671483,0.02543138684245387,0.18855195783695092,0.17479850773211164,0.0002081191603236039,2.9892079413619985,1.0,0.4755561273661176,2.848322774324305,1.0,0.4545892023682733,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.30000000000000004,23.259841474658078,0.5,0.1,96.24303927298479,11.338325447807673,39.01271624381685,32.97404700786876,0.1372256490807973,0.14001605805024547,0.3838358299604526,0.33375049149896824,0.0016065180506196724,5.935264262972164,1.0,0.7734400603412532,5.40306118483551,1.0,0.7326398855636236,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.4,5.449090083981763,0.5,0.1,92.92006204060166,18.674733352832398,48.08159397245014,37.619301129106404,0.4304983162556979,0.43603220982960833,0.5030066939590089,0.39355184122037223,0.00698779379867221,9.994644303105503,1.0,0.999767342731544,8.680089049726895,1.0,0.9385241806611262,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.5,0.7411079923262383,0.5,0.1,89.44546177871574,26.33589637198532,50.22010950287978,35.916676958787896,0.8765631834363093,0.86968311948315,0.4799905745718778,0.32142959365868007,0.019900853571818908,14.401028788845176,1.0,1.1583935185785026,11.934867583140143,1.0,1.0768176048902747,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.6000000000000001,0.17212052616902732,0.5,0.1,86.20030414228764,33.50829451163446,50.12849795095356,32.60294021071049,1.3402815716240015,1.298436489734367,0.3954185432621741,0.22076181540646844,0.04184703442754817,18.704705663946086,1.0,1.2719508785577585,14.803588847688372,1.0,1.1703670145708853,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.7000000000000001,0.11750996543632967,0.5,0.1,83.23944123148506,40.062805646937136,49.762249855970595,29.413975163820876,1.7417324476016904,1.657604665128862,0.32255713226698424,0.15176604490873247,0.07204595635099885,22.80929051978672,1.0,1.3581117768095874,17.25351512715042,1.0,1.236877588963141,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.8,0.09972021218308486,0.5,0.1,80.54394473443277,46.032701377127545,49.3843640737325,26.53670552863421,2.0742166059875533,1.9540333999432538,0.2747624877800884,0.11104242764349609,0.10909999852857928,26.70881861093922,1.0,1.4266546786579497,19.323882766188326,1.0,1.2860943940519098,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
0.9,0.0880978708916602,0.5,0.1,78.0897132360323,51.464944573023125,49.011813453065486,23.95140125148183,2.3523191686218685,2.2044920297097783,0.24422667121611694,0.08552517668028117,0.15183761436526946,30.40808673958909,1.0,1.4829890954292744,21.056857833434034,1.0,1.3233935649780293,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
1.0,0.0796795809859703,0.5,0.1,75.85390971599436,56.40483605971778,48.64605730847643,21.629061992736354,2.5885862396908146,2.4193984635943444,0.2236865071395677,0.06807094464956114,0.19936867872132136,33.91354803628631,1.0,1.5303732280551081,22.491288023431473,1.0,1.3520143271764642,100.0,0.01,1.0,0.1,1.0,0.1,0.03,1.0,0.01,0.5
