Time,sucr,trioseP,N,Next,starch,EtrioseP,Ephe,Enitrate,ECO2,Estarch,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,f_I_phe,f_act_pcf,f_I_E_phe_outfl,f_act_trioseP,g,compartment,Sucrose_Formation_TrioseP,Sucrose_Consumption_Ephe,Sucrose_Consumption_PCF,Sucrose_Consumption_PCF_Lignin,Sucrose_Formation_Starch,EtrioseP_Formation_Constant,EtrioseP_Consumption_Sucrose,Ephe_Formation_Sucrose,Ephe_Consumption,N_Formation,N_Consumption,Next_Consumption,Starch_Formation,Enitrate_Formation,Enitrate_Consumption,TrioseP_Formation,ECO2_Formation,ECO2_Consumption,Estarch_Formation,Estarch_Consumption
0.0,0.7,1.1,5.0,500.0,0.0,8.06,1e-05,0.075,1.0,0.0001,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.038461538461538464,0.8333333333333334,0.9950248756218906,0.999999999998,1.0,1.0,8.866000000000001,2.692307692307692e-07,4.666666666666667,0.27999999999999997,0.0,1.0,0.6999991315147251,6.965174129353234,8.909090909090908,7.5,7.5,7.5,11.0,0.5,0.499993333422221,10.0999999999798,0.0,0.0,9.8,3.5
0.2,0.7428722405777884,0.5727947606956345,4.9980383727718,498.50216531757627,1.4048544923652557,8.104410321958339,3.0694064952774526e-06,0.07501491241755377,1.0,0.40630854741100997,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.03847605301408194,0.8332788258675508,0.9950268177827846,0.9999999999979993,1.0,1.0,4.6421637709453565,8.773220653139957e-08,4.95215766718605,0.2971488962311154,0.05708043881167589,1.0,0.7428713239517856,7.39177801561284,7.391786416183073,7.47901925425178,7.4970575591577004,7.47901925425178,5.727947606956345,0.5,0.49979717463959855,10.099999999979792,0.0,0.0,9.8,7.426894510559366
0.4,0.6857155740318058,0.5569708868903913,4.993509361360378,497.0079255453962,2.500299373976877,8.163231690546588,2.2919993582099145e-06,0.07509832486290667,1.0,0.95474509344955,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.03850960614185018,0.8331528425655074,0.9950313018792195,0.9999999999979974,1.0,1.0,4.546682394575482,6.052399432601638e-08,4.570447037568301,0.27428622961272237,0.2387148559459405,1.0,0.6857147340277976,6.82308460347724,6.823085689382111,7.464892530409498,7.490264042040566,7.464892530409498,5.569708868903913,0.5,0.4993442869293099,10.099999999979774,0.0,0.0,9.8,6.856437597051956
0.6000000000000001,0.6995483522632354,0.5546938189638312,4.98858304908572,495.51555308254757,3.5352898052011428,8.22543984277967,2.451625606218775e-06,0.07527973423666705,1.0,1.5369373061949234,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.038546169177198004,0.8330155912002137,0.9950361793823064,0.9999999999979954,1.0,1.0,4.562600639048711,6.610786170220038e-08,4.661877473869556,0.2798193409052942,0.543351878982422,1.0,0.6995475017950353,6.960759197291976,6.960758112831417,7.460455829237854,7.48287457362858,7.460455829237854,5.546938189638312,0.5,0.49885167826883514,10.099999999979753,0.0,0.0,9.8,6.995028394868412
0.8,0.7429708599618393,0.5529189354626497,4.984980802569351,494.0231686567086,4.496840897430192,8.281492269678544,3.071206123060623e-06,0.07554861196574776,1.0,2.057540042745992,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.038572948987755665,0.8329150864492831,0.9950397459685533,0.9999999999979939,1.0,1.0,4.578993889792823,8.801639740844141e-08,4.950653104435309,0.29718834398473576,0.9252430212320443,1.0,0.7429699628168097,7.392855357584661,7.392850938082049,7.464552934186968,7.4774712038540265,7.464552934186968,5.529189354626497,0.5,0.4984914819691705,10.099999999979739,0.0,0.0,9.8,7.429347520496424
1.0,0.7980898223255426,0.5514420388657506,4.983522996366218,492.52940698058507,5.375442912459792,8.32748731361418,4.272532433428944e-06,0.075868629814851,1.0,2.4775563865138195,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.038583797185853155,0.8328743784209908,0.99504118935054,0.9999999999979934,1.0,1.0,4.592126582848076,1.3156552611287058e-07,5.317668517548042,0.31923592893021707,1.3317962918105206,1.0,0.7980888639465816,7.941322460153691,7.94131062753337,7.47350625022762,7.475284494549326,7.47350625022762,5.514420388657506,0.5,0.4983457311018754,10.099999999979733,0.0,0.0,9.8,7.980576108442948
1.2000000000000002,0.8552342173363404,0.5503069197421013,4.98409903630009,491.0337310814578,6.171498586855998,8.362128539370142,6.59639819780843e-06,0.07619661676479206,1.0,2.784029317269453,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.03857950988196027,0.8328904662282645,0.9950406190097142,0.9999999999979936,1.0,1.0,4.6017371989883,2.17644972074757e-07,5.698531408093036,0.3420936869345362,1.71816329972941,1.0,0.855233194590528,8.509927850166406,8.50991491693691,7.483021805159961,7.476148554450134,7.483021805159961,5.503069197421013,0.5,0.4984033626130482,10.099999999979735,0.0,0.0,9.8,8.5520349914333
1.4000000000000001,0.908168518942999,0.5495127001582945,4.985955455841608,489.5363863562963,6.893046921739907,8.385680307535582,1.1837103160509937e-05,0.07649870217942646,1.0,2.979605933760262,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.03856569955199178,0.8329422917733017,0.9950387809612921,0.9999999999979944,1.0,1.0,4.608037828458115,4.1458452689741495e-07,6.051615739877974,0.3632674075771996,2.0538563509704133,1.0,0.9081674359450757,9.036628959964638,9.036587890783087,7.489779645172591,7.478933183762411,7.489779645172591,5.4951270015829445,0.5,0.4985890279699561,10.099999999979742,0.0,0.0,9.8,9.081380404817303
1.6,0.9531891405742052,0.5490260050830238,4.988118436506893,488.03810835467726,7.552624687072786,8.39939396441962,3.005037875094492e-05,0.07675900231656192,1.0,3.076801643534582,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.03854962110977905,0.8330026350341628,0.9950366393940387,0.9999999999979953,1.0,1.0,4.6114857134037655,1.1042035776973532e-06,6.352072526274096,0.3812756562296821,2.323792805018541,1.0,0.9531880057447047,9.48458119143849,9.484383882122478,7.492263657953434,7.482177654760339,7.492263657953434,5.490260050830238,0.5,0.49880534532045745,10.099999999979753,0.0,0.0,9.8,9.531581617113423
1.8,0.9887197523172462,0.5487956380154543,4.989773982616904,486.5397488706594,8.164370892650663,8.40504128701259,0.0012794054718435163,0.07698003777360347,1.0,3.0933354308868823,1.0,1.0,1e-05,1.0,8.0,10.0,9.8,1e-06,1.0,10.0,0.2,1.5,1.0,0.2,0.2,0.5,0.1,1e-06,10.1,0.0,0.0,1e-05,1e-11,9.8,10.0,0.0001,0.1,0.2,1000.0,0.03853732371966448,0.8330487923413924,0.9950350002439893,0.9999999999979959,1.0,1.0,4.612649995652309,4.874869177237648e-05,6.5892143650557005,0.3954879009268985,2.5255137753137857,1.0,0.9887185759773066,9.83810758988228,9.792346174539626,7.490769649284582,7.484660973925356,7.490769649284582,5.487956380154543,0.5,0.4989709164395081,10.099999999979758,0.0,0.0,9.8,9.886877904491417
