N_1_task1,Next_2_task1,_1_task1,starch_3_task1
5.0,500.0,0.0,0.0
4.9980383727718,498.50216531757627,0.2,1.4048544923652557
4.993509361360378,497.0079255453962,0.4,2.500299373976877
4.98858304908572,495.51555308254757,0.6000000000000001,3.5352898052011428
4.984980802569351,494.0231686567086,0.8,4.496840897430192
4.983522996366218,492.52940698058507,1.0,5.375442912459792
4.98409903630009,491.0337310814578,1.2000000000000002,6.171498586855998
4.985955455841608,489.5363863562963,1.4000000000000001,6.893046921739907
4.988118436506893,488.03810835467726,1.6,7.552624687072786
4.989773982616904,486.5397488706594,1.8,8.164370892650663
4.990492220892111,485.0419653765554,2.0,8.74189906234506
4.990264437714621,483.54505874215454,2.2,9.297026231083104
4.989391991425599,482.0489717865036,2.4000000000000004,9.839215905196488
4.988305165959356,480.5534040462725,2.6,10.375552325594018
4.987387927631525,479.0579753577266,2.8000000000000003,10.911013618381961
4.986866512368147,477.56237027094204,3.0,11.44886184094934
4.986779171333559,476.06642111870246,3.2,11.991037668319526
4.987013506604516,474.5701239483654,3.4000000000000004,12.538529887195466
4.987383921462908,473.0735949150055,3.6,13.09167253177857
4.987711115710979,471.5770004297517,3.8000000000000003,13.650381209289998
4.9878775534348065,470.0804906749114,4.0,14.214329842405109
4.9878481124380984,468.58415637155895,4.2,14.783074349859618
4.987658903932406,467.0880162758447,4.4,15.356133652254199
4.9873862507658036,465.5920310799006,4.6000000000000005,15.933038359149437
4.98711235947806,464.09613110329934,4.800000000000001,16.513354944290384
4.98689805713455,462.6002459510937,5.0,17.096696144013574
4.986767650723051,461.10432865610994,5.2,17.68272224092249
4.9867124581305005,459.60836327429286,5.4,18.27113768926208
4.9867031030713855,458.1123603882096,5.6000000000000005,18.86168600051622
4.986703170211583,456.61634779698744,5.800000000000001,19.454145216802527
4.986681893041612,455.12035854361926,6.0,20.048323763840617
4.986623666986547,453.6244185283332,6.2,20.644056419906548
4.986530434581795,452.1285374306841,6.4,21.241200292554215
4.9864150676697,450.632710984573,6.6000000000000005,21.839630696237354
4.986292504406477,449.13692815199954,6.800000000000001,22.439237987204923
4.9861739139798384,447.6411776227276,7.0,23.039925295897927
4.9860649605826906,446.14545129166333,7.2,23.641606344532413
4.985966679283418,444.64974501876475,7.4,24.24420354588224
4.985877109565481,443.1540580096019,7.6000000000000005,24.847646967434027
4.985792618361099,441.6583919771049,7.800000000000001,25.451873817542943
4.985708882426743,440.16275039759375,8.0,26.056827787698598
4.985621890852171,438.6671376066771,8.200000000000001,26.66245828021516
4.985529045197786,437.17155756329504,8.4,27.26871963893428
4.985429958418398,435.67601256117325,8.6,27.87557076512337
4.985326151348555,434.1805028291771,8.8,28.482974601222402
4.985219973475164,432.68502711393353,9.0,29.090897239456467
4.985113528471745,431.1895837171974,9.200000000000001,29.699307595263022
4.985008309863601,429.6941711887167,9.4,30.308177530603395
4.984904428297639,428.1987888349969,9.600000000000001,30.9174809239456
4.98480118769238,426.70343704893247,9.8,31.527193782326016
4.984697484644044,425.2081165879682,10.0,32.13729428615592
4.984592008236193,423.7128289203975,10.200000000000001,32.74776256944994
4.984483913724438,422.21757550528076,10.4,33.35857953639868
4.984372505469296,420.72235813808044,10.600000000000001,33.96972761123677
4.984258549805597,419.22717685713087,10.8,34.58119170384477
4.984143379846119,417.7320314031081,11.0,35.19295745633589
4.984028362019664,416.236920497708,11.200000000000001,35.805011697383215
4.983914545052137,414.7418431323067,11.4,36.41734161035422
4.983801810379516,413.2467987469827,11.600000000000001,37.02993438031135
4.983689291317505,411.75178819878255,11.8,37.64278039589491
4.98357475964544,410.256813373616,12.0,38.25587000821801
4.983457161592412,408.76187616451546,12.200000000000001,38.869193164598556
4.983334896295304,407.2669792492728,12.4,39.48274085287057
4.9832089186269615,405.77212303219176,12.600000000000001,40.09650366506522
4.983080469231692,404.2773074628379,12.8,40.710474327563595
4.982952573370023,402.7825300771596,13.0,41.324647512475984
4.982825649930751,401.28779047518094,13.200000000000001,41.939017234032704
4.982700796159645,399.79308676891077,13.4,42.55357881823031
4.982576714123072,398.29842002530887,13.600000000000001,43.168323264077955
4.982451223334062,396.8037917452651,13.8,43.78324287373535
4.98232264184603,395.3092044022123,14.0,44.39833143114248
4.982188977999247,393.81466104679515,14.200000000000001,45.013583724432806
4.9820513072614006,392.320162329783,14.4,45.62899996265796
4.981911585627074,390.8257074529363,14.600000000000001,46.2445785841565
4.981771476380932,389.3312951996007,14.8,46.860313517814795
4.9816317910161905,387.83692470406567,15.0,47.47619768443836
4.981491927828031,386.3425961843254,15.200000000000001,48.092224499130516
4.981350773213249,384.8483108967386,15.4,48.70839401748327
4.981207605991016,383.35407012363066,15.600000000000001,49.32470621176365
4.981062198029254,381.8598748458123,15.8,49.94115700486789
4.980914750256963,380.36572563061014,16.0,50.55774149905685
4.980765727512167,378.8716225940078,16.2,51.174454461785224
4.980615167753925,377.37756606819175,16.400000000000002,51.79129595806557
4.980462885953581,375.8835566593302,16.6,52.40826542830722
4.980308650625726,374.3895951147686,16.8,53.02535916380748
4.980152306883932,372.8956822050514,17.0,53.64257379406398
4.9799939430127065,371.40181853655685,17.2,54.25990658249233
4.979833783314336,369.90800448301155,17.400000000000002,54.87735847423813
4.9796719554260385,368.41424043076375,17.6,55.49492723339955
4.979508446516685,366.920526874123,17.8,56.11260883261478
4.979343106780879,365.4268644534822,18.0,56.73040095918091
4.979175714359894,363.93325396119343,18.2,57.34830369682335
4.979006163613674,362.4396961534002,18.400000000000002,57.96631814193965
4.978834448657505,360.94619170257926,18.6,58.58444005874918
4.978660613394649,359.4527412209381,18.8,59.202666349966925
4.9784847106986145,357.95934528650804,19.0,59.82099614051
4.978306717565954,356.4660045276401,19.200000000000003,60.43943137188014
4.978126548731576,354.972719659048,19.400000000000002,61.05797006612625
4.977944132341029,353.47949141372305,19.6,61.676610173352536
4.977759415151331,351.9863205304505,19.8,62.29534850963857
4.977572378123079,350.49320773269284,20.0,62.91418495081659
4.977383023552794,349.0001537187594,20.200000000000003,63.53312218069011
4.977191330252429,347.5071592048372,20.400000000000002,64.15215667576558
4.976997251087681,346.0142249421111,20.6,64.77128482442652
4.976800723590866,344.5213517138841,20.8,65.39050862345708
4.976601679189913,343.02854033161344,21.0,66.00982951043514
4.976400070564435,341.53579160913415,21.200000000000003,66.62924575576913
4.97619586865051,340.0431063522719,21.400000000000002,67.24875080137039
4.975989046591038,338.5504853712023,21.6,67.86834801807021
4.975779570634885,337.05792949060685,21.8,68.48803950258863
4.975567393848881,335.56543955722026,22.0,69.10782442393726
4.975352456490449,334.07301644806114,22.200000000000003,69.72769520599613
4.97513470177503,332.58066105723566,22.400000000000002,70.34765495700016
4.974914080871043,331.08837428797295,22.6,70.96770726309737
4.974690552094316,329.596157048845,22.8,71.5878505903881
4.9744640689043385,328.10401026496083,23.0,72.20808071771229
4.974234577428929,326.6119348837204,23.200000000000003,72.82839607033523
4.974002021692639,325.1199318720115,23.400000000000002,73.44880043149504
4.973766347884497,323.62800221153344,23.6,74.06929071767567
4.973527502565045,322.13614689937566,23.8,74.68986772362102
4.973285429532702,320.64436695134947,24.0,75.31053443905422
4.9730400696246075,319.15266340350405,24.200000000000003,75.93128523975501
4.972791362419935,317.6610373113607,24.400000000000002,76.55211842929877
4.972539247508874,316.1694897487539,24.6,77.17303972956624
4.9722836637764045,314.6780218083278,24.8,77.79404664400641
4.97202454826166,313.1866346030049,25.0,78.41513520561539
4.971761836033001,311.6953292668596,25.200000000000003,79.03631110030285
4.971495460783798,310.2041069551388,25.400000000000002,79.65757187929447
4.971225355103622,308.7129688443014,25.6,80.2789112666081
4.970951450143044,307.22191613263334,25.8,80.9003374547122
4.970673675219892,305.730950041127,26.0,81.52185052934017
4.970391957795067,304.2400718141199,26.200000000000003,82.14344194587265
4.970106223681992,302.749282719643,26.400000000000002,82.76511562079082
4.969816397093167,301.2585840498366,26.6,83.38687571889434
4.969522400488817,299.76797712157605,26.8,84.00872053926224
4.969224154444592,298.2774632771446,27.0,84.63064381632083
4.968921577636851,296.7870438848404,27.200000000000003,85.25264706407211
4.968614586853108,295.29672033954336,27.400000000000002,85.87473742825952
4.96830309694248,293.80649406332634,27.6,86.49691243793119
4.967987020717099,292.31636650613973,27.8,87.119163868522
4.96766626887898,290.826339146515,28.0,87.74149769809371
4.9673407499862705,289.3364134922412,28.200000000000003,88.36391876024672
4.967010370383036,287.84659108108343,28.400000000000002,88.98641802016672
4.966675034124894,286.35687348153175,28.6,89.60899741740775
4.96633464291859,284.86726229356054,28.8,90.23166343902395
4.965989096057054,283.3777591494064,29.0,90.85440950448611
4.965638290347279,281.88836571437486,29.200000000000003,91.47723469171918
4.965282120038948,280.39908368766817,29.400000000000002,92.1001453113322
4.964920476751613,278.909914803237,29.6,92.72313766910015
4.9645532493973965,277.42086083065726,29.8,93.34620936405332
4.964180324100356,275.93192357603573,30.0,93.96936496642547
4.963801584113719,274.443104882941,30.200000000000003,94.59260304577678
4.963416909733563,272.95440663336467,30.400000000000002,95.2159210790563
4.96302617820973,271.46583074871006,30.6,95.83932284947757
4.962629263652809,269.9773791908135,30.8,96.46280768117315
4.962226036939149,268.4890539629949,31.0,97.08637249665229
4.961816365611825,267.00085711114224,31.200000000000003,97.71002044256937
4.961400113778468,265.5127907248287,31.400000000000002,98.33375197171091
4.960977142005925,264.02485693846427,31.6,98.95756495278866
4.960547307210983,262.5370579324839,31.8,99.58146081668112
4.960110462547175,261.0493959345721,32.0,100.20543987033052
4.95966645728768,259.56187322092677,32.2,100.82950164073571
4.959215136704007,258.074492117563,32.4,101.45364673017855
4.958756341942955,256.58725500170425,32.6,102.07787507512259
4.958289909941672,255.10016430311234,32.800000000000004,102.70218698815201
4.957815673325368,253.61322250531558,33.0,103.32658207455992
4.957333460048489,252.12643214736315,33.2,103.9510611554056
4.956843093269697,250.63979582544445,33.4,104.5756246286202
4.956344391295876,249.15331619441824,33.6,105.20027227502591
4.955837167514715,247.66699596933069,33.800000000000004,105.82500422569188
4.955321230338329,246.18083792791023,34.0,106.44982098591024
4.9547963886625555,244.69484493491987,34.2,107.07472266673796
4.954262446261177,243.2090198616811,34.4,107.6997096958731
4.953719198584134,241.72336569177628,34.6,108.32478223423402
4.9531664309168715,240.23788544718383,34.800000000000004,108.94994057032407
4.952603921118902,238.75258221623162,35.0,109.57518491927652
4.952031426811242,237.26745925831165,35.2,110.2005156367998
4.951448727447277,235.7825198153394,35.4,110.82593303515252
4.950855609917018,234.2977674006038,35.6,111.45143750325005
4.950251842030098,232.8132051425949,35.800000000000004,112.07702932703363
4.949637185150887,231.32883643200887,36.0,112.70270884629765
4.949011350126979,229.84466539422303,36.2,113.32847652449965
4.94837411971909,228.3606951087597,36.4,113.95433264905661
4.947725239114195,226.87692908857284,36.6,114.58027757639272
4.947064207610622,225.39337228792337,36.800000000000004,115.20631183094392
4.9463908284887115,223.9100278792439,37.0,115.83243572944005
4.945704806130179,222.42689961467343,37.2,116.45864965618689
4.945005721920083,220.9439927171409,37.4,117.08495425168965
4.944293286657555,219.46131086204613,37.6,117.71134988688675
4.943567183896046,217.9788580505919,37.800000000000004,118.33783698946877
4.942827061854323,216.4966395177085,38.0,118.96441616645927
4.942072590268278,215.01465964051215,38.2,119.59108790179118
4.941303443546318,213.53292260984233,38.400000000000006,120.21785265266777
4.940519245327006,212.05143376918866,38.6,120.84471105486763
4.939719632570599,210.57019818533865,38.800000000000004,121.47166370061746
4.938904274390381,209.08922025723726,39.0,122.09871107702756
4.93807274872114,207.60850573556903,39.2,122.72585386738358
4.937224603097975,206.12806078273758,39.400000000000006,123.35309281305305
4.936359501498678,204.64788998410214,39.6,123.98042843292694
4.935477060919274,203.16799856132045,39.800000000000004,124.60786133566009
4.934576898543309,201.6883917335108,40.0,125.235392129549
4.933658557026563,200.20907522275462,40.2,125.86302149244703
4.932721035661818,198.73005842610686,40.400000000000006,126.49075061047873
4.93176415304707,197.25134519615798,40.6,127.11857990291779
4.930787396916307,195.77294162276215,40.800000000000004,127.74651009846248
