Bid,CD95,CD95L,DISC,DISCp55,FADD,PrER,PrER_mGFP,PrNES,PrNES_mCherry,mCherry,mGFP,p18,p18inactive,p30,p43,p55free,tBid,Time
223.99999999999997,12.0,16.6,0.07463713886145269,0.0004903525593811578,89.92487211605494,8.056834719829775e-16,3316.0,4.804081698149732e-13,1908.9999999999998,4.804081698149732e-13,8.056834719829775e-16,4.99115551918477e-15,1.5158976218534162e-17,3.925196884943959e-07,4.566308298441626e-12,126.99950925491635,1.957383305037502e-14,0.21
223.99999999999997,12.0,16.6,0.07816316193795411,0.0005380150339632246,89.92129837180941,1.1086799712771032e-15,3316.0,6.335654921129898e-13,1908.9999999999995,6.335654921129898e-13,1.1086799712771032e-15,6.580403464968237e-15,2.0859871032466496e-17,4.512129657264136e-07,5.757498312115196e-12,126.9994615337473,2.5814101316958574e-14,0.22
223.99999999999997,12.0,16.6,0.0816866415247898,0.0005878735491852865,89.91772496944469,1.5054364668040161e-15,3316.0,8.254579054114037e-13,1908.9999999999995,8.254579054114037e-13,1.5054364668040161e-15,8.570786635137965e-15,2.8324865027488545e-17,5.15474247509242e-07,7.184747506639372e-12,126.99941161096937,3.363259878960428e-14,0.23
223.99999999999997,12.0,16.6,0.08520757938246896,0.000639926250828408,89.914151908802,2.0378063507059967e-15,3316.0,1.0683454153802317e-12,1908.9999999999993,1.0683454153802317e-12,2.0378063507059967e-15,1.1088969238398913e-14,3.834143194262122e-17,5.855559814666997e-07,8.892773900093659e-12,126.99935948818428,4.3528849246756604e-14,0.24
223.99999999999994,12.0,16.6,0.08872597724693394,0.0006941713106456223,89.91057918972481,2.7140743666888356e-15,3316.0,1.3660240153833866e-12,1908.999999999999,1.3660240153833866e-12,2.7140743666888356e-15,1.4174366617057142e-14,5.1065449659414755e-17,6.617069214333985e-07,1.0907045309874076e-11,126.99930516697151,5.56575172945445e-14,0.25
223.99999999999994,12.0,16.6,0.09224183686041855,0.0007506068937932332,89.90700681205611,3.558601701754896e-15,3316.0,1.7263497250458573e-12,1908.9999999999986,1.7263497250458573e-12,3.558601701754896e-15,1.790832109252993e-14,6.695527517198146e-17,7.441767051726209e-07,1.3263241386168883e-11,126.99924864891622,7.033868994697362e-14,0.26
223.99999999999991,12.0,16.6,0.09575515996198714,0.000809231168816296,89.90343477563907,4.5970769841468034e-15,3316.0,2.1574982182927634e-12,1908.9999999999982,2.1574982182927634e-12,4.5970769841468034e-15,2.2375532421419588e-14,8.649424135006269e-17,8.332144509259242e-07,1.599841520816375e-11,126.99918993560071,8.79054782678009e-14,0.27
223.99999999999991,12.0,16.6,0.0992659483033026,0.0008700422910167593,89.8998630803158,5.8862786059929796e-15,3316.0,2.6746101858412546e-12,1908.9999999999977,2.6746101858412546e-12,5.8862786059929796e-15,2.7733181676035873e-14,1.1075063657976995e-16,9.290710949249188e-07,1.9165428046240864e-11,126.9991290286187,1.0897477716220463e-13,0.28
223.9999999999999,12.0,16.6,0.1027742036393029,0.0009330384122882705,89.89629172592808,7.497189328776791e-15,3316.0,3.2959898867881027e-12,1908.9999999999973,3.2959898867881027e-12,7.497189328776791e-15,3.417140860189797e-14,1.4106000519168735e-16,1.0319980092396103e-06,2.282462831681676e-11,126.99906592956684,1.342923785092217e-13,0.29
223.99999999999986,12.0,16.6,0.10627992769870147,0.0009982177122330675,89.8927207123201,9.460601041534253e-15,3316.0,4.030903325962225e-12,1908.9999999999964,4.030903325962225e-12,9.460601041534253e-15,4.1786425332774773e-14,1.7800169817147165e-16,1.1422426286120517e-06,2.701723238862502e-11,126.99900064001808,1.6423581800237511e-13,0.3
223.99999999999983,12.0,16.6,0.10978312221936654,0.0010655783608437847,89.88915003933522,1.183333691595394e-14,3316.0,4.894388838603392e-12,1908.9999999999957,4.894388838603392e-12,1.183333691595394e-14,5.073455833935375e-14,2.226448464349758e-16,1.2600536952552047e-06,3.179754527258704e-11,126.99893316155361,1.9941782015767846e-13,0.31
223.9999999999998,12.0,16.6,0.11328378893715332,0.0011351185302837588,89.88557970681698,1.4677937057739537e-14,3316.0,5.902687723661022e-12,1908.9999999999945,5.902687723661022e-12,1.4677937057739537e-14,6.118473945935503e-14,2.7616614530739184e-16,1.3856796032783593e-06,3.722296685558614e-11,126.99886349575283,2.405001232513138e-13,0.32
223.99999999999974,12.0,16.6,0.11678192959680019,0.0012068363832770847,89.88200971460813,1.8096000619072922e-14,3316.0,7.078796677725178e-12,1908.9999999999934,7.078796677725178e-12,1.8096000619072922e-14,7.337560218910726e-14,3.404771880946586e-16,1.5193700301439038e-06,4.3363457775487645e-11,126.99879164420325,2.8841970864214815e-13,0.33
223.9999999999997,12.0,16.6,0.12027754594099761,0.0012807300847540808,89.8784400625516,2.2195888398150353e-14,3316.0,8.447077391852484e-12,1908.999999999992,8.447077391852484e-12,2.2195888398150353e-14,8.756008394055533e-14,4.17616788822383e-16,1.6613743003064648e-06,5.029230166458559e-11,126.99871760849057,3.441691732582287e-13,0.34
223.99999999999963,12.0,16.6,0.12377063970038071,0.0013567978125127525,89.87487075049145,2.7063202822374807e-14,3316.0,1.0028329169148444e-11,1908.9999999999905,1.0028329169148444e-11,2.7063202822374807e-14,1.0395478822226952e-13,5.091955615919772e-16,1.8119398871221685e-06,5.807765879381286e-11,126.99864139018942,4.0859596748056815e-13,0.35000000000000003
223.99999999999955,12.0,16.6,0.12726121261022635,0.0014350377394282802,89.8713017782713,3.281157501742457e-14,3316.0,1.1848249627055841e-11,1908.9999999999886,1.1848249627055841e-11,3.281157501742457e-14,1.2282697837333792e-13,6.173514819133555e-16,1.9713149127904757e-06,6.679700279575529e-11,126.99856299087874,4.827471194515297e-13,0.36
223.99999999999946,12.0,16.6,0.13074926640488393,0.001515448039385933,89.86773314573485,3.9566491365225834e-14,3316.0,1.3934732337445937e-11,1908.9999999999866,1.3934732337445937e-11,3.9566491365225834e-14,1.4446681331515274e-13,7.444455825562323e-16,2.139747314713414e-06,7.65324773446605e-11,126.99848241213662,5.677591296581825e-13,0.37
223.99999999999937,12.0,16.6,0.1342348028182381,0.0015980268868734753,89.86416485272588,4.749561170577496e-14,3316.0,1.6320186876568684e-11,1908.9999999999843,1.6320186876568684e-11,4.749561170577496e-14,1.692089977934531e-13,8.93632392086339e-16,2.317484902439319e-06,8.737075452664444e-11,126.99839965554068,6.649524994462767e-13,0.38
223.99999999999926,12.0,16.6,0.13771782358315535,0.0016827724574575063,89.86059689908824,5.6770751015212026e-14,3316.0,1.903874833815212e-11,1908.9999999999816,1.903874833815212e-11,5.6770751015212026e-14,1.9740699943238527e-13,1.068144618170975e-15,2.50477529125904e-06,9.940355871471892e-11,126.99831472266764,7.757180349422959e-13,0.39
223.99999999999912,12.0,16.6,0.14119833043141397,0.0017696829278394223,89.85702928466591,6.75623603346584e-14,3316.0,2.2125917298177396e-11,1908.9999999999784,2.2125917298177396e-11,6.75623603346584e-14,2.2942982390223617e-13,1.2711893059694797e-15,2.7018658944633457e-06,1.127278739453074e-10,126.9982276150933,9.015021777163634e-13,0.4
223.99999999999898,12.0,16.6,0.14467632509416598,0.0018587564754486464,89.85346200930292,8.006978177948943e-14,3316.0,2.562087513898355e-11,1908.999999999975,2.562087513898355e-11,8.006978177948943e-14,2.656836212987822e-13,1.5065170876983614e-15,2.909003980172608e-06,1.2744580290386145e-10,126.99813833439285,1.0439013407455582e-12,0.41000000000000003
223.99999999999883,12.0,16.6,0.14815180930179953,0.0019499912785570935,89.84989507284337,9.451120638560886e-14,3316.0,2.9565785755980096e-11,1908.999999999971,2.9565785755980096e-11,9.451120638560886e-14,3.066053217860118e-13,1.778233238989279e-15,3.126436655430033e-06,1.4366481835005038e-10,126.99804688214081,1.2046334570321791e-12,0.42
223.99999999999866,12.0,16.6,0.15162478477582078,0.002043385524990363,89.84632847513218,1.1119405066257452e-13,3315.9999999999995,3.400735538218306e-11,1908.9999999999666,3.400735538218306e-11,1.1119405066257452e-13,3.526761129846904e-13,2.092121817378008e-15,3.3544096418782725e-06,1.614901833809438e-10,126.99795325990353,1.3856015333627679e-12,0.43
223.99999999999847,12.0,16.6,0.1550952532432634,0.0021389373966666752,89.8427622160138,1.3039327572489692e-13,3315.9999999999995,3.8994418768132095e-11,1908.9999999999616,3.8994418768132095e-11,1.3039327572489692e-13,4.0440112550168425e-13,2.453356230462976e-15,3.59316944885873e-06,1.8103873736841385e-10,126.99785746925244,1.5887953012077273e-12,0.44
223.99999999999824,12.0,16.6,0.15856321643257087,0.002236645074015214,89.8391962953325,1.523876555754605e-13,3315.9999999999995,4.457879331048881e-11,1908.999999999956,4.457879331048881e-11,1.523876555754605e-13,4.623169090828632e-13,2.8671816255346823e-15,3.842962752450482e-06,2.0243511064052682e-10,126.99775951176032,1.8163260174837558e-12,0.45
223.99999999999798,12.0,16.6,0.1620286760691311,0.0023365067407679113,89.83563071293288,1.7749901257590542e-13,3315.9999999999995,5.081619457137134e-11,1908.9999999999498,5.081619457137134e-11,1.7749901257590542e-13,5.269994308326001e-13,3.3396531069813184e-15,4.104035722020783e-06,2.2580760907441676e-10,126.99765938899716,2.0704637666309818e-12,0.46
223.9999999999977,12.0,16.6,0.16549163387759633,0.0024385205814703944,89.83206546865961,2.060736039215128e-13,3315.9999999999995,5.77659549090319e-11,1908.9999999999427,5.77659549090319e-11,2.060736039215128e-13,5.990618950965266e-13,3.8772855218504984e-15,4.3766343701022925e-06,2.5129053417485815e-10,126.99755710253226,2.3536259964529296e-12,0.47000000000000003
223.99999999999739,12.0,16.6,0.16895209158193186,0.002542684781429889,89.82850056235739,2.3848287068820196e-13,3315.9999999999995,6.54911427177883e-11,1908.999999999935,6.54911427177883e-11,2.3848287068820196e-13,6.791559701239137e-13,4.4870675532072886e-15,4.661004559753769e-06,2.7902434913867024e-10,126.9974526539343,2.668382376448782e-12,0.48
223.99999999999704,12.0,16.6,0.17241005090546502,0.002648997526663128,89.82493599387105,2.751241868795294e-13,3315.9999999999995,7.405868166795568e-11,1908.9999999999266,7.405868166795568e-11,2.751241868795294e-13,7.679730147300546e-13,5.176475813492238e-15,4.957392011920763e-06,3.0915584491912163e-10,126.99734604477139,3.0174596561456585e-12,0.49
223.99999999999665,12.0,16.6,0.1758655135709337,0.0027574570038442574,89.82137176304542,3.164216084736852e-13,3315.9999999999995,8.353946994577785e-11,1908.999999999917,8.353946994577785e-11,3.164216084736852e-13,8.662453049586426e-13,5.9534889378793966e-15,5.266042312796304e-06,3.41838306290334e-10,126.99723727661113,3.4037465234308722e-12,0.5
223.99999999999622,12.0,16.6,0.17931848128411476,0.002868061417643094,89.81780786972692,3.631212968710915e-13,3315.9999999999995,9.401845252903296e-11,1908.9999999999068,9.401845252903296e-11,3.631212968710915e-13,9.7484554457931e-13,6.832145991730683e-15,5.587198477400453e-06,3.772162462219782e-10,126.99712635100568,3.8307039910805766e-12,0.51
223.99999999999574,12.0,16.6,0.18276895576330188,0.0029808089595059232,89.81424431376078,4.1576415041075365e-13,3315.9999999999995,1.0557690252651684e-10,1908.9999999998952,1.0557690252651684e-10,4.1576415041075365e-13,1.094611946770264e-12,7.822624005285336e-15,5.921105336702734e-06,4.1545322872637136e-10,126.99701326951859,4.301643464609934e-12,0.52
223.99999999999523,12.0,16.6,0.18621693873274464,0.0030956978146034334,89.81068109499176,4.74805166907445e-13,3315.9999999999995,1.1829654675275207e-10,1908.9999999998824,1.1829654675275207e-10,4.74805166907445e-13,1.226389022373709e-12,8.933483785973918e-15,6.2680085613024865e-06,4.5672582329889185e-10,126.99689803371886,4.81989483539823e-12,0.53
223.99999999999466,12.0,16.6,0.18966243190941018,0.0032127261758504327,89.80711821326526,5.408526352901947e-13,3315.9999999999995,1.3226773869642303e-10,1908.9999999998684,1.3226773869642303e-10,5.408526352901947e-13,1.3711083351915567e-12,1.0176170321474356e-14,6.6281526913476595e-06,5.012112840745364e-10,126.99678064516885,5.38913948151967e-12,0.54
223.99999999999403,12.0,16.6,0.19310543700948035,0.003331892237024589,89.80355566842675,6.145531665024221e-13,3315.9999999999995,1.4758566921975713e-10,1908.9999999998531,1.4758566921975713e-10,6.145531665024221e-13,1.5297511327492542e-12,1.1562849630148437e-14,7.001782103564292e-06,5.490937758911992e-10,126.99666110543023,6.013255875827617e-12,0.55
223.99999999999335,12.0,16.6,0.19654595574838415,0.0034531941927317625,89.79999346032179,6.965927377940781e-13,3315.9999999999995,1.643504957707698e-10,1908.9999999998363,1.643504957707698e-10,6.965927377940781e-13,1.703349671432365e-12,1.3106428409452511e-14,7.389141016168691e-06,6.005645248924974e-10,126.99653941606397,6.69632485060051e-12,0.56
223.9999999999926,12.0,16.6,0.19998398984082993,0.003576630238371337,89.796431588796,7.876977370137888e-13,3315.999999999999,1.8266747159550945e-10,1908.999999999818,1.8266747159550945e-10,7.876977370137888e-13,1.8929885416231463e-12,1.4820573684348193e-14,7.790473493779607e-06,6.558219691305966e-10,126.9964155786304,7.44263486218778e-12,0.5700000000000001
223.9999999999918,12.0,16.6,0.20341954100083776,0.0037021985701015457,89.79287005369508,8.886360069009961e-13,3315.999999999999,2.026470749503019e-10,1908.999999999798,2.026470749503019e-10,8.886360069009961e-13,2.0998059928371242e-12,1.6719732455713044e-14,8.206023452330412e-06,7.150719091690355e-10,126.99628959468926,8.256687255655752e-12,0.58
223.9999999999909,12.0,16.6,0.20685261092760002,0.0038298973998384337,89.78930885486606,1.0007248674087032e-12,3315.999999999999,2.2442476024785355e-10,1908.9999999997763,2.2442476024785355e-10,1.0007248674087032e-12,2.325189680419767e-12,1.882869016663258e-14,8.636032551188453e-06,7.785132760842978e-10,126.99616146578674,9.14400100887958e-12,0.59
223.99999999998994,12.0,16.6,0.2102832013286436,0.003959724930684737,89.78574799215525,1.1250047189357067e-12,3315.999999999999,2.48129062225473e-10,1908.9999999997526,2.48129062225473e-10,1.1250047189357067e-12,2.5704606744049586e-12,2.1167022004449667e-14,9.08074364636564e-06,8.463617559750159e-10,126.99603119347671,1.0109813163290568e-11,0.6
223.9999999999889,12.0,16.6,0.2137113139201197,0.004091679356622032,89.78218746540817,1.262230873865945e-12,3315.9999999999986,2.7388136858954605e-10,1908.999999999727,2.7388136858954605e-10,1.262230873865945e-12,2.8368712516429218e-12,2.3748939210754618e-14,9.540400833824083e-06,9.188502019239532e-10,126.99589877932083,1.1159069560463553e-11,0.61
223.99999999998775,12.0,16.6,0.2171369504100232,0.004225758880311471,89.77862727447106,1.4134760634792016e-12,3315.9999999999986,3.018193280663235e-10,1908.999999999699,3.018193280663235e-10,1.4134760634792016e-12,3.12583687649498e-12,2.6594625280089164e-14,1.0015246947838016e-05,9.96211721539925e-10,126.99576422487337,1.2297378583761932e-11,0.62
223.99999999998653,12.0,16.6,0.22056011250537805,0.0043619617054712215,89.7750674191903,1.5798755960173824e-12,3315.9999999999986,3.320870758662795e-10,1908.9999999996687,3.320870758662795e-10,1.5798755960173824e-12,3.438839395881188e-12,2.9725441095775625e-14,1.0505524632292594e-05,1.0786870868683879e-09,126.99562753168773,1.3530612902977285e-11,0.63
223.9999999999852,12.0,16.6,0.22398080191224645,0.004500286036866169,89.77150789941233,1.7626292229712233e-12,3315.999999999998,3.6483539471060095e-10,1908.999999999636,3.6483539471060095e-10,1.7626292229712233e-12,3.7774286796445045e-12,3.316396004419793e-14,1.101147634217046e-05,1.166524861674872e-09,126.99548870131645,1.4864916035220354e-11,0.64
223.99999999998374,12.0,16.6,0.22739902033573825,0.0046407300802976245,89.76794871498369,1.963003005366997e-12,3315.999999999998,4.002218758576769e-10,1908.9999999996005,4.002218758576769e-10,1.963003005366997e-12,4.14322426091497e-12,3.693400312908258e-14,1.1533344345038335e-05,1.2599815287284137e-09,126.99534773531119,1.6306708905811984e-11,0.65
223.99999999998218,12.0,16.6,0.23081476948002044,0.004783292042593027,89.76438986575103,2.182331180053225e-12,3315.9999999999977,4.3841108012958807e-10,1908.9999999995623,4.3841108012958807e-10,2.182331180053225e-12,4.537916976473878e-12,4.106067408577967e-14,1.2071370722533584e-05,1.3593216170849864e-09,126.99520463522278,1.7862696409174108e-11,0.66
223.9999999999805,12.0,16.6,0.23422805104282302,0.0049279701376135215,89.76083135156155,2.422547263234027e-12,3315.9999999999977,4.795945953318679e-10,1908.9999999995212,4.795945953318679e-10,2.422547263234027e-12,4.963466287023487e-12,4.5580352121726936e-14,1.262579652587305e-05,1.464810828244447e-09,126.99505940259603,1.9540684631788243e-11,0.67
223.99999999997868,12.0,16.6,0.23763886672323437,0.005074762577729862,89.75727317226239,2.6854371762686752e-12,3315.9999999999973,5.239630487789457e-10,1908.9999999994768,5.239630487789457e-10,2.6854371762686752e-12,5.421825078631168e-12,5.052663943971841e-14,1.3196862974190006e-05,1.5767260683053475e-09,126.99491203897708,2.1348440525721262e-11,0.68
223.99999999997675,12.0,16.6,0.2410472182247999,0.005223667570433756,89.75371532770023,2.9723440053385547e-12,3315.9999999999973,5.716950987550246e-10,1908.999999999429,5.716950987550246e-10,2.9723440053385547e-12,5.914831451045843e-12,5.5924806275760014e-14,1.3784811930941158e-05,1.6953595055859158e-09,126.99476254591629,2.3293243374815093e-11,0.6900000000000001
223.99999999997465,12.0,16.6,0.24445310724646316,0.005374683328243937,89.75015781772224,3.285041954472417e-12,3315.999999999997,6.229903811784442e-10,1908.9999999993777,6.229903811784442e-10,3.285041954472417e-12,6.444532802961294e-12,6.180823437046565e-14,1.4389884511375754e-05,1.8210071613242246e-09,126.99461092495972,2.5383227179242835e-11,0.7000000000000001
223.9999999999724,12.0,16.6,0.24785653548607767,0.0055278080648656905,89.74660064217561,3.625401370219579e-12,3315.9999999999964,6.78057007246566e-10,1908.9999999993227,6.78057007246566e-10,3.625401370219579e-12,7.0130629287365744e-12,6.821211439094896e-14,1.5012321622458383e-05,1.953973492941915e-09,126.99445717765245,2.7626871257402938e-11,0.71
223.99999999997002,12.0,16.6,0.2512575046404062,0.005683039995191924,89.74304380090771,3.995391606571903e-12,3315.999999999996,7.371117620054283e-10,1908.9999999992638,7.371117620054283e-10,3.995391606571903e-12,7.622644027995094e-12,7.517349983447859e-14,1.565236396275928e-05,2.094571508116979e-09,126.99430130553856,3.00330083364753e-11,0.72
223.99999999996743,12.0,16.6,0.2546560164051193,0.0058403773353042174,89.73948729376599,4.397083889885736e-12,3315.9999999999955,8.003803029193931e-10,1908.9999999992003,8.003803029193931e-10,4.397083889885736e-12,8.275588715223631e-12,8.273136093213276e-14,1.6310252022344554e-05,2.243122878856523e-09,126.99414331016118,3.2610832642977145e-11,0.73
223.99999999996467,12.0,16.6,0.2580520724747947,0.005999818302473891,89.73593112059798,4.8326541838038884e-12,3315.9999999999955,8.680973584408007e-10,1908.9999999991326,8.680973584408007e-10,4.8326541838038884e-12,8.974302029371424e-12,9.09266385524545e-14,1.698622608266649e-05,2.3999580555695525e-09,126.9939831930624,3.5369907993319116e-11,0.74
223.99999999996174,12.0,16.6,0.2614456745431997,0.006161361114812795,89.73237528125134,5.304827989452969e-12,3315.9999999999945,9.405210418893592e-10,1908.9999999990603,9.405210418893592e-10,5.304827989452969e-12,9.721421388147975e-12,9.981061314018244e-14,1.7680526265471082e-05,2.565415212423013e-09,126.99382095578369,3.8320751000967624e-11,0.75
223.9999999999586,12.0,16.6,0.2648368243029659,0.0063250039916751,89.72881977557378,5.816377605910172e-12,3315.999999999994,1.017916901133287e-09,1908.999999998983,1.017916901133287e-09,5.816377605910172e-12,1.0519660779366506e-11,1.0943544564591723e-13,1.8393392476609174e-05,2.739841698507166e-09,126.99365659986537,4.147418119391162e-11,0.76
223.9999999999552,12.0,16.6,0.2682255234452376,0.006490745154090573,89.7252646034132,6.369579676269928e-12,3315.9999999999936,1.1005406998017685e-09,1908.9999999989002,1.1005406998017685e-09,6.369579676269928e-12,1.1371642555922343e-11,1.1984397122729417e-13,1.9125064345442685e-05,2.9235955940273883e-09,126.99349012684648,4.484061944942285e-11,0.77
223.99999999995163,12.0,16.6,0.27161177366029976,0.006658582823989639,89.72170976461756,6.967197124383122e-12,3315.9999999999927,1.1886698871803546e-09,1908.9999999988122,1.1886698871803546e-09,6.967197124383122e-12,1.2280205050702195e-11,1.3108817443954576e-13,1.9875781333328656e-05,3.1170432351796693e-09,126.99332153826522,4.8431370208883794e-11,0.78
223.9999999999478,12.0,16.6,0.2749955766373505,0.006828515224483864,89.71815525903492,7.612129480557443e-12,3315.9999999999923,1.2825925367600073e-09,1908.9999999987183,1.2825925367600073e-09,7.612129480557443e-12,1.324829454537079e-11,1.4322261009545842e-13,2.0645782694407628e-05,3.32056026052843e-09,126.99315083565887,5.2258170788128446e-11,0.79
