B_Raf,B_Raf_Rap1_GTP,B_Raf_Ras_GTP,C3G,Crk,Crk_C3G,Crk_C3G_pFRS2_pTrkA,Crk_C3G_pFRS2_pTrkA_endo,Dok,ERKcyt,ERKnuc,FRS2,FRS2_pTrkA,FRS2_pTrkA_endo,Grb2,Grb2_SOS,Grb2_SOS_pShc,Grb2_SOS_pShc_pTrkA,Grb2_SOS_pShc_pTrkA_endo,Grb2_pSOS,L_NGFR,MEKcyt,MEKcyt_ERKcyt,MEKnuc,MEKnuc_ERKnuc,NGFR,Rap1_GDP,Rap1_GTP,RasGAP,Ras_GDP,Ras_GTP,SOS,Shc,Shc_pTrkA,Shc_pTrkA_endo,c_Raf,c_Raf_Ras_GTP,dppERKcyt,dppERKnuc,mw29fa4e00_a430_4f11_b62e_1bcbc0a767a0,mw4478fbeb_51b1_4764_92ad_a86d314ae0eb,mw46e8693e_348e_4f1d_8c49_c13485fae7ba,mw555a08dc_922d_4b35_8f69_5c6e8a4ad614,mw5afa8250_0cf0_40a2_a97a_f7cf20a9cfbd,mw6782adfa_29ee_41a8_acbb_4c86c6c81596,mw89ebbe2d_1ec2_457a_9367_6c5e86a1a924,mwa4903466_fc58_4bfe_b3ec_76a90f9d20e2,mwa81400ac_76f5_4446_8a4d_6446ab4b11c9,mwb4295eb0_bd92_4221_b49d_bbbd48ca25bc,mwd4cc05d6_6e19_4e2e_b540_45954f2df4f0,mwe009ad7f_90fd_4186_8855_77780724ddb8,mwe0b9d340_24f5_4c7e_a80f_4faadae6c0fc,mwe599c4c1_2d8e_446c_bf3f_4c97baced8a9,mwe979ec8f_a55c_470c_a554_9fa8013eab74,mwf82ad06a_b8aa_40fa_a532_a1da44e3425f,pDok,pDok_RasGAP,pFRS2,pFRS2_pTrkA,pFRS2_pTrkA_endo,pMEKcyt,pMEKcyt_ERKcyt,pMEKnuc,pMEKnuc_ERKnuc,pSOS,pShc,pShc_pTrkA,pShc_pTrkA_endo,pTrkA,pTrkA_endo,ppERKcyt,ppERKnuc,ppMEKcyt,ppMEKcyt_ERKcyt,ppMEKnuc,ppMEKnuc_ERKnuc,Time
0.19999999999999998,0.0,0.0,0.001984189,0.5019842,0.49801580000000006,0.0,0.0,0.29930320000000005,0.028036969999999998,0.01599799,1.0,0.0,0.0,0.9373993999999999,0.06260062,0.0,0.0,0.0,0.0,0.0,0.1469897,0.1121076,1.941234,0.8432791,0.061893680000000006,0.19999999999999998,0.0,0.09991547,0.09999999999999999,0.0,0.03739938,1.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0000000000000004e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000001e-06,0.020631,0.000612296,8.452909999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1999982832012233,4.83348387989184e-08,1.6684639378763095e-06,0.0019841884763382328,0.5019841994763381,0.498015631593118,1.392461017889128e-07,2.9684442484642575e-08,0.2986432034582933,0.0280367459534995,0.015998088733840718,0.9999986813628673,3.1956766163461804e-09,5.9815953971475e-10,0.9373980072763319,0.06260140371307231,5.932132100219109e-07,1.3237169487405135e-08,2.5602160555090105e-09,9.22185818907076e-16,9.45720637812759e-10,0.1469737020455327,0.1120942420400647,1.9410799065422857,0.8432173862087344,0.06102183879670593,0.19999994954288197,2.1222794340864517e-09,0.09982551462589996,0.09999409033636909,7.003880999590292e-08,0.0373979872763306,0.999999137379015,4.429913850777032e-08,8.38091426089224e-09,0.4999958288391163,4.1711608829564876e-06,5.6130162434311676e-15,2.710481588098275e-13,2.9999952757971606e-05,1.0,0.0,0.0,0.0,2.443116320782007e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084849966312849e-06,0.020631,0.001182337167606865,0.0001744844741001305,1.0770671302845067e-06,5.691847028775246e-08,1.1927150950375705e-08,1.637258914475225e-05,1.2776287345845425e-05,0.00015123859944117375,6.553538597232237e-05,5.510492402133263e-16,1.907633260311121e-07,8.532008346220979e-09,1.6350014775834425e-09,1.3444085071799387e-09,2.511892827005271e-10,6.466193118035096e-09,5.474620977689224e-08,3.403835870961792e-09,2.139266552793607e-09,3.0242082642420214e-08,1.0488932791796367e-08,0.01
0.19999685667001726,1.3590330911777544e-07,3.007426673629206e-06,0.001984188167835122,0.5019841991678354,0.49801555402442765,1.690849227610615e-07,7.772281489560039e-08,0.29840982475979433,0.028036707818670743,0.015998094080019575,0.9999977286623961,3.795283186017974e-09,1.5627553908864926e-09,0.937397843118805,0.0626011291253183,1.0252781599109264e-06,1.5797638539160397e-08,6.680022966676833e-09,5.61668181549631e-14,9.46797938103655e-10,0.14695910731199846,0.11208273047675067,1.9409328706535607,0.8431539301275041,0.061090845455819984,0.19999985815033897,5.94635210082293e-09,0.09979373890660072,0.09998934807085276,1.2593055197847026e-07,0.03739782311877045,0.9999985339113847,5.2693153016702557e-08,2.1885277608188757e-08,0.49999248142807773,7.518571921524534e-06,1.2436107008220497e-13,6.537768331963217e-12,2.9999905441838478e-05,1.0,0.0,0.0,0.0,2.4458989777520656e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090624532839141e-06,0.020631,0.001383940146806508,0.00020626019339940274,1.919050045539293e-06,6.890270550035395e-08,3.121907622822876e-08,3.115270915186809e-05,2.4276030031053933e-05,0.00029733020681494294,0.0001288661680058258,3.35575189083765e-14,3.293187764967584e-07,1.016816935497651e-08,4.267416270708779e-09,1.596247640394104e-09,6.563206562247716e-10,2.735472807874976e-08,2.5819905910492144e-07,1.2923192911212357e-08,8.09589838142099e-09,1.2257581550148892e-07,4.25265475900665e-08,0.02
0.1999963879440026,2.1361432363909489e-07,3.39844167379157e-06,0.001984187979346906,0.5019841989793471,0.49801550658679117,1.7470218762737797e-07,1.197316744116973e-07,0.2983274245678145,0.028036695648369178,0.015998094557875205,0.9999971966461,3.908493724452831e-09,2.406280011647129e-09,0.9373977523011421,0.06260097527550298,1.2658596916658471e-06,1.6280738948984345e-08,1.0282735293045284e-08,1.9000764083617477e-13,9.477891901158756e-10,0.14695459271622854,0.11207917081927606,1.940886701178703,0.8431339396551959,0.061154345348120295,0.19999977704797997,9.337696593186341e-09,0.09978252352181893,0.09998796320255864,1.4224233090172943e-07,0.037397732301027505,0.9999981960612497,5.427765251446182e-08,3.369464536605638e-08,0.4999915038865627,8.496113436562257e-06,2.4253051681410396e-13,1.2947089077153684e-11,2.9999858074299876e-05,1.0,0.0,0.0,0.0,2.4484593678383655e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.095938283342297e-06,0.020631,0.0014551249540045515,0.0002174755781811947,2.383356056522257e-06,7.115961897476492e-08,4.80895881848501e-08,3.572058451876075e-05,2.7827331436870516e-05,0.00034326055211511184,0.0001487789470558624,1.1351743334271777e-13,4.064969021962688e-07,1.0476950119418325e-08,6.569432884539343e-09,1.6437993691252858e-09,1.0106022993554662e-09,3.7285897737023244e-08,3.602276750085834e-07,1.7187084200851338e-08,1.0759442962366377e-08,1.6531247239931654e-07,5.7357355996687906e-08,0.03
0.1999962567764617,2.7587461109818906e-07,3.4673489272287603e-06,0.0019841878419455186,0.5019841988419457,0.49801547199585144,1.7587330023641688e-07,1.5328890299673713e-07,0.29829835262260623,0.028036693169568444,0.015998094541360277,0.9999968303523651,3.932394050895464e-09,3.0800985019206345e-09,0.937397690160535,0.06260086904142947,1.4312546941760786e-06,1.6382426571993135e-08,1.3160631192717359e-08,2.845975692346392e-13,9.487012112525825e-10,0.14695366539492585,0.11207844012639158,1.9408771185699543,0.8431297841875051,0.06121277789823653,0.19999971207099002,1.2054399082331458e-08,0.0997785670319045,0.09998771914901435,1.4511759250271325e-07,0.037397670160363855,0.9999979629434379,5.461184169793664e-08,4.3128125863360445e-08,0.49999133161553344,8.668384465816643e-06,2.7653160187317377e-13,1.4811386162399388e-11,2.9999810659468283e-05,1.0,0.0,0.0,0.0,2.450815140183402e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100827992904237e-06,0.020631,0.0014802404092983817,0.0002214320680956514,2.700276061508723e-06,7.163089960594681e-08,6.156597733264467e-08,3.665822257927497e-05,2.855590551497786e-05,0.00035280041467366494,0.00015291516426252252,1.7002637519936839e-13,4.595685120864433e-07,1.054200973381536e-08,8.408319638466573e-09,1.653840275488988e-09,1.2936072958985122e-09,3.9593636573213275e-08,3.8453837154975455e-07,1.8148965632549598e-08,1.1359817734366177e-08,1.751083826544212e-07,6.075705662788237e-08,0.04
0.19999620706357665,3.2469262453477967e-07,3.468243798847779e-06,0.001984187736550556,0.5019841987365505,0.4980154454604629,1.7621914142930868e-07,1.795838453258377e-07,0.2982880986069313,0.028036692839788487,0.015998094526890494,0.9999965541088861,3.939692638058962e-09,3.6080926557827946e-09,0.9373976433864564,0.06260078885006716,1.5559342053102562e-06,1.641323860225795e-08,1.54157093856356e-08,3.245104863453053e-13,9.495403528387576e-10,0.1469535375015555,0.11207833946258913,1.940875781301909,0.8431292035977961,0.061266547487595135,0.199999661122886,1.4184489671187341e-08,0.09977717159134866,0.09998771597631004,1.4515612350137267e-07,0.037397623386261084,0.9999977870135552,5.471363803061125e-08,5.052006338958114e-08,0.49999132937623175,8.670623767489117e-06,2.817977766279994e-13,1.510216558667579e-11,2.9999763201127986e-05,1.0,0.0,0.0,0.0,2.452982598334473e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.105327500001325e-06,0.020631,0.0014890989844175214,0.0002228275086514682,2.938643787058369e-06,7.177067775572042e-08,7.21258762987304e-08,3.6787431635210015e-05,2.8656243172977294e-05,0.0003541326540509507,0.00015349282926255863,1.9387045418628938e-13,4.995785677905393e-07,1.056177321821075e-08,9.849247900610409e-09,1.656908113193682e-09,1.5153659280710758e-09,3.992992717137653e-08,3.881607098481036e-07,1.828540183714694e-08,1.1444890181730304e-08,1.765177211703131e-07,6.124619454269545e-08,0.05
0.1999961743697264,3.6279346840764383e-07,3.4628368052101244e-06,0.001984187654644153,0.5019841986546443,0.49801542483839767,1.7640339681098913e-07,2.0010356168111497e-07,0.2982844816468517,0.02803669276078916,0.01599809453206918,0.9999963403532792,3.943718427544172e-09,4.020122217221925e-09,0.9373976072108805,0.06260072678308394,1.6524000955375719e-06,1.6430102371668794e-08,1.7175500848986642e-08,3.3810175509770777e-13,9.503124867798172e-10,0.14695351168804058,0.11207831904080241,1.9408755249184404,0.843129092744701,0.0613160262186881,0.19999962135958618,1.584694559705468e-08,0.0997766793837447,0.0999877351237692,1.4493151331075675e-07,0.03739758721067712,0.9999976508543817,5.476964312212955e-08,5.628849415430316e-08,0.4999913428920869,8.657107912173453e-06,2.826679240250401e-13,1.5149252168368454e-11,2.9999715702761286e-05,1.0,0.0,0.0,0.0,2.454976772883693e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.109467943520228e-06,0.020631,0.0014922237368931986,0.0002233197162554385,3.1229639510813497e-06,7.184549101775359e-08,8.036647894947047e-08,3.681360179180881e-05,2.86766190889687e-05,0.0003543873678604024,0.00015360323703063718,2.0198987905167169e-13,5.305354605856032e-07,1.057261593025076e-08,1.0973704300288222e-08,1.658601109859088e-09,1.6884192694515893e-09,3.998936225825391e-08,3.8875662708782857e-07,1.83117542736446e-08,1.1461265672107911e-08,1.7677612906592917e-07,6.133578801027503e-08,0.06
0.19999614693970336,3.925088214897295e-07,3.4605514751714172e-06,0.0019841875907597064,0.5019841985907597,0.49801540875368505,1.765484130726879e-07,2.1610714253597844e-07,0.2982832048764028,0.02803669263499663,0.015998094545620362,0.9999961738187364,3.94693036209233e-09,4.341469326043045e-09,0.9373975790306672,0.06260067842376013,1.727553734320894e-06,1.644351128016552e-08,1.8547985539530414e-08,3.4299920393308896e-13,9.51022603866844e-10,0.14695347301673706,0.1120782883822966,1.9408751493528684,0.8431289306981333,0.06136155652134789,0.1999995903476612,1.7143517482266275e-08,0.09977650564579094,0.09998774321582704,1.4483683525653822e-07,0.03739755903046073,0.999997544767944,5.4814287951611816e-08,6.078736835232969e-08,0.4999913486041366,8.65139586242309e-06,2.838018222653126e-13,1.5209576099168175e-11,2.9999668167572596e-05,1.0,0.0,0.0,0.0,2.4568114925427426e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.113277975666552e-06,0.020631,0.0014933267693882889,0.00022349345420918674,3.266539395252572e-06,7.19044845780182e-08,8.679342817191136e-08,3.685286563555817e-05,2.8707223030957545e-05,0.00035475998765385964,0.00015376473041982068,2.0491563659244865e-13,5.546532361852976e-07,1.0581246961179995e-08,1.185068403265361e-08,1.6599520718794755e-09,1.823385825360703e-09,4.007147722918876e-08,3.8953792512435505e-07,1.835035930953909e-08,1.1485673319121232e-08,1.771427895680894e-07,6.14631495559914e-08,0.07
0.1999961235188915,4.1569059806736155e-07,3.4607905104631594e-06,0.0019841875408575724,0.5019841985408576,0.4980153961894033,1.766773379656423e-07,2.2859240124802907e-07,0.2982827533535456,0.028036692472025847,0.015998094560950235,0.9999960437846626,3.9497952121114e-09,4.592169754195157e-09,0.9373975570279892,0.0626006406622143,1.7862352481215337e-06,1.6455467301949876e-08,1.9618736788682684e-08,3.4568852172369226e-13,9.516762899220026e-10,0.14695342173389495,0.11207824776025986,1.940874646698604,0.8431287136585797,0.06140345346972636,0.19999956615439077,1.8155011361584392e-08,0.09977644421225475,0.09998774236775233,1.4484728098195967e-07,0.03739753702778119,0.9999974619305227,5.485409266727638e-08,6.429718675730349e-08,0.499991348005543,8.651994456107784e-06,2.8537585274293093e-13,1.5293800752380078e-11,2.9999620598510595e-05,1.0,0.0,0.0,0.0,2.458499480086632e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1167839646277375e-06,0.020631,0.0014937168587092196,0.00022355488774539076,3.3786392434522367e-06,7.195694975764381e-08,9.180743967158157e-08,3.6904904609975406e-05,2.8747766489095587e-05,0.00035525894654312194,0.00015398098859219317,2.0652227406351817e-13,5.734849382014108e-07,1.0588941283931599e-08,1.2534864815617161e-08,1.6611570538463249e-09,1.9286806312911716e-09,4.018349893579701e-08,3.9061819264473887e-07,1.840213276264618e-08,1.1517864824676655e-08,1.7763970853292337e-07,6.163542090861724e-08,0.08
0.19999610399334192,4.337859092837533e-07,3.462220748815548e-06,0.0019841875018353295,0.5019841985018351,0.49801538636438913,1.767951245339918e-07,2.383386510980091e-07,0.29828259284492403,0.028036692305338538,0.015998094575330024,0.99999594212504,3.952414408281539e-09,4.787871834208586e-09,0.9373975398270336,0.06260061113959152,1.8321120459326292e-06,1.6466393895488274e-08,2.045458854872662e-08,3.4791157190778675e-13,9.522774550313173e-10,0.1469533685732922,0.11207820566893484,1.9408741232417146,0.8431284875434644,0.06144200700274857,0.19999954726952218,1.8944568717997463e-08,0.09977642238091446,0.09998773730109008,1.449073178116741e-07,0.03739751982682426,0.999997397167041,5.4890485164627096e-08,6.703702650837723e-08,0.4999913444291559,8.655570843194562e-06,2.870553789094199e-13,1.5383776171139256e-11,2.9999572998288654e-05,1.0,0.0,0.0,0.0,2.4600524471640165e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1200101738225084e-06,0.020631,0.001493855535990511,0.00022357671908565117,3.4662745269781345e-06,7.200488986188745e-08,9.572148099012624e-08,3.695883289017088e-05,2.8789772436356182e-05,0.00035577869171314673,0.0001542062651162915,2.0785036783281026e-13,5.882074921257526e-07,1.05959739497148e-08,1.306895176025749e-08,1.6622586989493888e-09,2.0108760107266048e-09,4.0301271043748605e-08,3.9176432451367606e-07,1.8455926007198638e-08,1.1551608824687034e-08,1.78160185051449e-07,6.181606154691258e-08,0.09
