Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
0.0,999.999903688753,0.0,3999.99961475501,0.0,0.0,999.999903688753,0.0,0.0,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911330040847376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,999.9408199493191,0.05908373943365889,3999.9995854041467,2.935086285192185e-05,1.1094474507687082e-13,999.999903688753,2.342614841258695e-17,3.4299721580678494e-37,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911324879016598,0.0058789790021700076,4.313828107174317e-11,1.0876935771309466e-14,2.5480473619343335e-34,0.005904884547722987,5.5472285787849177e-14,1.4675408475756686e-05,1.7149859138614786e-37,1.1713073078192705e-17
0.02,999.8817952459937,0.11810844275902363,3999.99949758594,0.0001171690684056886,1.724422958743354e-12,999.999903688753,6.864702869506458e-16,2.7419794107620693e-34,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911319721743373,0.011752083506742924,3.442452123161403e-10,1.6906107406733894e-13,1.1605541520463228e-31,0.011796909991700332,8.622063451352291e-13,5.858418534776874e-05,1.370989573339308e-34,3.432351104179186e-16
0.03,999.8228294503178,0.1770742384347606,3999.9993516506734,0.00026310432821653295,8.664208470676281e-12,999.999903688753,5.251620540522731e-15,2.1700409894705714e-32,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911314569018171,0.017619326040065962,1.1589304231978452e-09,8.494322014033632e-13,4.460896026305802e-30,0.017676122279141386,4.332046829092369e-12,0.00013155042086400123,1.0850203902356098e-32,2.625810017366306e-15
0.04,999.7639224343563,0.23598125439632586,3999.9991479465643,0.00046680841802582845,2.7294660063757937e-11,999.999903688753,2.195722544509537e-14,3.0813140694022355e-31,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911309420831501,0.023480719078979233,2.7402499155516352e-09,2.675947060020899e-12,5.87563785349191e-29,0.023542567121656897,1.3647010190507095e-11,0.00023339873890834158,1.5406568863185173e-31,1.0978611665183802e-14
0.05,999.7050740706862,0.29482961806641494,3999.9988868197966,0.0007279351466922678,6.64870331233606e-11,999.999903688753,6.611281085650821e-14,2.5491091768680675e-30,99.9999903688752,499.999951844377,499.999951844377,1.0,5.91130427717391,0.02933627505183371,5.3387279065568746e-09,6.5183365684120354e-12,4.309455941513933e-28,0.029396289997575105,3.3242303447793454e-11,0.00036395429153472355,1.2745544656800891e-30,3.3056402244550406e-14
0.06,999.6462842322818,0.3536194564708418,3999.9985686148425,0.001046140029883787,1.3752961656045845e-10,999.9999036887529,1.6302284106355458e-13,1.5895897153515494e-29,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911299138035974,0.03518600635000251,9.202375726656694e-09,1.3483295715758803e-11,2.198085386183399e-27,0.035237336164710614,6.876120496448122e-11,0.0005230426057704103,7.94794781128085e-30,8.151141268131016e-14
0.07,999.587552792537,0.4123508962156101,3999.9981936743975,0.0014210803581937975,2.5409354775516214e-10,999.9999036887526,3.5073156782546215e-13,7.410566941644028e-29,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911294003408296,0.041029925325579496,1.4576711827156761e-08,2.4911132085815454e-11,8.737121254248274e-27,0.04106575065927688,1.2703773509842912e-10,0.0007104896275121444,3.7052831139614813e-29,1.7536576702303085e-13
0.08,999.528879625355,0.4710240633976668,3999.9977623391223,0.0018524154554278084,4.3212438606467073e-10,999.9999036887524,6.889457318756393e-13,4.858118608506252e-28,99.9999903688752,499.999951844377,499.999951844377,1.0,5.9112888732815225,0.0468680442824762,2.1704784540620266e-08,4.236513580868849e-11,2.918728230679131e-26,0.04688157828823693,2.1604216222643186e-10,0.0009261218603672861,2.429059070307315e-28,3.444728327611969e-13
0.09,999.4702646050486,0.5296390837041683,3999.9972749479307,0.0023398063892965523,6.899787245948632e-10,999.9999036887518,1.2480532168221604e-12,1.5843114129138543e-27,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911283747646325,0.052700375486281405,3.082718982170651e-08,6.764497287175175e-11,8.44245341254698e-26,0.05268486364036113,3.449489733685825e-10,0.0011697662306080683,7.921556301633747e-28,6.240265483102611e-13
0.1,999.4117076062751,0.5881960824776152,3999.99673183818,0.0028829157813608283,1.0485152633725963e-09,999.9999036887509,2.101821264850506e-12,3.5675652263588165e-27,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911278626493404,0.05852693117072551,4.218208784114813e-08,1.0279561386201168e-10,2.1605802795735617e-25,0.05847565109383444,5.24182022535658e-10,0.0014412500016575168,1.783782441380895e-27,1.0509105312106303e-12
0.11,999.3532085043132,0.6466951844393831,3999.996133344857,0.0034814086227940833,1.5303890103610714e-09,999.9999036887497,3.3782000921099122e-12,9.089708375181355e-27,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911273509813502,0.06434772351014023,5.600523400957447e-08,1.5003813798735239e-10,5.06858900385088e-25,0.06425398479008838,7.650612568823237e-10,0.001740401191228753,4.5448537498693405e-27,1.6890998833753409e-12
0.12,999.2947671748171,0.7051365139354845,3999.9954798013014,0.004134951547961733,2.1607223397482555e-09,999.9999036887478,5.211451986309381e-12,2.069853142137457e-26,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911268397597394,0.07016276464390142,7.252999003088537e-08,2.1183552310468774e-10,1.1039707639796184e-24,0.07001990865930963,1.080137749843467e-09,0.002067048217425065,1.0349264713933914e-26,2.6057257421932944e-12
0.13,999.2363834937177,0.763520195034937,3999.994771539499,0.004843212543485089,2.9673797772383392e-09,999.9999036887453,7.722606367712125e-12,3.977311567292778e-26,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911263289835866,0.07597206668620403,9.198733682031653e-08,2.9091958545436765e-10,2.2466576595004898e-24,0.07577346643125477,1.483330541248892e-09,0.0024210197624913365,1.9886555921157047e-26,3.861302811967651e-12
0.14,999.1780573375538,0.8218463511988451,3999.9940088890894,0.005605861940676212,3.97965983886213e-09,999.9999036887419,1.1108752332006527e-11,7.89916169200542e-26,99.9999903688752,499.999951844377,499.999951844377,1.0,5.9112581865197615,0.08177564169309841,1.1460591101460978e-07,3.901627285633994e-10,4.334221538225023e-24,0.08151470160375864,1.9892721481409897e-09,0.0028021452778484853,3.9495804656114643e-26,5.55437563105129e-12
0.15,999.1197885833445,0.8801151054081694,3999.99319217775,0.006422572031079549,5.228835804830747e-09,999.9999036887374,1.5606373181616688e-11,1.5669034240054119e-25,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911253087639948,0.08757350167518876,1.4061201994610081e-07,5.126309602898273e-10,8.000310841253609e-24,0.08724365745653302,2.6135783551719814e-09,0.003210254800782715,7.834516365468842e-26,7.803185839267632e-12
0.16,999.0615771083825,0.9383265803702234,3999.992321731825,0.007293016435323953,6.7493040667311696e-09,999.9999036887316,2.1415257909560565e-11,2.8138851915173204e-25,99.9999903688752,499.999951844377,499.999951844377,1.0,5.91124799318732,0.09336565861817407,1.7022964746651838e-07,6.616964758809081e-10,1.4170402053606362e-23,0.09296037707259738,3.3734215862566384e-09,0.0036451786478426855,1.4069424602527596e-25,1.0707627923503733e-11
0.17,999.0034227904764,0.9964808982761926,3999.991397875581,0.008216870851913959,8.576800306945834e-09,999.9999036887243,2.8813891920064102e-11,4.917594731719694e-25,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911242903152807,0.09915212445868651,2.0368048836370727e-07,8.408627736028115e-10,2.4228531411677508e-23,0.0986649033155453,4.286638600824883e-09,0.0041067477976935544,2.458797129046467e-25,1.4406944572460381e-11
0.18,998.9453255078973,1.0545781808552461,3999.990420931366,0.00919381289514499,1.0748512744472612e-08,999.9999036887149,3.815074487811559e-11,8.619722966110333e-25,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911237817527372,0.10493291108965852,2.411839653547407e-07,1.0537757572719716e-09,4.020233394636449e-23,0.10435727883601172,5.371786491752151e-09,0.004594793818636333,4.309861067958816e-25,1.907537060184852e-11
0.19,998.8872851393107,1.1126185494419016,3999.9893912198404,0.010223521864382398,1.3304867313225106e-08,999.9999036887034,4.973507017231604e-11,1.426015272939864e-24,99.9999903688752,499.999951844377,499.999951844377,1.0,5.91123273630201,0.11070803036701204,2.8295724271276016e-07,1.304398753735175e-09,6.487436979783521e-23,0.11003754607939209,6.6490341841672095e-09,0.005109148761768592,7.130075677975053e-25,2.4867532691072897e-11
0.2,998.8293015638134,1.1706021249391942,3999.9883090598355,0.01130567888604144,1.6287687153658195e-08,999.9999036886892,6.39479312898117e-11,2.2880936008182454e-24,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911227659467746,0.11647749410597168,3.292152486621684e-07,1.596832070872409e-09,1.0211411738426104e-22,0.11570574728332886,8.139241803146796e-09,0.005649645240242416,1.144046690220892e-24,3.197396256535115e-11
0.21,998.7713746608746,1.2285290278780243,3999.987174768526,0.012439966743286856,1.9739965713495545e-08,999.9999036886718,8.125283645106041e-11,3.6996467503125544e-24,99.9999903688752,499.999951844377,499.999951844377,1.0,5.91122258701563,0.12224131408695553,3.8017068941862524e-07,1.935290752570185e-09,1.5724787814858684e-22,0.12136192448460133,9.863846600238435e-09,0.00621611635241896,1.8498231969899677e-24,4.0626414312584197e-11
0.22,998.7135043104707,1.2863993782818577,3999.9859886610634,0.013626070238105543,2.3707812878623206e-08,999.999903688651,1.0208666658980724e-10,5.7696830828779126e-24,99.9999903688752,499.999951844377,499.999951844377,1.0,5.9112175189367555,0.12799950204208332,4.3603407867230635e-07,2.32429537586761e-09,2.3727958994514485e-22,0.12700611950699495,1.1845834674839744e-08,0.006808395870793049,2.8848412635815478e-24,5.1043328378596044e-11
0.23,998.655690392967,1.3442132957855242,3999.9847510509,0.014863675870684314,2.8238812074427017e-08,999.9999036886262,1.269512198071229e-10,8.74478741438479e-24,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911212455222238,0.13375206966698727,4.970137473751554e-07,2.7685109824603604e-09,3.514658801229208e-22,0.13263837397399425,1.4108919137387776e-08,0.00742631808983707,4.372393286053956e-24,6.347560378974346e-11
0.24,998.5979327890553,1.4019708996972102,3999.9834622499707,0.016152471657211124,3.338152589096047e-08,999.9999036885966,1.5643770710385323e-10,1.3296580485273773e-23,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911207395863217,0.13949902862696867,5.633158555206001e-07,3.2726986105799714e-09,5.119735159899847e-22,0.13825872931586478,1.6677292335547944e-08,0.008069717742948021,6.648289602279768e-24,7.821884601795955e-11
0.25,998.540231379958,1.4596723087946133,3999.982122568109,0.017492147713033885,3.9187510738912437e-08,999.999903688562,1.911212564045593e-10,1.972797797270447e-23,99.9999903688752,499.999951844377,499.999951844377,1.0,5.9112023408508785,0.14524039053667698,6.351444299793926e-07,3.841912810284417e-09,7.342712740170515e-22,0.14386722675086205,1.9576631577435448e-08,0.008738430301369227,9.863988036244903e-24,9.556061899780331e-11
0.26,998.4825860472781,1.5173176414744687,3999.9807323134755,0.018882395824608413,4.570983102983291e-08,999.9999036885215,2.316386563111946e-10,2.857611420031226e-23,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911197290176427,0.15097616697498337,7.127013692525941e-07,4.48135597485307e-09,1.0380553764437568e-21,0.14946390730085835,2.2833355838398387e-08,0.00943229176811831,1.4288055723890065e-23,1.1581931699955209e-10
0.27,998.4249966729477,1.5749070158048426,3999.9792917927157,0.020322909291734068,5.300231478091663e-08,999.9999036884744,2.7872562786457995e-10,4.140391158542428e-23,99.9999903688752,499.999951844377,499.999951844377,1.0,5.9111922438311,0.1567063694901724,7.961864550449712e-07,5.196305360863659e-09,1.4483436137749889e-21,0.15504881179743837,2.6474253075747755e-08,0.010151138606847247,2.0701953798592477e-23,1.3936280050814153e-10
0.28,998.3674631394024,1.6324405493501672,3999.9778013104437,0.021813383444315722,6.112173511975786e-08,999.9999036884201,3.331059861968208e-10,5.895025243266614e-23,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911187201806163,0.1624310095824951,8.857973897028877e-07,5.992326961207039e-09,1.9960801742723042e-21,0.16062198086595283,3.052756904476898e-08,0.010894808007194655,2.947512337705602e-23,1.6655297705471013e-10
0.29,998.3099853294616,1.6899183592909666,3999.9762611695946,0.023353515288755077,7.012631752937125e-08,999.9999036883576,3.955674847369473e-10,8.239577505908224e-23,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911182164092918,0.16815009871607675,9.817298015722094e-07,6.875129156560103e-09,2.7195778096291353e-21,0.16618345493817777,3.5022260619968254e-08,0.011663137715631974,4.119788356090641e-23,1.9778372331576317e-10
0.3,998.2525631262721,1.7473405624803728,3999.974671671607,0.024943003327984683,8.007469263128584e-08,999.9999036882862,4.670129008976375e-10,1.155177050495017e-22,99.9999903688752,499.999951844377,499.999951844377,1.0,5.9111771306826855,0.17386364832453052,1.084177254792967e-06,7.850460047061854e-09,3.6662664730637676e-21,0.17173327425878288,3.998747191724151e-08,0.01245596595296519,5.77588469605751e-23,2.3350642795406907e-10
0.31,998.195196413463,1.804707275289479,3999.9730331159394,0.02658154804194966,9.102844765191447e-08,999.9999036882048,5.483342609494501e-10,1.6022119828235653e-22,99.9999903688752,499.999951844377,499.999951844377,1.0,5.91117210156682,0.17957166979553194,1.1933312870173787e-06,8.924357596074642e-09,4.893531498197003e-21,0.17727147887138184,4.545380760701638e-08,0.013273131661166275,8.011059142343027e-23,2.741671040618304e-10
0.32,998.1378850750567,1.8620186136957884,3999.9713458003466,0.02826885161280291,1.030506671470965e-07,999.9999036881127,6.404847753425557e-10,2.1909512670356404e-22,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911167076736715,0.18527417447961292,1.309381416331315e-06,1.0103006563963124e-08,6.470822512621416e-21,0.18279810862810605,5.145260304593802e-08,0.014114474373289434,1.0954755279761154e-22,3.20242356818079e-10
0.33,998.0806289954803,1.9192746932721603,3999.9696100208444,0.030004617959245177,1.1620611535559073e-07,999.9999036880087,7.444698495490581e-10,2.9509270307718198e-22,99.9999903688752,499.999951844377,499.999951844377,1.0,5.911162056183781,0.19097117368904276,1.4325151604685623e-06,1.1392756385887655e-08,8.481564449427216e-21,0.18831320318953504,5.801601432745602e-08,0.014979834237524612,1.4754633732272584e-22,3.722348889102638e-10
