Time,EmptySet,M,P,N_A,default,CYTOPLASM,TC,TL,mRNAD,ProteinD,DBT
0.26,0.0,0.9854767020742333,0.9745201682676131,6.0221367e+23,1.0,1.0,0.0445330886662189,0.49273835103711666,0.09854767020742333,0.09745201682676131,0.4982652517240104
0.27,0.0,0.9849373493406275,0.9734884638443136,6.0221367e+23,1.0,1.0,0.0446256039417452,0.49246867467031374,0.09849373493406276,0.09734884638443136,0.4984820101340304
0.28,0.0,0.984399446133757,0.9724529263573652,6.0221367e+23,1.0,1.0,0.04471874732346348,0.4921997230668785,0.0984399446133757,0.09724529263573653,0.49869987763397144
0.29,0.0,0.9838629924536216,0.971413555806768,6.0221367e+23,1.0,1.0,0.04481252312563558,0.4919314962268108,0.09838629924536217,0.09714135558067681,0.4989188583149776
0.3,0.0,0.9833280630867393,0.9703703529230409,6.0221367e+23,1.0,1.0,0.044906935639305465,0.49166403154336963,0.09833280630867393,0.09703703529230409,0.4991389561446053
0.31,0.0,0.9827946494035634,0.9693233176218902,6.0221367e+23,1.0,1.0,0.045001989272259374,0.4913973247017817,0.09827946494035635,0.09693233176218902,0.499360175292703
0.32,0.0,0.9822627245382362,0.9682724496408883,6.0221367e+23,1.0,1.0,0.045097688492585435,0.4911313622691181,0.09822627245382362,0.09682724496408884,0.49958251999806363
0.33,0.0,0.981732290591702,0.9672177490005578,6.0221367e+23,1.0,1.0,0.04519403778723857,0.490866145295851,0.0981732290591702,0.09672177490005579,0.4998059944711784
0.34,0.0,0.9812033496649055,0.9661592157214205,6.0221367e+23,1.0,1.0,0.04529104168810941,0.49060167483245276,0.09812033496649056,0.09661592157214205,0.5000306029541413
0.35000000000000003,0.0,0.9806759038587912,0.9650968498239987,6.0221367e+23,1.0,1.0,0.04538870477253216,0.4903379519293956,0.09806759038587913,0.09650968498239987,0.5002563497209005
0.36,0.0,0.9801499552743036,0.9640306513288144,6.0221367e+23,1.0,1.0,0.045487031663799235,0.4900749776371518,0.09801499552743037,0.09640306513288144,0.5004832390775134
0.37,0.0,0.9796255060123872,0.96296062025639,6.0221367e+23,1.0,1.0,0.04558602703168299,0.4898127530061936,0.09796255060123872,0.096296062025639,0.5007112753624045
0.38,0.0,0.9791025581739864,0.9618867566272474,6.0221367e+23,1.0,1.0,0.04568569559296439,0.4895512790869932,0.09791025581739865,0.09618867566272475,0.5009404629466252
0.39,0.0,0.9785811138600458,0.960809060461909,6.0221367e+23,1.0,1.0,0.04578604211196899,0.4892905569300229,0.09785811138600459,0.0960809060461909,0.5011708062341172
0.4,0.0,0.9780611751715099,0.9597275317808966,6.0221367e+23,1.0,1.0,0.045887071401110154,0.48903058758575496,0.097806117517151,0.09597275317808968,0.501402309661978
0.41000000000000003,0.0,0.9775428217205064,0.9586421672218739,6.0221367e+23,1.0,1.0,0.04598878863898761,0.4887714108602532,0.09775428217205065,0.0958642167221874,0.5016349784264482
0.42,0.0,0.9770260217745836,0.9575529682819705,6.0221367e+23,1.0,1.0,0.04609119859990582,0.4885130108872918,0.09770260217745837,0.09575529682819706,0.5018688167177474
0.43,0.0,0.9765107619647809,0.9564599356568692,6.0221367e+23,1.0,1.0,0.046194306181877656,0.48825538098239046,0.0976510761964781,0.09564599356568693,0.50210382893065
0.44,0.0,0.9759970466160688,0.9553630692700279,6.0221367e+23,1.0,1.0,0.046298116405643144,0.4879985233080344,0.09759970466160689,0.0955363069270028,0.5023400196597361
0.45,0.0,0.9754848800534174,0.9542623690449047,6.0221367e+23,1.0,1.0,0.04640263434300065,0.4877424400267087,0.09754848800534174,0.09542623690449048,0.5025773935342556
0.46,0.0,0.9749742666017971,0.9531578349049572,6.0221367e+23,1.0,1.0,0.04650786511739905,0.48748713330089855,0.09749742666017971,0.09531578349049573,0.5028159552184128
0.47000000000000003,0.0,0.9744652105861783,0.9520494667736434,6.0221367e+23,1.0,1.0,0.046613813904538025,0.48723260529308915,0.09744652105861784,0.09520494667736434,0.5030557094116561
0.48,0.0,0.9739577163315312,0.9509372645744214,6.0221367e+23,1.0,1.0,0.046720485932976764,0.4869788581657656,0.09739577163315312,0.09509372645744214,0.5032966608489683
0.49,0.0,0.9734517881628263,0.9498212282307488,6.0221367e+23,1.0,1.0,0.046827886484751086,0.48672589408141315,0.09734517881628263,0.09498212282307489,0.5035388143011632
0.5,0.0,0.9729474304050337,0.9487013576660837,6.0221367e+23,1.0,1.0,0.046936020895999,0.48647371520251687,0.09729474304050338,0.09487013576660837,0.5037821745751817
0.51,0.0,0.972444647383124,0.9475776528038838,6.0221367e+23,1.0,1.0,0.047044894557595175,0.486222323691562,0.0972444647383124,0.09475776528038839,0.5040267465143949
0.52,0.0,0.9719434935302232,0.9464501062717141,6.0221367e+23,1.0,1.0,0.04715451362630732,0.4859717467651116,0.09719434935302233,0.09464501062717141,0.5042725365905544
0.53,0.0,0.9714439424838126,0.9453187224612202,6.0221367e+23,1.0,1.0,0.04726488317511966,0.4857219712419063,0.09714439424838127,0.09453187224612203,0.5045195487519973
0.54,0.0,0.9709459950793139,0.944183501803948,6.0221367e+23,1.0,1.0,0.04737600871611136,0.48547299753965695,0.0970945995079314,0.09441835018039481,0.5047677878449941
0.55,0.0,0.9704496568870081,0.9430444440420349,6.0221367e+23,1.0,1.0,0.04748789588591644,0.48522482844350406,0.09704496568870082,0.09430444440420349,0.505017258903926
0.56,0.0,0.9699549334771764,0.9419015489176178,6.0221367e+23,1.0,1.0,0.04760055037949991,0.4849774667385882,0.09699549334771765,0.09419015489176179,0.5052679670014423
0.5700000000000001,0.0,0.9694618304200997,0.9407548161728337,6.0221367e+23,1.0,1.0,0.04771397795085275,0.48473091521004985,0.09694618304200997,0.09407548161728338,0.505519917248785
0.58,0.0,0.9689703532860591,0.9396042455498198,6.0221367e+23,1.0,1.0,0.04782818441369672,0.48448517664302954,0.09689703532860591,0.09396042455498199,0.5057731147961199
0.59,0.0,0.9684805076453357,0.9384498367907129,6.0221367e+23,1.0,1.0,0.047943175642199194,0.48424025382266783,0.09684805076453357,0.09384498367907129,0.5060275648328676
0.6,0.0,0.9679922990682104,0.9372915896376502,6.0221367e+23,1.0,1.0,0.048058957571697924,0.4839961495341052,0.09679922990682105,0.09372915896376503,0.5062832725880415
0.61,0.0,0.9675057331249644,0.9361295038327687,6.0221367e+23,1.0,1.0,0.0481755361994363,0.4837528665624822,0.09675057331249644,0.09361295038327688,0.5065402433305873
0.62,0.0,0.9670208157219714,0.9349635790132864,6.0221367e+23,1.0,1.0,0.04829291759589072,0.4835104078609857,0.09670208157219715,0.09349635790132865,0.5067984823929849
0.63,0.0,0.9665375833833433,0.9337938052583892,6.0221367e+23,1.0,1.0,0.048411108862552704,0.48326879169167164,0.09665375833833434,0.09337938052583893,0.5070579972706803
0.64,0.0,0.9660560187021239,0.9326201894830879,6.0221367e+23,1.0,1.0,0.048530115468954554,0.48302800935106194,0.09660560187021239,0.0932620189483088,0.5073187917699714
0.65,0.0,0.9655761279469915,0.9314427312114987,6.0221367e+23,1.0,1.0,0.048649943692707316,0.4827880639734958,0.09655761279469915,0.09314427312114987,0.5075808713745058
0.66,0.0,0.9650979173866246,0.9302614299677379,6.0221367e+23,1.0,1.0,0.048770599877534376,0.4825489586933123,0.09650979173866248,0.0930261429967738,0.5078442416099802
0.67,0.0,0.9646213932897012,0.9290762852759217,6.0221367e+23,1.0,1.0,0.04889209043407905,0.4823106966448506,0.09646213932897013,0.09290762852759217,0.5081089080445096
0.68,0.0,0.9641465619248997,0.9278872966601664,6.0221367e+23,1.0,1.0,0.04901442184072396,0.48207328096244983,0.09641465619248997,0.09278872966601664,0.5083748762889995
0.6900000000000001,0.0,0.9636734295608983,0.9266944636445883,6.0221367e+23,1.0,1.0,0.04913760064442203,0.48183671478044915,0.09636734295608984,0.09266944636445884,0.5086421519975242
0.7000000000000001,0.0,0.9632020024663753,0.9254977857533037,6.0221367e+23,1.0,1.0,0.049261633461539535,0.48160100123318766,0.09632020024663754,0.09254977857533037,0.5089107408677066
0.71,0.0,0.9627322869100089,0.9242972625104287,6.0221367e+23,1.0,1.0,0.04938652697871141,0.48136614345500445,0.0962732286910009,0.09242972625104287,0.5091806486411061
0.72,0.0,0.9622642891604776,0.9230928934400796,6.0221367e+23,1.0,1.0,0.04951228795370896,0.4811321445802388,0.09622642891604777,0.09230928934400796,0.5094518811036075
0.73,0.0,0.9617980182686428,0.9218846769025487,6.0221367e+23,1.0,1.0,0.04963892333853136,0.4808990091343214,0.09617980182686428,0.09218846769025488,0.5097244443485883
0.74,0.0,0.9613335013871889,0.9206726036858962,6.0221367e+23,1.0,1.0,0.04976644095807694,0.48066675069359444,0.09613335013871889,0.09206726036858963,0.5099983462289769
0.75,0.0,0.9608707279450586,0.9194566803585223,6.0221367e+23,1.0,1.0,0.04989484705541596,0.4804353639725293,0.09608707279450586,0.09194566803585225,0.5102735910816469
0.76,0.0,0.9604097047792258,0.9182369062068181,6.0221367e+23,1.0,1.0,0.0500241487106002,0.4802048523896129,0.0960409704779226,0.09182369062068181,0.5105501849311691
0.77,0.0,0.9599504387266645,0.9170132805171739,6.0221367e+23,1.0,1.0,0.050154353079792886,0.47997521936333226,0.09599504387266646,0.09170132805171739,0.5108281338488739
0.78,0.0,0.9594929366243486,0.9157858025759805,6.0221367e+23,1.0,1.0,0.05028546739622378,0.4797464683121743,0.09594929366243488,0.09157858025759806,0.5111074439532768
0.79,0.0,0.9590372053092521,0.9145544716696287,6.0221367e+23,1.0,1.0,0.05041749897115864,0.47951860265462604,0.09590372053092522,0.09145544716696287,0.5113881214105047
0.8,0.0,0.9585832516183486,0.9133192870845089,6.0221367e+23,1.0,1.0,0.0505504551948828,0.4792916258091743,0.09585832516183486,0.0913319287084509,0.511670172434731
0.81,0.0,0.9581310823886122,0.9120802481070122,6.0221367e+23,1.0,1.0,0.050684343537699385,0.4790655411943061,0.09581310823886123,0.09120802481070123,0.5119536032886126
0.8200000000000001,0.0,0.9576807044570168,0.9108373540235288,6.0221367e+23,1.0,1.0,0.05081917155094235,0.4788403522285084,0.09576807044570168,0.09108373540235289,0.5122384202837349
0.8300000000000001,0.0,0.9572321246605364,0.9095906041204498,6.0221367e+23,1.0,1.0,0.050954946868004364,0.4786160623302682,0.09572321246605364,0.09095906041204499,0.5125246297810583
0.84,0.0,0.9567853557948952,0.9083399952608672,6.0221367e+23,1.0,1.0,0.05109167747084343,0.4783926778974476,0.09567853557948952,0.09083399952608673,0.5128122387491716
0.85,0.0,0.9563404229492345,0.9070855193083992,6.0221367e+23,1.0,1.0,0.05122937197961546,0.47817021147461725,0.09563404229492345,0.09070855193083993,0.5131012553638257
0.86,0.0,0.9558973163991824,0.9058271822845876,6.0221367e+23,1.0,1.0,0.05136803754946854,0.4779486581995912,0.09558973163991824,0.09058271822845876,0.5133916845932828
0.87,0.0,0.9554560436127726,0.9045649832191841,6.0221367e+23,1.0,1.0,0.05150768218531278,0.4777280218063863,0.09554560436127726,0.09045649832191842,0.5136835330640003
0.88,0.0,0.9550166120580389,0.9032989211419408,6.0221367e+23,1.0,1.0,0.051648313980017325,0.47750830602901945,0.09550166120580389,0.09032989211419408,0.5139768074546158
0.89,0.0,0.954579029203015,0.9020289950826096,6.0221367e+23,1.0,1.0,0.051789941115544545,0.4772895146015075,0.0954579029203015,0.09020289950826096,0.5142715144964344
0.9,0.0,0.9541433025157345,0.9007552040709423,6.0221367e+23,1.0,1.0,0.05193257186410158,0.47707165125786727,0.09541433025157346,0.09007552040709424,0.5145676609739217
0.91,0.0,0.9537094394642313,0.8994775471366909,6.0221367e+23,1.0,1.0,0.05207621458930906,0.47685471973211563,0.09537094394642313,0.0899477547136691,0.5148652537252039
0.92,0.0,0.9532774475165391,0.8981960233096075,6.0221367e+23,1.0,1.0,0.05222087774738761,0.47663872375826954,0.09532774475165391,0.08981960233096076,0.5151642996425727
0.93,0.0,0.9528473341406916,0.8969106316194437,6.0221367e+23,1.0,1.0,0.05236656988836244,0.4764236670703458,0.09528473341406916,0.08969106316194438,0.5154648056729966
0.9400000000000001,0.0,0.9524191068047225,0.8956213710959516,6.0221367e+23,1.0,1.0,0.05251329965728603,0.47620955340236126,0.09524191068047226,0.08956213710959517,0.5157667788186375
0.9500000000000001,0.0,0.9519927879615919,0.89432823535836,6.0221367e+23,1.0,1.0,0.05266107641505673,0.47599639398079596,0.09519927879615919,0.08943282353583601,0.5160702274082062
0.96,0.0,0.9515684071226871,0.8930312154773506,6.0221367e+23,1.0,1.0,0.05280990992342321,0.47578420356134354,0.09515684071226871,0.08930312154773506,0.5163751604359854
0.97,0.0,0.9511459475679264,0.8917303192161425,6.0221367e+23,1.0,1.0,0.052959808130880255,0.4755729737839632,0.09511459475679264,0.08917303192161426,0.5166815830317173
0.98,0.0,0.9507254177817736,0.8904255452374911,6.0221367e+23,1.0,1.0,0.05311078012468697,0.4753627088908868,0.09507254177817737,0.08904255452374911,0.5169895025167202
0.99,0.0,0.9503068262441969,0.8891168922057744,6.0221367e+23,1.0,1.0,0.05326283509417157,0.47515341312209847,0.0950306826244197,0.08891168922057745,0.5172989262705419
1.0,0.0,0.94989018143067,0.887804358786994,6.0221367e+23,1.0,1.0,0.053415982332084,0.474945090715335,0.09498901814306701,0.08878043587869941,0.5176098617315227
1.01,0.0,0.9494754918121715,0.8864879436487741,6.0221367e+23,1.0,1.0,0.05357023123596946,0.47473774590608575,0.09494754918121716,0.08864879436487742,0.5179223163973651
1.02,0.0,0.9490627658551847,0.8851676454603621,6.0221367e+23,1.0,1.0,0.05372559130956323,0.47453138292759234,0.09490627658551848,0.08851676454603621,0.5182362978257088
1.03,0.0,0.9486520120216981,0.883843462892628,6.0221367e+23,1.0,1.0,0.05388207216420697,0.47432600601084907,0.09486520120216982,0.08838434628926281,0.5185518136347156
1.04,0.0,0.9482432387692051,0.8825153946180654,6.0221367e+23,1.0,1.0,0.054039683520287055,0.47412161938460257,0.09482432387692052,0.08825153946180654,0.5188688715036573
1.05,0.0,0.9478364545507043,0.8811834393107902,6.0221367e+23,1.0,1.0,0.05419843520869548,0.47391822727535216,0.09478364545507044,0.08811834393107904,0.5191874791735152
1.06,0.0,0.9474316678146989,0.8798475956465418,6.0221367e+23,1.0,1.0,0.05435833717231337,0.47371583390734945,0.09474316678146989,0.08798475956465418,0.5195076444475821
1.07,0.0,0.9470288870051974,0.8785078623026825,6.0221367e+23,1.0,1.0,0.054519399467517646,0.4735144435025987,0.09470288870051974,0.08785078623026826,0.5198293751920765
1.08,0.0,0.9466281205617131,0.8771642379581975,6.0221367e+23,1.0,1.0,0.05468163226571153,0.47331406028085654,0.09466281205617132,0.08771642379581976,0.5201526793367601
1.09,0.0,0.9462293769192643,0.8758167212936949,6.0221367e+23,1.0,1.0,0.0548450458548788,0.47311468845963217,0.09462293769192644,0.0875816721293695,0.5204775648755651
1.1,0.0,0.9458326645083747,0.874465310991406,6.0221367e+23,1.0,1.0,0.05500965064116261,0.47291633225418733,0.09458326645083748,0.0874465310991406,0.5208040398672281
1.11,0.0,0.9454379917550721,0.8731100057351849,6.0221367e+23,1.0,1.0,0.05517545715046913,0.4727189958775361,0.09454379917550722,0.0873110005735185,0.5211321124359334
1.12,0.0,0.9450453670808903,0.871750804210509,6.0221367e+23,1.0,1.0,0.05534247603009666,0.47252268354044513,0.09450453670808903,0.0871750804210509,0.5214617907719611
1.1300000000000001,0.0,0.9446547989028673,0.8703877051044783,6.0221367e+23,1.0,1.0,0.055510718050390165,0.47232739945143365,0.09446547989028674,0.08703877051044784,0.521793083132347
1.1400000000000001,0.0,0.9442663182757522,0.8690206995354041,6.0221367e+23,1.0,1.0,0.05568019504707362,0.4721331591378761,0.09442663182757523,0.08690206995354041,0.5221259996870979
1.1500000000000001,0.0,0.9438799919795513,0.867649766676993,6.0221367e+23,1.0,1.0,0.055850920490227836,0.47193999598977565,0.09438799919795514,0.0867649766676993,0.5224605536076642
1.16,0.0,0.9434957670425481,0.8662749257420097,6.0221367e+23,1.0,1.0,0.05602290300259314,0.47174788352127406,0.09434957670425481,0.08662749257420098,0.522796748373015
1.17,0.0,0.9431136534739459,0.8648961748856949,6.0221367e+23,1.0,1.0,0.05619615394327668,0.47155682673697297,0.0943113653473946,0.0864896174885695,0.5231345926562629
1.18,0.0,0.9427336613260698,0.8635135122489919,6.0221367e+23,1.0,1.0,0.056370684806559664,0.4713668306630349,0.09427336613260699,0.08635135122489919,0.5234740952058224
1.19,0.0,0.942355800694367,0.862126935958546,6.0221367e+23,1.0,1.0,0.05654650722379352,0.4711779003471835,0.0942355800694367,0.0862126935958546,0.5238152648461782
1.2,0.0,0.9419800817174061,0.8607364441267049,6.0221367e+23,1.0,1.0,0.056723632965326856,0.47099004085870305,0.09419800817174062,0.0860736444126705,0.5241581104786612
1.21,0.0,0.941606514576878,0.8593420348515188,6.0221367e+23,1.0,1.0,0.056902073942464305,0.470803257288439,0.09416065145768782,0.08593420348515189,0.5245026410822382
1.22,0.0,0.9412351094975951,0.8579437062167401,6.0221367e+23,1.0,1.0,0.05708184220945733,0.4706175547487976,0.09412351094975951,0.08579437062167401,0.5248488657143069
1.23,0.0,0.940865876747492,0.8565414562918233,6.0221367e+23,1.0,1.0,0.05726294996552816,0.470432938373746,0.0940865876747492,0.08565414562918233,0.5251967935115058
1.24,0.0,0.9404988266376247,0.8551352831319255,6.0221367e+23,1.0,1.0,0.057445409556926855,0.47024941331881237,0.09404988266376248,0.08551352831319256,0.5255464336905319
1.25,0.0,0.9401339695221714,0.8537251847779059,6.0221367e+23,1.0,1.0,0.057629233479022726,0.4700669847610857,0.09401339695221715,0.0853725184777906,0.5258977955489693
1.26,0.0,0.9397713157984321,0.8523111592563264,6.0221367e+23,1.0,1.0,0.057814434378429945,0.46988565789921605,0.09397713157984322,0.08523111592563265,0.5262508884661293
1.27,0.0,0.9394108759068285,0.8508932045794505,6.0221367e+23,1.0,1.0,0.058001025055169325,0.46970543795341424,0.09394108759068286,0.08508932045794505,0.5266057219039014
1.28,0.0,0.9390526603309043,0.8494713187452448,6.0221367e+23,1.0,1.0,0.0581890184648651,0.46952633016545214,0.09390526603309043,0.08494713187452449,0.5269623054076144
1.29,0.0,0.938696679597325,0.8480454997373776,6.0221367e+23,1.0,1.0,0.058378427720979266,0.4693483397986625,0.0938696679597325,0.08480454997373776,0.52732064860691
1.3,0.0,0.9383429442758777,0.84661574552522,6.0221367e+23,1.0,1.0,0.058569266097082684,0.46917147213793886,0.09383429442758778,0.084661574552522,0.527680761216627
1.31,0.0,0.9379914649794718,0.8451820540638451,6.0221367e+23,1.0,1.0,0.05876154702916462,0.4689957324897359,0.09379914649794718,0.08451820540638451,0.5280426530376982
1.32,0.0,0.9376422523641385,0.8437444232940282,6.0221367e+23,1.0,1.0,0.05895528411798098,0.4688211261820692,0.09376422523641385,0.08437444232940283,0.5284063339580565
1.33,0.0,0.9372953308572497,0.8423028469910578,6.0221367e+23,1.0,1.0,0.059150491694924354,0.46864766542862485,0.09372953308572497,0.08423028469910579,0.5287718150071623
1.34,0.0,0.9369507853793395,0.8408573006368188,6.0221367e+23,1.0,1.0,0.0593471867652021,0.46847539268966976,0.09369507853793396,0.08408573006368189,0.5291391119623057
1.35,0.0,0.9366085578363283,0.8394078029572232,6.0221367e+23,1.0,1.0,0.059545380636730906,0.4683042789181642,0.09366085578363284,0.08394078029572233,0.5295082297133237
1.36,0.0,0.9362686606232702,0.837954351362161,6.0221367e+23,1.0,1.0,0.059745087671023746,0.4681343303116351,0.09362686606232702,0.08379543513621611,0.5298791786366628
1.37,0.0,0.9359311062300528,0.8364969432315876,6.0221367e+23,1.0,1.0,0.05994632241037927,0.4679655531150264,0.0935931106230053,0.08364969432315877,0.5302519692057123
1.3800000000000001,0.0,0.9355959072413979,0.8350355759155238,6.0221367e+23,1.0,1.0,0.06014909958056582,0.4677979536206989,0.09355959072413979,0.08350355759155238,0.5306266119918523
1.3900000000000001,0.0,0.9352630763368611,0.8335702467340559,6.0221367e+23,1.0,1.0,0.06035343409355203,0.46763153816843056,0.09352630763368612,0.0833570246734056,0.531003117665514
1.4000000000000001,0.0,0.9349326262908324,0.8321009529773353,6.0221367e+23,1.0,1.0,0.06055934105028485,0.4674663131454162,0.09349326262908325,0.08321009529773354,0.5313814969972555
1.41,0.0,0.9346045699725355,0.8306276919055793,6.0221367e+23,1.0,1.0,0.06076683574351573,0.46730228498626775,0.09346045699725355,0.08306276919055794,0.5317617608588527
1.42,0.0,0.934278920346028,0.8291504607490701,6.0221367e+23,1.0,1.0,0.060975933660676544,0.467139460173014,0.0934278920346028,0.08291504607490702,0.5321439202244042
1.43,0.0,0.9339556904702018,0.8276692567081556,6.0221367e+23,1.0,1.0,0.0611866504868053,0.4669778452351009,0.09339556904702018,0.08276692567081556,0.5325279861714524
1.44,0.0,0.9336348934987826,0.826184076953249,6.0221367e+23,1.0,1.0,0.061399002107523436,0.4668174467493913,0.09336348934987826,0.08261840769532491,0.5329139698821194
1.45,0.0,0.9333165426803302,0.8246949186248289,6.0221367e+23,1.0,1.0,0.061613004612065314,0.4666582713401651,0.09333165426803303,0.0824694918624829,0.5333018826442589
1.46,0.0,0.9330006513582382,0.8232017788334395,6.0221367e+23,1.0,1.0,0.061828674296360936,0.4665003256791191,0.09330006513582383,0.08232017788334395,0.5336917358526243
1.47,0.0,0.9326872329707344,0.82170465465969,6.0221367e+23,1.0,1.0,0.06204602766617319,0.4663436164853672,0.09326872329707345,0.08217046546596901,0.5340835410100524
1.48,0.0,0.9323763010508805,0.8202035431542555,6.0221367e+23,1.0,1.0,0.062265081440290415,0.46618815052544027,0.09323763010508807,0.08202035431542555,0.534477309728664
1.49,0.0,0.9320678692265724,0.818698441337876,6.0221367e+23,1.0,1.0,0.06248585255377558,0.4660339346132862,0.09320678692265724,0.0818698441337876,0.534873053731082
1.5,0.0,0.9317619512205396,0.8171893462013571,6.0221367e+23,1.0,1.0,0.06270835816127333,0.4658809756102698,0.09317619512205397,0.08171893462013571,0.5352707848516646
1.51,0.0,0.9314585608503461,0.8156762547055699,6.0221367e+23,1.0,1.0,0.06293261564037538,0.46572928042517303,0.09314585608503462,0.081567625470557,0.5356705150377583
1.52,0.0,0.9311577158243373,0.814159162883936,6.0221367e+23,1.0,1.0,0.06315864272911477,0.46557885791216863,0.09311577158243373,0.0814159162883936,0.5360722565889205
1.53,0.0,0.9308594987927495,0.8126380514074829,6.0221367e+23,1.0,1.0,0.06338645970058995,0.46542974939637477,0.09308594987927496,0.0812638051407483,0.5364760259973135
1.54,0.0,0.9305638658264662,0.8111129308681893,6.0221367e+23,1.0,1.0,0.06361608259157943,0.4652819329132331,0.09305638658264663,0.08111129308681893,0.5368818319345439
1.55,0.0,0.9302708323140638,0.8095837978254274,6.0221367e+23,1.0,1.0,0.06384752975770225,0.4651354161570319,0.09302708323140639,0.08095837978254275,0.5372896868948344
1.56,0.0,0.9299804137784147,0.8080506487993044,6.0221367e+23,1.0,1.0,0.06408081979777705,0.46499020688920734,0.09299804137784147,0.08080506487993044,0.5376996034952418
1.57,0.0,0.9296926258766871,0.8065134802706627,6.0221367e+23,1.0,1.0,0.06431597155762968,0.46484631293834355,0.09296926258766872,0.08065134802706628,0.5381115944770621
