CIS,CISRNA,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,Epo,EpoRJAK2,EpoRJAK2_CIS,EpoRpJAK2,SHP1,SHP1Act,SOCS3,SOCS3RNA,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,STAT5,npSTAT5,p12EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,pSTAT5,Time
1.9681246110750183e-20,2.7168289782910704e-19,1.0456710168917289e-05,5.436016583133173e-08,2.356754777617916e-10,8.762028483372353e-13,2.8512760885324986e-15,1.24997e-07,3.9199695512308717,0.0,0.05115692314723608,26.725065909262177,3.409073780643577e-05,1.6165705768289465e-16,9.355262839590803e-19,8.408647660554204e-11,3.144666977767226e-12,9.868813528102307e-14,2.666313631995412e-15,6.321804926557404e-17,79.74553875530215,1.860512821018669e-05,0.00012167389976690441,0.001213273095294471,0.0037585786268346595,0.00794845367216969,0.18
3.2069021630919126e-20,4.1923983290410857e-19,1.2973917397295606e-05,7.118155635892269e-08,3.2571189345421147e-10,1.2781121238380606e-12,4.389913970064377e-15,1.24997e-07,3.916868048982202,0.0,0.0536978389924277,26.725062027240583,3.797275940081883e-05,2.6161533196007096e-16,1.5135985002175308e-18,1.0414189828453521e-10,4.1054078209315884e-12,1.358619176671439e-13,3.871697826038611e-15,9.684101966147581e-17,79.74462953259845,2.1874559938956432e-05,0.00014251064882178811,0.0013431732855393977,0.0041684280910131615,0.008855428641552506,0.19
5.095323611866503e-20,6.326018014529747e-19,1.591960037426508e-05,9.192488249117988e-08,4.4271717559190964e-10,1.8285294957203474e-12,6.61054489590796e-15,1.24997e-07,3.9137690196701445,0.0,0.0562092738776938,26.725057937169225,4.206283076363878e-05,4.1293557312767386e-16,2.3885114391762926e-18,1.2755898299498717e-10,5.285892534814707e-12,1.839524092171089e-13,5.513934961214857e-15,1.450919004858295e-16,79.74367085981562,2.5505768746680158e-05,0.00016553311047352135,0.0014787609299882433,0.004597412411703729,0.009811604968319324,0.2
7.913923451981537e-20,9.354544898500882e-19,1.9339657724338707e-05,1.1723727040097646e-07,5.927865227508342e-10,2.570557595047845e-12,9.757218277839065e-15,1.24997e-07,3.910672463362091,0.0,0.05869154165470318,26.72505363923138,4.636076860851505e-05,6.372623136976265e-16,3.685280209851258e-18,1.5468687047657445e-10,6.721231523457153e-12,2.453543730266448e-13,7.716409366924808e-15,2.1307623926811267e-16,79.74266263034076,2.9517739014416416e-05,0.00019083714618101617,0.0016199124447151816,0.005045245392314049,0.010817076213608334,0.21
1.2040560619799777e-19,1.3581650611651985e-18,2.328230174670278e-05,1.478330069220291e-07,7.829905985624818e-10,3.556737265576446e-12,1.4142448557974505e-14,1.24997e-07,3.907578380226226,0.0,0.06114495277423144,26.725049133610337,5.086638965131453e-05,9.635272179875553e-16,5.5709847143538794e-18,1.8589068603027893e-10,8.449946994992343e-12,3.2282703853034267e-13,1.0628440038807554e-14,3.0728308331336093e-16,79.7416047228048,3.3929480418253586e-05,0.0002185168705749026,0.0017665060557150289,0.005511644073257357,0.011871950677371162,0.22
1.7978434793551604e-19,1.93926040309314e-18,2.7798058844500538e-05,1.8449674334080313e-07,1.0214738761862589e-09,4.850541750267797e-12,2.016227922397209e-14,1.24997e-07,3.9044867705311708,0.0,0.06356981432347734,26.725044420489382,5.5579510603502585e-05,1.429958498617742e-15,8.26636211570861e-18,2.2155140495263272e-10,1.0514102519175088e-11,4.1952700743519217e-13,1.4429093187400642e-14,4.3587267564039406e-16,79.74049700044634,3.876003380553943e-05,0.0002486646738281887,0.0019184217756218604,0.00599632869590698,0.012976352030360978,0.23
2.638754038132792e-19,2.7270360465132635e-18,3.2939770253347125e-05,2.2808677052274102e-07,1.3175566788280435e-09,6.52796021040945e-12,2.831267233161092e-14,1.24997e-07,3.901397634645611,0.0,0.06596643006407261,26.72503950005182,6.049994816535657e-05,2.086320847770473e-15,1.2058728431510877e-17,2.6206571675650505e-10,1.2959434658105434e-11,5.390421846894955e-13,1.9331195363567817e-14,6.089871523388602e-16,79.73933931046403,4.402847727955167e-05,0.0002813712444314589,0.002075541380005058,0.0064990226658845065,0.014130419957773374,0.24
3.812444055215322e-19,3.7814844048284424e-18,3.876259386395411e-05,2.795382874762823e-07,1.6818438171225322e-09,8.679289529877253e-12,3.92091357795102e-14,1.24997e-07,3.898310973037933,0.0,0.06833510046944195,26.72503437248097,6.562751901921679e-05,2.996716634035466e-15,1.7318136353185068e-17,3.0784590063857766e-10,1.5835480428104623e-11,6.854272061014626e-13,2.5585803464241146e-14,8.391175483016228e-16,79.73813148338137,4.975393263929421e-05,0.00031672559153210337,0.0022377483841121734,0.007019452516985595,0.015334310789875724,0.25
5.428767049897735e-19,5.176402360834875e-18,4.532400670276015e-05,3.3986657491615433e-07,2.1263339627811982e-09,1.1411011712074751e-11,5.3608164594257156e-14,1.24997e-07,3.8952267862758614,0.0,0.07067612276072371,26.725029037960162,7.096203982295405e-05,4.242751889712655e-15,2.4515635894875216e-17,3.5931971151621824e-10,1.9195698915681268e-11,8.632386371858677e-13,3.3486832180402834e-14,1.1415001247008585e-15,79.73687333243707,5.5955571835296544e-05,0.00035481506638606523,0.0024049280205318117,0.0075573478765018475,0.016588198107217764,0.26
7.627305487882633e-19,7.001859746788819e-18,5.268380832454931e-05,4.1017030383418167e-07,2.664538064524161e-09,1.4847907458210884e-11,7.243234157112194e-14,1.24997e-07,3.89214507502609,0.0,0.07298979094381633,26.725023496672783,7.650332720318235e-05,5.9273582476340985e-15,3.424531697451359e-17,4.169302690903671e-10,2.3097595658620844e-11,1.0775725677862503e-12,4.3376202458835893e-14,1.5345752837713588e-15,79.73556465295758,6.265262392831248e-05,0.00039572538445166363,0.0025769672161835263,0.008112441429462769,0.01789227336340301,0.27
1.058372358725952e-18,9.366915961567497e-18,6.0904125022750085e-05,4.916347436198903e-07,3.311598976978327e-09,1.913528435835031e-11,9.679794714158663e-14,1.24997e-07,3.8890658400539224,0.0,0.07527639584484631,26.725017748802237,8.225119774870609e-05,8.179137409403273e-15,4.724936395079994e-17,4.811359591987786e-10,2.7602840653995373e-11,1.3341020084623126e-12,5.564919697223344e-14,2.040486169202869e-15,79.73420522175743,6.986438208328963e-05,0.0004395406465086487,0.0027537545703180304,0.008684468884409133,0.019246746479826302,0.28
1.451724104460265e-18,1.2402694960402654e-17,7.004941497322388e-05,5.855350085770125e-07,4.084416916282973e-09,2.4441403666210552e-11,1.2804619789871633e-13,1.24997e-07,3.885989082222904,0.0,0.07753622514562938,26.72501179453198,8.820546800391776e-05,1.1157422957609966e-14,6.444724537793119e-17,5.52410342474833e-10,3.2777385451023995e-11,1.6391155515276164e-12,7.076022043106566e-14,2.6856362774006634e-15,79.73279479654116,7.761021086824696e-05,0.0004863433597429084,0.002935180332548753,0.00927316893917974,0.02065184643881598,0.29
1.969924483768731e-18,1.6265803159167684e-17,8.018647425187344e-05,6.93239317578163e-07,5.00177947552458e-09,3.096008341660415e-11,1.6777795530315886e-13,1.24997e-07,3.8829148024944593,0.0,0.07976956341886171,26.725005634045523,9.436595446219901e-05,1.5058058401067793e-14,8.696903228861278e-17,6.312420707697997e-10,3.8691578614770865e-11,1.999556900299895e-12,8.92289049860282e-14,3.501302085305865e-15,79.73133311531106,8.590955378264643e-05,0.0005362144586425724,0.0031211363810758888,0.009878283246965415,0.02210782187068051,0.3
2.6463191590733053e-18,2.1142120884514885e-17,9.138444380345505e-05,8.162122434491775e-07,6.084495759154872e-09,3.8913483032646504e-11,2.1789221303041304e-13,1.24997e-07,3.8798430019275285,0.0,0.08197669216273057,26.724999267526425,0.00010073247355937761,2.0119978129122114e-14,1.1619334441685542e-16,7.181348130620912e-10,4.5420278494230576e-11,2.423065051762172e-12,1.1164655873891972e-13,4.524304496532539e-15,79.72981989578601,9.478194098346538e-05,0.0005892333255178445,0.003311516201297928,0.010499556382930089,0.023614941629515024,0.31
3.521612986408791e-18,2.7251046116899566e-17,0.00010371481751663309,9.560179501129403e-07,7.355535106432146e-09,4.8555099469859144e-11,2.806291583522618e-13,1.24997e-07,3.876773681678206,0.0,0.08415788983484875,26.724992695158317,0.00010730484166725265,2.6632784320351977e-14,1.537910368521872e-16,8.136071923489896e-10,5.304296298794378e-11,2.9180151595006873e-12,1.3868300497132863e-13,5.797750308805793e-15,79.72825483483354,0.00010424699722674437,0.0006454778105838467,0.003506214864873505,0.011136735811492842,0.025173495355824502,0.32
4.6451511438025805e-18,3.4850087793642734e-17,0.00011725145100020207,1.1143235006156087e-06,8.8401707742092e-09,6.017293310939326e-11,3.586167694930304e-13,1.24997e-07,3.8737068429993724,0.0,0.0863134318866818,26.724985917124897,0.00011408287508700267,3.494510306699905e-14,2.0177337780611396e-16,9.181927259675084e-10,6.164384084797496e-11,3.4935605023570675e-12,1.7109374526328035e-13,7.371827212125363e-15,79.72663760789447,0.00011432445006459506,0.000705024252322737,0.0037051290084903956,0.011789571853137594,0.02678379404606027,0.33
6.07641370442257e-18,4.424002056184147e-17,0.00013207057174476904,1.292902090005133e-06,1.0566127437452517e-08,7.40928930725891e-11,4.549230876079907e-13,1.24997e-07,3.870642487240336,0.0,0.08844359079642686,26.724978933609943,0.00012106639004280553,4.547422876876458e-14,2.6254765118225526e-16,1.0324397822336342e-09,7.131195688333197e-11,4.159674646811926e-12,2.0972753636326592e-13,9.304683093889005e-15,79.72496786843574,0.0001250341381936213,0.0007679474968785134,0.003908156813635566,0.012457817652727726,0.028446170594199443,0.34
7.886673878540076e-18,5.57704497184567e-17,0.0001482507900321647,1.4936363564771694e-06,1.2563733741860296e-08,9.068238612759151e-11,5.731126357679927e-13,1.24997e-07,3.867580615846468,0.0,0.09054863610244812,26.724971744797312,0.00012825520267533243,5.871673098525453e-14,3.389783059793052e-16,1.156911540516498e-09,8.214129915122411e-11,4.927194690859352e-12,2.5553430067391535e-13,1.1663365662844434e-14,79.72324524739504,0.00013639602005680097,0.0008343209177709547,0.004115197986031226,0.013141229147286692,0.03016098034112878,0.35000000000000003
1.016089387255784e-17,6.984596451890359e-17,0.00016587311111798382,1.7185216719246899e-06,1.4866079374985412e-08,1.1035414898817805e-10,7.173087835375872e-13,1.24997e-07,3.864521230358837,0.0,0.09262883443585469,26.724964350870952,0.0001356491290353417,7.526045940063736e-14,4.3445616314347716e-16,1.292185964047367e-09,9.42309028532143e-11,5.807865002736296e-12,3.0957345092127593e-13,1.452484780296929e-14,79.72146935264173,0.00014843018263809214,0.0009042164350641252,0.00432615373563409,0.013839565034614353,0.031928601607673635,0.36
1.2999821406000398e-17,8.693276398300888e-17,0.0001850209483317669,1.9696694480576208e-06,1.7509176042539882e-08,1.3357027095339927e-10,8.922608854964035e-13,1.24997e-07,3.8614643324138522,0.0,0.09468444955281397,26.724956752014908,0.00014324798507728569,9.579770397078663e-14,5.5297427956641e-16,1.4388557804933588e-09,1.0768495329612212e-10,6.814381521588077e-12,3.730225342846871e-13,1.7977119966176308e-14,79.71963976844354,0.0001611568504300277,0.0009777045343560514,0.004540926756817982,0.01455258674216395,0.03374943622176699,0.37
1.6522401662131903e-17,1.0756602693750958e-16,0.00020578013760361752,2.2493104740203744e-06,2.053212459329465e-08,1.608465157146188e-10,1.1034189391658211e-12,1.24997e-07,3.858409923742894,0.0,0.09671574236654051,26.72494894841333,0.00015105158665292256,1.2114017417281384e-13,6.992142953074636e-16,1.5975284742364106e-09,1.2261288780298904e-10,7.960436947782433e-12,4.4718637742185636e-13,2.2120388229135745e-14,79.71775605494119,0.00017459639467425086,0.0010548542855448575,0.004759421208785162,0.015280058396239266,0.03562391003745849,0.38
2.0868378804902836e-17,1.3235768260812492e-16,0.0002282389527075393,2.5597982487805583e-06,2.397728454758978e-08,1.927567862597502e-10,1.35701228731929e-12,1.24997e-07,3.855358006171956,0.0,0.0987229709788654,26.72494094025048,0.00015905974950497915,1.5223502242457157e-13,8.786387976730911e-16,1.7688262854331656e-09,1.39129496277594e-10,9.260766151331834e-12,5.3350644952004e-13,2.7068325561692492e-14,79.71581774763067,0.00018876934269293721,0.0011357333613277252,0.004981542696253534,0.01602174679160132,0.037552473446214873,0.39
2.6201218904531317e-17,1.6200490161101147e-16,0.0002524881218160989,2.9036123401380536e-06,2.7890449025597992e-08,2.2993786567323076e-10,1.6601355968881792e-12,1.24997e-07,3.8523085816212794,0.0,0.10070639071147262,26.724932727710726,0.00016727228926082717,1.9018268032655257e-13,1.0975941318935484e-15,1.953386219876216e-09,1.5735502084618538e-10,1.07311923048838e-11,6.335706711252749e-13,3.294942243295668e-14,79.71382435685335,0.0002036963874510177,0.0012204080554751395,0.005207198250374339,0.01677742136140239,0.0395356018802489,0.4
3.2711464913349775e-17,1.9729953550428274e-16,0.00027862084573352974,3.283361782019945e-06,3.232102656722124e-08,2.7309451411559393e-10,2.0208444180410873e-12,1.24997e-07,3.8492616521049916,0.0,0.10266625413675524,26.72492431097856,0.0001756890214261717,2.362571101646594e-13,1.363427129787812e-15,2.1518600724480614e-09,1.774152546002415e-10,1.2388673930247181e-11,7.49123789858292e-13,3.9908466608051224e-14,79.71177536729547,0.00021939839740919945,0.0013089433008459084,0.005436296309915574,0.017546854147495516,0.04157379630627861,0.41000000000000003
4.0620313338716114e-17,2.3913797150415205e-16,0.0003067328167487153,3.7017884717266417e-06,3.732222484359123e-08,3.2300469500068444e-10,2.4482549324602525e-12,1.24997e-07,3.8462172197307427,0.0,0.10460281110834652,26.724915690238607,0.00018430976137878048,2.9192721698453844e-13,1.6846085254077916e-15,2.3649144561368575e-09,1.9944163960009576e-10,1.4251352056229986e-11,8.820779284491759e-13,4.8108073577630167e-14,79.70967023749346,0.00023589642643522346,0.0014014026871970175,0.005668746702657478,0.01832981977106025,0.04366758371333454,0.42
5.0183522669642174e-17,2.885316323147775e-16,0.00033692223849368685,4.161770579268877e-06,4.295123789819413e-08,3.8052501437189416e-10,2.9526502128932283e-12,1.24997e-07,3.843175286699344,0.0,0.10651630879127565,26.724906865675624,0.00019313432436225138,3.5888001888365186e-13,2.0708665015005664e-15,2.593230839575514e-09,2.2357136410497242e-10,1.6338597712877703e-11,1.0345234366018366e-12,5.773029810751662e-14,79.7075083993469,0.00025321172384225673,0.0014978484787513695,0.005904460627037742,0.01912609540359557,0.04581751759290023,0.43
6.169587103552267e-17,3.4661865140726026e-16,0.0003692898478140004,4.6663260150041485e-06,4.926944184608445e-08,4.4659659458827376e-10,3.5455983533689867e-12,1.24997e-07,3.8401358553044034,0.0,0.10840699169180507,26.724897837474508,0.00020216252547977165,4.390468449756649e-13,2.533337682692332e-15,2.8375056002736304e-09,2.499474593658399e-10,1.8671060576734802e-11,1.2087404268764033e-12,6.897840363344083e-14,79.7052892576409,0.00027136574478339183,0.0015983416315398426,0.006143350634027167,0.019935460738228872,0.04802417840950672,0.44
7.54960397173397e-17,4.1467633826943573e-16,0.0004039389377834315,5.2186159168137115e-06,5.634259453725718e-08,5.222511961411389e-10,4.240078570897643e-12,1.24997e-07,3.8370989279319634,0.0,0.11027510168689514,26.7248886058203,0.00021139417968791402,5.346317420343646e-13,3.0847308546081667e-15,3.098450087220968e-09,2.7871889594563374e-10,2.1270717971139438e-11,1.407210647047486e-12,8.207872762444944e-14,79.70301218957596,0.0002903801607800753,0.00170294181050278,0.006385330609253487,0.02075769796138956,0.05028817406345251,0.45
9.197174948486271e-17,4.941340192386081e-16,0.0004409753810867825,5.8219481314992805e-06,6.424103572737415e-08,6.086174213305716e-10,5.050611091924928e-12,1.24997e-07,3.834064507060139,0.0,0.11212087805337406,26.7248791708982,0.0002208291017904821,6.481410783944575e-13,3.739497580224334e-15,3.3767906868937886e-09,3.100406797043694e-10,2.416092370790294e-11,1.6326294117645344e-12,9.72825838000463e-14,79.70067654430294,0.00031027687023007513,0.001811707406412097,0.006630315755311509,0.02159259172476797,0.052610140348729566,0.46
1.1156572640825968e-16,5.865875971211249e-16,0.00048050765624924405,6.479780785812523e-06,7.30398992629413e-08,7.069275389630469e-10,5.993404394500994e-12,1.24997e-07,3.8310325952587507,0.0,0.1139445574967263,26.724869532893557,0.00023046710643233526,7.82417639993598e-13,4.514028701247288e-15,3.6732689110953124e-09,3.440739475874276e-10,2.7366458564661932e-11,1.887918497266081e-12,1.1486839090490751e-13,79.69828164247006,0.000331078009414896,0.0019246955525171981,0.006878222574354776,0.022439929117654918,0.05499074139841973,0.47000000000000003
1.3478185244684385e-16,6.938142207287842e-16,0.0005226468735750704,7.195725827849529e-06,8.281932245812419e-08,8.185242536611739e-10,7.086503546656152e-12,1.24997e-07,3.828003195188968,0.0,0.11574637417960264,26.7248596919919,0.00024030800809328727,9.406754002026358e-13,5.426854718995829e-15,3.988641483131028e-09,3.80986063335102e-10,3.0913580027631405e-11,2.1762388322746643e-12,1.3514379298205763e-13,79.6958267757728,0.0003528059633201906,0.002041962141035744,0.007128968850850192,0.023299499639547458,0.05743067012738867,0.48
1.621921353494072e-16,8.177885837029213e-16,0.0005675068036780992,7.973552651118031e-06,9.366466628222847e-08,9.448680453147378e-10,8.349954994086481e-12,1.24997e-07,3.8249763096029383,0.0,0.117526559749976,26.724849648378907,0.00025035162108199026,1.1265386301698136e-12,6.4988711858879e-15,4.323680443762138e-09,4.209507131823695e-10,3.4830073472657265e-11,2.501004052168586e-12,1.58447989057288e-13,79.69331120651484,0.0003754833768943767,0.0021635618393905107,0.007382473634591772,0.024171095173107282,0.05993064866351125,0.49
