Time,B,I,S,T,at,kt,dti,ati,dt,di,as,v,dto,ao,omin,oo,do,dtt,F,F2,c,tme,tumor_growth,tumor_death,tumor_immune,glucose_b_s,glioma_consumption,glucose_consumption_b,immune_growth,immune_recruitment,immune_cell_death,glioma_response,glucose_intake,glucose_consumption_s,glucose_s_b
100.0,0.0014327373625607357,0.005624332297083272,0.0014763365825977341,0.16413939021993182,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00033999275944471806,1.6413939021993182e-05,6.64685621019012e-05,0.028654747251214713,0.00023516863703603252,0.0007220094149954095,0.0007076820413698022,2.76952342091255e-07,5.6243322970832726e-05,0.0006646856210190121,0.0008,1.4763365825977342e-05,0.02952673165195468
110.0,0.0014274124893651912,0.005520973347557996,0.0014710144751125523,0.16674048594452942,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00034360942298694607,1.667404859445294e-05,6.628102407782032e-05,0.028548249787303824,0.00023800745212004243,0.0007192227390994252,0.0007049486142057732,2.761709336575846e-07,5.5209733475579955e-05,0.0006628102407782032,0.0008,1.4710144751125523e-05,0.029420289502251045
120.0,0.0014220482909225115,0.005419356953925985,0.0014656530288738184,0.16937721843203443,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0003472312201186247,1.6937721843203443e-05,6.608992367133261e-05,0.02844096581845023,0.0002408625839924835,0.0007164187565672163,0.0007021982736579912,2.753746819638859e-07,5.419356953925985e-05,0.0006608992367133262,0.0008,1.4656530288738185e-05,0.029313060577476367
130.0,0.0014166342603513214,0.005319474062023042,0.0014602418755338242,0.17204963063803128,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0003508540126296719,1.7204963063803127e-05,6.589537542429496e-05,0.028332685207026427,0.00024373140124262548,0.000713592154617979,0.0006994258120144658,2.745640642678957e-07,5.3194740620230426e-05,0.0006589537542429497,0.0008,1.4602418755338243e-05,0.029204837510676485
140.0,0.0014111965649978022,0.005221334252291187,0.0014548065938860214,0.17475775482234213,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0003544826972833321,1.7475775482234215e-05,6.569774287973282e-05,0.028223931299956043,0.0002466175433120173,0.0007107561127719781,0.0006966441471220001,2.737405953322201e-07,5.221334252291187e-05,0.0006569774287973283,0.0008,1.4548065938860214e-05,0.02909613187772043
150.0,0.0014057130557524318,0.005124914425382799,0.001449325732514597,0.1775016116486449,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00035811020274649795,1.775016116486449e-05,6.549700104481216e-05,0.028114261115048635,0.00024951633291159806,0.000707899439258378,0.0006938423087008537,2.7290417102005065e-07,5.124914425382799e-05,0.0006549700104481217,0.0008,1.449325732514597e-05,0.02898651465029194
160.0,0.0014002178756560523,0.005030216645734709,0.0014438333938934155,0.1802812119716747,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0003617436599468797,1.8028121197167473e-05,6.529345584286648e-05,0.028004357513121046,0.0002524329756476768,0.0007050393173140722,0.0006910371385575117,2.720560660119437e-07,5.030216645734709e-05,0.0006529345584286648,0.0008,1.4438333938934156e-05,0.02887666787786831
170.0,0.0013946768036103697,0.004937221411041116,0.0014382952839509476,0.1830965597850983,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00036537276503625595,1.830965597850983e-05,6.508715437864491e-05,0.027893536072207396,0.0002553605247531359,0.000702158481528572,0.0006882117134924683,2.7119647657768713e-07,4.9372214110411164e-05,0.0006508715437864493,0.0008,1.4382952839509477e-05,0.028765905679018954
180.0,0.0013891077186034973,0.004845898306655721,0.0014327286988936102,0.18594762614463162,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00036900049340117395,1.859476261446316e-05,6.487799663958634e-05,0.027782154372069948,0.0002583012827335053,0.0006992658916206887,0.0006853748144346537,2.703249859982764e-07,4.845898306655721e-05,0.0006487799663958633,0.0008,1.4327286988936102e-05,0.028654573977872203
190.0,0.0013835040181489297,0.004756225981073676,0.0014271278927693277,0.18883437097788192,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0003726234659235261,1.8883437097788193e-05,6.46660037782589e-05,0.02767008036297859,0.00026125311101252526,0.0006963581895036926,0.0006825231493222033,2.69441682409412e-07,4.756225981073676e-05,0.0006466600377825889,0.0008,1.4271278927693277e-05,0.028542557855386553
200.0,0.0013778702295042986,0.004668188294969714,0.001421496443101681,0.19175674321361919,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0003762412239444286,1.917567432136192e-05,6.445127405889577e-05,0.027557404590085974,0.00026421590778074634,0.0006934376251263007,0.0006796589228312577,2.6854697524539904e-07,4.668188294969714e-05,0.0006445127405889578,0.0008,1.421496443101681e-05,0.028429928862033618
210.0,0.0013722183001329809,0.004581793920966173,0.0014158474910369908,0.19471469705524658,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00037985543886117024,1.947146970552466e-05,6.42342683009159e-05,0.027444366002659617,0.0002671910706040588,0.0006905102050925418,0.000676788022091212,2.676427845871496e-07,4.581793920966173e-05,0.0006423426830091592,0.0008,1.415847491036991e-05,0.028316949820739817
220.0,0.0013665418144737642,0.004497001282437181,0.001410173550377041,0.19770815196332003,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00038346275006413715,1.9770815196332003e-05,6.401475453076813e-05,0.027330836289475285,0.00027017645672021006,0.0006875726454414167,0.0006739072272966792,2.667281438782005e-07,4.497001282437181e-05,0.0006401475453076814,0.0008,1.4101735503770411e-05,0.028203471007540823
230.0,0.0013608436638380815,0.004413812776180883,0.0014044782035534157,0.20073703860519837,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00038706236938025916,2.007370386051984e-05,6.379313080668046e-05,0.02721687327676163,0.0002731717270835046,0.0006846263883239239,0.0006710179516855432,2.658047116945019e-07,4.413812776180883e-05,0.0006379313080668046,0.0008,1.4044782035534158e-05,0.028089564071068315
240.0,0.0013551156271634582,0.004332173950724995,0.0013987528379619159,0.20380123453024734,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0003906502621055751,2.0380123453024734e-05,6.356897275374237e-05,0.027102312543269162,0.00027617423774714317,0.0006816672312158816,0.0006681160749442471,2.6487071980725986e-07,4.332173950724995e-05,0.0006356897275374237,0.0008,1.3987528379619158e-05,0.027975056759238316
250.0,0.0013493720757271766,0.00425209239542094,0.0013930123319448478,0.2069006361723687,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0003942289047528791,2.0690063617236872e-05,6.334276476069241e-05,0.026987441514543534,0.00027918594090118253,0.0006787023961828433,0.0006652086754255714,2.6392818650288504e-07,4.25209239542094e-05,0.0006334276476069241,0.0008,1.3930123319448478e-05,0.027860246638896954
260.0,0.0013436062131226428,0.004173528061051686,0.0013872489039692174,0.21003510835159345,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.000397794682923454,2.1003510835159345e-05,6.311429413282128e-05,0.026872124262452855,0.00028220447655508845,0.0006757284113247508,0.0006622923491935243,2.62976225553422e-07,4.1735280610516864e-05,0.0006311429413282128,0.0008,1.3872489039692174e-05,0.02774497807938435
270.0,0.0013378214198508786,0.00409648302232345,0.0013814671170355255,0.21320452097129,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00040134694558749336,2.1320452097129003e-05,6.288398643178752e-05,0.02675642839701757,0.0002852295749644376,0.000672746963838763,0.0006593687496402542,2.6201661013244805e-07,4.09648302232345e-05,0.0006288398643178753,0.0008,1.3814671170355255e-05,0.02762934234071051
280.0,0.0013320171003605343,0.004020925333869807,0.0013756651331759257,0.2164087228185536,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004048838597717603,2.164087228185536e-05,6.265175875571023e-05,0.026640342007210688,0.0002882601194614964,0.0006697577090930582,0.0006564375380894529,2.6104899481545935e-07,4.020925333869807e-05,0.0006265175875571024,0.0008,1.3756651331759257e-05,0.027513302663518514
290.0,0.001326210219027215,0.0039468443217811015,0.0013698614163890036,0.21964754487030247,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00040840897139853585,2.1964754487030247e-05,6.241785589904493e-05,0.0265242043805443,0.00029129881859123386,0.0006667691512043263,0.0006535070490140541,2.6007439957935385e-07,3.946844321781101e-05,0.0006241785589904494,0.0008,1.3698614163890036e-05,0.02739722832778007
300.0,0.001320380239451456,0.003874198366648518,0.0013640338482141473,0.22292080663491443,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004119143923330683,2.2292080663491443e-05,6.218203859690079e-05,0.02640760478902912,0.00029434022804332004,0.0006637709102026543,0.0006505671078081398,2.5909182748708665e-07,3.874198366648518e-05,0.000621820385969008,0.0008,1.3640338482141473e-05,0.027280676964282945
310.0,0.001314535018602571,0.0038029831303824876,0.0013581913995088196,0.22622832073100752,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00041540087859971264,2.2622832073100753e-05,6.194465908954417e-05,0.02629070037205142,0.00029738504980056336,0.0006607669174513152,0.0006476215672652896,2.581027462064341e-07,3.8029831303824875e-05,0.0006194465908954418,0.0008,1.3581913995088196e-05,0.027163827990176394
320.0,0.0013086987630708867,0.0037331828833981795,0.0013523580288678548,0.2295698919397453,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00041887454666478816,2.2956989193974533e-05,6.170590016157793e-05,0.026173975261417733,0.0003004378336198618,0.0006577693098107177,0.0006446823221800088,2.5710791733990804e-07,3.733182883398179e-05,0.0006170590016157793,0.0008,1.3523580288678548e-05,0.027047160577357097
330.0,0.001302828813001853,0.0036647761916072546,0.001346490922555437,0.2329453326460365,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004223202595569825,2.3294533264603652e-05,6.146586064996031e-05,0.02605657626003706,0.0003034878912255575,0.0006547566097118667,0.0006417283215818482,2.5610775270816796e-07,3.664776191607255e-05,0.0006146586064996033,0.0008,1.346490922555437e-05,0.026929818451108742
340.0,0.0012969537955500599,0.003597695677859479,0.0013406182562421178,0.2363543495308923,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00042574543247659013,2.363543495308923e-05,6.122383356604173e-05,0.025939075911001197,0.00030654067071885627,0.0006517431293202735,0.0006387735913647729,2.5509930652517395e-07,3.597695677859479e-05,0.0006122383356604174,0.0008,1.340618256242118e-05,0.026812365124842356
350.0,0.0012910786525438707,0.00353195725707684,0.0013347461480411715,0.23979671670415056,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00042915020266271554,2.397967167041506e-05,6.09805262726225e-05,0.025821573050877414,0.000309596421886839,0.0006487313505033518,0.0006358205639779131,2.540855261359271e-07,3.53195725707684e-05,0.000609805262726225,0.0008,1.3347461480411714e-05,0.02669492296082343
360.0,0.0012851919295049441,0.003467547306403495,0.001328862049268845,0.24327220104384467,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00043252927812291453,2.432722010438447e-05,6.073616631257517e-05,0.025703838590098883,0.0003126514694544534,0.0006457154894218284,0.000632863570126779,2.530673596357299e-07,3.467547306403495e-05,0.0006073616631257518,0.0008,1.328862049268845e-05,0.0265772409853769
370.0,0.0012793058371251508,0.003404438122914877,0.0013229783794717486,0.24678053098837877,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004358851997168064,2.4678053098837877e-05,6.049073143368092e-05,0.025586116742503016,0.0003157077737822771,0.0006427016408565188,0.0006299085824852673,2.5204471430700384e-07,3.4044381229148775e-05,0.0006049073143368093,0.0008,1.3229783794717485e-05,0.02645956758943497
380.0,0.0012734183402512201,0.0033426198464126793,0.001317093617054826,0.2503214624287401,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004392158608655801,2.5032146242874012e-05,6.0244523157409376e-05,0.0254683668050244,0.0003187639412152644,0.0006396887575174467,0.0006269545741149345,2.510188464892057e-07,3.3426198464126794e-05,0.0006024452315740937,0.0008,1.3170936170548259e-05,0.026341872341096518
390.0,0.001267528844182379,0.003282039428725074,0.0013112071361157383,0.25389467182481157,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00044251952548635457,2.5389467182481157e-05,5.9997047304401615e-05,0.02535057688364758,0.00032181881992216784,0.0006366764778417463,0.0006240011893999226,2.4998769710167343e-07,3.2820394287250745e-05,0.0005999704730440162,0.0008,1.3112071361157383e-05,0.026224142722314766
400.0,0.0012616382373050767,0.003222699299963714,0.001305318930477752,0.25749988413534414,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.000445795067626301,2.5749988413534414e-05,5.974881813674719e-05,0.025232764746101533,0.00032487169992677703,0.0006336652351174576,0.0006210488527444068,2.4895340890311324e-07,3.222699299963714e-05,0.0005974881813674719,0.0008,1.3053189304777519e-05,0.026106378609555038
410.0,0.0012557474421522885,0.003164574586288054,0.0012994308025898384,0.26113679683228863,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004490413703966452,2.6113679683228864e-05,5.949985469760917e-05,0.02511494884304577,0.0003279218646739883,0.000630655455585706,0.0006180979811641832,2.479160612400382e-07,3.164574586288054e-05,0.0005949985469760917,0.0008,1.2994308025898385e-05,0.025988616051796767
420.0,0.0012498557610894027,0.0031076274291172027,0.0012935417193495101,0.26480507406920917,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004522567218732384,2.6480507406920917e-05,5.9249916831375855e-05,0.024997115221788054,0.0003309681473911071,0.0006276467407766223,0.0006151481831657284,2.4687465346406604e-07,3.107627429117203e-05,0.0005924991683137586,0.0008,1.2935417193495102e-05,0.025870834386990203
430.0,0.0012439717082255814,0.0030518646323094553,0.0012876604001603874,0.2685044089692317,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00045544283814384303,2.6850440896923173e-05,5.899961587336934e-05,0.02487943416451163,0.0003340118882915553,0.0006246433573947397,0.0006122036403124839,2.458317328057056e-07,3.051864632309455e-05,0.0005899961587336934,0.0008,1.2876604001603874e-05,0.025753208003207746
440.0,0.00123808018035126,0.002997232034312219,0.0012817713952831449,0.2722344399347574,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004585927798591304,2.722344399347574e-05,5.874838446351603e-05,0.0247616036070252,0.0003370480644922487,0.000621637659679947,0.0006092568578764345,2.447849352646501e-07,2.9972320343122194e-05,0.0005874838446351603,0.0008,1.2817713952831448e-05,0.025635427905662898
450.0,0.0012322130385861642,0.0029437384454554945,0.0012759068549754993,0.2759948315439625,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00046171701060199514,2.759948315439625e-05,5.8496874938134215e-05,0.024644260771723284,0.0003400844300108625,0.0006186456383193564,0.0006063235079334947,2.4373697890889254e-07,2.9437384454554946e-05,0.0005849687493813421,0.0008,1.2759068549754993e-05,0.025518137099509987
460.0,0.0012263409638632757,0.0028913535090968217,0.0012700373057175731,0.27978523816459283,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00046480336643025036,2.7978523816459286e-05,5.824497817156935e-05,0.024526819277265514,0.0003431120986454829,0.0006156525316060884,0.0006033891219674557,2.4268740904820563e-07,2.8913535090968217e-05,0.0005824497817156936,0.0008,1.2700373057175731e-05,0.02540074611435146
470.0,0.0012204794023057616,0.0028400475325650824,0.0012641782994760099,0.2836052805947045,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00046785631891645195,2.8360528059470455e-05,5.7992578371030115e-05,0.024409588046115233,0.00034613440335098277,0.0006126660548134263,0.0006004612607903686,2.416357432126255e-07,2.8400475325650824e-05,0.0005799257837103012,0.0008,1.2641782994760098e-05,0.025283565989520196
480.0,0.0012146299629472487,0.00278981472628695,0.001258331456567597,0.2874545983345367,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00047087529689652076,2.874545983345367e-05,5.774004515322652e-05,0.024292599258944975,0.00034915096812409457,0.000609686996263958,0.0005975406966344855,2.4058352147177714e-07,2.78981472628695e-05,0.0005774004515322653,0.0008,1.258331456567597e-05,0.02516662913135194
490.0,0.0012087929405479808,0.0027406300981608223,0.0012524971290680865,0.29133280829439007,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.00047385923971843274,2.913328082943901e-05,5.74873533355192e-05,0.024175858810959617,0.00035216104201627694,0.0006067154682947074,0.0005946275388892276,2.3953063889799666e-07,2.7406300981608223e-05,0.0005748735333551921,0.0008,1.2524971290680866e-05,0.025049942581361728
500.0,0.0012029577842154434,0.0026924621038024576,0.0012466643127160078,0.2952395165786731,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004768028082195892,2.9523951657867312e-05,5.72343271151785e-05,0.02405915568430887,0.00035516067467631924,0.0006037461348802536,0.0005917165570380992,2.384763629799104e-07,2.6924621038024577e-05,0.000572343271151785,0.0008,1.2466643127160079e-05,0.024933286254320154
510.0,0.0011971423804529302,0.002645306857781446,0.0012408515121876322,0.2991743269261035,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004797119016703772,2.9917432692610354e-05,5.6981368705663435e-05,0.023942847609058605,0.00035815426590671875,0.000600787956490592,0.0005888165326860627,2.3742236960693098e-07,2.6453068577814464e-05,0.0005698136870566344,0.0008,1.2408515121876322e-05,0.024817030243752643
520.0,0.0011913416630418394,0.0025991346874771506,0.0012350533273405915,0.30313683570909467,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004825834539432599,3.0313683570909467e-05,5.672832946153705e-05,0.02382683326083679,0.0003611395419829137,0.0005978383517296537,0.0005859249350992354,2.36368039423071e-07,2.5991346874771506e-05,0.0005672832946153705,0.0008,1.2350533273405916e-05,0.024701066546811833
530.0,0.001185553896590056,0.0025539448146596655,0.0012292679991320937,0.3071266559278087,1.575,2.0,0.072,0.0003,0.0001,0.01,0.7,0.7,1.0,20.0,0.0008,0.0016,0.01,0.72,0.0008,0.0008,1.0,1.0,0.0004854157264565305,3.071266559278087e-05,5.6475686185242494e-05,0.023711077931801123,0.00036411520368188704,0.000594896435753715,0.0005830408967878144,2.3531535910517703e-07,2.5539448146596656e-05,0.000564756861852425,0.0008,1.2292679991320938e-05,0.024585359982641875
