C_T_3_task1,G_1_task1,I_gamma_5_task1,M_2_task1,T_beta_4_task1,_1_task1
1.0,100000.0,9000.0,100000.0,5000.0,0.0
0.9972438164462654,100053.21284617178,8945.088207586927,50.85117484823709,6406.677706660472,0.06
0.9944942763333282,100106.45202590968,8890.511449077114,25.672637946081373,7334.820861751533,0.12
0.9917513663956021,100159.71597403428,8836.267680324587,17.277974947577587,7947.221072096463,0.18
0.9890150733897402,100213.00465878243,8782.35486965534,13.080865584744767,8351.290228845086,0.24
0.9862853840921431,100266.31807574816,8728.77099779124,10.563031645388751,8617.900009608189,0.3
0.9835622852986922,100319.65622733002,8675.514057774393,8.884903030513067,8793.812471059164,0.36
0.9808457638246614,100373.01911842445,8622.582054891975,7.686634789438038,8909.88166497721,0.42
0.9781358065046728,100426.40675505386,8569.973006601536,6.788291171297384,8986.465488969106,0.48
0.9754324001926713,100479.81914381903,8517.684942456726,6.089900223215795,9036.99651188006,0.54
0.9727355317619033,100533.25629164655,8465.715904033505,5.531479953714275,9070.33752976534,0.6
0.9700451881049001,100586.71820565936,8414.063944856785,5.074858218566163,9092.336352191343,0.6599999999999999
0.9673613561334635,100640.20489310536,8362.72713032753,4.694586308533761,9106.85144271787,0.72
0.9646840227786504,100693.71636131527,8311.703537650297,4.373045501029018,9116.428679158818,0.78
0.9620131749907604,100747.25261767657,8260.99125576121,4.097650765538286,9122.747862592143,0.84
0.9593487997393221,100800.81366961691,8210.588385256393,3.8591730483020563,9126.917335480417,0.8999999999999999
0.9566908840130796,100854.39952459281,8160.493038320816,3.650690350054666,9129.668415998825,0.96
0.9540394148199807,100908.01019008199,8110.70333865759,3.4669093078279145,9131.483641006134,1.02
0.9513943791871637,100961.64567357794,8061.217421417701,3.303712949640978,9132.681365291439,1.08
0.9487557641609444,101015.30598258603,8012.033433130216,3.157851131689225,9133.471620740662,1.14
0.946123556806804,101068.99112462063,7963.149531632713,3.026723368031438,9133.99306228916,1.2
0.9434977442093762,101122.70110720294,7914.563886002329,2.908224389134679,9134.337173722104,1.26
0.9408783134724344,101176.4359378593,7866.274676487478,2.8006323573072276,9134.56420918542,1.3199999999999998
0.9382652517188795,101230.19562411994,7818.280094439177,2.7025242850378914,9134.714023181456,1.38
0.9356585460907272,101283.98017351792,7770.578342243523,2.6127143579645287,9134.812902701387,1.44
0.933058183749095,101337.78959358842,7723.167633254895,2.5302068720278172,9134.878149038224,1.5
0.9304641518741897,101391.623891868,7676.046191728274,2.4541590050497737,9134.921212146204,1.56
0.9278764376652957,101445.48307589421,7629.21225275265,2.3838527273136085,9134.949643329288,1.6199999999999999
0.9252950283407608,101499.36715320505,7582.66406218553,2.318672676186151,9134.968419688159,1.68
0.9227199111379843,101553.27613133861,7536.3998765875285,2.2580884954555325,9134.980819739949,1.74
0.9201510733134044,101607.21001783287,7490.417963155809,2.20164033766194,9134.98901595767,1.7999999999999998
0.9175885021424851,101661.16882022539,7444.716599660125,2.148927735332589,9134.994438957036,1.8599999999999999
0.9150321849197042,101715.1525460531,7399.294074378045,2.0996002258268422,9134.99803566302,1.92
0.9124821089585391,101769.16120285216,7354.1486860307805,2.0533499286880934,9135.000423510834,1.98
0.9099382615914556,101823.19479815781,7309.278743719609,2.009905104094573,9135.002014794012,2.04
0.9074006301698946,101877.2533395042,7264.68256686385,1.9690251829251835,9135.003079257232,2.1
0.9048692020642581,101931.33683442428,7220.358485134326,1.9304961378838315,9135.003797282783,2.16
0.9023439646638984,101985.44529044973,7176.304838394619,1.8941272173341557,9135.004285912955,2.2199999999999998
0.8998249053771037,102039.57871511091,7132.519976636034,1.8597476399746462,9135.00462372422,2.28
0.8973120116310855,102093.73711593667,7089.002259919077,1.827204231854776,9135.004861897365,2.34
0.894805270871966,102147.92050045442,7045.750058308236,1.7963590690931963,9135.005034389458,2.4
0.8923046705647647,102202.12887618998,7002.761751812591,1.767087659196331,9135.005163370392,2.46
0.8898101981933861,102256.36225066753,6960.035730326582,1.739277423445256,9135.005263764859,2.52
0.8873218412606062,102310.62063140965,6917.570393568249,1.7128262423369809,9135.005345411539,2.58
0.8848395872880593,102364.90402593714,6875.3641510180405,1.687641230535157,9135.005414573327,2.6399999999999997
0.8823634238162258,102419.21244176911,6833.415421862631,1.663637806711187,9135.005475557577,2.6999999999999997
0.8798933384044183,102473.54588642286,6791.722634933048,1.6407387140273362,9135.005531082841,2.76
0.8774293186307686,102527.90436741392,6750.284228644429,1.6188732612054872,9135.00558317945,2.82
0.8749713520922154,102582.28789225596,6709.098650944335,1.5979766705598863,9135.005632752012,2.88
0.8725194264044903,102636.69646846078,6668.164359246942,1.5779894322109718,9135.005680446306,2.94
0.870073529202107,102691.13010353832,6627.479820387282,1.5588568436671204,9135.005725665422,3.0
0.8676336481383368,102745.58880499656,6587.043510515606,1.5405282813664578,9135.005773944775,3.06
0.8651997708852183,102800.0725803416,6546.853915137511,1.5229573196745705,9135.00581973426,3.12
0.8627718851335213,102854.58143707756,6506.909528960485,1.506100829521314,9135.00586570544,3.1799999999999997
0.8603499785927463,102909.11538270662,6467.208855891098,1.4899189528055767,9135.00591112328,3.2399999999999998
0.8579340389911054,102963.67442472895,6427.750408954809,1.4743746783734395,9135.005957064724,3.3
0.8555240540755147,103018.2585706427,6388.532710260947,1.4594336967196184,9135.006002247059,3.36
0.8531200116115736,103072.8678279441,6349.554290923371,1.4450640357269038,9135.006048113835,3.42
0.850721899383559,103127.5022041272,6310.813691030148,1.4312359923758748,9135.00609331418,3.48
0.8483297051944055,103182.16170668414,6272.309459566003,1.4179218166538945,9135.006138971872,3.54
0.8459434168656979,103236.84634310493,6234.04015437955,1.405095663849241,9135.006183899028,3.5999999999999996
0.8435630222376513,103291.55612087753,6196.004342105905,1.3927333139917268,9135.0062296551,3.6599999999999997
0.8411885091691043,103346.29104748782,6158.2005981375705,1.3808121745276292,9135.006274804791,3.7199999999999998
0.8388198655375001,103401.05113041958,6120.6275065493055,1.369311029809732,9135.006320631031,3.78
0.8364570792388765,103455.83637715453,6083.2836600604,1.3582100225191271,9135.006366385074,3.84
0.834100138187852,103510.6467951722,6046.167659979683,1.3474905267027388,9135.006411385712,3.9
0.8317490303176098,103565.48239195005,6009.27811614136,1.33713500498086,9135.006456613477,3.96
0.8294037435798862,103620.3431749634,5972.613646863805,1.3271269755021127,9135.00650232906,4.02
0.8270642659449592,103675.22915168542,5936.172878903659,1.317450953379983,9135.006547549323,4.08
0.8247305854016295,103730.14032958714,5899.9544473851665,1.3080923156769586,9135.006592938445,4.14
0.8224026899572107,103785.07671613741,5863.956995763682,1.2990372810391688,9135.006638681287,4.2
0.8200805676375157,103840.03831880291,5828.179175773241,1.290272855275739,9135.006684294476,4.26
0.8177642064868414,103895.02514504814,5792.619647372099,1.2817867580568902,9135.00672977735,4.32
0.8154535945679579,103950.03720233544,5757.277078699864,1.2735673817921491,9135.006775360207,4.38
0.8131487199620894,104005.07449812494,5722.150146012682,1.2656037389077794,9135.00682100442,4.4399999999999995
0.8108495707689065,104060.13703987456,5687.237533651907,1.2578854342982522,9135.006866552443,4.5
0.8085561351065086,104115.22483504,5652.537933980332,1.250402614584574,9135.006911890248,4.56
0.8062684011114104,104170.33789107477,5618.050047337849,1.2431459349913716,9135.006957221134,4.62
0.8039863569385304,104225.47621543013,5583.772581997493,1.236106530399221,9135.007002872362,4.68
0.8017099907611762,104280.63981555511,5549.70425411608,1.2292759863288027,9135.007048788513,4.74
0.7994392907710303,104335.82869889651,5515.843787682803,1.2226463083382895,9135.007094747574,4.8
0.7971742451781355,104391.04287289886,5482.18991447071,1.2162098945236821,9135.007140632386,4.859999999999999
0.7949148422108818,104446.28234500445,5448.7413739900285,1.209959511962718,9135.007186459636,4.92
0.7926610701159923,104501.54712265333,5415.4969134416915,1.203888275285744,9135.00723228377,4.9799999999999995
0.7904129171585094,104556.83721328322,5382.45528767058,1.1979896263366205,9135.007278131605,5.04
0.7881703716217808,104612.15262432958,5349.615259118755,1.1922573148864428,9135.007324001328,5.1
0.7859334218074461,104667.49336322563,5316.975597778974,1.1866853806264948,9135.007369885223,5.16
0.7837020560354216,104722.85943740225,5284.535081148613,1.1812681364883162,9135.007415781982,5.22
0.7814762626438878,104778.25085428804,5252.292494183898,1.1760001531660724,9135.007461695124,5.279999999999999
0.7792560299892747,104833.66762130929,5220.246629256502,1.1708762453496522,9135.007507628146,5.34
0.7770413464462478,104889.10974588997,5188.396286106233,1.165891457460373,9135.00755358208,5.3999999999999995
0.7748322004076931,104944.57723545177,5156.74027179278,1.1610410501353814,9135.007599556298,5.46
0.7726285802847035,105000.070097414,5125.277400653131,1.1563204891675327,9135.007645550428,5.52
0.7704304745065651,105055.58833919368,5094.006494259367,1.1517254351984214,9135.00769156493,5.58
0.7682378715207439,105111.13196820546,5062.926381375074,1.1472517334939656,9135.007737600452,5.64
0.7660507597928704,105166.70099186167,5032.035897910421,1.1428954039032897,9135.007783657196,5.7
0.7638691278067263,105222.29541757227,5001.333886877645,1.1386526314946133,9135.007829734963,5.76
0.7616929640642294,105277.91525274486,4970.819198347646,1.134519758110172,9135.007875833611,5.819999999999999
0.7595222570854196,105333.56050478469,4940.49068940739,1.1304932745487473,9135.007921953229,5.88
0.7573569954084457,105389.23118109464,4910.347224117352,1.1265698131067063,9135.007968093949,5.9399999999999995
0.7551971675895497,105444.92728907519,4880.387673468833,1.122746140464961,9135.008014255796,6.0
0.7530427622030536,105500.64883612444,4850.610915341493,1.1190191510145642,9135.008060438717,6.06
0.7508937678413443,105556.39582963812,4821.015834461312,1.1153858606326905,9135.008106642694,6.12
0.7487501731148605,105612.16827700955,4791.60132235891,1.1118434008366835,9135.008152867762,6.18
0.7466119666520769,105667.96618562963,4762.366277328063,1.1083890132521732,9135.008199113952,6.24
0.7444791370994909,105723.78956288687,4733.309604384417,1.1050200443794962,9135.008245381268,6.3
0.7423516731216079,105779.63841616738,4704.4302152244445,1.1017339406604714,9135.008291669703,6.359999999999999
0.7402295634009268,105835.51275285479,4675.7270281846795,1.0985282438323358,9135.008337979258,6.42
0.738112796637926,105891.41258033036,4647.1989682012245,1.0954005865418763,9135.008384309947,6.4799999999999995
0.7360013615510483,105947.33790597288,4618.844966769488,1.092348688196292,9135.008430661783,6.54
0.7338952468766874,106003.2887371587,4590.663961904158,1.0893703510371544,9135.008477034768,6.6
0.7317944413691725,106059.26508126175,4562.654898099425,1.0864634564274085,9135.008523428904,6.66
0.7296989338007543,106115.26694565346,4534.816726289444,1.083625961339042,9135.0085698442,6.72
0.7276087129615908,106171.29433770286,4507.148403809049,1.0808558950273364,9135.008616280662,6.779999999999999
0.7255237676597318,106227.34726477644,4479.648894354699,1.0781513558790765,9135.008662738297,6.84
0.7234440867211056,106283.42573423826,4452.317167945664,1.0755105084244827,9135.00870921711,6.8999999999999995
0.7213696589895034,106339.52975344991,4425.152200885443,1.0729315805037192,9135.008755717108,6.96
0.7193004733265657,106395.65932977047,4398.152975723429,1.0704128605788543,9135.008802238297,7.02
0.7172365186117664,106451.81447055652,4371.318481216797,1.0679526951823166,9135.00884878068,7.08
0.7151777837423996,106507.99518316217,4344.647712292628,1.0655494864936192,9135.008895344268,7.14
0.7131242576335641,106564.20147493901,4318.139670010265,1.0632016900369494,9135.008941929065,7.199999999999999
0.711075929218149,106620.43335323612,4291.793361523899,1.060907812492762,9135.008988535077,7.26
0.7090327874468191,106676.69082540006,4265.607800045382,1.0586664096168492,9135.00903516231,7.319999999999999
0.706994821288,106732.97389877487,4239.582004807267,1.0564760842607033,9135.009081810771,7.38
0.7049620197278635,106789.28258070207,4213.715001026076,1.0543354844874198,9135.009128480466,7.4399999999999995
0.7029343717703133,106845.61687852062,4188.005819865783,1.0522433017778088,9135.009175171399,7.5
0.7009118664369693,106901.97679956697,4162.453498401539,1.0501982693217242,9135.009221883578,7.56
0.6988944927671539,106958.36235117498,4137.057079583592,1.0481991603899121,9135.009268617008,7.62
0.6968822398178764,107014.77354067599,4111.815612201453,1.0462447867819629,9135.009315371697,7.68
0.6948750966638189,107071.21037539878,4086.728150848262,1.0443339973462307,9135.00936214765,7.739999999999999
0.6928730523973207,107127.67286266953,4061.7937558853787,1.042465676567847,9135.009408944874,7.8
0.6908760961283642,107184.16100981187,4037.0114934071926,1.040638743221194,9135.009455763373,7.859999999999999
0.6888842169845596,107240.67482414684,4012.3804352061397,1.038852149083417,9135.009502603154,7.92
0.6868974041111304,107297.21431299293,3987.899658737941,1.0371048777057614,9135.009549464223,7.9799999999999995
0.6849156466708981,107353.77948366599,3963.5682470870456,1.0353959432397113,9135.009596346586,8.04
0.6829389338442676,107410.37034347928,3939.3852889322898,1.0337243893150883,9135.009643250249,8.1
0.6809672548292122,107466.9868997435,3915.349878512763,1.032089287967438,9135.009690175219,8.16
0.6790005988412585,107523.62915976667,3891.461115593885,1.0304897386121814,9135.009737121502,8.219999999999999
0.6770389551134718,107580.29713085425,3867.7181054336843,1.0289248670631637,9135.009784089101,8.28
0.6750823128964407,107636.99082030903,3844.11995874929,1.0273938245933596,9135.009831078027,8.34
0.6731306614582626,107693.71023543122,3820.665791683623,1.0258957870356302,9135.009878088284,8.4
0.6711839900845283,107750.45538351836,3797.35472577229,1.0244299539215416,9135.009925119877,8.459999999999999
0.669242288078307,107807.22627186537,3774.185887910681,1.0229955476563704,9135.009972172813,8.52
0.6673055447601315,107864.02290776449,3751.15841032127,1.0215918127285233,9135.010019247096,8.58
0.6653737494679831,107920.84529850534,3728.271430521112,1.0202180149516993,9135.010066342735,8.64
0.6634468915572763,107977.69345137487,3705.5240912895383,1.0188734407382143,9135.010113459735,8.7
0.6615249604008439,108034.56737365735,3682.9155406360483,1.0175573964019915,9135.010160598104,8.76
0.6596079453889216,108091.46707263439,3660.444931768402,1.0162692074898108,9135.010207757843,8.82
0.6576958359291337,108148.3925555849,3638.1114230609023,1.015008218139475,9135.010254938961,8.879999999999999
0.6557886214464769,108205.34382978512,3615.91417802287,1.013773790463635,9135.010302141465,8.94
0.6538862913833056,108262.32090250863,3593.852365267318,1.0125653039580709,9135.010349365362,9.0
0.6519888351993169,108319.32378102624,3571.925158479808,1.0113821549333013,9135.010396610656,9.06
0.6500962423715356,108376.35247260612,3550.1317363875046,1.010223755968445,9135.010443877354,9.12
0.648208502394298,108433.4069845137,3528.471282728411,1.0090895353863165,9135.01049116546,9.18
0.6463256047792376,108490.48732401169,3506.942986220801,1.0079789367487948,9135.01053847498,9.24
0.6444475390552699,108547.59349836009,3485.5460405328286,1.0068914183715465,9135.010585805923,9.299999999999999
0.6425742947685762,108604.72551481616,3464.27964425233,1.0058264528572813,9135.010633158294,9.36
0.6407058614825896,108661.88338063445,3443.1430008568054,1.0047835266465512,9135.010680532097,9.42
0.6388422287779787,108719.06710306671,3422.1353186835877,1.0037621395855083,9135.010727927338,9.48
0.6369833862526328,108776.27668936201,3401.2558109001893,1.0027618045098585,9135.010775344026,9.54
0.6351293235216465,108833.51214676663,3380.5036954748307,1.001782046844224,9135.010822782164,9.6
0.6332800302173042,108890.77348252409,3359.878195147153,1.0008224042162337,9135.01087024176,9.66
0.6314354959890649,108948.06070387515,3339.3785373991045,0.9998824260847395,9135.01091772282,9.719999999999999
0.6295957105035468,109005.3738180578,3319.0039544260053,0.9989616733815802,9135.01096522535,9.78
0.627760663444512,109062.71283230721,3298.753683107791,0.9980597181662997,9135.011012749355,9.84
0.625930344512851,109120.07775385583,3278.62696498043,0.997176143293264,9135.011060294843,9.9
0.6241047434265674,109177.46858993328,3258.6230462075155,0.9963105420906475,9135.011107861816,9.959999999999999
0.622283849920762,109234.8853477664,3238.7411775520304,0.995462518050802,9135.011155450284,10.02
0.6204676537476183,109292.32803457919,3218.980614348287,0.9946316845315392,9135.011203060252,10.08
0.6186561446763861,109349.79665759287,3199.3406164740336,0.993817664467874,9135.011250691725,10.139999999999999
0.6168493124933664,109407.29122402584,3179.8204483227332,0.9930200900937964,9135.011298344709,10.2
0.6150471470018962,109464.81174109367,3160.4193787760146,0.9922386026736632,9135.01134601921,10.26
0.6132496380223326,109522.35821600909,3141.136681176287,0.9914728522428197,9135.011393715236,10.32
0.6114567753920372,109579.93065598201,3121.9716332995226,0.9907224973570824,9135.01144143279,10.379999999999999
0.609668548965361,109637.52906821949,3102.9235173282073,0.9899872048507247,9135.011489171882,10.44
0.6078849486136286,109695.15345992574,3083.991619824455,0.9892666496026281,9135.011536932514,10.5
0.6061059642251225,109752.80383830213,3065.175231703286,0.9885605143102756,9135.011584714694,10.559999999999999
0.6043315857050678,109810.48021054715,3046.4736482060675,0.9878684892712785,9135.011632518426,10.62
0.6025618029756165,109868.18258385641,3027.886168874119,0.9871902721721421,9135.01168034372,10.68
0.6007966059758317,109925.91096542269,3009.4120975224764,0.9865255678839894,9135.011728190577,10.74
0.5990359846616725,109983.66536243584,2991.0507422138166,0.9858740882649728,9135.011776059006,10.799999999999999
0.5972799290059777,110041.44578208287,2972.80141523254,0.9852355519691173,9135.011823949011,10.86
0.5955284289984506,110099.25223154786,2954.6634330590146,0.9846096842613491,9135.0118718606,10.92
0.5937814746456431,110157.08471801199,2936.6361163439738,0.9839962168384755,9135.011919793778,10.98
0.5920390559709404,110214.94324865357,2918.7187898830725,0.9833948876558901,9135.011967748553,11.04
0.5903011630145447,110272.82783064796,2900.9107825915967,0.9828054407597893,9135.012015724928,11.1
0.58856778583346,110330.73847116763,2883.211427479329,0.9822276261246933,9135.01206372291,11.16
0.5868389145014763,110388.67517738209,2865.6200616255674,0.9816611994960759,9135.012111742504,11.219999999999999
0.5851145391091536,110446.63795645794,2848.1360261542936,0.9811059222379134,9135.012159783717,11.28
0.5833946497638063,110504.62681555886,2830.7586662094977,0.9805615611849726,9135.012207846557,11.34
0.5816792365894877,110562.64176184556,2813.4873309306504,0.9800278884996645,9135.012255931028,11.4
0.5799682897269739,110620.6828024758,2796.321373428324,0.9795046815332987,9135.012304037135,11.459999999999999
0.5782617993337478,110678.7499446044,2779.260150759964,0.9789917226915787,9135.012352164884,11.52
0.576559755583984,110736.84319538319,2762.3030239058085,0.9784887993041869,9135.012400314283,11.58
0.5748621486685325,110794.96256196106,2745.4493577449553,0.977995703498312,9135.012448485337,11.639999999999999
0.5731689687949026,110853.1080514839,2728.6985210315697,0.9775122320759807,9135.01249667805,11.7
0.571480206187248,110911.27967109464,2712.049886371246,0.9770381863950574,9135.012544892428,11.76
0.5697958510863499,110969.4774279332,2695.5028301975062,0.9765733722537845,9135.01259312848,11.82
0.5681158937496017,111027.70132913651,2679.0567327484455,0.9761175997787396,9135.01264138621,11.879999999999999
0.566440324450993,111085.95138183852,2662.710978043518,0.9756706833160894,9135.012689665626,11.94
0.5647691334810938,111144.22759317013,2646.4649538604676,0.9752324413260296,9135.012737966732,12.0
0.5631023111470383,111202.52997025926,2630.3180517123974,0.9748026962802976,9135.012786289533,12.059999999999999
0.5614398477725094,111260.8585202308,2614.2696668249755,0.9743812745626554,9135.012834634037,12.12
0.5597817336977224,111319.21325020662,2598.3191981137884,0.9739680063722422,9135.012883000249,12.18
0.5581279592794093,111377.59416730553,2582.466048161825,0.9735627256296973,9135.012931388175,12.24
0.5564785148908025,111436.00127864332,2566.709623197101,0.9731652698859622,9135.01297979782,12.299999999999999
0.5548333909216192,111494.43459133274,2551.049333070419,0.9727754802336723,9135.013028229192,12.36
0.5531925777780455,111552.89411248347,2535.4845912332657,0.9723932012210504,9135.013076682295,12.42
0.5515560658827199,111611.37984920213,2520.014814715844,0.9720182807682215,9135.013125157135,12.48
0.5499238456747176,111669.89180859229,2504.6394241052344,0.971650570085867,9135.013173653719,12.54
0.5482959076095345,111728.42999775444,2489.357843523697,0.9712899235961434,9135.013222172052,12.6
0.5466722421590711,111786.99442378599,2474.1695006071,0.9709361988557912,9135.013270712141,12.66
0.5450528398116165,111845.58509378125,2459.073826483485,0.9705892564813623,9135.01331927399,12.719999999999999
0.5434376910718323,111904.20201483146,2444.0702557517566,0.9702489600764993,9135.013367857608,12.78
0.5418267864607365,111962.84519402476,2429.1582264605076,0.9699151761611988,9135.013416462998,12.84
0.5402201165156874,112021.51463844617,2414.337180086971,0.9695877741029977,9135.013465090165,12.9
0.5386176717903677,112080.21035517761,2399.6065615161015,0.9692666260500208,9135.013513739119,12.959999999999999
0.5370194428547682,112138.93235129789,2384.9658190197824,0.9689516068658268,9135.013562409862,13.02
0.5354254202951717,112197.68063388267,2370.4144042361618,0.9686425940660034,9135.013611102402,13.08
0.533835594714137,112256.45521000451,2355.9517721491147,0.9683394677564525,9135.013659816745,13.139999999999999
0.5322499567304824,112315.25608673281,2341.577381067828,0.9680421105733157,9135.013708552895,13.2
0.5306684969792701,112374.08327113384,2327.2906926065125,0.967750407624484,9135.01375731086,13.26
0.5290912061117897,112432.93677027071,2313.091171664239,0.9674642464326484,9135.013806090645,13.32
0.527518074795542,112491.81659120337,2298.9782864048957,0.9671835168798408,9135.013854892255,13.379999999999999
0.5259490937142228,112550.72274098863,2284.9515082372664,0.9669081111534231,9135.013903715697,13.44
0.5243842535677069,112609.6552266801,2271.0103117952353,0.9666379236934778,9135.013952560976,13.5
0.5228235450720319,112668.61405532823,2257.154174918109,0.9663728511415581,9135.014001428099,13.559999999999999
0.5212669589593815,112727.59923398029,2243.382578631058,0.9661127922907587,9135.01405031707,13.62
0.5197144859780698,112786.61076968035,2229.6950071256797,0.9658576480370651,9135.014099227898,13.68
0.518166116892525,112845.6486694693,2216.09094774068,0.9656073213319454,9135.014148160586,13.74
0.5166218424832729,112904.71294038481,2202.569890942669,0.9653617171361473,9135.01419711514,13.799999999999999
0.5150816535469208,112963.80358946136,2189.1313303070797,0.9651207423746645,9135.014246091567,13.86
0.5135455408961411,113022.92062373018,2175.7747624991975,0.9648843058928384,9135.014295089872,13.92
0.5120134953596552,113082.06405021933,2162.499687255311,0.9646523184135619,9135.01434411006,13.979999999999999
0.510485507782217,113141.23387595359,2149.305607363972,0.9644246924955543,9135.01439315214,14.04
0.5089615690245967,113200.43010795454,2136.1920286473733,0.9642013424926742,9135.014442216116,14.1
0.5074416699635644,113259.6527532405,2123.1584599428425,0.9639821845142428,9135.014491301994,14.16
0.5059258014918743,113318.90181882656,2110.2044130844415,0.9637671363863479,9135.014540409778,14.219999999999999
0.5044139545182471,113378.17731172453,2097.3294028846844,0.9635561176141,9135.014589539478,14.28
0.5029061199673551,113437.47923894298,2084.532947116365,0.963349049344814,9135.014638691096,14.34
0.5014022887798051,113496.8076074872,2071.8145664944964,0.963145854332091,9135.01468786464,14.399999999999999
0.4999024519121218,113556.16242435921,2059.173784658356,0.9629464569007742,9135.014737060113,14.459999999999999
0.498406600336732,113615.54369655775,2046.6101281536487,0.9627507829127544,9135.014786277523,14.52
0.49691472504194795,113674.95143107828,2034.1231264147696,0.9625587597336016,9135.014835516877,14.58
0.4954268170319509,113734.38563491295,2021.7123117471813,0.9623703162000004,9135.014884778178,14.639999999999999
0.49394286732677467,113793.84631505061,2009.3772193098955,0.9621853825879663,9135.014934061433,14.7
0.4924628669622894,113853.33347847681,1997.1173870980642,0.9620038905818215,9135.01498336665,14.76
0.490986806990185,113912.84713217379,1984.932355925674,0.9618257732439097,9135.01503269383,14.82
0.4895146784779547,113972.38728312046,1972.8216694083487,0.9616509649850302,9135.015082042983,14.879999999999999
0.48804647250887867,114031.95393829241,1960.7848739462543,0.9614794015355704,9135.015131414113,14.94
0.4865821801820075,114091.54710466189,1948.8215187071105,0.9613110199173199,9135.015180807226,15.0
0.4851217926121458,114151.16678919781,1936.9311556093055,0.961145758415946,9135.015230222327,15.059999999999999
0.4836653009298355,114210.81299886576,1925.1133393051116,0.9609835565541137,9135.015279659425,15.12
0.4822126962813398,114270.48574062793,1913.367627164007,0.960824355065234,9135.015329118522,15.18
0.48076396982862624,114330.18502144318,1901.6935792560962,0.9606680958678214,9135.015378599624,15.24
