DHAP,G3P,Gly,Time
0.59,0.45648971958666196,15.1,1.5
0.59,0.45649046566439977,15.1,1.51
0.59,0.4564911842422895,15.1,1.52
0.59,0.4564918902637545,15.1,1.53
0.59,0.45649252277780045,15.1,1.54
0.59,0.45649306155648794,15.1,1.55
0.59,0.45649356301575733,15.1,1.56
0.59,0.4564940329371006,15.1,1.57
0.59,0.45649447755854555,15.1,1.58
0.59,0.45649490364672024,15.1,1.59
0.59,0.4564953185689172,15.1,1.6
0.59,0.4564957303651579,15.1,1.61
0.59,0.4564961478202573,15.1,1.62
0.59,0.45649653973441273,15.1,1.6300000000000001
0.59,0.45649687418535356,15.1,1.6400000000000001
0.59,0.456497193623864,15.1,1.6500000000000001
0.59,0.45649749944814255,15.1,1.6600000000000001
0.59,0.4564977929066463,15.1,1.67
0.59,0.45649807510939433,15.1,1.68
0.59,0.4564983470392719,15.1,1.69
0.59,0.45649860956333455,15.1,1.7
0.59,0.45649886344411184,15.1,1.71
0.59,0.45649910697710727,15.1,1.72
0.59,0.45649933618979605,15.1,1.73
0.59,0.45649955453839475,15.1,1.74
0.59,0.45649976162415745,15.1,1.75
0.59,0.4564999569027824,15.1,1.76
0.59,0.4565001396909682,15.1,1.77
0.59,0.4565003091729703,15.1,1.78
0.59,0.45650046440715736,15.1,1.79
0.59,0.4565006043325677,15.1,1.8
0.59,0.4565007312894766,15.1,1.81
0.59,0.45650085664899004,15.1,1.82
0.59,0.4565009714789821,15.1,1.83
0.59,0.4565010761708585,15.1,1.84
0.59,0.4565011712432656,15.1,1.85
0.59,0.45650125735910524,15.1,1.86
0.59,0.4565013353425489,15.1,1.87
0.59,0.4565014061960526,15.1,1.8800000000000001
0.59,0.4565014711173715,15.1,1.8900000000000001
0.59,0.456501530398896,15.1,1.9000000000000001
0.59,0.45650157666842484,15.1,1.9100000000000001
0.59,0.4565016169182673,15.1,1.92
0.59,0.45650165219969124,15.1,1.93
0.59,0.45650168371759153,15.1,1.94
0.59,0.45650171284127217,15.1,1.95
0.59,0.45650174111522895,15.1,1.96
0.59,0.45650177026993155,15.1,1.97
0.59,0.4565018022326063,15.1,1.98
0.59,0.456501838734666,15.1,1.99
0.59,0.4565018595547432,15.1,2.0
0.59,0.45650187959148864,15.1,2.0100000000000002
0.59,0.45650189931345236,15.1,2.02
0.59,0.45650191916631067,15.1,2.0300000000000002
0.59,0.45650193957012813,15.1,2.04
0.59,0.45650196091662004,15.1,2.05
0.59,0.45650198356641386,15.1,2.06
0.59,0.4565020078463119,15.1,2.07
0.59,0.4565020340465529,15.1,2.08
0.59,0.45650205857872206,15.1,2.09
0.59,0.4565020832914097,15.1,2.1
0.59,0.4565021082011343,15.1,2.11
0.59,0.4565021329464517,15.1,2.12
0.59,0.456502157063098,15.1,2.13
0.59,0.45650217997876347,15.1,2.14
0.59,0.45650220100786654,15.1,2.15
0.59,0.45650221934632756,15.1,2.16
0.59,0.456502234066343,15.1,2.17
0.59,0.4565022526792176,15.1,2.18
0.59,0.4565022718596907,15.1,2.19
0.59,0.4565022897742469,15.1,2.2
0.59,0.45650230616672444,15.1,2.21
0.59,0.4565023207659787,15.1,2.22
0.59,0.4565023332870714,15.1,2.23
0.59,0.45650234343246066,15.1,2.24
0.59,0.4565023508931906,15.1,2.25
0.59,0.4565023553500812,15.1,2.2600000000000002
0.59,0.4565023597644885,15.1,2.27
0.59,0.45650236373925546,15.1,2.2800000000000002
0.59,0.4565023663250727,15.1,2.29
0.59,0.4565023677175403,15.1,2.3000000000000003
0.59,0.4565023681685426,15.1,2.31
0.59,0.4565023679903327,15.1,2.32
0.59,0.456502367559618,15.1,2.33
0.59,0.4565023673216447,15.1,2.34
0.59,0.4565023677942834,15.1,2.35
0.59,0.45650236648698744,15.1,2.36
0.59,0.45650236317399623,15.1,2.37
0.59,0.4565023597062102,15.1,2.38
0.59,0.45650235632670816,15.1,2.39
0.59,0.45650235330367905,15.1,2.4
0.59,0.45650235093124214,15.1,2.41
0.59,0.4565023495302678,15.1,2.42
0.59,0.456502349449198,15.1,2.43
0.59,0.45650235106486653,15.1,2.44
0.59,0.4565023526251658,15.1,2.45
0.59,0.45650235298240344,15.1,2.46
0.59,0.4565023538848279,15.1,2.47
0.59,0.4565023553111165,15.1,2.48
0.59,0.4565023572137859,15.1,2.49
0.59,0.45650235951717993,15.1,2.5
0.59,0.4565023621154573,15.1,2.5100000000000002
0.59,0.4565023648705794,15.1,2.52
0.59,0.456502367610298,15.1,2.5300000000000002
0.59,0.45650237074495487,15.1,2.54
0.59,0.4565023749019594,15.1,2.5500000000000003
0.59,0.45650237919885045,15.1,2.56
0.59,0.45650238349785177,15.1,2.57
0.59,0.4565023876386538,15.1,2.58
0.59,0.45650239143745663,15.1,2.59
0.59,0.45650239468601295,15.1,2.6
0.59,0.45650239715067104,15.1,2.61
0.59,0.4565023985714176,15.1,2.62
0.59,0.4565024000925575,15.1,2.63
0.59,0.4565024048374559,15.1,2.64
0.59,0.4565024098348664,15.1,2.65
0.59,0.4565024150371549,15.1,2.66
0.59,0.45650242037861694,15.1,2.67
0.59,0.45650242577360617,15.1,2.68
0.59,0.45650243111466265,15.1,2.69
0.59,0.456502436270642,15.1,2.7
0.59,0.45650244108484345,15.1,2.71
0.59,0.45650244537313855,15.1,2.72
0.59,0.4565024489221,15.1,2.73
0.59,0.4565024514871299,15.1,2.74
0.59,0.45650245279058865,15.1,2.75
0.59,0.4565024525199231,15.1,2.7600000000000002
0.59,0.4565024503257956,15.1,2.77
0.59,0.45650245403543527,15.1,2.7800000000000002
0.59,0.45650245896214886,15.1,2.79
0.59,0.45650246393540383,15.1,2.8000000000000003
0.59,0.45650246888078566,15.1,2.81
0.59,0.456502473707337,15.1,2.82
0.59,0.45650247830636026,15.1,2.83
0.59,0.456502482550221,15.1,2.84
0.59,0.45650248629115076,15.1,2.85
0.59,0.45650248936005,15.1,2.86
0.59,0.4565024915652913,15.1,2.87
0.59,0.4565024926915224,15.1,2.88
0.59,0.45650249249846886,15.1,2.89
0.59,0.4565024907197376,15.1,2.9
0.59,0.45650248706161944,15.1,2.91
0.59,0.4565024848833131,15.1,2.92
0.59,0.4565024865564642,15.1,2.93
0.59,0.4565024880586339,15.1,2.94
0.59,0.4565024893569325,15.1,2.95
0.59,0.4565024904132484,15.1,2.96
0.59,0.4565024911839201,15.1,2.97
0.59,0.4565024916194078,15.1,2.98
0.59,0.4565024916639656,15.1,2.99
0.59,0.456502491255313,15.1,3.0
0.59,0.4565024903243069,15.1,3.0100000000000002
0.59,0.4565024887946135,15.1,3.02
0.59,0.45650248658238013,15.1,3.0300000000000002
0.59,0.4565024835959069,15.1,3.04
0.59,0.4565024797353189,15.1,3.0500000000000003
0.59,0.4565024749640946,15.1,3.06
0.59,0.4565024727153935,15.1,3.0700000000000003
0.59,0.4565024703055454,15.1,3.08
0.59,0.45650246774950126,15.1,3.09
0.59,0.4565024650637727,15.1,3.1
0.59,0.45650246226647256,15.1,3.11
0.59,0.4565024593773554,15.1,3.12
0.59,0.4565024564178579,15.1,3.13
0.59,0.4565024534111394,15.1,3.14
0.59,0.4565024503821221,15.1,3.15
0.59,0.45650244735753187,15.1,3.16
0.59,0.45650244436593845,15.1,3.17
0.59,0.45650244143779595,15.1,3.18
0.59,0.45650243860548334,15.1,3.19
0.59,0.4565024359033448,15.1,3.2
0.59,0.4565024330471603,15.1,3.21
0.59,0.4565024300577572,15.1,3.22
0.59,0.4565024271371661,15.1,3.23
0.59,0.4565024243038532,15.1,3.24
0.59,0.45650242157667353,15.1,3.25
0.59,0.45650241897485544,15.1,3.2600000000000002
0.59,0.4565024165179841,15.1,3.27
0.59,0.4565024142259856,15.1,3.2800000000000002
0.59,0.45650241211911063,15.1,3.29
0.59,0.45650241021791854,15.1,3.3000000000000003
0.59,0.4565024085432613,15.1,3.31
0.59,0.4565024071162672,15.1,3.3200000000000003
0.59,0.4565024059583248,15.1,3.33
0.59,0.45650240509106693,15.1,3.34
0.59,0.4565024041813066,15.1,3.35
0.59,0.4565024017629298,15.1,3.36
0.59,0.45650239929589137,15.1,3.37
0.59,0.45650239678286747,15.1,3.38
0.59,0.45650239422747413,15.1,3.39
0.59,0.45650239163426737,15.1,3.4
0.59,0.4565023890087432,15.1,3.41
0.59,0.4565023863573375,15.1,3.42
0.59,0.456502383687426,15.1,3.43
0.59,0.4565023810073247,15.1,3.44
0.59,0.45650237832628926,15.1,3.45
0.59,0.45650237565451535,15.1,3.46
0.59,0.4565023730031387,15.1,3.47
0.59,0.45650237038423475,15.1,3.48
0.59,0.4565023678108192,15.1,3.49
0.59,0.45650236529684746,15.1,3.5
0.59,0.456502362857215,15.1,3.5100000000000002
0.59,0.4565023605077572,15.1,3.52
0.59,0.4565023582652494,15.1,3.5300000000000002
0.59,0.4565023561474068,15.1,3.54
0.59,0.4565023541728847,15.1,3.5500000000000003
0.59,0.4565023523612783,15.1,3.56
0.59,0.4565023507331226,15.1,3.5700000000000003
0.59,0.45650234930989286,15.1,3.58
0.59,0.456502348114004,15.1,3.59
0.59,0.4565023471688109,15.1,3.6
0.59,0.4565023464986086,15.1,3.61
0.59,0.45650234612863194,15.1,3.62
0.59,0.45650234608505574,15.1,3.63
0.59,0.45650234639499465,15.1,3.64
0.59,0.45650234708650356,15.1,3.65
0.59,0.45650234818857693,15.1,3.66
0.59,0.4565023497311495,15.1,3.67
0.59,0.4565023517450958,15.1,3.68
0.59,0.45650235426223024,15.1,3.69
0.59,0.45650235392187233,15.1,3.7
0.59,0.4565023517091216,15.1,3.71
0.59,0.4565023494838093,15.1,3.72
0.59,0.45650234725319644,15.1,3.73
0.59,0.4565023450250503,15.1,3.74
0.59,0.45650234280764446,15.1,3.75
0.59,0.4565023406097586,15.1,3.7600000000000002
0.59,0.4565023384406786,15.1,3.77
0.59,0.4565023363101967,15.1,3.7800000000000002
0.59,0.45650233422861114,15.1,3.79
0.59,0.45650233220672654,15.1,3.8000000000000003
0.59,0.4565023302558537,15.1,3.81
0.59,0.4565023283878095,15.1,3.8200000000000003
0.59,0.4565023266149172,15.1,3.83
0.59,0.4565023249500062,15.1,3.84
0.59,0.4565023234064121,15.1,3.85
0.59,0.45650232199797675,15.1,3.86
0.59,0.4565023207390482,15.1,3.87
0.59,0.4565023196444806,15.1,3.88
0.59,0.45650231872963454,15.1,3.89
0.59,0.4565023180103766,15.1,3.9
0.59,0.45650231750307974,15.1,3.91
0.59,0.456502317224623,15.1,3.92
0.59,0.45650231719239165,15.1,3.93
0.59,0.4565023174242772,15.1,3.94
0.59,0.4565023179386775,15.1,3.95
0.59,0.45650231875449643,15.1,3.96
0.59,0.4565023198911441,15.1,3.97
0.59,0.4565023213685369,15.1,3.98
0.59,0.4565023232070974,15.1,3.99
0.59,0.4565023254277544,15.1,4.0
0.59,0.4565023280519428,15.1,4.01
0.59,0.4565023311016039,15.1,4.0200000000000005
0.59,0.4565023345991851,15.1,4.03
0.59,0.45650233818210445,15.1,4.04
0.59,0.4565023379954773,15.1,4.05
0.59,0.4565023378389276,15.1,4.0600000000000005
0.59,0.45650233771427445,15.1,4.07
0.59,0.4565023376234192,15.1,4.08
0.59,0.4565023375683449,15.1,4.09
0.59,0.45650233755111697,15.1,4.1
0.59,0.4565023375738827,15.1,4.11
0.59,0.45650233763887144,15.1,4.12
0.59,0.45650233774839477,15.1,4.13
0.59,0.45650233790484607,15.1,4.14
0.59,0.4565023381107009,15.1,4.15
0.59,0.45650233836851695,15.1,4.16
0.59,0.4565023386809338,15.1,4.17
0.59,0.4565023390506733,15.1,4.18
0.59,0.456502339480539,15.1,4.19
0.59,0.4565023399734169,15.1,4.2
0.59,0.45650234053227473,15.1,4.21
0.59,0.4565023411601626,15.1,4.22
0.59,0.4565023418602123,15.1,4.23
0.59,0.456502342635638,15.1,4.24
0.59,0.4565023434897357,15.1,4.25
0.59,0.45650234442588355,15.1,4.26
0.59,0.4565023454475418,15.1,4.2700000000000005
0.59,0.45650234655825267,15.1,4.28
0.59,0.4565023477616404,15.1,4.29
0.59,0.4565023490614114,15.1,4.3
0.59,0.45650235046135407,15.1,4.3100000000000005
0.59,0.45650235196533884,15.1,4.32
0.59,0.4565023535773182,15.1,4.33
0.59,0.45650235530132677,15.1,4.34
0.59,0.45650235714148113,15.1,4.3500000000000005
0.59,0.45650235910198,15.1,4.36
0.59,0.456502361187104,15.1,4.37
0.59,0.456502363401216,15.1,4.38
0.59,0.4565023650751926,15.1,4.39
0.59,0.4565023662144917,15.1,4.4
0.59,0.4565023673585216,15.1,4.41
0.59,0.45650236850565584,15.1,4.42
0.59,0.45650236965423246,15.1,4.43
0.59,0.45650237080255446,15.1,4.44
0.59,0.4565023719488895,15.1,4.45
0.59,0.4565023730914699,15.1,4.46
0.59,0.456502374228493,15.1,4.47
0.59,0.4565023753581207,15.1,4.48
0.59,0.4565023764784797,15.1,4.49
0.59,0.45650237758766143,15.1,4.5
0.59,0.45650237868372223,15.1,4.51
0.59,0.45650237976468294,15.1,4.5200000000000005
0.59,0.4565023808285294,15.1,4.53
0.59,0.45650238187321207,15.1,4.54
0.59,0.45650238289664624,15.1,4.55
0.59,0.45650238389671194,15.1,4.5600000000000005
0.59,0.4565023848712539,15.1,4.57
0.59,0.4565023858180817,15.1,4.58
0.59,0.4565023867349696,15.1,4.59
0.59,0.45650238761965667,15.1,4.6000000000000005
0.59,0.45650238846984675,15.1,4.61
0.59,0.45650238928320835,15.1,4.62
0.59,0.45650239005737486,15.1,4.63
0.59,0.4565023907899443,15.1,4.64
0.59,0.4565023914784796,15.1,4.65
0.59,0.4565023921205083,15.1,4.66
0.59,0.4565023927135228,15.1,4.67
0.59,0.4565023932549802,15.1,4.68
0.59,0.4565023937423024,15.1,4.69
0.59,0.456502394172876,15.1,4.7
0.59,0.4565023945440525,15.1,4.71
0.59,0.456502394853148,15.1,4.72
0.59,0.45650239509744334,15.1,4.73
0.59,0.45650239574155377,15.1,4.74
0.59,0.45650239636706674,15.1,4.75
0.59,0.45650239697128314,15.1,4.76
0.59,0.45650239755369176,15.1,4.7700000000000005
0.59,0.4565023981137895,15.1,4.78
0.59,0.4565023986510813,15.1,4.79
0.59,0.4565023991650799,15.1,4.8
0.59,0.45650239965530626,15.1,4.8100000000000005
0.59,0.45650240012128923,15.1,4.82
0.59,0.4565024005625658,15.1,4.83
0.59,0.45650240097868083,15.1,4.84
0.59,0.4565024013691872,15.1,4.8500000000000005
0.59,0.4565024017336458,15.1,4.86
0.59,0.4565024020716256,15.1,4.87
0.59,0.45650240238270356,15.1,4.88
0.59,0.4565024026664645,15.1,4.89
0.59,0.45650240292250144,15.1,4.9
0.59,0.4565024031504153,15.1,4.91
0.59,0.45650240334981496,15.1,4.92
0.59,0.45650240352031746,15.1,4.93
0.59,0.45650240366154765,15.1,4.94
0.59,0.45650240377313855,15.1,4.95
0.59,0.4565024038547312,15.1,4.96
0.59,0.4565024039059744,15.1,4.97
0.59,0.45650240392652525,15.1,4.98
0.59,0.4565024039160486,15.1,4.99
0.59,0.45650240387421764,15.1,5.0
0.59,0.45650240380071316,15.1,5.01
0.59,0.4565024036952243,15.1,5.0200000000000005
0.59,0.456502403557448,15.1,5.03
0.59,0.4565024033870892,15.1,5.04
0.59,0.4565024031838609,15.1,5.05
0.59,0.4565024029474843,15.1,5.0600000000000005
0.59,0.45650240267768827,15.1,5.07
0.59,0.4565024026660521,15.1,5.08
0.59,0.456502403005913,15.1,5.09
0.59,0.4565024033487616,15.1,5.1000000000000005
0.59,0.45650240369428297,15.1,5.11
0.59,0.4565024040421626,15.1,5.12
0.59,0.4565024043920856,15.1,5.13
0.59,0.4565024047437375,15.1,5.14
0.59,0.4565024050968034,15.1,5.15
0.59,0.4565024054509687,15.1,5.16
0.59,0.4565024058059187,15.1,5.17
0.59,0.45650240616133864,15.1,5.18
0.59,0.4565024065169139,15.1,5.19
0.59,0.4565024068723296,15.1,5.2
0.59,0.45650240722727126,15.1,5.21
0.59,0.4565024075814241,15.1,5.22
0.59,0.4565024079344734,15.1,5.23
0.59,0.4565024082861044,15.1,5.24
0.59,0.4565024086360025,15.1,5.25
0.59,0.45650240898385297,15.1,5.26
0.59,0.45650240932934105,15.1,5.2700000000000005
0.59,0.4565024096721521,15.1,5.28
0.59,0.45650241001197145,15.1,5.29
0.59,0.4565024103484843,15.1,5.3
0.59,0.45650241068137604,15.1,5.3100000000000005
0.59,0.4565024110103319,15.1,5.32
0.59,0.4565024113350372,15.1,5.33
0.59,0.45650241165517724,15.1,5.34
0.59,0.45650241197043734,15.1,5.3500000000000005
0.59,0.4565024122805028,15.1,5.36
0.59,0.45650241258505886,15.1,5.37
0.59,0.4565024128837909,15.1,5.38
0.59,0.4565024131763841,15.1,5.39
0.59,0.45650241346252396,15.1,5.4
0.59,0.45650241374189554,15.1,5.41
0.59,0.45650241401418434,15.1,5.42
0.59,0.4565024142790755,15.1,5.43
0.59,0.4565024145362544,15.1,5.44
0.59,0.4565024147854064,15.1,5.45
0.59,0.45650241502621663,15.1,5.46
0.59,0.45650241525837054,15.1,5.47
0.59,0.45650241548155335,15.1,5.48
0.59,0.45650241569545036,15.1,5.49
0.59,0.45650241589974694,15.1,5.5
0.59,0.4565024160941283,15.1,5.51
0.59,0.4565024162782798,15.1,5.5200000000000005
0.59,0.45650241645188666,15.1,5.53
0.59,0.4565024166146343,15.1,5.54
0.59,0.4565024167662079,15.1,5.55
0.59,0.45650241690629284,15.1,5.5600000000000005
0.59,0.4565024170345744,15.1,5.57
0.59,0.45650241715073786,15.1,5.58
0.59,0.4565024172544685,15.1,5.59
0.59,0.45650241734545166,15.1,5.6000000000000005
0.59,0.4565024174233726,15.1,5.61
0.59,0.45650241748791665,15.1,5.62
0.59,0.45650241753876913,15.1,5.63
0.59,0.45650241757561527,15.1,5.64
0.59,0.4565024175981404,15.1,5.65
0.59,0.45650241760602983,15.1,5.66
0.59,0.45650241759896887,15.1,5.67
0.59,0.4565024175766428,15.1,5.68
0.59,0.4565024175387369,15.1,5.69
0.59,0.4565024174849365,15.1,5.7
0.59,0.45650241741492686,15.1,5.71
0.59,0.45650241732839336,15.1,5.72
0.59,0.45650241722502116,15.1,5.73
0.59,0.4565024171044957,15.1,5.74
0.59,0.45650241696650223,15.1,5.75
0.59,0.456502416810726,15.1,5.76
0.59,0.45650241663685237,15.1,5.7700000000000005
0.59,0.45650241644456657,15.1,5.78
0.59,0.456502416233554,15.1,5.79
0.59,0.45650241600349983,15.1,5.8
0.59,0.4565024157540895,15.1,5.8100000000000005
0.59,0.4565024154850082,15.1,5.82
0.59,0.45650241519594126,15.1,5.83
0.59,0.456502414886574,15.1,5.84
0.59,0.4565024145565917,15.1,5.8500000000000005
0.59,0.45650241420567966,15.1,5.86
0.59,0.4565024138335232,15.1,5.87
0.59,0.4565024134398076,15.1,5.88
0.59,0.4565024130242181,15.1,5.89
0.59,0.4565024125864401,15.1,5.9
0.59,0.45650241212615883,15.1,5.91
0.59,0.4565024116430596,15.1,5.92
0.59,0.45650241113682777,15.1,5.93
0.59,0.4565024106071485,15.1,5.94
0.59,0.4565024100537073,15.1,5.95
0.59,0.45650240947618925,15.1,5.96
0.59,0.4565024088742798,15.1,5.97
0.59,0.45650240824766414,15.1,5.98
0.59,0.4565024076533946,15.1,5.99
0.59,0.45650240772174444,15.1,6.0
0.59,0.456502407788741,15.1,6.01
0.59,0.4565024078543325,15.1,6.0200000000000005
0.59,0.45650240791846697,15.1,6.03
0.59,0.4565024079810926,15.1,6.04
0.59,0.45650240804215747,15.1,6.05
0.59,0.4565024081016097,15.1,6.0600000000000005
0.59,0.45650240815939735,15.1,6.07
0.59,0.45650240821546867,15.1,6.08
0.59,0.4565024082697716,15.1,6.09
0.59,0.4565024083222544,15.1,6.1000000000000005
0.59,0.4565024083728651,15.1,6.11
0.59,0.4565024084215519,15.1,6.12
0.59,0.4565024084682628,15.1,6.13
0.59,0.456502408512946,15.1,6.140000000000001
0.59,0.4565024085555496,15.1,6.15
0.59,0.4565024085960217,15.1,6.16
0.59,0.4565024086343104,15.1,6.17
0.59,0.45650240867036385,15.1,6.18
0.59,0.4565024087041301,15.1,6.19
0.59,0.45650240873555736,15.1,6.2
0.59,0.4565024087645937,15.1,6.21
0.59,0.4565024087911872,15.1,6.22
0.59,0.45650240881528603,15.1,6.23
0.59,0.4565024088368383,15.1,6.24
0.59,0.456502408855792,15.1,6.25
0.59,0.4565024088720955,15.1,6.26
0.59,0.45650240888569665,15.1,6.2700000000000005
0.59,0.45650240889654375,15.1,6.28
0.59,0.4565024089045848,15.1,6.29
0.59,0.456502408909768,15.1,6.3
0.59,0.4565024089120414,15.1,6.3100000000000005
0.59,0.45650240891135313,15.1,6.32
0.59,0.4565024089076513,15.1,6.33
0.59,0.45650240890088406,15.1,6.34
0.59,0.4565024088909995,15.1,6.3500000000000005
0.59,0.45650240887794574,15.1,6.36
0.59,0.4565024088616709,15.1,6.37
0.59,0.4565024088421231,15.1,6.38
0.59,0.4565024088192504,15.1,6.390000000000001
0.59,0.456502408793001,15.1,6.4
0.59,0.45650240876332293,15.1,6.41
0.59,0.4565024087301644,15.1,6.42
0.59,0.4565024086934734,15.1,6.43
0.59,0.4565024086531982,15.1,6.44
0.59,0.45650240860928676,15.1,6.45
0.59,0.4565024085616873,15.1,6.46
0.59,0.45650240851034785,15.1,6.47
