Time,G3P,Gly,DHAP,compartment,Gpd_p,Gpp_p
0.5700000000000001,0.44881378761304874,15.1,0.59,1.0,3.065523080367361,3.011933712613765
0.58,0.449331389750555,15.1,0.59,1.0,3.0649868974902117,3.015012075029183
0.59,0.44981408082033897,15.1,0.59,1.0,3.064487047830651,3.0178820819999954
0.6,0.45026422841581126,15.1,0.59,1.0,3.0640210453311467,3.0205579584239945
0.61,0.4506840321733513,15.1,0.59,1.0,3.0635865830767552,3.023052908137443
0.62,0.45107554299711383,15.1,0.59,1.0,3.063181512649907,3.0253792313867303
0.63,0.451440676251363,15.1,0.59,1.0,3.0628038298403735,3.0275484059677953
0.64,0.45178120965391266,15.1,0.59,1.0,3.0624516762661655,3.029571077108588
0.65,0.45209880930784624,15.1,0.59,1.0,3.0621233119653755,3.031457214187456
0.66,0.45239501828855494,15.1,0.59,1.0,3.061817126779144,3.033216044745924
0.67,0.45267128358534076,15.1,0.59,1.0,3.0615316121322125,3.0348562160551174
0.68,0.4529289370163563,15.1,0.59,1.0,3.06126538044102,3.0363856831671083
0.6900000000000001,0.45316924061883784,15.1,0.59,1.0,3.0610171179315593,3.0378119795648537
0.7000000000000001,0.45339337702915,15.1,0.59,1.0,3.060785594352936,3.0391421610316227
0.71,0.45360240395643575,15.1,0.59,1.0,3.060569709787812,3.0403825363967982
0.72,0.45379735161257295,15.1,0.59,1.0,3.0603683938320754,3.0415392465242252
0.73,0.4539791928203041,15.1,0.59,1.0,3.0601806363316824,3.0426180875162756
0.74,0.45414880134910957,15.1,0.59,1.0,3.060005530262861,3.0436242641261306
0.75,0.4543069764851517,15.1,0.59,1.0,3.0598422462292882,3.0445625361027724
0.76,0.45445452303085215,15.1,0.59,1.0,3.0596899497807555,3.045437693158072
0.77,0.45459217092617765,15.1,0.59,1.0,3.059547884308539,3.0462540785140773
0.78,0.45472054239051435,15.1,0.59,1.0,3.0594154048624764,3.04701539443409
0.79,0.45484028955648687,15.1,0.59,1.0,3.059291836036797,3.0477255187967676
0.8,0.45495200274386827,15.1,0.59,1.0,3.059176566585259,3.0483879613072755
0.81,0.45505620183898005,15.1,0.59,1.0,3.0590690582549804,3.049005812642033
0.8200000000000001,0.45515339678366046,15.1,0.59,1.0,3.0589687833269528,3.0495821033327033
0.8300000000000001,0.4552440627567074,15.1,0.59,1.0,3.0588752501891907,3.050119656748681
0.84,0.45532863494824094,15.1,0.59,1.0,3.058788008692894,3.0506210582641713
0.85,0.4554075173963173,15.1,0.59,1.0,3.058706641005835,3.051088707781613
0.86,0.4554810977321004,15.1,0.59,1.0,3.0586307463779785,3.051524907253687
0.87,0.4555497342558059,15.1,0.59,1.0,3.0585599544517024,3.051931784154418
0.88,0.45561374835058915,15.1,0.59,1.0,3.058493933065278,3.052311246598617
0.89,0.45567345911030943,15.1,0.59,1.0,3.0584323525219284,3.0526651886829725
0.9,0.45572916238896816,15.1,0.59,1.0,3.0583749071847506,3.0529953663496388
0.91,0.4557811149106803,15.1,0.59,1.0,3.0583213318493896,3.053303303260688
0.92,0.45582957454128953,15.1,0.59,1.0,3.058271360202019,3.0535905295528023
0.93,0.4558747817729808,15.1,0.59,1.0,3.0582247439052415,3.053858472125237
0.9400000000000001,0.45591695280329164,15.1,0.59,1.0,3.0581812597258997,3.0541084136575907
0.9500000000000001,0.4559562870329412,15.1,0.59,1.0,3.0581407017955238,3.054341537083908
0.96,0.4559929802978565,15.1,0.59,1.0,3.058102867960617,3.054559004041351
0.97,0.45602721114045414,15.1,0.59,1.0,3.0580675739333905,3.0547618735256927
0.98,0.4560591395260402,15.1,0.59,1.0,3.058034654609808,3.0549510943074503
0.99,0.4560889230864776,15.1,0.59,1.0,3.0580039473174105,3.055127601217334
1.0,0.4561167070625808,15.1,0.59,1.0,3.0579753021818674,3.0552922555545807
1.01,0.4561426221586429,15.1,0.59,1.0,3.057948584335501,3.055445832387211
1.02,0.4561667952460668,15.1,0.59,1.0,3.0579236628792055,3.0555890839958604
1.03,0.456189344814626,15.1,0.59,1.0,3.0579004155699643,3.055722712926431
1.04,0.456210374982505,15.1,0.59,1.0,3.0578787349939205,3.0558473365031413
1.05,0.4562299835443588,15.1,0.59,1.0,3.0578585202673145,3.055963534529931
1.06,0.456248269650862,15.1,0.59,1.0,3.05783966911822,3.0560718948042243
1.07,0.45626532521311025,15.1,0.59,1.0,3.057822086746734,3.0561729621852702
1.08,0.45628123891094596,15.1,0.59,1.0,3.057805681691641,3.0562672623517804
1.09,0.45629608465474125,15.1,0.59,1.0,3.0577903777237747,3.0563552334344246
1.1,0.45630990509039016,15.1,0.59,1.0,3.057776130848524,3.0564371282787737
1.11,0.4563227906848494,15.1,0.59,1.0,3.057762847779214,3.056513483080903
1.12,0.4563348100447336,15.1,0.59,1.0,3.057750457768726,3.056584704480233
1.1300000000000001,0.45634603078321717,15.1,0.59,1.0,3.0577388910979533,3.0566511932125495
1.1400000000000001,0.4563565203852542,15.1,0.59,1.0,3.0577280781834726,3.0567133492387146
1.1500000000000001,0.4563662681313441,15.1,0.59,1.0,3.0577180300590836,3.056771109109843
1.16,0.45637535883720964,15.1,0.59,1.0,3.057708659281205,3.056824975459483
1.17,0.45638384229437684,15.1,0.59,1.0,3.057699914512302,3.0568752433756186
1.18,0.4563917664238902,15.1,0.59,1.0,3.057691746344907,3.056922196854378
1.19,0.45639917861990564,15.1,0.59,1.0,3.0576841059164144,3.056966116762364
1.2,0.4564060891413483,15.1,0.59,1.0,3.0576769826441783,3.057007063921144
1.21,0.45641252790849834,15.1,0.59,1.0,3.057670345679755,3.0570452156486883
1.22,0.4564185391514111,15.1,0.59,1.0,3.057664149425559,3.0570808340481084
1.23,0.456424153407838,15.1,0.59,1.0,3.0576583623987887,3.057114100086958
1.24,0.45642939977243724,15.1,0.59,1.0,3.0576529546049582,3.0571451861785475
1.25,0.45643430030995785,15.1,0.59,1.0,3.057647903296485,3.0571742230791723
1.26,0.45643886878842743,15.1,0.59,1.0,3.0576431942782856,3.0572012923827505
1.27,0.45644313308568246,15.1,0.59,1.0,3.057638798811886,3.0572265592850703
1.28,0.45644711301314106,15.1,0.59,1.0,3.0576346964738517,3.057250141184451
1.29,0.4564508271221543,15.1,0.59,1.0,3.057630868139964,3.0572721480113647
1.3,0.45645429277605776,15.1,0.59,1.0,3.057627295910894,3.057292682655588
1.31,0.45645752440795495,15.1,0.59,1.0,3.0576239649079504,3.0573118306434672
1.32,0.4564605382673223,15.1,0.59,1.0,3.057620858380471,3.0573296882625822
1.33,0.4564633489528637,15.1,0.59,1.0,3.0576179612795547,3.0573463420183953
1.34,0.45646597055030486,15.1,0.59,1.0,3.0576152590852548,3.057361875376018
1.35,0.45646841679671774,15.1,0.59,1.0,3.0576127376371796,3.0573763697339604
1.36,0.45647068636698535,15.1,0.59,1.0,3.0576103983002842,3.057389817244584
1.37,0.4564727918288849,15.1,0.59,1.0,3.05760822811965,3.0574022923771484
1.3800000000000001,0.45647474732266036,15.1,0.59,1.0,3.0576062125196937,3.0574138789173966
1.3900000000000001,0.4564765636939712,15.1,0.59,1.0,3.0576043403207995,3.057424641129733
1.4000000000000001,0.45647825215475507,15.1,0.59,1.0,3.0576025999659184,3.0574346454483825
1.41,0.45647982448131846,15.1,0.59,1.0,3.057600979316371,3.057443961651132
1.42,0.45648129321242686,15.1,0.59,1.0,3.057599465447675,3.057452664033063
1.43,0.45648267184739544,15.1,0.59,1.0,3.0575980444453488,3.057460832580278
1.44,0.4564839750441793,15.1,0.59,1.0,3.0575967012007412,3.0574685541436253
1.45,0.45648515261821326,15.1,0.59,1.0,3.057595487440342,3.057475531376006
1.46,0.4564862119931828,15.1,0.59,1.0,3.057594395512039,3.057481808264719
1.47,0.45648718907724806,15.1,0.59,1.0,3.057593388404033,3.057487597569696
1.48,0.4564880927030173,15.1,0.59,1.0,3.057592457012148,3.0574929516255676
1.49,0.4564889326065387,15.1,0.59,1.0,3.0575915913010414,3.0574979281197656
1.5,0.45648971958666196,15.1,0.59,1.0,3.0575907801399462,3.0575025910367644
1.51,0.45649046566439977,15.1,0.59,1.0,3.0575900111384122,3.057507011602311
1.52,0.4564911842422895,15.1,0.59,1.0,3.0575892704820453,3.057511269227655
1.53,0.4564918902637545,15.1,0.59,1.0,3.0575885427682503,3.0575154524537793
1.54,0.45649252277780045,15.1,0.59,1.0,3.057587890820667,3.0575192001420826
1.55,0.45649306155648794,15.1,0.59,1.0,3.0575873354886123,3.0575223924411317
1.56,0.45649356301575733,15.1,0.59,1.0,3.057586818622753,3.0575253636194004
1.57,0.4564940329371006,15.1,0.59,1.0,3.0575863342639344,3.057528147932754
1.58,0.45649447755854555,15.1,0.59,1.0,3.0575858759824492,3.0575307823420186
1.59,0.45649490364672024,15.1,0.59,1.0,3.057585436803757,3.057533306939968
1.6,0.4564953185689172,15.1,0.59,1.0,3.0575850091342125,3.0575357653783075
1.61,0.4564957303651579,15.1,0.59,1.0,3.0575845846867784,3.0575382052946636
1.62,0.4564961478202573,15.1,0.59,1.0,3.057584154406754,3.057540678739564
1.6300000000000001,0.45649653973441273,15.1,0.59,1.0,3.057583750452445,3.057543000852461
1.6400000000000001,0.45649687418535356,15.1,0.59,1.0,3.057583405726786,3.0575449824922933
1.6500000000000001,0.456497193623864,15.1,0.59,1.0,3.0575830764748275,3.0575468751823536
1.6600000000000001,0.45649749944814255,15.1,0.59,1.0,3.057582761255411,3.057548687207084
1.67,0.4564977929066463,15.1,0.59,1.0,3.0575824587817153,3.0575504259636928
1.68,0.45649807510939433,15.1,0.59,1.0,3.057582167909614,3.0575520980291313
1.69,0.4564983470392719,15.1,0.59,1.0,3.0575818876260206,3.057553709227072
1.7,0.45649860956333455,15.1,0.59,1.0,3.0575816170372394,3.0575552646948845
1.71,0.45649886344411184,15.1,0.59,1.0,3.0575813553573092,3.0575567689506165
1.72,0.45649910697710727,15.1,0.59,1.0,3.057581104343085,3.0575582118950644
1.73,0.45649933618979605,15.1,0.59,1.0,3.0575808680891194,3.0575595699908598
1.74,0.45649955453839475,15.1,0.59,1.0,3.0575806430330146,3.057560863716273
1.75,0.45649976162415745,15.1,0.59,1.0,3.057580429585763,3.0575620907087355
1.76,0.4564999569027824,15.1,0.59,1.0,3.057580228308382,3.057563247743258
1.77,0.4565001396909682,15.1,0.59,1.0,3.0575800399051563,3.057564330771272
1.78,0.4565003091729703,15.1,0.59,1.0,3.0575798652168857,3.0575653349594734
1.79,0.45650046440715736,15.1,0.59,1.0,3.0575797052141223,3.057566254728678
1.8,0.4565006043325677,15.1,0.59,1.0,3.0575795609904137,3.057567083792665
1.81,0.4565007312894766,15.1,0.59,1.0,3.057579430133592,3.0575678360176797
1.82,0.45650085664899004,15.1,0.59,1.0,3.0575793009232455,3.057568578778011
1.83,0.4565009714789821,15.1,0.59,1.0,3.057579182565879,3.0575692591504495
1.84,0.4565010761708585,15.1,0.59,1.0,3.0575790746580616,3.0575698794541
1.85,0.4565011712432656,15.1,0.59,1.0,3.0575789766652126,3.0575704427619734
1.86,0.45650125735910524,15.1,0.59,1.0,3.057578887904064,3.057570953001797
1.87,0.4565013353425489,15.1,0.59,1.0,3.0575788075251276,3.057571415056828
1.8800000000000001,0.4565014061960526,15.1,0.59,1.0,3.0575787344951517,3.0575718348666623
1.8900000000000001,0.4565014711173715,15.1,0.59,1.0,3.0575786675795893,3.0575722195280517
1.9000000000000001,0.456501530398896,15.1,0.59,1.0,3.0575786064770645,3.0575725707734254
1.9100000000000001,0.45650157666842484,15.1,0.59,1.0,3.0575785587862385,3.0575728449222033
1.92,0.4565016169182673,15.1,0.59,1.0,3.0575785173000116,3.0575730834040975
1.93,0.45650165219969124,15.1,0.59,1.0,3.057578480934823,3.057573292447913
1.94,0.45650168371759153,15.1,0.59,1.0,3.0575784484487647,3.0575734791927003
1.95,0.45650171284127217,15.1,0.59,1.0,3.057578418430472,3.0575736517516416
1.96,0.45650174111522895,15.1,0.59,1.0,3.057578389288005,3.0575738192759325
1.97,0.45650177026993155,15.1,0.59,1.0,3.0575783592377386,3.057573992018674
1.98,0.4565018022326063,15.1,0.59,1.0,3.057578326293246,3.0575741813987563
1.99,0.456501838734666,15.1,0.59,1.0,3.0575782886699314,3.057574397674867
2.0,0.4565018595547432,15.1,0.59,1.0,3.0575782672103116,3.057574521034624
2.0100000000000002,0.45650187959148864,15.1,0.59,1.0,3.057578246558086,3.0575746397531103
2.02,0.45650189931345236,15.1,0.59,1.0,3.0575782262303113,3.057574756606501
2.0300000000000002,0.45650191916631067,15.1,0.59,1.0,3.057578205767623,3.0575748742354456
2.04,0.45650193957012813,15.1,0.59,1.0,3.0575781847370505,3.057574995128844
2.05,0.45650196091662004,15.1,0.59,1.0,3.0575781627348473,3.057575121607622
2.06,0.45650198356641386,15.1,0.59,1.0,3.0575781393893084,3.057575255808513
2.07,0.4565020078463119,15.1,0.59,1.0,3.057578114363593,3.0575753996678317
2.08,0.4565020340465529,15.1,0.59,1.0,3.057578087358547,3.0575755549052532
2.09,0.45650205857872206,15.1,0.59,1.0,3.057578062072812,3.0575757002592843
2.1,0.4565020832914097,15.1,0.59,1.0,3.0575780366010146,3.057575846682892
2.11,0.4565021082011343,15.1,0.59,1.0,3.057578010926128,3.057575994273949
2.12,0.4565021329464517,15.1,0.59,1.0,3.057577985420698,3.0575761408908857
2.13,0.456502157063098,15.1,0.59,1.0,3.0575779605632527,3.0575762837829212
2.14,0.45650217997876347,15.1,0.59,1.0,3.0575779369436784,3.0575764195590973
2.15,0.45650220100786654,15.1,0.59,1.0,3.0575779152686167,3.0575765441573197
2.16,0.45650221934632756,15.1,0.59,1.0,3.057577896366847,3.0575766528133865
2.17,0.456502234066343,15.1,0.59,1.0,3.0575778811946726,3.057576740030027
2.18,0.4565022526792176,15.1,0.59,1.0,3.0575778620100604,3.057576850312003
2.19,0.4565022718596907,15.1,0.59,1.0,3.057577842240415,3.0575769639570196
2.2,0.4565022897742469,15.1,0.59,1.0,3.057577823775573,3.0575770701014306
2.21,0.45650230616672444,15.1,0.59,1.0,3.0575778068795625,3.0575771672274676
2.22,0.4565023207659787,15.1,0.59,1.0,3.0575777918318594,3.05757725372859
2.23,0.4565023332870714,15.1,0.59,1.0,3.0575777789261536,3.057577327916528
2.24,0.45650234343246066,15.1,0.59,1.0,3.0575777684691254,3.0575773880283346
2.25,0.4565023508931906,15.1,0.59,1.0,3.057577760779223,3.057577432233435
2.2600000000000002,0.4565023553500812,15.1,0.59,1.0,3.0575777561854287,3.0575774586406763
2.27,0.4565023597644885,15.1,0.59,1.0,3.0575777516354234,3.057577484796203
2.2800000000000002,0.45650236373925546,15.1,0.59,1.0,3.0575777475385624,3.0575775083468435
2.29,0.4565023663250727,15.1,0.59,1.0,3.057577744873316,3.057577523667906
2.3000000000000003,0.4565023677175403,15.1,0.59,1.0,3.057577743438076,3.0575775319183283
2.31,0.4565023681685426,15.1,0.59,1.0,3.0575777429732196,3.057577534590534
2.32,0.4565023679903327,15.1,0.59,1.0,3.0575777431569033,3.057577533534633
2.33,0.456502367559618,15.1,0.59,1.0,3.057577743600849,3.0575775309826323
2.34,0.4565023673216447,15.1,0.59,1.0,3.0575777438461316,3.0575775295726317
2.35,0.4565023677942834,15.1,0.59,1.0,3.057577743358976,3.057577532373033
2.36,0.45650236648698744,15.1,0.59,1.0,3.057577744706428,3.0575775246272565
2.37,0.45650236317399623,15.1,0.59,1.0,3.057577748121185,3.0575775049976617
2.38,0.4565023597062102,15.1,0.59,1.0,3.0575777516954914,3.057577484450902
2.39,0.45650235632670816,15.1,0.59,1.0,3.057577755178803,3.0575774644272276
2.4,0.45650235330367905,15.1,0.59,1.0,3.0575777582946904,3.0575774465156678
2.41,0.45650235093124214,15.1,0.59,1.0,3.0575777607400028,3.0575774324588916
2.42,0.4565023495302678,15.1,0.59,1.0,3.057577762184011,3.057577424158067
2.43,0.456502349449198,15.1,0.59,1.0,3.057577762267571,3.0575774236777256
2.44,0.45650235106486653,15.1,0.59,1.0,3.0575777606022734,3.0575774332506214
2.45,0.4565023526251658,15.1,0.59,1.0,3.0575777589940456,3.057577442495452
2.46,0.45650235298240344,15.1,0.59,1.0,3.0575777586258344,3.057577444612099
2.47,0.4565023538848279,15.1,0.59,1.0,3.0575777576956904,3.0575774499589965
2.48,0.4565023553111165,15.1,0.59,1.0,3.05757775622559,3.0575774584098094
2.49,0.4565023572137859,15.1,0.59,1.0,3.0575777542644764,3.057577469683196
2.5,0.45650235951717993,15.1,0.59,1.0,3.0575777518903284,3.05757748333089
2.5100000000000002,0.4565023621154573,15.1,0.59,1.0,3.057577749212239,3.05757749872578
2.52,0.4565023648705794,15.1,0.59,1.0,3.057577746372487,3.0575775150499793
2.5300000000000002,0.456502367610298,15.1,0.59,1.0,3.0575777435486122,3.0575775312829134
2.54,0.45650237074495487,15.1,0.59,1.0,3.057577740317667,3.057577549855871
2.5500000000000003,0.4565023749019594,15.1,0.59,1.0,3.0575777360329712,3.057577574486276
2.56,0.45650237919885045,15.1,0.59,1.0,3.0575777316040913,3.057577599945514
2.57,0.45650238349785177,15.1,0.59,1.0,3.0575777271730367,3.0575776254172555
2.58,0.4565023876386538,15.1,0.59,1.0,3.0575777229050414,3.0575776499516603
2.59,0.45650239143745663,15.1,0.59,1.0,3.0575777189895494,3.0575776724597064
2.6,0.45650239468601295,15.1,0.59,1.0,3.0575777156412065,3.0575776917075217
2.61,0.45650239715067104,15.1,0.59,1.0,3.0575777131008413,3.057577706310712
2.62,0.4565023985714176,15.1,0.59,1.0,3.0575777116364535,3.0575777147286876
2.63,0.4565024000925575,15.1,0.59,1.0,3.057577710068588,3.057577723741497
2.64,0.4565024048374559,15.1,0.59,1.0,3.05757770517794,3.057577751855195
2.65,0.4565024098348664,15.1,0.59,1.0,3.0575777000270223,3.057577781465036
2.66,0.4565024150371549,15.1,0.59,1.0,3.057577694664935,3.0575778122887867
2.67,0.45650242037861694,15.1,0.59,1.0,3.0575776891593978,3.0575778439371453
2.68,0.45650242577360617,15.1,0.59,1.0,3.0575776835986908,3.0575778759026546
2.69,0.45650243111466265,15.1,0.59,1.0,3.0575776780935713,3.05757790754861
2.7,0.456502436270642,15.1,0.59,1.0,3.0575776727792143,3.057577938097977
2.71,0.45650244108484345,15.1,0.59,1.0,3.0575776678171347,3.0575779666222975
2.72,0.45650244537313855,15.1,0.59,1.0,3.0575776633971157,3.0575779920306028
2.73,0.4565024489221,15.1,0.59,1.0,3.057577659739139,3.0575780130583294
2.74,0.4565024514871299,15.1,0.59,1.0,3.0575776570953193,3.057578028256226
2.75,0.45650245279058865,15.1,0.59,1.0,3.0575776557518224,3.057578035979267
2.7600000000000002,0.4565024525199231,15.1,0.59,1.0,3.0575776560308014,3.057578034375563
2.77,0.4565024503257956,15.1,0.59,1.0,3.057577658292327,3.0575780213752775
2.7800000000000002,0.45650245403543527,15.1,0.59,1.0,3.057577654468737,3.0575780433550284
2.79,0.45650245896214886,15.1,0.59,1.0,3.0575776493906885,3.0575780725459865
2.8000000000000003,0.45650246393540383,15.1,0.59,1.0,3.0575776442646703,3.057578102012705
2.81,0.45650246888078566,15.1,0.59,1.0,3.05757763916738,3.0575781313142727
2.82,0.456502473707337,15.1,0.59,1.0,3.0575776341925707,3.0575781599117655
2.83,0.45650247830636026,15.1,0.59,1.0,3.057577629452279,3.057578187161148
2.84,0.456502482550221,15.1,0.59,1.0,3.0575776250780597,3.057578212306178
2.85,0.45650248629115076,15.1,0.59,1.0,3.0575776212222188,3.0575782344713223
2.86,0.45650248936005,15.1,0.59,1.0,3.0575776180590517,3.0575782526546624
2.87,0.4565024915652913,15.1,0.59,1.0,3.057577615786071,3.0575782657207977
2.88,0.4565024926915224,15.1,0.59,1.0,3.0575776146252456,3.057578272393759
2.89,0.45650249249846886,15.1,0.59,1.0,3.057577614824229,3.0575782712499096
2.9,0.4565024907197376,15.1,0.59,1.0,3.057577616657598,3.057578260710861
2.91,0.45650248706161944,15.1,0.59,1.0,3.057577620428083,3.0575782390363773
2.92,0.4565024848833131,15.1,0.59,1.0,3.057577622673301,3.0575782261298325
2.93,0.4565024865564642,15.1,0.59,1.0,3.057577620948755,3.0575782360433146
2.94,0.4565024880586339,15.1,0.59,1.0,3.057577619400443,3.0575782449437243
2.95,0.4565024893569325,15.1,0.59,1.0,3.057577618062265,3.0575782526361914
2.96,0.4565024904132484,15.1,0.59,1.0,3.057577616973502,3.057578258894902
2.97,0.4565024911839201,15.1,0.59,1.0,3.0575776161791577,3.05757826346116
2.98,0.4565024916194078,15.1,0.59,1.0,3.0575776157302927,3.0575782660414403
2.99,0.4565024916639656,15.1,0.59,1.0,3.057577615684366,3.057578266305447
3.0,0.456502491255313,15.1,0.59,1.0,3.057577616105572,3.057578263884166
3.0100000000000002,0.4565024903243069,15.1,0.59,1.0,3.057577617065175,3.0575782583679203
3.02,0.4565024887946135,15.1,0.59,1.0,3.057577618641856,3.057578249304431
3.0300000000000002,0.45650248658238013,15.1,0.59,1.0,3.0575776209220433,3.0575782361968673
3.04,0.4565024835959069,15.1,0.59,1.0,3.057577624000253,3.0575782185019045
3.0500000000000003,0.4565024797353189,15.1,0.59,1.0,3.057577627979427,3.0575781956277788
3.06,0.4565024749640946,15.1,0.59,1.0,3.0575776328972095,3.0575781673581006
3.0700000000000003,0.4565024727153935,15.1,0.59,1.0,3.057577635214984,3.057578154034464
3.08,0.4565024703055454,15.1,0.59,1.0,3.0575776376988557,3.0575781397560267
3.09,0.45650246774950126,15.1,0.59,1.0,3.0575776403334145,3.0575781246113714
3.1,0.4565024650637727,15.1,0.59,1.0,3.057577643101641,3.057578108698331
3.11,0.45650246226647256,15.1,0.59,1.0,3.057577645984866,3.0575780921242264
3.12,0.4565024593773554,15.1,0.59,1.0,3.0575776489627287,3.057578075006101
3.13,0.4565024564178579,15.1,0.59,1.0,3.057577652013134,3.0575780574709697
3.14,0.4565024534111394,15.1,0.59,1.0,3.05757765511221,3.0575780396560526
3.15,0.4565024503821221,15.1,0.59,1.0,3.05757765823427,3.0575780217090145
3.16,0.45650244735753187,15.1,0.59,1.0,3.0575776613517673,3.057578003788206
3.17,0.45650244436593845,15.1,0.59,1.0,3.057577664435254,3.0575779860629053
3.18,0.45650244143779595,15.1,0.59,1.0,3.057577667453341,3.0575779687135536
3.19,0.45650243860548334,15.1,0.59,1.0,3.057577670372654,3.0575779519319974
3.2,0.4565024359033448,15.1,0.59,1.0,3.057577673157794,3.057577935921728
3.21,0.4565024330471603,15.1,0.59,1.0,3.0575776761017126,3.0575779189987298
3.22,0.4565024300577572,15.1,0.59,1.0,3.057577679182942,3.0575779012864066
3.23,0.4565024271371661,15.1,0.59,1.0,3.0575776821932448,3.0575778839817973
3.24,0.4565024243038532,15.1,0.59,1.0,3.0575776851135905,3.0575778671943143
3.25,0.45650242157667353,15.1,0.59,1.0,3.057577687924541,3.0575778510356746
