T,DNK_B,DNK_G,H_HH,NCLI,NGL_C,NGL_C_E,NGL_C_G,NGL_C_I,NGL_E,NGL_E_G,NGL_E_I,NGL_REL,NKI,N_HH,R_AMPA,R_NMDA,V,_CLE,_CLI,_ECL,_EK,_ENA,_GL_C,_GL_E,_KE,_KI,_NAE,_NAI,_VL_E,_VL_G,_VL_I
98.0,-212.43753,168.8595,0.94326645,70.464645,-3.2720409e-21,0.25913972,0.62817162,0.15704291,1.7463886e-23,0.12166525,0.015208157,0.92208791,1082.8385,0.11673991,-1.4542207e-16,0.033504467,-60.407009,84.491798,9.7329292,-57.572758,-73.789627,75.124634,-1.7358716999999999e-19,7.8928744e-24,9.3732882,149.56708,191.46844,11.412728,2212.6143,8047.5664,7239.8193
98.400002,-212.97305,169.6942,0.94516045,70.352188,-3.3378658e-23,0.25913972,0.60354066,0.15088516,1.7701257e-25,0.11689469,0.014611837,0.88593233,1084.3284,0.11470552,3.0866323000000002e-21,0.002365151,-60.64529,84.315697,9.7192278,-57.554707,-76.210777,75.77597,-1.7707928e-21,8.007264800000001e-26,8.5723619,149.80109,192.43892,11.193525,2210.6494,8050.896,7238.4546
98.800003,-213.56581,170.17583,0.94357663,70.2397,-1.1163273e-25,0.25913972,0.57987547,0.14496887,5.518616e-28,0.11231118,0.014038898,0.85119444,1085.5682,0.11640985,7.906126199999999e-25,0.00016808782,-60.441601,84.195518,9.7056141,-57.554047,-77.881516,76.310677,-5.9223003e-24,2.4964732e-28,8.0620623,150.00215,193.10167,11.008876,2210.5647,8052.4175,7237.0176
99.199997,-214.19374,170.42126,0.94012308,70.139557,-1.227071e-26,0.25913972,0.55713826,0.13928457,5.6220814e-29,0.1079074,0.013488425,0.81781864,1086.593,0.12004124,6.184894400000001e-26,1.1657668e-05,-60.016808,84.11058,9.6936588,-57.559994,-78.902748,76.744385,-6.5098138e-25,2.5420268e-29,7.7676878,150.17293,193.53746,10.855544,2211.6533,8052.7349,7235.6123
99.599998,-214.84122,170.53157,0.93521118,70.058174,-1.3453455000000002e-27,0.25913972,0.53529257,0.13382314,5.7563466e-30,0.10367629,0.012959536,0.78575152,1087.4456,0.12501261,6.4861345e-27,7.9739806e-07,-59.451427,84.043396,9.6841726,-57.564789,-79.442368,77.097313,-7.1372794e-26,2.6007515000000002e-30,7.619287,150.31808,193.82191,10.728422,2213.3396,8052.3638,7234.2969
100.0,-215.49782,170.57976,0.92763293,70.001747,-1.4788591e-28,0.25913972,0.51430345,0.12857586,5.8996101e-31,0.099611081,0.012451385,0.75494176,1088.1547,0.13231564,6.0985583e-28,5.53141e-08,-58.649067,83.980835,9.6779432,-57.562092,-79.645935,77.382736,-7.8455915e-27,2.6632388e-31,7.5674453,150.44051,194.00896,10.624331,2215.2012,8051.6763,7233.1226
100.4,-216.13535,170.75623,0.94940537,69.934517,9.043242700000001e-17,0.27120081,0.54977018,0.13744254,1.4956733e-15,0.10632827,0.013291034,0.80683202,1086.4985,0.10996585,0.019268865,0.59215701,-60.893894,83.900139,9.6702738,-57.557606,-76.456345,76.721558,4.7975891e-15,6.748056900000001e-16,8.5184088,150.23679,193.19864,10.845829,2216.4504,8051.6426,7231.9072
100.8,-216.64952,171.63588,0.92402029,69.824142,-1.5663452e-18,0.29507035,0.6379559,0.15948898,7.5022123e-21,0.12299019,0.015373774,0.93580884,1083.1235,0.13577482,7.6953947e-05,0.54200518,-58.141846,83.717545,9.6567783,-57.536766,-72.411209,75.464592,-8.3097188e-17,3.3882316e-21,9.8862629,149.79752,192.00031,11.299314,2214.1973,8055.2192,7230.5835
101.2,-217.03549,173.0106,0.95688963,69.710831,-5.1096517e-14,0.32412028,0.74820453,0.18705113,-3.317438e-13,0.14347351,0.017934188,1.0966634,1079.1937,0.1009767,0.064359121,0.65976554,-61.981232,83.46035,9.6426802,-57.493717,-68.900177,74.081322,-2.7107546e-12,-1.501646e-13,11.239898,149.27837,190.83144,11.829069,2209.2009,8061.3945,7229.4043
101.6,-217.39384,174.42023,0.93656588,69.63871,-4.6319491e-20,0.32980677,0.74538714,0.18634678,2.5960872000000002e-22,0.14275308,0.017844135,1.0923312,1080.0377,0.12365481,7.2667946e-20,0.099825613,-59.622124,83.189331,9.633893,-57.431355,-70.973145,74.506866,-2.4573253e-18,1.1780533e-22,10.407858,149.41356,191.85063,11.703792,2203.7095,8067.7788,7228.5117
102.0,-217.84695,175.44362,0.94406348,69.53447,-1.5285018000000002e-22,0.32980677,0.71616012,0.17904003,8.092062199999999e-25,0.13715565,0.017144457,1.0495002,1081.8097,0.11588783,1.607005e-21,0.0070872931,-60.506348,82.983894,9.6210814,-57.40094,-73.852859,75.268845,-8.1089541e-21,3.6772824999999997e-25,9.3583612,149.68373,193.07129,11.446139,2200.5549,8072.1416,7227.3037
102.4,-218.37767,176.07658,0.94456249,69.415878,-5.2260783e-25,0.32980677,0.68807906,0.17201976,2.5922986e-27,0.1317777,0.016472213,1.0083487,1083.3204,0.11535172,4.6857793e-24,0.00050365156,-60.567848,82.843498,9.6065245,-57.396168,-76.056419,75.915016,-2.7725208e-23,1.1785299e-27,8.6291189,149.92166,193.95308,11.222867,2199.6035,8074.4863,7225.9097
102.8,-218.96031,176.4064,0.94222856,69.302376,-1.8455119e-26,0.32980677,0.66109908,0.16527477,8.4525791e-29,0.12661062,0.015826328,0.9688108,1084.5852,0.11784123,1.1469233e-25,3.5471043e-05,-60.272881,82.751167,9.5927124,-57.404793,-77.559998,76.448715,-9.790745e-25,3.8416608999999997e-29,8.1667089,150.12636,194.55328,11.034311,2200.241,8075.2769,7224.4824
103.2,-219.57477,176.53651,0.93796015,69.20462,-2.0253043e-27,0.32980677,0.63517702,0.15879425,8.6539473e-30,0.12164614,0.015205768,0.93082321,1085.6395,0.12225652,1.0360358e-26,2.4381659e-06,-59.762535,82.68811,9.5809994,-57.41703,-78.469048,76.8853,-1.0744573e-25,3.9303212000000004e-30,7.9019055,150.30083,194.94684,10.876908,2201.8423,8075.0469,7223.1108
103.6,-220.20668,176.55548,0.9314149,69.130051,-2.2262277e-28,0.32980677,0.61027139,0.15256785,8.8732859e-31,0.11687633,0.014609542,0.89432508,1086.5188,0.12872675,9.5280396e-28,1.6910064e-07,-59.038818,82.638184,9.5723333,-57.425045,-78.930916,77.240677,-1.1810504e-26,4.0261909e-31,7.7737246,150.44862,195.20012,10.746718,2203.8911,8074.2495,7221.8594
104.0,-220.84138,176.55913,0.94217092,69.071106,-1.9383761000000002e-16,0.33571854,0.614057,0.15351425,1.2997424e-18,0.11753075,0.014691344,0.89979339,1086.0765,0.11795314,0.0041296668,0.47594652,-60.069798,82.587334,9.5657082,-57.427094,-77.330215,77.056862,-1.0283405e-14,5.892047299999999e-19,8.2531013,150.41153,194.84657,10.801527,2205.9265,8073.3735,7220.7002
104.4,-221.37401,177.14374,0.93328023,68.957092,1.8486820000000002e-17,0.35922006,0.69905227,0.17476307,-8.8163346e-20,0.13345945,0.016682431,1.0239573,1082.599,0.12701845,0.0011795644,0.59204572,-59.063606,82.454597,9.5517254,-57.423214,-72.648056,75.733978,9.8075626e-16,-3.9979962e-20,9.8092728,149.9583,193.43954,11.269476,2205.1885,8075.478,7219.3335
104.8,-221.75523,178.3279,0.9269014,68.838608,-3.3509451e-17,0.38792497,0.806023,0.20150575,2.1381262999999999e-19,0.15321045,0.019151306,1.1798905,1078.6506,0.1330912,6.0495964e-05,0.5372324,-58.441303,82.229462,9.5369024,-57.39175,-68.889595,74.327652,-1.7777316e-15,9.713695e-20,11.256261,149.43629,192.16245,11.801941,2201.1462,8080.7236,7218.1304
105.2,-222.05389,179.69832,0.88791102,68.74958,-2.6107149000000002e-24,0.40469638,0.85358691,0.21339673,1.3482784e-26,0.16171388,0.020214235,1.2489117,1077.3922,0.16636565,-1.2900597e-14,0.24624345,-54.372555,81.971115,9.5257826,-57.339001,-68.597115,73.969452,-1.3850273e-22,6.1402749e-27,11.368694,149.28096,192.22301,11.965472,2195.7949,8086.9941,7217.2109
105.6,-222.39017,180.9174,0.94262481,68.63826,-1.6506839e-19,0.4102073,0.84600836,0.21150209,8.765828400000001e-22,0.16008309,0.020010386,1.2376039,1078.4257,0.11742223,-8.6279115e-14,0.050180256,-60.327049,81.740532,9.5118113,-57.303059,-70.701248,74.461502,-8.757150199999999e-18,4.0000683000000005e-22,10.516979,149.44699,193.24042,11.808665,2191.4197,8092.4717,7216.1084
106.0,-222.83028,181.75883,0.94566816,68.516266,-5.8640138e-21,0.4102073,0.81283593,0.20320898,2.8473272e-23,0.15380614,0.019225767,1.1890768,1080.2937,0.11415441,-3.9351189e-16,0.0035486976,-60.712025,81.570496,9.4966135,-57.290184,-73.487045,75.248306,-3.110956e-19,1.3006060999999999e-23,9.4908628,149.7328,194.41953,11.534957,2189.231,8095.959,7214.8101
106.4,-223.34599,182.24774,0.94524038,68.388649,-6.4402241e-22,0.4102073,0.78096414,0.19524103,2.9091729e-24,0.14777531,0.018471913,1.1424524,1081.8848,0.11461983,-1.7628438e-17,0.00024493743,-60.654686,81.45874,9.4808016,-57.298054,-75.613716,75.915192,-3.416645e-20,1.3289964e-24,8.7773018,149.98299,195.26984,11.298987,2188.9998,8097.6177,7213.3828
106.8,-223.91255,182.46187,0.94239062,68.269798,-6.7984456e-23,0.4102073,0.75034213,0.18758553,3.0429481e-25,0.14198096,0.01774762,1.0976562,1083.2245,0.11766985,-1.6204050999999999e-19,1.5109088e-05,-60.292618,81.39045,9.4662113,-57.316738,-77.071938,76.469879,-3.6066876000000005e-21,1.3893522e-25,8.3217125,150.19867,195.84909,11.098984,2190.1919,8097.8628,7211.9453
107.2,-224.51057,182.49411,0.93754214,68.169312,-7.4161696e-25,0.4102073,0.7209208,0.1802302,3.3536542e-27,0.1364138,0.017051725,1.0546165,1084.3492,0.1226754,1.6058172000000001e-24,1.0690385e-06,-59.714638,81.348351,9.4540672,-57.337154,-77.959305,76.927185,-3.9344002e-23,1.5297818e-27,8.0589685,150.38307,196.22763,10.931169,2192.2434,8097.1763,7210.5806
107.6,-225.12592,182.42574,0.9293862,68.095909,-8.313997700000001e-27,0.4102073,0.69265306,0.17316326,3.6110248e-29,0.13106494,0.016383117,1.0132644,1085.2889,0.13065501,6.0030565e-26,7.5930593e-08,-58.827835,81.31691,9.445487,-57.351044,-78.405045,77.299683,-4.410712599999999e-25,1.6453635999999998e-29,7.9334579,150.53888,196.46634,10.7925,2194.6667,8095.9741,7209.3594
108.0,-225.72566,182.4527,0.93697208,68.017433,-7.098911700000001e-16,0.42177698,0.7200079,0.18000197,4.2272672e-18,0.13610922,0.017013652,1.0531328,1083.8259,0.12333875,0.0015046798,0.53900152,-59.488213,81.270744,9.4362144,-57.36208,-75.451622,76.716324,-3.7660897e-14,1.9244475e-18,8.8531685,150.36166,195.66441,10.986411,2196.6135,8095.2593,7208.127
108.4,-226.18443,183.16315,0.93697232,67.892311,-1.1593423000000002e-16,0.45037964,0.82623541,0.20655885,8.2148408e-19,0.15573086,0.019466357,1.2079915,1079.5017,0.12335429,0.0033394506,0.62258595,-59.438965,81.123619,9.4206066,-57.35791,-70.266769,75.10025,-6.1505019e-15,3.7422967e-19,10.714414,149.78958,193.94812,11.571118,2195.1335,8098.0786,7206.7876
108.8,-226.49065,184.33047,0.93119919,67.777519,-2.6082972e-17,0.4781926,0.92621356,0.23155339,1.6530081e-19,0.17382526,0.021728158,1.3533204,1075.8645,0.1289953,6.3765634e-05,0.52816623,-58.912388,80.904495,9.4060936,-57.326927,-67.15789,73.838257,-1.3837446e-15,7.5446924e-20,12.001902,149.30736,192.81689,12.061693,2190.9548,8103.3418,7205.7031
109.2,-226.73917,185.57794,0.93847817,67.678368,-1.6936917999999999e-18,0.4944475,0.96822429,0.24205607,9.844638400000001e-21,0.18113026,0.022641283,1.4140519,1074.825,0.12173449,4.0321204e-08,0.38971534,-59.807781,80.671669,9.393528,-57.285763,-67.035736,73.563217,-8.985314300000001e-17,4.5032133e-21,12.046943,149.18207,192.92583,12.193754,2186.1365,8109.0771,7204.7866
109.6,-227.05772,186.62329,0.94228995,67.57872,-1.7419905e-21,0.4944475,0.93025964,0.23256491,9.0782342e-24,0.17402804,0.021753505,1.3586061,1077.0487,0.11777366,-5.159792800000001e-16,0.027757486,-60.285076,80.468773,9.3810101,-57.254204,-70.215569,74.477417,-9.2415461e-20,4.1595681000000004e-24,10.715107,149.51163,194.40816,11.87293,2182.4944,8113.7266,7203.7788
110.0,-227.47789,187.3329,0.94451058,67.458939,-6.1580647e-23,0.4944475,0.89378363,0.22344591,2.9450749e-25,0.16720431,0.020900538,1.3053344,1078.9746,0.11540756,-1.9764145e-18,0.0019567728,-60.562038,80.322792,9.3660164,-57.248444,-72.899384,75.274323,-3.2669549e-21,1.3504038e-25,9.7072392,149.80513,195.55472,11.590984,2180.8845,8116.5942,7202.5215
110.4,-227.97255,187.72618,0.94376868,67.336212,-6.7372673e-24,0.4944475,0.85873789,0.21468447,3.0190409e-26,0.16064812,0.020081015,1.2541515,1080.6222,0.1162044,-7.8465455e-20,0.00013247112,-60.46603,80.229279,9.3507557,-57.260853,-74.967339,75.953651,-3.5742313000000005e-22,1.3842244e-26,8.9976358,150.06239,196.38902,11.347352,2181.0344,8117.813,7201.1523
110.8,-228.51807,187.86827,0.94059443,67.223564,-7.405523e-25,0.4944475,0.82506627,0.20626657,3.0921071000000003e-27,0.15434903,0.019293629,1.2049755,1082.0187,0.11955401,-3.6062413e-21,9.186736e-06,-60.072777,80.175537,9.3368893,-57.282536,-76.407944,76.522957,-3.9287520000000005e-23,1.4167834e-27,8.5366364,150.28494,196.9631,11.139898,2182.4841,8117.7349,7199.7812
111.2,-229.09558,187.84053,0.93481797,67.131424,-8.092266400000001e-26,0.4944475,0.79271495,0.19817874,3.1967967e-28,0.14829691,0.018537113,1.1577277,1083.1952,0.12540479,-1.3746289000000002e-22,6.185515e-07,-59.406559,80.145752,9.325758,-57.304417,-77.298569,76.993805,-4.2930808e-24,1.4632513000000001e-28,8.2664108,150.47522,197.33952,10.965651,2184.7217,8116.7827,7198.4956
111.6,-229.69078,187.71889,0.91735786,67.075813,-2.7786148e-27,0.4944475,0.7616322,0.19040805,1.130297e-29,0.1424821,0.017810263,1.1123326,1084.1605,0.14163145,-9.1375096e-26,4.3382222e-08,-57.644344,80.123344,9.319437,-57.315025,-77.726036,77.367378,-1.4741009e-25,5.1676834e-30,8.1433029,150.63203,197.56783,10.825462,2187.2412,8115.3486,7197.4102
112.0,-230.20738,187.99799,0.88604736,66.96254,1.7082476000000001e-22,0.51708347,0.83853954,0.20963489,1.5900808e-24,0.15660757,0.019575946,1.224358,1080.7189,0.16800526,3.4151738e-06,0.48187372,-54.037861,80.047173,9.3054285,-57.329765,-72.652649,76.036957,9.0625351e-21,7.2674516e-25,9.8221979,150.18178,196.00829,11.289993,2187.9482,8115.979,7196.0728
112.4,-230.55261,188.88402,0.93617821,66.830643,4.0090842999999995e-18,0.55033165,0.96415824,0.24103956,8.7604364e-21,0.17938991,0.022423739,1.4070115,1075.726,0.12413439,0.0017289307,0.60384113,-59.387413,79.878242,9.2886953,-57.321434,-67.486549,74.223366,2.1268854000000003e-16,4.0087059000000005e-21,11.871121,149.51363,194.09781,11.967561,2185.3528,8119.811,7194.8359
112.8,-230.78114,189.99258,0.92751271,66.727654,5.2982437999999995e-19,0.5718416,1.0303975,0.25759938,-3.41722e-21,0.19103798,0.023879748,1.5029147,1073.5612,0.13245639,-2.775332e-08,0.4012135,-58.577908,79.671494,9.2755594,-57.290092,-66.097687,73.524612,2.8108057000000003e-17,-1.5666804000000001e-21,12.482848,149.23169,193.62502,12.255692,2181.1853,8124.8926,7193.9224
113.2,-231.01216,191.05405,0.93952292,66.635345,-1.9685366e-18,0.5824073,1.0415802,0.26039505,1.1929989e-20,0.1927238,0.024090474,1.5187895,1073.7391,0.12065662,-4.4393572e-10,0.30409852,-59.94331,79.470093,9.2638245,-57.256386,-67.061768,73.68251,-1.0443411000000001e-16,5.4795372e-21,12.042604,149.27409,194.20203,12.219573,2177.1892,8129.7402,7193.0703
113.6,-231.32695,191.90436,0.94217807,66.529564,-2.0045341e-21,0.5824073,1.0007392,0.2501848,1.0655664999999999e-23,0.18516698,0.023145873,1.459237,1075.9885,0.11789119,3.65625e-18,0.02165048,-60.270267,79.303146,9.2504549,-57.238842,-70.080284,74.59343,-1.0634383999999999e-19,4.9002186e-24,10.776632,149.60843,195.60094,11.893867,2174.5283,8133.4399,7192.0317
114.0,-231.73785,192.45566,0.9432044,66.413101,-2.1728727e-23,0.5824073,0.96149969,0.24037492,1.0960631e-25,0.17790648,0.02223831,1.4020194,1077.9315,0.11680526,2.6507092000000003e-22,0.0015311679,-60.396267,79.185982,9.2358332,-57.241592,-72.602402,75.384453,-1.1527447000000001e-21,5.0425071000000005e-26,9.8225441,149.9041,196.67844,11.609494,2173.647,8135.5454,7190.8076
114.4,-232.21921,192.72838,0.94171363,66.298203,-2.4263638e-25,0.5824073,0.9237988,0.2309497,1.1369222000000001e-27,0.17093067,0.021366334,1.3470454,1079.5972,0.11838105,1.7002569999999998e-24,0.00010873951,-60.210117,79.114632,9.2215252,-57.258881,-74.539391,76.060059,-1.287226e-23,5.2289065e-28,9.1494684,150.16293,197.46318,11.363937,2174.302,8136.1929,7189.5049
114.8,-232.74883,192.7804,0.93766159,66.196632,-2.6670515000000004e-26,0.5824073,0.8875761,0.22189403,1.1618317e-28,0.16422838,0.020528547,1.294227,1081.0137,0.12256282,1.3353784e-25,7.5413241e-06,-59.727108,79.077538,9.2090397,-57.282482,-75.888863,76.627876,-1.4149148e-24,5.3391033e-29,8.7105026,150.38676,198.00427,11.154765,2176.0801,8135.6963,7188.2236
115.2,-233.30885,192.68411,0.92903471,66.121101,-2.9073353e-27,0.5824073,0.85277373,0.21319343,1.1993294999999999e-29,0.1577889,0.019723613,1.2434797,1082.2039,0.13099888,1.6592900000000002e-26,5.0265817e-07,-58.78928,79.059616,9.200017,-57.302559,-76.713142,77.094734,-1.5423892e-25,5.5052918e-30,8.4557772,150.57664,198.35619,10.980465,2178.5029,8134.4346,7187.0625
115.6,-233.84927,192.68619,0.9781844,66.034058,0.0014892935,0.5990625,0.89834005,0.22458501,7.0055125e-05,0.16618757,0.020773446,1.3114455,1079.8304,0.070343561,0.62139326,0.69755459,-66.477699,79.027672,9.1894484,-57.322411,-72.773651,76.164169,0.079009473,3.2128541e-05,9.7835369,150.27164,197.12944,11.300479,2180.4639,8133.6797,7185.8564
116.0,-234.23285,193.2899,0.93476892,65.906898,-4.1208504e-17,0.62648726,0.99610722,0.24902681,2.8800911999999996e-19,0.18367384,0.02295923,1.4517671,1075.8263,0.12555388,0.0018736462,0.60630351,-59.209511,78.905914,9.1733532,-57.328037,-68.315254,74.697227,-2.1861789e-15,1.3215553e-19,11.524988,149.74055,195.50938,11.842072,2179.3193,8136.0781,7184.6025
116.4,-234.4686,194.21629,0.93724817,65.797607,-1.5490449000000002e-16,0.65315574,1.0868399,0.27170998,9.6494568e-19,0.19967774,0.024959717,1.5831873,1072.4507,0.1230288,0.00027559808,0.54119074,-59.583172,78.7323,9.1593657,-57.310005,-65.490005,73.536087,-8.2179382e-15,4.4342893e-19,12.775913,149.29065,194.38275,12.298354,2176.0999,8140.2578,7183.6421
116.8,-234.6584,195.18022,0.94828039,65.704163,-3.4802405000000004e-16,0.66879404,1.1213768,0.28034419,2.2624802e-18,0.20547552,0.025684441,1.6328809,1071.5991,0.1112726,0.0035917831,0.51081461,-60.95068,78.55159,9.1473846,-57.283661,-65.353378,73.314217,-1.846325e-14,1.0414278999999999e-18,12.832849,149.18886,194.44653,12.405276,2172.479,8144.6851,7182.8359
117.2,-234.9082,196.00845,0.93790448,65.613678,-1.478605e-21,0.66879404,1.077407,0.26935175,6.0339056000000004e-24,0.19741872,0.02467734,1.5688547,1074.0157,0.12230572,-1.871526e-16,0.036377277,-59.761608,78.389915,9.1358852,-57.262287,-68.409714,74.273933,-7.8442436e-20,2.781036e-24,11.469068,149.54327,195.93095,12.057679,2169.6611,8148.3662,7181.9727
117.6,-235.2625,196.57802,0.93989569,65.51487,5.504022799999999e-37,0.66879404,1.0351613,0.25879031,-6.821989000000001e-39,0.18967782,0.023709727,1.5073391,1076.1056,0.12026992,-9.1762324e-31,0.002590239,-59.993256,78.269745,9.1234541,-57.25769,-71.039932,75.110985,2.9199747e-35,-3.1460454e-39,10.412543,149.85605,197.10374,11.75465,2168.4331,8150.6387,7180.9282
118.0,-235.69595,196.88719,0.93912911,65.413658,1.719197e-39,0.66879404,0.99457198,0.248643,-1.3282907999999999e-41,0.18224044,0.022780055,1.4482355,1077.9089,0.12105856,-1.0885525e-37,0.00018366563,-59.901173,78.192757,9.1108284,-57.268364,-73.150665,75.833664,9.120625700000001e-38,-6.1250756e-42,9.6370497,150.13138,197.98625,11.491282,2168.6995,8151.5298,7179.7705
118.4,-236.18596,196.9725,0.93533152,65.322678,1.44614e-42,0.66879404,0.95557421,0.23889355,-8.4077908e-45,0.17509469,0.021886837,1.3914493,1079.4517,0.12488671,-1.3486096e-41,1.3041707e-05,-59.465618,78.151154,9.0996342,-57.286938,-74.702515,76.44664,7.673370299999999e-41,-4.2038954e-45,9.1061954,150.37068,198.6151,11.265557,2170.1448,8151.2505,7178.6045
118.8,-236.71336,196.89417,0.9225257,65.259819,0.0,0.66879404,0.91810566,0.22952642,-0.0,0.16822913,0.021028642,1.3368899,1080.7438,0.13699307,-4.2038954e-45,9.2734518e-07,-58.139019,78.130859,9.0921965,-57.301804,-75.706596,76.948921,1.9618179e-44,-0.0,8.7811346,150.57251,199.03319,11.078415,2172.3152,8150.1216,7177.5635
119.2,-237.18623,197.04286,0.93512207,65.14772,-8.266502600000001e-16,0.69057542,0.98724282,0.2468107,4.5697891e-18,0.18065198,0.022581497,1.437287,1077.5148,0.12521,0.0013160128,0.57433349,-59.266541,78.083893,9.0781879,-57.326859,-71.095993,75.714043,-4.3855158e-14,2.1024693999999996e-18,10.410983,150.14926,197.50121,11.514718,2173.5342,8150.1753,7176.2905
119.6,-237.50247,197.66502,0.91251045,65.035004,3.3017156999999996e-19,0.717345,1.0785204,0.2696301,-2.0929445e-21,0.19686283,0.024607854,1.5696213,1073.7766,0.14609915,7.7463565e-06,0.49953097,-56.915657,77.960579,9.0638466,-57.326874,-67.22699,74.366386,1.7516147e-17,-9.635875600000001e-22,11.998355,149.65089,196.02582,12.021723,2172.0334,8152.7568,7175.21
120.0,-237.70369,198.47995,0.90296358,64.940659,0.020166937,0.7417171,1.1499591,0.28748977,0.00046070589,0.20992841,0.026241051,1.6942459,1070.5414,0.15577152,0.8722434,0.6011824,-64.547516,77.806229,9.0517397,-57.309685,-64.561226,73.258644,1.0698893,0.00021238753,13.222677,149.21718,194.91124,12.460893,2169.1758,8156.4395,7174.3848
120.4,-237.88945,199.28482,0.95164222,64.840324,-4.2048396000000006e-16,0.75366837,1.1704074,0.29260185,-2.7282274000000002e-17,0.21252841,0.026566051,1.7021037,1070.8585,0.10741621,0.012285404,0.50921315,-61.379883,77.656349,9.0388155,-57.296387,-65.421738,73.451195,-2.2307368e-14,-1.2593586e-17,12.807687,149.2789,195.43135,12.404163,2166.3628,8160.0952,7173.542
120.8,-238.13799,199.95988,0.93606669,64.751877,-1.1484914e-21,0.75366837,1.1245152,0.28112879,6.5613226e-24,0.20419505,0.025524382,1.6353633,1073.2719,0.12415299,-1.3504379e-15,0.036271688,-59.552197,77.52253,9.0275526,-57.283653,-68.335724,74.398849,-6.0929361e-20,3.0316467e-24,11.507868,149.63303,196.83803,12.056834,2164.2769,8163.0293,7172.6938
121.2,-238.4856,200.40169,0.93698889,64.664345,-1.1517524e-24,0.75366837,1.0804223,0.27010557,6.0042056000000004e-27,0.19618845,0.024523556,1.5712398,1075.3517,0.12323019,1.6439841e-23,0.002580602,-59.654785,77.4244,9.0165644,-57.282356,-70.815514,75.220604,-6.1102364e-23,2.7751183000000003e-27,10.506736,149.94319,197.9435,11.756255,2163.5854,8164.687,7171.7275
121.6,-238.90807,200.61208,0.93503779,64.578896,-4.0650838e-26,0.75366837,1.0380583,0.25951457,1.9442642e-28,0.18849578,0.023561973,1.5096307,1077.1458,0.12518066,2.7466916e-25,0.00018165566,-59.433327,77.363853,9.0059652,-57.29285,-72.793068,75.928902,-2.1565941000000002e-24,8.9837229e-29,9.7727413,150.21527,198.77449,11.49586,2164.2078,8165.1113,7170.6807
122.0,-239.38391,200.62572,0.92705345,64.511421,-4.4380833000000004e-27,0.75366837,0.99735546,0.24933887,1.9925916e-29,0.18110476,0.022638096,1.4504372,1078.6715,0.13286087,2.6991563e-26,1.2183982e-05,-58.587208,77.332352,8.9978151,-57.306122,-74.22876,76.523888,-2.3544764e-25,9.2001696e-30,9.2744188,150.4491,199.36333,11.275256,2165.8206,8164.5024,7169.6772
122.4,-239.84227,200.70207,0.93059671,64.416191,-1.7408723000000002e-16,0.76971167,1.0365787,0.25914466,1.0278844e-18,0.18803908,0.023504885,1.5072672,1076.6914,0.12960377,0.00012877211,0.50632143,-58.831787,77.297096,8.9859734,-57.329052,-71.239845,75.772415,-9.2356144e-15,4.742804399999999e-19,10.358212,150.19704,198.36916,11.540006,2167.2502,8164.2236,7168.5264
122.8,-240.16768,201.16774,0.94104564,64.301231,1.4372589000000002e-16,0.79610962,1.1252627,0.28131568,-2.2125268e-18,0.20367342,0.025459178,1.635711,1072.933,0.11914048,0.0034015074,0.59568363,-59.958458,77.203178,8.9713202,-57.340141,-67.161453,74.407837,7.6248949e-15,-1.021221e-18,12.031519,149.69582,196.79457,12.050107,2166.5503,8166.0283,7167.4214
123.2,-240.38126,201.82985,0.93361306,64.199898,9.9210492e-20,0.81678265,1.1834432,0.2958608,-6.1031313e-22,0.21367788,0.026709735,1.7196916,1070.7992,0.12662266,6.2970526e-06,0.46203342,-59.210773,77.077927,8.9582853,-57.335625,-65.417679,73.690971,5.2632799e-18,-2.8196317000000003e-22,12.821445,149.4165,196.10193,12.335199,2164.5137,8168.9478,7166.5386
123.6,-240.56577,202.5079,0.96679628,64.113892,-3.7097292e-09,0.83205217,1.2134247,0.30335617,2.0057641e-06,0.21862179,0.027327724,1.7627323,1069.9474,0.088049367,0.35359073,0.58597171,-63.816803,76.948288,8.9472246,-57.323692,-65.029472,73.44696,-1.9680725e-07,9.2763736e-07,13.00067,149.31335,196.01773,12.443359,2162.2288,8171.9858,7165.7856
124.0,-240.78581,203.10872,0.9380272,64.023399,-1.2444155999999999e-18,0.8371315,1.1915147,0.29787868,7.9583717e-21,0.21452484,0.026815604,1.7307339,1071.2922,0.1221903,-3.2898033e-08,0.31297743,-59.757523,76.831337,8.9356241,-57.317734,-66.731583,73.995796,-6.6018297e-17,3.683678e-21,12.21273,149.51822,196.8998,12.244477,2160.4417,8174.5972,7164.9609
124.4,-241.07669,203.56129,0.93332201,63.947529,-2.7160868e-24,0.8371315,1.1447948,0.28619871,1.4661601e-26,0.2061132,0.025764151,1.6628709,1073.5387,0.12686098,-5.9013274e-21,0.022295099,-59.248642,76.733162,8.9260616,-57.312195,-69.328194,74.870003,-1.4409288000000001e-22,6.7894246e-27,11.103034,149.84898,198.10516,11.921724,2159.4763,8176.3862,7164.1372
124.8,-241.4512,203.80127,0.93118805,63.878014,-1.6758089e-28,0.8371315,1.0999068,0.2749767,-2.7591998e-29,0.1980314,0.024753924,1.5976688,1075.4714,0.12892909,-1.6797652e-23,0.0015696774,-59.018692,76.66745,8.9174652,-57.315041,-71.459465,75.622925,-8.890442400000001e-27,-1.2775671e-29,10.269093,150.13741,199.03123,11.643679,2159.7297,8177.022,7163.248
