_1_task1,x_Malignant_Cells_1_task1
0.0,5.3
0.18,1.4823249627858957
0.36,0.2828343666463164
0.54,0.05649934761857145
0.72,0.012973577065321925
0.9,0.0034447554648286993
1.08,0.0010481975633964528
1.26,0.0003615473706249294
1.44,0.00013987102774306153
1.62,6.009894926520135e-05
1.8,2.8422900908046606e-05
1.98,1.4674029139729257e-05
2.16,8.207931528983053e-06
2.34,4.939993318258268e-06
2.52,3.178996116983516e-06
2.7,2.1748155183976905e-06
2.88,1.573393024378522e-06
3.06,1.1979653823664836e-06
3.24,9.557262930449823e-07
3.42,7.957187397938884e-07
3.6,6.888533630226988e-07
3.78,6.179836839901424e-07
3.96,5.727666153235131e-07
4.14,5.469040244883208e-07
4.32,5.366164912563171e-07
4.5,5.397827624570213e-07
4.68,5.554519104798369e-07
4.86,5.835749669765101e-07
5.04,6.248748824848595e-07
5.22,6.808100912872732e-07
5.4,7.536100011845607e-07
5.58,8.463738920793147e-07
5.76,9.632322558503122e-07
5.94,1.109577822236429e-06
6.12,1.2923792108742484e-06
6.3,1.5205965658584457e-06
6.48,1.8057262561116536e-06
6.66,2.1625105050581026e-06
6.84,2.609859750842864e-06
7.02,3.1720512901922835e-06
7.2,3.880284738886302e-06
7.38,4.774702292144226e-06
7.56,5.907014494997325e-06
7.74,7.343912497991494e-06
7.92,9.171506405920718e-06
8.1,1.1501100597152218e-05
8.28,1.4476709331216513e-05
8.46,1.82848668374403e-05
8.64,2.3167368469934245e-05
8.82,2.9437931707541156e-05
9.0,3.7503887543792905e-05
9.18,4.789450308498335e-05
9.36,6.129793554583563e-05
9.54,7.860947569885449e-05
9.72,0.00010099455911852314
9.9,0.00012997104635746913
10.08,0.0001675167445459045
10.26,0.00021620989392821637
10.44,0.0002794127804638845
10.62,0.00036151174047062044
10.8,0.00046823092205284335
10.98,0.0006070425152352393
11.16,0.0007877031112258704
11.34,0.00102295502248734
11.52,0.0013294432758234305
11.7,0.0017289145643802027
11.88,0.00224978458023229
12.06,0.0029291865495929214
12.24,0.0038156479383678627
12.42,0.004972586541413939
12.6,0.006482874044354088
12.78,0.00845478822320203
12.96,0.011029768368657664
13.14,0.014392505830173489
13.32,0.018784047888226914
13.5,0.024518770597646237
13.68,0.03200628830792607
13.86,0.04177960297799692
14.04,0.05453103838081688
14.22,0.07115770004642825
14.4,0.09281825577372173
14.58,0.12100252783253727
14.76,0.15761436188590802
14.94,0.20506570239032898
15.12,0.26637448207205733
15.3,0.3452481797736207
15.48,0.4461139837000267
15.66,0.5740170688298368
15.84,0.7342327753759941
16.02,0.9313120236405332
16.2,1.1670490861924023
16.38,1.4365664187313731
16.56,1.7215415308285613
16.74,1.9806567757819502
16.92,2.142639937423831
17.1,2.1199125379349724
17.28,1.8657483299530926
17.46,1.4431858068819021
17.64,0.9983387457030656
17.82,0.6434890253067518
18.0,0.4040674489333086
18.18,0.2556693437988282
18.36,0.16639575013895155
18.54,0.1125776691809695
18.72,0.07953028498188248
18.9,0.058719416749374455
19.08,0.04526629042834684
19.26,0.036363299232169584
19.44,0.030366714037726946
19.62,0.026293696826348436
19.8,0.023544574179127104
19.98,0.02174758435588546
20.16,0.020670794600006294
20.34,0.020171317014453405
20.52,0.020165562370030993
20.7,0.020611849530755726
20.88,0.021500452778108383
21.06,0.022848341138854405
21.24,0.024697103196666435
21.42,0.027113206555110802
21.6,0.03019018823759888
21.78,0.03405261833216898
21.96,0.03886185616475156
22.14,0.044823746606708445
22.32,0.0521984905709622
22.5,0.06131297738285595
22.68,0.07257587768598772
22.86,0.08649572293022735
23.04,0.10370200514956315
23.22,0.12496891708840577
23.4,0.15124057098654786
23.58,0.18365514315808423
23.76,0.22356303260421023
23.94,0.2725301663941786
24.12,0.3323115121004459
24.3,0.40476871535041464
24.48,0.4916947368711335
24.66,0.5944831153502145
24.84,0.7135619546532092
25.02,0.8474960450848916
25.2,0.991689267493406
25.38,1.1367727337245925
25.56,1.2671729851240414
25.74,1.361155674605977
25.92,1.3944635502731455
26.1,1.3491348812264516
26.28,1.2248285128138987
26.46,1.043842398163064
26.64,0.8423924169319478
26.82,0.653671988682265
27.0,0.49651646047133874
27.18,0.37534222465713146
27.36,0.2861054074849004
27.54,0.22193302685765187
27.72,0.17621432532193212
27.9,0.14368054435214478
28.08,0.1204826959280852
28.26,0.10392722289045672
28.44,0.09216816775672369
28.62,0.08395318791504831
28.8,0.07843864396556793
28.98,0.07506253664509613
29.16,0.0734596216462637
29.34,0.07340592214714586
29.52,0.07478301831919491
29.7,0.07755573342806421
29.88,0.08175898547777537
30.06,0.0874910690923378
30.24,0.09491155319267032
30.42,0.1042425930528613
30.6,0.11577271109904251
30.78,0.12986230422546652
30.96,0.14694988422652472
31.14,0.1675577968848232
31.32,0.1922954715245617
31.5,0.221857410581768
31.68,0.25701125356505117
31.86,0.2985695506356718
32.04,0.3473358094494755
32.22,0.40401204845497096
32.4,0.46905150914225063
32.58,0.5424377372212922
32.76,0.6233774488512256
32.94,0.7099045758283707
33.12,0.7984370695417556
33.3,0.8833977804998158
33.48,0.9571383701358651
33.66,1.0104924009279799
33.84,1.0343154385883193
34.02,1.0220007148922043
34.2,0.972214499479265
34.38,0.8903663535533363
34.56,0.7875036936117369
34.74,0.6768816334060909
34.92,0.5701040627050442
35.1,0.4747985577737069
35.28,0.3943754861489011
35.46,0.3291077131109964
35.64,0.27751370745428233
35.82,0.23744014000073593
36.0,0.20670629025051213
36.18,0.1834024888429881
36.36,0.1659813403878789
36.54,0.15324671410024465
36.72,0.14430401465605766
36.9,0.1385030582336628
37.08,0.13538716810412468
37.26,0.13465227817885783
37.44,0.13611594578611338
37.62,0.13969495924447622
37.8,0.145389583990069
37.98,0.15327300001393668
38.16,0.16348368498136967
38.34,0.17622016419983394
38.52,0.19173627803803958
38.7,0.21033542884552256
38.88,0.23236203581914738
39.06,0.2581879294727974
39.24,0.2881902239911248
39.42,0.32271774957693244
39.6,0.36204104715934843
39.78,0.4062812014929396
39.96,0.4553136065668851
40.14,0.5086449537718004
40.32,0.5652677439140811
40.5,0.6235078765227525
40.68,0.680903031761246
40.86,0.7341616344439983
41.04,0.779291200269411
41.22,0.8119713373714376
41.4,0.8282114076251367
41.58,0.8252145299982463
41.76,0.802212600596356
41.94,0.7609245869747927
42.12,0.7053582191214895
42.3,0.6409487250658493
42.48,0.5733665711605216
42.66,0.5074632063711053
42.84,0.44667660224368266
43.02,0.3929486458213061
43.2,0.3469870482715664
43.38,0.30865737087046224
43.56,0.27735083592570536
43.74,0.25225957643813784
43.92,0.23255161568145735
44.1,0.21746612907204857
44.28,0.2063559111453003
44.46,0.19869844412280793
44.64,0.19409098940205247
44.82,0.19223880531812057
45.0,0.1929415033524034
45.18,0.1960798914334522
45.36,0.2016043901432043
45.54,0.2095246451183483
45.72,0.21990004654124873
45.9,0.23283030789688108
46.08,0.2484450747982532
46.26,0.26689136249735423
46.44,0.28831741931070975
46.62,0.31285146120299295
46.8,0.3405736549356596
46.98,0.3714799209931169
47.16,0.4054366152425028
47.34,0.4421259167148048
47.52,0.480986050775388
47.7,0.5211507800190868
47.88,0.5614005802571513
48.06,0.6001426918892796
48.24,0.6354428364710365
48.42,0.6651325408576092
48.6,0.6870081914851914
48.78,0.6991172465020155
48.96,0.7000896600567131
49.14,0.6894398760266844
49.32,0.6677412358066721
49.5,0.6365971651222008
49.68,0.5983944898488333
49.86,0.5559065553784879
50.04,0.5118655855581487
50.22,0.4686195689842589
50.4,0.42794076780932755
50.58,0.39098706934306543
50.76,0.35837363562395
50.94,0.33029923254172505
51.12,0.30668142032671875
51.3,0.2872737378905057
51.48,0.27175420156790814
51.66,0.25978533284875255
51.84,0.2510509032137382
52.02,0.2452759857420302
52.2,0.2422356408242731
52.38,0.24175653896369143
52.56,0.2437144244879276
52.74,0.2480291760096099
52.92,0.2546583105383265
53.1,0.2635894159705052
53.28,0.2748312768023446
53.46,0.28840344679242014
53.64,0.30432380279449733
53.82,0.3225934150644432
54.0,0.34317868655035677
54.18,0.365989497993517
54.36,0.3908545003451291
54.54,0.4174937560249403
54.72,0.44549081164985005
54.9,0.47426749211076813
55.08,0.5030661624973392
55.26,0.5309479876574007
55.44,0.5568123037670979
55.62,0.5794475588230628
55.8,0.5976166928598494
55.98,0.610175379554379
56.16,0.6162109102702918
56.34,0.6151787707359258
56.52,0.607007101389433
56.7,0.5921367783573406
56.88,0.5714840763259886
57.06,0.5463275076798801
57.24,0.5181438287366908
57.42,0.4884318802939419
57.6,0.4585614514099087
57.78,0.42967136826296565
57.96,0.4026239494277324
58.14,0.3780073952781808
58.32,0.3561703245720902
58.5,0.33727246139054745
58.68,0.32133783514407077
58.86,0.30830247984701503
59.04,0.29805288346796616
59.22,0.290454396598301
59.4,0.2853705948312644
59.58,0.2826752984743923
59.76,0.2822591495340779
59.94,0.28403166182167394
60.12,0.28792048312643814
60.3,0.29386822835591314
60.48,0.3018274265018848
60.66,0.3117538222790101
60.84,0.32359811764254026
61.02,0.3372956864030284
61.2,0.35275547603874624
61.38,0.3698469014858966
61.56,0.3883859767096307
61.74,0.40812120277511915
61.92,0.4287204380103953
62.1,0.44976082884237345
62.28,0.47072417447748927
62.46,0.4910005767907743
62.64,0.5099035008420066
62.82,0.5266987514338227
63.0,0.5406485170386269
63.18,0.5510680423590305
63.36,0.5573904035891828
63.54,0.5592315876402723
63.72,0.5564405953766648
63.9,0.5491309708721481
64.08,0.5376779881525492
64.26,0.5226852188858935
64.44,0.504922771740613
64.62,0.48525035393652666
64.8,0.4645381135548819
64.98,0.44359864613762245
65.16,0.4231381992672536
65.34,0.403730143298675
65.52,0.38580867658728474
65.7,0.36967791100703656
65.88,0.3555304274200004
66.06,0.34346996032914295
66.24,0.33353418326889817
66.42,0.32571506366255193
66.6,0.31997553638867593
66.78,0.31626215278735015
66.96,0.3145139052616719
67.14,0.31466769487361773
67.32,0.31666095322383936
67.5,0.3204319904337411
67.68,0.3259183178619538
67.86,0.333053379104643
68.04,0.3417619357614467
68.22,0.3519543053214857
68.4,0.3635196920545567
68.58,0.3763189242863969
68.76,0.3901770357276032
68.94,0.4048762990489438
69.12,0.4201505407790986
69.3,0.43568176051063606
69.48,0.4511003139057584
69.66,0.46598991814923113
69.84,0.4798986471871901
70.02,0.4923566378730726
70.2,0.5029005055945085
70.38,0.5111028869938696
70.56,0.5166054948348021
70.74,0.5191522047449924
70.92,0.5186134962138711
71.1,0.5150053160721604
71.28,0.5084918302808431
71.46,0.49937474083819583
71.64,0.48806872321826533
71.82,0.4750671379649133
72.0,0.4609026150988033
72.18,0.44610918146957557
72.36,0.4311899198444401
72.54,0.4165929987575791
72.72,0.40269735682198887
72.9,0.3898073590942079
73.08,0.3781548692645542
73.26,0.3679061285280433
73.44,0.3591714808528131
73.62,0.35201596532845103
73.8,0.3464694996806598
73.98,0.34253568795285005
74.16,0.3401990293256115
74.34,0.3394301839645364
74.52,0.3401894836293347
74.7,0.34242870831204036
74.88,0.34609135841987193
75.06,0.3511117348624161
75.24,0.35741294154713976
75.42,0.364904086824276
75.6,0.3734769189814446
75.78,0.38300219595690627
75.96,0.39332614100497787
76.14,0.4042674228903428
76.32,0.4156151506122582
76.5,0.4271284581572994
76.68,0.43853830726918447
76.86,0.44955206203787845
77.04,0.459861244960643
77.22,0.4691526897316044
77.4,0.4771226864618621
77.58,0.48349285646083123
77.76,0.4880300959288072
77.94,0.4905607007804006
78.12,0.4909862412927199
78.3,0.4892930858186671
78.48,0.48555508982392664
78.66,0.4799307176129079
78.84,0.47265186467097997
79.02,0.4640083371652976
79.2,0.45432806274795934
79.38,0.44395639463873776
79.56,0.43323670061452113
79.74,0.42249370249362506
79.92,0.41202113626247105
80.1,0.4020738668219212
80.28,0.392864310489455
80.46,0.38456234586661847
80.64,0.37729746342871945
80.82,0.37116400162916785
81.0,0.3662247317044069
81.18,0.3625164151802859
81.36,0.36005415919138006
81.54,0.35883514479916856
81.72,0.35884164481999364
81.9,0.360042837688762
82.08,0.362395904755675
82.26,0.3658462322116433
82.44,0.37032696355203476
82.62,0.37575800195650244
82.8,0.3820446631646975
82.98,0.38907625674985225
83.16,0.39672469978659103
83.34,0.40484365190089106
83.52,0.4132683406497037
83.7,0.42181628654507736
83.88,0.43028950469188243
84.06,0.43847819087216133
84.24,0.4461660376547476
84.42,0.45313698621057813
84.6,0.45918502101031494
84.78,0.46412267087069253
84.96,0.4677913827251155
85.14,0.4700709383070214
85.32,0.4708873390528463
85.5,0.470218634448586
85.68,0.46809750127715877
85.86,0.46460968495556154
86.04,0.4598892685963563
86.22,0.4541110131336629
86.4,0.44748008053272703
86.58,0.44022071903841914
86.76,0.4325647594762619
86.94,0.42474103234311666
87.12,0.4169663997856913
87.3,0.40943875791211387
87.48,0.40233299133086486
87.66,0.39579801010093
87.84,0.38995632120649854
88.02,0.3849047001252506
