E_1_task1,T_2_task1,_1_task1
0.19275665201749353,220.54451769900297,31.0
0.1927566541175319,220.5445104481478,31.25
0.19275665491721283,220.54450742900002,31.5
0.19275665526438251,220.54450570925866,31.75
0.19275665527940278,220.54450500688972,32.0
0.19275665495220057,220.54450552940963,32.25
0.1927566542725091,220.54450750254406,32.5
0.19275665322986768,220.54451117022802,32.75
0.19275665181362178,220.5445167946057,33.0
0.19275665075463663,220.54452007131437,33.25
0.19275665024752087,220.54451986559374,33.5
0.19275664977103316,220.54451950286557,33.75
0.1927566493382945,220.54451903836173,34.0
0.1927566489624259,220.54451852731418,34.25
0.1927566486565483,220.5445180249548,34.5
0.19275664843378268,220.5445175865155,34.75
0.19275664830725003,220.54451726722817,35.0
0.19275664829007133,220.54451712232472,35.25
0.19275664839536757,220.54451720703705,35.5
0.19275664863625971,220.5445175765971,35.75
0.19275664902586875,220.5445182862367,36.0
0.1927566492476165,220.54451848461673,36.25
0.1927566492123033,220.5445179456186,36.5
0.19275664919590513,220.54451744724477,36.75
0.19275664919905144,220.54451701037908,37.0
0.1927566492223716,220.54451665590548,37.25
0.19275664926649497,220.54451640470776,37.5
0.19275664933205097,220.54451627766986,37.75
0.192756649419669,220.5445162956756,38.0
0.19275664952997842,220.5445164796089,38.25
0.19275664966360864,220.54451685035357,38.5
0.19275664982118904,220.54451742879357,38.75
0.192756650003349,220.5445182358127,39.0
0.19275665014055368,220.54451856722676,39.25
0.19275665020849583,220.54451818622715,39.5
0.1927566502741054,220.54451779883965,39.75
0.19275665033694284,220.54451741490178,40.0
0.19275665039656856,220.544517044251,40.25
0.19275665045254306,220.54451669672483,40.5
0.19275665050442675,220.54451638216082,40.75
0.19275665055178007,220.54451611039642,41.0
0.19275665059416347,220.54451589126919,41.25
0.19275665063113737,220.54451573461662,41.5
0.19275665066226225,220.54451565027622,41.75
0.19275665068709852,220.5445156480855,42.0
0.19275665070520662,220.544515737882,42.25
0.192756650716147,220.54451592950315,42.5
0.19275665071948012,220.54451623278655,42.75
0.1927566507147664,220.54451665756963,43.0
0.19275665070156628,220.54451721368997,43.25
0.1927566506794402,220.54451791098504,43.5
0.19275665064794864,220.54451875929234,43.75
0.19275665064311404,220.54451892602395,44.0
0.1927566506433803,220.54451890889692,44.25
0.1927566506404583,220.54451889910808,44.5
0.19275665063427436,220.5445188980408,44.75
0.19275665062475486,220.54451890707847,45.0
0.19275665061182612,220.54451892760449,45.25
0.1927566505954145,220.5445189610022,45.5
0.19275665057544636,220.54451900865504,45.75
0.19275665055184807,220.54451907194635,46.0
0.19275665052454596,220.54451915225957,46.25
0.19275665049346644,220.54451925097803,46.5
0.19275665045853577,220.54451936948516,46.75
0.19275665041968038,220.5445195091643,47.0
0.1927566503768266,220.54451967139886,47.25
0.1927566503299008,220.54451985757225,47.5
0.1927566502788293,220.54452006906783,47.75
0.19275665022353847,220.54452030726895,48.0
0.19275665016395468,220.54452057355908,48.25
0.19275665011051116,220.5445208134923,48.5
0.19275665012997983,220.54452066957148,48.75
0.19275665014857474,220.54452053127002,49.0
0.19275665016629587,220.54452039858796,49.25
0.19275665018314325,220.5445202715253,49.5
0.19275665019911686,220.544520150082,49.75
0.19275665021421673,220.54452003425814,50.0
0.19275665022844282,220.54451992405362,50.25
0.1927566502417951,220.54451981946852,50.5
0.1927566502542737,220.5445197205028,50.75
0.19275665026587846,220.54451962715646,51.0
0.1927566502766095,220.5445195394295,51.25
0.19275665028646674,220.54451945732197,51.5
0.19275665029545022,220.5445193808338,51.75
0.19275665030355996,220.544519309965,52.0
0.19275665031079592,220.54451924471564,52.25
0.1927566503171581,220.54451918508565,52.5
0.19275665032264652,220.54451913107502,52.75
0.1927566503272612,220.54451908268382,53.0
0.1927566503310021,220.544519039912,53.25
0.1927566503338692,220.54451900275953,53.5
0.1927566503358626,220.5445189712265,53.75
0.1927566503369822,220.54451894531283,54.0
0.19275665033722802,220.54451892501856,54.25
0.19275665033660008,220.54451891034367,54.5
0.1927566503350984,220.5445189012882,54.75
0.19275665033272293,220.5445188978521,55.0
0.1927566503294737,220.54451890003537,55.25
0.1927566503253507,220.54451890783804,55.5
0.19275665032035394,220.5445189212601,55.75
0.1927566503144834,220.54451894030157,56.0
0.1927566503077391,220.5445189649624,56.25
0.19275665030012107,220.54451899524264,56.5
0.19275665029162925,220.54451903114227,56.75
0.19275665028226366,220.54451907266127,57.0
0.1927566502720243,220.5445191197997,57.25
0.19275665026091118,220.54451917255747,57.5
0.1927566502489243,220.54451923093467,57.75
0.19275665023606364,220.54451929493123,58.0
0.19275665022232924,220.5445193645472,58.25
0.19275665020772104,220.54451943978253,58.5
0.1927566501922391,220.5445195206373,58.75
0.1927566501758834,220.54451960711143,59.0
0.1927566501586539,220.54451969920493,59.25
0.19275665014055066,220.54451979691783,59.5
0.19275665012157364,220.54451990025012,59.75
0.19275665010172288,220.54452000920182,60.0
0.19275665008099835,220.54452012377288,60.25
0.19275665005940004,220.54452024396338,60.5
0.19275665003692796,220.5445203697732,60.75
0.1927566500135821,220.54452050120247,61.0
0.1927566499893625,220.5445206382511,61.25
0.19275664996426914,220.54452078091913,61.5
0.19275664993830202,220.54452092920653,61.75
0.1927566499114611,220.54452108311332,62.0
0.19275664988374644,220.54452124263952,62.25
0.1927566498836076,220.54452122969963,62.5
0.19275664988796062,220.54452118879198,62.75
0.19275664989217312,220.54452114891387,63.0
0.1927566498962451,220.54452111006526,63.25
0.19275664990017655,220.54452107224617,63.5
0.1927566499039675,220.54452103545663,63.75
0.19275664990761787,220.54452099969657,64.0
0.19275664991112776,220.54452096496604,64.25
0.19275664991449712,220.54452093126503,64.5
0.19275664991772598,220.54452089859353,64.75
0.1927566499208143,220.54452086695156,65.0
0.1927566499237621,220.54452083633913,65.25
0.19275664992656935,220.5445208067562,65.5
0.1927566499292361,220.54452077820278,65.75
0.19275664993176234,220.54452075067888,66.0
0.19275664993414804,220.5445207241845,66.25
0.19275664993639322,220.54452069871962,66.5
0.1927566499384979,220.54452067428429,66.75
0.19275664994046202,220.54452065087847,67.0
0.19275664994228564,220.54452062850217,67.25
0.19275664994396874,220.5445206071554,67.5
0.19275664994551128,220.5445205868381,67.75
0.19275664994691336,220.54452056755036,68.0
0.19275664994817487,220.54452054929214,68.25
0.19275664994929587,220.54452053206344,68.5
0.19275664995027636,220.54452051586424,68.75
0.1927566499511163,220.54452050069457,69.0
0.19275664995181574,220.5445204865544,69.25
0.19275664995237465,220.54452047344378,69.5
0.19275664995279304,220.54452046136265,69.75
0.1927566499530709,220.54452045031107,70.0
0.19275664995320826,220.54452044028898,70.25
0.19275664995320507,220.54452043129643,70.5
0.19275664995306138,220.54452042333338,70.75
0.19275664995277716,220.54452041639985,71.0
0.1927566499523524,220.54452041049586,71.25
0.19275664995178715,220.54452040562137,71.5
0.19275664995108135,220.5445204017764,71.75
0.19275664995023503,220.54452039896094,72.0
0.1927566499492482,220.544520397175,72.25
0.19275664994812083,220.54452039641862,72.5
0.19275664994685296,220.54452039669172,72.75
0.19275664994544456,220.54452039799435,73.0
0.19275664994389563,220.5445204003265,73.25
0.19275664994220618,220.54452040368815,73.5
0.19275664994037622,220.54452040807934,73.75
0.19275664993840572,220.54452041350004,74.0
0.1927566499362947,220.54452041995026,74.25
0.19275664993404315,220.54452042743,74.5
0.1927566499316511,220.54452043593923,74.75
0.1927566499291185,220.544520445478,75.0
0.19275664992644542,220.5445204560463,75.25
0.19275664992363178,220.54452046764413,75.5
0.19275664992067765,220.54452048027147,75.75
0.19275664991758296,220.5445204939283,76.0
0.19275664991434777,220.54452050861468,76.25
0.19275664991097205,220.54452052433055,76.5
0.1927566499074558,220.54452054107597,76.75
0.19275664990379904,220.5445205588509,77.0
0.19275664990000174,220.54452057765533,77.25
0.19275664989606395,220.5445205974893,77.5
0.19275664989198563,220.54452061835278,77.75
0.19275664988776675,220.5445206402458,78.0
0.19275664988340738,220.5445206631683,78.25
0.19275664987890748,220.54452068712033,78.5
0.19275664987426708,220.5445207121019,78.75
0.19275664986948612,220.54452073811296,79.0
0.19275664986456464,220.54452076515355,79.25
0.19275664985950267,220.54452079322365,79.5
0.19275664985430016,220.5445208223233,79.75
0.19275664984895713,220.54452085245245,80.0
0.19275664984347357,220.5445208836111,80.25
0.1927566498378495,220.5445209157993,80.5
0.19275664983208488,220.544520949017,80.75
0.19275664982617977,220.54452098326422,81.0
0.1927566498201341,220.54452101854096,81.25
0.19275664981394794,220.54452105484722,81.5
0.19275664980762125,220.544521092183,81.75
0.19275664980115403,220.5445211305483,82.0
0.1927566497945463,220.54452116994312,82.25
0.19275664978779805,220.54452121036746,82.5
0.19275664978090926,220.54452125182132,82.75
0.19275664977387996,220.54452129430467,83.0
0.19275664976671014,220.54452133781757,83.25
0.19275664975939977,220.54452138236,83.5
0.1927566497519489,220.54452142793193,83.75
0.19275664974435752,220.54452147453335,84.0
0.1927566497366256,220.54452152216433,84.25
0.19275664972875314,220.54452157082483,84.5
0.19275664972402495,220.54452159774814,84.75
0.19275664972557727,220.5445215811968,85.0
0.19275664972710693,220.54452156485792,85.25
0.19275664972861395,220.5445215487315,85.5
0.19275664973009835,220.54452153281755,85.75
0.1927566497315601,220.5445215171161,86.0
0.1927566497329992,220.5445215016271,86.25
0.19275664973441564,220.5445214863506,86.5
0.19275664973580947,220.54452147128652,86.75
0.19275664973718065,220.54452145643495,87.0
0.1927566497385292,220.54452144179584,87.25
0.19275664973985512,220.5445214273692,87.5
0.1927566497411584,220.54452141315505,87.75
0.192756649742439,220.54452139915338,88.0
0.192756649743697,220.54452138536416,88.25
0.19275664974493234,220.54452137178743,88.5
0.19275664974614504,220.54452135842314,88.75
0.1927566497473351,220.54452134527136,89.0
0.19275664974850254,220.54452133233204,89.25
0.19275664974964732,220.5445213196052,89.5
0.19275664975076948,220.5445213070908,89.75
0.19275664975186899,220.5445212947889,90.0
0.19275664975294585,220.54452128269946,90.25
0.1927566497540001,220.54452127082251,90.5
0.19275664975503165,220.54452125915802,90.75
0.19275664975604062,220.544521247706,91.0
0.19275664975702692,220.54452123646647,91.25
0.1927566497579906,220.54452122543938,91.5
0.19275664975893161,220.5445212146248,91.75
0.19275664975985002,220.54452120402266,92.0
0.19275664976074575,220.54452119363302,92.25
0.19275664976161885,220.54452118345583,92.5
0.19275664976246934,220.54452117349112,92.75
0.19275664976329718,220.5445211637389,93.0
0.19275664976410237,220.54452115419915,93.25
0.1927566497648849,220.54452114487185,93.5
0.19275664976564483,220.54452113575704,93.75
0.1927566497663821,220.54452112685468,94.0
0.19275664976709672,220.54452111816482,94.25
0.19275664976778872,220.54452110968742,94.5
0.19275664976845808,220.5445211014225,94.75
0.19275664976910478,220.54452109337004,95.0
0.19275664976972884,220.54452108553005,95.25
0.19275664977033027,220.54452107790254,95.5
0.19275664977090906,220.54452107048752,95.75
0.19275664977146523,220.54452106328495,96.0
0.19275664977199874,220.54452105629485,96.25
0.19275664977250961,220.54452104951724,96.5
0.19275664977299783,220.5445210429521,96.75
0.19275664977346343,220.54452103659943,97.0
0.19275664977390639,220.54452103045924,97.25
0.19275664977432672,220.5445210245315,97.5
0.19275664977472437,220.54452101881625,97.75
0.19275664977509943,220.54452101331347,98.0
0.19275664977545182,220.54452100802317,98.25
0.19275664977578158,220.54452100294532,98.5
0.1927566497760887,220.54452099807995,98.75
0.19275664977637316,220.54452099342706,99.0
0.192756649776635,220.54452098898665,99.25
0.19275664977687418,220.5445209847587,99.5
0.19275664977709075,220.54452098074321,99.75
0.19275664977728466,220.54452097694022,100.0
