Vthresh,a,b,c,d,i,u,v,Time
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.53
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.54
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.55
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.56
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.57
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.58
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.59
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.6
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.61
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.62
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.6300000000000001
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.6400000000000001
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.6500000000000001
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.6600000000000001
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.67
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.68
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.69
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.7
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.71
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.72
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.73
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.74
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.75
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.76
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.77
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.78
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.79
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.8
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.81
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.82
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.83
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.84
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.85
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.86
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.87
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.8800000000000001
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.8900000000000001
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.9000000000000001
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.9100000000000001
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.92
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.93
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.94
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.95
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.96
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.97
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.98
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,1.99
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.0
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.0100000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.02
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.0300000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.04
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.05
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.06
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.07
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.08
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.09
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.1
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.11
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.12
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.13
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.14
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.15
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.16
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.17
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.18
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.19
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.2
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.21
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.22
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.23
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.24
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.25
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.2600000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.27
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.2800000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.29
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.3000000000000003
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.31
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.32
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.33
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.34
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.35
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.36
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.37
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.38
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.39
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.4
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.41
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.42
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.43
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.44
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.45
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.46
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.47
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.48
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.49
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.5
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.5100000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.52
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.5300000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.54
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.5500000000000003
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.56
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.57
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.58
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.59
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.6
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.61
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.62
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.63
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.64
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.65
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.66
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.67
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.68
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.69
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.7
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.71
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.72
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.73
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.74
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.75
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.999999999999986,2.7600000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.77
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.7800000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.79
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.8000000000000003
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.81
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.82
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.83
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.84
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.85
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.86
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.87
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.88
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.89
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.9
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.91
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.92
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.93
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.94
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.95
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.96
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.97
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.98
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,2.99
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.0
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.0100000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.02
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.0300000000000002
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.04
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.0500000000000003
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.06
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.0700000000000003
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.08
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.09
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.1
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.11
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.12
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.13
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.14
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.15
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.16
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.17
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.18
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.19
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.2
30.0,0.02,-0.1,-55.0,6.0,0.0,6.0,-59.99999999999998,3.21
