data_generator_NK,data_generator_V
0.048738245,-52.738708
0.048740555,-52.738266
0.048742861,-52.73782
0.048745163,-52.737377
0.048747465,-52.736935
0.048749764,-52.736492
0.048752058,-52.73605
0.048754353,-52.735607
0.048756648,-52.735165
0.048758935,-52.734722
0.048761223,-52.734283
0.04876351,-52.733841
0.04876579,-52.733402
0.048768073,-52.732964
0.048770349,-52.732525
0.048772626,-52.732086
0.048774898,-52.731647
0.04877717,-52.731213
0.048779439,-52.730774
0.048781708,-52.730339
0.048783969,-52.729904
0.048786234,-52.729465
0.048788492,-52.729031
0.048790749,-52.728596
0.048793007,-52.728165
0.04879526,-52.72773
0.048797511,-52.727295
0.048799757,-52.726864
0.048802003,-52.726433
0.04880425,-52.725998
0.048806489,-52.725567
0.048808731,-52.725136
0.048810966,-52.724709
0.048813201,-52.724277
0.048815433,-52.723846
0.048817664,-52.723419
0.048819892,-52.722988
0.04882212,-52.722561
0.04882434,-52.722134
0.048826564,-52.721706
0.048828781,-52.721279
0.048830997,-52.720852
0.048833214,-52.720428
0.048835427,-52.720001
0.048837636,-52.719578
0.048839845,-52.719154
0.04884205,-52.718727
0.048844252,-52.718304
0.048846453,-52.71788
0.048848651,-52.717461
0.048850849,-52.717037
0.048853043,-52.716614
0.048855234,-52.716194
0.048857424,-52.715771
0.048859611,-52.715351
0.048861798,-52.714931
0.048863981,-52.714512
0.04886616,-52.714092
0.04886834,-52.713673
0.048870519,-52.713257
0.048872691,-52.712837
0.048874862,-52.712421
0.048877034,-52.712006
0.048879202,-52.711586
0.048881367,-52.71117
0.048883528,-52.710754
0.048885688,-52.710342
0.048887849,-52.709927
0.048890006,-52.709511
0.048892159,-52.709099
0.048894312,-52.708683
0.048896462,-52.708271
0.048898607,-52.707859
0.048900753,-52.707447
0.048902899,-52.707035
0.048905037,-52.706623
0.048907176,-52.706215
0.048909314,-52.705803
0.048911449,-52.705395
0.048913579,-52.704983
0.04891571,-52.704575
0.048917837,-52.704166
0.048919965,-52.703758
0.048922088,-52.70335
0.048924208,-52.702946
0.048926327,-52.702538
0.048928443,-52.702129
0.048930559,-52.701725
0.048932672,-52.701321
0.048934784,-52.700916
0.048936889,-52.700512
0.048938997,-52.700108
0.048941098,-52.699703
0.048943203,-52.699299
0.0489453,-52.698895
0.048947398,-52.698494
0.048949495,-52.698093
0.048951585,-52.697689
0.048953678,-52.697289
0.048955765,-52.696888
0.048957851,-52.696487
0.048959937,-52.696087
0.048962019,-52.69569
0.048964098,-52.69529
0.048966177,-52.694893
0.048968252,-52.694492
0.048970323,-52.694096
0.048972394,-52.693699
0.048974466,-52.693302
0.048976533,-52.692905
0.048978597,-52.692509
0.048980661,-52.692116
0.048982721,-52.691719
0.048984777,-52.691326
0.048986834,-52.690929
0.04898889,-52.690536
0.048990943,-52.690144
0.048992991,-52.689751
0.048995037,-52.689358
0.048997086,-52.688965
0.048999127,-52.688576
0.049001168,-52.688183
0.049003206,-52.687794
0.049005244,-52.687401
0.049007278,-52.687012
0.049009312,-52.686623
0.049011342,-52.686234
0.049013373,-52.685844
0.049015399,-52.685455
0.049017422,-52.68507
0.049019445,-52.684681
0.049021464,-52.684296
0.049023483,-52.683907
0.049025498,-52.683521
0.04902751,-52.683136
0.049029522,-52.682751
0.049031533,-52.682365
0.049033541,-52.68198
0.049035545,-52.681599
0.04903755,-52.681213
0.04903955,-52.680832
0.049041547,-52.680447
0.049043544,-52.680065
0.04904554,-52.679684
0.049047533,-52.679302
0.049049523,-52.678921
0.049051512,-52.678539
0.049053498,-52.678158
0.049055483,-52.67778
0.049057465,-52.677399
0.049059443,-52.677021
0.049061421,-52.676643
0.049063396,-52.676266
0.04906537,-52.675888
0.049067345,-52.67551
0.049069311,-52.675133
0.049071278,-52.674755
0.049073245,-52.674381
0.049075209,-52.674004
0.049077172,-52.67363
0.049079128,-52.673252
0.049081087,-52.672878
0.049083043,-52.672504
0.049084995,-52.672131
0.049086947,-52.671757
0.049088895,-52.671387
0.04909084,-52.671013
0.049092785,-52.670639
0.049094729,-52.670269
0.04909667,-52.669899
0.049098607,-52.669529
0.049100544,-52.669155
0.049102478,-52.668785
0.049104411,-52.668419
0.049106341,-52.668049
0.049108271,-52.667679
0.049110197,-52.667313
0.049112119,-52.666943
0.049114041,-52.666576
0.049115963,-52.666206
0.049117882,-52.66584
0.049119797,-52.665474
0.049121711,-52.665108
0.049123622,-52.664745
0.049125534,-52.664379
0.049127441,-52.664013
0.049129345,-52.663651
0.049131252,-52.663284
0.049133152,-52.662922
0.049135052,-52.66256
0.049136948,-52.662197
0.049138844,-52.661835
0.04914074,-52.661472
0.049142629,-52.66111
0.049144521,-52.660751
0.049146406,-52.660389
0.049148291,-52.66003
0.049150176,-52.659668
0.049152058,-52.659309
0.049153939,-52.658951
0.049155816,-52.658592
0.04915769,-52.658234
0.049159564,-52.657875
0.049161434,-52.657516
0.049163304,-52.657162
0.049165174,-52.656803
0.049167037,-52.656448
0.049168903,-52.656094
0.049170762,-52.655735
0.049172621,-52.65538
0.04917448,-52.655025
0.049176335,-52.654671
0.049178191,-52.65432
0.049180042,-52.653965
0.04918189,-52.65361
0.049183737,-52.653259
0.049185582,-52.652905
0.049187426,-52.652554
0.04918927,-52.652203
0.049191106,-52.651852
0.049192946,-52.651501
0.049194779,-52.65115
0.049196616,-52.650799
0.049198445,-52.650452
0.049200278,-52.650101
0.049202103,-52.649754
0.049203929,-52.649403
0.049205754,-52.649055
0.049207576,-52.648708
0.049209394,-52.648361
0.049211212,-52.648014
0.049213029,-52.647667
0.049214844,-52.64732
0.049216654,-52.646976
0.049218465,-52.646629
0.049220271,-52.646286
0.049222078,-52.645943
0.049223881,-52.645596
0.049225684,-52.645252
0.049227484,-52.644909
0.049229283,-52.644566
0.049231078,-52.644222
0.049232874,-52.643883
0.049234666,-52.643539
0.049236458,-52.6432
0.049238246,-52.642857
0.049240034,-52.642517
0.049241818,-52.642178
0.049243599,-52.641834
0.04924538,-52.641495
0.049247161,-52.641155
0.049248938,-52.64082
0.049250711,-52.64048
0.049252484,-52.640141
0.049254257,-52.639805
0.049256023,-52.639465
0.049257793,-52.63913
0.049259558,-52.638794
0.04926132,-52.638458
0.049263082,-52.638123
0.049264841,-52.637787
0.049266599,-52.637451
0.049268354,-52.637115
0.049270108,-52.636784
0.049271863,-52.636448
0.04927361,-52.636116
0.049275361,-52.63578
0.049277104,-52.635448
0.049278852,-52.635117
0.049280591,-52.634785
0.049282331,-52.634453
0.049284071,-52.634121
0.049285807,-52.633789
0.049287543,-52.633461
0.049289275,-52.633129
0.049291007,-52.632801
0.049292736,-52.632469
0.049294464,-52.632141
0.049296189,-52.631813
0.04929791,-52.631485
0.049299635,-52.631157
0.049301352,-52.630829
0.04930307,-52.630501
0.049304787,-52.630177
0.049306501,-52.629848
0.049308214,-52.629524
0.049309924,-52.629196
0.04931163,-52.628872
0.049313337,-52.628548
0.049315043,-52.628223
0.049316745,-52.627899
0.049318444,-52.627575
0.049320146,-52.627251
0.049321841,-52.626926
0.049323536,-52.626606
0.049325231,-52.626282
0.049326923,-52.625961
0.04932861,-52.625637
0.049330298,-52.625317
0.049331985,-52.624996
0.049333669,-52.624676
0.049335353,-52.624355
0.049337033,-52.624035
0.04933871,-52.623714
0.049340386,-52.623398
0.049342062,-52.623077
0.049343735,-52.622761
0.049345408,-52.62244
0.049347077,-52.622124
0.049348742,-52.621807
0.049350407,-52.62149
0.049352072,-52.621174
0.049353734,-52.620857
0.049355395,-52.620541
0.049357053,-52.620224
0.049358707,-52.619911
0.049360365,-52.619595
0.049362015,-52.619282
0.049363665,-52.618969
0.049365316,-52.618652
0.049366962,-52.61834
0.049368609,-52.618027
0.049370252,-52.617714
0.049371894,-52.617401
0.049373534,-52.617092
0.049375173,-52.616779
0.049376808,-52.616467
0.049378444,-52.616158
0.049380075,-52.615845
0.049381707,-52.615536
0.049383335,-52.615227
0.049384963,-52.614918
0.049386587,-52.614609
0.049388211,-52.6143
0.049389835,-52.613991
0.049391452,-52.613682
0.049393073,-52.613377
0.04939469,-52.613068
0.049396303,-52.612762
0.049397916,-52.612453
0.049399525,-52.612148
0.049401134,-52.611843
0.049402744,-52.611538
0.049404349,-52.611233
0.049405951,-52.610928
0.049407557,-52.610622
0.049409155,-52.610317
0.049410753,-52.610016
0.049412351,-52.609711
0.049413946,-52.609409
0.04941554,-52.609104
0.049417131,-52.608803
0.049418718,-52.608501
0.049420308,-52.6082
0.049421892,-52.607899
0.049423479,-52.607597
0.049425062,-52.607296
0.049426641,-52.606995
0.049428221,-52.606697
0.049429797,-52.606396
0.049431372,-52.606098
0.049432945,-52.605797
0.049434517,-52.605499
0.049436089,-52.605202
0.049437657,-52.604904
0.049439222,-52.604607
0.049440786,-52.604309
0.049442351,-52.604012
0.049443912,-52.603714
0.049445473,-52.60342
0.04944703,-52.603123
0.049448587,-52.602829
0.04945014,-52.602531
0.049451694,-52.602238
0.049453244,-52.601944
0.049454793,-52.60165
0.049456339,-52.601357
0.049457885,-52.601063
0.049459431,-52.600769
0.04946097,-52.600475
0.049462512,-52.600182
0.049464051,-52.599892
0.049465589,-52.599598
0.049467124,-52.599308
0.049468655,-52.599018
0.04947019,-52.598724
0.049471717,-52.598434
0.049473245,-52.598145
0.049474772,-52.597855
0.049476299,-52.597565
0.049477819,-52.597279
0.049479343,-52.596989
0.049480863,-52.596699
0.049482379,-52.596413
0.049483895,-52.596123
0.049485411,-52.595837
0.049486924,-52.595551
0.049488436,-52.595264
0.049489945,-52.594975
0.049491454,-52.594692
0.049492959,-52.594406
0.049494464,-52.59412
0.049495965,-52.593834
0.049497467,-52.593548
0.049498964,-52.593266
0.049500462,-52.592979
0.049501959,-52.592697
0.049503453,-52.592415
0.049504947,-52.592129
0.049506437,-52.591846
0.049507923,-52.591564
0.049509414,-52.591282
0.0495109,-52.591003
0.049512383,-52.590721
0.049513865,-52.590439
0.049515344,-52.590157
0.049516823,-52.589878
0.049518302,-52.589596
0.049519777,-52.589317
0.049521253,-52.589039
0.049522724,-52.58876
0.049524195,-52.588482
0.049525663,-52.588203
0.049527131,-52.587925
0.049528595,-52.587646
0.049530059,-52.587368
0.049531523,-52.58709
0.049532983,-52.586815
0.04953444,-52.586536
0.049535897,-52.586262
0.049537353,-52.585987
0.049538806,-52.585709
0.049540259,-52.585434
0.049541712,-52.585159
0.049543161,-52.584885
0.049544606,-52.58461
0.049546052,-52.584335
0.049547497,-52.584064
0.049548939,-52.58379
0.049550381,-52.583515
0.049551819,-52.583244
0.049553256,-52.58297
0.049554691,-52.582699
0.049556125,-52.582428
0.049557559,-52.582157
0.04955899,-52.581886
0.04956042,-52.581615
0.049561847,-52.581345
0.049563274,-52.581074
0.049564697,-52.580803
0.04956612,-52.580536
0.049567539,-52.580265
0.049568959,-52.579998
0.049570378,-52.579727
0.049571794,-52.57946
0.049573209,-52.579193
0.049574621,-52.578922
0.049576033,-52.578655
0.049577441,-52.578388
0.049578849,-52.578121
0.049580257,-52.577858
0.049581662,-52.577591
0.049583066,-52.577324
0.049584467,-52.577061
0.049585868,-52.576794
0.049587265,-52.57653
0.049588662,-52.576263
0.049590059,-52.576
0.049591452,-52.575737
0.049592841,-52.575474
0.049594235,-52.575211
0.04959562,-52.574947
0.04959701,-52.574684
0.049598396,-52.574421
0.049599778,-52.574162
0.04960116,-52.573898
0.049602542,-52.573635
0.04960392,-52.573376
0.049605299,-52.573116
0.049606673,-52.572853
0.049608048,-52.572594
0.049609423,-52.572334
0.049610794,-52.572075
0.049612164,-52.571815
0.049613532,-52.571556
0.049614899,-52.571297
0.049616262,-52.571041
0.049617626,-52.570782
0.049618989,-52.570522
0.049620349,-52.570267
0.049621709,-52.570011
0.049623065,-52.569752
0.049624421,-52.569496
0.049625773,-52.569241
0.049627125,-52.568985
0.049628478,-52.568729
0.049629826,-52.568474
0.049631175,-52.568218
0.049632519,-52.567963
0.049633864,-52.567711
0.049635209,-52.567455
0.04963655,-52.5672
0.049637891,-52.566948
0.049639229,-52.566696
0.049640566,-52.566441
0.0496419,-52.566189
0.049643233,-52.565937
0.049644567,-52.565685
0.049645897,-52.565434
0.049647227,-52.565182
0.049648553,-52.56493
0.049649879,-52.564678
0.049651206,-52.56443
0.049652528,-52.564178
0.04965385,-52.563931
0.049655169,-52.563679
0.049656488,-52.563431
0.049657803,-52.563183
0.049659122,-52.562931
0.049660433,-52.562683
0.049661744,-52.562435
0.049663056,-52.562187
0.049664367,-52.561939
0.049665675,-52.561695
0.049666978,-52.561447
0.049668286,-52.561199
0.049669586,-52.560955
0.04967089,-52.560707
0.04967219,-52.560463
0.049673487,-52.560215
0.049674787,-52.559971
0.049676079,-52.559727
0.049677376,-52.559483
0.049678668,-52.559238
0.049679957,-52.558994
0.049681246,-52.55875
0.049682535,-52.558506
0.049683824,-52.558262
0.049685109,-52.558022
0.049686391,-52.557777
0.049687672,-52.557537
0.049688954,-52.557293
0.049690232,-52.557053
0.049691509,-52.556808
0.049692787,-52.556568
0.049694061,-52.556328
0.049695335,-52.556087
0.049696606,-52.555847
0.049697876,-52.555607
0.049699143,-52.555367
0.049700413,-52.55513
0.049701676,-52.55489
0.049702942,-52.554649
0.049704205,-52.554413
0.049705464,-52.554173
0.049706724,-52.553936
0.049707983,-52.553699
0.049709242,-52.553459
0.049710494,-52.553223
0.049711749,-52.552986
0.049713001,-52.55275
0.049714252,-52.552513
0.0497155,-52.552277
0.049716748,-52.552044
0.049717996,-52.551807
0.049719241,-52.551571
0.049720485,-52.551338
0.049721729,-52.551102
0.04972297,-52.550869
0.049724206,-52.550632
0.049725443,-52.5504
0.04972668,-52.550167
0.049727917,-52.549934
0.04972915,-52.549702
0.049730383,-52.549469
0.049731612,-52.549236
0.049732842,-52.549004
0.049734067,-52.548771
0.049735297,-52.548542
0.049736518,-52.548309
0.049737744,-52.548077
0.049738966,-52.547848
0.049740184,-52.547619
0.049741402,-52.547386
0.04974262,-52.547157
0.049743839,-52.546928
0.049745053,-52.5467
0.049746264,-52.546471
0.049747478,-52.546242
0.049748689,-52.546013
0.049749896,-52.545784
0.049751103,-52.545555
0.04975231,-52.54533
0.049753513,-52.545101
0.049754716,-52.544876
0.04975592,-52.544647
0.049757119,-52.544422
0.049758319,-52.544193
0.049759518,-52.543968
0.049760714,-52.543743
0.049761906,-52.543518
0.049763102,-52.543293
0.049764294,-52.543068
0.049765483,-52.542843
0.049766675,-52.542618
0.049767859,-52.542393
0.049769048,-52.542171
0.049770232,-52.541946
0.049771417,-52.541725
0.049772598,-52.5415
0.049773779,-52.541279
0.049774956,-52.541058
0.049776137,-52.540833
0.04977731,-52.540611
0.049778488,-52.54039
0.049779661,-52.540169
0.049780834,-52.539948
0.049782004,-52.539726
0.049783174,-52.539505
0.04978434,-52.539288
0.04978551,-52.539066
0.049786676,-52.538845
0.049787838,-52.538628
0.049789,-52.538406
0.049790163,-52.538189
0.049791321,-52.537968
0.04979248,-52.53775
0.049793638,-52.537533
0.049794793,-52.537315
0.049795948,-52.537098
0.049797099,-52.53688
0.049798254,-52.536663
0.049799401,-52.536446
0.049800552,-52.536228
0.0498017,-52.536015
0.049802843,-52.535797
0.049803991,-52.53558
0.049805135,-52.535366
0.049806274,-52.535149
0.049807414,-52.534935
0.049808554,-52.534721
0.049809694,-52.534504
0.049810831,-52.53429
0.049811967,-52.534077
0.049813099,-52.533863
0.049814232,-52.533649
0.049815364,-52.533436
0.049816493,-52.533222
