Time,A,B,C,D,E,F,X,Y,Z,cell,R1,R2,R3,R4,R5,R6,R7,R8
0.12,0.9678569806470262,0.06549210013594087,0.005536277633404094,0.06289003835037725,0.004641522432910777,0.04321523556519441,10.0,2.0,1.0,1.0,8.271878859437042,0.9197741198663039,0.055773712403563595,-0.032953746698889105,-0.44764898488966953,0.05676353616612904,-0.01909385347560711,-0.27791866195192
0.13,1.0409397408489744,0.07365388375152737,0.0064517291664035505,0.06696986367365738,0.005425192039361439,0.04574603103374922,10.0,2.0,1.0,1.0,8.21484848366713,0.9496981238302108,0.06196085057306067,-0.032336984902456296,-0.4337510384500399,0.0631062457239396,-0.01771364210533279,-0.2652038334339838
0.14,1.1131732735615247,0.08197568818379988,0.007420946116658983,0.07092109851027764,0.006256792872894865,0.04816802833617245,10.0,2.0,1.0,1.0,8.159050940851593,0.9768680378001762,0.06812220500136139,-0.031359593271429786,-0.4203263364608727,0.06943167393568159,-0.016012582056194238,-0.25306503639710265
0.15,1.1845952943281035,0.09043245448857286,0.00844010823026826,0.07475177648946944,0.007132968979014906,0.05048982410168715,10.0,2.0,1.0,1.0,8.104423996633377,1.0016397098245937,0.07423747102273366,-0.030051217884216674,-0.40734417805111406,0.07571891332159604,-0.014017265232559521,-0.24145536016011737
0.16,1.2552396732555118,0.099002744833354,0.009505502940206816,0.07846934799586631,0.008050436995706376,0.05271930753970559,10.0,2.0,1.0,1.0,8.050911414139549,1.0243110833230442,0.08029065843619172,-0.028439842399123897,-0.39477622891795927,0.08195138207454125,-0.01175290172575008,-0.23033199077258576
0.17,1.325137006865277,0.10766814823742024,0.010613547484661128,0.08208071964201549,0.00900601109068632,0.054863713674507014,10.0,2.0,1.0,1.0,7.998462112422636,1.0451333762427024,0.08626930381315408,-0.02655178405484062,-0.3825963402142202,0.08811604052692718,-0.009243291722814838,-0.2196558634284328
0.18,1.3943150878971162,0.11641279466929058,0.011760804261837482,0.08559229187763326,0.00999662093536921,0.056929673379780645,10.0,2.0,1.0,1.0,7.947029469306564,1.0643197933475228,0.09216382531520528,-0.024411714572718648,-0.3707803795839397,0.094202749294441,-0.006510823418588189,-0.2093913427261209
0.19,1.4627992913160688,0.12522295825956978,0.012943990668817833,0.08900999459578342,0.01101932397062992,0.05892326018949193,10.0,2.0,1.0,1.0,7.896570741972472,1.082052376030287,0.09796699581296123,-0.0220427001276843,-0.35930607410915916,0.10020374493894767,-0.0035764912930782585,-0.19950592916575044
0.2,1.5306128942937933,0.1340867307511423,0.014159984633344381,0.09233932078875544,0.012071313176825162,0.06085003407595048,10.0,2.0,1.0,1.0,7.847046582017043,1.098487435628728,0.10367351121393917,-0.01946625498677275,-0.3481528643621936,0.10611321013525907,-0.0004599295121568731,-0.18996998945439372
0.21,1.5977773424449937,0.14299375210302126,0.01540582676219833,0.0955853582079387,0.013149921278450761,0.06271508223998726,10.0,2.0,1.0,1.0,7.798420627567368,1.1137598973001313,0.10927963684955128,-0.016702404706699665,-0.33730176916364485,0.111926921284296,0.002820543601978534,-0.18075650913224295
0.22,1.6643124769955966,0.15193498255420698,0.01667872024436241,0.09875281906418096,0.014252622539447857,0.0645230570899898,10.0,2.0,1.0,1.0,7.750659156075651,1.1279868040945527,0.11478291357097384,-0.013769753948225362,-0.32673526043421414,0.11764195528955035,0.006247875007308942,-0.17184086556057196
0.23,1.7302367157732979,0.1609025237661001,0.0179760279181399,0.10184606780932319,0.015377031550934143,0.06627821139445103,10.0,2.0,1.0,1.0,7.703730794202209,1.1412701479940368,0.12018192545640331,-0.010685561808682065,-0.31643714757256786,0.12325645755901513,0.009806217303894901,-0.16320062041786448
0.24,1.7955672151657318,0.1698894598243012,0.019295268832295365,0.10486914676101732,0.016520901352515393,0.0679844305612188,10.0,2.0,1.0,1.0,7.6576062649994565,1.153699192222615,0.1254761007415586,-0.007465814148823533,-0.3063924717672005,0.12876944284888248,0.013480870744599622,-0.154815331129416
0.25,1.860320024235146,0.17888970660578224,0.020634114305661085,0.10782580137590166,0.017682121020435572,0.06964526439893098,10.0,2.0,1.0,1.0,7.6122581634939745,1.1653523960271515,0.13066553522256696,-0.004125294822532158,-0.29658740391205596,0.13418061814136853,0.01725822503404469,-0.14666636898224528
0.26,1.924510177543424,0.18789792582812234,0.021990381117313496,0.11071950097414815,0.018858710028385323,0.07126395260286188,10.0,2.0,1.0,1.0,7.567660781209234,1.1762989645518462,0.13575087867579583,-0.0006776628329253789,-0.2870091597712134,0.13949026867796416,0.021125693766862727,-0.13873677162694237
0.27,1.9881518227434984,0.1969094022456876,0.023362026506422915,0.11355346183938235,0.020048814609062396,0.07284345355502844,10.0,2.0,1.0,1.0,7.523789931872839,1.1866001863917517,0.14073320334035966,0.0028644791333352565,-0.27764590915213627,0.14469912542908359,0.025071656455501162,-0.13101108237767184
0.28,2.051258279882427,0.20591999236647265,0.024747140690923743,0.11633066415780524,0.02125070116618454,0.07438646478728889,10.0,2.0,1.0,1.0,7.480622822206816,1.1963104999800944,0.14561393506876064,0.006489513042272468,-0.26848670715373707,0.14980829563014564,0.029085396182139962,-0.12347523302673287
0.29,2.113842143049867,0.2149260285402554,0.026143941336741902,0.11905387215233768,0.022462751900233453,0.07589544785454545,10.0,2.0,1.0,1.0,7.438137916964332,1.2054784384827317,0.15039475841507755,0.010186741883334108,-0.2595214163191242,0.15481916665482662,0.03315704444574877,-0.11611640735744566
0.3,2.175915332988859,0.22392427415693714,0.027550766564556257,0.12172564935493667,0.023683458613086045,0.07737264668957569,10.0,2.0,1.0,1.0,7.396314835804647,1.2141473918783494,0.15507756547607734,0.013946325919357759,-0.250740646159081,0.15973335397014418,0.0372775248946756,-0.10892293853239296
0.31,2.237489161386996,0.23291186637299313,0.0289660686558721,0.12434837442561766,0.024911417259186157,0.07882010673369864,10.0,2.0,1.0,1.0,7.35513425456021,1.2223562702028963,0.159664400511255,0.017759223407467245,-0.24213569201702798,0.16455264465913727,0.041438500729573245,-0.10188420439890686
0.32,2.2985743828553145,0.2418862715474786,0.030388407552876254,0.1269242555982136,0.02614532219777102,0.0802396922660983,10.0,2.0,1.0,1.0,7.3145778197327935,1.2301400634821624,0.16415741799018868,0.02161713334929746,-0.2336984794913308,0.16927895440291701,0.045632323343806035,-0.09499053309753895
0.33,2.359181228189156,0.2508452592231626,0.031816444956038546,0.1294553416779409,0.027383960826771542,0.08163309931448724,10.0,2.0,1.0,1.0,7.274628076850236,1.2375303097450354,0.16855885593965456,0.025512445444082692,-0.22542152106326174,0.17391429992858531,0.04985198768026926,-0.08823313143685718
0.34,2.419319487425318,0.25978682622234334,0.033248937467816105,0.13194354135078873,0.028626207794163024,0.08300187927767776,10.0,2.0,1.0,1.0,7.235268387781238,1.2445555410135936,0.1728709809616383,0.029438180053367582,-0.2172978463713267,0.17846074250198715,0.05409107631629266,-0.0816039624900227
0.35,2.478998507532812,0.2687092060939985,0.034684731647366934,0.13439062769095245,0.029871020199734748,0.08434744343816368,10.0,2.0,1.0,1.0,7.196482884152443,1.2512416034796934,0.17709609004022991,0.03338795077160328,-0.20932098165882013,0.1829203891933091,0.05834372673044881,-0.07509571694063241
0.36,2.538227208173712,0.2776108605106164,0.03612275863646053,0.13679824584482395,0.03111743256390815,0.085671071576945,10.0,2.0,1.0,1.0,7.158256417198838,1.2576119503654442,0.18123650182473625,0.03735592351921073,-0.20148491934059382,0.18729538338051793,0.06260459431965794,-0.06870176519359364
0.37,2.597014172976378,0.2864903951524091,0.03756202705048392,0.139167933983512,0.03236455087816473,0.08697393774719392,10.0,2.0,1.0,1.0,7.120574488487154,1.2636879562536412,0.18529450424454957,0.04133675769261928,-0.19378404499466806,0.19158785071946105,0.06686879563620682,-0.06241602742230313
0.38,2.6553676108704733,0.29534660339224167,0.03900162102501131,0.14150111905626303,0.03361155031629141,0.08825710378824231,10.0,2.0,1.0,1.0,7.083423226421565,1.2694890964885144,0.18927237950610837,0.045325592437938544,-0.1862131469216557,0.19579992402061694,0.07113189899838224,-0.0562330001916683
0.39,2.713295419839273,0.3041784105108188,0.04044069292132,0.14379913379002257,0.034857668835474684,0.08952153986131672,10.0,2.0,1.0,1.0,7.0467893328202615,1.2750331789271043,0.19317237255832545,0.04931799243635253,-0.17876735700421223,0.1999337104031404,0.07538987172691092,-0.05014765312914046
0.4,2.770805206418495,0.31298486015175325,0.04187845910407077,0.14606322360768675,0.03610220328401148,0.09076813227582498,10.0,2.0,1.0,1.0,7.010660047433952,1.2803365176595556,0.19699668470039122,0.05330991650036519,-0.17144212483582036,0.2039912841450094,0.07963905101792176,-0.044155387590139095
0.41,2.827904274824914,0.3217651295091924,0.0433141980947844,0.1482945462978088,0.03734450748447694,0.0919976822157443,10.0,2.0,1.0,1.0,6.97502312311769,1.28541406565292,0.20074748278943338,0.057297703207873155,-0.16423321560872844,0.2079746954937551,0.08387613255800234,-0.03825203943715671
0.42,2.8845996852061746,0.3305184795954086,0.04474724281980888,0.15049418879684365,0.03858398534605092,0.09321092587811626,10.0,2.0,1.0,1.0,6.93986678354135,1.2902795789291837,0.2044268754242489,0.061278017448855915,-0.15713665297082283,0.21188594568497973,0.08809811730315302,-0.03243377930982125
0.43,2.940898240558513,0.33924427144694147,0.04617697994725725,0.1526631650998312,0.03982009008625597,0.09440853100679775,10.0,2.0,1.0,1.0,6.905179703708097,1.2949457159717632,0.20803692302864407,0.06524784389280078,-0.15014872322609787,0.21572699668886505,0.09230230791001441,-0.026697126708676997
0.44,2.9968065100225054,0.34794194914704646,0.04760284520063703,0.1548024242909707,0.0410523199323505,0.09559110609212276,10.0,2.0,1.0,1.0,6.87095098157027,1.2994241493964573,0.21157963195030327,0.06920445528935304,-0.1432659470558993,0.2194997645983871,0.09648627798184124,-0.02103890351061371
0.45,3.0523308529099142,0.3566110219853275,0.04902431876474412,0.15691285861344995,0.042280213919062594,0.09675920966408999,10.0,2.0,1.0,1.0,6.837170111779081,1.3037256663700236,0.2150569486760041,0.0731453817536695,-0.1364850514292447,0.2232061131642541,0.10064784199530724,-0.015456187439039282
0.46,3.107477409636306,0.3652510757517248,0.05044092529207837,0.15899530137921297,0.04350335180268878,0.09791334704652305,10.0,2.0,1.0,1.0,6.803826969548528,1.3078602384721765,0.2184707670840274,0.07706840842507025,-0.1298029743915239,0.2268478607200491,0.10478505535051856,-0.009946325745124683
0.47,3.16225213334751,0.3738617487700671,0.05185222775468589,0.16105053783678014,0.044721348433977924,0.09905398297681049,10.0,2.0,1.0,1.0,6.770911785109243,1.311837108275385,0.22182292097606646,0.08097153681462453,-0.12321682838349801,0.23042677201635006,0.10889617547481958,-0.004506873243192603
0.48,3.2166607861656136,0.38244273778516996,0.05325782724806218,0.16307930421454295,0.04593385353090553,0.10018153987919137,10.0,2.0,1.0,1.0,6.738415128874147,1.3156648470804915,0.22511518877964842,0.08485298142765861,-0.1167239017253322,0.23394456258691096,0.11297966026794623,0.000864400889847962
0.49,3.270708950250212,0.3909937916148715,0.05465736011360242,0.1650822918907816,0.047140549006842496,0.10129640232061206,10.0,2.0,1.0,1.0,6.706327893545531,1.3193514150206953,0.2283492936135935,0.08871115118658258,-0.11032164376477864,0.23740289836193565,0.1170341502493828,0.006169535716999971
0.5,3.324402056786234,0.3995146900459105,0.056050491782076106,0.16706015779894895,0.04834114330735957,0.10239892897940034,10.0,2.0,1.0,1.0,6.674641273282531,1.3229042251257557,0.23152689825653278,0.0925446125010893,-0.10400763029377896,0.24080339006845444,0.12105843092833811,0.011410436650882793
0.51,3.377745389987189,0.4080052432023033,0.05743691526106175,0.16901352606362557,0.049535369989751596,0.10348945405536253,10.0,2.0,1.0,1.0,6.6433467502950965,1.3263301879441545,0.2346496077595813,0.09635207935026449,-0.09777955720770971,0.24414759551896267,0.12505142377381623,0.016588883051612862
0.52,3.4307440546601113,0.4164653198374994,0.058816357254223246,0.17094297577941686,0.05072299337034177,0.10456827198801627,10.0,2.0,1.0,1.0,6.612436090146833,1.3296357329624775,0.2377189811220208,0.10013244639333907,-0.09163527834631252,0.24743703120109867,0.12901222343913424,0.021706456610699552
0.53,3.4834030131583096,0.42489482023482833,0.0601885700359046,0.1728490548189003,0.05190380100830983,0.1056356535264454,10.0,2.0,1.0,1.0,6.5819013212352635,1.3328268634341054,0.24073652467161424,0.10388474185911904,-0.08557276035512318,0.2506731651161429,0.13294004874931323,0.02676461864143969
0.54,3.535727107345647,0.43329366107312217,0.061553326402721396,0.17473228801803223,0.05307759903296549,0.10669185502688432,10.0,2.0,1.0,1.0,6.551734719472357,1.3359091988119327,0.24370368980593946,0.10760809835832827,-0.07959005575787391,0.2538574141294065,0.13683421268116414,0.03176475482599196
0.55,3.587721053822951,0.44166178137074835,0.06291042025845353,0.17659317525075297,0.05424421268120986,0.1077371156384803,10.0,2.0,1.0,1.0,6.521928799687203,1.3388880001646983,0.24662187735756275,0.11130175542963154,-0.0736853083095834,0.2569911481337391,0.140694126302338,0.03670816242250662
0.56,3.639389421332768,0.4499991608519672,0.06425967183549516,0.17843218227066546,0.055403491149914136,0.10877164622785784,10.0,2.0,1.0,1.0,6.492476311236628,1.3417681852231766,0.24949244443549334,0.11496508682723339,-0.06785678124466551,0.26007569677543474,0.1445193288534537,0.04159599852145416
0.57,3.6907366690309242,0.458305793658004,0.06560091828887585,0.18024975557915315,0.05655529886509891,0.10979564626047075,10.0,2.0,1.0,1.0,6.463370220274752,1.344554369976672,0.2523166997318125,0.11859754861831659,-0.06210280933501762,0.26311234433582154,0.1483094336125399,0.04642936048253371
0.58,3.7417671503782883,0.4665816872810623,0.06693401255238916,0.18204632372248528,0.057699514423401946,0.11080930489093672,10.0,2.0,1.0,1.0,6.434603700861176,1.3472508912496262,0.255095905484004,0.12219867247443299,-0.056421794188438436,0.26610233148637996,0.15206412163011102,0.051209291459397024
0.59,3.7924851098775796,0.47482686639243876,0.06825882408537388,0.18382229565559693,0.058836031281456515,0.11181279876741818,10.0,2.0,1.0,1.0,6.406170128024039,1.3498618242843627,0.25783128034980074,0.12576806908792784,-0.050812208854991485,0.26904685800498296,0.15578314602872884,0.05593677041029798
0.6,3.842894671044854,0.48304138246842265,0.06957524203104436,0.18557805545161465,0.05996476067081279,0.11280628581068822,10.0,2.0,1.0,1.0,6.378063072863491,1.3523909951697528,0.26052400314723767,0.12930544422670368,-0.045272613941147864,0.27194708640296056,0.1594663494673218,0.06061268321991201
0.61,3.892999867453412,0.4912252940355339,0.07088316695385341,0.1873139746948964,0.061085623955784846,0.11378991877438696,10.0,2.0,1.0,1.0,6.3502762886486055,1.3548420101461738,0.2631752107528499,0.1328105545172351,-0.03980161793228403,0.2748041395069805,0.16311361845120131,0.06523788694376306
0.62,3.942804640746983,0.4993786694467539,0.07218251133519248,0.1890304113132079,0.062198553087145635,0.11476384363578065,10.0,2.0,1.0,1.0,6.3228037048415,1.357218269037738,0.2657860005149967,0.13628320981822956,-0.034397880458828606,0.277619102748348,0.16672488632289126,0.06981320245384043
0.63,3.9923128360933675,0.5075015908428185,0.0734732010946333,0.1907277069752461,0.06330349207975458,0.11572819627109196,10.0,2.0,1.0,1.0,6.29563942196976,1.3595229767614618,0.26835743237264215,0.13972328082535804,-0.029060120061275514,0.2803930261183832,0.1703001421518467,0.07433939907220807
0.64,4.041528201375992,0.5155941557391408,0.0747551760115938,0.1924061861427717,0.06440039745003301,0.11668310101628984,10.0,2.0,1.0,1.0,6.26877770576643,1.3617591553160147,0.2708905305486975,0.14313070089735175,-0.023787116721520764,0.2831269256997404,0.17383943345283276,0.07881718811984532
0.65,4.090454406495424,0.5236564661255477,0.07602838405385162,0.19406616422087938,0.06548923285455037,0.1176286796478563,10.0,2.0,1.0,1.0,6.242212977310296,1.3639296623457098,0.27338628377592944,0.14650543638750357,-0.01857768585256604,0.2858217837782455,0.17734283490063274,0.08324726528915262
0.66,4.139095041466617,0.5316886307240606,0.07729278213086059,0.19570794612047798,0.0665699698419594,0.11856504938971568,10.0,2.0,1.0,1.0,6.215939808257712,1.366037200501536,0.2758456470436694,0.14984749050054158,-0.013430682502549926,0.2884785504574571,0.18081045310685567,0.08763030143947491
0.67,4.1874536103786655,0.5396907692472199,0.07854833810622071,0.19733182330614502,0.06764258972608168,0.11949231964122214,10.0,2.0,1.0,1.0,6.1899529172233265,1.3680843247786136,0.27826954325912406,0.15315691327047906,-0.008345010281403992,0.2910981452260169,0.18424243720181369,0.09196692745988201
0.68,4.235533538959363,0.5476630089675238,0.07979502868062711,0.1989380765222122,0.06870708163193721,0.12041059460005435,10.0,2.0,1.0,1.0,6.164247163198564,1.370073453891433,0.2806588642842585,0.15643379065343932,-0.0033196124850978265,0.2936814578708708,0.18763896796712073,0.0962577467403389
0.69,4.283338183313315,0.5556054806237868,0.08103283691860186,0.20052697900855265,0.06976344021167108,0.12131997639335108,10.0,2.0,1.0,1.0,6.1388175391013995,1.3720068812243196,0.2830144719174335,0.15967823198046377,0.001646538248260286,0.29622934934851286,0.1910002452334077,0.10050334994534448
0.7,4.330870829405436,0.5635183195088184,0.08226175259273283,0.20209879585735396,0.0708116659715955,0.1222205642150186,10.0,2.0,1.0,1.0,6.113659167644736,1.3738867819396934,0.2853371991812672,0.16289037167855716,0.006554438170581196,0.29874265299008135,0.19432648991108545,0.10470431108671169
0.71,4.378134686160004,0.5714016696573408,0.08348177455512688,0.20365378073499255,0.0718517674795111,0.12311245084833196,10.0,2.0,1.0,1.0,6.088767298821339,1.375715217650474,0.28762785149698733,0.16607038098055,0.011405042445486418,0.30122217559763953,0.19761795619258943,0.10886117143299176
0.72,4.425132898558066,0.5792556778060056,0.08469290684992734,0.20519218088711566,0.07288375776838377,0.12399572753187427,10.0,2.0,1.0,1.0,6.064137302917974,1.3774941468426076,0.2898872076786407,0.16921844855610754,0.016199281023076186,0.3036686983449323,0.20087491202151417,0.11297446233452543
0.73,4.471868550450342,0.5870804926132905,0.08589515804460074,0.20671423788393628,0.07390765372464911,0.12487048453476574,10.0,2.0,1.0,1.0,6.039764666224425,1.379225431488685,0.29211602098088957,0.17233477726583302,0.020938061161218186,0.3060829777549089,0.20409763598436087,0.11704470797527712
0.74,4.518344665813901,0.5948762646753056,0.08708854104827785,0.2082201877209499,0.07492347592814154,0.1257368110826357,10.0,2.0,1.0,1.0,6.015644987251051,1.3809108427358843,0.2943150201173662,0.1754195833578153,0.025622267924164416,0.30846574665368254,0.20728641669135006,0.12107242509258694
0.75,4.564564203520068,0.6026431495497436,0.08827307504320746,0.20971025819484748,0.07593125048032447,0.12659479254384812,10.0,2.0,1.0,1.0,5.991773974561927,1.3825520643871683,0.29648491007506167,0.1784731060015109,0.03025275621080066,0.3108177149007151,0.21044156284662455,0.12505810997512706
0.76,4.610530056724134,0.6103813085911542,0.08944878592329666,0.21118466821472656,0.076931009431906,0.12744450956234618,10.0,2.0,1.0,1.0,5.96814744355601,1.3841506974148483,0.2986263729663588,0.18149560942840867,0.034830348828691744,0.3131395701661121,0.21356340571583085,0.1290022345541319
0.77,4.656245068476659,0.6180909021043955,0.0906157014928228,0.21264363390581284,0.07792278629457801,0.12828604402273996,10.0,2.0,1.0,1.0,5.944761309826585,1.3857082686701827,0.30074006917085344,0.18448735952062675,0.03935585563357727,0.3154319790534022,0.21665227519632932,0.13290527418615045
0.78,4.701712028153393,0.625772091581534,0.09177385286103366,0.21408736668130895,0.07890661736558349,0.12911947693653872,10.0,2.0,1.0,1.0,5.921611587057906,1.3872262337804124,0.3028266380855937,0.18744863080446375,0.0438300676806269,0.31769558778430856,0.2197085072443807,0.13676769787685644
0.79,4.746933672433029,0.6334250397002545,0.09292327433817887,0.21551607330326494,0.07988254163732726,0.12994488839082466,10.0,2.0,1.0,1.0,5.8986943840061725,1.3887059811098457,0.30488669890833814,0.19037970604953958,0.04825375756037017,0.31993102293586073,0.2227324435763052,0.14058996809747523
0.8,4.791912678744328,0.641049913395052,0.09406400559223155,0.21692995328268633,0.08085060277535117,0.13076235517994209,10.0,2.0,1.0,1.0,5.876005903348325,1.3901488336060022,0.30692085112625556,0.19328088658465545,0.05262767150217338,0.3221388918869107,0.22572444186991367,0.14437252988423577
0.81,4.836651677307147,0.6486468793371721,0.09519608822226058,0.2183292028535689,0.08181084598747046,0.13157195416540576,10.0,2.0,1.0,1.0,5.853542436168738,1.3915560550456354,0.3089296756193714,0.1961524760948511,0.05695254182610379,0.3243197838726129,0.22868485999388324,0.1481158264618256
0.82,4.881153251417003,0.6562161042143128,0.0963195658620167,0.21971401479040206,0.08276331812310275,0.13237376201399784,10.0,2.0,1.0,1.0,5.831300359457485,1.3929288530677362,0.3109137353366942,0.19899478126527254,0.061229086496011095,0.3264742706254396,0.2316140567200546,0.1518202980673579
0.83,4.925419938266493,0.6637577547907928,0.09743448412228055,0.22108457841560727,0.08370806762505786,0.1331678551014902,10.0,2.0,1.0,1.0,5.809276133560113,1.3942683821415531,0.31287357596324955,0.20180811165796053,0.06545800925841697,0.32860290700847244,0.23451239168607252,0.15548638154362293
0.84,4.9694542254724805,0.6712719994872028,0.09854089180298613,0.22244107817259665,0.0846451456404504,0.13395430824998927,10.0,2.0,1.0,1.0,5.787466300763727,1.3955757454093844,0.31480972632610355,0.2045927855073825,0.06963999535818566,0.33070623138643795,0.23738023107490264,0.1591145045548537
0.85,5.013258553577163,0.6787590077825062,0.09963884033354008,0.2237836942171241,0.08557460551345084,0.13473319513056883,10.0,2.0,1.0,1.0,5.765867482455252,1.3968519977213811,0.31672269907884354,0.2073491271959833,0.07377571348781155,0.332784766277016,0.24021794524461806,0.16270508750131843
0.86,5.056835322619762,0.6862189481323536,0.10072838200582812,0.2251126043839062,0.08649650117541674,0.13550458980063507,10.0,2.0,1.0,1.0,5.7444763754379915,1.3980981493799605,0.31861299157336437,0.21007745914060919,0.07786582195539636,0.33483901919770986,0.24302590093372403,0.1662585506498475
0.87,5.100186891081936,0.6936519886672599,0.1018095704691115,0.22642798357668653,0.08741088760077291,0.1362685661153808,10.0,2.0,1.0,1.0,5.723289750195985,1.399315168016991,0.3204810863215947,0.2127781042690848,0.08191096689965333,0.3368694831012638,0.24580446372212642,0.1697753114503391
0.88,5.14331557621711,0.7010582973212063,0.1028824608188569,0.22773000362667475,0.08831782090136453,0.13702519751148534,10.0,2.0,1.0,1.0,5.702304448905286,1.4005039806742159,0.3223274514790086,0.21545138658164512,0.08591178195052672,0.33887663682806357,0.2485539986915907,0.1732557835752255
0.89,5.186223650583995,0.7084380431389853,0.10394711082518125,0.22901883187113214,0.0892173594909452,0.13777455569011166,10.0,2.0,1.0,1.0,5.681517384453612,1.4016654750192148,0.32415254102864505,0.21809763696341294,0.08986888396162276,0.3408609452348647,0.2512748763459614,0.1767003709047204
0.9,5.228913349975488,0.7157913940448424,0.10500357874006135,0.23029463357420218,0.09010956203701595,0.13851671260432108,10.0,2.0,1.0,1.0,5.660925536625331,1.4028005026843535,0.3259567957882705,0.2207171831791093,0.09378288054387865,0.34282286022131614,0.2539674627028853,0.18010947671021374
0.91,5.271386873027864,0.7231185171947064,0.1060519236023693,0.23155757154253825,0.09099448775820244,0.13925174003395013,10.0,2.0,1.0,1.0,5.640525950513113,1.4039098808312669,0.3277406437841501,0.22331035145421788,0.0976543689657204,0.3447628210736057,0.2566321209727801,0.18348350172816594
0.92,5.313646395063341,0.7304195776286965,0.10709220342343286,0.2328078077150777,0.0918721948281518,0.1399797099018587,10.0,2.0,1.0,1.0,5.620315730201031,1.4049943954053696,0.329504501335128,0.2258774586806091,0.10148394110154661,0.3466812555338974,0.2592692051800661,0.18682284564133655
0.93,5.355694003904264,0.7376947454148758,0.1081244842426525,0.2340454950361008,0.09274274837438048,0.14070069202497928,10.0,2.0,1.0,1.0,5.600292059027527,1.4060547948046664,0.33124877027796457,0.22841885223949654,0.10527215862719565,0.34857857698556405,0.2618790933310563,0.19012789679849532
0.94,5.397531816485386,0.7449441834533487,0.10914882418975302,0.23527079168290196,0.0936062063984407,0.14141475775005818,10.0,2.0,1.0,1.0,5.5804521582059845,1.4070918053632422,0.3329738440767434,0.23093484028372843,0.10901959667046916,0.3504551905950956,0.26446212956986936,0.19339904892395457
