A,B,C,D,E,F,X,Y,Z,Time
0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0
0.08965121653220107,0.0008415136736776223,3.4862039123083793e-05,0.006517969521781396,2.674173635920968e-05,0.00484766909820541,10.0,2.0,1.0,0.01
0.17702415820634498,0.00313200677330763,0.00014427839983324409,0.012750902708693168,0.00011261969779356902,0.00940590523226373,10.0,2.0,1.0,0.02
0.26241092579496045,0.006586323836479941,0.00033306835345265,0.018716705055246766,0.0002636225826429856,0.01369652701679367,10.0,2.0,1.0,0.03
0.34603866399664224,0.010986182233187437,0.0006034932872003528,0.024432386381481756,0.0004830993107013092,0.017739977529705082,10.0,2.0,1.0,0.04
0.42808777986393975,0.016161459419029196,0.000955920999969212,0.02991402448388868,0.0007724279645021537,0.021555338656594276,10.0,2.0,1.0,0.05
0.5087042182958125,0.021977534568673775,0.0013893252445368463,0.03517675615108442,0.0011315198020650159,0.02516036746519299,10.0,2.0,1.0,0.06
0.5880079652849018,0.028326486300390294,0.001901664891306142,0.04023478724729718,0.0015592027706108325,0.028571546841790973,10.0,2.0,1.0,0.07
0.6660990832559706,0.03512082264167766,0.0024901735312683228,0.04510141593820382,0.002053515360036348,0.03180414497049443,10.0,2.0,1.0,0.08
0.7430620855975464,0.042288921731648756,0.0031515816024462874,0.04978906475953909,0.0026119328802547506,0.03487227982402729,10.0,2.0,1.0,0.09
0.8189691816326649,0.04977164124715895,0.0038822872805818367,0.05430931834616668,0.00323154239019148,0.037788985922791445,10.0,2.0,1.0,0.1
0.8938827070748512,0.05751977368549813,0.0046784873674447945,0.05867296473100364,0.00390917749239133,0.04056628164564617,10.0,2.0,1.0,0.11
0.9678569806470262,0.06549210013594087,0.005536277633404094,0.06289003835037725,0.004641522432910777,0.04321523556519441,10.0,2.0,1.0,0.12
1.0409397408489744,0.07365388375152737,0.0064517291664035505,0.06696986367365738,0.005425192039361439,0.04574603103374922,10.0,2.0,1.0,0.13
1.1131732735615247,0.08197568818379988,0.007420946116658983,0.07092109851027764,0.006256792872894865,0.04816802833617245,10.0,2.0,1.0,0.14
1.1845952943281035,0.09043245448857286,0.00844010823026826,0.07475177648946944,0.007132968979014906,0.05048982410168715,10.0,2.0,1.0,0.15
1.2552396732555118,0.099002744833354,0.009505502940206816,0.07846934799586631,0.008050436995706376,0.05271930753970559,10.0,2.0,1.0,0.16
1.325137006865277,0.10766814823742024,0.010613547484661128,0.08208071964201549,0.00900601109068632,0.054863713674507014,10.0,2.0,1.0,0.17
1.3943150878971162,0.11641279466929058,0.011760804261837482,0.08559229187763326,0.00999662093536921,0.056929673379780645,10.0,2.0,1.0,0.18
1.4627992913160688,0.12522295825956978,0.012943990668817833,0.08900999459578342,0.01101932397062992,0.05892326018949193,10.0,2.0,1.0,0.19
1.5306128942937933,0.1340867307511423,0.014159984633344381,0.09233932078875544,0.012071313176825162,0.06085003407595048,10.0,2.0,1.0,0.2
1.5977773424449937,0.14299375210302126,0.01540582676219833,0.0955853582079387,0.013149921278450761,0.06271508223998726,10.0,2.0,1.0,0.21
1.6643124769955966,0.15193498255420698,0.01667872024436241,0.09875281906418096,0.014252622539447857,0.0645230570899898,10.0,2.0,1.0,0.22
1.7302367157732979,0.1609025237661001,0.0179760279181399,0.10184606780932319,0.015377031550934143,0.06627821139445103,10.0,2.0,1.0,0.23
1.7955672151657318,0.1698894598243012,0.019295268832295365,0.10486914676101732,0.016520901352515393,0.0679844305612188,10.0,2.0,1.0,0.24
1.860320024235146,0.17888970660578224,0.020634114305661085,0.10782580137590166,0.017682121020435572,0.06964526439893098,10.0,2.0,1.0,0.25
1.924510177543424,0.18789792582812234,0.021990381117313496,0.11071950097414815,0.018858710028385323,0.07126395260286188,10.0,2.0,1.0,0.26
1.9881518227434984,0.1969094022456876,0.023362026506422915,0.11355346183938235,0.020048814609062396,0.07284345355502844,10.0,2.0,1.0,0.27
2.051258279882427,0.20591999236647265,0.024747140690923743,0.11633066415780524,0.02125070116618454,0.07438646478728889,10.0,2.0,1.0,0.28
2.113842143049867,0.2149260285402554,0.026143941336741902,0.11905387215233768,0.022462751900233453,0.07589544785454545,10.0,2.0,1.0,0.29
2.175915332988859,0.22392427415693714,0.027550766564556257,0.12172564935493667,0.023683458613086045,0.07737264668957569,10.0,2.0,1.0,0.3
2.237489161386996,0.23291186637299313,0.0289660686558721,0.12434837442561766,0.024911417259186157,0.07882010673369864,10.0,2.0,1.0,0.31
2.2985743828553145,0.2418862715474786,0.030388407552876254,0.1269242555982136,0.02614532219777102,0.0802396922660983,10.0,2.0,1.0,0.32
2.359181228189156,0.2508452592231626,0.031816444956038546,0.1294553416779409,0.027383960826771542,0.08163309931448724,10.0,2.0,1.0,0.33
2.419319487425318,0.25978682622234334,0.033248937467816105,0.13194354135078873,0.028626207794163024,0.08300187927767776,10.0,2.0,1.0,0.34
2.478998507532812,0.2687092060939985,0.034684731647366934,0.13439062769095245,0.029871020199734748,0.08434744343816368,10.0,2.0,1.0,0.35
2.538227208173712,0.2776108605106164,0.03612275863646053,0.13679824584482395,0.03111743256390815,0.085671071576945,10.0,2.0,1.0,0.36
2.597014172976378,0.2864903951524091,0.03756202705048392,0.139167933983512,0.03236455087816473,0.08697393774719392,10.0,2.0,1.0,0.37
2.6553676108704733,0.29534660339224167,0.03900162102501131,0.14150111905626303,0.03361155031629141,0.08825710378824231,10.0,2.0,1.0,0.38
2.713295419839273,0.3041784105108188,0.04044069292132,0.14379913379002257,0.034857668835474684,0.08952153986131672,10.0,2.0,1.0,0.39
2.770805206418495,0.31298486015175325,0.04187845910407077,0.14606322360768675,0.03610220328401148,0.09076813227582498,10.0,2.0,1.0,0.4
2.827904274824914,0.3217651295091924,0.0433141980947844,0.1482945462978088,0.03734450748447694,0.0919976822157443,10.0,2.0,1.0,0.41
2.8845996852061746,0.3305184795954086,0.04474724281980888,0.15049418879684365,0.03858398534605092,0.09321092587811626,10.0,2.0,1.0,0.42
2.940898240558513,0.33924427144694147,0.04617697994725725,0.1526631650998312,0.03982009008625597,0.09440853100679775,10.0,2.0,1.0,0.43
2.9968065100225054,0.34794194914704646,0.04760284520063703,0.1548024242909707,0.0410523199323505,0.09559110609212276,10.0,2.0,1.0,0.44
3.0523308529099142,0.3566110219853275,0.04902431876474412,0.15691285861344995,0.042280213919062594,0.09675920966408999,10.0,2.0,1.0,0.45
3.107477409636306,0.3652510757517248,0.05044092529207837,0.15899530137921297,0.04350335180268878,0.09791334704652305,10.0,2.0,1.0,0.46
3.16225213334751,0.3738617487700671,0.05185222775468589,0.16105053783678014,0.044721348433977924,0.09905398297681049,10.0,2.0,1.0,0.47
3.2166607861656136,0.38244273778516996,0.05325782724806218,0.16307930421454295,0.04593385353090553,0.10018153987919137,10.0,2.0,1.0,0.48
3.270708950250212,0.3909937916148715,0.05465736011360242,0.1650822918907816,0.047140549006842496,0.10129640232061206,10.0,2.0,1.0,0.49
3.324402056786234,0.3995146900459105,0.056050491782076106,0.16706015779894895,0.04834114330735957,0.10239892897940034,10.0,2.0,1.0,0.5
3.377745389987189,0.4080052432023033,0.05743691526106175,0.16901352606362557,0.049535369989751596,0.10348945405536253,10.0,2.0,1.0,0.51
3.4307440546601113,0.4164653198374994,0.058816357254223246,0.17094297577941686,0.05072299337034177,0.10456827198801627,10.0,2.0,1.0,0.52
3.4834030131583096,0.42489482023482833,0.0601885700359046,0.1728490548189003,0.05190380100830983,0.1056356535264454,10.0,2.0,1.0,0.53
3.535727107345647,0.43329366107312217,0.061553326402721396,0.17473228801803223,0.05307759903296549,0.10669185502688432,10.0,2.0,1.0,0.54
3.587721053822951,0.44166178137074835,0.06291042025845353,0.17659317525075297,0.05424421268120986,0.1077371156384803,10.0,2.0,1.0,0.55
3.639389421332768,0.4499991608519672,0.06425967183549516,0.17843218227066546,0.055403491149914136,0.10877164622785784,10.0,2.0,1.0,0.56
3.6907366690309242,0.458305793658004,0.06560091828887585,0.18024975557915315,0.05655529886509891,0.10979564626047075,10.0,2.0,1.0,0.57
3.7417671503782883,0.4665816872810623,0.06693401255238916,0.18204632372248528,0.057699514423401946,0.11080930489093672,10.0,2.0,1.0,0.58
