Time,C,I,U,V,r,K,beta,alpha,delta_u,K_c,delta,delta_i,b,gamma,mu,psi,compartment,Tumor_Growth,Tumor_Cell_Infection,Uninfected_Tumor_Lysis_Drug,Infected_Tumor_Lysis_Drug,Infected_Tumor_Death,Virus_Production,Virus_Decay,Drug_Injection,Drug_Decay
1.9,35.96906116947598,2.6960004814907768,85.71262887390088,10.458529897321004,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,8.216997528007717,0.10082576889948536,15.35976631738777,0.5797503298822149,1.3480002407453884,0.6740001203726942,1.0458529897321005,150.0,149.99098507671482
2.0,35.96979650805197,2.5196714691553237,84.99145613353257,10.409289560898367,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,8.151427139167197,0.10052145691055922,15.230841881917074,0.5418434203191573,1.2598357345776618,0.6299178672888309,1.0409289560898367,150.0,149.99405143857672
2.1,35.97028258470206,2.355477966691761,84.27662454567461,10.356338599262124,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,8.08633187125577,0.10016942488837777,15.102944283589597,0.5065412054734848,1.1777389833458805,0.5888694916729402,1.0356338599262125,150.0,149.99607837820759
2.2,35.970602970843885,2.2025784808785005,83.56808186364476,10.30000975958813,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,8.02171283502413,0.0997734403965582,14.976101528547288,0.47366465595874874,1.1012892404392502,0.5506446202196251,1.0300009759588131,150.0,149.997414388419
2.3,35.970813783480004,2.0601898044208347,82.86577358191055,10.240611914366069,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.957570548784914,0.09933703930248614,14.850328711822957,0.4430465483917144,1.0300949022104173,0.5150474511052087,1.024061191436607,150.0,149.99829347711162
2.4,35.9709531151958,1.9275830139177732,82.16964395714434,10.178431726164796,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.893905059669772,0.09886353736714722,14.7256325475778,0.4145308822227805,0.9637915069588866,0.4818957534794433,1.0178431726164796,150.0,149.99887449036646
2.5,35.97104508145353,1.804079733618509,81.47963645333746,10.113735192010648,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.830716010111862,0.0983560414999411,14.602013412144409,0.3879722239354152,0.9020398668092545,0.45101993340462726,1.0113735192010649,150.0,149.99925798966123
2.6,35.97110561262815,1.6890486581696393,80.79569434529029,10.046769081203351,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.768002717191144,0.09781746071187747,14.479468024348446,0.3632350892316314,0.8445243290848197,0.42226216454240983,1.004676908120335,150.0,149.9995104046594
2.7,35.97114554317251,1.5819022052203437,80.11776103220053,9.977762314425384,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.705764224039739,0.09725051724777738,14.35799087546312,0.3401932925105085,0.7909511026101719,0.39547555130508594,0.9977762314425385,150.0,149.99967691502937
2.8,35.97117169462688,1.4820935060877491,79.44578014395327,9.906927200883713,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.643999330079349,0.09665775673894947,14.237574765219133,0.31872933309336215,0.7410467530438746,0.3705233765219373,0.9906927200883713,150.0,149.9997859665941
2.9,35.971188421647724,1.3891147910830097,78.77969569454818,9.834460103305188,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.58270661974692,0.0960415518208934,14.11821150352631,0.29873407735760876,0.6945573955415049,0.34727869777075243,0.9834460103305189,150.0,149.99985571827102
3.0,35.971199230488324,1.3024925038438429,78.11945222016193,9.760543444329949,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.5218845013009386,0.09540412334500206,13.999892605329116,0.280105730209211,0.6512462519219214,0.3256231259609607,0.976054344432995,150.0,149.9999007911363
3.1,35.971208805613344,1.2217846672220163,77.46499499157699,9.685346791874691,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.461531243329173,0.09474755053268426,13.882610123088584,0.26274928733302155,0.6108923336110081,0.30544616680550407,0.9685346791874692,150.0,149.99994071940765
3.2,35.971216738810924,1.1465821560102623,76.8162693647151,9.609026326626386,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.401644916702584,0.09407376106434266,13.766354121145746,0.24657676483114,0.5732910780051311,0.28664553900256556,0.9609026326626386,150.0,149.99997380084156
3.3,35.97122277250371,1.0765033526893069,76.17322130731299,9.531727043734534,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.342223469092433,0.09338455624355513,13.65111483543905,0.2315060957552447,0.5382516763446534,0.2691258381723267,0.9531727043734535,150.0,149.99999896134045
3.4,35.97122529444677,1.0111934686324664,75.5357972396846,9.45358302897153,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.2832647183840065,0.09268161213048297,13.536882078020442,0.21746097468738626,0.5055967343162332,0.2527983671581166,0.945358302897153,150.0,150.000009477843
3.5,35.971223431187646,0.9503220659789526,74.90394422044892,9.374718477294605,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.224766384139251,0.09196649042130932,13.423646069950586,0.20437033908849453,0.4751610329894763,0.23758051649473816,0.9374718477294606,150.0,150.00000170805248
3.6,35.97122069350328,0.8935818194367456,74.27761026931579,9.29524820275207,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.166726127004125,0.0912406431434029,13.311398831407537,0.19216812081954268,0.4467909097183728,0.2233954548591864,0.9295248202752071,150.0,149.99999029190866
3.7,35.971220671801206,0.8406865629181638,73.65674396291614,9.21527843746057,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.109141522699444,0.09050542127322624,13.200132467493564,0.18079279746194654,0.4203432814590819,0.21017164072954095,0.9215278437460571,150.0,149.99999020141104
3.8,35.97122320790367,0.7913702063926497,73.04129406774997,9.134907273127043,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,7.052010035898274,0.0897620790178244,13.089837714108878,0.17018714203807211,0.3956851031963248,0.1978425515981624,0.9134907273127043,150.0,150.0000007769583
3.9,35.97122732540563,0.7453850422532633,72.43120981697223,9.054225358535716,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.995329055753318,0.08901178154708561,12.980505098931074,0.1602978776593887,0.37269252112663165,0.18634626056331582,0.9054225358535716,150.0,150.00001794694145
4.0,35.97122935882786,0.7025006148063738,71.82644074066242,8.973316362549397,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.939095887612219,0.08825560989918493,12.87212425615777,0.15107542755400316,0.3512503074031869,0.17562515370159346,0.8973316362549397,150.0,150.0000264263122
4.1,35.97122532810842,0.6625022521077517,71.22693685771809,8.892257577062658,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.883307779263519,0.08749456781991234,12.764684840236594,0.1424736117066823,0.33125112605387586,0.16562556302693793,0.8892257577062659,150.0,150.0000096182121
4.2,35.97121849287705,0.6251905411278995,70.63264934611864,8.811120135804897,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.827961988472652,0.0867295838164497,12.658179298473275,0.1344495618709172,0.31259527056394976,0.15629763528197488,0.8811120135804897,150.0,149.9999811152973
4.3,35.97121345088849,0.5903796069293786,70.0435300073839,8.7299697175461,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.773055741850639,0.08596151950453935,12.552600616133926,0.12696332266943233,0.2951898034646893,0.14759490173234466,0.87299697175461,150.0,149.999960090205
4.4,35.971212804119475,0.5578967510486579,69.45953094873802,8.648866691824152,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.718586209120443,0.08519117092725242,12.447941091359844,0.11997776196743956,0.27894837552432894,0.13947418776216447,0.8648866691824152,150.0,149.9999573931782
4.5,35.9712202091148,0.5275810270674776,68.88060485768942,8.56786670520808,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.6645505359878765,0.08441927558636196,12.34419345724938,0.11345827655173224,0.2637905135337388,0.1318952567668694,0.8567866705208081,150.0,149.9999882720087
4.6,35.971231651010456,0.49928284697061326,68.30670427235819,8.48702083974916,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.610945779534666,0.08364651406752827,12.241347777826633,0.10737268092866807,0.24964142348530663,0.12482071174265331,0.8487020839749161,150.0,150.0000359847136
4.7,35.97123671694468,0.47286286549829076,67.73778167371717,8.406376070728648,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.557768922508655,0.08287351556150593,12.139392001999616,0.10169097739496556,0.23643143274914538,0.11821571637457269,0.8406376070728648,150.0,150.0000571096593
4.8,35.97123167965421,0.44819149670888525,67.17379058984191,8.325975468980465,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.505016980258058,0.08210086017445369,12.03831661294716,0.09638529122567875,0.22409574835444263,0.11204787417722131,0.8325975468980465,150.0,150.00003610415806
4.9,35.971219582403585,0.4251481388017948,66.61468560039035,8.245858518733899,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.452687005703424,0.08132908275313284,11.938114561692245,0.09142969855901542,0.2125740694008974,0.1062870347004487,0.82458585187339,150.0,149.99998565862293
5.0,35.97120607308688,0.40362053170494233,66.06042194669008,8.166061378626205,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.400776056735137,0.08055867602208508,11.838779737039808,0.08680007359428236,0.20181026585247117,0.10090513292623558,0.8166061378626206,150.0,149.9999293247723
5.1,35.971202176685026,0.38350428461606406,65.51095573595039,8.086617075389006,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.3492812185856105,0.07979009289559548,11.740307869031332,0.08247399208095016,0.19175214230803203,0.09587607115401602,0.8086617075389007,150.0,149.99991307677655
5.2,35.971216807065694,0.3647021101595471,64.96624336541355,8.007555816630601,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.298199553789666,0.07902375033309936,11.64269393939818,0.07843054782325583,0.18235105507977356,0.09117552753988678,0.8007555816630602,150.0,149.99997408546395
5.3,35.97122518405023,0.34712362199031904,64.42623898394848,7.928905065554591,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.247527865713963,0.07826003016243914,11.54592165647897,0.07465024575987407,0.17356181099515952,0.08678090549757976,0.7928905065554592,150.0,150.00000901748948
5.4,35.971218961443526,0.330684657442778,63.890898512174594,7.850689830601915,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.197263079240779,0.07749928272042197,11.449980524468998,0.07111497209711046,0.165342328721389,0.0826711643606945,0.7850689830601916,150.0,149.9999830692195
5.5,35.97121221100137,0.3153068497651003,63.36018010274175,7.772932841608884,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.147402286971669,0.07674182903128203,11.354867585859076,0.06780790437511046,0.15765342488255016,0.07882671244127508,0.7772932841608884,150.0,149.99995491987573
5.6,35.971217951161734,0.3009173232176109,62.83404219941804,7.695654667721234,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.09794256912816,0.07598796224137469,11.260579457745706,0.0647133937533391,0.15045866160880544,0.07522933080440272,0.7695654667721235,150.0,149.99997885634443
5.7,35.97123001380202,0.2874482373697284,62.312442209023395,7.618873901578883,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.048880870938242,0.07523794991265444,11.167106501457377,0.061816837213916016,0.1437241186848642,0.0718620593424321,0.7618873901578884,150.0,150.00002915755442
5.8,35.97122724014235,0.2748364431618764,61.79533681123038,7.542607300458415,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,6.000214033521981,0.07449203579342081,11.074434414401857,0.0591046183393672,0.1374182215809382,0.0687091107904691,0.7542607300458415,150.0,150.0000175913936
5.9,35.971218451124,0.26302318897040566,61.28268542698883,7.466869914888196,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.9519391223859826,0.0737504414609329,10.98255872193474,0.056564119499094644,0.13151159448520283,0.06575579724260142,0.7466869914888197,150.0,149.9999809411871
6.0,35.971215210225985,0.25195380999513817,60.77444806524024,7.391675209653166,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.904053226749599,0.07301336783112047,10.891475791222991,0.05418360332860912,0.12597690499756908,0.06298845249878454,0.7391675209653167,150.0,149.99996742664234
6.1,35.971222849788774,0.24157740637100575,60.270584668073454,7.317035193957379,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.8565533995910775,0.07228099680168514,10.801179996641677,0.05195213015513941,0.12078870318550287,0.06039435159275144,0.731703519395738,150.0,149.9999992836192
6.2,35.971222556129774,0.2318466127433933,59.77105379900998,7.242960512845635,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.809436535178812,0.07155349239972995,10.711658248811649,0.049859485968633405,0.11592330637169665,0.057961653185848325,0.7242960512845635,150.0,149.99999805906117
6.3,35.97122111026291,0.22271736183697244,59.275816324155755,7.1694605511720315,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.7626997177672585,0.07083100213726869,10.622905588860656,0.04789620431083227,0.11135868091848622,0.05567934045924311,0.7169460551172032,150.0,149.99999202979632
6.4,35.97122257547223,0.21414863457915823,58.78483329458945,7.096543530882436,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.716340023369339,0.07011365823491668,10.53491623085314,0.046053469232867406,0.10707431728957911,0.053537158644789556,0.7096543530882437,150.0,149.9999981397192
6.5,35.971223066780915,0.20610225087814923,58.29806557989584,7.02421659561201,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.670354486325457,0.06940157870081941,10.447682016646121,0.04432306476047106,0.10305112543907462,0.05152556271953731,0.7024216595612011,150.0,150.0000001884764
6.6,35.97122265313249,0.1985426776812157,57.815474724857864,6.952485890355976,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.624740181376673,0.06869486836010077,10.361196081502035,0.04269734960319326,0.09927133884060785,0.049635669420303924,0.6952485890355976,150.0,149.9999984635625
6.7,35.97122277533078,0.19143684403864347,57.33702275471557,6.881356636246625,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.579494206417911,0.06799361981413968,10.275452036488245,0.04116921349092507,0.09571842201932174,0.04785921100966087,0.6881356636246626,150.0,149.99999897312935
6.8,35.97122302147817,0.1847539689417836,56.86267194312293,6.810833200072581,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.534613661594324,0.06729791433362171,10.19044300053015,0.03973203633145128,0.0923769844708918,0.0461884922354459,0.6810833200072581,150.0,149.99999999956395
6.9,35.97122296694761,0.17846540287313029,56.39238493885873,6.740919158795201,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.49009566224541,0.0666078226920232,10.10616216012792,0.038379656473771714,0.08923270143656514,0.04461635071828257,0.6740919158795201,150.0,149.99999977217152
7.0,35.97122293714633,0.17254448035256623,55.92612481458819,6.671617359404585,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.445937344435857,0.06592340593961392,10.022602989925007,0.03710633977397821,0.08627224017628311,0.04313612008814156,0.6671617359404585,150.0,149.99999964790018
7.1,35.97122301174521,0.16696637930512298,55.463854993121195,6.602929975754725,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.40213585883767,0.06524471613823507,9.939758956632101,0.03590674822787616,0.08348318965256149,0.041741594826280745,0.6602929975754726,150.0,149.99999995897753
7.2,35.9712231201347,0.1617079768736795,55.00553924984229,6.534858566880584,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.358688371798869,0.06457179711595444,9.857623548387686,0.03477590910002799,0.08085398843683975,0.04042699421841987,0.6534858566880585,150.0,150.00000041096172
7.3,35.971223050659276,0.15674779303350028,54.551141711591875,6.46740409981067,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.315592065824503,0.06390468476889409,9.776190278768645,0.033709202830053714,0.07837389651675014,0.03918694825837507,0.6467404099810671,150.0,150.00000012124917
7.4,35.971222555464045,0.15206586233920383,54.10062685911074,6.400567001345401,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.272844140561605,0.0632434077330535,9.695452716950202,0.032702335564684284,0.07603293116960191,0.03801646558480096,0.6400567001345401,150.0,149.99999805628508
7.5,35.97122191162967,0.14764352360578678,53.65395955800428,6.33434724300986,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.2304418166748325,0.06258798847835596,9.615404643074264,0.0317512944228655,0.07382176180289339,0.036910880901446695,0.6334347243009861,150.0,149.99999537149571
7.6,35.97122094195082,0.14346334553267578,53.21110498890848,6.268744371039817,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.188382329779963,0.06193844369980878,9.53603977125454,0.03085233059532204,0.07173167276633789,0.035865836383168946,0.6268744371039818,150.0,149.9999913279349
7.7,35.971220234311964,0.139509238281342,52.77202873065036,6.203757460717068,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.14666293842832,0.06129478374979205,9.457352088925894,0.03000198441076495,0.069754619140671,0.0348773095703355,0.6203757460717068,150.0,149.99998837708088
7.8,35.97122028086812,0.13576615744307863,52.3366966933636,6.139385236206641,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.105280918846577,0.06065701417282099,9.379335612907811,0.02919702088943613,0.06788307872153931,0.03394153936076966,0.6139385236206641,150.0,149.99998857122006
7.9,35.97122103645157,0.13222012237158587,51.90507508930233,6.075626062537268,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.064233562440934,0.060025135614603604,9.301984271523692,0.02843443335504388,0.06611006118579293,0.03305503059289647,0.6075626062537268,150.0,149.99999172200305
8.0,35.97122211416245,0.1288581009070004,51.47713044091206,6.012477992132592,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,5.023518177158087,0.05939914442381624,9.225291961826121,0.027711418853342003,0.0644290504535002,0.0322145252267501,0.6012477992132592,150.0,149.9999962160574
8.1,35.97122305257999,0.12566796557972412,51.05282959632473,5.949938782087007,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,4.983132089364879,0.05877903288240598,9.149252623684673,0.027025368965081085,0.06283398278986206,0.03141699139493103,0.5949938782087008,150.0,150.00000012925855
8.2,35.97122318948158,0.12263841852482386,50.632139717754015,5.888005924234307,0.1,2139.0,0.01,0.5,50.0,10000.0,0.5,60.0,0.5,0.1,150.0,4.17,1.0,4.943072643213472,0.0581647895972024,9.073860206673283,0.026373853568859733,0.06131920926241193,0.030659604631205966,0.5888005924234306,150.0,150.00000070013817
