Time,P,Q,R,body,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
0.0,0.43,0.8,0.55,1.0,0.08000000000000002,0.06825396825396826,0.9523809523809523,0.814814814814815,2.523913043478261,2.455357142857143
0.01,0.43011811775750936,0.8013689030635658,0.5506883338091075,1.0,0.08013689030635658,0.06825991915424233,0.9520685068197345,0.8158517740726139,2.524522267216243,2.455411949040995
0.02,0.4302375357655422,0.8027242822516563,0.5513822378997312,1.0,0.08027242822516563,0.06826593329496594,0.9517550820297188,0.8168968015908049,2.525138140085466,2.455467062703068
0.03,0.43035824260950295,0.8040660364102189,0.5520817775566148,1.0,0.0804066036410219,0.06827201002844714,0.9514407442770347,0.8179499944717563,2.5257605781434944,2.455522486232029
0.04,0.4304802241365086,0.8053940756063336,0.5527870139726144,1.0,0.08053940756063337,0.06827814856938369,0.9511255598798802,0.8190114438738038,2.526389481644711,2.455578221637473
0.05,0.43060346545427813,0.8067083051681482,0.5534980106940205,1.0,0.08067083051681483,0.06828434809568915,0.950809598944653,0.820081244359915,2.5270247459777995,2.455634271061207
0.06,0.43072795115991297,0.8080086273001972,0.5542148322984582,1.0,0.08080086273001973,0.0682906077600971,0.9504929350875698,0.821159491959514,2.527666263163225,2.4556906366708637
0.07,0.43085366663465335,0.8092949499632646,0.5549375379777083,1.0,0.08092949499632646,0.06829692675530948,0.9501756433225288,0.8222462747705397,2.528313930244905,2.455747320155974
0.08,0.43098059765044533,0.8105671842507491,0.5556661835293659,1.0,0.08105671842507492,0.06830330429418413,0.949857800671214,0.8233416758763351,2.5289676467372715,2.45580432288878
0.09,0.43110872978822545,0.811825240471566,0.5564008242667642,1.0,0.0811825240471566,0.06830973958051383,0.9495394871486386,0.8244457776079429,2.529627310847603,2.4558616461542693
0.1,0.4312380483041823,0.8130690272776395,0.557141515671361,1.0,0.08130690272776396,0.06831623180236063,0.9492207860360374,0.8255586624998187,2.5302928186047424,2.4559192912012344
0.11,0.4313685382616947,0.8142984526017824,0.5578883127128522,1.0,0.08142984526017824,0.06832278013873691,0.948901783695906,0.826680412293872,2.530964064713615,2.4559772591892712
0.12,0.43150018465253936,0.8155134245267673,0.5586412692316699,1.0,0.08155134245267674,0.06832938376573192,0.9485825693847115,0.8278111070348683,2.5316409433404186,2.4560355511414445
0.13,0.4316329724226957,0.8167138515050916,0.5594004378079314,1.0,0.08167138515050916,0.06833604185784055,0.948263235219551,0.8289508248784972,2.5323233482775245,2.4560941679352326
0.14,0.43176688645363137,0.8178996422793559,0.5601658698550523,1.0,0.0817899642279356,0.06834275358705762,0.9479438762183765,0.8300996422286581,2.5330111728187408,2.4561531103109426
0.15,0.4319019115421721,0.8190707057930452,0.5609376157193062,1.0,0.08190707057930452,0.06834951812190358,0.9476245903409632,0.831257633883464,2.5337043096252243,2.4562123788804784
0.16,0.43203803239170446,0.8202269511716344,0.5617157247197523,1.0,0.08202269511716344,0.06835633462701966,0.9473054785084672,0.832424873093765,2.534402650665259,2.456271974131454
0.17,0.4321752336183549,0.8213682878054901,0.5625002451122059,1.0,0.08213682878054901,0.06836320226351349,0.9469866445908715,0.8336014315103577,2.5351060872515707,2.4563318964254766
0.18,0.43231349975839334,0.8224946254430248,0.5632912240480824,1.0,0.08224946254430249,0.06837012018936495,0.9466681953857199,0.8347873791237082,2.53581451008653,2.45639214599611
0.19,0.43245281527021645,0.8236058742486163,0.5640887075619793,1.0,0.08236058742486163,0.06837708755955973,0.9463502406007247,0.8359827842458258,2.536527809271877,2.4564527229490905
0.2,0.43259316453207886,0.8247019448308662,0.5648927405810688,1.0,0.08247019448308662,0.06838410352600989,0.9460328928392026,0.8371877135240949,2.537245874290633,2.4565136272642243
0.21,0.432734531840081,0.8257827482751426,0.5657033669326388,1.0,0.08257827482751427,0.06839116723748713,0.9457162675788053,0.8384022319524159,2.537968593990689,2.4565748587971608
0.22,0.4328769014092305,0.8268481961831468,0.566520629336504,1.0,0.08268481961831468,0.0683982778397096,0.9454004831423898,0.839626402860011,2.538695856588346,2.4566364172800346
0.23,0.4330202573749771,0.8278982007266331,0.5673445693948285,1.0,0.08278982007266332,0.06840543447545193,0.9450856606584747,0.8408602878965613,2.539427549674943,2.4566983023219477
0.24,0.433164583794155,0.8289326746973805,0.5681752275853523,1.0,0.08289326746973806,0.068412636284625,0.9447719240161806,0.8421039470223466,2.54016356021954,2.4567605134097357
0.25,0.43330986464551213,0.8299515315511362,0.5690126432571365,1.0,0.08299515315511363,0.06841988240433493,0.9444593998152218,0.8433574385020393,2.5409037745688083,2.4568230499089503
0.26,0.43345608383021816,0.8309546854474958,0.5698568546267223,1.0,0.08309546854474958,0.06842717196894033,0.9441482173102745,0.8446208188990668,2.541648078446703,2.456885911064907
0.27,0.4336032251725774,0.8319420512939918,0.5707078987732631,1.0,0.08319420512939918,0.06843450411011955,0.9438385083470155,0.8458941430685027,2.542396356955435,2.456949096003667
0.28,0.4337512724208946,0.8329135447918767,0.5715658116330592,1.0,0.08329135447918767,0.06844187795694498,0.9435304072903409,0.8471774641490942,2.5431484945773843,2.4570126037330167
0.29,0.4339002092483375,0.8338690824766478,0.5724306279944869,1.0,0.08338690824766479,0.06844929263595688,0.9432240509467955,0.8484708335558138,2.5439043751769024,2.4570764331434907
0.3,0.4340500192538018,0.8348085817575108,0.5733023814931327,1.0,0.08348085817575109,0.06845674727123656,0.9429195784798167,0.8497743009727018,2.5446638820020673,2.4571405830094415
0.31,0.43420068596280625,0.8357319609572263,0.5741811046069301,1.0,0.08357319609572264,0.06846424098448085,0.942617131317203,0.8510879143457226,2.545426897686576,2.457205051990133
0.32,0.4343521928284461,0.8366391393524794,0.5750668286511542,1.0,0.08366391393524794,0.06847177289507883,0.9423168530506311,0.8524117198754197,2.5461933042519607,2.457269838630851
0.33,0.4345045232323996,0.8375300372132621,0.5759595837733673,1.0,0.08375300372132621,0.06847934212019068,0.9420188893276148,0.8537457620094865,2.5469629831100864,2.457334941364029
0.34,0.43465766048597043,0.8384045758405597,0.5768593989484114,1.0,0.08384045758405598,0.06848694777482779,0.9417233877360951,0.8550900834353944,2.547735815065813,2.4574003585104074
0.35000000000000003,0.43481158783115903,0.839262677602474,0.5777663019734752,1.0,0.0839262677602474,0.06849458897193382,0.9414304976815959,0.8564447250731141,2.5485116803197823,2.457466088280222
0.36,0.4349662884417632,0.8401042659692264,0.5786803194631938,1.0,0.08401042659692265,0.0685022648224665,0.941140370256803,0.857809726067877,2.549290458471334,2.457532128774414
0.37,0.43512174542451443,0.8409292655471458,0.5796014768447488,1.0,0.08409292655471458,0.06850997443548083,0.9408531581035479,0.8591851237829315,2.550072028521586,2.4575984779858633
0.38,0.43527794182024926,0.8417376021114258,0.580529798352969,1.0,0.08417376021114259,0.06851771691821316,0.9405690152673198,0.8605709537922887,2.550856268876695,2.457665133800653
0.39,0.4354348606051135,0.8425292026374019,0.5814653070254479,1.0,0.0842529202637402,0.06852549137616663,0.940288097044474,0.8619672498734823,2.551643057351257,2.4577320939993452
0.4,0.4355924846917948,0.8433039953302425,0.5824080246976928,1.0,0.08433039953302425,0.06853329691319714,0.9400105598222881,0.8633740440003631,2.552432271171836,2.4577993562582856
0.41000000000000003,0.43575079693078245,0.844061909653052,0.5833579719983024,1.0,0.0844061909653052,0.06854113263160014,0.9397365609120141,0.8647913663359204,2.553223786980612,2.4578669181509345
0.42,0.4359097801116534,0.8448028763533745,0.5843151683441669,1.0,0.08448028763533745,0.0685489976321981,0.939466258375109,0.866219245225127,2.5540174808391374,2.4579347771492137
0.43,0.4360694169643831,0.8455268274880301,0.5852796319356895,1.0,0.08455268274880301,0.06855689101442854,0.9391998108428763,0.8676577071878019,2.5548132282322005,2.458002930624878
0.44,0.4362296901606794,0.8462336964462678,0.5862513797520307,1.0,0.08462336964462679,0.06856481187643253,0.9389373773297693,0.8691067769114917,2.5556109040717785,2.4580713758509085
0.45,0.43639058231534006,0.8469234179708616,0.5872304275463814,1.0,0.08469234179708617,0.06857275931514378,0.9386791170407703,0.8705664772443814,2.55641038270109,2.4581401100029208
0.46,0.43655207598762785,0.8475959281774349,0.5882167898412636,1.0,0.08475959281774349,0.06858073242637776,0.9384251891730552,0.8720368291882278,2.557211537898708,2.4582091301605997
0.47000000000000003,0.43671415368266203,0.8482511645719444,0.5892104799238554,1.0,0.08482511645719444,0.06858873030492112,0.9381757527123098,0.873517851891318,2.55801424288272,2.458278433309149
0.48,0.4368767978528255,0.8488890660661389,0.5902115098413456,1.0,0.0848889066066139,0.06859675204462111,0.9379309662241473,0.8750095626414532,2.5588183703149516,2.458348016340759
