aca,akg,biosyn,cit,coa,fa,gly,icit,mal,oaa,sca,ssa,suc,Time
0.5,0.96,0.1,3.4,0.0001,0.08528,0.114,0.06,0.408,0.0003,0.04,0.03,2.464,0.0
0.5,0.7465604946013308,0.1,3.2056817504961264,0.0001,0.02887783333063607,0.027726832860657878,0.16041094997375668,0.1446840416773731,0.0003,0.03341202947887525,0.3094812511062583,2.4863709110956203,0.01
0.5,0.5984970208613589,0.1,3.0224089435962025,0.0001,0.010363918930159,0.0025413875557629105,0.21586082729248343,0.04344202115252547,0.0003,0.02740324852345161,0.5403048232902412,2.524039006464106,0.02
0.5,0.49427106669440635,0.1,2.847332425550759,0.0001,0.005265047055578515,0.0006455326391223467,0.24828851694771578,0.016983881857751855,0.0003,0.0220344284999175,0.7355977070863992,2.5670465167097403,0.03
0.5,0.42264336507779493,0.1,2.678989434037041,0.0001,0.004212534282016193,0.0005741947626658753,0.266068477040047,0.01202455174285264,0.0003,0.017351628941294314,0.9028368946973168,2.612479789397679,0.04
0.5,0.3748775947941689,0.1,2.5165040758771577,0.0001,0.004026021218577971,0.0005736248426268798,0.27365123076691455,0.011170479647525391,0.0003,0.013378165916824086,1.0485478250343216,2.6590873448256342,0.05
0.5,0.343859246227485,0.1,2.359320130739286,0.0001,0.0039957929335189615,0.0005686167384179337,0.2737754989765906,0.011023257332070302,0.0003,0.010106790215294885,1.178377408134214,2.70624075412353,0.06
0.5,0.3240736437331592,0.1,2.2070792191088233,0.0001,0.003991778351775535,0.0005579497997824366,0.26826622856273935,0.01098978735371308,0.0003,0.007496387633786857,1.2967932047509556,2.7536153339546794,0.07
0.5,0.3114842609490404,0.1,2.0595562394017386,0.0001,0.003991515988369865,0.0005428185415429275,0.2584144120511129,0.010969788634434516,0.0003,0.005475875568741827,1.407034007705353,2.801054413225327,0.08
0.5,0.30325676922858097,0.1,1.9166227811421963,0.0001,0.003991284686770123,0.000524044286197626,0.24518887532423134,0.010947226866881862,0.0003,0.003954712256180332,1.5112791669959516,2.848496513136878,0.09
0.5,0.29744327184592,0.1,1.7782260116780568,0.0001,0.003990538955902363,0.0005021404569298192,0.2293646654343827,0.010920082463601866,0.0003,0.0028362341499556837,1.6108928240054372,2.895930030430678,0.1
0.5,0.2927076331247003,0.1,1.6443767159998812,0.0001,0.003989245500301912,0.00047744072290734914,0.21160427943965007,0.010888475809712781,0.0003,0.0020292777933101636,1.7066490889720423,2.9433643117087303,0.11
0.5,0.28811835975446587,0.1,1.5151428436106424,0.0001,0.003987440436384124,0.0004501901848462581,0.19250994667794877,0.01085275023984744,0.0003,0.0014554022953979604,1.7989047659234803,2.9908126987997945,0.12
0.5,0.2830064707773789,0.1,1.3906461706408988,0.0001,0.003985162307409062,0.00042061481689010854,0.17265620080308963,0.010813243241904174,0.0003,0.001051532210403177,1.8877190354924374,3.0382842691211813,0.13
0.5,0.276875842433456,0.1,1.2710601078516583,0.0001,0.003982451624332599,0.00038898391827216715,0.15260686233682946,0.010770318817444483,0.0003,0.0007693868980392261,1.9729323198046278,3.085781114568503,0.14
