Time,aca,oaa,coa,cit,icit,akg,ssa,suc,sca,fa,mal,gly,biosyn,cell,CS,ACN,ICD1,ICD2,KGD,SSADH,ScAS,SDH,FUM,MDH,ICL1,ICL2,MS,SYN
0.0,0.5,0.0003,0.0001,3.4,0.06,0.96,0.03,2.464,0.04,0.08528,0.408,0.114,0.1,1.0,0.05015157596055991,20.213555555555555,3.2376774193548385,2.7237666666666667,32.13205197505197,0.6151659574468085,0.6854347228584516,0.9213744842064623,9.838982077553116,59.386812780890224,0.03728008808560319,0.011138037528543534,11.072097584342599,0.2032852433333333
0.01,0.5,0.0003,0.0001,3.2056817504961264,0.16041094997375668,0.7465604946013308,0.3094812511062583,2.4863709110956203,0.03341202947887525,0.02887783333063607,0.1446840416773731,0.027726832860657878,0.1,1.0,0.053079959195071184,18.865153165716084,6.1440193466767905,5.392184297845418,28.662963720337775,3.4871273921257884,0.6309447388370325,0.955527532499872,4.079662795820508,26.017746974092663,0.10633037501924754,0.02962982642348513,5.626509352794012,0.3933845442782073
0.02,0.5,0.0003,0.0001,3.0224089435962025,0.21586082729248343,0.5984970208613589,0.5403048232902412,2.524039006464106,0.02740324852345161,0.010363918930159,0.04344202115252547,0.0025413875557629105,0.1,1.0,0.05617344323289516,17.942064918134225,7.182205248976632,6.389698664284225,25.50164062530818,4.334425024684972,0.5697927589447694,0.9674748963153029,1.920225041645351,7.885166927315384,0.13171871824315715,0.03892902566318072,0.7731350432583984,0.46280192344219523
0.03,0.5,0.0003,0.0001,2.847332425550759,0.24828851694771578,0.49427106669440635,0.7355977070863992,2.5670465167097403,0.0220344284999175,0.005265047055578515,0.016983881857751855,0.0006455326391223467,0.1,1.0,0.05948509732434419,17.212262571078238,7.712483402802585,6.902884574164149,22.749629330596232,4.7374351492589994,0.5031889167511467,0.9713266547419719,1.1876563851830706,2.439240296074772,0.13800500853157183,0.04367326070189867,0.20778723505060775,0.4983840480145656
0.04,0.5,0.0003,0.0001,2.678989434037041,0.266068477040047,0.42264336507779493,0.9028368946973168,2.612479789397679,0.017351628941294314,0.004212534282016193,0.01202455174285264,0.0005741947626658753,0.1,1.0,0.06305965847823526,16.59309100973661,8.008645319002321,7.18687185937439,20.51517019095243,4.970346980173683,0.4329683142656385,0.9727478244042077,1.012491389334455,1.3807518536635528,0.13952437200588408,0.04602480926284351,0.18594778476244772,0.5181671357826458
0.05,0.5,0.0003,0.0001,2.5165040758771577,0.27365123076691455,0.3748775947941689,1.0485478250343216,2.6590873448256342,0.013378165916824086,0.004026021218577971,0.011170479647525391,0.0005736248426268798,0.1,1.0,0.06694227628704133,16.043065734796926,8.170918253415929,7.337409786971573,18.813518638863503,5.121442768188578,0.3618388797533529,0.9736462321466004,0.9803218429104804,1.197217043511274,0.13888466365489602,0.04685196910709898,0.18592040573111163,0.5288339861772138
0.06,0.5,0.0003,0.0001,2.359320130739286,0.2737754989765906,0.343859246227485,1.178377408134214,2.70624075412353,0.010106790215294885,0.0039957929335189615,0.011023257332070302,0.0005686167384179337,0.1,1.0,0.07118189986821274,15.537718622687242,8.24754845057127,7.4009554376298325,17.576233323188557,5.227876737599591,0.29312814025365713,0.9744357706613893,0.9754228829591159,1.1655425955151937,0.1369211793339016,0.04661289262893785,0.18433963888514662,0.5336139825876576
0.07,0.5,0.0003,0.0001,2.2070792191088233,0.26826622856273935,0.3240736437331592,1.2967932047509556,2.7536153339546794,0.007496387633786857,0.003991778351775535,0.01098978735371308,0.0005579497997824366,0.1,1.0,0.07583349749663991,15.061172239665147,8.264978028355486,7.402936134116354,16.69619533014415,5.307735613065032,0.23015570577293307,0.975188337781327,0.9752802120774309,1.1583400967100606,0.13402903044677605,0.04558465758596657,0.1809206181558079,0.5342758729402898
0.08,0.5,0.0003,0.0001,2.0595562394017386,0.2584144120511129,0.3114842609490404,1.407034007705353,2.801054413225327,0.005475875568741827,0.003991515988369865,0.010969788634434516,0.0005428185415429275,0.1,1.0,0.0809600190348453,14.602323283892508,8.238285398681876,7.357749150539356,16.066217861797703,5.370627260388457,0.1754793814661696,0.9759154454136801,0.9759211340993746,1.1540362452073671,0.13040990179072867,0.04394759198543162,0.1760633941702881,0.5318247781284441
0.09,0.5,0.0003,0.0001,1.9166227811421963,0.24518887532423134,0.30325676922858097,1.5112791669959516,2.848496513136878,0.003954712256180332,0.003991284686770123,0.010947226866881862,0.000524044286197626,0.1,1.0,0.08663439156775402,14.152823957560628,8.175824329444275,7.273261837845579,15.597759027372211,5.421968644951608,0.13038462787320945,0.9766193659077991,0.9766661984843696,1.149180566189972,0.12616440108636065,0.041827584876602514,0.1700325922516658,0.5268138383045841
