E,Ep,R,S,Time
0.13482878684449917,0.8651712131555008,0.5309471659222664,0.0,0.66
0.13023593534839945,0.8697640646516005,0.5322721314731027,0.0,0.67
0.12607586493694975,0.8739241350630502,0.5335534011575807,0.0,0.68
0.12228527584397893,0.877714724156021,0.5347949585898678,0.0,0.6900000000000001
0.11881311458406772,0.8811868854159323,0.536000189177309,0.0,0.7000000000000001
0.11561748033586425,0.8843825196641357,0.5371720768425449,0.0,0.71
0.11266372452471632,0.8873362754752837,0.5383132367275517,0.0,0.72
0.10992286368939588,0.8900771363106041,0.5394260012823534,0.0,0.73
0.10737066946691959,0.8926293305330804,0.5405123687382216,0.0,0.74
0.10498660616452349,0.8950133938354765,0.5415741059216078,0.0,0.75
0.10275303300022567,0.8972469669997744,0.5426128336870113,0.0,0.76
0.10065445960403223,0.8993455403959678,0.5436301670791555,0.0,0.77
0.09867836005855116,0.9013216399414489,0.544627131434658,0.0,0.78
0.09681378419945355,0.9031862158005465,0.5456046505970698,0.0,0.79
0.09505021197430488,0.9049497880256951,0.5465640584129593,0.0,0.8
0.0933791787473415,0.9066208212526585,0.5475061510158326,0.0,0.81
0.09179276328776115,0.9082072367122389,0.5484319041937519,0.0,0.8200000000000001
0.09028407860005538,0.9097159213999446,0.5493421382623941,0.0,0.8300000000000001
0.0888469210610999,0.9111530789389001,0.5502376547057575,0.0,0.84
0.08747578167191182,0.9125242183280882,0.551119175665776,0.0,0.85
0.08616579087277033,0.9138342091272297,0.5519873248031302,0.0,0.86
0.08491252742256215,0.9150874725774378,0.5528427071776932,0.0,0.87
0.08371204141532938,0.9162879585846706,0.5536858579035091,0.0,0.88
0.08256072023472219,0.9174392797652778,0.5545173018679871,0.0,0.89
0.08145537304064067,0.9185446269593593,0.5553374640477416,0.0,0.9
0.08039311475935988,0.9196068852406402,0.5561467236476437,0.0,0.91
0.07937114413565559,0.9206288558643444,0.55694556516169,0.0,0.92
0.07838694131625504,0.921613058683745,0.557734414766186,0.0,0.93
0.07743834206265189,0.9225616579373481,0.5585135551992051,0.0,0.9400000000000001
0.07652326977965729,0.9234767302203427,0.5592833225769863,0.0,0.9500000000000001
0.0756397344126313,0.9243602655873687,0.5600441022464889,0.0,0.96
0.07478603970207333,0.9252139602979267,0.5607961387769925,0.0,0.97
0.07396057872644969,0.9260394212735503,0.5615396959063473,0.0,0.98
0.07316172511694094,0.926838274883059,0.562275151525755,0.0,0.99
0.07238812824795865,0.9276118717520414,0.5630027214049542,0.0,1.0
0.07163848848379673,0.9283615115162033,0.563722652042555,0.0,1.01
0.07091156417336543,0.9290884358266346,0.5644352106228668,0.0,1.02
0.07020621759512638,0.9297937824048736,0.5651406346205968,0.0,1.03
0.06952139981261733,0.9304786001873827,0.5658391386906384,0.0,1.04
0.06885613088027888,0.9311438691197211,0.5665309281036308,0.0,1.05
0.06820950193612318,0.9317904980638768,0.5672161910026575,0.0,1.06
0.06758065848155967,0.9324193415184403,0.5678951107955037,0.0,1.07
0.06696880453837646,0.9330311954616235,0.5685678572761543,0.0,1.08
0.06637318147149465,0.9336268185285054,0.5692346057706261,0.0,1.09
0.06579310343185603,0.9342068965681439,0.5698954936536896,0.0,1.1
0.06522792322586095,0.9347720767741391,0.570550653904234,0.0,1.11
0.06467703693042692,0.9353229630695731,0.5712002065941609,0.0,1.12
0.06413988096125836,0.9358601190387417,0.5718442588883852,0.0,1.1300000000000001
0.06361576851098748,0.9363842314890125,0.5724831027362444,0.0,1.1400000000000001
0.06310425966783133,0.9368957403321687,0.5731167655831849,0.0,1.1500000000000001
0.06260487359387673,0.9373951264061233,0.5737453515685902,0.0,1.16
0.06211715577634749,0.9378828442236525,0.5743689595015414,0.0,1.17
0.061640679191485116,0.9383593208085149,0.574987679242614,0.0,1.18
0.061174939349262825,0.9388250606507371,0.575601728882591,0.0,1.19
0.06071955983463067,0.9392804401653694,0.5762111857704719,0.0,1.2
0.06027418375963105,0.939725816240369,0.5768161227110438,0.0,1.21
0.059838455419698136,0.9401615445803019,0.5774166318828091,0.0,1.22
0.05941203789883123,0.9405879621011688,0.5780128003031314,0.0,1.23
0.05899458779267333,0.9410054122073267,0.5786047444016214,0.0,1.24
0.0585857907891421,0.9414142092108579,0.5791925594757945,0.0,1.25
0.05818536390064695,0.941814636099353,0.5797763138246746,0.0,1.26
0.057793028101465256,0.9422069718985348,0.580356086626063,0.0,1.27
0.05740851802557221,0.9425914819744278,0.5809319531917484,0.0,1.28
0.05703156836362992,0.9429684316363701,0.5815040046414729,0.0,1.29
0.05666192133989806,0.943338078660102,0.5820723365666217,0.0,1.3
0.056299354363666385,0.9437006456363336,0.5826370051648248,0.0,1.31
0.055943644183181054,0.9440563558168189,0.5831980808482224,0.0,1.32
0.05559457762415208,0.9444054223758479,0.5837556312508005,0.0,1.33
0.05525194812527699,0.944748051874723,0.5843097260517622,0.0,1.34
0.054915551208488886,0.9450844487915111,0.5848604439571836,0.0,1.35
0.054585204502229,0.945414795497771,0.5854078392829619,0.0,1.36
0.05426072813022268,0.9457392718697774,0.5859519729962549,0.0,1.37
0.05394194990613614,0.9460580500938639,0.5864929037523088,0.0,1.3800000000000001
0.05362870486856946,0.9463712951314306,0.5870306880753853,0.0,1.3900000000000001
0.053320833820254106,0.9466791661797459,0.5875653823271848,0.0,1.4000000000000001
0.0530181860261369,0.946981813973863,0.5880970374955377,0.0,1.41
0.05272061641067057,0.9472793835893294,0.5886257034815752,0.0,1.42
0.052427985959372224,0.9475720140406277,0.5891514279272473,0.0,1.43
0.05214016144896332,0.9478598385510367,0.5896742562153231,0.0,1.44
0.05185699661103604,0.948143003388964,0.5901942657776179,0.0,1.45
0.05157837647922938,0.9484216235207706,0.5907114847286743,0.0,1.46
0.05130418378857934,0.9486958162114206,0.5912259522217886,0.0,1.47
0.05103430496056614,0.9489656950394338,0.5917377073605369,0.0,1.48
0.05076863114726042,0.9492313688527396,0.5922467869070436,0.0,1.49
0.05050705803160186,0.9494929419683982,0.5927532252819818,0.0,1.5
0.05024948563788509,0.9497505143621149,0.5932570545645737,0.0,1.51
0.04999581815184727,0.9500041818481527,0.5937583044925893,0.0,1.52
0.049745963749790845,0.9502540362502092,0.5942570024623478,0.0,1.53
0.04949983443621773,0.9505001655637823,0.5947531735287169,0.0,1.54
0.04925728206974362,0.9507427179302563,0.5952469709696019,0.0,1.55
0.049018251731435904,0.9509817482685641,0.5957383655215713,0.0,1.56
0.048782663344406285,0.9512173366555937,0.5962273830528863,0.0,1.57
0.04855043517379359,0.9514495648262065,0.5967140576467218,0.0,1.58
0.048321488145630864,0.9516785118543691,0.5971984226414893,0.0,1.59
0.04809574574782306,0.951904254252177,0.5976805106308352,0.0,1.6
0.047873133677664645,0.9521268663223353,0.5981603540221465,0.0,1.61
0.047653579054444395,0.9523464209455557,0.5986379865856218,0.0,1.62
0.04743701314209588,0.9525629868579041,0.5991134373545127,0.0,1.6300000000000001
0.04722336860820673,0.9527766313917932,0.599586736356134,0.0,1.6400000000000001
0.04701258023928398,0.952987419760716,0.6000579129087912,0.0,1.6500000000000001
0.04680458486564375,0.9531954151343562,0.6005269956217809,0.0,1.6600000000000001
0.046599321289520226,0.9534006787104797,0.600994012395391,0.0,1.67
0.0463967294100888,0.9536032705899112,0.6014589922791843,0.0,1.68
0.04619675117225257,0.9538032488277475,0.6019219631931013,0.0,1.69
0.045999331524053125,0.9540006684759469,0.6023829495133531,0.0,1.7
0.04580441641860314,0.9541955835813969,0.6028419765320788,0.0,1.71
0.04561195346731661,0.9543880465326834,0.6032990688316694,0.0,1.72
0.04542189188413208,0.954578108115868,0.6037542502847678,0.0,1.73
0.04523418243200684,0.9547658175679932,0.6042075440542695,0.0,1.74
0.04504877737157476,0.9549512226284252,0.6046589725933217,0.0,1.75
0.04486563041186486,0.9551343695881351,0.6051085576453239,0.0,1.76
0.04468469666298403,0.955315303337016,0.6055563202439277,0.0,1.77
0.044505932590672766,0.9554940674093272,0.6060022807130367,0.0,1.78
0.04432929597264698,0.955670704027353,0.6064464586668069,0.0,1.79
0.044154728886642736,0.9558452711133573,0.6068889161914441,0.0,1.8
0.043982202851357885,0.9560177971486421,0.6073296436687702,0.0,1.81
0.043811679166052074,0.9561883208339479,0.6077686593636983,0.0,1.82
0.04364311981602533,0.9563568801839747,0.608205982062701,0.0,1.83
0.043476487888340416,0.9565235121116595,0.6086416299352778,0.0,1.84
0.04331174753790175,0.9566882524620982,0.6090756205339539,0.0,1.85
0.04314886395480006,0.9568511360451999,0.6095079707942813,0.0,1.86
0.042987803332868654,0.9570121966671313,0.609938697034838,0.0,1.87
0.04282853283939776,0.9571714671606022,0.6103678149572287,0.0,1.8800000000000001
0.042671020585958105,0.9573289794140419,0.6107953396460839,0.0,1.8900000000000001
0.042515235600285396,0.9574847643997146,0.611221285569061,0.0,1.9000000000000001
0.042361136616211485,0.9576388633837886,0.6116456974882386,0.0,1.9100000000000001
0.04220868716484013,0.9577913128351598,0.6120686094879834,0.0,1.92
0.04205786911777292,0.9579421308822271,0.6124900065354816,0.0,1.93
0.04190865396867381,0.9580913460313262,0.6129099037670247,0.0,1.94
0.04176101397014154,0.9582389860298585,0.6133283158650887,0.0,1.95
0.041614922112164984,0.958385077887835,0.6137452570583346,0.0,1.96
0.04147035210132067,0.9585296478986793,0.6141607411216078,0.0,1.97
0.0413272783406823,0.9586727216593177,0.6145747813759384,0.0,1.98
0.041185675910413534,0.9588143240895864,0.6149873906885415,0.0,1.99
0.041045520549017916,0.9589544794509821,0.6153985814728166,0.0,2.0
0.040906788635218495,0.9590932113647815,0.6158083656883481,0.0,2.0100000000000002
0.0407694571704437,0.9592305428295563,0.616216754840905,0.0,2.02
0.04063348377532063,0.9593665162246794,0.6166238200163086,0.0,2.0300000000000002
0.04049885957662661,0.9595011404233734,0.6170295339130764,0.0,2.04
0.040365563405796286,0.9596344365942037,0.6174339069116389,0.0,2.05
0.04023357381172547,0.9597664261882746,0.617836951509526,0.0,2.06
0.04010286986074128,0.9598971301392587,0.6182386798928234,0.0,2.07
0.03997343112309273,0.9600265688769073,0.6186391039361723,0.0,2.08
0.03984523765986892,0.9601547623401311,0.6190382352027692,0.0,2.09
0.03971827001032943,0.9602817299896705,0.6194360849443671,0.0,2.1
0.0395925091796319,0.9604074908203681,0.6198326641012737,0.0,2.11
0.03946793662694158,0.9605320633730584,0.6202279833023528,0.0,2.12
0.03934453425390946,0.9606554657460905,0.620622052865024,0.0,2.13
0.03922227917237969,0.9607777208276203,0.6210148996247006,0.0,2.14
0.03910115028812975,0.9608988497118702,0.6214065460678541,0.0,2.15
0.038981135847440194,0.9610188641525598,0.6217969855341821,0.0,2.16
0.03886221894775627,0.9611377810522437,0.6221862288635368,0.0,2.17
0.03874438305986974,0.9612556169401303,0.622574286676379,0.0,2.18
0.038627612018843516,0.9613723879811564,0.6229611693737777,0.0,2.19
0.038511890015203824,0.9614881099847962,0.6233468871374098,0.0,2.2
0.0383972015863908,0.9616027984136092,0.6237314499295609,0.0,2.21
0.03828353160845858,0.9617164683915415,0.6241148674931247,0.0,2.22
0.03817086528801661,0.9618291347119834,0.6244971493516033,0.0,2.23
0.03805918815440351,0.9619408118455965,0.6248783048091069,0.0,2.24
0.03794848605208612,0.9620515139479139,0.6252583429503541,0.0,2.25
0.03783873943196061,0.9621612605680394,0.6256372923840228,0.0,2.2600000000000002
0.03772993831109857,0.9622700616889014,0.6260151496834649,0.0,2.27
0.0376220695272771,0.9623779304727229,0.6263919230830965,0.0,2.2800000000000002
0.03751511988182075,0.9624848801181792,0.626767621729504,0.0,2.29
0.037409076448063794,0.9625909235519362,0.6271422545975666,0.0,2.3000000000000003
0.03730392656518044,0.9626960734348196,0.6275158304904558,0.0,2.31
0.0371996578321841,0.9628003421678158,0.6278883580396362,0.0,2.32
0.03709625810209186,0.9629037418979082,0.6282598457048646,0.0,2.33
0.03699371547624756,0.9630062845237525,0.6286303017741907,0.0,2.34
0.036892018298799206,0.9631079817012008,0.6289997343639565,0.0,2.35
0.0367911551513253,0.9632088448486748,0.6293681514187971,0.0,2.36
0.03669111340500216,0.9633088865949978,0.6297355660241886,0.0,2.37
0.036591880902108534,0.9634081190978915,0.6301019903057425,0.0,2.38
0.036493448398476604,0.9635065516015234,0.6304674262942529,0.0,2.39
0.03639580523826849,0.9636041947617315,0.6308318818261531,0.0,2.4
0.03629894097316673,0.9637010590268332,0.6311953645963162,0.0,2.41
0.036202845357937316,0.9637971546420627,0.6315578821580549,0.0,2.42
0.036107508346108014,0.963892491653892,0.6319194419231214,0.0,2.43
0.036012920085758446,0.9639870799142416,0.6322800511617077,0.0,2.44
0.03591907091541815,0.9640809290845819,0.6326397170024454,0.0,2.45
0.035825951360070024,0.96417404863993,0.6329984464324057,0.0,2.46
0.03573355212725564,0.9642664478727444,0.6333562462970993,0.0,2.47
0.03564186410327905,0.9643581358967209,0.6337131233004769,0.0,2.48
0.035550875630731935,0.9644491243692681,0.6340690946686914,0.0,2.49
0.03546057958242045,0.9645394204175796,0.6344241605202621,0.0,2.5
0.0353709674395779,0.9646290325604221,0.6347783268802484,0.0,2.5100000000000002
0.03528203065279496,0.964717969347205,0.635131600402854,0.0,2.52
0.03519376082956182,0.9648062391704382,0.6354839876269592,0.0,2.5300000000000002
0.03510614973111279,0.9648938502688872,0.6358354949761206,0.0,2.54
0.035019189269348105,0.9649808107306519,0.6361861287585706,0.0,2.5500000000000003
0.03493287150383033,0.9650671284961697,0.6365358951672186,0.0,2.56
0.03484718863885378,0.9651528113611463,0.6368848002796501,0.0,2.57
0.03476213302058449,0.9652378669794155,0.6372328500581267,0.0,2.58
0.034677697134268895,0.9653223028657311,0.6375800503495865,0.0,2.59
0.03459387264946986,0.9654061273505301,0.6379264108289637,0.0,2.6
0.034510651435257354,0.9654893485647427,0.6382719408580297,0.0,2.61
0.0344280274262442,0.9655719725737558,0.6386166416643523,0.0,2.62
0.034345993542567455,0.9656540064574326,0.6389605190793591,0.0,2.63
0.03426454282674124,0.9657354571732588,0.6393035788423987,0.0,2.64
0.034183668441326455,0.9658163315586735,0.6396458266007399,0.0,2.65
0.034103363666654216,0.9658966363333458,0.6399872679095715,0.0,2.66
0.03402362189860169,0.9659763781013984,0.6403279082320034,0.0,2.67
0.03394443664641922,0.9660555633535808,0.6406677529390654,0.0,2.68
0.033865801530606865,0.9661341984693932,0.6410068073097079,0.0,2.69
0.03378771028083933,0.9662122897191606,0.641345076530802,0.0,2.7
0.03371015673393808,0.9662898432660619,0.6416825656971386,0.0,2.71
0.03363313257337876,0.9663668674266213,0.6420192897074674,0.0,2.72
0.033556633189116905,0.966443366810883,0.6423552476886876,0.0,2.73
0.03348065284236719,0.9665193471576328,0.6426904440070863,0.0,2.74
0.03340518569776928,0.9665948143022307,0.6430248837985083,0.0,2.75
0.03333022601629128,0.9666697739837087,0.6433585721192062,0.0,2.7600000000000002
0.03325576815365522,0.9667442318463448,0.643691513945095,0.0,2.77
0.03318180655879613,0.9668181934412039,0.6440237141710077,0.0,2.7800000000000002
0.03310833577235434,0.9668916642276456,0.6443551776099491,0.0,2.79
0.03303535042519979,0.9669646495748002,0.6446859089923516,0.0,2.8000000000000003
0.03296284523698768,0.9670371547630123,0.6450159129653291,0.0,2.81
0.03289081501474463,0.9671091849852553,0.645345194091933,0.0,2.82
0.032819254651484796,0.9671807453485152,0.6456737568504062,0.0,2.83
0.03274815912485497,0.967251840875145,0.6460016056334378,0.0,2.84
0.032677523495807874,0.9673224765041921,0.646328744747419,0.0,2.85
0.032607342907303556,0.9673926570926964,0.6466551784116966,0.0,2.86
0.03253761258303728,0.9674623874169628,0.646980910757829,0.0,2.87
0.032468327826193986,0.967531672173806,0.6473059458288406,0.0,2.88
0.032399484018228585,0.9676005159817714,0.6476302875784762,0.0,2.89
0.032331074563267094,0.9676689254367329,0.6479539496108913,0.0,2.9
0.032263094469180555,0.9677369055308195,0.64827693832925,0.0,2.91
0.03219554093707218,0.9678044590629278,0.6485992499584308,0.0,2.92
0.03212840954933092,0.9678715904506691,0.6489208886291142,0.0,2.93
0.032061695956448595,0.9679383040435514,0.6492418584083697,0.0,2.94
0.03199539587592368,0.9680046041240763,0.6495621632994394,0.0,2.95
0.031929505091187485,0.9680704949088125,0.6498818072415226,0.0,2.96
0.03186401945055168,0.9681359805494483,0.6502007941095604,0.0,2.97
0.03179893486617716,0.9682010651338229,0.6505191277140198,0.0,2.98
0.031734247313063305,0.9682657526869367,0.6508368118006778,0.0,2.99
0.03166995282805756,0.9683300471719425,0.651153850050406,0.0,3.0
0.03160604750888443,0.9683939524911156,0.6514702460789555,0.0,3.0100000000000002
0.03154252751319397,0.968457472486806,0.6517860034367401,0.0,3.02
0.03147938905762869,0.9685206109423713,0.6521011256086214,0.0,3.0300000000000002
0.03141662841690914,0.9685833715830908,0.652415616013693,0.0,3.04
0.03135424192293704,0.968645758077063,0.6527294780050649,0.0,3.0500000000000003
0.03129222596391616,0.9687077740360839,0.6530427148696475,0.0,3.06
0.031230576983490143,0.9687694230165098,0.6533553298279365,0.0,3.0700000000000003
0.031169290999995297,0.9688307090000047,0.6536673284817107,0.0,3.08
0.031108361425214642,0.9688916385747853,0.6539787300273275,0.0,3.09
0.03104778759895988,0.9689522124010401,0.6542895236423141,0.0,3.1
0.0309875660869478,0.9690124339130523,0.6545997128040713,0.0,3.11
0.030927693501695035,0.969072306498305,0.6549093009534983,0.0,3.12
0.03086816650169025,0.9691318334983098,0.6552182914955476,0.0,3.13
0.03080898179058245,0.9691910182094176,0.6555266877997784,0.0,3.14
0.030750136116384868,0.9692498638836151,0.6558344932009115,0.0,3.15
0.030691626270693943,0.969308373729306,0.6561417109993828,0.0,3.16
0.03063344908792336,0.9693665509120767,0.656448344461898,0.0,3.17
0.03057560144455245,0.9694243985554476,0.656754396821987,0.0,3.18
0.030518080258389074,0.9694819197416109,0.6570598712805572,0.0,3.19
0.030460882487846126,0.9695391175121538,0.6573647710064485,0.0,3.2
0.030404005131231832,0.9695959948687681,0.6576690991369875,0.0,3.21
0.030347445226053368,0.9696525547739466,0.6579728587785407,0.0,3.22
0.030291199848333252,0.9697088001516667,0.6582760530070705,0.0,3.23
0.030235266111938802,0.9697647338880612,0.6585786848686874,0.0,3.24
0.03017964116792371,0.9698203588320763,0.6588807573802058,0.0,3.25
0.030124322203882045,0.9698756777961179,0.659182273529697,0.0,3.2600000000000002
0.03006930581572612,0.9699306941842739,0.659483239716528,0.0,3.27
0.030014589510652265,0.9699854104893477,0.6597836575441813,0.0,3.2800000000000002
0.02996017075697935,0.9700398292430207,0.6600835289752344,0.0,3.29
0.02990604686169669,0.9700939531383033,0.6603828570143728,0.0,3.3000000000000003
0.02985221516424863,0.9701477848357514,0.6606816446476699,0.0,3.31
0.029798673035941282,0.9702013269640587,0.6609798948433261,0.0,3.3200000000000003
0.029745417879359675,0.9702545821206403,0.6612776105524109,0.0,3.33
0.02969244712779596,0.970307552872204,0.6615747947096016,0.0,3.34
0.02963975824468743,0.9703602417553125,0.6618714502339251,0.0,3.35
0.029587348723064958,0.970412651276935,0.6621675800294977,0.0,3.36
0.029535216085011303,0.9704647839149887,0.6624631869862652,0.0,3.37
0.02948335788112883,0.9705166421188711,0.6627582739807437,0.0,3.38
0.029431771690017,0.970568228309983,0.6630528438767603,0.0,3.39
0.029380455117758986,0.970619544882241,0.6633468995261929,0.0,3.4
0.029329405797417416,0.9706705942025826,0.6636404437697105,0.0,3.41
0.029278621388538918,0.9707213786114611,0.6639334794375147,0.0,3.42
0.029228099576667475,0.9707719004233325,0.6642260093500788,0.0,3.43
0.029177838072866332,0.9708221619271337,0.6645180363188887,0.0,3.44
0.029127835041379765,0.9708721649586203,0.6648095606468379,0.0,3.45
0.02907808877758449,0.9709219112224156,0.6651005819707309,0.0,3.46
0.029028596397388157,0.9709714036026118,0.6653911069551725,0.0,3.47
0.02897935573955817,0.9710206442604419,0.665681138187041,0.0,3.48
0.02893036466766208,0.9710696353323379,0.6659706782363366,0.0,3.49
0.028881621069660784,0.9711183789303393,0.6662597296566252,0.0,3.5
0.028833122857508744,0.9711668771424913,0.6665482949854825,0.0,3.5100000000000002
0.028784867966760764,0.9712151320332393,0.6668363767449388,0.0,3.52
0.02873685435618561,0.9712631456438144,0.6671239774419222,0.0,3.5300000000000002
0.02868908000738602,0.971310919992614,0.6674110995687033,0.0,3.54
0.028641542924424963,0.971358457075575,0.6676977456033395,0.0,3.5500000000000003
0.028594241133458403,0.9714057588665416,0.6679839180101188,0.0,3.56
0.028547172682373976,0.971452827317626,0.6682696192400039,0.0,3.5700000000000003
0.028500335640435692,0.9714996643595644,0.6685548517310769,0.0,3.58
0.028453728097934623,0.9715462719020653,0.6688396179089825,0.0,3.59
0.028407348165845194,0.9715926518341548,0.6691239201873734,0.0,3.6
0.0283611939754873,0.9716388060245127,0.6694077609683533,0.0,3.61
0.028315263678193824,0.9716847363218062,0.6696911426429217,0.0,3.62
0.028269555444983722,0.9717304445550162,0.6699740675914178,0.0,3.63
0.02822406847613797,0.971775931523862,0.6702565319026184,0.0,3.64
0.028178800232809997,0.97182119976719,0.6705385425454129,0.0,3.65
0.02813374893537043,0.9718662510646295,0.6708201019039498,0.0,3.66
0.028088912855876124,0.9719110871441239,0.6711012121452792,0.0,3.67
0.02804429028580103,0.971955709714199,0.6713818754178622,0.0,3.68
0.02799987953575983,0.9720001204642401,0.6716620938517597,0.0,3.69
0.027955678935235772,0.9720443210647642,0.6719418695588211,0.0,3.7
0.02791168683231297,0.9720883131676871,0.6722212046328729,0.0,3.71
0.02786790159341282,0.9721320984065872,0.6725001011499078,0.0,3.72
0.027824321603034496,0.9721756783969655,0.6727785611682731,0.0,3.73
0.027780945263499633,0.9722190547365004,0.6730565867288597,0.0,3.74
0.02773777099470091,0.9722622290052991,0.673334179855291,0.0,3.75
0.027694797233854533,0.9723052027661455,0.6736113425541113,0.0,3.7600000000000002
0.027652022435256596,0.9723479775647434,0.6738880768149748,0.0,3.77
0.027609445070043166,0.9723905549299569,0.6741643846108345,0.0,3.7800000000000002
0.02756706362595413,0.9724329363740458,0.6744402678981307,0.0,3.79
0.027524876607100617,0.9724751233928994,0.6747157286169799,0.0,3.8000000000000003
0.02748288253373597,0.972517117466264,0.6749907686913638,0.0,3.81
0.027441079961517154,0.9725589200384829,0.6752653899011039,0.0,3.8200000000000003
0.0273994674430477,0.9726005325569523,0.6755395941324346,0.0,3.83
0.02735804353368229,0.9726419564663177,0.6758133833401938,0.0,3.84
0.02731680681686738,0.9726831931831326,0.6760867593796063,0.0,3.85
0.027275755891141576,0.9727242441088584,0.6763597240903476,0.0,3.86
0.027234889369927545,0.9727651106300724,0.6766322792967231,0.0,3.87
0.02719420588132684,0.9728057941186732,0.6769044268078482,0.0,3.88
0.02715370406791798,0.972846295932082,0.6771761684178278,0.0,3.89
0.027113382586557423,0.9728866174134426,0.6774475059059359,0.0,3.9
0.027073240108183603,0.9729267598918164,0.6777184410367955,0.0,3.91
0.02703327531762379,0.9729667246823762,0.6779889755605577,0.0,3.92
0.02699348691340389,0.9730065130865961,0.6782591112130822,0.0,3.93
