Time,R,S,Ep,E,k0,k2,k3,J3,k4,J4,Et,Km3,Km4,env,r0,r2,r3,r4
1.3,0.5820723365666217,0.0,0.943338078660102,0.05666192133989806,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05666192133989806,0.0,0.49475527086148974,0.4947552708614898
1.31,0.5826370051648248,0.0,0.9437006456363336,0.056299354363666385,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.056299354363666385,0.0,0.49475726474247705,0.49475726474247705
1.32,0.5831980808482224,0.0,0.9440563558168189,0.055943644183181054,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.055943644183181054,0.0,0.4947592194428397,0.4947592194428397
1.33,0.5837556312508005,0.0,0.9444054223758479,0.05559457762415208,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05559457762415208,0.0,0.4947611362186593,0.49476113621865936
1.34,0.5843097260517622,0.0,0.944748051874723,0.05525194812527699,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05525194812527699,0.0,0.49476301628457675,0.4947630162845768
1.35,0.5848604439571836,0.0,0.9450844487915111,0.054915551208488886,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.054915551208488886,0.0,0.4947648608389273,0.49476486083892735
1.36,0.5854078392829619,0.0,0.945414795497771,0.054585204502229,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.054585204502229,0.0,0.49476667095426863,0.4947666709542686
1.37,0.5859519729962549,0.0,0.9457392718697774,0.05426072813022268,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05426072813022268,0.0,0.49476844768530004,0.4947684476853
1.3800000000000001,0.5864929037523088,0.0,0.9460580500938639,0.05394194990613614,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05394194990613614,0.0,0.49477019204063066,0.4947701920406307
1.3900000000000001,0.5870306880753853,0.0,0.9463712951314306,0.05362870486856946,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05362870486856946,0.0,0.49477190498559154,0.4947719049855915
1.4000000000000001,0.5875653823271848,0.0,0.9466791661797459,0.053320833820254106,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.053320833820254106,0.0,0.4947735874504655,0.49477358745046557
1.41,0.5880970374955377,0.0,0.946981813973863,0.0530181860261369,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0530181860261369,0.0,0.49477524031597053,0.4947752403159706
1.42,0.5886257034815752,0.0,0.9472793835893294,0.05272061641067057,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05272061641067057,0.0,0.4947768644288019,0.49477686442880187
1.43,0.5891514279272473,0.0,0.9475720140406277,0.052427985959372224,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.052427985959372224,0.0,0.494778460599635,0.494778460599635
1.44,0.5896742562153231,0.0,0.9478598385510367,0.05214016144896332,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05214016144896332,0.0,0.4947800296047869,0.4947800296047869
1.45,0.5901942657776179,0.0,0.948143003388964,0.05185699661103604,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05185699661103604,0.0,0.4947815722889851,0.4947815722889851
1.46,0.5907114847286743,0.0,0.9484216235207706,0.05157837647922938,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05157837647922938,0.0,0.49478308932384846,0.49478308932384846
1.47,0.5912259522217886,0.0,0.9486958162114206,0.05130418378857934,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05130418378857934,0.0,0.4947845813912498,0.4947845813912498
1.48,0.5917377073605369,0.0,0.9489656950394338,0.05103430496056614,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05103430496056614,0.0,0.4947860491508047,0.4947860491508047
1.49,0.5922467869070436,0.0,0.9492313688527396,0.05076863114726042,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05076863114726042,0.0,0.49478749323431725,0.49478749323431725
1.5,0.5927532252819818,0.0,0.9494929419683982,0.05050705803160186,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05050705803160186,0.0,0.4947889142469954,0.49478891424699534
1.51,0.5932570545645737,0.0,0.9497505143621149,0.05024948563788509,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.05024948563788509,0.0,0.49479031276860197,0.4947903127686019
1.52,0.5937583044925893,0.0,0.9500041818481527,0.04999581815184727,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04999581815184727,0.0,0.4947916893545461,0.4947916893545461
1.53,0.5942570024623478,0.0,0.9502540362502092,0.049745963749790845,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.049745963749790845,0.0,0.4947930445369175,0.4947930445369175
1.54,0.5947531735287169,0.0,0.9505001655637823,0.04949983443621773,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04949983443621773,0.0,0.49479437882546834,0.4947943788254683
1.55,0.5952469709696019,0.0,0.9507427179302563,0.04925728206974362,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04925728206974362,0.0,0.4947956930542533,0.4947956930542533
1.56,0.5957383655215713,0.0,0.9509817482685641,0.049018251731435904,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.049018251731435904,0.0,0.49479698755048296,0.49479698755048296
1.57,0.5962273830528863,0.0,0.9512173366555937,0.048782663344406285,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.048782663344406285,0.0,0.4947982627764531,0.49479826277645306
1.58,0.5967140576467218,0.0,0.9514495648262065,0.04855043517379359,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04855043517379359,0.0,0.4947995192021291,0.4947995192021291
1.59,0.5971984226414893,0.0,0.9516785118543691,0.048321488145630864,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.048321488145630864,0.0,0.49480075728180856,0.49480075728180856
1.6,0.5976805106308352,0.0,0.951904254252177,0.04809574574782306,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04809574574782306,0.0,0.4948019774547237,0.4948019774547237
1.61,0.5981603540221465,0.0,0.9521268663223353,0.047873133677664645,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.047873133677664645,0.0,0.4948031801470089,0.4948031801470089
1.62,0.5986379865856218,0.0,0.9523464209455557,0.047653579054444395,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.047653579054444395,0.0,0.49480436577600895,0.49480436577600895
1.6300000000000001,0.5991134373545127,0.0,0.9525629868579041,0.04743701314209588,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04743701314209588,0.0,0.49480553473563166,0.49480553473563166
1.6400000000000001,0.599586736356134,0.0,0.9527766313917932,0.04722336860820673,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04722336860820673,0.0,0.4948066874112098,0.49480668741120976
1.6500000000000001,0.6000579129087912,0.0,0.952987419760716,0.04701258023928398,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04701258023928398,0.0,0.4948078241756861,0.4948078241756861
1.6600000000000001,0.6005269956217809,0.0,0.9531954151343562,0.04680458486564375,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04680458486564375,0.0,0.49480894539006653,0.49480894539006653
1.67,0.600994012395391,0.0,0.9534006787104797,0.046599321289520226,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.046599321289520226,0.0,0.49481005140385353,0.4948100514038535
1.68,0.6014589922791843,0.0,0.9536032705899112,0.0463967294100888,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0463967294100888,0.0,0.4948111425598016,0.4948111425598015
1.69,0.6019219631931013,0.0,0.9538032488277475,0.04619675117225257,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04619675117225257,0.0,0.49481221918884233,0.49481221918884233
1.7,0.6023829495133531,0.0,0.9540006684759469,0.045999331524053125,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.045999331524053125,0.0,0.4948132816049756,0.4948132816049756
1.71,0.6028419765320788,0.0,0.9541955835813969,0.04580441641860314,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04580441641860314,0.0,0.49481433011606624,0.49481433011606624
1.72,0.6032990688316694,0.0,0.9543880465326834,0.04561195346731661,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04561195346731661,0.0,0.49481536502036005,0.49481536502036
1.73,0.6037542502847678,0.0,0.954578108115868,0.04542189188413208,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04542189188413208,0.0,0.49481638660681754,0.49481638660681754
1.74,0.6042075440542695,0.0,0.9547658175679932,0.04523418243200684,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04523418243200684,0.0,0.49481739515543355,0.49481739515543355
1.75,0.6046589725933217,0.0,0.9549512226284252,0.04504877737157476,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04504877737157476,0.0,0.49481839093754343,0.49481839093754343
1.76,0.6051085576453239,0.0,0.9551343695881351,0.04486563041186486,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04486563041186486,0.0,0.49481937421611694,0.49481937421611694
1.77,0.6055563202439277,0.0,0.955315303337016,0.04468469666298403,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04468469666298403,0.0,0.4948203452460399,0.4948203452460399
1.78,0.6060022807130367,0.0,0.9554940674093272,0.044505932590672766,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.044505932590672766,0.0,0.4948213042743843,0.4948213042743843
1.79,0.6064464586668069,0.0,0.955670704027353,0.04432929597264698,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04432929597264698,0.0,0.49482225154066767,0.49482225154066767
1.8,0.6068889161914441,0.0,0.9558452711133573,0.044154728886642736,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.044154728886642736,0.0,0.4948231873680591,0.4948231873680591
1.81,0.6073296436687702,0.0,0.9560177971486421,0.043982202851357885,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.043982202851357885,0.0,0.49482411192137626,0.49482411192137626
1.82,0.6077686593636983,0.0,0.9561883208339479,0.043811679166052074,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.043811679166052074,0.0,0.49482502541980183,0.49482502541980183
1.83,0.608205982062701,0.0,0.9563568801839747,0.04364311981602533,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04364311981602533,0.0,0.49482592807840503,0.49482592807840503
1.84,0.6086416299352778,0.0,0.9565235121116595,0.043476487888340416,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.043476487888340416,0.0,0.49482682010593204,0.49482682010593204
1.85,0.6090756205339539,0.0,0.9566882524620982,0.04331174753790175,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04331174753790175,0.0,0.49482770170500645,0.49482770170500645
1.86,0.6095079707942813,0.0,0.9568511360451999,0.04314886395480006,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04314886395480006,0.0,0.4948285730723222,0.49482857307232214
1.87,0.609938697034838,0.0,0.9570121966671313,0.042987803332868654,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.042987803332868654,0.0,0.49482943439882887,0.4948294343988288
1.8800000000000001,0.6103678149572287,0.0,0.9571714671606022,0.04282853283939776,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04282853283939776,0.0,0.49483028586991,0.49483028586991
1.8900000000000001,0.6107953396460839,0.0,0.9573289794140419,0.042671020585958105,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.042671020585958105,0.0,0.49483112766555515,0.4948311276655551
1.9000000000000001,0.611221285569061,0.0,0.9574847643997146,0.042515235600285396,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.042515235600285396,0.0,0.49483195996052476,0.49483195996052476
1.9100000000000001,0.6116456974882386,0.0,0.9576388633837886,0.042361136616211485,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.042361136616211485,0.0,0.49483278298422695,0.49483278298422695
1.92,0.6120686094879834,0.0,0.9577913128351598,0.04220868716484013,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04220868716484013,0.0,0.4948335969400754,0.4948335969400754
1.93,0.6124900065354816,0.0,0.9579421308822271,0.04205786911777292,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04205786911777292,0.0,0.49483440193326145,0.49483440193326145
1.94,0.6129099037670247,0.0,0.9580913460313262,0.04190865396867381,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04190865396867381,0.0,0.49483519812412596,0.49483519812412596
1.95,0.6133283158650887,0.0,0.9582389860298585,0.04176101397014154,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04176101397014154,0.0,0.494835985668681,0.4948359856686809
1.96,0.6137452570583346,0.0,0.958385077887835,0.041614922112164984,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.041614922112164984,0.0,0.49483676471873606,0.494836764718736
1.97,0.6141607411216078,0.0,0.9585296478986793,0.04147035210132067,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04147035210132067,0.0,0.49483753542202036,0.49483753542202036
1.98,0.6145747813759384,0.0,0.9586727216593177,0.0413272783406823,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0413272783406823,0.0,0.4948382979223002,0.4948382979223002
1.99,0.6149873906885415,0.0,0.9588143240895864,0.041185675910413534,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.041185675910413534,0.0,0.4948390523594925,0.49483905235949255
2.0,0.6153985814728166,0.0,0.9589544794509821,0.041045520549017916,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.041045520549017916,0.0,0.4948397988697745,0.4948397988697745
2.0100000000000002,0.6158083656883481,0.0,0.9590932113647815,0.040906788635218495,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.040906788635218495,0.0,0.4948405375856895,0.4948405375856895
2.02,0.616216754840905,0.0,0.9592305428295563,0.0407694571704437,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0407694571704437,0.0,0.4948412686362492,0.4948412686362493
2.0300000000000002,0.6166238200163086,0.0,0.9593665162246794,0.04063348377532063,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04063348377532063,0.0,0.49484199225338094,0.494841992253381
2.04,0.6170295339130764,0.0,0.9595011404233734,0.04049885957662661,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04049885957662661,0.0,0.49484270849045464,0.49484270849045464
2.05,0.6174339069116389,0.0,0.9596344365942037,0.040365563405796286,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.040365563405796286,0.0,0.49484341746610994,0.49484341746610994
2.06,0.617836951509526,0.0,0.9597664261882746,0.04023357381172547,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04023357381172547,0.0,0.4948441193003012,0.4948441193003012
2.07,0.6182386798928234,0.0,0.9598971301392587,0.04010286986074128,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.04010286986074128,0.0,0.4948448141100468,0.49484481411004677
2.08,0.6186391039361723,0.0,0.9600265688769073,0.03997343112309273,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03997343112309273,0.0,0.4948455020095079,0.49484550200950783
2.09,0.6190382352027692,0.0,0.9601547623401311,0.03984523765986892,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03984523765986892,0.0,0.4948461831100644,0.4948461831100644
2.1,0.6194360849443671,0.0,0.9602817299896705,0.03971827001032943,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03971827001032943,0.0,0.4948468575203892,0.4948468575203892
2.11,0.6198326641012737,0.0,0.9604074908203681,0.0395925091796319,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0395925091796319,0.0,0.49484752534651905,0.494847525346519
2.12,0.6202279833023528,0.0,0.9605320633730584,0.03946793662694158,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03946793662694158,0.0,0.49484818669192376,0.49484818669192376
2.13,0.620622052865024,0.0,0.9606554657460905,0.03934453425390946,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03934453425390946,0.0,0.49484884165757337,0.49484884165757337
2.14,0.6210148996247006,0.0,0.9607777208276203,0.03922227917237969,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03922227917237969,0.0,0.49484949036970344,0.4948494903697034
2.15,0.6214065460678541,0.0,0.9608988497118702,0.03910115028812975,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03910115028812975,0.0,0.49485013294486463,0.4948501329448646
2.16,0.6217969855341821,0.0,0.9610188641525598,0.038981135847440194,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.038981135847440194,0.0,0.4948507694499183,0.4948507694499183
2.17,0.6221862288635368,0.0,0.9611377810522437,0.03886221894775627,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03886221894775627,0.0,0.4948513999789171,0.49485139997891703
2.18,0.622574286676379,0.0,0.9612556169401303,0.03874438305986974,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03874438305986974,0.0,0.49485202462380384,0.4948520246238038
2.19,0.6229611693737777,0.0,0.9613723879811564,0.038627612018843516,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.038627612018843516,0.0,0.4948526434744643,0.4948526434744642
2.2,0.6233468871374098,0.0,0.9614881099847962,0.038511890015203824,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.038511890015203824,0.0,0.4948532566187781,0.4948532566187781
2.21,0.6237314499295609,0.0,0.9616027984136092,0.0383972015863908,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0383972015863908,0.0,0.4948538641426684,0.4948538641426684
2.22,0.6241148674931247,0.0,0.9617164683915415,0.03828353160845858,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03828353160845858,0.0,0.4948544661301497,0.49485446613014966
2.23,0.6244971493516033,0.0,0.9618291347119834,0.03817086528801661,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03817086528801661,0.0,0.49485506266337465,0.49485506266337465
2.24,0.6248783048091069,0.0,0.9619408118455965,0.03805918815440351,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03805918815440351,0.0,0.49485565382267915,0.49485565382267915
2.25,0.6252583429503541,0.0,0.9620515139479139,0.03794848605208612,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03794848605208612,0.0,0.4948562396866264,0.4948562396866264
2.2600000000000002,0.6256372923840228,0.0,0.9621612605680394,0.03783873943196061,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03783873943196061,0.0,0.49485682036221185,0.4948568203622118
2.27,0.6260151496834649,0.0,0.9622700616889014,0.03772993831109857,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03772993831109857,0.0,0.4948573959057068,0.4948573959057068
2.2800000000000002,0.6263919230830965,0.0,0.9623779304727229,0.0376220695272771,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0376220695272771,0.0,0.4948579663901162,0.4948579663901162
2.29,0.626767621729504,0.0,0.9624848801181792,0.03751511988182075,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03751511988182075,0.0,0.49485853188854473,0.49485853188854473
2.3000000000000003,0.6271422545975666,0.0,0.9625909235519362,0.037409076448063794,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.037409076448063794,0.0,0.4948590924725682,0.49485909247256815
2.31,0.6275158304904558,0.0,0.9626960734348196,0.03730392656518044,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03730392656518044,0.0,0.4948596482122686,0.4948596482122686
2.32,0.6278883580396362,0.0,0.9628003421678158,0.0371996578321841,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0371996578321841,0.0,0.49486019917626894,0.49486019917626894
2.33,0.6282598457048646,0.0,0.9629037418979082,0.03709625810209186,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03709625810209186,0.0,0.4948607454317668,0.4948607454317668
2.34,0.6286303017741907,0.0,0.9630062845237525,0.03699371547624756,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03699371547624756,0.0,0.49486128704456694,0.4948612870445669
2.35,0.6289997343639565,0.0,0.9631079817012008,0.036892018298799206,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.036892018298799206,0.0,0.49486182407911306,0.494861824079113
2.36,0.6293681514187971,0.0,0.9632088448486748,0.0367911551513253,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0367911551513253,0.0,0.49486235659851874,0.49486235659851874
2.37,0.6297355660241886,0.0,0.9633088865949978,0.03669111340500216,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03669111340500216,0.0,0.4948628846722114,0.49486288467221135
2.38,0.6301019903057425,0.0,0.9634081190978915,0.036591880902108534,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.036591880902108534,0.0,0.49486340836705395,0.4948634083670539
2.39,0.6304674262942529,0.0,0.9635065516015234,0.036493448398476604,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.036493448398476604,0.0,0.49486392773446214,0.4948639277344621
2.4,0.6308318818261531,0.0,0.9636041947617315,0.03639580523826849,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03639580523826849,0.0,0.4948644428332361,0.4948644428332361
2.41,0.6311953645963162,0.0,0.9637010590268332,0.03629894097316673,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03629894097316673,0.0,0.49486495372101447,0.4948649537210144
2.42,0.6315578821580549,0.0,0.9637971546420627,0.036202845357937316,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.036202845357937316,0.0,0.4948654604542998,0.4948654604542998
2.43,0.6319194419231214,0.0,0.963892491653892,0.036107508346108014,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.036107508346108014,0.0,0.49486596308848335,0.4948659630884833
2.44,0.6322800511617077,0.0,0.9639870799142416,0.036012920085758446,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.036012920085758446,0.0,0.49486646167786924,0.49486646167786924
2.45,0.6326397170024454,0.0,0.9640809290845819,0.03591907091541815,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03591907091541815,0.0,0.4948669562756979,0.4948669562756979
2.46,0.6329984464324057,0.0,0.96417404863993,0.035825951360070024,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.035825951360070024,0.0,0.49486744693416884,0.49486744693416884
2.47,0.6333562462970993,0.0,0.9642664478727444,0.03573355212725564,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03573355212725564,0.0,0.49486793370446325,0.4948679337044633
2.48,0.6337131233004769,0.0,0.9643581358967209,0.03564186410327905,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03564186410327905,0.0,0.4948684166367653,0.49486841663676523
2.49,0.6340690946686914,0.0,0.9644491243692681,0.035550875630731935,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.035550875630731935,0.0,0.4948688957945995,0.4948688957945995
2.5,0.6344241605202621,0.0,0.9645394204175796,0.03546057958242045,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03546057958242045,0.0,0.4948693712175773,0.49486937121757724
2.5100000000000002,0.6347783268802484,0.0,0.9646290325604221,0.0353709674395779,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0353709674395779,0.0,0.49486984295259023,0.49486984295259023
2.52,0.635131600402854,0.0,0.964717969347205,0.03528203065279496,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03528203065279496,0.0,0.4948703110466419,0.49487031104664186
2.5300000000000002,0.6354839876269592,0.0,0.9648062391704382,0.03519376082956182,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03519376082956182,0.0,0.4948707755458613,0.49487077554586134
2.54,0.6358354949761206,0.0,0.9648938502688872,0.03510614973111279,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03510614973111279,0.0,0.49487123649552106,0.49487123649552106
2.5500000000000003,0.6361861287585706,0.0,0.9649808107306519,0.035019189269348105,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.035019189269348105,0.0,0.4948716939400551,0.4948716939400551
2.56,0.6365358951672186,0.0,0.9650671284961697,0.03493287150383033,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03493287150383033,0.0,0.4948721479230754,0.4948721479230753
2.57,0.6368848002796501,0.0,0.9651528113611463,0.03484718863885378,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03484718863885378,0.0,0.494872598487389,0.494872598487389
2.58,0.6372328500581267,0.0,0.9652378669794155,0.03476213302058449,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03476213302058449,0.0,0.4948730456750142,0.4948730456750142
2.59,0.6375800503495865,0.0,0.9653223028657311,0.034677697134268895,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.034677697134268895,0.0,0.4948734895271965,0.49487348952719645
2.6,0.6379264108289637,0.0,0.9654061273505301,0.03459387264946986,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.03459387264946986,0.0,0.4948739300894271,0.49487393008942704
