ACA,ACAX,ADP,AMP,ATP,BPG,CNX,CNX0,DHAP,EtOH,EtOHX,F6P,FBP,G6P,GAP,Glc,GlcX,GlcX0,Glyc,GlycX,NAD,NADH,P,PEP,Pyr,Time
1.48153,1.28836,1.5,0.33,2.1,0.00027,5.20358,5.6,2.95,19.2379,16.4514,0.49,4.64,4.2,0.115,0.573074,6.7,24.0,4.196,1.68478,0.65,0.33,0.0,0.04,8.7,0.0
1.4815236335973998,1.2883599956202705,1.5020716448761489,0.33120282755169184,2.0967255275721586,0.00026940820486120277,5.203580000915113,5.6,2.950057782746591,19.23790768493247,16.45139999124906,0.49019168285500786,4.640306908298224,4.203824693660997,0.11499786898714634,1.1240589171113,6.690759450604375,24.0,4.196002105865603,1.6847800037053644,0.6499251577162647,0.3300748422837353,0.0,0.040010589202161724,8.700073848228914,0.01
1.4814719459055976,1.2883598852797882,1.5057190289065292,0.3337013131835914,2.0905796579098794,0.0002683038300056961,5.203580001835882,5.6,2.950359575378402,19.237962743723486,16.45140006004914,0.4904869973119793,4.641982848905838,4.209547987492737,0.11501573965726393,1.5007249246979883,6.68441926689889,24.0,4.196021406782127,1.6847800103245583,0.6496681168338241,0.33033188316617584,0.0,0.04002495027642386,8.700395577372186,0.02
1.4813412067518816,1.2883594026180134,1.5102126878291766,0.33687064323826493,2.0829166689325587,0.0002669239697845096,5.203580002795893,5.6,2.9510613897045244,19.23810379526573,16.451400399189854,0.4906531180682184,4.645542855819911,4.214676115994107,0.11506312451265213,1.7738021931504713,6.679818072960931,24.0,4.196077405900288,1.684780028548902,0.649252298136668,0.33074770186333213,0.0,0.040039855556215774,8.701014227216461,0.03
1.4811150659950008,1.288358180410541,1.5153163207878777,0.340538628407751,2.074145050804372,0.00026535533989178854,5.203580003876398,5.6,2.9522843209429896,19.238353135311883,16.451401285730203,0.4906277264655546,4.651211185647367,4.218517782330438,0.11514179096594837,1.9785496574418628,6.676367954039797,24.0,4.196188633666467,1.6847800731896048,0.6487008670030127,0.33129913299698766,0.0,0.0400560756704839,8.701963216636242,0.04
1.480787409576935,1.2883558083911122,1.520883513902524,0.3446094954495169,2.06450699064796,0.00026365059962607355,5.203580005216538,5.6,2.9541124000312875,19.23872270396114,16.451403043007904,0.490392881942093,4.6591057934420395,4.220804302110706,0.11525207661921075,2.1354721168735513,6.673725354968075,24.0,4.196372862307234,1.6847801648827148,0.6480294220753595,0.3319705779246409,0.0,0.04007402014690941,8.703275830262228,0.05
1.480357946823996,1.2883518659606465,1.526795127537624,0.34900757916583997,2.054197293296536,0.0002618507730034069,5.2035800070170195,5.6,2.95659819282014,19.239217946627875,16.451406017243443,0.4899485343200766,4.669282197627452,4.221438768477056,0.11539379660329262,2.257625194217502,6.671671025143574,24.0,4.196647158570268,1.6847803298577138,0.6472503481568581,0.33274965184314226,0.0,0.04009382034438454,8.704983283278297,0.06
1.479829982669446,1.288345941384064,1.5329433622797985,0.3536631236751489,2.043393514045053,0.00025999160529956595,5.203580009540076,5.6,2.959769595287804,19.239839807281314,16.45141056221115,0.48930410074861774,4.681748555754676,4.220415959909092,0.11556637617169109,2.3538362283519723,6.6700565233353135,24.0,4.197027721189832,1.6847805996827903,0.6463750454855941,0.3336249545144064,0.0,0.04011546739599753,8.707113265602135,0.07
1.4792092277833095,1.2883376440424796,1.5392273553018392,0.3585079873356521,2.0322646573625094,0.0002581055046062812,5.203580013107165,5.6,2.9636351192119887,19.24058583904809,16.451417028183876,0.488474699223761,4.6964731716804025,4.2177879301486385,0.11576886326501332,2.4303321870073145,6.66877704140512,24.0,4.197529665399932,1.6847810109465398,0.6454148207934689,0.3345851792065316,0.0,0.040138875822347486,8.7096892175717,0.08
1.4785030903095735,1.2883266127864197,1.5455524232684852,0.363474560127351,2.0209730166041644,0.00025622206300807056,5.203580018095165,5.6,2.9681876955543247,19.24145091226682,16.451425753417723,0.4874790267382327,4.713389900543032,4.213645664695148,0.11599994256565212,2.4916433502251447,6.667756272295562,24.0,4.1981668188473655,1.6847816048719357,0.644381170158309,0.33561882984169145,0.0,0.04016391401605381,8.71273000383931,0.09
