As,Asyn,Bs,Bsyn,Time
0.0059999493973898355,3.541974893210537e-08,1.5299929221185518e-09,4.5160577955774405e-15,0.85
0.005999948802069329,3.583644830412392e-08,1.5479927546019734e-09,4.6229420473759644e-15,0.86
0.005999948206748923,3.62531475934309e-08,1.5659925851261505e-09,4.73107639613148e-15,0.87
0.005999947611428618,3.666984680002632e-08,1.5839924136910836e-09,4.840460841583818e-15,0.88
0.005999947016108413,3.70865459239102e-08,1.601992240296773e-09,4.951095383472808e-15,0.89
0.005999946420788308,3.750324496508255e-08,1.619992064943219e-09,5.062980021538282e-15,0.9
0.0059999458254683035,3.791994392354339e-08,1.6379918876304218e-09,5.1761147555200695e-15,0.91
0.0059999452301484,3.833664279929274e-08,1.6559917083583819e-09,5.290499585158002e-15,0.92
0.005999944634828597,3.8753341592330606e-08,1.6739915271270995e-09,5.40613451019191e-15,0.93
0.005999944039508894,3.917004030265701e-08,1.691991343936575e-09,5.5230195303616245e-15,0.9400000000000001
0.005999943444189291,3.958673893027196e-08,1.7099911587868085e-09,5.641154645406976e-15,0.9500000000000001
0.005999942848869789,4.0003437475175466e-08,1.7279909716778006e-09,5.760539855067796e-15,0.96
0.005999942253550388,4.042013593736756e-08,1.7459907826095516e-09,5.881175159083916e-15,0.97
0.005999941658231087,4.0836834316848255e-08,1.7639905915820617e-09,6.003060557195167e-15,0.98
0.005999941062911886,4.125353261361756e-08,1.7819903985953312e-09,6.126196049141379e-15,0.99
0.005999940467592785,4.167023082767548e-08,1.7999902036493606e-09,6.250581634662384e-15,1.0
0.0059999398722737855,4.208692895902205e-08,1.81799000674415e-09,6.3762173134980126e-15,1.01
0.005999939276954886,4.250362700765727e-08,1.8359898078796999e-09,6.5031030853880964e-15,1.02
0.005999938681636088,4.2920324973581166e-08,1.8539896070560105e-09,6.6312389500724666e-15,1.03
0.005999938086317389,4.3337022856793745e-08,1.8719894042730824e-09,6.760624907290954e-15,1.04
0.0059999374909987906,4.3753720657295025e-08,1.8899891995309156e-09,6.891260956783391e-15,1.05
0.005999936895680293,4.417041837508503e-08,1.9079889928295102e-09,7.023147098289609e-15,1.06
0.005999936300361896,4.458711601016376e-08,1.925988784168867e-09,7.15628333154944e-15,1.07
0.0059999357050435995,4.500381356253124e-08,1.943988573548986e-09,7.290669656302714e-15,1.08
0.005999935109725403,4.542051103218748e-08,1.9619883609698675e-09,7.426306072289262e-15,1.09
0.005999934514407307,4.58372084191325e-08,1.9799881464315124e-09,7.563192579248918e-15,1.1
0.005999933919089311,4.625390572336631e-08,1.9979879299339204e-09,7.701329176921513e-15,1.11
0.005999933323771417,4.6670602944888924e-08,2.015987711477092e-09,7.840715865046877e-15,1.12
0.005999932728453622,4.708730008370037e-08,2.0339874910610276e-09,7.981352643364843e-15,1.1300000000000001
0.005999932133135929,4.7503997139800646e-08,2.0519872686857276e-09,8.123239511615242e-15,1.1400000000000001
0.005999931537818335,4.792069411318978e-08,2.069987044351192e-09,8.266376469537907e-15,1.1500000000000001
0.005999930942500842,4.833739100386777e-08,2.0879868180574208e-09,8.410763516872667e-15,1.16
0.005999930347183449,4.875408781183466e-08,2.105986589804415e-09,8.556400653385376e-15,1.17
0.005999929751866157,4.9170784537090444e-08,2.1239863595921753e-09,8.70328787882627e-15,1.18
0.005999929156548966,4.958748117963514e-08,2.141986127420701e-09,8.851425192915929e-15,1.19
0.005999928561231874,5.0004177739468765e-08,2.1599858932899932e-09,9.000812595384922e-15,1.2
0.005999927965914883,5.042087421659134e-08,2.177985657200052e-09,9.15145008596641e-15,1.21
0.005999927370597993,5.083757061100287e-08,2.195985419150877e-09,9.303337664398105e-15,1.22
0.005999926775281203,5.125426692270338e-08,2.2139851791424695e-09,9.456475330419933e-15,1.23
0.005999926179964514,5.167096315169288e-08,2.2319849371748296e-09,9.610863083772174e-15,1.24
0.005999925584647924,5.2087659297971384e-08,2.2499846932479575e-09,9.76650092419493e-15,1.25
0.005999924989331436,5.250435536153891e-08,2.2679844473618535e-09,9.92338885142812e-15,1.26
0.005999924394015047,5.292105134239547e-08,2.2859841995165176e-09,1.0081526865211585e-14,1.27
0.00599992379869876,5.333774724054108e-08,2.3039839497119506e-09,1.0240914965285146e-14,1.28
0.005999923203382573,5.3754443055975754e-08,2.3219836979481527e-09,1.0401553151388627e-14,1.29
0.005999922608066486,5.417113878869951e-08,2.339983444225124e-09,1.0563441423261856e-14,1.3
0.005999922012750499,5.458783443871236e-08,2.3579831885428652e-09,1.0726579780644669e-14,1.31
0.005999921417434613,5.500453000601433e-08,2.3759829309013766e-09,1.0890968223276896e-14,1.32
0.005999920822118828,5.542122549060542e-08,2.393982671300658e-09,1.1056606750898368e-14,1.33
0.005999920226803143,5.5837920892485656e-08,2.4119824097407103e-09,1.1223495363248922e-14,1.34
0.005999919631487558,5.625461621165505e-08,2.4299821462215334e-09,1.139163406006839e-14,1.35
0.005999919036172073,5.667131144811362e-08,2.447981880743128e-09,1.1561022841096602e-14,1.36
0.00599991844085669,5.708800660186137e-08,2.465981613305494e-09,1.1731661706073394e-14,1.37
0.005999917845541406,5.7504701672898324e-08,2.483981343908632e-09,1.1903550654738597e-14,1.3800000000000001
0.005999917250226224,5.79213966612245e-08,2.501981072552542e-09,1.2076689686832045e-14,1.3900000000000001
0.005999916654911141,5.83380915668399e-08,2.519980799237225e-09,1.2251078802093572e-14,1.4000000000000001
0.005999916059596159,5.875478638974455e-08,2.5379805239626805e-09,1.2426718000219644e-14,1.41
0.005999915464281277,5.917148112993847e-08,2.55598024672891e-09,1.2603607280964558e-14,1.42
0.005999914868966496,5.958817578742167e-08,2.573979967535913e-09,1.2781746644087413e-14,1.43
0.005999914273651816,6.000487036219417e-08,2.5919796863836897e-09,1.2961136089334466e-14,1.44
0.005999913678337235,6.042156485425597e-08,2.6099794032722404e-09,1.3141775616447693e-14,1.45
0.005999913083022755,6.08382592636071e-08,2.627979118201566e-09,1.332366522516764e-14,1.46
0.005999912487708376,6.125495359024757e-08,2.645978831171666e-09,1.350680491523438e-14,1.47
0.005999911892394097,6.167164783417738e-08,2.6639785421825415e-09,1.3691194686387822e-14,1.48
0.005999911297079919,6.208834199539658e-08,2.6819782512341925e-09,1.3876834538367831e-14,1.49
0.0059999107017658405,6.250503607390516e-08,2.699977958326619e-09,1.4063724470914246e-14,1.5
0.005999910106451863,6.292173006970313e-08,2.717977663459822e-09,1.4251864483766904e-14,1.51
0.0059999095111379856,6.333842398279052e-08,2.7359773666338013e-09,1.444125457666564e-14,1.52
0.005999908915824209,6.375511781316734e-08,2.753977067848557e-09,1.463189474935029e-14,1.53
0.005999908320510533,6.417181156083361e-08,2.77197676710409e-09,1.4823785001560683e-14,1.54
0.005999907725196957,6.458850522578934e-08,2.7899764644004005e-09,1.501692533303666e-14,1.55
0.005999907129883481,6.500519880803454e-08,2.8079761597374888e-09,1.5211315743518047e-14,1.56
0.005999906534570106,6.542189230756924e-08,2.825975853115355e-09,1.5406956232744682e-14,1.57
0.005999905939256832,6.583858572439344e-08,2.8439755445339994e-09,1.56038468004564e-14,1.58
0.005999905343943658,6.625527905850717e-08,2.8619752339934226e-09,1.580198744639303e-14,1.59
0.005999904748630584,6.667197230991044e-08,2.8799749214936247e-09,1.6001378170294413e-14,1.6
0.005999904153317611,6.708866547860325e-08,2.897974607034606e-09,1.620201897190038e-14,1.61
0.005999903558004738,6.750535856458564e-08,2.915974290616367e-09,1.6403909850950763e-14,1.62
0.005999902962691966,6.79220515678576e-08,2.9339739722389083e-09,1.66070508071854e-14,1.6300000000000001
0.005999902367379294,6.833874448841917e-08,2.9519736519022296e-09,1.681144184034412e-14,1.6400000000000001
0.005999901772066722,6.875543732627035e-08,2.9699733296063315e-09,1.701708295016676e-14,1.6500000000000001
0.005999901176754251,6.917213008141116e-08,2.9879730053512143e-09,1.7223974136393157e-14,1.6600000000000001
0.005999900581441881,6.958882275384159e-08,3.005972679136878e-09,1.7432115398763138e-14,1.67
0.005999899986129611,7.00055153435617e-08,3.0239723509633236e-09,1.7641506737016545e-14,1.68
0.005999899390817441,7.042220785057147e-08,3.041972020830551e-09,1.7852148150893212e-14,1.69
0.005999898795505372,7.083890027487094e-08,3.0599716887385603e-09,1.806403964013297e-14,1.7
0.005999898200193403,7.125559261646011e-08,3.0779713546873524e-09,1.8277181204475654e-14,1.71
0.005999897604881534,7.167228487533901e-08,3.0959710186769275e-09,1.84915728436611e-14,1.72
0.0059998970095697665,7.208897705150764e-08,3.1139706807072856e-09,1.8707214557429143e-14,1.73
0.005999896414258099,7.250566914496601e-08,3.131970340778427e-09,1.8924106345519618e-14,1.74
0.005999895818946532,7.292236115571415e-08,3.1499699988903525e-09,1.9142248207672357e-14,1.75
0.005999895223635065,7.333905308375208e-08,3.167969655043062e-09,1.93616401436272e-14,1.76
0.005999894628323699,7.375574492907979e-08,3.185969309236556e-09,1.9582282153123972e-14,1.77
0.0059998940330124335,7.417243669169731e-08,3.2039689614708346e-09,1.980417423590252e-14,1.78
0.0059998934377012685,7.458912837160466e-08,3.2219686117458983e-09,2.0027316391702668e-14,1.79
0.005999892842390203,7.500581996880186e-08,3.2399682600617474e-09,2.025170862026426e-14,1.8
0.005999892247079239,7.54225114832889e-08,3.2579679064183825e-09,2.0477350921327125e-14,1.81
0.005999891651768375,7.583920291506581e-08,3.2759675508158034e-09,2.07042432946311e-14,1.82
0.005999891056457611,7.625589426413262e-08,3.2939671932540107e-09,2.0932385739916023e-14,1.83
0.005999890461146949,7.667258553048933e-08,3.3119668337330047e-09,2.1161778256921726e-14,1.84
0.005999889865836386,7.708927671413594e-08,3.329966472252786e-09,2.1392420845388044e-14,1.85
0.005999889270525923,7.75059678150725e-08,3.3479661088133542e-09,2.1624313505054815e-14,1.86
0.0059998886752155615,7.792265883329899e-08,3.36596574341471e-09,2.1857456235661875e-14,1.87
0.0059998880799053,7.833934976881546e-08,3.383965376056854e-09,2.2091849036949057e-14,1.8800000000000001
0.00599988748459514,7.87560406216219e-08,3.401965006739786e-09,2.2327491908656194e-14,1.8900000000000001
0.005999886889285079,7.917273139171833e-08,3.419964635463507e-09,2.2564384850523124e-14,1.9000000000000001
0.005999886293975119,7.958942207910477e-08,3.4379642622280167e-09,2.2802527862289682e-14,1.9100000000000001
0.005999885698665259,8.000611268378122e-08,3.4559638870333154e-09,2.30419209436957e-14,1.92
0.0059998851033555,8.042280320574772e-08,3.473963509879404e-09,2.328256409448102e-14,1.93
0.005999884508045842,8.083949364500428e-08,3.4919631307662824e-09,2.3524457314385478e-14,1.94
0.005999883912736283,8.125618400155089e-08,3.509962749693951e-09,2.3767600603148905e-14,1.95
0.005999883317426825,8.16728742753876e-08,3.52796236666241e-09,2.401199396051114e-14,1.96
0.005999882722117468,8.20895644665144e-08,3.5459619816716602e-09,2.4257637386212016e-14,1.97
0.005999882126808211,8.250625457493132e-08,3.5639615947217012e-09,2.450453087999137e-14,1.98
0.005999881531499055,8.292294460063837e-08,3.581961205812534e-09,2.475267444158904e-14,1.99
0.005999880936189999,8.333963454363557e-08,3.5999608149441583e-09,2.500206807074486e-14,2.0
0.005999880340881043,8.375632440392293e-08,3.6179604221165753e-09,2.5252711767198672e-14,2.0100000000000002
0.005999879745572188,8.417301418150045e-08,3.635960027329784e-09,2.5504605530690292e-14,2.02
0.005999879150263433,8.458970387636819e-08,3.653959630583786e-09,2.5757749360959583e-14,2.0300000000000002
0.005999878554954779,8.50063934885261e-08,3.6719592318785804e-09,2.6012143257746357e-14,2.04
0.005999877959646225,8.542308301797423e-08,3.6899588312141683e-09,2.6267787220790463e-14,2.05
0.005999877364337772,8.583977246471262e-08,3.7079584285905507e-09,2.6524681249831747e-14,2.06
0.005999876769029419,8.625646182874124e-08,3.725958024007726e-09,2.678282534461002e-14,2.07
0.005999876173721166,8.667315111006014e-08,3.743957617465696e-09,2.7042219504865147e-14,2.08
0.0059998755784130145,8.708984030866931e-08,3.76195720896446e-09,2.7302863730336936e-14,2.09
0.0059998749831049625,8.75065294245688e-08,3.77995679850402e-09,2.756475802076525e-14,2.1
0.005999874387797011,8.792321845775857e-08,3.797956386084374e-09,2.7827902375889898e-14,2.11
0.00599987379248916,8.833990740823869e-08,3.815955971705525e-09,2.8092296795450746e-14,2.12
0.00599987319718141,8.875659627600914e-08,3.833955555367471e-09,2.8357941279187603e-14,2.13
0.005999872601873761,8.917328506106995e-08,3.851955137070214e-09,2.8624835826840326e-14,2.14
0.005999872006566211,8.958997376342113e-08,3.8699547168137534e-09,2.8892980438148736e-14,2.15
0.005999871411258762,9.000666238306271e-08,3.8879542945980905e-09,2.916237511285269e-14,2.16
0.005999870815951413,9.042335091999467e-08,3.905953870423224e-09,2.9433019850692e-14,2.17
0.005999870220644165,9.084003937421707e-08,3.923953444289155e-09,2.9704914651406526e-14,2.18
0.005999869625337018,9.125672774572988e-08,3.9419530161958835e-09,2.997805951473609e-14,2.19
0.00599986903002997,9.167341603453317e-08,3.959952586143411e-09,3.025245444042054e-14,2.2
0.005999868434723023,9.209010424062689e-08,3.977952154131736e-09,3.05280994281997e-14,2.21
0.005999867839416177,9.250679236401111e-08,3.995951720160862e-09,3.0804994477813425e-14,2.22
0.005999867244109431,9.29234804046858e-08,4.013951284230785e-09,3.1083139589001526e-14,2.23
0.005999866648802786,9.334016836265103e-08,4.0319508463415086e-09,3.136253476150387e-14,2.24
0.005999866053496242,9.375685623790676e-08,4.049950406493031e-09,3.164317999506026e-14,2.25
0.005999865458189797,9.417354403045304e-08,4.0679499646853545e-09,3.192507528941057e-14,2.2600000000000002
0.005999864862883453,9.459023174028986e-08,4.085949520918478e-09,3.2208220644294604e-14,2.27
0.005999864267577209,9.500691936741728e-08,4.103949075192402e-09,3.249261605945223e-14,2.2800000000000002
0.005999863672271066,9.542360691183525e-08,4.121948627507127e-09,3.277826153462325e-14,2.29
0.005999863076965024,9.584029437354384e-08,4.139948177862654e-09,3.3065157069547535e-14,2.3000000000000003
0.0059998624816590814,9.625698175254303e-08,4.157947726258982e-09,3.3353302663964897e-14,2.31
0.0059998618863532395,9.667366904883285e-08,4.175947272696112e-09,3.364269831761519e-14,2.32
0.005999861291047498,9.709035626241333e-08,4.193946817174046e-09,3.3933344030238254e-14,2.33
0.0059998606957418574,9.750704339328446e-08,4.211946359692781e-09,3.4225239801573905e-14,2.34
0.005999860100436317,9.792373044144629e-08,4.2299459002523205e-09,3.451838563136201e-14,2.35
0.005999859505130877,9.83404174068988e-08,4.247945438852662e-09,3.4812781519368397e-14,2.36
0.005999858909825537,9.875710428964201e-08,4.265944975493808e-09,3.510842746534333e-14,2.37
0.005999858314520298,9.917379108967593e-08,4.283944510175758e-09,3.540532346900737e-14,2.38
0.00599985771921516,9.959047780700061e-08,4.301944042898512e-09,3.5703469530091123e-14,2.39
0.005999857123910122,1.0000716444161604e-07,4.31994357366207e-09,3.6002865648268145e-14,2.4
0.0059998565286051835,1.0042385099352224e-07,4.337943102466434e-09,3.6303511823317194e-14,2.41
0.005999855933300346,1.0084053746271921e-07,4.355942629311603e-09,3.6605408054991053e-14,2.42
0.005999855337995609,1.0125722384920698e-07,4.373942154197577e-09,3.690855434303391e-14,2.43
0.005999854742690973,1.0167391015298555e-07,4.3919416771243575e-09,3.7212950687187014e-14,2.44
0.005999854147386437,1.0209059637405497e-07,4.409941198091945e-09,3.751859708719071e-14,2.45
0.005999853552082001,1.0250728251241521e-07,4.427940717100337e-09,3.782549354278496e-14,2.46
0.005999852956777666,1.0292396856806633e-07,4.4459402341495375e-09,3.8133640053709694e-14,2.47
0.005999852361473431,1.0334065454100831e-07,4.463939749239544e-09,3.844303661970474e-14,2.48
0.005999851766169297,1.0375734043124119e-07,4.481939262370359e-09,3.875368324050997e-14,2.49
0.005999851170865263,1.0417402623876495e-07,4.499938773541981e-09,3.906557991586519e-14,2.5
0.00599985057556133,1.0459071196357965e-07,4.517938282754412e-09,3.937872664551027e-14,2.5100000000000002
0.0059998499802574965,1.0500739760568527e-07,4.535937790007651e-09,3.9693123429185025e-14,2.52
0.005999849384953764,1.0542408316508187e-07,4.553937295301699e-09,4.000877026662932e-14,2.5300000000000002
0.005999848789650132,1.058407686417694e-07,4.571936798636555e-09,4.032566715758296e-14,2.54
0.005999848194346601,1.0625745403574793e-07,4.589936300012221e-09,4.064381410178582e-14,2.5500000000000003
0.005999847599043169,1.0667413934701744e-07,4.607935799428697e-09,4.09632110989777e-14,2.56
0.005999847003739838,1.0709082457557796e-07,4.625935296885982e-09,4.128385814889846e-14,2.57
0.005999846408436608,1.0750750972142952e-07,4.643934792384079e-09,4.1605755251287955e-14,2.58
0.005999845813133478,1.079241947845721e-07,4.661934285922985e-09,4.1928902405885994e-14,2.59
0.005999845217830449,1.0834087976500576e-07,4.679933777502704e-09,4.225329961243244e-14,2.6
0.00599984462252752,1.0875756466273047e-07,4.697933267123233e-09,4.25789468706671e-14,2.61
0.005999844027224691,1.0917424947774629e-07,4.715932754784574e-09,4.2905844180329855e-14,2.62
0.005999843431921963,1.0959093421005319e-07,4.733932240486726e-09,4.32339915411605e-14,2.63
0.0059998428366193355,1.1000761885965122e-07,4.751931724229692e-09,4.356338895289892e-14,2.64
0.005999842241316809,1.1042430342654037e-07,4.769931206013469e-09,4.3894036415284914e-14,2.65
0.005999841646014381,1.1084098791072068e-07,4.787930685838061e-09,4.422593392805835e-14,2.66
0.005999841050712055,1.1125767231219213e-07,4.805930163703464e-09,4.455908149095904e-14,2.67
0.005999840455409829,1.1167435663095478e-07,4.8239296396096815e-09,4.4893479103726857e-14,2.68
0.005999839860107704,1.120910408670086e-07,4.841929113556713e-09,4.52291267661016e-14,2.69
0.005999839264805679,1.1250772502035364e-07,4.859928585544559e-09,4.5566024477823146e-14,2.7
0.005999838669503754,1.129244090909899e-07,4.877928055573218e-09,4.59041722386313e-14,2.71
0.00599983807420193,1.133410930789174e-07,4.8959275236426935e-09,4.624357004826594e-14,2.72
0.005999837478900206,1.1375777698413615e-07,4.9139269897529834e-09,4.6584217906466864e-14,2.73
0.005999836883598583,1.1417446080664618e-07,4.9319264539040895e-09,4.692611581297395e-14,2.74
0.00599983628829706,1.1459114454644748e-07,4.949925916096011e-09,4.7269263767527e-14,2.75
0.005999835692995638,1.1500782820354009e-07,4.967925376328749e-09,4.761366176986589e-14,2.7600000000000002
0.0059998350976943155,1.15424511777924e-07,4.9859248346023025e-09,4.7959309819730424e-14,2.77
0.005999834502393094,1.1584119526959925e-07,5.003924290916674e-09,4.830620791686048e-14,2.7800000000000002
0.005999833907091973,1.1625787867856583e-07,5.021923745271861e-09,4.865435606099586e-14,2.79
0.005999833311790953,1.1667456200482379e-07,5.039923197667867e-09,4.900375425187644e-14,2.8000000000000003
0.005999832716490032,1.170912452483731e-07,5.05792264810469e-09,4.9354402489242025e-14,2.81
0.005999832121189212,1.175079284092138e-07,5.075922096582331e-09,4.9706300772832477e-14,2.82
0.005999831525888493,1.1792461148734594e-07,5.093921543100791e-09,5.0059449102387647e-14,2.83
0.005999830930587874,1.1834129448276947e-07,5.1119209876600685e-09,5.041384747764734e-14,2.84
0.005999830335287356,1.1875797739548445e-07,5.129920430260166e-09,5.0769495898351426e-14,2.85
0.005999829739986938,1.1917466022549087e-07,5.1479198709010815e-09,5.112639436423972e-14,2.86
0.00599982914468662,1.1959134297278878e-07,5.165919309582818e-09,5.1484542875052095e-14,2.87
0.005999828549386403,1.2000802563737814e-07,5.183918746305374e-09,5.1843941430528356e-14,2.88
0.005999827954086287,1.2042470821925903e-07,5.20191818106875e-09,5.2204590030408374e-14,2.89
0.00599982735878627,1.208413907184314e-07,5.219917613872947e-09,5.256648867443196e-14,2.9
