Time,X1,Y1,Z1,V1,X2,Y2,Z2,V2,F,v_1,K1,n,v_2,K2,vc,K,Kc,L,k3,v_4,K4,k5,v_6,K6,k7,v_8,K8,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20
2.2600000000000002,0.6917711642984588,3.1856294091248896,2.6539001327100773,1.8653351841465395,2.8234412539540137,0.4374190288377836,0.10134292935102525,0.6605415836134727,1.2629383838800061,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6788412432973656,5.933653321879281,1.4083150482779634,0.0,0.08142146603792859,0.3050850157818499,1.067822977938663,0.9794535113335763,0.15786217969290828,0.7050336558711833,6.83549994561117,7.642065076115762,1.4083150482779634,0.0,0.3323190355903874,0.05532215505054155,0.14662285846642506,0.046867212823345404,0.6443092941523059,0.28674021462932714
2.27,0.6833938901148555,3.1833885796592267,2.654778789164804,1.8598621205747201,2.8294469308914176,0.4401908720917649,0.10234284344931349,0.6641170055899015,1.2619895630823108,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6756554059494446,5.912193758544761,1.4074762487880808,0.0,0.0804354608665185,0.3049307758309498,1.0670718519017728,0.9797096800177054,0.15595048572421003,0.7033781962002793,6.835499942500604,7.643580974639989,1.4074762487880808,0.0,0.33302590376591984,0.05565472417585835,0.1475519803251596,0.04732494306700801,0.6456797896294215,0.28816529650869155
2.2800000000000002,0.6751907761323718,3.181139539715258,2.6556473738015867,1.8543867096531843,2.8354291129786233,0.4429664432927492,0.10334746739569135,0.6676918621725912,1.2610392859128878,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6725066803496116,5.890819728528722,1.4066358998011719,0.0,0.07946995435078015,0.30477590931408877,1.0663179737125545,0.9799628773015775,0.15407853511340722,0.7017200780995518,6.835499939229315,7.645085153043523,1.4066358998011719,0.0,0.33373000659758395,0.05598752520381268,0.14848235179172953,0.04778473795623974,0.6470449235817218,0.28958889827718987
2.29,0.6671612052060238,3.1788825014018407,2.6565058892962656,1.8489093764039688,2.841387906512885,0.44574571252092376,0.10435679301208689,0.6712661146785985,1.2600877455412838,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.66939504126258,5.869543434829375,1.4057941708923936,0.0,0.078524873852749,0.30462043013473056,1.065561414469897,0.9802131051827371,0.15224618702801462,0.7000594245553339,6.835499935789901,7.646577738897021,1.4057941708923936,0.0,0.33443135659656653,0.05632055389154257,0.14941396283701364,0.048246592488558955,0.6484047202662403,0.2910110068019561
2.3000000000000003,0.6593044159571066,3.17661767627232,2.6573543390555567,1.8434305437577037,2.847323419054178,0.44852865001635517,0.10537081207024183,0.674839724783652,1.2591351342706778,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.666320460696453,5.84837694308313,1.4049512310811365,0.0,0.07760012975815145,0.30446435217816636,1.0648022450864818,0.9804603658567618,0.15045326772141174,0.698396358508921,6.83549993217466,7.648058858393476,1.4049512310811365,0.0,0.33512996642267673,0.05665380602487085,0.15034680348548224,0.04871050163625892,0.6497592042281634,0.2924316091421736
2.31,0.651619591148286,3.174345273415398,2.6581927269957073,1.837950629136381,2.8532357544108873,0.45131522621212433,0.10638951629469925,0.6784126545821934,1.258181641859287,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.663282908717879,5.827332382102586,1.404107247344688,0.0,0.07669562587815326,0.3043076891800234,1.0640405356488414,0.9807046616526557,0.14869959070003888,0.6967310018168063,6.835499928375576,7.649528635127391,1.404107247344688,0.0,0.33582584829416146,0.056987277422217396,0.15128086382630407,0.049176460347838506,0.6511083991565645,0.2938506925720958
2.32,0.644106152925125,3.17206549348953,2.6590210568171257,1.8324700338299125,2.85912499616303,0.4541054118421975,0.10741289737070443,0.6819848667861574,1.257227450308035,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6602823560917455,5.806422747116372,1.403262379999624,0.0,0.07581129419928721,0.30415045431462145,1.0632763534176906,0.9809459948214603,0.14698502409751352,0.6950634720095691,6.835499924384322,7.650987186067888,1.403262379999624,0.0,0.33651901204838863,0.05732096394743082,0.1522161340495046,0.04964446355167812,0.6524523241244033,0.2952682446589729
2.33,0.6367627926735996,3.1697785475703757,2.6598393343620725,1.826989176452415,2.864991261300396,0.4568991775921579,0.10844094692205673,0.6855563240751174,1.2562727502637663,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6573187657527475,5.785659174725154,1.402416797222401,0.0,0.07494698069768267,0.3039926614946985,1.06250976914559,0.9811843682231045,0.1453092692881154,0.6933938924631815,6.835499920192236,7.652434634889564,1.402416797222401,0.0,0.3372094714550566,0.05765486146795193,0.15315260432889133,0.05011450614597372,0.6537910058287503,0.2966842530042496
2.34,0.6295883122467602,3.1674846404789165,2.6606475655590187,1.821508463299349,2.8708346534927336,0.45969649440432003,0.10947365653197513,0.6891269896612278,1.2553177264802884,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.654392100265746,5.7650532003755535,1.4015706621786435,0.0,0.07410254435144367,0.30383432422206225,1.061740851488533,0.981419784727322,0.14367205285471066,0.6917223833870414,6.8354999157903125,7.653871100379891,1.4015706621786435,0.0,0.3378972387160947,0.057988965891272025,0.15409026492432806,0.05058658300834423,0.6551244679270418,0.29809870546713013
2.35,0.6225813855654927,3.1651839752800766,2.661445756997476,1.8160282963134846,2.8766552761820043,0.46249733339281474,0.11051101773832686,0.6926968271301177,1.254362561721801,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6515023197551697,5.744616066857465,1.4007241364754242,0.0,0.0732778290810585,0.3036754558976291,1.0609696685138816,0.9816522473810775,0.14207307218604542,0.6900490642381689,6.8354999111691965,7.655296699727798,1.4007241364754242,0.0,0.3385823260066219,0.058323273154709865,0.1550291061532715,0.05106068899371155,0.6564527340247334,0.2995115901005238
2.36,0.6157405579056512,3.1628767531205204,2.6622339159237054,1.8105490727710523,2.882453232504433,0.4653016658445408,0.11155302203449972,0.696265800441184,1.253407436606118,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.648649381932589,5.724358677598003,1.3998773800198476,0.0,0.07247266366549514,0.3035160698101699,1.0601962876459985,0.9818817594072384,0.1405119953140696,0.6883740536198184,6.835499906319167,7.656711548531913,1.3998773800198476,0.0,0.33926474546577173,0.05865777922546694,0.15596911839109007,0.051536818934762134,0.6577758276575115,0.30092289515033077
2.37,0.6090646692811654,3.160563175655898,2.6630120499172825,1.8050711904040564,2.888228633170237,0.46810946307799683,0.1125996608649151,0.6998338736659329,1.2524525320349946,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.645833243278971,5.70429283346927,1.3990305531719243,0.0,0.07168691157439316,0.30335617930401254,1.059420776479857,0.9821083241103342,0.13898855752996195,0.6866974708440742,6.835499901230127,7.658115762739941,1.3990305531719243,0.0,0.3399445101241369,0.05899248008374595,0.15691029202374454,0.052014967639960094,0.659093774089448,0.30233260895128045
2.38,0.6025519938927564,3.158243439638649,2.6637801675338757,1.7995950360648072,2.893981580251792,0.47092069673237713,0.11365092563676707,0.7034010115193806,1.2514980237920938,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.643053856729584,5.684428637207414,1.3981838119522552,0.0,0.07092036968117743,0.30319579740503705,1.0586432009668751,0.9823319450636656,0.137502365006327,0.6850194324593735,6.835499895891589,7.659509454720278,1.3981838119522552,0.0,0.34062163199563594,0.05932737175717405,0.15785261754469282,0.05249512989897339,0.6604065966134589,0.30374072013623354
2.39,0.5962007886854932,3.1559177401095364,2.664538277887608,1.7941209924527486,2.8997121774121197,0.4737353385844561,0.11470680771395354,0.7069671790210763,1.2505440857369123,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6403111731972304,5.664776060251805,1.3973373108696352,0.0,0.07017283282828254,0.3030349370409534,1.0578636264847165,0.982552625987617,0.13605301997802954,0.6833400542978367,6.835499890292662,7.660892735789293,1.3973373108696352,0.0,0.3412961232814065,0.05966245029889291,0.15879608549350968,0.05297730047996243,0.6617143188854456,0.30514721750125834
2.4,0.5900092446106541,3.1535862699422155,2.6652863906829114,1.7886494371850126,2.905420528925794,0.4765533605656334,0.11576729841855543,0.7105323415250606,1.2495908893550367,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6376051414678843,5.645344767627748,1.396491202519076,0.0,0.06944408809067398,0.3028736110097128,1.0570821176846306,0.9827703707588846,0.13464010962015124,0.6816594511840631,6.835499884422044,7.662265715993453,1.396491202519076,0.0,0.341967996254566,0.059997711789539346,0.1597406864616003,0.05346147413031793,0.6630169647008662,0.30655209001672934
2.41,0.5839754498397413,3.151249219460776,2.666024516237388,1.7831807420201697,2.9111067389241296,0.4793747347749758,0.1168323890321655,0.7140964647424446,1.2486386033813073,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6349357081287703,5.626143968285859,1.3956456372437407,0.0,0.06873391044613754,0.3027118319528854,1.0562987383632523,0.9829851834170843,0.13326319765342895,0.6799777366889116,6.835499878267999,7.663628503949811,1.3956456372437407,0.0,0.34263726317137005,0.06033315233874196,0.1606864110965719,0.053947645577329374,0.6643145578224864,0.3079553268354627
2.42,0.5780975134503487,3.148906779660196,2.666752665409122,1.7777152792650714,2.916770919062726,0.4821994334141022,0.11790207078857255,0.7176595146330089,1.2476873969490403,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6323028178417656,5.607182777207207,1.3948007659285373,0.0,0.06804207733310604,0.3025496125785285,1.0555135525420978,0.9831970681435557,0.13192185256936956,0.6782950250943042,6.835499871818354,7.664981208697799,1.3948007659285373,0.0,0.34330393717368285,0.060668768077327996,0.16163325008040705,0.05443580952490839,0.665607123730114,0.3093569172493059
2.43,0.57237343629371,3.146559138455243,2.667470849662073,1.7722534143336879,2.922413180247746,0.4850274288572389,0.11897633488333142,0.7212214575188858,1.2467374359262868,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6297064131171504,5.588469778080707,1.3939567367447026,0.0,0.06736835345176966,0.3023869654015061,1.0547266232101975,0.9834060292803589,0.1306156181622246,0.6766114291008188,6.835499865060474,7.666323937725034,1.3939567367447026,0.0,0.34396803131515974,0.06100455516560488,0.16258119415294647,0.054925960658019836,0.6668946877325357,0.3107568507331997
2.44,0.5668010098948151,3.144206477702387,2.6681790811161537,1.7667954998414226,2.9280336261297637,0.48785869370628476,0.12005517248146017,0.7247822601736159,1.2457888800075192,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.627146434142761,5.5700126462851856,1.3931136925596976,0.0,0.06671247886461973,0.30222390253674364,1.05393801132584,0.9836120713448064,0.1293439904579968,0.6749270579930295,6.835499857981258,7.667656795453148,1.3931136925596976,0.0,0.34462955779547316,0.06134050979983042,0.16353023413034665,0.05541809364625347,0.6681772734828121,0.31215511697934206
2.45,0.5613780072520926,3.1418489782709327,2.6688773724378914,1.7613418856880743,2.9336323650031257,0.49069320068981703,0.12113857470564254,0.7283418896547952,1.2448418876714347,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.624622819189155,5.5518187323824195,1.392271775336612,0.0,0.0660741914535713,0.30206043605019856,1.0531477775164166,0.9838151989976185,0.12810646125492753,0.6732420207347982,6.835499850567117,7.668979886097149,1.392271775336612,0.0,0.3452885293608679,0.06167662820015732,0.16448036087122667,0.055912203138501065,0.6694549056937132,0.3135517058306165
2.46,0.5561021206488158,3.139486818137924,2.669565736869258,1.7558929152834957,2.9392095057533236,0.4935309226973529,0.12222653264132637,0.7319003133589498,1.2438966143212227,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.622135504514957,5.533894830581754,1.3914311244778337,0.0,0.06545321960036563,0.30189657782667545,1.052355981439832,0.9840154170512894,0.12690250393205976,0.6715564247973722,6.835499842803955,7.670293312715201,1.3914311244778337,0.0,0.3459449588271662,0.062012906614647666,0.16543156528815267,0.05640828376534376,0.6707276092129084,0.31494660730144186
2.47,0.5509710005000272,3.1371201730830003,2.6702441881471937,1.7504489270167167,2.944765157813516,0.4963718327907072,0.12331903733569863,0.7354574990467789,1.2429532130317478,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.619684424666939,5.51624728186221,1.390591877485031,0.0,0.06484928675885321,0.3017323396177715,1.0515626820174218,0.9842127304466644,0.1257315823141062,0.6698703766039964,6.835499834677169,7.6715971772174045,1.390591877485031,0.0,0.3465988590746508,0.062349341320559394,0.16638383835144505,0.05690633013864546,0.6719954090130443,0.31633981158691044
2.48,0.5459823465900688,3.1347492185587904,2.670912740316242,1.745010258174359,2.9502994310094763,0.49921590423232703,0.12441607979406322,0.7390134149078592,1.242011836541109,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6172695131656565,5.498882271294149,1.3897541717278297,0.0,0.0642621221936511,0.3015677331715663,1.0507679380609065,0.9844071441984532,0.1245931714918537,0.6681839827375554,6.835499826171616,7.672891580348374,1.3897541717278297,0.0,0.3472502430298154,0.06268592862763575,0.16733717109867602,0.05740633684996324,0.6732583301563625,0.3177313090873142
2.49,0.5411335974750485,3.132374122545003,2.671571408360991,1.7395772300730457,2.955812436260304,0.5020631103833965,0.12551765099613574,0.7425680293226521,1.241072629697849,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6148907002296635,5.481804725198823,1.388918137718516,0.0,0.06369142442281321,0.30140276973627134,1.049971805877085,0.9845986635791413,0.12348668694380606,0.666497345321341,6.835499817271605,7.674176621869348,1.388918137718516,0.0,0.3478991237478378,0.06302266486598403,0.16829155460051448,0.05790829847803475,0.6745163979546014,0.31912109031424307
2.5,0.536422209068499,3.1299950516225,2.672220207636493,1.734150160736441,2.96130428502439,0.5049134247928895,0.12662374188313563,0.7461213110683373,1.2401357359023892,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6125479148418655,5.465019244377544,1.3880839048369353,0.0,0.06313689400736233,0.3012374604813991,1.0491743413038621,0.9847872939533356,0.12241154810943147,0.6648105659331449,6.835499807960878,7.675452400445643,1.3880839048369353,0.0,0.3485455143473707,0.06335954639656259,0.16924697999057656,0.05841220958295333,0.6757696378425657,0.32050914597047375
2.5100000000000002,0.5318455808019722,3.1276121691397205,2.6728591540176865,1.7287293610962253,2.966775089495919,0.5077668211724069,0.12773434336234646,0.7496732292591692,1.2392012951776974,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.610241084217961,5.448529830003846,1.3872515996090085,0.0,0.06259822486039213,0.3010718163701837,1.0483755990956343,0.9849730408212253,0.12136716153901005,0.6631237444171837,6.835499798222593,7.676719013709888,1.3872515996090085,0.0,0.34918942803366965,0.06369656960814012,0.1702034384569908,0.05891806470830648,0.6770180754229687,0.3218954669258693
2.52,0.527401059107647,3.125225635114043,2.673488263891062,1.723315134807923,2.9722249626367034,0.5106232733960703,0.128849446307843,0.7532237533450761,1.2382694440764994,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.607970133844602,5.432339876010543,1.3864213456185988,0.0,0.062075104656970054,0.30090584815235144,1.0475756328902273,0.9851559098161647,0.12035292168836503,0.6614369788144078,6.835499788039311,7.677976558286093,1.3864213456185988,0.0,0.34983087810234,0.06403373091722267,0.17116092124236276,0.059425858381566235,0.6782617364736957,0.32328004421610623
2.5300000000000002,0.5230862337323251,3.122835609605749,2.6741075536782124,1.7179077855303033,2.9776540090499917,0.5134827555982442,0.12996904156087588,0.7567728533048007,1.237340319417552,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.605734989206717,5.416453247560048,1.3855932668323494,0.0,0.06156724971029466,0.3007395665985194,1.046774496339847,0.9853359065662101,0.11936827853771657,0.6597503676216533,6.835499777392965,7.679225127710609,1.3855932668323494,0.0,0.350469876865184,0.06437102677951663,0.17211941967653144,0.05993558511432329,0.679500644865208,0.3246628691171728
2.54,0.5188983323929091,3.1204422453994853,2.674717040800782,1.7125076012236422,2.983062344052801,0.5163452419700391,0.1310931199313126,0.7603204992400345,1.2364140502318384,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6035355723118903,5.400872057173781,1.3847674804179262,0.0,0.061074333722645396,0.3005729819908024,1.0459722406579075,0.9855130369746214,0.11841259945206184,0.658064004886027,6.835499766264854,7.680464816847226,1.3847674804179262,0.0,0.35110643789501467,0.06470845366584946,0.1730789251083571,0.06044723940300184,0.6807348269128491,0.3260439329863936
2.5500000000000003,0.5148346380625731,3.118045692812799,2.6753167430106264,1.7071148645124186,2.988450080766434,0.519210706897447,0.13222167219788022,0.7638666616489249,1.2354907630806717,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.6013718041158143,5.385598165537132,1.383944101475836,0.0,0.06059603689996486,0.30040610445672983,1.0451689162308502,0.9856873070251665,0.11748526440587918,0.6563779834183041,6.83549975463562,7.681695718920441,1.383944101475836,0.0,0.35174057450620927,0.06504600807841734,0.17403942895202423,0.060960815729028166,0.6819643084309002,0.327423227368407
2.56,0.5108924312824029,3.1156460988720918,2.6759066784792696,1.7017298509420373,2.9938173320613743,0.5220791249407999,0.13335468910896442,0.7674113113840365,1.234570581163037,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5992436042062614,5.370632967683653,1.3831232422386937,0.0,0.06013203916193882,0.3002389439115515,1.0443645723419253,0.9858587228081568,0.11658565281864434,0.6546923942375422,6.835499742485228,7.682917925984151,1.3831232422386937,0.0,0.35237229998362374,0.06538368654829359,0.17500092268015613,0.061476308559252346,0.6831891151764056,0.3288007439780196
2.57,0.5070689762711058,3.1132436070079628,2.676486865817348,1.6963528283518567,2.999164211132449,0.5249504708288623,0.13449216138335748,0.7709544196394115,1.2336536239956342,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5971508907396803,5.355977335749115,1.3823050117801396,0.0,0.05968201850710916,0.30007151003659527,1.043559257069069,0.986027290526131,0.11571314038506633,0.6530073263618084,6.835499729792946,7.684131529070799,1.3823050117801396,0.0,0.3530016276502892,0.06572148563466781,0.17596339782183462,0.06199371234634626,0.6844092729804248,0.33017647469444183
2.58,0.5033615874354769,3.110838360342202,2.677057323896914,1.6909840635508098,3.004490828766387,0.5278247194568206,0.1356340797113572,0.7744959579465626,1.232740010748686,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.595093581088546,5.341631872336096,1.38148951898687,0.0,0.05924565884115563,0.29990381250803516,1.0427530183867062,0.9861930164422673,0.11486711425277582,0.6513228688899954,6.8354997165373215,7.685336617590511,1.38148951898687,0.0,0.35362857054580377,0.06605940192454553,0.1769268459619263,0.06251302152936081,0.6856248071244895,0.33155041155901677
2.59,0.49976756019505053,3.10843049755527,2.677618072041757,1.685623813964546,3.009797296599654,0.5307018458895136,0.13678043475504406,0.778035898178288,1.2318298560714172,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.593071591161012,5.327596646904771,1.3806768688292759,0.0,0.058822641834957445,0.29973586070861,1.0419459027805265,0.9863559069357267,0.11404695723651052,0.6496391083748126,6.835499702696167,7.686533280090534,1.3806768688292759,0.0,0.3542531418097793,0.06639743203306385,0.17789125874216496,0.06303423053390873,0.686835743084041,0.3329225467759898
2.6,0.4962841424811243,3.1060201509779133,2.6781691301074075,1.6802723237876416,3.015083728580584,0.5335818253630935,0.13793121714880524,0.7815742125501426,1.2309232681688922,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5910848351186515,5.313871079237997,1.3798671606364274,0.0,0.05841264357002833,0.29956766359383497,1.0411379546077966,0.9865159685249261,0.11325204131419256,0.6479561275948779,6.8354996882465295,7.6877216045970584,1.3798671606364274,0.0,0.35487535485393473,0.06673557260362147,0.17885662786170894,0.0635573337724598,0.6880421068620892,0.3342928727123672
2.61,0.4929086207234483,3.1036074509431524,2.6787105182506132,1.6749298328163937,3.0203502373771105,0.5364646332822618,0.13908641750055098,0.7851108736153071,1.2300203532158505,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.589133226213592,5.300454275241734,1.3790604920303513,0.0,0.05801534465914987,0.2993992299950017,1.0403292175561447,0.9866732078006187,0.1124817472490909,0.6462740083131417,6.835499673164684,7.688901677819791,1.3790604920303513,0.0,0.3554952229392859,0.06707382030748842,0.17982294507621416,0.06408232564494991,0.6892439241694566,0.3356613818952197
2.62,0.4896382964112301,3.1011925241546945,2.6792422569956105,1.6695965731616935,3.0255969356154244,0.5393502452217359,0.14024602639226927,0.7886458542657678,1.2291212137137306,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.587216676555017,5.2873449409705,1.3782569574537924,0.0,0.057630427487601776,0.299230568504966,1.0395197340966535,0.9868276314451983,0.1117354592410427,0.6445928302320477,6.835499657426094,7.690073585449022,1.3782569574537924,0.0,0.3561127593219355,0.06741217184391281,0.18079020219832587,0.06460920053908918,0.6904412207074399,0.33702806701144006
2.63,0.48647047932734644,3.0987754954211546,2.6797643672123073,1.6642727726679454,3.0308239363055267,0.5422386369080779,0.14141003437993746,0.7921791276981657,1.2282259501830555,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5853350971931226,5.274541360250323,1.3774566496774006,0.0,0.057257575416828674,0.29906168759886204,1.038709546065171,0.9869792462264203,0.11101256338250046,0.6429126720589983,6.835499641005394,7.691237412266277,1.3774566496774006,0.0,0.35672797730316047,0.06775062393792636,0.18175839109158773,0.06513795283037747,0.6916340222649211,0.33839292089385664
2.64,0.48340247160641353,3.0963564907362118,2.680276870087073,1.6589586609742726,3.036031353613907,0.5451297841875833,0.1425784319928191,0.7957106673543004,1.2273346641642866,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.5834883982294476,5.262041334201284,1.3766596624798193,0.0,0.05689647090807487,0.29889259584922795,1.0378986956947782,0.987128058988978,0.11031244402058356,0.6412336134146835,6.835499623876372,7.6923932423298504,1.3766596624798193,0.0,0.3573408903203569,0.06808917333652649,0.1827275036596779,0.06566857688184079,0.6928223548946936,0.3397559364976422
2.65,0.4804316597766757,3.093935624519935,2.680779787180472,1.6536544444815828,3.0412192995513117,0.5480236631582478,0.14375120974000027,0.7992404471599084,1.2264474458207455,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,3.581676488613698,5.249842563619778,1.3758660795576085,0.0,0.05654680635571473,0.2987233010338139,1.0370872213390823,0.9872740766713288,0.10963450476103738,0.6395557269130027,6.8354996060119415,7.693541158254409,1.3758660795576085,0.0,0.3579515115571894,0.06842781682406718,0.18369753189064467,0.06620106704705489,0.6940062441576093,0.34111710699181436
