Vthresh,a,b,c,d,i,u,v,Time
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00034984729679,-64.11887937259819,0.78
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000358679526357,-64.12032649616387,0.79
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000367620352304,-64.12177166510813,0.8
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000376669774635,-64.12321487943096,0.81
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000385827793345,-64.12465613913236,0.8200000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00039509440844,-64.12609544421234,0.8300000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000404469619916,-64.12753279467088,0.84
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00041395342777,-64.12896819050802,0.85
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00042354583201,-64.13040163172371,0.86
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00043324683263,-64.13183311831799,0.87
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00044299805946,-64.13326258412765,0.88
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00045279148572,-64.13469002005425,0.89
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000462688046536,-64.13611549516838,0.9
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000472687741905,-64.13753900947005,0.91
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000482790571827,-64.13896056295926,0.92
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000492996536302,-64.14038015563598,0.93
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00050330563533,-64.14179778750027,0.9400000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000513717868913,-64.14321345855207,0.9500000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000524233237048,-64.14462716879142,0.96
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000534851739737,-64.1460389182183,0.97
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00054557337698,-64.1474487068327,0.98
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000556398148778,-64.14885653463466,0.99
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000567326055126,-64.15026240162415,1.0
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000578357096032,-64.15166630780116,1.01
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000589491271487,-64.15306825316573,1.02
30.0,0.03,0.25,-52.0,0.0,0.0,-16.0006007285815,-64.15446823771782,1.03
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00061206902606,-64.15586626145745,1.04
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00062351260518,-64.1572623243846,1.05
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000635059318853,-64.1586564264993,1.06
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00064670916708,-64.16004856780154,1.07
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000658462149854,-64.1614387482913,1.08
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000670318267186,-64.16282696796861,1.09
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000682277519072,-64.16421322683344,1.1
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00069433990551,-64.16559752488583,1.11
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000706505426507,-64.16697986212573,1.12
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000718774082053,-64.16836023855318,1.1300000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00073114587215,-64.16973865416816,1.1400000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000743620796804,-64.17111510897067,1.1500000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000756198856013,-64.17248960296072,1.16
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000768880049772,-64.17386213613831,1.17
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00078166437809,-64.17523270850343,1.18
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000794551840954,-64.1766013200561,1.19
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000807542438377,-64.17796797079627,1.2
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00082063617035,-64.179332660724,1.21
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00083383303688,-64.18069538983927,1.22
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00084713303796,-64.18205615814206,1.23
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000860536173597,-64.1834149656324,1.24
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000874042443787,-64.18477181231027,1.25
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00088765184853,-64.18612669817567,1.26
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000901364387826,-64.18747962322861,1.27
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000915180061675,-64.18883058746908,1.28
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000929098870078,-64.1901795908971,1.29
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000943120813034,-64.19152663351264,1.3
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000957245890543,-64.19287171531572,1.31
30.0,0.03,0.25,-52.0,0.0,0.0,-16.000971356273844,-64.19421492091834,1.32
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00098552720766,-64.1955561962878,1.33
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00099979433884,-64.19689551582633,1.34
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001014157667377,-64.19823287953393,1.35
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00102861719328,-64.19956828741063,1.36
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001043172916546,-64.20090173945641,1.37
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001057824837172,-64.20223323567127,1.3800000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001072572955163,-64.20356277605522,1.3900000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001087417270515,-64.20489036060826,1.4000000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001102357783232,-64.20621598933037,1.41
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001117394493306,-64.20753966222156,1.42
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001132527400745,-64.20886137928184,1.43
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00114775650555,-64.21018114051121,1.44
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001163081807714,-64.21149894590965,1.45
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00117850330724,-64.21281479547719,1.46
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001194021004128,-64.2141286892138,1.47
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00120963489838,-64.21544062711949,1.48
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001225344989997,-64.21675060919426,1.49
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001241151278972,-64.21805863543813,1.5
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00125705376531,-64.21936470585108,1.51
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00127305244901,-64.2206688204331,1.52
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001289147330077,-64.22197097918422,1.53
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001305338408503,-64.22327118210441,1.54
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00132162568429,-64.22456942919368,1.55
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001338009157443,-64.22586572045205,1.56
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001354488827957,-64.2271600558795,1.57
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00137106469583,-64.22845243547602,1.58
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00138773676107,-64.22974285924163,1.59
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00140450502367,-64.23103132717632,1.6
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001421369483637,-64.2323178392801,1.61
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00143833014096,-64.23360239555295,1.62
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001455386995648,-64.23488499599489,1.6300000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.0014725400477,-64.23616564060592,1.6400000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001489789297114,-64.23744432938604,1.6500000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00150713474389,-64.23872106233522,1.6600000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001524576388025,-64.2399958394535,1.67
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001542114229526,-64.24126866074086,1.68
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001559748268388,-64.24253952619729,1.69
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001577478504615,-64.24380843582281,1.7
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001595304938203,-64.24507538961743,1.71
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001613227569152,-64.24634038758111,1.72
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001631246397466,-64.24760342971389,1.73
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00164936142314,-64.24886451601574,1.74
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001667565628228,-64.25012366365962,1.75
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001685708924892,-64.25138123991071,1.76
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001703941093183,-64.25263687825696,1.77
30.0,0.03,0.25,-52.0,0.0,0.0,-16.0017222621331,-64.25389057869839,1.78
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00174067204464,-64.255142341235,1.79
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00175917082781,-64.25639216586677,1.8
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001777758482604,-64.25764005259371,1.81
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001796435009023,-64.25888600141583,1.82
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00181520040707,-64.26013001233314,1.83
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001834054676742,-64.2613720853456,1.84
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001852997818037,-64.26261222045324,1.85
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001872029830963,-64.26385041765604,1.86
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00189115071551,-64.26508667695403,1.87
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001910360471687,-64.26632099834718,1.8800000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001929659099492,-64.26755338183551,1.8900000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00194904659892,-64.268783827419,1.9000000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001968522969975,-64.27001233509768,1.9100000000000001
30.0,0.03,0.25,-52.0,0.0,0.0,-16.001988088212652,-64.27123890487152,1.92
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00200774232696,-64.27246353674055,1.93
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00202748531289,-64.27368623070473,1.94
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00204731717045,-64.2749069867641,1.95
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002067237899634,-64.27612580491864,1.96
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002087247500445,-64.27734268516834,1.97
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00210734597288,-64.27855762751322,1.98
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002127533316944,-64.27977063195327,1.99
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00214780953263,-64.2809816984885,2.0
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002168174619946,-64.2821908271189,2.0100000000000002
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002188628578885,-64.28339801784446,2.02
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002209171409454,-64.28460327066522,2.0300000000000002
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002229803111646,-64.28580658558113,2.04
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002250523685465,-64.28700796259221,2.05
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00227133313091,-64.28820740169847,2.06
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00229223144798,-64.2894049028999,2.07
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002313218636676,-64.29060046619651,2.08
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002334294697,-64.29179409158829,2.09
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002355459628948,-64.29298577907524,2.1
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002376713432522,-64.29417552865736,2.11
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002398056107722,-64.29536334033466,2.12
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00241948765455,-64.29654921410713,2.13
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002441008073003,-64.29773314997477,2.14
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002462617363083,-64.29891514793759,2.15
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002484315524786,-64.30009520799558,2.16
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00250610255812,-64.30127333014873,2.17
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002527978463075,-64.30244951439707,2.18
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00254989098999,-64.3036239763961,2.19
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00257177847656,-64.30479697065117,2.2
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002593747509646,-64.3059680572351,2.21
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00261579808925,-64.30713723614791,2.22
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002637930215368,-64.30830450738958,2.23
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002660143888,-64.30946987096013,2.24
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00268243910715,-64.31063332685953,2.25
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002704815872814,-64.31179487508783,2.2600000000000002
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002727274184995,-64.31295451564498,2.27
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002749814043693,-64.31411224853099,2.2800000000000002
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002772435448904,-64.31526807374588,2.29
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002795138400632,-64.31642199128964,2.3000000000000003
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002817922898878,-64.31757400116228,2.31
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002840788943637,-64.31872410336378,2.32
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002863736534913,-64.31987229789415,2.33
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002886765672706,-64.32101858475339,2.34
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002909876357013,-64.3221629639415,2.35
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002933068587836,-64.32330543545848,2.36
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002956342365174,-64.32444599930433,2.37
30.0,0.03,0.25,-52.0,0.0,0.0,-16.002979697689028,-64.32558465547905,2.38
30.0,0.03,0.25,-52.0,0.0,0.0,-16.0030031345594,-64.32672140398263,2.39
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003026652976285,-64.3278562448151,2.4
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003050252939687,-64.32898917797641,2.41
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003073934449606,-64.33012020346662,2.42
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00309769750604,-64.33124932128568,2.43
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00312154210899,-64.33237653143361,2.44
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003145468258452,-64.33350183391042,2.45
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003169475954437,-64.33462522871609,2.46
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00319356519693,-64.33574671585065,2.47
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003217735985945,-64.33686629531405,2.48
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003241988321474,-64.33798396710634,2.49
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00326632220352,-64.33909973122749,2.5
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003290737632078,-64.34021358767751,2.5100000000000002
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003315234607154,-64.34132553645641,2.52
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003339813128743,-64.34243557756417,2.5300000000000002
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003364473196854,-64.3435437110008,2.54
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003389214811477,-64.3446499367663,2.5500000000000003
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003414037972615,-64.34575425486068,2.56
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00343894268027,-64.34685666528391,2.57
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00346392893444,-64.34795716803603,2.58
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003488996735125,-64.34905576311701,2.59
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00351414608233,-64.35015245052685,2.6
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003539376976047,-64.35124723026557,2.61
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003564689416283,-64.35234010233316,2.62
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00358998739417,-64.35343161825125,2.63
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003615298227007,-64.354521621096,2.64
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003640683434234,-64.35560975746978,2.65
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003666143015852,-64.35669602737262,2.66
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003691676971858,-64.35778043080451,2.67
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00371728530226,-64.35886296776543,2.68
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003742968007046,-64.35994363825542,2.69
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003768725086225,-64.36102244227443,2.7
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003794556539795,-64.36209937982251,2.71
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003820462367756,-64.36317445089963,2.72
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003846442570108,-64.36424765550579,2.73
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00387249714685,-64.36531899364101,2.74
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003898626097982,-64.36638846530528,2.75
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003924829423504,-64.36745607049859,2.7600000000000002
30.0,0.03,0.25,-52.0,0.0,0.0,-16.003951107123417,-64.36852180922094,2.77
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00397745919772,-64.36958568147234,2.7800000000000002
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004003885646416,-64.3706476872528,2.79
30.0,0.03,0.25,-52.0,0.0,0.0,-16.0040303864695,-64.3717078265623,2.8000000000000003
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004056961666976,-64.37276609940085,2.81
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00408361123884,-64.37382250576844,2.82
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004110335185096,-64.37487704566509,2.83
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004137133505743,-64.37592971909078,2.84
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00416400620078,-64.37698052604551,2.85
30.0,0.03,0.25,-52.0,0.0,0.0,-16.00419095327021,-64.3780294665293,2.86
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004217974714027,-64.37907654054213,2.87
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004245070532235,-64.38012174808401,2.88
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004272240724834,-64.38116508915493,2.89
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004299485291824,-64.3822065637549,2.9
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004326804233205,-64.38324617188393,2.91
30.0,0.03,0.25,-52.0,0.0,0.0,-16.004354197548977,-64.38428391354199,2.92
