alpha,beta,gamma,Time
0.3785062516359035,0.3192548406938667,0.30223890767023565,0.52
0.37776044929828256,0.31983478787972114,0.3024047628220024,0.53
0.37702658314055737,0.32039106523065497,0.30258235162879377,0.54
0.3763041466871079,0.3209246849569082,0.30277116835598983,0.55
0.37559268207429775,0.3214365621465561,0.30297075577915183,0.56
0.3748917177660693,0.32192763918139033,0.30318064305254583,0.5700000000000001
0.3742008153535494,0.322398792254151,0.30340039239230476,0.58
0.3735195591753657,0.32285085209633957,0.3036295887282996,0.59
0.37284755248157836,0.3232846116478555,0.3038678358705707,0.6
0.3721844147592387,0.32370083140367156,0.3041147538370941,0.61
0.37152978373824513,0.32410023540109917,0.30436998086065986,0.62
0.37088330682477133,0.3244835283234205,0.3046331648518123,0.63
0.3702446523775859,0.32485137299650596,0.3049039746259122,0.64
0.3696135000773369,0.3252044096125175,0.3051820903101497,0.65
0.3689895441706869,0.32554324925389216,0.30546720657542503,0.66
0.36837249529889826,0.32586847024154025,0.3057590344595657,0.67
0.36776206887141805,0.326180641358119,0.3060572897704673,0.68
0.367157992888977,0.3264803062227534,0.30636170088827397,0.6900000000000001
0.3665600160927733,0.3267679670156384,0.3066720168915928,0.7000000000000001
0.3659678939709282,0.3270441124280517,0.3069879936010246,0.71
0.3653813872074799,0.3273092207608954,0.30730939203162916,0.72
0.3648002688891107,0.3275637455311599,0.3076359855797338,0.73
0.36422433102085766,0.3278081024528545,0.30796756652629215,0.74
0.3636533646026967,0.32804270924242035,0.30830392615488716,0.75
0.3630871728804338,0.32826795914504453,0.3086448679745258,0.76
0.36252556787381823,0.3284842278687253,0.30899020425746043,0.77
0.3619683701019056,0.32869187413183265,0.30933975576626566,0.78
0.3614154070335429,0.32889124276806186,0.30969335019839905,0.79
0.3608665136252006,0.32908266364418765,0.3100508227306155,0.8
0.3603215338126643,0.32926644867680904,0.31041201751053044,0.81
0.3597803164078992,0.3294429000390855,0.3107767835530191,0.8200000000000001
0.35924271579924416,0.3296123087592404,0.3111449754415191,0.8300000000000001
0.35870859227658175,0.3297749540692347,0.3115164536541873,0.84
0.3581778111616296,0.32993110514358903,0.3118910836947851,0.85
0.3576502423464512,0.33008102202163464,0.3122687356319178,0.86
0.35712575983196626,0.330224956529764,0.3126492836382734,0.87
0.3566042753323222,0.3303630851356375,0.3130326395320439,0.88
0.3560856625332242,0.3304956602900767,0.3134186771767026,0.89
0.35556980928437293,0.33062290613988493,0.31380728457574564,0.9
0.35505660943294426,0.33074503484575596,0.3141983557213033,0.91
0.35454595959651575,0.3308622530305239,0.3145917873729638,0.92
0.354037758733615,0.3309747626373981,0.31498747862899035,0.93
0.3535319091457356,0.3310827589276617,0.31538533192660606,0.9400000000000001
0.35302838761683425,0.33118628832097985,0.3157853240621893,0.9500000000000001
0.3525270684891675,0.33128560194720136,0.3161873295636345,0.96
0.35202786928284974,0.3313808646513949,0.3165912660657586,0.97
0.35153070971128725,0.33147223689433025,0.31699705339438566,0.98
0.35103551137291444,0.33155987536854065,0.317404613258548,0.99
0.3505421974429302,0.33164393361438455,0.3178138689426883,1.0
0.350050700727734,0.3317245459228392,0.3182247533494299,1.01
0.3495610066727496,0.3318017413822207,0.3186372519450326,1.02
0.34907301775627375,0.3318757148937622,0.31905126734996664,1.03
0.3485866731043719,0.33194658811531486,0.31946673878031556,1.04
0.3481019137717018,0.3320144788493188,0.31988360737898136,1.05
0.34761868255231926,0.33207950142089987,0.3203018160267823,1.06
0.34713692379048383,0.3321417670559655,0.32072130915355146,1.07
0.3466565930022276,0.3322013646644297,0.32114204233334276,1.08
0.3461776678190936,0.33225833898269075,0.3215639931982151,1.09
0.3457000840799819,0.3323128182165274,0.3219870977034895,1.1
0.3452237984224455,0.3323648890287838,0.3224113125487687,1.11
0.3447487692640477,0.3324146345252047,0.32283659621074495,1.12
0.34427495668653946,0.33246213448598666,0.32326290882747055,1.1300000000000001
0.3438023223200373,0.3325074655973298,0.3236902120826289,1.1400000000000001
0.3433308314919242,0.3325506971476032,0.32411847136046795,1.1500000000000001
0.34286045224312683,0.33259189299697317,0.3245476547598948,1.16
0.34239114873698756,0.3326311247765478,0.3249777264864588,1.17
0.3419228888819631,0.33266845662259237,0.3254086544954382,1.18
0.341455641736999,0.3327039503721873,0.3258404078908069,1.19
0.34098937740692914,0.33273766577230696,0.32627295682075685,1.2
0.340524066937875,0.33276966068889796,0.32670627237321975,1.21
0.34005968504590967,0.33279998563799157,0.3271403293160913,1.22
0.33959620666989737,0.3328286906933949,0.3275751026367002,1.23
0.33913360417383664,0.33285583109275424,0.3280105647334014,1.24
0.33867185248580967,0.33288145693836585,0.32844669057581677,1.25
0.3382109271200444,0.33290561716049094,0.3288834557194569,1.26
0.337750804082628,0.3329283597057656,0.32932083621159863,1.27
0.33729145977721936,0.33294973172561027,0.3297588084971626,1.28
0.3368328827789201,0.33296975605789003,0.3301973611631821,1.29
0.33637505390705286,0.3329884710317859,0.33063647506115346,1.3
0.33591794883275855,0.33300592525916783,0.33107612590806595,1.31
0.3354615484690962,0.3330221568803478,0.3315162946505483,1.32
0.3350058342073397,0.33303720307969104,0.3319569627129616,1.33
0.3345507878563516,0.3330511002067869,0.33239811193685376,1.34
0.3340963915819577,0.33306388389762037,0.3328397245204141,1.35
0.3336426407217484,0.33307556348515815,0.3332817957930855,1.36
0.33318951791012263,0.33308617366844206,0.33372430842142714,1.37
0.3327370062630892,0.3330957481843332,0.33416724555256927,1.3800000000000001
0.3322850922184855,0.33310431413606695,0.334610593645439,1.3900000000000001
0.3318337627564756,0.33311189754367276,0.3350543396998429,1.4000000000000001
0.33138300536848275,0.3331185234061211,0.3354984712253872,1.41
0.3309328080261219,0.33312421576347023,0.3359429762103987,1.42
0.3304831624297105,0.3331289911952791,0.33638784637500097,1.43
0.3300340566085031,0.3331328736304361,0.3368330697610511,1.44
0.3295854801689877,0.3331358838432083,0.337278635987794,1.45
0.32913742343617475,0.3331380411718317,0.3377245353919833,1.46
0.3286898771641592,0.333139364097759,0.33817075873807134,1.47
0.328242832511313,0.33313987029527875,0.3386172971933977,1.48
0.32779628097862196,0.3331395767542267,0.3390641422671407,1.49
0.32735021275626003,0.3331385030595657,0.33951128418416343,1.5
0.32690462073637083,0.3331366634334463,0.33995871583017195,1.51
0.32645949713822764,0.33313407342878393,0.3404064294329774,1.52
0.3260148344150442,0.333130748131244,0.3408544174537007,1.53
0.3255706252262324,0.3331267022146802,0.34130267255907626,1.54
0.32512686240965966,0.33312194999657396,0.3417511875937553,1.55
0.324683539805155,0.3331165037926277,0.34219995640220613,1.56
0.3242406561296728,0.333110366173963,0.34264897769635316,1.57
0.3237982016417071,0.33310355661242996,0.343098241745852,1.58
0.32335617030030916,0.33309608718616746,0.3435477425135126,1.59
0.32291455614425074,0.3330879698142607,0.343997474041478,1.6
0.32247335326180426,0.3330792163171297,0.3444474304210556,1.61
0.32203255576052364,0.3330698384769177,0.34489760576254846,1.62
0.32159215773702476,0.33305984809787875,0.34534799416508644,1.6300000000000001
0.32115215324676605,0.3330492570667668,0.34579858968645727,1.6400000000000001
0.3207125362738289,0.3330380774132233,0.34624938631293806,1.6500000000000001
0.3202733007006985,0.33302632137016563,0.34670037792912617,1.6600000000000001
0.3198344607277485,0.3330139605908809,0.3471515786813611,1.67
0.31939600651217287,0.3330010147494673,0.3476029787383506,1.68
0.31895792803211925,0.3329875038780832,0.3480545680897886,1.69
0.3185202209529361,0.3329734366505823,0.3485063423964729,1.7
0.31808288091534204,0.33295882179053365,0.3489582972941159,1.71
0.31764590351265887,0.3329436681167254,0.3494104283706076,1.72
0.3172092842680443,0.3329279845886692,0.3498627311432786,1.73
0.316773018611725,0.33291178035210406,0.3503152010361632,1.74
0.31633710185822944,0.3328950647845004,0.35076783335726247,1.75
0.31590152918362063,0.3328778475405643,0.35122062327580755,1.76
0.31546630576850393,0.33286011828598866,0.35167357594549997,1.77
0.31503144460926363,0.3328418510707322,0.35212670431999693,1.78
0.31459692659427263,0.33282308409886463,0.35257998930685563,1.79
0.31416274888032353,0.3328038230699292,0.3530334280497403,1.8
0.3137289086481845,0.3327840736362095,0.3534870177155992,1.81
0.31329540309143505,0.3327638414250505,0.35394075548350773,1.82
0.312862229405302,0.33274313206117967,0.3543946385335117,1.83
0.3124293847754946,0.332721951189028,0.35484866403547094,1.84
0.31199686636704055,0.332700304495051,0.355302829137902,1.85
0.31156467131312154,0.3326781977300502,0.3557571309568219,1.86
0.31113279670390886,0.3326556367314936,0.35621156656459113,1.87
0.3107012570281397,0.3326325925654778,0.3566661504063761,1.8800000000000001
0.31027004038772027,0.33260908903450503,0.3571208705777684,1.8900000000000001
0.30983914407806945,0.3325851315680184,0.3575757243539059,1.9000000000000001
0.3094085665278007,0.3325607233314451,0.3580307101407479,1.9100000000000001
0.3089783062250596,0.33253586737198415,0.3584858264029499,1.92
0.30854836171302846,0.3325105666275991,0.35894107165936606,1.93
0.30811873158543124,0.33248482393601014,0.35939644447855223,1.94
0.3076894144820383,0.33245864204368664,0.3598519434742687,1.95
0.3072604090841713,0.33243202361483937,0.36030756730098296,1.96
0.306831714110208,0.33240497124041296,0.3607633146493726,1.97
0.30640332974316575,0.3323774845788684,0.3612191856779594,1.98
0.30597525549629145,0.33234956463103227,0.3616751798726698,1.99
0.3055474893262287,0.33232121551626115,0.3621312951575036,2.0
0.3051200303006995,0.33229243912951867,0.3625875305697753,2.0100000000000002
0.3046928775265651,0.33226323728827634,0.3630438851851519,2.02
0.3042660301463833,0.3322336117393982,0.36350035811421183,2.0300000000000002
0.30383948733496546,0.3322035641660256,0.3639569484990023,2.04
0.3034132482959336,0.3321730961944619,0.36441365550959776,2.05
0.3029873122582775,0.33214220940105743,0.3648704783406582,2.06
0.3025616784729122,0.33211090531909404,0.3653274162079869,2.07
0.3021363461772783,0.3320791855086968,0.36578446831401806,2.08
0.30171131437810667,0.3320470519853804,0.36624163363650614,2.09
0.30128658254698726,0.3320145058482797,0.36669891160472623,2.1
0.30086214996227095,0.33198154857820494,0.3671563014595173,2.11
0.3004380159043816,0.3319481816525237,0.3676138024430879,2.12
0.30001417965225835,0.33191440655227245,0.36807141379546243,2.13
0.2995906404797976,0.33188022476926804,0.3685291347509275,2.14
0.29916739765229533,0.3318456378132196,0.36898696453447827,2.15
0.2987444504228889,0.33181064721883985,0.36944490235826444,2.16
0.2983217980289994,0.331775254552957,0.3699029474180368,2.17
0.29789943968877364,0.331739461421626,0.37036109888959357,2.18
0.2974773808972753,0.33170325689133434,0.3708193622113836,2.19
0.29705561962713584,0.33166664505793103,0.37127773531492647,2.2
0.2966341531863452,0.3316296313458452,0.3717362154678031,2.21
0.29621298106138233,0.3315922168279614,0.3721948021106498,2.22
0.2957921027094092,0.3315544026364734,0.3726534946541111,2.23
0.29537151755337043,0.331516189972676,0.37311229247394734,2.24
0.2949512249770942,0.3314775801167578,0.37357119490614193,2.25
0.2945312243203923,0.33143857443759267,0.3740302012420091,2.2600000000000002
0.2941115148741608,0.33139917440253236,0.37448931072330105,2.27
0.2936920958754802,0.3313593815871985,0.37494852253731564,2.2800000000000002
0.293272966502716,0.3313191976852749,0.3754078358120036,2.29
0.29285412587061893,0.3312786245182995,0.3758672496110763,2.3000000000000003
0.29243557302542544,0.3312376640454565,0.3763267629291129,2.31
0.29201730693995814,0.33119631837336894,0.3767863746866679,2.32
0.29159932650872594,0.3311545897658903,0.37724608372537893,2.33
0.2911816305430247,0.3311124806538971,0.37770588880307343,2.34
0.29076421776603756,0.3310699936450807,0.37816578858887706,2.35
0.29034708680793525,0.33102713153373986,0.3786257816583203,2.36
0.28993023620097647,0.3309838973105725,0.3790858664884465,2.37
0.28951368079149703,0.33094026136625504,0.3795460578422433,2.38
0.28909742123269755,0.33089622245464606,0.38000635631265195,2.39
0.2886814467043937,0.33085180225785266,0.3804667510377493,2.4
0.28826575676855604,0.33080700171184896,0.3809272415195908,2.41
0.28785035099082634,0.33076182174601787,0.3813878272631517,2.42
0.28743522894045953,0.3307162632832692,0.38184850777626733,2.43
0.2870203901902652,0.33067032724015694,0.38230928256957397,2.44
0.28660583431654935,0.33062401452699747,0.3827701511564494,2.45
0.28619156089905595,0.33057732604798684,0.3832311130529535,2.46
0.28577756952090877,0.33053026270131897,0.38369216777776866,2.47
0.2853638597685528,0.33048282537930296,0.38415331485214066,2.48
0.2849504312316961,0.33043501496848116,0.3846145537998192,2.49
0.2845372835032515,0.33038683234974675,0.3850758841469982,2.5
0.28412441846878006,0.33033827382221137,0.385537307709005,2.5100000000000002
0.28371183949691997,0.33028933272137573,0.38599882778170075,2.52
0.2832995426206213,0.3302400170460513,0.3864604403333238,2.5300000000000002
0.28288752781984494,0.3301903269065377,0.3869221452736138,2.54
0.2824757951082677,0.3301402623465047,0.3873839425452241,2.5500000000000003
0.28206434453433665,0.3300898233408863,0.38784583212477347,2.56
0.28165317618232355,0.33003900979377526,0.3883078140238976,2.57
0.2812422901733787,0.3299878215363164,0.3887698882903013,2.58
0.2808316866665854,0.32993625832460094,0.38923205500881003,2.59
0.28042136586001404,0.32988431983756034,0.38969431430242196,2.6
0.28001132799177636,0.3298320056748605,0.3901566663333595,2.61
0.2796015733410796,0.3297793153547955,0.3906191113041212,2.62
0.27919210222928087,0.32972624831218167,0.39108164945853374,2.63
0.2787829142866846,0.32967280536479193,0.39154428034851974,2.64
0.2783740016473003,0.3296190023240983,0.3920069960285976,2.65
0.27796537074899724,0.32956482639414825,0.3924698028568507,2.66
0.27755702162917034,0.32951027758101087,0.3929327007898149,2.67
0.2771489543347646,0.3294553558724898,0.39339568979274164,2.68
0.2767411689219909,0.3294000612386951,0.39385876983931,2.69
0.27633366545604077,0.3293443936326152,0.39432194091134,2.7
0.2759264440108018,0.32928835299068904,0.39478520299850506,2.71
0.2755195046685729,0.3292319392333779,0.395248556098045,2.72
0.27511284751977955,0.32917515226573746,0.3957120002144788,2.73
0.27470647266268894,0.32911799197798963,0.3961755353593172,2.74
0.27430038020312536,0.32906045824609464,0.3966391615507758,2.75
0.2738945702541852,0.329002550932323,0.39710287881348755,2.7600000000000002
0.27348904293595244,0.32894426988582753,0.39756668717821575,2.77
0.2730837941701881,0.32888562332734717,0.3980305825024605,2.7800000000000002
0.27267882606379656,0.32882660714628115,0.39849456678991796,2.79
0.27227413917530235,0.3287672203200715,0.3989586405046218,2.8000000000000003
0.27186973338564246,0.3287074631779895,0.3994228034363637,2.81
0.2714656085604778,0.32864733608059926,0.39988705535891855,2.82
0.27106176454919834,0.3285868394217464,0.4003513960290509,2.83
0.2706582011839276,0.3285259736305462,0.40081582518552183,2.84
0.2702549182785276,0.3284647391733724,0.40128034254809564,2.85
0.2698519156276036,0.32840313655584535,0.4017449478165466,2.86
0.26944919300550885,0.32834116632482097,0.4022096406696658,2.87
0.2690467501653495,0.3282788290703787,0.4026744207642674,2.88
0.26864458683798925,0.32821612542781026,0.4031392877341961,2.89
0.2682427027310544,0.3281530560796081,0.40360424118933313,2.9
0.26784110013121204,0.32808961655484353,0.40406928331394004,2.91
0.26743977894287,0.32802580714426355,0.4045344139128621,2.92
0.2670387375311636,0.32796163121559146,0.40499963125324057,2.93
0.2666379757352097,0.3278970891915759,0.4054649350732101,2.94
0.2662374933845951,0.3278321815147697,0.4059303251006309,2.95
0.26583729029902353,0.32776690864823527,0.406395801052737,2.96
0.26543736628796266,0.32770127107624886,0.4068613626357842,2.97
0.26503772115029156,0.32763526930500597,0.40732700954469825,2.98
0.2646383546739472,0.327568903863326,0.4077927414627226,2.99
0.26423926663557207,0.327502175303357,0.4082585580610667,3.0
0.263840456800161,0.32743508420128087,0.408724458998554,3.0100000000000002
0.26344192492070817,0.32736763115801787,0.4091904439212698,3.02
0.2630436707378545,0.3272998167999317,0.40965651246220963,3.0300000000000002
0.2626456956024963,0.3272316385409777,0.41012266585652185,3.04
0.2622480015515892,0.3271630924269006,0.41058890602150605,3.0500000000000003
0.2618505860101205,0.3270941837072417,0.41105523028263374,3.06
0.26145344891683203,0.32702491261623834,0.4115216384669255,3.0700000000000003
0.26105659021657607,0.3269552793767312,0.4119881304066887,3.08
0.26066000986066334,0.32688528419946933,0.4124547059398632,3.09
0.2602637078072116,0.3268149272824161,0.4129213649103683,3.1
0.25986768402149374,0.3267442088100544,0.4133881071684478,3.11
0.2594719384762865,0.3266731289526922,0.41385493257101724,3.12
0.2590764711522186,0.3266016878657681,0.41432184098200925,3.13
0.25868128203811913,0.32652988568915675,0.4147888322727201,3.14
0.25828637113136604,0.3264577225464743,0.41525590632215564,3.15
0.2578917384382343,0.326385198544384,0.41572306301737766,3.16
0.2574973839211992,0.3263123138778386,0.41619030220095815,3.17
0.2571033071480984,0.32623906953073994,0.41665762332115763,3.18
0.25670950848973234,0.32616546488421094,0.4171250266260526,3.19
0.25631598796475474,0.3260915000234679,0.41759251201177333,3.2
0.2559227456002837,0.3260171750176441,0.4180600793820681,3.21
0.2555297814321742,0.32594248991924774,0.41852772864857396,3.22
0.25513709550529023,0.3258674447636188,0.41899545973108693,3.23
0.25474468787377724,0.32579203956838637,0.4194632725578323,3.24
0.25435255860133466,0.32571627433292644,0.41993116706573486,3.25
0.2539607077614877,0.3256401490378187,0.42039914320068955,3.2600000000000002
0.2535691354378604,0.3255636636443041,0.42086720091783136,3.27
0.2531778417244474,0.32548681809374236,0.42133534018180613,3.2800000000000002
0.25278682672588654,0.325409612307069,0.42180356096704036,3.29
0.25239609055773105,0.32533204618425265,0.4222718632580122,3.3000000000000003
0.25200562886474376,0.3252541285412977,0.4227402425939544,3.31
0.2516154443115587,0.3251758541966338,0.4232087014918033,3.3200000000000003
0.2512255375072189,0.3250972220685604,0.4236772404242165,3.33
0.250835908465228,0.32501823226374754,0.4241458592710202,3.34
0.25044655720729814,0.32493888487329875,0.42461455791939884,3.35
0.2500574837638292,0.32485917997179564,0.4250833362643709,3.36
0.24966868817438786,0.3247791176163425,0.4255521942092654,3.37
0.24928017048818743,0.32469869784561073,0.4260211316661975,3.38
0.2488919307645666,0.32461792067888384,0.4264901485565452,3.39
0.24850396907346914,0.32453678611510156,0.42695924481142483,3.4
0.2481162854959231,0.3244552941319048,0.4274284203721676,3.41
0.24772888012452013,0.32437344468468016,0.42789767519079525,3.42
0.2473417530638947,0.3242912377056042,0.4283670092304966,3.43
0.24695490443120358,0.3242086731026885,0.4288364224661033,3.44
0.246568334356605,0.32412575075882416,0.4293059148845662,3.45
0.24618204298373816,0.32404247053082613,0.42977548648543107,3.46
0.24579603047020226,0.32395883224847805,0.4302451372813151,3.47
0.24541029698803613,0.32387483571357667,0.43071486729838254,3.48
0.24502484272419725,0.32379048069897665,0.4311846765768214,3.49
0.24463966788104136,0.323705766947635,0.43165456517131895,3.5
0.24425477267680146,0.3236206941716558,0.43212453315153804,3.5100000000000002
0.24387014938422427,0.323535277948208,0.43259457266756296,3.52
0.2434858005929028,0.3234495132563633,0.4330646861507291,3.5300000000000002
0.24310172959462217,0.3233633936740271,0.4335348767313458,3.54
0.24271793642722053,0.32327691927689534,0.4340051442958792,3.5500000000000003
0.2423344211350535,0.32319009012850725,0.43447548873643427,3.56
0.24195118376928912,0.32310290627965826,0.43494590995104754,3.5700000000000003
0.2415682243882029,0.3230153677678126,0.4354164078439794,3.58
0.24118554305747278,0.32292747461651555,0.4358869823260065,3.59
0.24080313985047408,0.32283922683480665,0.4363576333147141,3.6
0.24042101484857456,0.32275062441663166,0.43682836073478853,3.61
0.24003916814142942,0.3226616673402557,0.4372991645183096,3.62
0.23965759982727627,0.32257235556767555,0.4377700446050428,3.63
0.2392763100132301,0.32248268904403243,0.43824100094273205,3.64
0.23889529881557833,0.32239266769702446,0.43871203348739174,3.65
0.23851456636007576,0.32230229143631944,0.4391831422035993,3.66
0.23813411278223964,0.32221156015296726,0.4396543270647875,3.67
0.23775393822764454,0.3221204737188128,0.4401255880535371,3.68
0.23737404285221747,0.3220290319859082,0.44059692516186866,3.69
0.2369944268225328,0.32193723478592573,0.4410683383915358,3.7
0.23661509031610736,0.32184508192957023,0.44153982775431677,3.71
0.2362360335216952,0.3217525732059919,0.4420113932723072,3.72
0.23585725138394292,0.3216597188799143,0.44248302973613707,3.73
0.23547874274124003,0.3215665214395191,0.4429547358192351,3.74
0.23510051220377556,0.3214729718451822,0.4434265159510364,3.75
0.23472255979412668,0.32137907022156137,0.4438983699843061,3.7600000000000002
0.23434488553666336,0.3212848166906335,0.4443702977726972,3.77
0.23396748945760795,0.32119021137157766,0.4448422991708084,3.7800000000000002
0.23359037158509516,0.32109525438065695,0.44531437403424184,3.79
0.2332135319492317,0.3209999458311015,0.4457865222196608,3.8000000000000003
0.23283697058215605,0.3209042858329904,0.44625874358484746,3.81
0.23246068751809829,0.32080827449313476,0.4467310379887608,3.8200000000000003
0.23208468279343983,0.3207119119149597,0.44720340529159436,3.83
0.23170895644677317,0.3206151981983868,0.44767584535483385,3.84
0.2313335085189617,0.3205181334397169,0.44814835804131514,3.85
0.23095833905319946,0.3204207177315124,0.44862094321528184,3.86
0.2305834480950709,0.32032295116247966,0.4490936007424432,3.87
0.23020883569261064,0.3202248338173513,0.4495663304900318,3.88
0.22983450189636326,0.320126365776769,0.45003913232686144,3.89
0.2294604467594431,0.32002754711716586,0.4505120061233847,3.9
0.22908667033759395,0.31992837791064865,0.4509849517517511,3.91
0.22871317268924884,0.3198288582248805,0.4514579690858643,3.92
0.2283399538755899,0.3197289881229633,0.4519310580014404,3.93
0.2279670129878029,0.31962876958811853,0.4524042174240722,3.94
0.22759434869899056,0.31952820543166893,0.45287744586933415,3.95
0.22722196280753104,0.31942729228212735,0.4533507449103353,3.96
0.22684985532494958,0.3193260303043659,0.4538241143706781,3.97
0.22647802626265245,0.31922441966437415,0.454297554072967,3.98
0.22610647563191563,0.3191224605292813,0.4547710638387967,3.99
0.22573520344387385,0.31902015306737924,0.4552446434887405,4.0
0.22536420970950935,0.3189174974481453,0.4557182928423389,4.01
0.22499349443964087,0.3188144938422646,0.45619201171808804,4.0200000000000005
0.2246230576449127,0.31871114242165294,0.4566657999334279,4.03
0.2242528993357832,0.3186074433594795,0.45713965730473083,4.04
0.22388301952251413,0.3185033968301893,0.4576135836472901,4.05
0.22351341821515913,0.3183990030095262,0.4580875787753082,4.0600000000000005
0.223144095423553,0.31829426207455536,0.45856164250188514,4.07
0.22277505115730045,0.318189174203686,0.45903577463900713,4.08
0.22240628542576485,0.31808373957669384,0.4595099749975348,4.09
0.22203779823805736,0.3179779583747444,0.45998424338719174,4.1
0.22166958960302569,0.31787183078041487,0.46045857961655295,4.11
0.22130165952924316,0.31776535697771746,0.4609329834930329,4.12
0.22093400802499732,0.31765853715212167,0.46140745482287454,4.13
0.22056663509827917,0.3175513714905771,0.4618819934111372,4.14
0.2201995409848691,0.3174438597483432,0.46235659926678113,4.15
0.21983272687673616,0.31733599986467853,0.46283127325857876,4.16
0.21946619161093917,0.317227794252058,0.46330601413699635,4.17
0.21909993520853885,0.3171192430758288,0.46378082171562585,4.18
0.21873395769061715,0.3170103465021784,0.46425569580719794,4.19
0.21836825907827742,0.3169011046981344,0.4647306362235817,4.2
0.21800283939264417,0.3167915178315645,0.4652056427757849,4.21
0.21763769865486318,0.3166815860711765,0.4656807152739538,4.22
0.21727283688610152,0.3165713095865185,0.4661558535273735,4.23
0.2169082541075476,0.31646068854797865,0.46663105734446736,4.24
0.216543950340411,0.3163497231267851,0.4671063265327975,4.25
0.21617992560592258,0.3162384134950064,0.4675816608990646,4.26
0.2158161799253345,0.31612675982555105,0.4680570602491081,4.2700000000000005
0.21545271331992025,0.31601476229216785,0.4685325243879056,4.28
0.21508952581097446,0.31590242106944555,0.4690080531195737,4.29
0.2147266174198131,0.31578973633281315,0.46948364624736744,4.3
0.2143639881677734,0.3156767082585399,0.46995930357368043,4.3100000000000005
0.21400163807621392,0.31556333702373496,0.47043502490004485,4.32
0.21363956716651442,0.3154496228063478,0.47091081002713153,4.33
0.2132777754600759,0.315335565785168,0.47138665875474983,4.34
0.21291626297832067,0.3152211661398253,0.4718625708818478,4.3500000000000005
0.2125550297426924,0.3151064240507895,0.47233854620651194,4.36
0.21219407577465585,0.31499133969937054,0.47281458452596736,4.37
0.2118334010956972,0.3148759132677187,0.4732906856365779,4.38
0.21147300572732386,0.31476014493882415,0.47376684933384583,4.39
0.2111128896910644,0.31464403489651727,0.4742430754124122,4.4
0.21075305300846886,0.31452758332546876,0.4747193636660562,4.41
0.2103934957011084,0.31441079041118924,0.4751957138876962,4.42
0.21003421779057552,0.31429365634002954,0.47567212586938884,4.43
