Time,c,S,O,I1,I2,k1,alpha1,beta1,k4,alpha4,p,beta4,T,time_constant,kflux,Vp,k3,k2,k_1,Jinflux_0,Kp,k5,compartment,Shut_to_Open,Open_to_Inactivated1,Inactivated1_to_Shut,Inactivated1_to_Inactivated2,Inactivated2_to_Shut,Jrel,Jpump,Jinflux
10.0,0.16856095521784173,0.17784666099810353,0.0021871443315642325,0.001136306513802697,0.8188298881565296,0.3706956070694178,40.0,0.8,0.051057795592436714,0.06,0.05709754917842429,0.01,10.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0018395817405105308,0.0010935721657821162,0.0005681532569013485,5.8017305712092465e-05,0.016376597763130593,5.0342230596613e-10,0.017757287216314484,0.025
11.0,0.17514562526225538,0.19265702040310595,0.002995369815174895,0.0016608749149754267,0.8026867348667437,0.4153883479222177,40.0,0.8,0.05172408300429654,0.06,0.062499518822083065,0.01,11.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0023657536439932324,0.0014976849075874475,0.0008304374574877134,8.590723196194293e-05,0.016053734697334874,1.7710241237302515e-09,0.019037093048035806,0.025
12.0,0.18055538505602822,0.20689058675932015,0.003918103992506708,0.0022972972868274986,0.7868940119613457,0.4546288917967275,40.0,0.8,0.0522926469586889,0.06,0.06784773796970552,0.01,12.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0029337207541766243,0.001959051996253354,0.0011486486434137493,0.00012013175597922425,0.015737880239226915,5.1847344225243435e-09,0.020111179659537473,0.025
13.0,0.18498342374992235,0.2205715478533482,0.004939192056687132,0.0030383446490495508,0.7714509154409152,0.48848603199360713,40.0,0.8,0.052783495112706996,0.06,0.07314274144766321,0.01,13.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.003534357600544752,0.002469596028343566,0.0015191723245247754,0.0001603744499338264,0.015429018308818303,1.3093216092771379e-08,0.0210048407391376,0.025
14.0,0.18859738662467776,0.23372791232584633,0.00604232370817533,0.0038735282237168946,0.7563562357422614,0.5173016648141683,40.0,0.8,0.053211522304642336,0.06,0.07838505876071648,0.01,14.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0041601231355850145,0.003021161854087665,0.0019367641118584473,0.00020611633347397316,0.015127124714845229,2.932504138543246e-08,0.021743488559147865,0.025
15.0,0.19154021504509217,0.24638870113196476,0.007212341814953398,0.004790746432567679,0.7416082106205142,0.5415640381825857,40.0,0.8,0.05358804566484359,0.06,0.08357521414496531,0.01,15.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.004805019627449878,0.003606170907476699,0.0023953732162838395,0.00025672673859712333,0.014832164212410284,5.952890378361511e-08,0.02235091910084981,0.025
16.0,0.19393223453349961,0.2585820259212781,0.008435921101820112,0.005777588474938755,0.7272044645019631,0.5618196339910263,40.0,0.8,0.053921817962480044,0.06,0.08871372662027319,0.01,16.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0054644055126576935,0.004217960550910056,0.0028887942374693776,0.0003115380740077703,0.014544089290039261,1.1141732259200914e-07,0.02284848245173496,0.025
17.0,0.19587383205329778,0.27033392017734825,0.009701825253291423,0.006822239987911549,0.7131420145814488,0.578616955097354,40.0,0.8,0.05421971499383536,0.06,0.09380111004216977,0.01,17.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0061347436884554,0.004850912626645712,0.0034111199939557747,0.00036989990776411104,0.014262840291628975,1.9491105520959428e-07,0.023254816067490355,0.025
18.0,0.19744806783473148,0.28166780783756296,0.011000829949020971,0.007914047140550128,0.699417315072866,0.5924720885987296,40.0,0.8,0.05448721311233969,0.06,0.09883787315323679,0.01,18.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0068133649913550386,0.005500414974510486,0.003957023570275064,0.00043121437312825737,0.01398834630145732,3.2219922127124096e-07,0.02358585675934834,0.025
19.0,0.1987233628899553,0.29260437701784237,0.01232553574635485,0.009043754371058074,0.6860263328647447,0.603852101272036,40.0,0.8,0.05472872802864113,0.06,0.10382451963398262,0.01,19.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.007498258820040873,0.006162767873177425,0.004521877185529037,0.0004949531733314717,0.013720526657294894,5.07745289578473e-07,0.023855059754055507,0.025
20.0,0.19975588248159415,0.3031617357576424,0.013670090558632624,0.010203551027721556,0.6729646226560034,0.6131684728361912,40.0,0.8,0.054947859729599036,0.06,0.1087615481532109,0.01,20.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.008187919501465184,0.006835045279316312,0.005101775513860778,0.0005606632906150501,0.013459292453120069,7.682600447222585e-07,0.0240736785441335,0.025
21.0,0.2005914776058154,0.3133556410172086,0.015029925264552246,0.011387013783677225,0.6602274199345619,0.6207755878197255,40.0,0.8,0.055147572526465946,0.06,0.11364945241788775,0.01,21.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.008881158689695813,0.007514962632276123,0.005693506891838613,0.0006279661684952071,0.013204548398691238,1.1226644359512842e-06,0.02425103171479313,0.025
22.0,0.20126748283955664,0.3231999063278481,0.016401429868222017,0.012588939205934846,0.647809724597995,0.6269742082251183,40.0,0.8,0.05533032943054249,0.06,0.1184887212225129,0.01,22.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.009577059843139338,0.008200714934111009,0.006294469602967423,0.000696550153445447,0.0129561944919599,1.5920236898319649e-06,0.024394791156529153,0.025
23.0,0.20181435262324615,0.33270672789410605,0.017781786246352932,0.013805136355614126,0.6357063495039269,0.6320178462103948,40.0,0.8,0.055498193824649586,0.06,0.12327983849799956,0.01,23.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.010274892106953808,0.008890893123176466,0.006902568177807063,0.0007661601332395894,0.01271412699007854,2.1995012953812805e-06,0.024511269789638596,0.025
24.0,0.20225685762894938,0.341886989774727,0.01916876721657535,0.015032263693449894,0.6239119793152478,0.6361180605972998,40.0,0.8,0.05565290735451676,0.06,0.1280232833600679,0.01,24.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.010974051102449374,0.009584383608287676,0.007516131846724947,0.0008365891786602329,0.012478239586304956,2.97029383881291e-06,0.024605637505395767,0.025
25.0,0.20261510738257554,0.3507505339643334,0.020560583284959116,0.016267662222246865,0.6124212205284606,0.6394501129282055,40.0,0.8,0.05579595028557546,0.06,0.13271953015715707,0.01,25.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.011674014155744393,0.010280291642479558,0.008133831111123433,0.0009076696726150202,0.012248424410569211,3.931555447305884e-06,0.024682113995201902,0.025
26.0,0.20290542419784988,0.3593063950311681,0.021955764675254282,0.017509204589007638,0.60122863570457,0.6421585684012134,40.0,0.8,0.055928588763825234,0.06,0.13736904851786025,0.01,26.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.012374318464730492,0.010977882337627141,0.008754602294503819,0.0009792651030402898,0.0120245727140914,5.112307285308824e-06,0.024744138927588057,0.025
27.0,0.20314104968807256,0.3675629833121419,0.023353073351200657,0.018755170948664315,0.5903287723879932,0.6443622220871024,40.0,0.8,0.05605191218014836,0.06,0.1419723033978881,0.01,27.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.013074541182327499,0.011676536675600329,0.009377585474332158,0.0010512631949382018,0.011806575447759864,6.543330465613275e-06,0.024794512268446266,0.025
28.0,0.203332725213084,0.3755282281472332,0.02475143802711532,0.020004148708331854,0.5797161851173196,0.6461584322694,40.0,0.8,0.05616686297429609,0.06,0.14652975512656471,0.01,28.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.013774286756130013,0.01237571901355766,0.010002074354165927,0.0011235702794183174,0.011594323702346391,8.257040688026486e-06,0.024835511474539586,0.025
29.0,0.2034891680595165,0.3832096889716349,0.02614990693260207,0.021254953741752205,0.5693854503540109,0.6476268639152412,40.0,0.8,0.05627426060504705,0.06,0.15104185945286083,0.01,29.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.01447318070078608,0.013074953466301035,0.010627476870876102,0.0011961068060115834,0.011387709007080218,1.0287344201913772e-05,0.024868988867561774,0.025
30.0,0.2036174556956062,0.3906146352780606,0.02754761496951249,0.022506570668501306,0.5593311790839256,0.6488326243059942,40.0,0.8,0.0563748209766802,0.06,0.15550906759096927,0.01,30.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.015170864137909999,0.013773807484756245,0.011253285334250653,0.0012688038922357627,0.011186623581678512,1.2669477304210607e-05,0.02489645094955952,0.025
31.0,0.20372334003621392,0.3977501059650562,0.02894376115852414,0.0237581081196982,0.5495480247567215,0.6498289082185564,40.0,0.8,0.05646917229581923,0.06,0.15993182626542646,0.01,31.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.01586699208473844,0.01447188057926207,0.0118790540598491,0.0013416007008339394,0.01099096049513443,1.5439831054633675e-05,0.024919123782526864,0.025
32.0,0.20381150126557385,0.4046229504310265,0.030337593668576836,0.02500876633720648,0.5400306895631902,0.6506591843043543,40.0,0.8,0.056557868101150925,0.06,0.16431057775578542,0.01,32.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.016561232662453903,0.015168796834288418,0.01250438316860324,0.0014144425078722275,0.010800613791263805,1.8635763992117163e-05,0.024938006106641455,0.025
33.0,0.20388575346891652,0.41123985583041267,0.031728400740269204,0.02625781421400731,0.5307739292153109,0.651358999606284,40.0,0.8,0.05664139803710606,0.06,0.1686457599408443,0.01,33.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.017253266917199545,0.015864200370134602,0.013128907107003655,0.0014872793064799692,0.010615478584306217,2.229540724587723e-05,0.02495391257975497,0.025
34.0,0.2039492113039629,0.41760736464996717,0.033115505555519134,0.027504573581791838,0.5217725562127219,0.6519574640435593,40.0,0.8,0.056720196814446955,0.06,0.1729378063424342,0.01,34.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.017942789373916003,0.016557752777759567,0.013752286790895919,0.0015600648268566714,0.010435451124254438,2.6457465534863196e-05,0.02496750895912963,0.025
35.0,0.20400442533128027,0.42373188716432575,0.03449826350327229,0.02874840870194269,0.5130214406304593,0.6524784702193295,40.0,0.8,0.05679465170402764,0.06,0.17718714616877193,0.01,35.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.018629509761899112,0.017249131751636147,0.014374204350971346,0.0016327558592718727,0.010260428812609187,3.116101684590718e-05,0.02497934075609193,0.025
36.0,0.2040534898097272,0.42961970489825263,0.0358760615998567,0.029988720026967453,0.5045155134749232,0.6529416736457218,40.0,0.8,0.05686510883642198,0.06,0.18139420435738138,0.01,36.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.01931315291745763,0.01793803079992835,0.014994360013483726,0.0017053118281984917,0.010090310269498463,3.644531640455438e-05,0.02498985611292703,0.025
37.0,0.2040981310322087,0.4352769745822175,0.03724831853625473,0.031224940317334807,0.49624976656419295,0.6533633025029278,40.0,0.8,0.05693187852367594,0.06,0.1855594016175872,0.01,37.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.019993460451688524,0.018624159268127365,0.015612470158667404,0.0017776945090555365,0.009924995331283859,4.234960570883625e-05,0.02499942458927733,0.025
38.0,0.20413977758306587,0.4407097264705324,0.038614485635474545,0.03245653292820631,0.4882192549657867,0.6537568053691043,40.0,0.8,0.05699523977581008,0.06,0.1896831544725865,0.01,38.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.02067019080915613,0.019307242817737272,0.016228266464103153,0.0018498678765345937,0.009764385099315735,4.891293210810906e-05,0.02500835212613568,0.025
39.0,0.20417961780270613,0.4459238651118067,0.03997404766947596,0.03368299095562546,0.4804190962630918,0.6541333838013377,40.0,0.8,0.057055444150727434,0.06,0.1937658753011012,0.01,39.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.021343120594118976,0.01998702383473798,0.01684149547781273,0.0019217980092981455,0.009608381925261837,5.6173978661125405e-05,0.025016893301958838,0.025
40.0,0.20421864529891276,0.4509251658233857,0.04132652398689984,0.03490383741558771,0.4728444727741267,0.654502415721289,40.0,0.8,0.057112719049552015,0.06,0.1978079723786164,0.01,40.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.022012044317903164,0.02066326199344992,0.017451918707793855,0.0019934530600677026,0.009456889455482535,6.417090917236853e-05,0.025025261048912457,0.025
41.0,0.20425769615374673,0.455719274247646,0.04267146918687925,0.03611862550495107,0.4654906310605237,0.6548718027830179,40.0,0.8,0.05716727054841078,0.06,0.20180984991820836,0.01,41.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.02267677510525408,0.021335734593439626,0.018059312752475534,0.0020648032360782676,0.009309812621210474,7.294122700351967e-05,0.025033634603619015,0.025
42.0,0.20429747835331355,0.4603117026287835,0.04400847383204797,0.03732693925239891,0.4583528842867696,0.6552482458552016,40.0,0.8,0.057219285840993554,0.06,0.20577190811096593,0.01,42.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.02333714406202391,0.022004236916023986,0.018663469626199455,0.0021358208066524155,0.009167057685735393,8.252165182448682e-05,0.025042165800329582,0.025
43.0,0.20433859595875312,0.46470783054911546,0.04533716453520989,0.03852839381551218,0.4514266111001624,0.6556374718674248,40.0,0.8,0.05726893535290671,0.06,0.20969454316601008,0.01,43.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.023993000768832297,0.022668582267604945,0.01926419690775609,0.0022064800946718977,0.009028532222003248,9.294801111799062e-05,0.02505098424309129,0.025
44.0,0.20438156814400646,0.46891290295005716,0.04665720401042205,0.03972263587533077,0.44470725716418996,0.6560444128359151,40.0,0.8,0.05731637457814505,0.06,0.21357814735011516,0.01,44.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.02464421259321712,0.023328602005211026,0.019861317937665386,0.002276757477061721,0.008894145143283799,0.00010425515043328945,0.02506020138160042,0.025
45.0,0.20442684471069764,0.47293203075850865,0.04796829082467459,0.04090934370842251,0.43819033470839425,0.6564733520546537,40.0,0.8,0.05736174567937625,0.06,0.21742310902693598,0.01,45.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.025290664370283114,0.023984145412337295,0.020454671854211254,0.0023466313697127227,0.008763806694167885,0.00011647686091912959,0.025069913834563754,0.025
46.0,0.20447481821968952,0.47677018802264914,0.04927015860004603,0.04208822731742347,0.4318714260598814,0.6569280386029205,40.0,0.8,0.057405178886732786,0.06,0.22122981269584444,0.01,46.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.025932257310171243,0.024635079300023014,0.021044113658711734,0.0024160822181821676,0.008637428521197628,0.00012964582087808505,0.0250802059894808,0.025
47.0,0.20452583416870077,0.4804322149785838,0.05056257502270856,0.043259027804759875,0.4257461821939478,0.6574117835918749,40.0,0.8,0.05744679372410137,0.06,0.22499863903037953,0.01,47.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.026568908981337493,0.02528128751135428,0.021629513902379938,0.0024850924470052062,0.008514923643878956,0.00014379355278883906,0.025091152184757028,0.025
48.0,0.2045801989211537,0.48392281809882887,0.05184534089918655,0.044421516847944896,0.4198103241540397,0.6579275352797455,40.0,0.8,0.057486700087229,0.06,0.22872996491631548,0.01,48.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.02720055223669536,0.025922670449593274,0.022210758423972448,0.002553646416457598,0.008396206483080794,0.00015895039759874536,0.025102818410439712,0.025
49.0,0.20463818623162358,0.48724657301734564,0.05311828884285872,0.045575495884108246,0.41405964225568737,0.6584779410098422,40.0,0.8,0.05752499919412382,0.06,0.23242416348935033,0.01,49.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.02782713478551912,0.02655914442142936,0.022787747942054123,0.0026217303640051204,0.008281192845113748,0.00017514550083146935,0.025115263708592305,0.025
50.0,0.20470004224363353,0.4904079229834315,0.05438128204992124,0.04672079529172544,0.4084899996749218,0.6590653947505214,40.0,0.8,0.05756178442505761,0.06,0.23608160417241994,0.01,50.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.02844861751194165,0.02719064102496062,0.02336039764586272,0.002689332346749546,0.008169799993498436,0.00019240681414269404,0.02512854124639031,0.025
51.0,0.20476598999654685,0.49341118699574515,0.05563421253129084,0.04785727312554159,0.40309732734742243,0.6596920800468776,40.0,0.8,0.05759714206684666,0.06,0.23970265271264046,0.01,51.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.02906497513752456,0.02781710626564542,0.023928636562770795,0.0027564421591437017,0.008061946546948449,0.0002107611025529088,0.025142699284261757,0.025
52.0,0.2048362324651707,0.49626055541111613,0.056876999892298885,0.04898481410211574,0.39787763059446923,0.660359999091023,40.0,0.8,0.05763115197389979,0.06,0.24328767121788336,0.01,52.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.029676193648530184,0.028438499946149443,0.02449240705105787,0.002823051265932262,0.007957552611889384,0.00023023397023903342,0.02515778182936585,0.025
53.0,0.20491095555772693,0.4989600972658561,0.05810958942359887,0.05010332821027483,0.39282698510027025,0.6610710014320194,40.0,0.8,0.05766388815669413,0.06,0.24683701819298687,0.01,53.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.030282270715829715,0.029054794711799434,0.025051664105137414,0.0028891527141954258,0.007856539702005404,0.0002508498862893427,0.0251738292803183,0.025
54.0,0.20499033042636497,0.5015137648176755,0.05933195065309339,0.051212749347667334,0.38794153518156377,0.6618268061835763,40.0,0.8,0.0576954193068066,0.06,0.2503510485756062,0.01,54.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.030883215108740744,0.029665975326546697,0.025606374673833667,0.002954741047468053,0.007758830703631275,0.0002726322251718163,0.025190878924483354,0.025
55.0,0.20507451489940492,0.5039253861371839,0.06054407574402513,0.05231303405552949,0.3832175040632615,0.6626290158901834,40.0,0.8,0.05772580926634031,0.06,0.253830113771708,0.01,55.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.031479043691678726,0.030272037872012564,0.026156517027764746,0.0030198122260330605,0.00766435008126523,0.0002956033119991425,0.025208965246712154,0.025
56.0,0.20516365568065154,0.506198684282421,0.061745977865464804,0.05340415996176591,0.3786511778903483,0.6634791377134758,40.0,0.8,0.05775511744849733,0.06,0.25727456169071106,0.01,56.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.032069784150291596,0.030872988932732402,0.026702079980882955,0.0030843635308301287,0.007573023557806966,0.00031978447262005587,0.025228120402913008,0.025
57.0,0.2052578890654192,0.5083372661379502,0.06293768966893457,0.05448612450418214,0.3742389196889331,0.6643785905010485,40.0,0.8,0.05778339921512812,0.06,0.26068473678027776,0.01,57.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.032655471203811175,0.03146884483446728,0.02724306225209107,0.0031483934839103313,0.007484778393778662,0.00034519608977347054,0.02524837437501829,0.025
58.0,0.2053573423117064,0.5103446324996614,0.06411926177154328,0.05555894351472567,0.3699771622140696,0.6653287181008506,40.0,0.8,0.05781070621630637,0.06,0.2640609800607588,0.01,58.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.03323614742857298,0.03205963088577164,0.027779471757362836,0.003211901761218166,0.007399543244281393,0.0003718576624258942,0.02526975526668668,0.025
59.0,0.20546213460022833,0.5122241821914788,0.06529076145837089,0.05662264991243527,0.36586240643771506,0.6663307987647271,40.0,0.8,0.05783708669631189,0.06,0.2674036291592957,0.01,59.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0338118627275863,0.03264538072918544,0.028311324956217635,0.0032748891119604357,0.007317248128754302,0.0003997878721278212,0.025292289510681694,0.025
60.0,0.20557237746848242,0.5139792038254895,0.06645227088735614,0.05767729224596568,0.3618912330411887,0.6673860495232607,40.0,0.8,0.057862585769835516,0.06,0.2707130183435841,0.01,60.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.03438267159192439,0.03322613544367807,0.02883864612298284,0.0033373572695540583,0.0072378246608237745,0.0004290046384913042,0.025316001963117087,0.025
61.0,0.20568817625945124,0.5156129007669125,0.06760388647529737,0.058722933791265634,0.35806027896652454,0.6684956402708824,40.0,0.8,0.05788724567173299,0.06,0.2739894785553001,0.01,61.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.03494863680487054,0.033801943237648686,0.029361466895632817,0.0033993088949399045,0.007161205579330491,0.0004595252034096746,0.025340916215895216,0.025
62.0,0.2058096298587522,0.5171283668018464,0.06874571684293776,0.05975965084297619,0.35436626551223965,0.6696606914736396,40.0,0.8,0.05791110598323685,0.06,0.2772333374431953,0.01,62.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.035509823555728785,0.03437285842146888,0.029879825421488097,0.003460747473488824,0.007087325310244794,0.0004913661790185037,0.02536705454099761,0.025
63.0,0.2059368322432407,0.518528619355971,0.06987788281991401,0.060787532291236165,0.35080596553287874,0.6708822892310492,40.0,0.8,0.05793420383717496,0.06,0.2804449193958617,0.01,63.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.03606630478237494,0.03493894140995701,0.030393766145618083,0.003521677286519331,0.007016119310657575,0.00052454364929664,0.025394438224452465,0.025
64.0,0.20606987198254828,0.5198165694520107,0.07100051534037205,0.06180667756571103,0.34737623764190617,0.6721614807139502,40.0,0.8,0.0579565741044342,0.06,0.2836245455741709,0.01,64.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.0366181541770404,0.035500257670186025,0.030903338782855515,0.003582103288486002,0.0069475247528381235,0.0005590732134236534,0.025423087459780565,0.025
65.0,0.20620883351684985,0.5209950498542386,0.07211375444227404,0.06281719668844102,0.3440739990150464,0.6734992866481851,40.0,0.8,0.05797824956363902,0.06,0.28677253394339036,0.01,65.0,100.0,22.0,0.2,0.5,0.5,0.88,0.025,0.54,0.02,1.0,0.03716545157266339,0.03605687722113702,0.03140859834422051,0.003642031106490632,0.0068814799803009275,0.0005949700544571356,0.025453021623707668,0.025
