_1_task1,c_1_task1
128.0,0.23149196645113465
129.0,0.23234812347980532
130.0,0.23323673011530105
131.0,0.234160396787729
132.0,0.23512208082418087
133.0,0.23612514600306153
134.0,0.2371734354491012
135.0,0.23827136250227704
136.0,0.23942402519065095
137.0,0.2406373385805331
138.0,0.2419182097630949
139.0,0.2432747547536547
140.0,0.24471658592295442
141.0,0.24625522303311637
142.0,0.24790448307417257
143.0,0.24968112057903283
144.0,0.2516058711440714
145.0,0.25370428588535593
146.0,0.25600839831840083
147.0,0.2585592480439052
148.0,0.26141010326185493
149.0,0.26463117248232026
150.0,0.2683171635271044
151.0,0.2725983504770716
152.0,0.2776594459773464
153.0,0.28377041092098954
154.0,0.2913408259877829
155.0,0.3010197835572551
156.0,0.31388943582126133
157.0,0.3318590209820366
158.0,0.35848559205287095
159.0,0.40051354736305833
160.0,0.46886178757895147
161.0,0.56908198656917
162.0,0.6799939032600983
163.0,0.7752930812042655
164.0,0.8497961188059524
165.0,0.907044198684894
166.0,0.9506638751631281
167.0,0.9831605541055781
168.0,1.0062469165396923
169.0,1.0211836839769037
170.0,1.0289753947370173
171.0,1.0304725497683864
172.0,1.0264237109611964
173.0,1.0175044206420965
174.0,1.0043328659918906
175.0,0.9874773944016069
176.0,0.9674690862962282
177.0,0.9448045676900729
178.0,0.9199484738059099
179.0,0.8933361077956343
180.0,0.865374540146393
181.0,0.8364422920210598
182.0,0.806888504083088
183.0,0.7770315107856534
184.0,0.7471570841221018
185.0,0.7175167910354949
186.0,0.688326247028868
187.0,0.6597642260727171
188.0,0.6319729801190924
189.0,0.6050593560653585
190.0,0.579097105354534
191.0,0.5541302762275027
192.0,0.5301772974370677
193.0,0.5072358303874137
194.0,0.4852883481641661
195.0,0.4643075704232548
196.0,0.4442618457375903
197.0,0.42512048823477566
198.0,0.40685816846068273
199.0,0.38945866979358634
200.0,0.37291780853940865
201.0,0.35724380448860255
202.0,0.34245720325687345
203.0,0.3285866195518361
204.0,0.3156633205308786
205.0,0.3037163824090791
206.0,0.2927649672966282
207.0,0.28281430498547466
208.0,0.27385251445381714
209.0,0.26585024689930875
210.0,0.2587624646074714
211.0,0.25253165424315055
212.0,0.24709188733029905
213.0,0.2423726815596055
214.0,0.23830254660670447
215.0,0.2348116401128038
216.0,0.23183379424413034
217.0,0.22930764884028437
218.0,0.22717733551709268
219.0,0.22539277119493775
220.0,0.22390949692637904
221.0,0.2226883314390671
222.0,0.22169503694061413
223.0,0.22089989837338933
224.0,0.2202772273052702
225.0,0.21980487292527462
226.0,0.2194637945153947
227.0,0.2192376813286652
228.0,0.21911259065217376
229.0,0.21907661837065356
230.0,0.2191196220924798
231.0,0.21923297201842826
232.0,0.21940934708638027
233.0,0.21964254857259716
234.0,0.2199273491335808
235.0,0.22025934603887581
236.0,0.22063485548362455
237.0,0.22105081694226106
238.0,0.22150471280413106
239.0,0.22199449640487753
240.0,0.22251854409440858
241.0,0.2230756004664564
242.0,0.22366475086350887
243.0,0.22428535860045246
244.0,0.2249370853259682
245.0,0.22561982754896434
246.0,0.22633374429609693
247.0,0.2270792294860546
248.0,0.2278569064399602
249.0,0.22866764797065325
250.0,0.22951255500052772
251.0,0.2303929935466623
252.0,0.2313105988112774
253.0,0.23226729082214673
254.0,0.23326531929113983
255.0,0.23430728936361273
256.0,0.23539620965316138
257.0,0.2365355515895612
258.0,0.23772931883481238
259.0,0.23898214498013728
260.0,0.24029937333665308
261.0,0.24168721782076868
262.0,0.2431528341623755
263.0,0.24470469246362156
264.0,0.2463527751561646
265.0,0.24810882517781874
266.0,0.24998675102398918
267.0,0.25200329261714416
268.0,0.2541787237814271
269.0,0.25653779452551106
270.0,0.2591108701850944
271.0,0.2619356812083287
272.0,0.2650596037873542
273.0,0.2685430937896085
274.0,0.2724641689107884
275.0,0.2769248883518623
276.0,0.28206119909746574
277.0,0.2880567691031781
278.0,0.2951645517449841
279.0,0.30373834961929935
280.0,0.31427963560567324
281.0,0.32750240449229795
282.0,0.3444102800572468
283.0,0.3663327561972255
284.0,0.39475366974156356
285.0,0.43058445690457003
286.0,0.4727481195941053
287.0,0.5173832674075812
288.0,0.5595677649586089
289.0,0.5959646633924669
290.0,0.6254284349257856
291.0,0.6481172105769846
292.0,0.664665977311091
293.0,0.6757967514425582
294.0,0.682191977191667
295.0,0.6844681638161213
296.0,0.6831793635124019
297.0,0.6788254891906613
298.0,0.6718593494915794
299.0,0.6626921371069837
300.0,0.6516965585566356
301.0,0.6392093405720237
302.0,0.6255328441397535
303.0,0.6109370947984887
304.0,0.5956608299213775
305.0,0.579911603953353
306.0,0.5638690546442799
307.0,0.5476857355049662
308.0,0.5314888747892467
309.0,0.5153827757539928
310.0,0.4994510143603598
311.0,0.4837589987858408
312.0,0.46835690914069683
313.0,0.4532824006666482
314.0,0.4385630951283076
315.0,0.4242191482963035
316.0,0.4102659728541717
317.0,0.39671696078168583
318.0,0.3835859512107289
319.0,0.3708878225581096
320.0,0.3586407756988654
321.0,0.3468669141444917
322.0,0.33559191056915966
323.0,0.3248444553526227
324.0,0.314654814318341
325.0,0.3050521032076136
326.0,0.2960620063408573
327.0,0.28770442906433297
328.0,0.2799912227371454
329.0,0.2729249330965413
330.0,0.26649833073323337
331.0,0.26069490859574973
332.0,0.2554899545256228
333.0,0.25085219340210885
334.0,0.24674565903764897
335.0,0.2431314119669928
336.0,0.23996925517316536
337.0,0.23721908641245637
338.0,0.2348418929205303
339.0,0.23280058316001595
340.0,0.23106067624160428
341.0,0.22959039559278024
342.0,0.22836061946738856
343.0,0.22734520410826956
344.0,0.22652067472797763
345.0,0.22586606121848837
346.0,0.2253628758143982
347.0,0.22499509022032513
348.0,0.22474857747618668
349.0,0.2246109066371026
350.0,0.22457128901511425
351.0,0.2246204188486464
352.0,0.22475028416738427
353.0,0.22495400391354753
354.0,0.22522569678883217
355.0,0.22556038604880027
356.0,0.22595391000251944
357.0,0.2264027791208186
358.0,0.22690412092188794
359.0,0.22745566952100452
360.0,0.22805567759174866
361.0,0.22870290487914363
362.0,0.2293965852404516
363.0,0.23013632793180525
364.0,0.2309221879939084
365.0,0.23175462871966457
366.0,0.23263446670595891
367.0,0.23356299772901581
368.0,0.23454191045836906
369.0,0.23557338896854796
370.0,0.23666010017639208
371.0,0.2378052723567513
372.0,0.23901274528487262
373.0,0.24028703606198248
374.0,0.24163351680619205
375.0,0.2430584929056393
376.0,0.24456933471675799
377.0,0.2461747468463006
378.0,0.2478850229376007
379.0,0.24971238826405234
380.0,0.2516713135617426
381.0,0.25377927112355725
382.0,0.25605733613467313
383.0,0.2585311073928406
384.0,0.26123183976867914
385.0,0.26419841773711694
386.0,0.2674794000314153
387.0,0.2711359763525661
388.0,0.27524630310933346
389.0,0.2799117189351621
390.0,0.2852644011040903
391.0,0.2914797479993857
392.0,0.29879271904517785
393.0,0.30752023062797124
394.0,0.31809052888119815
395.0,0.3310755768533987
396.0,0.34720888361438546
397.0,0.3673417578479706
398.0,0.3922321021184484
399.0,0.4220482964444968
400.0,0.4557028127875658
401.0,0.4906744407402213
402.0,0.523919483203743
403.0,0.5531452636810382
404.0,0.5772798063108089
405.0,0.5961608140395919
406.0,0.6100874875468391
407.0,0.6195298539364454
408.0,0.6249932228703148
409.0,0.6269665076748143
410.0,0.6259058717290698
411.0,0.6222312605156659
412.0,0.6163269200139785
413.0,0.6085427475758408
414.0,0.5991958144471532
415.0,0.5885717476408887
416.0,0.5769258591437718
417.0,0.5644844730688022
418.0,0.5514464102517226
419.0,0.5379843338067601
420.0,0.5242463120512304
421.0,0.5103577242176904
422.0,0.4964232726563122
423.0,0.4825290915793227
424.0,0.46874496090963264
425.0,0.4551266127412671
426.0,0.44171799366326775
427.0,0.42855341385078716
428.0,0.4156604453103077
429.0,0.4030618585339309
430.0,0.3907772022552202
431.0,0.37882465730529175
432.0,0.3672229085563011
433.0,0.35599237001246603
434.0,0.3451555872342058
435.0,0.3347372089391241
436.0,0.32476417970214694
437.0,0.3152642601910259
438.0,0.3062646225154819
439.0,0.29779009724862543
440.0,0.2898611983812687
441.0,0.2824924485415041
442.0,0.2756911679801886
443.0,0.2694567680841449
444.0,0.26378076461958433
445.0,0.2586473469066651
446.0,0.25403442160669487
447.0,0.24991494484076093
448.0,0.2462583444215553
449.0,0.24303189952783616
450.0,0.2402019791283938
451.0,0.23773508846348415
452.0,0.23559863437301512
453.0,0.23376154364472052
454.0,0.23219469854734595
455.0,0.23087115424397314
456.0,0.22976621366641858
457.0,0.2288575173254636
458.0,0.2281249730364329
459.0,0.2275505813359525
460.0,0.22711836440013133
461.0,0.2268142206312018
462.0,0.22662573250347454
463.0,0.22654202008295332
464.0,0.2265536081632256
465.0,0.2266522907466656
466.0,0.2268309980953878
467.0,0.22708364882494286
468.0,0.22740508033352705
469.0,0.22779094479175552
470.0,0.22823762625691985
471.0,0.228742180740846
472.0,0.2293022826093889
473.0,0.22991615658004652
474.0,0.23058255700436608
475.0,0.23130073409598742
476.0,0.2320704185800252
477.0,0.23289181061850286
478.0,0.23376557023648334
479.0,0.23469283853188344
480.0,0.23567522669572474
481.0,0.2367148636191106
482.0,0.23781446165869327
483.0,0.23897732461455645
484.0,0.24020745013142733
485.0,0.2415096247714029
486.0,0.24288948715251824
487.0,0.2443536841618481
488.0,0.24591017509583896
489.0,0.24756829218742854
490.0,0.24933910346996344
491.0,0.25123577303696076
492.0,0.2532740728467313
493.0,0.2554729350983802
494.0,0.2578552270969098
495.0,0.2604488077046565
496.0,0.2632879474335243
497.0,0.26641513260472804
498.0,0.2698834633338116
499.0,0.2737600553412042
500.0,0.27813060920704785
