Time,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,P,NAD,NADH,Glyc,Trh,CO2,SUCC,GLCo,ETOH,GLY,ATP,ADP,AMP,SUM_P,F26BP,gR,KmPFKF6P,KmPFKATP,Lzero,CiPFKATP,KiPFKATP,CPFKAMP,KPFKAMP,CPFKF26BP,KPFKF26BP,CPFKF16BP,KPFKF16BP,CPFKATP,KeqAK,KeqTPI,extracellular,cytosol,vGLK,vPGI,vGLYCO,vTreha,vPFK,vALD,vGAPDH,vPGK,vPGM,vENO,vPYK,vPDC,vSUC,vGLT,vADH,vG3PDH,vATP
0.0,0.087,2.45,0.62,5.51,0.96,0.0,0.9,0.12,0.07,1.85,0.17,6.31,1.2,0.39,0.0,0.0,1.0,0.0,50.0,50.0,0.15,2.5091904762788237,1.2916190474423517,0.2991904762788242,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,81.04492553074338,23.95089091687631,6.0,2.4,132.7874166293007,268.3383408067659,124.68916413478011,-434.6588413807473,173.8411740890689,241.99798471411054,162.18676767871463,28.880529754632505,3.638,88.91421447019867,1507.7427589863637,41.17672904819688,84.55971905059637
0.01,0.09740831922561577,2.491309461620591,0.35102721253083646,4.946330994534334,2.3253669777369095,0.0004121589879439327,0.41280712372875555,0.051757852057494766,0.07595655859739145,3.176736064074211,0.011908290745717242,6.530114608983508,1.0555574271290282,0.5344425728709741,0.0,0.0,1.0,0.0,50.0,50.0,0.15,2.6693812591292505,1.1913520907250075,0.23926665014574144,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,88.68991785649641,84.36817320547046,6.0,2.4,84.7380447099752,98.75382063018685,126.91642353941603,126.93278684026384,148.42659519774938,151.13566353082396,153.6718730969931,62.18540802681248,0.25483742195834896,88.23669291816326,61.774280552406175,53.23930025381955,89.95814843265575
0.02,0.0972341023498493,2.428286560910646,0.3419459874783277,4.871260817635356,2.3556414270715784,0.00032724104258232485,0.3200083164901232,0.0398495172823576,0.062267808719602,3.8644680124643997,0.012240426585955212,6.481759612112746,1.0100531744198753,0.5799468255801279,0.0,0.0,1.0,0.0,50.0,50.0,0.15,2.6337129687674885,1.2143336745777689,0.2519533566547425,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,88.01488739415348,83.87204293932527,6.0,2.4,85.39142322495873,90.71795903687838,129.76973252539483,129.77254023815175,131.52216661814836,131.7620671639362,132.16687962165474,77.72207665594364,0.2619451289394415,88.24795076204943,77.09870581438193,53.807884245980475,88.75612704746437
0.03,0.09915738977745539,2.357805366984875,0.3281122262588303,4.809770802488677,2.3267506427435047,0.0003261976555469432,0.3267230080592956,0.04059096957977165,0.06266061777648647,4.355272509268954,0.013500427544377757,6.419770482949234,1.0331279920282737,0.5568720079717303,0.0,0.0,1.0,0.0,50.0,50.0,0.15,2.588383979970201,1.2430025230088326,0.26861349702096593,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,88.04353781675105,84.31638752748353,6.0,2.4,85.341842725008,92.96318959971042,135.8239545087387,135.82200913591822,133.7498774011946,133.49032266753863,133.14414109825992,87.57852463771634,0.288909149449684,88.12382311499115,86.85374790224897,53.474853836642936,87.22854012499577
0.04,0.09831486106364493,2.2954515283398322,0.32328344895992367,4.710253651690868,2.2889239110031627,0.0003610007626495676,0.35253812870967927,0.04392251710198824,0.06801820277841492,4.792030192431726,0.015151183348953472,6.465266509105618,1.0767649777228285,0.5132350222771753,0.0,0.0,1.0,0.0,50.0,50.0,0.15,2.6216092698423914,1.2220479694208353,0.2563427607367732,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,88.42484165752646,82.62559640398379,6.0,2.4,82.53560932172081,95.0966463815361,141.5538375617006,141.5488580244888,138.62407975308756,138.2376822264964,137.5285276656337,95.46010129553007,0.32423532366760427,88.17815751023572,94.6273059929111,52.86107568122735,88.34823239368859
0.05,0.094537575722452,2.2641436966855486,0.3301921721836637,4.5550303261960785,2.2416628531034517,0.0004273268377812644,0.38383704050820266,0.04816281107032643,0.07688658669352971,5.198282533945786,0.017243677750311808,6.6119111976831615,1.131143174575347,0.45885682542465644,0.0,0.0,1.0,0.0,50.0,50.0,0.15,2.7303430025230373,1.1512251926370864,0.2184318048398759,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,88.90795707458838,79.13180875866588,6.0,2.4,77.83394866050728,96.4059042424746,146.08418028856002,146.0757268682118,142.7562189366086,142.29526445699673,141.21598580302444,102.06887698133052,0.3690147038566727,88.42255652582193,101.09217742233294,51.985858797074464,92.01255918502636
0.06,0.08911042088104248,2.278208139626986,0.34919638532185787,4.338639206875863,2.183409723201177,0.0005350960373554659,0.4191608562240381,0.053203306525948374,0.09008616647136156,5.573033964701639,0.02005389726615533,6.825307562859735,1.194098271394012,0.39590172860599143,0.0,0.0,1.0,0.0,50.0,50.0,0.15,2.8931901882082336,1.038927186443268,0.16788262534849796,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,89.35152482616846,74.62678080404429,6.0,2.4,72.13927706839861,96.77162384815715,149.18632461242717,149.17289045139972,145.39483956614993,144.84158302732683,143.24836947799383,107.5876899113955,0.42915340149572406,88.77602153768478,106.39720802186288,50.75497120858339,97.50050934261748
0.07,0.0834631535151631,2.342821232541232,0.37915341189395224,4.06579254456233,2.113886482989185,0.0007041213377507344,0.46039585027187724,0.05939727080815392,0.1095203177552373,5.908128482589616,0.024120265209167727,7.06348076956958,1.2637206547015,0.32627934529850383,0.0,0.0,1.0,0.0,50.0,50.0,0.15,3.0817517059475934,0.899977357674393,0.11827093637801323,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,89.68230280765093,69.9618956000493,6.0,2.4,66.52868341591798,96.18721230805785,150.85255639120902,150.8317505179049,146.29903252546072,145.60334927009401,143.26947174777183,112.08821211924884,0.5161736754761893,89.14675233423459,110.56021814094638,49.00155166798474,103.8550324904339
0.08,0.07868974544057016,2.453119213022939,0.41573337796947646,3.7533305316772148,2.0347996349766655,0.0009578609026514889,0.511109447944741,0.06730520375243369,0.13734167661951407,6.193798332741486,0.0302853217566207,7.282313825049303,1.3346377718227163,0.255362228177287,0.0,0.0,1.0,0.0,50.0,50.0,0.15,3.261751773051887,0.7588102789455298,0.07943794800258352,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,89.87127741642429,66.20488040969188,6.0,2.4,62.458631099103236,94.79632582800674,151.32344566723143,151.2934420779525,145.6351335123784,144.74352406003527,141.50976723723028,115.62566919854684,0.6481058855916829,89.46247330931628,113.57767045637517,46.533437197976745,109.9210347518486
0.09,0.07539865770858707,2.593141590524926,0.4512218695252609,3.4299928640100847,1.950497306021234,0.0012940292009687216,0.5734529131489567,0.07715144286012056,0.173279278187599,6.42719862888866,0.03926013939856322,7.445626045313774,1.3967710264804123,0.19322897351959017,0.0,0.0,1.0,0.0,50.0,50.0,0.15,3.4005856544231206,0.6444547364675324,0.054959609109346275,4.1,0.02,5.12,0.1,0.71,0.66,100.0,0.65,0.0845,0.0995,0.0174,0.000682,0.397,0.111,3.0,0.45,0.045,1.0,1.0,89.93024116589804,64.39098028069859,6.0,2.4,61.16621148095938,92.95030494088964,151.02919614425943,150.99316587511248,144.26539106743644,143.2045809337018,139.3550176406141,118.32575613462025,0.8401669831292528,89.68142138346937,115.61217894251114,43.359674435751494,114.59973655405918
