ACE,ADP,AMP,ATP,BPG,CO2,ETOH,F16P,F26BP,F6P,G6P,GLCi,GLCo,GLY,Glyc,NAD,NADH,P,P2G,P3G,PEP,PYR,SUCC,SUM_P,TRIO,Trh,Time
0.17,1.2916190474423517,0.2991904762788242,2.5091904762788237,0.0,1.0,50.0,5.51,0.02,0.62,2.45,0.087,50.0,0.15,0.0,1.2,0.39,6.31,0.12,0.9,0.07,1.85,0.0,4.1,0.96,0.0,0.0
0.011908290745717242,1.1913520907250075,0.23926665014574144,2.6693812591292505,0.0004121589879439327,1.0,50.0,4.946330994534334,0.02,0.35102721253083646,2.491309461620591,0.09740831922561577,50.0,0.15,0.0,1.0555574271290282,0.5344425728709741,6.530114608983508,0.051757852057494766,0.41280712372875555,0.07595655859739145,3.176736064074211,0.0,4.1,2.3253669777369095,0.0,0.01
0.012240426585955212,1.2143336745777689,0.2519533566547425,2.6337129687674885,0.00032724104258232485,1.0,50.0,4.871260817635356,0.02,0.3419459874783277,2.428286560910646,0.0972341023498493,50.0,0.15,0.0,1.0100531744198753,0.5799468255801279,6.481759612112746,0.0398495172823576,0.3200083164901232,0.062267808719602,3.8644680124643997,0.0,4.1,2.3556414270715784,0.0,0.02
0.013500427544377757,1.2430025230088326,0.26861349702096593,2.588383979970201,0.0003261976555469432,1.0,50.0,4.809770802488677,0.02,0.3281122262588303,2.357805366984875,0.09915738977745539,50.0,0.15,0.0,1.0331279920282737,0.5568720079717303,6.419770482949234,0.04059096957977165,0.3267230080592956,0.06266061777648647,4.355272509268954,0.0,4.1,2.3267506427435047,0.0,0.03
0.015151183348953472,1.2220479694208353,0.2563427607367732,2.6216092698423914,0.0003610007626495676,1.0,50.0,4.710253651690868,0.02,0.32328344895992367,2.2954515283398322,0.09831486106364493,50.0,0.15,0.0,1.0767649777228285,0.5132350222771753,6.465266509105618,0.04392251710198824,0.35253812870967927,0.06801820277841492,4.792030192431726,0.0,4.1,2.2889239110031627,0.0,0.04
0.017243677750311808,1.1512251926370864,0.2184318048398759,2.7303430025230373,0.0004273268377812644,1.0,50.0,4.5550303261960785,0.02,0.3301921721836637,2.2641436966855486,0.094537575722452,50.0,0.15,0.0,1.131143174575347,0.45885682542465644,6.6119111976831615,0.04816281107032643,0.38383704050820266,0.07688658669352971,5.198282533945786,0.0,4.1,2.2416628531034517,0.0,0.05
0.02005389726615533,1.038927186443268,0.16788262534849796,2.8931901882082336,0.0005350960373554659,1.0,50.0,4.338639206875863,0.02,0.34919638532185787,2.278208139626986,0.08911042088104248,50.0,0.15,0.0,1.194098271394012,0.39590172860599143,6.825307562859735,0.053203306525948374,0.4191608562240381,0.09008616647136156,5.573033964701639,0.0,4.1,2.183409723201177,0.0,0.06
0.024120265209167727,0.899977357674393,0.11827093637801323,3.0817517059475934,0.0007041213377507344,1.0,50.0,4.06579254456233,0.02,0.37915341189395224,2.342821232541232,0.0834631535151631,50.0,0.15,0.0,1.2637206547015,0.32627934529850383,7.06348076956958,0.05939727080815392,0.46039585027187724,0.1095203177552373,5.908128482589616,0.0,4.1,2.113886482989185,0.0,0.07
0.0302853217566207,0.7588102789455298,0.07943794800258352,3.261751773051887,0.0009578609026514889,1.0,50.0,3.7533305316772148,0.02,0.41573337796947646,2.453119213022939,0.07868974544057016,50.0,0.15,0.0,1.3346377718227163,0.255362228177287,7.282313825049303,0.06730520375243369,0.511109447944741,0.13734167661951407,6.193798332741486,0.0,4.1,2.0347996349766655,0.0,0.08
0.03926013939856322,0.6444547364675324,0.054959609109346275,3.4005856544231206,0.0012940292009687216,1.0,50.0,3.4299928640100847,0.02,0.4512218695252609,2.593141590524926,0.07539865770858707,50.0,0.15,0.0,1.3967710264804123,0.19322897351959017,7.445626045313774,0.07715144286012056,0.5734529131489567,0.173279278187599,6.42719862888866,0.0,4.1,1.950497306021234,0.0,0.09
0.05039619860152477,0.5737765528388961,0.042526311529547556,3.483697135631556,0.0016445922309527735,1.0,50.0,3.126864202572294,0.02,0.4785617883546872,2.740085684776986,0.07363433505337937,50.0,0.15,0.0,1.441537943453592,0.14846205654641131,7.541170824102008,0.08793575207924634,0.6423921185045335,0.21136596877000208,6.621840464134504,0.0,4.1,1.8670713547036455,0.0,0.1
0.06158609842354561,0.5419123632050094,0.03753704162318616,3.520550595171804,0.0019151438993123774,1.0,50.0,2.863654344077196,0.02,0.4955817132356128,2.8738037189174093,0.07298908319709468,50.0,0.15,0.0,1.469300226522911,0.12069977347709161,7.583013553548617,0.09766059602039179,0.706046491820714,0.24279853448184263,6.802463570941131,0.0,4.1,1.7894053476323635,0.0,0.11
0.071244312450801,0.5337014165695564,0.03631081732134156,3.5299877661091017,0.0020715353586738053,1.0,50.0,2.644693570375141,0.02,0.5040893174461933,2.9830689143706683,0.07295633839474555,50.0,0.15,0.0,1.4858143787626115,0.10418562123739068,7.59367694878776,0.10488605371485688,0.7548744744877722,0.26315666938650784,6.987415052260364,0.0,4.1,1.7197756032682388,0.0,0.12
