CaI,CaS,IP3,g,Time
0.1,1100.0,0.05,0.0,0.0
0.21111014297742337,1099.8888898570226,0.05042182652837786,-0.00019999999992615904,0.01
0.3221854644157086,1099.7778145355844,0.050850564407235024,-0.0003999999993642463,0.02
0.4331837580865859,1099.6668162419135,0.05128611482642092,-0.000599999997226198,0.03
0.5440630902016125,1099.555936909798,0.0517283757756495,-0.0007999999913629489,0.04
0.6547818977570051,1099.4452181022425,0.05217724224846671,-0.0009999999782110468,0.05
0.7652990810582054,1099.3347009189413,0.052632606355650986,-0.0011999999524406864,0.06
0.8755740829504449,1099.224425917049,0.05309435745515905,-0.001399999906659067,0.07
0.9855669984837845,1099.1144330015156,0.05356238227037782,-0.001599999831003242,0.08
1.0952386319994663,1099.004761368,0.05403656495237866,-0.0017999997129371959,0.09
1.2045505802451733,1098.895449419754,0.05451678736781814,-0.001999999536926993,0.1
1.3134653372647775,1098.7865346627343,0.055002929049545325,-0.002199999284101627,0.11
1.4219463143224764,1098.6780536856766,0.0554948674896069,-0.0023999989321681994,0.12
1.5299579274476975,1098.5700420725514,0.05599247821710902,-0.002599998455112501,0.13
1.6374657078026953,1098.4625342921963,0.05649563486436585,-0.0027999978228206127,0.14
1.7444362943865253,1098.3555637056127,0.05700420943249384,-0.0029999970011343443,0.15
1.8508374865424602,1098.2491625134567,0.0575180724474913,-0.00319999595169319,0.16
1.9566383237516802,1098.1433616762474,0.058037093047182645,-0.003399994631685045,0.17
2.0618091000348198,1098.0381908999643,0.05856113914535533,-0.0035999929938321518,0.18
2.1663213965498755,1097.9336786034494,0.05909007766916571,-0.0037999909863392473,0.19
2.2701481237507317,1097.8298518762485,0.05962377460204302,-0.0039999885527832214,0.2
2.3732635337752828,1097.7267364662239,0.060162095141198385,-0.004199985632122042,0.21
2.475643235927744,1097.6243567640715,0.060704904000547344,-0.004399982158745751,0.22
2.57726421180136,1097.522735788198,0.06125206538097576,-0.00459997806244624,0.23
2.6781048245063115,1097.4218951754929,0.06180344321665515,-0.004799973268499461,0.24
2.7781448154402764,1097.321855184559,0.06235890129311528,-0.004999967697738074,0.25
2.8773653032042557,1097.222634696795,0.06291830337278727,-0.005199961266633914,0.26
2.9757487773362765,1097.124251222663,0.06348151334864591,-0.005399953887418159,0.27
3.073279087106688,1097.0267209128926,0.06404839538833663,-0.005599945468217888,0.28
3.169941426175377,1096.930058573824,0.06461881406143251,-0.005799935913202157,0.29
3.265722314720953,1096.8342776852785,0.06519263445533174,-0.0059999251227338835,0.3
3.3606095769738284,1096.7393904230257,0.06576972230114561,-0.006199912993549527,0.31
3.4545923151037825,1096.6454076848956,0.06634994409983587,-0.006399899418955616,0.32
3.5476608824869587,1096.5523391175125,0.06693316722927745,-0.006599884289017192,0.33
3.639806854746805,1096.4601931452526,0.06751926004531533,-0.0067998674907524355,0.34
3.7310229981873126,1096.368977001812,0.06810809198184603,-0.006999848908338291,0.35000000000000003
3.8213032357587955,1096.2786967642405,0.06869953365007397,-0.007199828423326125,0.36
