data_generator_T,data_generator_X
1080.0,-1.5673994
1086.0,-1.5673994
1092.0,-1.5673994
1098.0,-1.5673994
1104.0,-1.5673994
1110.0,-1.5673994
1116.0,-1.5673994
1122.0,-1.5673994
1128.0,-1.5673994
1134.0,-1.5673994
1140.0,-1.5673994
1146.0,-1.5673994
1152.0,-1.5673994
1158.0,-1.5673994
1164.0,-1.5673995
1170.0,-1.5673995
1176.0,-1.5673995
1182.0,-1.5673995
1188.0,-1.5673995
1194.0,-1.5673995
1200.0,-1.5673995
1206.0,-1.5673995
1212.0,-1.5673995
1218.0,-1.5673995
1224.0,-1.5673995
1230.0,-1.5673995
1236.0,-1.5673995
1242.0,-1.5673995
1248.0,-1.5673995
1254.0,-1.5673995
1260.0,-1.5673995
1266.0,-1.5673996
1272.0,-1.5673996
1278.0,-1.5673996
1284.0,-1.5673996
1290.0,-1.5673996
1296.0,-1.5673996
1302.0,-1.5673996
1308.0,-1.5673996
1314.0,-1.5673996
1320.0,-1.5673996
1326.0,-1.5673996
1332.0,-1.5673996
1338.0,-1.5673996
1344.0,-1.5673996
1350.0,-1.5673996
1356.0,-1.5673996
1362.0,-1.5673996
1368.0,-1.5673996
1374.0,-1.5673996
1380.0,-1.5673996
1386.0,-1.5673996
1392.0,-1.5673996
1398.0,-1.5673996
1404.0,-1.5673996
1410.0,-1.5673996
1416.0,-1.5673996
1422.0,-1.5673996
1428.0,-1.5673996
1434.0,-1.5673996
1440.0,-1.5673996
1446.0,-1.5673996
1452.0,-1.5673996
1458.0,-1.5673996
1464.0,-1.5673996
1470.0,-1.5673996
1476.0,-1.5673996
1482.0,-1.5673996
1488.0,-1.5673996
1494.0,-1.5673996
1500.0,-1.5673996
1506.0,-1.5673996
1512.0,-1.5673996
1518.0,-1.5673996
1524.0,-1.5673996
1530.0,-1.5673996
1536.0,-1.5673996
1542.0,-1.5673996
1548.0,-1.5673996
1554.0,-1.5673996
1560.0,-1.5673996
1566.0,-1.5673996
1572.0,-1.5673996
1578.0,-1.5673996
1584.0,-1.5673996
1590.0,-1.5673996
1596.0,-1.5673996
1602.0,-1.5673996
1608.0,-1.5673996
1614.0,-1.5673996
1620.0,-1.5673996
1626.0,-1.5673996
1632.0,-1.5673996
1638.0,-1.5673996
1644.0,-1.5673995
1650.0,-1.5673995
1656.0,-1.5673995
1662.0,-1.5673995
1668.0,-1.5673995
1674.0,-1.5673995
1680.0,-1.5673995
1686.0,-1.5673995
1692.0,-1.5673995
1698.0,-1.5673995
1704.0,-1.5673995
1710.0,-1.5673995
1716.0,-1.5673995
1722.0,-1.5673995
1728.0,-1.5673995
1734.0,-1.5673995
1740.0,-1.5673995
1746.0,-1.5673995
1752.0,-1.5673995
1758.0,-1.5673995
1764.0,-1.5673995
1770.0,-1.5673995
1776.0,-1.5673995
1782.0,-1.5673995
1788.0,-1.5673995
1794.0,-1.5673995
1800.0,-1.5673995
1806.0,-1.5673995
1812.0,-1.5673995
1818.0,-1.5673995
1824.0,-1.5673995
1830.0,-1.5673995
1836.0,-1.5673995
1842.0,-1.5673995
1848.0,-1.5673995
1854.0,-1.5673995
1860.0,-1.5673995
1866.0,-1.5673995
1872.0,-1.5673995
1878.0,-1.5673995
1884.0,-1.5673995
1890.0,-1.5673995
1896.0,-1.5673995
1902.0,-1.5673995
1908.0,-1.5673995
1914.0,-1.5673995
1920.0,-1.5673995
1926.0,-1.5673995
1932.0,-1.5673995
1938.0,-1.5673995
1944.0,-1.5673995
1950.0,-1.5673995
1956.0,-1.5673995
1962.0,-1.5673995
1968.0,-1.5673995
1974.0,-1.5673995
1980.0,-1.5673995
1986.0,-1.5673995
1992.0,-1.5673995
1998.0,-1.5673995
2004.0,2.1104255
2010.0,0.49888515
2016.0,-0.92834502
2022.0,2.6877129
2028.0,-0.32810366
2034.0,-1.0635078
2040.0,3.209794
2046.0,-0.67244452
2052.0,0.58273965
2058.0,0.83792537
2064.0,-0.9305895
2070.0,2.7959878
2076.0,-0.52018428
2082.0,-1.1375029
2088.0,2.6324365
2094.0,-0.89610219
2100.0,2.73263
2106.0,-0.55608296
2112.0,-1.1476104
2118.0,0.40120137
2124.0,-0.9770003
2130.0,3.1352148
2136.0,-0.75944954
2142.0,2.1208496
2148.0,-0.45479921
2154.0,-1.1385316
2160.0,0.22073221
2166.0,-1.0102447
2172.0,3.4003899
2178.0,-0.87906682
2184.0,2.8767273
2190.0,-0.74021626
2196.0,2.1482322
2202.0,-0.59521455
2208.0,-0.94878995
2214.0,-0.44017372
2220.0,-1.1526598
2226.0,-0.27350375
2232.0,-1.1114851
2238.0,-0.10944861
2244.0,-1.0808338
2250.0,0.031614631
2256.0,-1.0651522
2262.0,0.086201675
2268.0,-1.0640897
2274.0,0.014077821
2280.0,-1.07856
2286.0,-0.14473934
2292.0,-1.1036161
2298.0,-0.304607
2304.0,-1.1417307
2310.0,-0.46380824
2316.0,-1.186229
2322.0,-0.60952884
2328.0,0.78819799
2334.0,-0.74348783
2340.0,2.6525888
2346.0,-0.87234026
2352.0,3.3693244
2358.0,-0.99575168
2364.0,2.7202905e-05
2370.0,-1.1101243
2376.0,-0.50724971
2382.0,-1.2000045
2388.0,-0.76297063
2394.0,2.9402111
2400.0,-0.95613444
2406.0,0.056331899
2412.0,-1.1170126
2418.0,-0.59370404
2424.0,1.4862539
2430.0,-0.87690622
2436.0,1.3493285
2442.0,-1.0836315
2448.0,-0.55901814
2454.0,0.7200259
2460.0,-0.89239544
2466.0,0.28110194
2472.0,-1.1185797
2478.0,-0.67311096
2484.0,2.696861
2490.0,-0.98816705
2496.0,-0.38979036
2502.0,-1.213812
2508.0,-0.86925989
2514.0,0.16416906
2520.0,-1.1401273
2526.0,-0.76150411
2532.0,3.3954306
2538.0,-1.0845236
2544.0,-0.67846715
2550.0,2.9637597
2556.0,-1.0508171
2562.0,-0.63061661
2568.0,2.7057633
2574.0,-1.0400546
2580.0,-0.62772846
2586.0,2.7550626
2592.0,-1.0520132
2598.0,-0.66903865
2604.0,3.0991297
2610.0,-1.0852625
2616.0,-0.74474412
2622.0,2.0804727
2628.0,-1.1384742
2634.0,-0.84538287
2640.0,-0.19034514
2646.0,-1.203862
2652.0,-0.95218062
2658.0,-0.52894324
2664.0,2.1623106
2670.0,-1.0629092
2676.0,-0.75329381
2682.0,0.28174081
2688.0,-1.1749771
2694.0,-0.93440318
2700.0,-0.53657651
2706.0,2.4673822
2712.0,-1.0929725
2718.0,-0.82888377
2724.0,-0.30056176
2730.0,-1.2319297
2736.0,-1.0381347
2742.0,-0.75818026
2748.0,-0.068788737
2754.0,-1.2080506
2760.0,-1.0148709
2766.0,-0.73569334
2772.0,-0.017618781
2778.0,-1.2092247
2784.0,-1.022517
2790.0,-0.76257068
2796.0,-0.20116627
2802.0,-1.2303264
2808.0,-1.0591956
2814.0,-0.83016086
2820.0,-0.43099496
2826.0,1.4489328
2832.0,-1.1251159
2838.0,-0.93382728
2844.0,-0.65148723
2850.0,0.43705729
2856.0,-1.2043819
2862.0,-1.0453978
2868.0,-0.83701181
2874.0,-0.49452803
2880.0,2.7538111
2886.0,-1.1611073
2892.0,-1.0016423
2898.0,-0.78681153
2904.0,-0.41259378
2910.0,1.7391431
2916.0,-1.1508698
2922.0,-0.99829888
2928.0,-0.79735976
2934.0,-0.4601382
2940.0,2.6464708
2946.0,-1.1739767
2952.0,-1.0376813
2958.0,-0.86459637
2964.0,-0.60150367
2970.0,0.31754425
2976.0,-1.2231735
2982.0,-1.1044196
2988.0,-0.96028948
2994.0,-0.76954949
3000.0,-0.45429835
3006.0,2.818754
3012.0,-1.1921281
3018.0,-1.0766444
3024.0,-0.93711549
3030.0,-0.7483353
3036.0,-0.43846965
3042.0,2.7874482
3048.0,-1.2002543
3054.0,-1.0943916
3060.0,-0.96785319
3066.0,-0.80555743
3072.0,-0.56530219
3078.0,0.21416387
3084.0,-1.2395867
3090.0,-1.1482924
3096.0,-1.0424782
3102.0,-0.91430485
3108.0,-0.74521476
3114.0,-0.47831261
3120.0,3.3578346
3126.0,-1.2267611
3132.0,-1.1408851
3138.0,-1.0419302
3144.0,-0.92317098
3150.0,-0.770845
3156.0,-0.54585552
3162.0,0.10757744
3168.0,-1.250496
3174.0,-1.1754552
3180.0,-1.090801
3186.0,-0.99202001
3192.0,-0.87286282
3198.0,-0.71528143
3204.0,-0.46907577
3210.0,2.5689046
3216.0,-1.2411772
3222.0,-1.1718267
3228.0,-1.0944179
3234.0,-1.005584
3240.0,-0.89961165
3246.0,-0.76519704
3252.0,-0.57144272
3258.0,-0.16797979
3264.0,-1.2704325
3270.0,-1.2119287
3276.0,-1.1468707
3282.0,-1.0736419
3288.0,-0.99006844
3294.0,-0.89172888
3300.0,-0.76397735
3306.0,-0.58810496
3312.0,-0.25875047
3318.0,-0.9910779
3324.0,-1.2278689
3330.0,-1.1714636
3336.0,-1.1093376
3342.0,-1.0394995
3348.0,-0.95730323
3354.0,-0.85972065
3360.0,-0.73744369
3366.0,-0.56241435
3372.0,-0.22927932
3378.0,-1.2571276
3384.0,-1.2337174
3390.0,-1.1845189
3396.0,-1.1298308
3402.0,-1.0684096
3408.0,-0.99979484
3414.0,-0.92166179
3420.0,-0.82752484
3426.0,-0.70660877
3432.0,-0.52696967
3438.0,-0.16923761
3444.0,-1.2778682
3450.0,-1.237013
3456.0,-1.1938361
3462.0,-1.1467984
3468.0,-1.0949727
3474.0,-1.0371343
3480.0,-0.97112113
3486.0,-0.89473355
3492.0,-0.80254781
3498.0,-0.68150485
3504.0,-0.51149154
3510.0,-0.16202009
3516.0,-1.2794492
3522.0,-1.2444526
3528.0,-1.2075187
3534.0,-1.1673158
3540.0,-1.1236175
3546.0,-1.0750279
3552.0,-1.0208375
3558.0,-0.95967555
3564.0,-0.88810515
3570.0,-0.80257791
3576.0,-0.69430941
3582.0,-0.54329401
3588.0,-0.27877778
3594.0,2.3369794
3600.0,-1.2576098
3606.0,-1.2267082
3612.0,-1.1932014
3618.0,-1.1570116
3624.0,-1.1172702
3630.0,-1.073822
3636.0,-1.025035
3642.0,-0.97071916
3648.0,-0.90758187
3654.0,-0.83334446
3660.0,-0.7427482
3666.0,-0.62480438
3672.0,-0.45158193
3678.0,-0.040629376
3684.0,-1.2768838
3690.0,-1.2517188
3696.0,-1.2247955
3702.0,-1.1955289
3708.0,-1.1637717
3714.0,-1.1296692
3720.0,-1.0921851
3726.0,-1.0508301
3732.0,-1.0050482
3738.0,-0.952748
3744.0,-0.89276481
3750.0,-0.82303196
3756.0,-0.73567098
3762.0,-0.62453854
3768.0,-0.46364018
3774.0,-0.12878095
3780.0,-1.2810068
3786.0,-1.2597388
3792.0,-1.2367834
3798.0,-1.2123097
3804.0,-1.1858791
3810.0,-1.157374
3816.0,-1.1263407
3822.0,-1.0922763
3828.0,-1.0549427
3834.0,-1.0136495
3840.0,-0.96682149
3846.0,-0.91369051
3852.0,-0.85227287
3858.0,-0.77823752
3864.0,-0.68716586
3870.0,-0.56621194
3876.0,-0.37895417
3882.0,0.38180321
3888.0,-1.2759135
3894.0,-1.2573746
3900.0,-1.2371887
3906.0,-1.2156702
3912.0,-1.1924325
3918.0,-1.1672176
3924.0,-1.139848
3930.0,-1.109977
3936.0,-1.0772583
3942.0,-1.041371
3948.0,-1.0015056
3954.0,-0.95648885
3960.0,-0.90530318
3966.0,-0.84592742
3972.0,-0.77507728
3978.0,-0.68786067
3984.0,-0.57365543
3990.0,-0.40090689
3996.0,0.074466214
4002.0,-1.2805045
4008.0,-1.2642969
4014.0,-1.2469599
4020.0,-1.2282817
4026.0,-1.2080564
4032.0,-1.1860888
4038.0,-1.1622365
4044.0,-1.1361285
4050.0,-1.1078531
4056.0,-1.0763284
4062.0,-1.0418286
4068.0,-1.0042849
4074.0,-0.96306175
4080.0,-0.91473347
4086.0,-0.85852528
4092.0,-0.79357451
4098.0,-0.71490926
4104.0,-0.61430085
4110.0,-0.47059941
4116.0,-0.20538563
4122.0,0.88128853
4128.0,-1.2719761
4134.0,-1.2566489
4140.0,-1.2399497
4146.0,-1.2220066
4152.0,-1.2026075
4158.0,-1.1814328
4164.0,-1.1584791
4170.0,-1.1334527
4176.0,-1.1061729
4182.0,-1.0764326
4188.0,-1.043573
4194.0,-1.00737
4200.0,-0.96648335
4206.0,-0.92032737
4212.0,-0.86809158
4218.0,-0.80576354
4224.0,-0.73146278
4230.0,-0.6385569
4236.0,-0.51048052
4242.0,-0.29787999
4248.0,3.1772506
4254.0,-1.2764634
4260.0,-1.2629271
4266.0,-1.2480171
4272.0,-1.2316496
4278.0,-1.2138114
4284.0,-1.1942304
4290.0,-1.1730374
4296.0,-1.1501759
4302.0,-1.1247784
4308.0,-1.0972953
4314.0,-1.0676447
4320.0,-1.0345051
4326.0,-0.99784857
4332.0,-0.95724332
4338.0,-0.91069537
4344.0,-0.85737348
4350.0,-0.79562902
4356.0,-0.71859229
4362.0,-0.62247783
4368.0,-0.48931101
4374.0,-0.2579045
4380.0,2.6917193
4386.0,-1.2754246
4392.0,-1.2621715
4398.0,-1.2476716
4404.0,-1.2317873
4410.0,-1.214448
4416.0,-1.1955807
4422.0,-1.1750308
4428.0,-1.1526545
4434.0,-1.1281333
4440.0,-1.1014789
4446.0,-1.0723436
4452.0,-1.0403221
4458.0,-1.0053282
4464.0,-0.96635258
4470.0,-0.92164129
4476.0,-0.87018347
4482.0,-0.8106938
4488.0,-0.73884368
4494.0,-0.65129101
4500.0,-0.52865142
4506.0,-0.33852747
4512.0,1.2899632
4518.0,-1.2787372
4524.0,-1.2663922
4530.0,-1.2525421
4536.0,-1.2373736
4542.0,-1.2204611
4548.0,-1.202489
4554.0,-1.1826534
4560.0,-1.1612027
4566.0,-1.137517
4572.0,-1.1116157
4578.0,-1.0832876
4584.0,-1.0525607
4590.0,-1.0188351
4596.0,-0.98168975
4602.0,-0.93980044
4608.0,-0.8921724
4614.0,-0.83699071
4620.0,-0.77102292
4626.0,-0.69033605
4632.0,-0.58378059
4638.0,-0.43128362
4644.0,-0.11011329
4650.0,-1.2843554
4656.0,-1.2712964
4662.0,-1.2574475
4668.0,-1.2429028
4674.0,-1.2268567
4680.0,-1.209215
4686.0,-1.1900855
4692.0,-1.1694682
4698.0,-1.1471781
4704.0,-1.122552
4710.0,-1.0958034
4716.0,-1.0663795
4722.0,-1.0344529
4728.0,-0.99821073
4734.0,-0.95831776
4740.0,-0.91286707
4746.0,-0.86096472
4752.0,-0.80041224
4758.0,-0.72711349
4764.0,-0.63422501
4770.0,-0.5086357
4776.0,-0.30074376
4782.0,3.253113
4788.0,-1.2767864
4794.0,-1.2639701
4800.0,-1.2500925
4806.0,-1.2349474
4812.0,-1.2185318
4818.0,-1.2005205
4824.0,-1.1809845
4830.0,-1.159641
4836.0,-1.1364703
4842.0,-1.1111548
4848.0,-1.0835311
4854.0,-1.0532422
4860.0,-1.0196028
4866.0,-0.98220104
4872.0,-0.93996525
4878.0,-0.8928678
4884.0,-0.83718634
4890.0,-0.77208847
4896.0,-0.69274235
4902.0,-0.58994555
4908.0,-0.44239616
4914.0,-0.1479983
4920.0,-1.280772
4926.0,-1.2721364
4932.0,-1.2591333
4938.0,-1.2449726
4944.0,-1.2295198
4950.0,-1.2126626
4956.0,-1.1942745
4962.0,-1.1742516
4968.0,-1.1523051
4974.0,-1.1285584
4980.0,-1.1023092
4986.0,-1.0735399
4992.0,-1.0422828
4998.0,-1.0084807
5004.0,-0.97006428
5010.0,-0.92612207
5016.0,-0.87606931
5022.0,-0.81889915
5028.0,-0.75050449
5034.0,-0.66595954
5040.0,-0.55352926
5046.0,-0.3838484
5052.0,0.099846661
5058.0,-1.2813793
5064.0,-1.2694135
5070.0,-1.2561001
5076.0,-1.2417018
5082.0,-1.2259933
5088.0,-1.2088114
5094.0,-1.190071
5100.0,-1.1696218
5106.0,-1.1473192
5112.0,-1.1230869
5118.0,-1.0962316
5124.0,-1.0669791
5130.0,-1.0352739
5136.0,-1.0006355
5142.0,-0.96096748
5148.0,-0.91579789
5154.0,-0.86439598
5160.0,-0.8052215
5166.0,-0.73388696
5172.0,-0.64526671
5178.0,-0.52327204
5184.0,-0.33177727
5190.0,1.8220634
5196.0,-1.2785848
5202.0,-1.2662514
5208.0,-1.2528036
5214.0,-1.2382195
5220.0,-1.2222303
5226.0,-1.2047181
5232.0,-1.1856483
5238.0,-1.1646656
5244.0,-1.1419585
5250.0,-1.117334
5256.0,-1.0899836
5262.0,-1.0603569
5268.0,-1.0280426
5274.0,-0.99174875
5280.0,-0.95120353
5286.0,-0.90538758
5292.0,-0.85280597
5298.0,-0.79138631
5304.0,-0.71531349
5310.0,-0.6203199
5316.0,-0.48894551
5322.0,-0.26236123
5328.0,2.7842073
5334.0,-1.2761434
5340.0,-1.2636108
5346.0,-1.2497381
5352.0,-1.234743
5358.0,-1.2184064
5364.0,-1.2005599
5370.0,-1.1810986
5376.0,-1.1598542
5382.0,-1.1367127
5388.0,-1.1114587
5394.0,-1.0835217
5400.0,-1.0530943
5406.0,-1.0201181
5412.0,-0.9836266
5418.0,-0.94169968
5424.0,-0.89383036
5430.0,-0.83921772
5436.0,-0.77524477
5442.0,-0.69694251
5448.0,-0.59677881
5454.0,-0.45213604
5460.0,-0.17610584
5466.0,-1.0811857
5472.0,-1.2729664
5478.0,-1.2601748
5484.0,-1.2462413
5490.0,-1.2309816
5496.0,-1.2143137
5502.0,-1.1961043
5508.0,-1.1762955
5514.0,-1.1546628
5520.0,-1.1311285
5526.0,-1.1053475
5532.0,-1.0773485
5538.0,-1.0466841
5544.0,-1.0123227
5550.0,-0.97429758
5556.0,-0.93198436
5562.0,-0.88343465
5568.0,-0.82715589
5574.0,-0.76053482
5580.0,-0.67793447
5586.0,-0.56925482
5592.0,-0.41082191
5598.0,-0.039255943
5604.0,-1.2830861
5610.0,-1.2710614
5616.0,-1.2582262
5622.0,-1.2440239
5628.0,-1.2283931
5634.0,-1.2113247
5640.0,-1.19283
5646.0,-1.1724646
5652.0,-1.1504117
5658.0,-1.1263543
5664.0,-1.0999187
5670.0,-1.071344
5676.0,-1.0395058
5682.0,-1.0048149
5688.0,-0.96628761
5694.0,-0.92154372
5700.0,-0.87111229
5706.0,-0.81337702
5712.0,-0.74384445
5718.0,-0.65617782
5724.0,-0.54051483
5730.0,-0.35980916
5736.0,0.35841131
5742.0,-1.2800955
5748.0,-1.2680455
5754.0,-1.2548449
5760.0,-1.2403551
5766.0,-1.224457
5772.0,-1.2071599
5778.0,-1.1880579
5784.0,-1.1673601
5790.0,-1.1450516
5796.0,-1.1202301
5802.0,-1.0933515
5808.0,-1.0643958
5814.0,-1.0319736
5820.0,-0.9960984
5826.0,-0.95636016
5832.0,-0.91097814
5838.0,-0.85905689
5844.0,-0.79892612
5850.0,-0.72444159
5856.0,-0.6320523
5862.0,-0.50595927
5868.0,-0.29698318
5874.0,3.2117369
5880.0,-1.2776669
5886.0,-1.2652159
5892.0,-1.2513521
5898.0,-1.2364329
5904.0,-1.2201052
5910.0,-1.2023622
5916.0,-1.1830639
5922.0,-1.1619964
5928.0,-1.1391095
5934.0,-1.1141155
5940.0,-1.0867163
5946.0,-1.0565675
5952.0,-1.023633
5958.0,-0.98667634
5964.0,-0.94549334
5970.0,-0.89945167
5976.0,-0.84527862
5982.0,-0.78116369
5988.0,-0.70451421
5994.0,-0.60605085
6000.0,-0.46749932
