Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17
0.21,0.9975515945790605,0.1869675936887788,0.18697582823589368,8.479626208123373e-06,2.450790926224941e-07,0.0024396807156383767,1.0,1.0,1.0,0.9998704232055677,1.0,8.448521881571521e-05,2.4403460224380245e-06,0.03485657755853697,1.0,1.0,1.0,0.9975515945790605,0.1869675936887788,0.18697582823589368,2.119524968851478e-06,5.907214893207762e-08,0.0004581622796740246,8.479626208123373e-06,2.450790926224941e-07,0.0024396807156383767,0.9975515945790605,0.9998704232055677
0.22,0.9972185941980283,0.19470006304517204,0.1947090274198758,9.231183340722084e-06,2.668086363133752e-07,0.002771907809994279,1.0,1.0,1.0,0.9998457120537839,1.0,8.79499278210956e-05,2.5404288304368107e-06,0.03778680035137713,1.0,1.0,1.0,0.9972185941980283,0.19470006304517204,0.1947090274198758,2.3073804319301887e-06,6.430968603652177e-08,0.0005205531990856855,9.231183340722084e-06,2.668086363133752e-07,0.002771907809994279,0.9972185941980283,0.9998457120537839
0.23,0.9968599921671542,0.2023266789222616,0.20233639724001917,1.000757503313896e-05,2.892572749430604e-07,0.0031297110005373877,1.0,1.0,1.0,0.9998178061486638,1.0,9.136215749180906e-05,2.6389961504506904e-06,0.040790488247439805,1.0,1.0,1.0,0.9968599921671542,0.2023266789222616,0.20233639724001917,2.501443417408249e-06,6.972054875135067e-08,0.0005877472070569193,1.000757503313896e-05,2.892572749430604e-07,0.0031297110005373877,0.9968599921671542,0.9998178061486638
0.24,0.9964753860548816,0.20984783739104199,0.20985833296081777,1.0807970842252053e-05,3.124010658288713e-07,0.003513493573210027,1.0,1.0,1.0,0.9997864804828562,1.0,9.472183459989479e-05,2.736045855724269e-06,0.04386264973867833,1.0,1.0,1.0,0.9964753860548816,0.20984783739104199,0.20985833296081777,2.701506351875112e-06,7.529896609993034e-08,0.0006598200390745502,1.0807970842252053e-05,3.124010658288713e-07,0.003513493573210027,0.9964753860548816,0.9997864804828562
0.25,0.9960644271563015,0.21726398030349417,0.21727527563726026,1.163155011292263e-05,3.362163462324666e-07,0.003923605077239029,1.0,1.0,1.0,0.9997515085583853,1.0,9.802891352502049e-05,2.831576616994108e-06,0.046998396732261284,1.0,1.0,1.0,0.9960644271563015,0.21726398030349417,0.21727527563726026,2.907364108475576e-06,8.103923458145012e-08,0.0007368373390851806,1.163155011292263e-05,3.362163462324666e-07,0.003923605077239029,0.9960644271563015,0.9997515085583853
0.26,0.9956268188399631,0.22457559371858524,0.224587710540962,1.2477502114761003e-05,3.606797373708073e-07,0.0043603429781845,1.0,1.0,1.0,0.9997126629261575,1.0,0.00010128337636561909,2.9255879057043922e-06,0.05019294783668359,1.0,1.0,1.0,0.9956268188399631,0.22457559371858524,0.224587710540962,3.1188140410950868e-06,8.693571913769778e-08,0.0008188549699311363,1.2477502114761003e-05,3.606797373708073e-07,0.0043603429781845,0.9956268188399631,0.9997126629261575
0.27,0.9951623152492097,0.23178320668314972,0.23179616594103544,1.3345026030463392e-05,3.8576814414220856e-07,0.0048239539566153075,1.0,1.0,1.0,0.9996697156968734,1.0,0.00010448523316895432,3.0180800006560285e-06,0.05344163155811486,1.0,1.0,1.0,0.9951623152492097,0.23178320668314972,0.23179616594103544,3.335655981444477e-06,9.298285308702896e-08,0.0009059192572365282,1.3345026030463392e-05,3.8576814414220856e-07,0.0048239539566153075,0.9951623152492097,0.9996697156968734
0.28,0.9946707192742319,0.23888738928040504,0.23890121115288152,1.42333312404671e-05,4.114587634053207e-07,0.005314635935764053,1.0,1.0,1.0,0.9996224390455292,1.0,0.0001076345216826246,3.109053980836889e-06,0.0567398888684761,1.0,1.0,1.0,0.9946707192742319,0.23888738928040504,0.23890121115288152,3.557692310210954e-06,9.917514011987466e-08,0.000998067370192746,1.42333312404671e-05,4.114587634053207e-07,0.005314635935764053,0.9946707192742319,0.9996224390455292
0.29,0.9941518807161802,0.24588875087039805,0.24590345477882836,1.5141637520633589e-05,4.3772908974738933e-07,0.005832539917209132,1.0,1.0,1.0,0.9995706056887563,1.0,0.00011073130713323312,3.198511719035716e-06,0.06008327556166413,1.0,1.0,1.0,0.9941518807161802,0.24588875087039805,0.24590345477882836,3.7847280064699687e-06,1.0550715568908249e-07,0.001095327666292206,1.5141637520633589e-05,4.3772908974738933e-07,0.005832539917209132,0.9941518807161802,0.9995706056887563
0.3,0.99360569464455,0.2527879385235715,0.25280354314180964,1.6069175157558042e-05,4.6455691887433495e-07,0.006377771623373569,1.0,1.0,1.0,0.9995139893372131,1.0,0.00011377568203957301,3.286455876451978e-06,0.06346746442151308,1.0,1.0,1.0,0.99360569464455,0.2527879385235715,0.25280354314180964,4.016570676507421e-06,1.1197354782703758e-07,0.0011977199997830626,1.6069175157558042e-05,4.6455691887433495e-07,0.006377771623373569,0.99360569464455,0.9995139893372131
0.31,0.9930321001499457,0.25958563585003763,0.2596021591146273,1.701518493756915e-05,4.919203473528713e-07,0.006950392744769252,1.0,1.0,1.0,0.9994523651360664,1.0,0.00011676776618164287,3.372889901805183e-06,0.0668882473425359,1.0,1.0,1.0,0.9930321001499457,0.25958563585003763,0.2596021591146273,4.253030551070097e-06,1.1856903708350462e-07,0.0013052559558966864,1.701518493756915e-05,4.919203473528713e-07,0.006950392744769252,0.9930321001499457,0.9994523651360664
0.32,0.9924310781563969,0.2662825608850025,0.26630002000565783,1.797891843691394e-05,5.197977810492603e-07,0.007550423127385137,1.0,1.0,1.0,0.9993855100674511,1.0,0.00011970770597220743,3.457818013191168e-06,0.07034153664747995,1.0,1.0,1.0,0.9924310781563969,0.2662825608850025,0.26630002000565783,4.493920557898824e-06,1.2528841855964638e-07,0.0014179392616304192,1.797891843691394e-05,5.197977810492603e-07,0.007550423127385137,0.9924310781563969,0.9993855100674511
0.33,0.9918026496823226,0.2728794644233492,0.27289787589357034,1.895963816090839e-05,5.481679392065391e-07,0.008177842511577224,1.0,1.0,1.0,0.9993132033387003,1.0,0.0001225956740125966,3.541245185257977e-06,0.07382336635089713,1.0,1.0,1.0,0.9918026496823226,0.2728794644233492,0.27289787589357034,4.739056356509857e-06,1.3212656289076973e-07,0.0015357661123041565,1.895963816090839e-05,5.481679392065391e-07,0.008177842511577224,0.9918026496823226,0.9993132033387003
0.34,0.9911468742369834,0.27937712848931595,0.27939650809709843,1.9956617640272047e-05,5.770098572848299e-07,0.008832592135519023,1.0,1.0,1.0,0.999235226754476,1.0,0.0001254318686635241,3.6231771368150168e-06,0.0773298932255637,1.0,1.0,1.0,0.9911468742369834,0.27937712848931595,0.27939650809709843,4.9882563622742e-06,1.390784169309344e-07,0.0016587254726819305,1.9956617640272047e-05,5.770098572848299e-07,0.008832592135519023,0.9911468742369834,0.999235226754476
0.35,0.9904638485939631,0.28577636518344884,0.28579672802198963,2.0969141428205693e-05,6.063028869340239e-07,0.009514575961721805,1.0,1.0,1.0,0.9991513650893379,1.0,0.0001282165137758771,3.703620323061527e-06,0.08085739784696497,1.0,1.0,1.0,0.9904638485939631,0.28577636518344884,0.28579672802198963,5.241341745687154e-06,1.4613900374636858e-07,0.0017867993073075082,2.0969141428205693e-05,6.063028869340239e-07,0.009514575961721805,0.9904638485939631,0.9991513650893379
0.36,0.9897537045575951,0.2920780145190514,0.2920993749977052,2.1996505357727396e-05,6.360267034839653e-07,0.01022366291034374,1.0,1.0,1.0,0.9990614063861856,1.0,0.00013094985778525856,3.782581909440876e-06,0.0844022847409152,1.0,1.0,1.0,0.9897537045575951,0.2920780145190514,0.2920993749977052,5.498136496690751e-06,1.533034244208506e-07,0.0019199629999109129,2.1996505357727396e-05,6.360267034839653e-07,0.01022366291034374,0.9897537045575951,0.9990614063861856
0.37,0.9890166073574987,0.2982829428876657,0.2983053147429865,2.303801662984063e-05,6.661613085477734e-07,0.010959688464562889,1.0,1.0,1.0,0.9989651422660408,1.0,0.00013363217311025433,3.860069754265429e-06,0.08796108263960346,1.0,1.0,1.0,0.9890166073574987,0.2982829428876657,0.2983053147429865,5.758467446711815e-06,1.6056685868319547e-07,0.002058185654891052,2.303801662984063e-05,6.661613085477734e-07,0.010959688464562889,0.9890166073574987,0.9989651422660408
0.38,0.988252754130275,0.304392041611198,0.3044154379180477,2.409299388226153e-05,6.966870320628327e-07,0.011722456188810692,1.0,1.0,1.0,0.9988623682269882,1.0,0.00013626375555082532,3.936092391344692e-06,0.09153044454466187,1.0,1.0,1.0,0.988252754130275,0.304392041611198,0.3044154379180477,6.0221642858406815e-06,1.6792456539920075e-07,0.0022014303824338926,2.409299388226153e-05,6.966870320628327e-07,0.011722456188810692,0.988252754130275,0.9988623682269882
0.39,0.9874623726812388,0.31040622577409377,0.31043065895675787,2.5160767197136928e-05,7.275845325681526e-07,0.01251173896703155,1.0,1.0,1.0,0.9987528839495777,1.0,0.00013884492380429153,4.010659016009115e-06,0.09510714774889135,1.0,1.0,1.0,0.9874623726812388,0.31040622577409377,0.31043065895675787,6.289059564760361e-06,1.753718826384995e-07,0.0023496545310526568,2.5160767197136928e-05,7.275845325681526e-07,0.01251173896703155,0.9874623726812388,0.9987528839495777
0.4,0.986645719333563,0.3163264321396719,0.3163519139831651,2.6240678296611898e-05,7.588348029105621e-07,0.013327281153337414,1.0,1.0,1.0,0.9986364934951958,1.0,0.0001413760184003441,4.083779454355277e-06,0.09868809298595589,1.0,1.0,1.0,0.986645719333563,0.3163264321396719,0.3163519139831651,6.558988743629627e-06,1.829042290499415e-07,0.002502810091472153,2.6240678296611898e-05,7.588348029105621e-07,0.013327281153337414,0.986645719333563,0.9986364934951958
0.41,0.985803077462075,0.3221536177522261,0.32218015941364414,2.733208059017537e-05,7.904191716668841e-07,0.014168800038163268,1.0,1.0,1.0,0.9985130055471896,1.0,0.0001438574009908896,4.15546414273807e-06,0.10227030380126796,1.0,1.0,1.0,0.985803077462075,0.3221536177522261,0.32218015941364414,6.831790203917285e-06,1.905171042043841e-07,0.002660843971966909,2.733208059017537e-05,7.904191716668841e-07,0.014168800038163268,0.985803077462075,0.9985130055471896
0.42,0.9849347560960311,0.3278887586075889,0.3279163706274964,2.843433921224928e-05,8.223193042832319e-07,0.015035987245452489,1.0,1.0,1.0,0.9983822336464208,1.0,0.0001462894536413759,4.225724107305405e-06,0.10585092575795302,1.0,1.0,1.0,0.9849347560960311,0.3278887586075889,0.3279163706274964,7.107305257797769e-06,1.9820608886930025e-07,0.0028236982607469955,2.843433921224928e-05,8.223193042832319e-07,0.015035987245452489,0.9849347560960311,0.9983822336464208
0.43,0.9840410886572474,0.33353284845869985,0.33356154077253,2.954683103403401e-05,8.545172034695265e-07,0.015928509994515058,1.0,1.0,1.0,0.9982439964253437,1.0,0.00014867257816646805,4.294570944813488e-06,0.10942722554230616,1.0,1.0,1.0,0.9840410886572474,0.33353284845869985,0.33356154077253,7.385378151111971e-06,2.0596684510387038e-07,0.0029913104629299496,2.954683103403401e-05,8.545172034695265e-07,0.015928509994515058,0.9840410886572474,0.9982439964253437
0.44,0.983122430994675,0.33908689691475236,0.3391166788643244,3.0668944785288034e-05,8.869952127735656e-07,0.01684601306532685,1.0,1.0,1.0,0.9980981177188574,1.0,0.00015100719501052402,4.36201679029518e-06,0.11299658933141751,1.0,1.0,1.0,0.983122430994675,0.33908689691475236,0.3391166788643244,7.665856093806671e-06,2.1379511712045083e-07,0.0031636138696161213,3.0668944785288034e-05,8.869952127735656e-07,0.01684601306532685,0.983122430994675,0.9980981177188574
0.45,0.9821791600575306,0.34455192818005137,0.3445828085251015,3.1800081067511916e-05,9.197360170140608e-07,0.017788120125384978,1.0,1.0,1.0,0.9979444267451583,1.0,0.00015329374247301838,4.428074294690389e-06,0.11655652143079948,1.0,1.0,1.0,0.9821791600575306,0.34455192818005137,0.3445828085251015,7.94858926322994e-06,2.2168673138895011e-07,0.0033405378070667973,3.1800081067511916e-05,9.197360170140608e-07,0.017788120125384978,0.9821791600575306,0.9979444267451583
0.46,0.981211672721718,0.3499289799460372,0.3499609668757483,3.2939652353871617e-05,9.527226423284726e-07,0.018754434903285606,1.0,1.0,1.0,0.9977827583090857,1.0,0.00015553267599724012,4.492756604303726e-06,0.12010464285920598,1.0,1.0,1.0,0.981211672721718,0.3499289799460372,0.3499609668757483,8.23343080411198e-06,2.2963759664835872e-07,0.0035220078570974236,3.2939652353871617e-05,9.527226423284726e-07,0.018754434903285606,0.981211672721718,0.9977827583090857
0.47,0.9802203844526575,0.35521910211835783,0.35525220326290197,3.408708300115474e-05,9.859384565697331e-07,0.019744542525884805,1.0,1.0,1.0,0.9976129529463084,1.0,0.00015772446733395632,4.556077336650663e-06,0.12363868964056944,1.0,1.0,1.0,0.9802203844526575,0.35521910211835783,0.35525220326290197,8.520236831553632e-06,2.3764370400237248e-07,0.0037079461081910626,3.408708300115474e-05,9.859384565697331e-07,0.019744542525884805,0.9802203844526575,0.9976129529463084
0.48,0.9792057274835468,0.36042335505687245,0.3604575774990094,3.52418093084688e-05,1.0193671710574449e-06,0.02075801133997354,1.0,1.0,1.0,0.9974348569380997,1.0,0.00015986960338423622,4.618050547036805e-06,0.12715651052534724,1.0,1.0,1.0,0.9792057274835468,0.36042335505687245,0.3604575774990094,8.80886644569832e-06,2.457011273414891e-07,0.0038982714976016704,3.52418093084688e-05,1.0193671710574449e-06,0.02075801133997354,0.9792057274835468,0.9974348569380997
0.49,0.9781681496673752,0.3655428084910447,0.3655781587777015,3.64032794973203e-05,1.0529928400516355e-06,0.021794394060287332,1.0,1.0,1.0,0.9972483224500905,1.0,0.00016196858542382098,4.678690706156686e-06,0.13065606509001707,1.0,1.0,1.0,0.9781681496673752,0.3655428084910447,0.3655781587777015,9.099181726752696e-06,2.5380602321616587e-07,0.00409290002694572,3.64032794973203e-05,1.0529928400516355e-06,0.021794394060287332,0.9781681496673752,0.9972483224500905
0.5,0.9771081131567554,0.37057854026176895,0.3706150244156123,3.757095370440126e-05,1.0867998605949848e-06,0.02285322908967947,1.0,1.0,1.0,0.9970532076096332,1.0,0.00016402192820199246,4.738012674067524e-06,0.13413542155394512,1.0,1.0,1.0,0.9771081131567554,0.37057854026176895,0.3706150244156123,9.391047733183617e-06,2.61954630798791e-07,0.004291745010125446,3.757095370440126e-05,1.0867998605949848e-06,0.02285322908967947,0.9771081131567554,0.9970532076096332
0.51,0.9760260931649816,0.37553163514398624,0.3755692586749764,3.874430396266625e-05,1.1207729720156938e-06,0.023934041758083748,1.0,1.0,1.0,0.9968493765818766,1.0,0.00016603015906988311,4.796031675013017e-06,0.1375927545271148,1.0,1.0,1.0,0.9760260931649816,0.37553163514398624,0.3755692586749764,9.684332496988243e-06,2.701432717638587e-07,0.004494717306001096,3.874430396266625e-05,1.1207729720156938e-06,0.023934041758083748,0.9760260931649816,0.9968493765818766
0.52,0.9749225774556195,0.38040318440041027,0.38044195231729905,3.9922814143528264e-05,1.1548972542977155e-06,0.025036344832982692,1.0,1.0,1.0,0.9966366998523424,1.0,0.00016799381753955175,4.852763284688896e-06,0.1410263432789164,1.0,1.0,1.0,0.9749225774556195,0.38040318440041027,0.38044195231729905,9.978907009245608e-06,2.7836834989514126e-07,0.004701725414254817,3.9922814143528264e-05,1.1548972542977155e-06,0.025036344832982692,0.9749225774556195,0.9966366998523424
0.53,0.9737980645564279,0.3851942840528228,0.38523420087463744,4.110597994286351e-05,1.1891581277330386e-06,0.02615964030550147,1.0,1.0,1.0,0.9964150540705037,1.0,0.00016991345404587774,4.908223394482733e-06,0.1444345687899574,1.0,1.0,1.0,0.9737980645564279,0.3851942840528228,0.38523420087463744,1.0274645216618449e-05,2.866263510018775e-07,0.004912675810811954,4.110597994286351e-05,1.1891581277330386e-06,0.02615964030550147,0.9737980645564279,0.9964150540705037
0.54,0.972653062634857,0.38990603381720157,0.3899471035846798,4.2293308830257194e-05,1.2235413515035386e-06,0.027303420514961388,1.0,1.0,1.0,0.996184322077356,1.0,0.00017178962909728774,4.962428186944275e-06,0.1478159112538071,1.0,1.0,1.0,0.972653062634857,0.38990603381720157,0.3899471035846798,1.0571424008666937e-05,2.949138425769524e-07,0.005127473159027688,4.2293308830257194e-05,1.2235413515035386e-06,0.027303420514961388,0.972653062634857,0.996184322077356
0.55,0.971488088621521,0.39453953628714855,0.3945817625741047,4.3484319978296286e-05,1.2580330216832573e-06,0.028467169025478942,1.0,1.0,1.0,0.9959443929833911,1.0,0.00017362291256773024,5.015394115335218e-06,0.15116894770978398,1.0,1.0,1.0,0.971488088621521,0.39453953628714855,0.3945817625741047,1.0869123200175048e-05,3.032274733153806e-07,0.005346020474308843,4.3484319978296286e-05,1.2580330216832573e-06,0.028467169025478942,0.971488088621521,0.9959443929833911
0.56,0.9703036672540326,0.3990958960364706,0.3991392819610862,4.467854418515372e-05,1.2926195690479747e-06,0.029650361582213212,1.0,1.0,1.0,0.9956951621910566,1.0,0.0001754138829299002,5.06713788148176e-06,0.15449234952631583,1.0,1.0,1.0,0.9703036672540326,0.3990958960364706,0.3991392819610862,1.1167625511800098e-05,3.115639725863405e-07,0.005568219303693312,4.467854418515372e-05,1.2926195690479747e-06,0.029650361582213212,0.9703036672540326,0.9956951621910566
