species_1,species_10,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,Time
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.9999996471751195,0.9999999990989055,0.009949814075282955,0.00994983590541797,2.247944289691125e-08,6.493078150449437e-10,3.296961297327171e-07,1.0,1.0,1.0,0.01
0.999997298360297,0.9999999863364966,0.019798627631343418,0.01979871429580115,8.92422575224492e-08,2.577799509771692e-09,2.6098196457284644e-06,1.0,1.0,1.0,0.02
0.9999910800913779,0.9999999325664657,0.029545552299364525,0.029545745824096994,1.992812320946802e-07,5.756499333126582e-09,8.714870890414571e-06,1.0,1.0,1.0,0.03
0.9999792009381687,0.9999997907000222,0.03918977194249847,0.0391901133830032,3.5159716375080675e-07,1.0156658731615748e-08,2.0437308008293364e-05,1.0,1.0,1.0,0.04
0.9999599505901337,0.99999949669566,0.04873054183910216,0.04873107128813904,5.451987916844121e-07,1.5749754490158104e-08,3.948846131984312e-05,1.0,1.0,1.0,0.05
0.9999316989010302,0.9999989705312439,0.05816718782398706,0.05816794441924979,7.791027505583359e-07,2.2507487457525545e-08,6.749948873153353e-05,1.0,1.0,1.0,0.06
0.9998928949059823,0.999998117164891,0.06749910540154788,0.06750012733330199,1.0523335361789463e-06,3.040178162534284e-08,0.00010602235869959014,1.0,1.0,1.0,0.07
0.9998420657191102,0.9999968274476098,0.07672575873707384,0.0767270832558131,1.3639235245894256e-06,3.9404784747470516e-08,0.00015653095258015242,1.0,1.0,1.0,0.08
0.9997778154624983,0.999994979047901,0.08584667968001705,0.08584834310412409,1.712912976204888e-06,4.948886852807918e-08,0.0002204221356566596,1.0,1.0,1.0,0.09
0.9996988241187816,0.9999924373436595,0.09486146670947228,0.09486350443290485,2.098350062762929e-06,6.062662946781257e-08,0.0002990169045258055,1.0,1.0,1.0,0.1
0.9996038463134294,0.9999890562859904,0.1037697838078216,0.10377223030786448,2.5192909344570205e-06,7.279089086846614e-08,0.000393561604745185,1.0,1.0,1.0,0.11
0.9994917101017479,0.9999846792601946,0.11257135933933951,0.1125742481843994,2.974799764787438e-06,8.595470419538851e-08,0.0005052291437828584,1.0,1.0,1.0,0.12
0.9993613156572919,0.9999791399073609,0.12126598482813185,0.12126934868562685,3.4639488476544586e-06,1.000913519462086e-07,0.0006351203025083162,1.0,1.0,1.0,0.13
0.9992116339498033,0.9999722629340454,0.1298535137254066,0.12985738436973635,3.985818680530566e-06,1.151743501182474e-07,0.000784265057165716,1.0,1.0,1.0,0.14
0.999041705367619,0.9999638648995411,0.13833386012007587,0.13833826844069838,4.539498074651298e-06,1.311774514550381e-07,0.0009536239568546426,1.0,1.0,1.0,0.15
0.9988506383085984,0.99995375497966,0.14670699741710716,0.1467119734267216,5.1240842637974205e-06,1.4807464865222434e-07,0.0011440895324889473,1.0,1.0,1.0,0.16
0.9986376077237918,0.9999417357106837,0.15497295696766225,0.15497852981051619,5.738683032735683e-06,1.658401781303097e-07,0.0013564877529971457,1.0,1.0,1.0,0.17
0.9984018536347452,0.9999276037094648,0.163131826672081,0.1631380246324006,6.38240884402113e-06,1.844485237600689e-07,0.0015915795078866803,1.0,1.0,1.0,0.18
0.9981426796273157,0.9999111503716116,0.17118374955854346,0.17119060006909104,7.0543849689688755e-06,2.0387442070796078e-07,0.001850062113294344,1.0,1.0,1.0,0.19
0.9978594512895533,0.999892162548628,0.17912892230486752,0.17913645195564332,7.753743636231476e-06,2.2409285978940343e-07,0.0021325708739503716,1.0,1.0,1.0,0.2
0.9975515945790605,0.9998704232055677,0.1869675936887788,0.18697582823589368,8.479626208123373e-06,2.450790926224941e-07,0.0024396807156383767,1.0,1.0,1.0,0.21
0.9972185941980283,0.9998457120537839,0.19470006304517204,0.1947090274198758,9.231183340722084e-06,2.668086363133752e-07,0.002771907809994279,1.0,1.0,1.0,0.22
0.9968599921671542,0.9998178061486638,0.2023266789222616,0.20233639724001917,1.000757503313896e-05,2.892572749430604e-07,0.0031297110005373877,1.0,1.0,1.0,0.23
0.9964753860548816,0.9997864804828562,0.20984783739104199,0.20985833296081777,1.0807970842252053e-05,3.124010658288713e-07,0.003513493573210027,1.0,1.0,1.0,0.24
0.9960644271563015,0.9997515085583853,0.21726398030349417,0.21727527563726026,1.163155011292263e-05,3.362163462324666e-07,0.003923605077239029,1.0,1.0,1.0,0.25
0.9956268188399631,0.9997126629261575,0.22457559371858524,0.224587710540962,1.2477502114761003e-05,3.606797373708073e-07,0.0043603429781845,1.0,1.0,1.0,0.26
0.9951623152492097,0.9996697156968734,0.23178320668314972,0.23179616594103544,1.3345026030463392e-05,3.8576814414220856e-07,0.0048239539566153075,1.0,1.0,1.0,0.27
0.9946707192742319,0.9996224390455292,0.23888738928040504,0.23890121115288152,1.42333312404671e-05,4.114587634053207e-07,0.005314635935764053,1.0,1.0,1.0,0.28
0.9941518807161802,0.9995706056887563,0.24588875087039805,0.24590345477882836,1.5141637520633589e-05,4.3772908974738933e-07,0.005832539917209132,1.0,1.0,1.0,0.29
0.99360569464455,0.9995139893372131,0.2527879385235715,0.25280354314180964,1.6069175157558042e-05,4.6455691887433495e-07,0.006377771623373569,1.0,1.0,1.0,0.3
0.9930321001499457,0.9994523651360664,0.25958563585003763,0.2596021591146273,1.701518493756915e-05,4.919203473528713e-07,0.006950392744769252,1.0,1.0,1.0,0.31
0.9924310781563969,0.9993855100674511,0.2662825608850025,0.26630002000565783,1.797891843691394e-05,5.197977810492603e-07,0.007550423127385137,1.0,1.0,1.0,0.32
0.9918026496823226,0.9993132033387003,0.2728794644233492,0.27289787589357034,1.895963816090839e-05,5.481679392065391e-07,0.008177842511577224,1.0,1.0,1.0,0.33
0.9911468742369834,0.999235226754476,0.27937712848931595,0.27939650809709843,1.9956617640272047e-05,5.770098572848299e-07,0.008832592135519023,1.0,1.0,1.0,0.34
0.9904638485939631,0.9991513650893379,0.28577636518344884,0.28579672802198963,2.0969141428205693e-05,6.063028869340239e-07,0.009514575961721805,1.0,1.0,1.0,0.35
0.9897537045575951,0.9990614063861856,0.2920780145190514,0.2920993749977052,2.1996505357727396e-05,6.360267034839653e-07,0.01022366291034374,1.0,1.0,1.0,0.36
0.9890166073574987,0.9989651422660408,0.2982829428876657,0.2983053147429865,2.303801662984063e-05,6.661613085477734e-07,0.010959688464562889,1.0,1.0,1.0,0.37
0.988252754130275,0.9988623682269882,0.304392041611198,0.3044154379180477,2.409299388226153e-05,6.966870320628327e-07,0.011722456188810692,1.0,1.0,1.0,0.38
0.9874623726812388,0.9987528839495777,0.31040622577409377,0.31043065895675787,2.5160767197136928e-05,7.275845325681526e-07,0.01251173896703155,1.0,1.0,1.0,0.39
