Time,E,U,M,r,K,du,he,hv,pe,de,dt,tme,tumor_growth,tumor_killing,effector_growth,effector_death,effector_exhaustion
0.0,0.0,1000000.0,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,921901.5509844902,0.0,0.39603960396039606,0.0,0.0
0.10526315789473684,0.041477442407654254,1101872.4981889948,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,1015245.6615955911,91.40191505075683,0.3964024652048548,0.004147744240765426,0.00022851426542106076
0.21052631578947367,0.08253061607504884,1214042.7774405798,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,1117903.0513694254,200.3748596666547,0.39673214035185617,0.008253061607504884,0.0005009784918181724
0.3157894736842105,0.1231557252142587,1337535.927980038,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,1230774.6679233557,329.40984571257474,0.39703161903371587,0.012315572521425872,0.0008236260360525404
0.42105263157894735,0.16334862072509476,1473475.8461712797,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,1354842.7083382148,481.30187429032316,0.39730362984316625,0.016334862072509476,0.0012034512357191021
0.5263157894736842,0.20310469436950873,1623094.0235549866,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,1491176.6313346422,659.1821481854824,0.3975506615404221,0.020310469436950876,0.001648290077935559
0.631578947368421,0.2424187665747954,1787739.0485226233,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,1640939.3993251927,866.5529215105009,0.39777498296914277,0.024241876657479542,0.0021669074755022635
0.7368421052631579,0.2812849664867667,1968886.8975544765,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,1805393.9368102504,1107.3250960871474,0.3979786616380435,0.02812849664867667,0.002769091424974225
0.8421052631578947,0.3196966059953734,2168151.784974865,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,1985909.496637307,1385.858479626224,0.3981635806890996,0.03196966059953734,0.003465753834696375
0.9473684210526315,0.3576460620992998,2387296.258512056,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,2183966.6355136572,1707.0037086880563,0.3983314536174671,0.03576460620992998,0.004269035529606144
1.0526315789473684,0.39512461492737844,2628244.822298159,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,2401164.54264646,2076.1481094685864,0.3984838404812956,0.03951246149273785,0.005192421116727181
1.1578947368421053,0.4321222977402138,2893096.8929078584,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,2639226.752358765,2499.263366468258,0.39862216104127574,0.043212229774021386,0.006250858384742085
1.263157894736842,0.4686277492631875,3184139.372405771,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,2900005.3311853213,2982.95423973011,0.3987477064919095,0.046862774926318754,0.007460880337154075
1.368421052631579,0.5046280340306313,3503859.315315598,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,3185483.7732630605,3534.507663961517,0.3988616504984803,0.05046280340306313,0.008840728189038121
1.4736842105263157,0.5401084634647176,3854960.136487742,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,3497781.435231792,4161.945290196552,0.39896506047701835,0.05401084634647177,0.010410482980180663
1.5789473684210527,0.5750524053554695,4240374.347798722,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,3839152.9578036615,4874.0720897394895,0.39905890642266095,0.05750524053554695,0.012192187341546427
1.6842105263157894,0.6094410836511586,4663276.3782636775,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,4211985.583028129,5680.522474894926,0.39914406945444,0.06094410836511586,0.014209961046669328
1.7894736842105263,0.643253366948157,5127099.861960456,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,4618797.862731902,6591.808294891023,0.39922135054651764,0.0643253366948157,0.01649012124442747
1.894736842105263,0.6764655527166741,5635546.593382543,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,5062228.084808254,7619.352053108235,0.39929147693073896,0.06764655527166741,0.01906126570576546
2.0,0.7090511368138713,6192602.2291368935,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,5545025.299984731,8775.521007664636,0.39935510937954233,0.07090511368138713,0.021954358252028138
2.1052631578947367,0.7409805878890238,6802546.844298184,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,6070032.013717636,10073.645943567932,0.39941284807408733,0.07409805878890238,0.02520277579915346
2.210526315789474,0.7722211385192207,7469957.444752504,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,6640155.749075225,11528.015907784638,0.3994652375993388,0.07722211385192207,0.02884229521338454
2.3157894736842106,0.8027365185562405,8199724.149964205,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,7258347.639906411,13153.876937149544,0.39951277291088794,0.08027365185562406,0.03291109008631897
2.4210526315789473,0.832486796786253,8997041.607622892,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,7927554.653216708,14967.376553601842,0.3995559030174109,0.08324867967862531,0.03744959174241311
2.526315789473684,0.8614281579043422,9867410.673265152,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,8650675.160638401,16985.499011987908,0.3995950355682966,0.08614281579043423,0.04250032699778223
2.6315789473684212,0.8895126881415601,10816637.80733936,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,9430506.479430117,19225.971399818143,0.39963054088709904,0.08895126881415602,0.04810768286330032
2.736842105263158,0.9166883721819944,11850800.6638722,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,10269658.508449508,21707.0837080075,0.39966275463913803,0.09166883721819945,0.05431745584809152
2.8421052631578947,0.9428988378103922,12976248.008290311,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,11170489.700025158,24447.526787717226,0.39969198185669597,0.09428988378103922,0.06117644583078175
2.9473684210526314,0.96808343109197,14199554.78881132,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,12135000.493508033,27466.11794616166,0.39971849927323905,0.096808343109197,0.06873176859965438
3.0526315789473686,0.9921773203150351,15527471.559332639,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,13164717.979110451,30781.469570019817,0.3997425578553933,0.09921773203150352,0.07703002561503289
3.1578947368421053,1.0151114017873917,16966895.98383387,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,14260593.714977795,34411.6474765532,0.3997643856683926,0.10151114017873918,0.08611644783065234
3.263157894736842,1.036812890974842,18524768.550869457,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,15422840.739125121,38373.65137531389,0.3997841893742012,0.1036812890974842,0.09603359417933398
3.3684210526315788,1.0572054289906143,20208014.46223332,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,16650807.145105923,42682.92058182356,0.3998021566357334,0.10572054289906144,0.10682011299296958
3.473684210526316,1.0762096143271298,22023444.454084195,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,17942821.547536228,47352.72386747908,0.399818457799082,0.10762096143271299,0.11850921331042459
3.5789473684210527,1.093744020164131,23977611.433451664,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,19296015.664612796,52393.4332420094,0.39983324725718955,0.10937440201641312,0.13112684561578428
3.6842105263157894,1.1097255610737613,26076714.40427841,1.0,0.927,181820000.0,2.0,1000.0,10000.0,0.4,0.1,5e-09,1.0,20706194.240493655,57811.83777238752,0.39984666524354084,0.11097255610737614,0.14468998261624047
