s1,s10,s11,s119,s12,s13,s2,s3,s4,s5,s6,s7,s8,s9,Time
1500000.0,439.47903481508445,-599.9999999999989,0.0,0.2,-0.2,2830001.0952146654,101.9408274092021,3941.9601959276883,0.0,0.006793647275241638,-0.0072330214304596446,0.00043937415521801365,102.72472718276795,0.2
1500000.0,461.5749508495668,-629.9999999999989,0.0,0.21,-0.21,2830001.185379119,102.0094253627145,3944.5376834433046,0.0,0.0075010467287906,-0.008011867013739678,0.0005108202849490862,107.89256122512657,0.21
1500000.0,483.6821084103286,-659.9999999999989,0.0,0.22,-0.22,2830001.27881174,102.0775748819426,3947.098205595615,0.0,0.008241087681209396,-0.008830591575846676,0.000589503894637286,113.06329937173426,0.22
1500000.0,505.8004304263824,-689.9999999999987,0.0,0.23,-0.23,2830001.375490691,102.14527911141579,3949.641879008273,0.0,0.009013439322750356,-0.009689189063853411,0.0006757497411030634,118.2369207627093,0.23
1500000.0,527.9298403950155,-719.9999999999987,0.0,0.24,-0.24,2830001.4753942876,102.21254083021789,3952.1688197820426,0.0,0.009817774150470056,-0.010587653442608633,0.0007698792921385845,123.41340470493468,0.24
1500000.0,550.0702623807372,-749.9999999999987,0.0,0.25,-0.25,2830001.5785009973,102.27936326940643,3954.6791426785553,0.0,0.010653767916544711,-0.011525978670611291,0.0008722107540665852,128.59273067298085,0.25
1500000.0,572.2216210119964,-779.9999999999987,0.0,0.26,-0.26,2830001.684789441,102.34574940045948,3957.1729618370973,0.0,0.011521099599158868,-0.012504158709288886,0.0009830591101300194,133.77487830792802,0.26
1500000.0,594.3838414662272,-809.9999999999989,0.0,0.27,-0.27,2830001.794238388,102.41170209365842,3959.6503906407265,0.0,0.012419451373006433,-0.013522187519256117,0.0011027361462496873,138.9598274101261,0.27
1500000.0,616.5568494892852,-839.9999999999991,0.0,0.28,-0.28,2830001.9068267564,102.47722429992074,3962.111541501806,0.0,0.013348508582670202,-0.014580059064312338,0.0012315504816421336,144.1475579507488,0.28
1500000.0,638.7405713507538,-869.9999999999993,0.0,0.29,-0.29,2830002.022533612,102.54231895522535,3964.5565260312883,0.0,0.01430795970103422,-0.01567776730771691,0.00136980760668269,149.33805004878388,0.29
1500000.0,660.9349338826066,-899.9999999999994,0.0,0.3,-0.3,2830002.1413381672,102.60698894694298,3966.9854550078826,0.0,0.015297496296909767,-0.016815306214153947,0.001517809917244177,154.53128399295684,0.3
1500000.0,683.1398644436799,-929.9999999999995,0.0,0.31,-0.31,2830002.2632197794,102.67123714816303,3969.3984384020655,0.0,0.016316812990733943,-0.017992669749111283,0.001675856758377336,159.72724022409307,0.31
1500000.0,705.3552909319927,-959.9999999999995,0.0,0.32,-0.32,2830002.3881579507,102.73506640986336,3971.795585363826,0.0,0.017365607464150584,-0.019209851879015662,0.0018442444148650727,164.92589934092976,0.32
1500000.0,727.5811417756335,-989.9999999999995,0.0,0.33,-0.33,2830002.5161323263,102.79847956436049,3974.177004233712,0.0,0.018443580412977008,-0.02046684657120557,0.002023266158228552,170.12724209685138,0.33
1500000.0,749.8173459254045,-1019.9999999999995,0.0,0.34,-0.34,2830002.647122694,102.86147942289139,3976.5428025567967,0.0,0.01955043549904798,-0.021763647793928993,0.0022132122948810003,175.3312493976427,0.34
1500000.0,772.0638328561945,-1049.9999999999995,0.0,0.35000000000000003,-0.35000000000000003,2830002.781108983,102.92406877462265,3978.893087081617,0.0,0.020685879351603553,-0.02310024951635495,0.0024143701647513847,180.53790230172197,0.35000000000000003
1500000.0,794.3205325553773,-1079.9999999999993,0.0,0.36,-0.36,2830002.91807126,102.98625039396956,3981.227963771072,0.0,0.021849621498754496,-0.024476645708558075,0.0026270242098035642,185.747182016561,0.36
1500000.0,816.5873755258839,-1109.999999999999,0.0,0.37,-0.37,2830003.0579897333,103.04802702182879,3983.5475378164565,0.0,0.02304137437702493,-0.025892830341533127,0.00285145596450819,190.95906989948995,0.37
1500000.0,838.8642927754754,-1139.999999999999,0.0,0.38,-0.38,2830003.2008447475,103.10940140776144,3985.851913612183,0.0,0.02426085327079467,-0.02734879738718295,0.003087944116388274,196.1735474542359,0.38
1500000.0,861.151215818138,-1169.999999999999,0.0,0.39,-0.39,2830003.346616784,103.17037623331318,3988.141194830259,0.0,0.02550777630746874,-0.02884454081832674,0.0033367645108579955,201.39059633146425,0.39
1500000.0,883.4480766658377,-1199.999999999999,0.0,0.4,-0.4,2830003.49528646,103.23095422714906,3990.4154843182537,0.0,0.026781864415853493,-0.03038005460869585,0.003598190192842353,206.61019832586172,0.4
1500000.0,905.7548078270809,-1229.999999999999,0.0,0.41000000000000003,-0.41000000000000003,2830003.6468345276,103.29113802151933,3992.6748842450475,0.0,0.028082841304122613,-0.03195533273293477,0.003872491428812152,211.8323353758752,0.41000000000000003
1500000.0,928.0713423014669,-1259.9999999999989,0.0,0.42,-0.42,2830003.801241872,103.3509303113069,3994.9194959504284,0.0,0.02941043342994779,-0.03357036916660078,0.0041599357366529826,217.05698956184278,0.42
1500000.0,950.3976135761268,-1289.9999999999989,0.0,0.43,-0.43,2830003.958489511,103.41033368774224,3997.149420117035,0.0,0.030764369973728837,-0.03522515788616399,0.004460787912435143,222.28414310477456,0.43
1500000.0,972.7335556217974,-1319.9999999999989,0.0,0.44,-0.44,2830004.118558595,103.46935080886058,3999.3647566060613,0.0,0.032144382811590065,-0.03691969286900703,0.004775310057416955,227.5137783652122,0.44
1500000.0,995.0791028884231,-1349.9999999999989,0.0,0.45,-0.45,2830004.2814304032,103.5279842283604,4001.5656046354393,0.0,0.03355020648834609,-0.03865396809342501,0.005103761605078903,232.74587784157245,0.45
1500000.0,1017.4341903027887,-1379.999999999999,0.0,0.46,-0.46,2830004.4470863454,103.5862365664972,4003.752062612527,0.0,0.03498157819106436,-0.04042797753862537,0.005446399347560997,237.98042416982943,0.46
1500000.0,1039.7987532609152,-1409.999999999999,0.0,0.47000000000000003,-0.47000000000000003,2830004.61550796,103.64411034127498,4005.9242283152753,0.0,0.03643823772277365,-0.04224171518472764,0.005803477461953979,243.21740012012677,0.47000000000000003
1500000.0,1062.1727276293905,-1439.999999999999,0.0,0.48,-0.48,2830004.7866769116,103.7016081351915,4008.0821987229488,0.0,0.03791992747639317,-0.04409517501276345,0.0061752475363702625,248.45678859842533,0.48
1500000.0,1084.5560497378203,-1469.999999999999,0.0,0.49,-0.49,2830004.9605749934,103.75873242988293,4010.226070193753,0.0,0.039426392408984025,-0.04598835100467629,0.0065619585956922435,253.6985726431389,0.49
1500000.0,1106.948656376214,-1499.999999999999,0.0,0.5,-0.5,2830005.137184122,103.81548577209604,4012.35593830286,0.0,0.040957380016243196,-0.04792123714332148,0.006963857127078261,258.94273542465817,0.5
1500000.0,1129.3504847916315,-1529.9999999999993,0.0,0.51,-0.51,2830005.316486341,103.8718706073749,4014.471898014056,0.0,0.04251264030722834,-0.04989382741246589,0.007381187105237531,264.189260244217,0.51
1500000.0,1151.7614726837244,-1559.9999999999993,0.0,0.52,-0.52,2830005.498463815,103.92788944719966,4016.5740435196603,0.0,0.04409192577935537,-0.05190611579678784,0.007814190017432453,269.4381305324219,0.52
1500000.0,1174.1815582018787,-1589.9999999999995,0.0,0.53,-0.53,2830005.6830988335,103.98354470160743,4018.6624684124185,0.0,0.04569499139364167,-0.05395809628187713,0.008263104888235437,274.68932984837033,0.53
1500000.0,1196.610679940902,-1619.9999999999995,0.0,0.54,-0.54,2830005.870373807,104.03883884734495,4020.7372655241743,0.0,0.04732159455018807,-0.056049762854234624,0.008728168304046527,279.9428418782472,0.54
1500000.0,1219.048776938031,-1649.9999999999998,0.0,0.55,-0.55,2830006.060271267,104.09377425951203,4022.798527098966,0.0,0.048971495063911304,-0.058181109501272324,0.009209614437360989,285.19865043436084,0.55
1500000.0,1241.4957886689035,-1679.9999999999998,0.0,0.56,-0.56,2830006.2527738637,104.14835338068137,4024.846344630268,0.0,0.0506444551405167,-0.06035213021131313,0.009707675070796387,290.4567394538803,0.56
1500000.0,1263.951655044424,-1709.9999999999998,0.0,0.5700000000000001,-0.5700000000000001,2830006.447864368,104.20257855156888,4026.8808090352964,0.0,0.05234023935270814,-0.06256281897359074,0.010222579620882553,295.71709299778456,0.5700000000000001
1500000.0,1286.4163164070046,-1739.9999999999995,0.0,0.58,-0.58,2830006.6455256683,104.25645218111049,4028.9020104908536,0.0,0.05405861461663639,-0.06481316977824952,0.010754555161613078,300.9796952497329,0.58
1500000.0,1308.8897135272982,-1769.9999999999998,0.0,0.59,-0.59,2830006.8457407695,104.30997657617547,4030.910038608818,0.0,0.05579935016858141,-0.06710317661634435,0.011303826447762896,306.24453051493276,0.59
1500000.0,1331.3717876007001,-1799.9999999999998,0.0,0.6,-0.6,2830007.048492794,104.36315411259189,4032.9049822706083,0.0,0.057562217541866245,-0.06943283347984046,0.01187061593797417,311.5115832191387,0.6
1500000.0,1353.8624802439506,-1830.0,0.0,0.61,-0.61,2830007.2537649777,104.41598706391304,4034.8869298038444,0.0,0.05934699054400111,-0.07180213436161337,0.012455143817612226,316.78083790743983,0.61
1500000.0,1376.3617334918947,-1860.0000000000002,0.0,0.62,-0.62,2830007.461540673,104.46847777337985,4036.855968815449,0.0,0.06115344523405469,-0.07421107325544869,0.013057628021393963,322.05227924338607,0.62
1500000.0,1398.8694897939529,-1890.0000000000002,0.0,0.63,-0.63,2830007.671803344,104.52062848175068,4038.8121863694687,0.0,0.06298135990025051,-0.07665964415604193,0.013678284255791375,327.32589200769564,0.63
1500000.0,1421.3856920111377,-1920.0000000000002,0.0,0.64,-0.64,2830007.8845365695,104.57244150018995,4040.75566881883,0.0,0.06483051503778649,-0.07914784105899846,0.014317326021211925,332.6016610975067,0.64
1500000.0,1443.9102834123926,-1950.0,0.0,0.65,-0.65,2830008.0997240385,104.62391903717216,4042.6865019843076,0.0,0.066700693326875,-0.0816756579608334,0.014974964633958355,337.8795715250056,0.65
1500000.0,1466.4432076718601,-1980.0,0.0,0.66,-0.66,2830008.3173495517,104.67506337228671,4044.6047709849513,0.0,0.06859167961100138,-0.08424308885897133,0.015651409247969907,343.1596084168018,0.66
1500000.0,1488.9844088650918,-2010.0,0.0,0.67,-0.67,2830008.53739702,104.72587668222661,4046.510560418187,0.0,0.07050326087539897,-0.0868501277517463,0.01634686687634729,348.4417570124781,0.67
1500000.0,1511.5338314665646,-2040.0,0.0,0.68,-0.68,2830008.759850463,104.77636121549885,4048.403954188935,0.0,0.07243522622573823,-0.08949676863840163,0.01706154241266337,353.726002664086,0.68
1500000.0,1534.0914203457603,-2070.0,0.0,0.6900000000000001,-0.6900000000000001,2830008.9846940096,104.82651911750824,4050.285035690829,0.0,0.07438736686702777,-0.09218300551908973,0.017795638652061924,359.01233083461955,0.6900000000000001
1500000.0,1556.6571207649285,-2100.0,0.0,0.7000000000000001,-0.7000000000000001,2830009.211911896,104.87635260616317,4052.1538876340396,0.0,0.07635947608272566,-0.09490883239487208,0.01854935631214637,364.3007270976296,0.7000000000000001
1500000.0,1579.230878374273,-2129.9999999999995,0.0,0.71,-0.71,2830009.4414884644,104.92586379641756,4054.0105922285125,0.0,0.07835134921405816,-0.09767424326771892,0.0193228940536607,369.5911771352203,0.71
1500000.0,1601.8126392132217,-2159.9999999999995,0.0,0.72,-0.72,2830009.673408164,104.97505487470876,4055.855231007182,0.0,0.0803627836395445,-0.10047923214050934,0.020116448500964803,374.8836667394893,0.72
1500000.0,1624.402349700874,-2189.9999999999995,0.0,0.73,-0.73,2830009.9076555492,105.02392792756712,4057.6878850129497,0.0,0.08239357875472612,-0.10332379301703093,0.020930214262304774,380.17818180804153,0.73
1500000.0,1646.9999566382578,-2219.9999999999995,0.0,0.74,-0.74,2830010.1442152783,105.07248511062443,4059.508634625713,0.0,0.08444353595209461,-0.10620791990197972,0.021764383949885068,385.47470834592696,0.74
1500000.0,1669.605407203327,-2249.9999999999995,0.0,0.75,-0.75,2830010.383072113,105.1207284807592,4061.3175597383092,0.0,0.08651245860122415,-0.10913160680096014,0.022619148199735935,390.77323246353063,0.75
1500000.0,1692.2186489479807,-2279.9999999999995,0.0,0.76,-0.76,2830010.624210918,105.1686601644417,4063.11473959284,0.0,0.08860015202909811,-0.11209484772048471,0.02349469569138652,396.07374037576324,0.76
1500000.0,1714.8396297958325,-2309.9999999999995,0.0,0.77,-0.77,2830010.86761666,105.21628218914239,4064.9002529527907,0.0,0.09070642350063157,-0.11509763666797396,0.024391213167342315,401.37621840138985,0.77
1500000.0,1737.4682980385346,-2340.0,0.0,0.78,-0.78,2830011.1132744066,105.2635966525857,4066.674177939593,0.0,0.09283108219938958,-0.11813996765175645,0.025308885452366807,406.68065296184875,0.78
1500000.0,1760.1046023336328,-2370.0,0.0,0.79,-0.79,2830011.361169326,105.31060555329586,4068.43659220547,0.0,0.09497393920849555,-0.12122183468106833,0.026247895472572724,411.9870305806165,0.79
1500000.0,1782.748491701102,-2400.0,0.0,0.8,-0.8,2830011.6112866863,105.35731096068845,4070.1875727688152,0.0,0.09713480749173031,-0.12434323176605352,0.027208424274323174,417.2953378821284,0.8
1500000.0,1805.399915521067,-2430.0,0.0,0.81,-0.81,2830011.8636118537,105.40371484478403,4071.927196188095,0.0,0.0993135018748191,-0.12750415291776335,0.02819065104294419,422.60556159106466,0.81
1500000.0,1828.0588235305681,-2460.0,0.0,0.8200000000000001,-0.8200000000000001,2830012.118130293,105.44981924712496,4073.6555383960244,0.0,0.10150983902690495,-0.13070459214815652,0.029194753121251513,427.91768853138313,0.8200000000000001
1500000.0,1850.7251658211605,-2490.0,0.0,0.8300000000000001,-0.8300000000000001,2830012.374827567,105.49562610966449,4075.3726748745007,0.0,0.10372363744220592,-0.13394454347009896,0.03022090602789296,433.23170562553287,0.8300000000000001
1500000.0,1873.3988928358974,-2520.0,0.0,0.84,-0.84,2830012.633689334,105.54113744649922,4077.078680487602,0.0,0.10595471742185536,-0.13722400089736356,0.0312692834755081,438.547599893593,0.84
1500000.0,1896.0799553668123,-2550.0,0.0,0.85,-0.85,2830012.894701349,105.5863551719432,4078.7736296575354,0.0,0.10820290105592274,-0.1405429584446303,0.032340057388707454,443.8653584524164,0.85
1500000.0,1918.7683045521196,-2580.0000000000005,0.0,0.86,-0.86,2830013.157849462,105.63128127306672,4080.457596196478,0.0,0.11046801220561309,-0.14390141012748586,0.03343339792187268,449.1849685148729,0.86
1500000.0,1941.4638918735748,-2610.0000000000005,0.0,0.87,-0.87,2830013.4231196153,105.67591763696515,4082.1306534835244,0.0,0.11274987648564389,-0.14729934996242364,0.034549473476779655,454.5064173889231,0.87
1500000.0,1964.1666691538928,-2640.0000000000005,0.0,0.88,-0.88,2830013.690497848,105.7202662240951,4083.792874295384,0.0,0.11504832124679722,-0.15073677196684346,0.03568845072004619,459.8296924769647,0.88
1500000.0,1986.8765885539879,-2670.0000000000005,0.0,0.89,-0.89,2830013.959970291,105.76432889474673,4085.44433098432,0.0,0.11736317555864538,-0.15421367015905166,0.03685049460040624,465.15478127483743,0.89
1500000.0,2009.593602570603,-2700.0000000000005,0.0,0.9,-0.9,2830014.231523166,105.80810758316835,4087.085095307712,0.0,0.11969427019244867,-0.15773003855826076,0.03803576836581208,470.48167137127075,0.9
1500000.0,2032.3176640334354,-2730.0000000000005,0.0,0.91,-0.91,2830014.5051427884,105.85160412325105,4088.715238606982,0.0,0.12204143760422301,-0.1612858711845894,0.039244433580366396,475.81035044682085,0.91
1500000.0,2055.048726102971,-2760.0000000000005,0.0,0.92,-0.92,2830014.780815563,105.89482042343322,4090.334831636035,0.0,0.12440451191797634,-0.16488116205906223,0.04047665014108591,481.14080627341747,0.92
1500000.0,2077.7867422674967,-2790.0000000000005,0.0,0.93,-0.93,2830015.0585279856,105.93775829160629,4091.9439447411532,0.0,0.12678332890911148,-0.16851590520360965,0.041732576294498155,486.4730267132342,0.93
1500000.0,2100.531666341137,-2820.0000000000005,0.0,0.9400000000000001,-0.9400000000000001,2830015.3382666404,105.98041961079012,4093.5426476883376,0.0,0.1291777259879947,-0.17219009464106783,0.043012368653073126,491.8069997183333,0.9400000000000001
1500000.0,2123.2834524607556,-2850.0000000000005,0.0,0.9500000000000001,-0.9500000000000001,2830015.6200182014,106.022806163269,4095.131009844158,0.0,0.13158754218368698,-0.17590372439517843,0.04431618221149144,497.14271332946953,0.9500000000000001
1500000.0,2146.042055084278,-2880.0000000000005,0.0,0.96,-0.96,2830015.90376943,106.06491980682256,4096.709100002066,0.0,0.13401261812783796,-0.1796567884905886,0.04564417036275065,502.48015567587623,0.96
1500000.0,2168.8074289865517,-2910.000000000001,0.0,0.97,-0.97,2830016.1895071752,106.10676229944569,4098.276986564378,0.0,0.13645279603873967,-0.18344928095285085,0.0469964849141112,507.8193149735289,0.97
1500000.0,2191.579529260737,-2940.0000000000014,0.0,0.98,-0.98,2830016.4772183727,106.14833547266046,4099.834737366471,0.0,0.13890791970553856,-0.1872811958084227,0.04837327610288414,513.1601795264909,0.98
1500000.0,2214.3583113107516,-2970.0000000000014,0.0,0.99,-0.99,2830016.7668900443,106.1896410608566,4101.382419859749,0.0,0.141377834472607,-0.19115252708466673,0.04977469261205975,518.502737723429,0.99
1500000.0,2237.1437308526674,-3000.0000000000014,0.0,1.0,-1.0,2830017.0585092967,106.23068087094998,4102.920100939496,0.0,0.1438623872240645,-0.19506326880985037,0.05120088158578587,523.8469780389487,1.0
1500000.0,2259.935743911142,-3030.0000000000014,0.0,1.01,-1.01,2830017.352063323,106.2714566127801,4104.447847120233,0.0,0.14636142636846114,-0.19901341501314587,0.05265198864468474,529.1928890321433,1.01
1500000.0,2282.7343068168257,-3060.000000000001,0.0,1.02,-1.02,2830017.6475393977,106.31197006938734,4105.9657243695065,0.0,0.14887480182360704,-0.20300295972463,0.05412815790102295,534.5404593458846,1.02
1500000.0,2305.539376204721,-3090.000000000001,0.0,1.03,-1.03,2830017.9449248808,106.35222292650303,4107.473798280995,0.0,0.15140236500155427,-0.20703189697528407,0.0556295319737298,539.8896777063486,1.03
1500000.0,2328.350909011182,-3120.0000000000014,0.0,1.04,-1.04,2830018.244207214,106.39221694361203,4108.972133908176,0.0,0.15394396879373007,-0.21110022079699373,0.05715625200326362,545.2405329220904,1.04
1500000.0,2351.16886247228,-3150.0000000000014,0.0,1.05,-1.05,2830018.545373922,106.43195378270615,4110.460795938161,0.0,0.15649946755621608,-0.21520792522254867,0.058708457666332585,550.5930138835704,1.05
1500000.0,2373.993194120998,-3180.000000000001,0.0,1.06,-1.06,2830018.848412611,106.4714351800604,4111.939848524337,0.0,0.15906871709517442,-0.21935500428564278,0.06028628719046836,555.9471095623165,1.06
1500000.0,2396.823861785471,-3210.000000000001,0.0,1.07,-1.07,2830019.153310967,106.51066277427888,4113.409355461114,0.0,0.16165157465241956,-0.22354145202087386,0.06188987736845433,561.3028090103827,1.07
1500000.0,2419.660823586371,-3240.0000000000014,0.0,1.08,-1.08,2830019.460056758,106.54963827877464,4114.869380015543,0.0,0.1642478988911327,-0.22776726246374338,0.06351936357261072,566.6601013596027,1.08
1500000.0,2442.504037935043,-3270.0000000000014,0.0,1.09,-1.09,2830019.7686378304,106.58836330911372,4116.319985102954,0.0,0.16685754988171916,-0.23203242965065654,0.06517487976893742,572.018975820986,1.09
1500000.0,2465.3534635310693,-3300.000000000002,0.0,1.1,-1.1,2830020.0790421097,106.62683955618915,4117.761233117583,0.0,0.1694803890878061,-0.23633694761892216,0.06685655853111612,577.379421684059,1.1
1500000.0,2488.2090593602998,-3330.000000000002,0.0,1.11,-1.11,2830020.3912576004,106.66506861287104,4119.193186109067,0.0,0.17211627935237922,-0.2406808104067521,0.06856453105437296,582.7414283161993,1.11
1500000.0,2511.070784692599,-3360.0000000000023,0.0,1.12,-1.12,2830020.7052723845,106.70305214786751,4120.615905612102,0.0,0.17476508488405826,-0.24506401205326184,0.07029892716920368,588.1049851620627,1.12
1500000.0,2533.9385990797687,-3390.0000000000023,0.0,1.1300000000000001,-1.1300000000000001,2830021.0210746205,106.74079173168904,4122.029452823793,0.0,0.17742667124350822,-0.2494865465984696,0.07205987535496153,593.4700817428591,1.1300000000000001
1500000.0,2556.8124623534713,-3420.0000000000027,0.0,1.1400000000000001,-1.1400000000000001,2830021.338652546,106.77828901118878,4123.433888432344,0.0,0.1801009053299864,-0.2539484080832969,0.0738475027533106,598.8367076558609,1.1400000000000001
1500000.0,2579.6923346230537,-3450.0000000000027,0.0,1.1500000000000001,-1.1500000000000001,2830021.657994472,106.81554553484867,4124.829272795261,0.0,0.18278765536802288,-0.25844959054956773,0.07566193518154497,604.2048525736219,1.1500000000000001
1500000.0,2602.5781762736406,-3480.000000000002,0.0,1.16,-1.16,2830021.979088787,106.85256292799134,4126.215665767082,0.0,0.18548679089423378,-0.262990088040009,0.07750329714577535,609.5745062435672,1.16
1500000.0,2625.469947963859,-3510.000000000002,0.0,1.17,-1.17,2830022.3019239525,106.88934271739569,4127.593126878417,0.0,0.18819818274426572,-0.2675698945982503,0.07937171185398469,614.9456584871548,1.17
1500000.0,2648.3676106241,-3540.000000000002,0.0,1.18,-1.18,2830022.626488506,106.92588650717245,4128.961715162742,0.0,0.1909217030398699,-0.27218900426882336,0.08126730122895351,620.318299199546,1.18
1500000.0,2671.271125454144,-3570.000000000002,0.0,1.19,-1.19,2830022.9527710574,106.96219580271767,4130.321489336263,0.0,0.1936572251761052,-0.27684741109716215,0.08319018592105705,625.6924183487097,1.19
1500000.0,2694.180453921596,-3600.0000000000014,0.0,1.2,-1.2,2830023.2807602915,106.99827218724386,4131.672507623782,0.0,0.19640462380866827,-0.28154510912960296,0.08514048532093482,631.0680059751729,1.2
1500000.0,2717.095557759403,-3630.0000000000014,0.0,1.21,-1.21,2830023.6104449644,107.03411714507887,4133.014827939376,0.0,0.19916377484135003,-0.28628209241338415,0.08711831757203423,636.4450521910687,1.21
1500000.0,2740.016398965012,-3660.000000000001,0.0,1.22,-1.22,2830023.941813905,107.0697322385878,4134.348507710703,0.0,0.20193455541361655,-0.2910583549966456,0.08912379958302917,641.8235471802412,1.22
1500000.0,2762.942939795435,-3690.000000000001,0.0,1.23,-1.23,2830024.274856013,107.10511893232467,4135.673604062842,0.0,0.20471684388831396,-0.2958738909284293,0.09115704704011544,647.2034811960584,1.23
1500000.0,2785.875142769893,-3720.0000000000005,0.0,1.24,-1.24,2830024.6095602596,107.14027876697529,4136.9901736398715,0.0,0.2075105198394957,-0.3007286942586786,0.09321817441918302,652.5848445632569,1.24
1500000.0,2808.812970664245,-3750.0,0.0,1.25,-1.25,2830024.945915687,107.17521318748108,4138.298272785783,0.0,0.21031546404036963,-0.30562275903823843,0.09530729499786887,657.9676276754356,1.25
1500000.0,2831.7563865104225,-3779.9999999999995,0.0,1.26,-1.26,2830025.283911406,107.2099237143864,4139.5979573739005,0.0,0.2131315584513675,-0.31055607931885504,0.0974245208674876,663.3518209952832,1.26
1500000.0,2854.705353594708,-3810.0,0.0,1.27,-1.27,2830025.623536598,107.24441177245104,4140.8892829810175,0.0,0.2159586862083309,-0.31552864915317574,0.09956996294484491,668.7374150539945,1.27
1500000.0,2877.6598354552384,-3840.0,0.0,1.28,-1.28,2830025.9647805123,107.27867886253034,4142.172304719441,0.0,0.21879673161081553,-0.32054046259474883,0.10174373098393341,674.1244004505263,1.28
1500000.0,2900.619795880856,-3870.0,0.0,1.29,-1.29,2830026.3076324677,107.31272638952196,4143.447077410857,0.0,0.2216455801105125,-0.32559151369802386,0.10394593358751149,679.5127678512953,1.29
