data_set_value_component_environment_variable_time,data_set_value_component_B0_variable_B0,data_set_value_component_B1_variable_B1,data_set_value_component_B2_variable_B2,data_set_value_component_B3_variable_B3,data_set_value_component_B4_variable_B4,data_set_value_component_B5_variable_B5,data_set_value_component_B6_variable_B6,data_set_value_component_B7_variable_B7,data_set_value_component_B8_variable_B8,data_set_value_component_B9_variable_B9,data_set_value_component_B10_variable_B10,data_set_value_component_centroblasts_sum_variable_B_sum,data_set_value_component_C_variable_C,data_set_value_component_C_variable_d,data_set_value_component_C_star_variable_C_star,data_set_value_component_centrocytes_sum_variable_C_starsum,data_set_value_component_M_variable_M,data_set_value_component_A_variable_A,data_set_value_component_A_variable_z,data_set_value_component_A_variable_u,data_set_value_component_A_variable_log_A,data_set_value_component_T_variable_T,data_set_value_component_T_variable_p,data_set_value_component_T_variable_sigma,data_set_value_component_T_variable_delta_T,data_set_value_component_CA_variable_CA,data_set_value_component_CA_variable_SA,data_set_value_component_CT_star_variable_CT_star,data_set_value_component_CT_star_variable_ST,data_set_value_component_alpha_B_variable_alpha_B,data_set_value_component_alpha_B_variable_KB,data_set_value_component_alpha_T_variable_alpha_T,data_set_value_component_alpha_T_variable_KT,data_set_value_component_total_variable_total,data_set_value_component_total_variable_log_total,data_set_value_component_kinetic_parameters_variable_rho,data_set_value_component_kinetic_parameters_variable_mu,data_set_value_component_kinetic_parameters_variable_delta_B,data_set_value_component_kinetic_parameters_variable_pr
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,500.0,0.02,0.15,2.6989700043360183,0.0,2.0,5.0,0.8,0.0,500.0,0.0,50.0,1.0,10000.0,1.0,100.0,0.0,-11.999999999999998,4.0,3.0,0.8,0.15
0.1,1.856350165721236,1.4849459781266277,0.5939249813860563,0.1583651592326291,0.03167080667309839,0.0050664717614401725,0.0006755334010305207,7.730148057536054e-05,7.76423828853419e-06,6.970602410050096e-07,5.678785228166675e-08,3.1664312802894408,4.3200758446391535e-09,2.0,5.708190480268964e-11,4.377157749441843e-09,1.1219067435828635e-14,499.00099933372337,0.02,0.15,2.6981014153722613,0.4805228346957324,2.0,5.0,0.8,2.1578778851173926e-09,500.0,5.485831741117811e-13,50.0,0.999683457103104,10000.0,0.9952177514493404,100.0,3.1664312846665985,0.5005700677577817,4.0,3.0,0.8,0.15
0.2,1.1486786632460497,1.8376153140702272,1.469876554633905,0.7838178700831516,0.313481723589245,0.10029941378672706,0.02674236411992034,0.006111639402521434,0.0012222335635525823,0.0002173130477201929,3.4788954596513144e-05,4.933900338807809,5.224598527821265e-06,2.0,1.3412853029799044e-07,5.358727058119255e-06,9.69277935130822e-11,498.0039946650259,0.02,0.15,2.697232826402327,0.9241013186788823,2.0,5.0,0.8,2.607074672330651e-06,500.0,2.478967027766664e-09,50.0,0.9995068532797962,10000.0,0.9908436012151257,100.0,4.933905697534867,0.6931908444988347,4.0,3.0,0.8,0.15
0.30000000000000004,0.7107832897936514,1.7055451805718265,2.046253435098663,1.6366810257582725,0.9818162399202979,0.4711797207855357,0.18843485991521156,0.06459342505812447,0.01937422314146813,0.00516552167394082,0.0012395509466666737,6.968009788258382,0.00028322344327078714,2.0,1.1012875105100383e-05,0.0002942363183758875,1.7796862729760362e-08,497.00898143450297,0.02,0.15,2.6963642369268936,1.3335758815522505,2.0,5.0,0.8,0.0001411868876605842,500.0,2.9373002783793927e-07,50.0,0.9993036842146948,10000.0,0.986839743195177,100.0,6.968304024576757,0.8431270905237306,4.0,3.0,0.8,0.15
0.4,0.4398210276610145,1.407071203853937,2.250746890399862,2.4001893823230733,1.9196663547181962,1.2282772645369795,0.6549163133954801,0.2993143981099356,0.11969512186870229,0.04254742792287398,0.013611869090502972,10.147276853069098,0.0042123489576473315,2.0,0.0002210327327325399,0.0044333816903798715,6.335825800876494e-07,496.01594520520945,0.02,0.15,2.6954956377872294,1.7115689955502171,2.0,5.0,0.8,0.0020977497999102234,500.0,7.566221999280559e-06,50.0,0.9989863009431906,10000.0,0.9831723272735562,100.0,10.151710234759477,1.0065392129833621,4.0,3.0,0.8,0.15
0.5,0.2721552700719703,1.088260651966968,2.1758125451889416,2.900137113449502,2.8991908024375146,2.3185972470790217,1.5452287934930735,0.8827002899594301,0.4412057319066558,0.19602699649655442,0.07838512534040534,14.983222197589168,0.030810212548704124,2.0,0.002045839892311646,0.03285605244101577,9.15662129859551e-06,495.02480064255735,0.02,0.15,2.6946269575444752,2.060506545155319,2.0,5.0,0.8,0.015328079576336095,500.0,8.430588024230086e-05,50.0,0.9985039193910601,10000.0,0.9798109316237454,100.0,15.016078250030183,1.1765565227638095,4.0,3.0,0.8,0.15
0.6000000000000001,0.16841503810980596,0.8080018011623273,1.9383777060797354,3.100090957481515,3.7185340306662122,3.5682822835232617,2.8534192961366207,1.9558035626800703,1.172985581576805,0.6253269176693206,0.30002936111254985,21.763894889307632,0.1438409948180094,2.0,0.011605729287393451,0.15544672410540286,7.487556846412394e-05,494.0351776051096,0.02,0.15,2.693757873814052,2.3826591117493474,2.0,5.0,0.8,0.07148893019361657,500.0,0.0005529215915359149,50.0,0.9978283368958227,10000.0,0.9767279036076929,100.0,21.919341613413035,1.3408275051975749,4.0,3.0,0.8,0.15
0.7000000000000001,0.10426264528598247,0.5832537098903423,1.6321641400188407,3.0450259855085466,4.260697173847734,4.769364909144939,4.448968739671022,3.5572261264154217,2.488694566679627,1.5476721649439553,0.8662206495636602,30.59934647522661,0.4926032552694461,2.0,0.04696183535627558,0.5395650906257217,0.0004134245509966036,493.04594039423824,0.02,0.15,2.6928873872897454,2.680245597755379,2.0,5.0,0.8,0.24457683713924203,500.0,0.0025150228477455487,50.0,0.9969493999891463,10000.0,0.9738971641316958,100.0,31.138911565852332,1.4933034281034838,4.0,3.0,0.8,0.15
0.8,0.06470689785137074,0.4124837486551871,1.3187503340971134,2.8112895602532832,4.4948839387026585,5.74940270396234,6.128385407748344,5.599158680786256,4.476180414744892,3.180825086937736,2.0342967699698575,41.427775468164086,1.3446338806308158,2.0,0.14839821217475593,1.4930320928055718,0.0017125798706927925,492.0544218805436,0.02,0.15,2.6920131389773774,2.9556611468736897,2.0,5.0,0.8,0.6669322087397108,500.0,0.008746337782010349,50.0,0.9958743142514678,10000.0,0.9712919026117736,100.0,42.920807560969656,1.6326678846819356,4.0,3.0,0.8,0.15
0.9,0.04062037216805003,0.28736939193907596,1.0325200359545244,2.4755397938870543,4.451923014467696,6.405049109582856,7.679226763335543,7.891619522564441,7.096153219908335,5.671883800747405,4.080130804224103,54.005491575931124,3.086533316665479,2.0,0.3882423332459374,3.4747756499114164,0.0056945393707998945,491.0555258046018,0.02,0.15,2.691130602483704,3.2118726372276525,2.0,5.0,0.8,1.529338368299879,500.0,0.024747537699748082,50.0,0.9946284601076474,10000.0,0.9688807832358894,100.0,57.48026722584254,1.759518778502541,4.0,3.0,0.8,0.15
