Time (min),Activated Cdc20,BE,Cdc20,CDC28-Clb2-Sic1,Cdh1,Clb2,Cln,Intermediary enzyme,Mass,Mcm,Mih1a,Modified Swe1,Phosphorylated Cdc28-Clb2-Sic1,Phosphorylated Clb2,Phosphorylated Swe1,"Phosphorylated, modified Swe1",SBF,Sic1,Swe1,Total Swe1
0.0,1.4384692,0.00024296179,1.1722378,0.084410675,0.99263656,0.18453673,0.053600963,0.52220768,0.80224854,0.93289256,0.80809075,0.018360127,1.402314e-05,3.0203049e-05,0.00020500785,0.013336782,0.12405464,0.0035491784,0.00031588585,0.0322178027
0.7,1.518391724052185,0.003860172430922587,0.9237762368423139,0.10852223798702648,0.999521111144226,0.01823797067271501,0.052989289942513215,0.5009053822162156,0.8050613294070936,0.8672171113770867,0.6669511823711095,0.02790376568127861,0.00011283472970995614,1.7353224588800104e-05,9.592156709414553e-05,0.0031758712315665635,0.029081337517867803,0.025328615696279984,0.0007199461266376604,0.03189550460657698
1.4,1.5758159696497989,0.007136937661434058,0.704626787222039,0.06222206384059394,0.9999254134965198,0.0006192779103246842,0.051803969963724446,0.4737189112873797,0.8078839808185321,0.775157926511634,0.49009395675304773,0.03056253208765717,0.0001455014457644415,6.36631439965945e-07,5.495671259113665e-06,0.00012040582335132777,0.038712738044457524,0.1332834113859979,0.0010837808629150251,0.031772214445182634
2.0999999999999996,1.610758430237229,0.010127569686765923,0.5188926119249966,0.03383294570185014,0.9999348817722701,0.00028073399172976496,0.05097732669675704,0.44634289075382616,0.8107165288188386,0.6830443360474852,0.32230702763057706,0.030296648880320024,0.00012290624166478876,3.102025321514537e-07,1.4854210144093094e-06,2.1867028686275966e-05,0.04015543779493668,0.2218017024209154,0.001364521256189546,0.031684522586210254
2.8,1.6246785303591031,0.012864620839417784,0.3643752489139971,0.020829410267009067,0.9999383356150445,0.00017729144954111158,0.05027402971857555,0.4189908617683089,0.8135590081067614,0.5924189994861933,0.1740919470403767,0.029947183474983284,9.485368238813457e-05,1.8002555058442286e-07,1.0192615300655393e-06,1.220095697422453e-05,0.04096379905094661,0.2926179240003101,0.0016395873417151506,0.031599991035202724
3.5,1.6189235755863387,0.015372557618790564,0.23903818467318638,0.01467146304192286,0.9999398373037198,0.00012805649336347454,0.04967071767962395,0.3916756086519933,0.8164114535027074,0.5037366904049062,0.06413410365140373,0.029596194010382527,7.319268518602459e-05,1.145221828519536e-07,8.319454604331639e-07,8.483600529005741e-06,0.04172746078032023,0.3543576145267613,0.0019118945744997686,0.031517404130871736
4.199999999999999,1.5946484900743063,0.01767335588316506,0.14108388181185824,0.011538412487012636,0.9999401807103703,9.879147147342022e-05,0.049160065368651355,0.3644052280859991,0.8192738999491677,0.4175760729554903,0.01312259484513724,0.029247845576517523,5.91756099727107e-05,7.980261881092533e-08,7.202505523671049e-07,6.404055256701117e-06,0.04250110445303263,0.4109454455851954,0.0021816735318191606,0.03143664341414575
4.8999999999999995,1.5526076068975745,0.01978710079929396,0.06915883866207467,0.009747829526715032,0.9999395848985903,7.8946035546513e-05,0.048736889155480516,0.3371877550349929,0.8221463825111477,0.33475136393915444,0.0018234021580999663,0.02890297669159371,5.0950396002548636e-05,6.074491832849813e-08,6.391883335372338e-07,5.04058761121358e-06,0.043294599417116636,0.4641613421566165,0.002449038579225337,0.0313576950467638
5.6,1.4920858928173015,0.021732197550795234,0.02341942735648558,0.008566366881594602,0.9999380233679236,6.44175835695927e-05,0.048396758571132355,0.3100324568609019,0.8250289363765946,0.2564538491053657,0.00024534431570261177,0.028561852120987167,4.639481381489647e-05,4.9727296612874025e-08,5.733099991300013e-07,4.06305632620555e-06,0.04411167412697977,0.5148245561629461,0.002714084148859153,0.03128057263617166
6.3,1.4075885270723558,0.023525525075269844,0.008839576495552125,0.007681820094717987,0.9999351331512784,5.336236045854195e-05,0.04813573552968564,0.2829506847112922,0.8279215968568294,0.18445899853382836,4.5243167824104054e-05,0.02822455701629634,4.3930115561984706e-05,4.287210970142562e-08,5.170969292856258e-07,3.3283193462997214e-06,0.0449546092592913,0.5633211771948601,0.002976898922364645,0.03120530135493657
