Time,ACA,CAR1,PKA,incAMP,ERK2,REGA,excAMP,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
0.1,3.3834763893803066,2.452927116273858,1.6576091693687227,1.2161576549089108,1.1297597121839211,0.8700127589692287,0.4815382759479118,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.905854232547716,5.047633338641438,3.040394137272277,2.486413754053084,1.4717562697643147,1.4981600464795495,1.0,1.2777769734202395,1.015042916814092,0.846458141351079,2.3684334725662146,2.359537552144768,11.075380346801971,11.038172023232361
0.11,3.381989134833635,2.453300487686922,1.6631286447978593,1.2178488812986017,1.1294736726459842,0.8672568536263324,0.48162004766281413,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.906600975373844,5.062214705883253,3.0446222032465045,2.494692967196789,1.4719802926121532,1.5027680148180613,1.0,1.2734069186705548,1.0145967404500904,0.8449502311898993,2.367392394383544,2.359938233547789,11.077261096244724,11.039852194591148
0.12,3.380365257533263,2.4536741769724255,1.6686080397467766,1.2195503078875973,1.1291442806707255,0.8645445631152497,0.4816872768753552,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.907348353944851,5.076454181400617,3.048875769718993,2.502912059620165,1.4722045061834552,1.5072793798090107,1.0,1.2690542134745217,1.0141095772599789,0.8434844705038009,2.366255680273284,2.3602676566892407,11.07880736813317,11.041533796375916
0.13,3.378608120078914,2.454044873237068,1.6740481936761094,1.2212611116138656,1.128772486606564,0.861875707813076,0.4817397374790716,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.908089746474136,5.090357538501788,3.053152779034664,2.5110722905141643,1.4724269239422407,1.5116956338200072,1.0,1.2647200616101457,1.0135824360236743,0.8420602279974276,2.3650256840552397,2.360524713647451,11.080013962018647,11.043201929566806
0.14,3.376720963043897,2.4544093642584817,1.6794499133206895,1.2229804855976911,1.128359206558232,0.8592500964723837,0.481777236738827,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.908818728516963,5.103930355823005,3.057451213994228,2.5191748699810343,1.472645618555089,1.5160182173190597,1.0,1.260405584217862,1.013016288913169,0.8406768801869271,2.3637046741307275,2.3607084600202524,11.08087644499302,11.044842139163167
0.15,3.374706909409878,2.4547645395226545,1.6848139736965304,1.2247076386238587,1.1279053236438121,0.8566675270960346,0.48179961263760673,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.909529079045309,5.1171780222935945,3.0617690965596465,2.5272209605447955,1.4728587237135926,1.5202485202254419,1.0,1.256111823725716,1.0124120728229633,0.83933381135642,2.3622948365869143,2.360818101924273,11.081391090664955,11.046440427851945
0.16,3.372568968251074,2.4551073922593827,1.6901411188934543,1.226441794756316,1.1274116890413028,0.8541277876669183,0.4818067317529197,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.910214784518765,5.130105740590692,3.06610448689079,2.5352116783401817,1.4730644353556295,1.5243878828558615,1.0,1.2518397472758733,1.0117706904753223,0.8380304134859655,2.3607982777757517,2.3608529855893066,11.081554830317154,11.047983265167222
0.17,3.3703100383347473,2.455435020938435,1.6954320628258939,1.2281821929798515,1.1268791230125783,0.8516306568386897,0.4817984872869285,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.91087004187687,5.142718530591028,3.0704554824496286,2.5431480942388407,1.473261012563061,1.52843759686772,1.0,1.2475902500217113,1.0110930115004242,0.8367660861800106,2.359217026834323,2.36081258770595,11.081365207599355,11.049457594222957
0.18,3.3679329119520633,2.455744630389131,1.7006874900258768,1.2299280868131115,1.1263084159930545,0.8491759046277159,0.4817747970920299,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.911489260778262,5.155021233542968,3.0748202170327787,2.551031235038815,1.4734467782334784,1.5323989063921992,1.0,1.2433641584529254,1.0103798735856189,0.835540236597248,2.357553038366444,2.360696505750947,11.080820333116687,11.050850836751088
0.19,3.3654402789510502,2.4560335325357423,1.7059080564709814,1.231678743898305,1.1257003297391657,0.8467632931044375,0.48173560170332774,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.912067065071485,5.16701851689109,3.0791968597457626,2.558862084706472,1.4736201195214453,1.5362730093392667,1.0,1.2391622337362933,1.009632083685315,0.8343522793840528,2.355808195265735,2.360504448346306,11.079918839176537,11.05215089641084
0.2,3.362834730721788,2.4562991466445716,1.7110943903866265,1.2334334456054445,1.1250555984631487,0.8443925770489821,0.4816808625027201,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.912598293289143,5.178714879181836,3.0835836140136115,2.56664158557994,1.473779487986743,1.5400610587226904,1.0,1.234985174942588,1.0088504192165364,0.8332016366025494,2.3539843115052514,2.3602362262633285,11.078659837562562,11.053346159900572
0.21,3.3601187640188224,2.4565389990932784,1.7162470929974527,1.2351914866676488,1.1243749299225652,0.8420635045580863,0.4816105600589887,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.913077998186557,5.190114654786147,3.087978716669122,2.574370639496179,1.473923399455967,1.5437641639350537,1.0,1.2308336221062024,1.0080356292056467,0.8320877376509386,2.3520831348131757,2.359891744289045,11.077042881356741,11.054425495919753
0.22,3.357294784659586,2.4567507227607863,1.7213667392418792,1.2369521748391483,1.123659006475271,0.8397758176122928,0.48152469260724634,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.913501445521573,5.201222018528915,3.0923804370978707,2.582050108862819,1.4740504336564717,1.5473833919968856,1.0,1.2267081591442435,1.0071884353978757,0.8310100191782797,2.35010634926171,2.359470993775507,11.075067929966666,11.055378252423539
0.23,3.3543651111789625,2.4569320561326013,1.7264538784728154,1.238714830561959,1.122908486122291,0.8375292526174993,0.4814232746146624,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.913864112265203,5.212040990407934,3.0967870764048975,2.589680817709223,1.4741592336795608,1.5509197688286938,1.0,1.222609316681805,1.0063095333536887,0.829967924997416,2.3480555778252734,2.3589740456118458,11.072735316137235,11.056194252596706
0.24,3.3513319784600193,2.457080842159081,1.7315090351511175,1.2404787866372002,1.1221240035441784,0.8353235409252148,0.4813063354160387,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.914161684318162,5.222575440444954,3.1011969665930006,2.5972635527266763,1.4742485052954486,1.5543742805573517,1.0,1.2185375747970117,1.0053995935380058,0.82896090599712,2.3459323849220133,2.35840104353859,11.07004571456889,11.056863789715864
0.25,3.3481975413081955,2.4571950268713145,1.7365327095248086,1.2422433879054835,1.1213061711216,0.8331584093281451,0.481173917931246,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.914390053742629,5.232829093589001,3.105608469763709,2.6047990642872128,1.4743170161227888,1.5577478748357445,1.0,1.2144933656719565,1.0044592623924586,0.8279884200525909,2.343738278915737,2.3577521978631055,11.067000112418658,11.057377620920915
0.26,3.3449638779384605,2.4572726577763815,1.7415253782879576,1.2440079909402908,1.120455579931492,0.8310335805289963,0.48102607747172504,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.914545315552763,5.242805534597698,3.110019977350727,2.6122880674319364,1.474363594665829,1.5610414621560356,1.0,1.2104770761384092,1.0034891633815382,0.8270499319342346,2.3414747145569224,2.3570277796114527,11.063599781849677,11.057726959993717
0.27,3.3416329933525413,2.457311882028989,1.7464874952156981,1.2457719637567901,1.1195728007122474,0.8289487735786212,0.4808628806470402,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.914623764057978,5.252508212841374,3.1144299093919754,2.6197312428235473,1.4743871292173936,1.5642559171420456,1.0,1.2064890501071195,1.0024898980057624,0.8261449132118573,2.339143095346779,2.356228115170497,11.059846254881924,11.057903469130451
0.28,3.3382068226321766,2.457310944463961,1.7514194917833261,1.2475346855312235,1.1186583848051437,0.8269037042919376,0.48068440434130555,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.914621888927922,5.2619404470858715,3.118836713828059,2.627129237674989,1.4743865666783764,1.567392079835665,1.0,1.2025295909023919,1.001462046789653,0.825272842158757,2.3367447758425235,2.3553535812723974,11.055741299850027,11.057899250087825
0.29,3.3346872341564584,2.457268185511084,1.756321777772489,1.24929554632903,1.1177128650742425,0.8248980856436651,0.48049073475146026,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.914536371022168,5.2711054302680065,3.123238865822575,2.6344826666587338,1.4743609113066503,1.5704507569811008,1.0,1.1985989635087504,1.0004061702469376,0.8244332036559788,2.3342810639095206,2.3544046002821553,11.051286899283586,11.057706834799877
0.3,3.331076032732453,2.4571820389889907,1.7611947418626086,1.2510539468429034,1.1167367568016877,0.8229316281421315,0.48028196649276583,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.914364077977981,5.280006234233659,3.1276348671072585,2.641792112793913,1.4743092233933943,1.5734327232990681,1.0,1.1946973967252694,0.9993228098197359,0.8236254890952561,2.331753222912717,2.3533816358145527,11.046485229333614,11.057319175450457
0.31,3.3273749626288285,2.457051029790778,1.7660387522058887,1.252809298141861,1.115730558555461,0.8210040401806256,0.4800582017728282,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.914102059581556,5.288645814409919,3.1320232453546524,2.649058128308833,1.4742306178744669,1.5763387227434127,1.0,1.1908250852251256,0.9982124887886485,0.8228491962802574,2.3291624738401797,2.3522851886868583,11.041338640775049,11.056729634058502
0.32,3.3235857105121007,2.4568737714900877,1.7708541569867078,1.2545610214308618,1.1146947530294362,0.8191150283680061,0.4798195496276434,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.913747542980175,5.297027014405777,3.1364025535771543,2.6562812354800616,1.4741242628940525,1.579169469738759,1.0,1.1869821915241865,0.9970757131536302,0.822103829326988,2.32650999735847,2.351115793175453,11.035849641435798,11.055931971705395
0.33,3.3197099082894814,2.4566489638923237,1.7756412849670822,1.256308547819935,1.113629807856806,0.817264297840528,0.4795661252123442,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.913297927784647,5.305152570545781,3.1407713695498374,2.6634619274506233,1.4739893783353941,1.5819256504004033,1.0,1.1831688478640872,0.9959129724868444,0.8213888985640901,2.323796935802637,2.3498740135404868,11.030020879883917,11.054920337515457
0.34,3.3157491358596123,2.456375390543744,1.780400446018983,1.258051318102327,1.1125361763972232,0.8154515525557671,0.47929804914318286,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.912750781087488,5.3130251163343605,3.1451282952558173,2.6706006690284747,1.4738252343262463,1.5846079237358963,1.0,1.1793851580128443,0.9947247407578836,0.8207039204330974,2.3210243951017286,2.348560440801596,11.023855130293207,11.053689257446848
0.35000000000000003,3.311704923769496,2.456051916206715,1.785131931643466,1.2597887825416771,1.111414298497151,0.8136764955689276,0.47901544688948505,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.91210383241343,5.320647186841636,3.149471956354193,2.677697897465199,1.4736311497240289,1.5872169228259094,1.0,1.1756311989842678,0.9935114771308489,0.8200484173884462,2.3181934466386473,2.347175689758477,11.017355278458156,11.052233622930217
0.36,3.3075787557763787,2.4556774843123406,1.7898360154766584,1.261520400668177,1.1102646012230515,0.8119388292920889,0.4787184482134219,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.911354968624681,5.328021223002634,3.1538010016704425,2.6847540232149876,1.4734064905874042,1.589753255982278,1.0,1.17190702267794,0.9922736267329135,0.8194219177972853,2.3153051290434647,2.3457203962457673,11.010524308908703,11.050548679405532
0.37,3.3033720713153336,2.455251114403865,1.7945129537830942,1.2632456410833786,1.1090874995675999,0.8102382557373347,0.47840718665410875,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.91050222880773,5.335149575826591,3.1581141027084465,2.691769430674641,1.473150668642319,1.592217507882368,1.0,1.1682126574426543,0.9910116213946001,0.8188239558393502,2.3123604499207335,2.3441952146051332,11.003365293044501,11.048630014817393
0.38,3.299086267874226,2.4547718995823424,1.7991629859370202,1.2649639812732323,1.1078833971293736,0.8085744767447103,0.47808179905259146,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.909543799164685,5.342034510515171,3.1624099531830807,2.6987444789055304,1.4728631397494054,1.5946102406794667,1.0,1.1645481095664458,0.9897258803622677,0.8182540714071275,2.309360387511958,2.3426008153576983,10.995881378209603,11.046473548120542
0.39,3.294722703277373,2.454239003962931,1.803786334892102,1.2666749074290435,1.1066526867663782,0.8069471941957282,0.4777424251151387,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.908478007925862,5.348678210487441,3.166687268572609,2.705679502338153,1.4725434023777586,1.5969319950886582,1.0,1.160913364695881,0.9884168109832119,0.8177118100064004,2.306305892294161,2.34093788306418,10.98807577764819,11.04407551783319
0.4,3.2902826978788333,2.4536516601487506,1.8083832076398099,1.2683779142761238,1.1053957512236565,0.805356110213013,0.4773892070127355,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.907303320297501,5.3550827813087025,3.1709447856903097,2.7125748114597146,1.4721909960892503,1.5991832914474027,1.0,1.157308389186918,0.98708480936365,0.8171967226572108,2.303197888515183,2.339207114362404,10.979951761292917,11.041432470669378
0.41000000000000003,3.2857675366664436,2.453009166729232,1.8129537956567738,1.270072504909907,1.1041129637352902,0.8038009273467213,0.4770222890145787,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.906018333458464,5.361250254520713,3.1751812622747675,2.719430693485161,1.4718055000375392,1.6013646307501954,1.0,1.153733131389752,0.985730260999933,0.8167083657953254,2.30003727566651,2.337409216171436,10.971512647335311,11.038541250281543
0.42,3.2811784712782006,2.452310885809706,1.8174982753414726,1.2717581906392446,1.102804688601232,0.8022813487484155,0.47664181715322634,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.904621771619412,5.367182591372129,3.1793954765981116,2.7262474130122087,1.4713865314858234,1.6034764956569831,1.0,1.1501875228701945,0.9843535413834601,0.8162463011743182,2.2968249298947403,2.3355449040508094,10.962761794524205,11.035398986143676
0.43,3.2765167219328193,2.4515562405779887,1.8220168084406314,1.2734344908365889,1.1014712817394772,0.80079707833305,0.47624793891917155,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.903112481155977,5.372881686448556,3.1835862270914723,2.733025212660947,1.4709337443467931,1.6055193514751789,1.0,1.1466714795701531,0.9829550165798457,0.8158100957683804,2.2935617053529733,2.3336149007039406,10.953702595140946,11.03200308260095
0.44,3.271783479276313,2.450744712912625,1.826509542465657,1.2751009327947984,1.1001130912140944,0.7993478209296625,0.4758408029828631,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.90148942582525,5.378349371201707,3.187752331986996,2.7397643136984855,1.470446827747575,1.6074936471151482,1.0,1.143184902909636,0.9815350437828938,0.8153993216759217,2.2902484354934187,2.3316199346160293,10.944338468605851,11.028351208106812
0.45,3.266979906146416,2.449875841036716,1.8309766110994008,1.2767570515903173,1.0987304577396202,0.7979332824213247,0.47542055894235846,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.899751682073432,5.383587417377223,3.1918926289757934,2.746464916649101,1.4699255046220294,1.6093998160190264,1.0,1.1397276808325976,0.9800939718439248,0.8150135560240277,2.286885934302491,2.3295607388175568,10.934672855674245,11.02444128466522
0.46,3.2621071392568433,2.448949217220879,1.8354181345935385,1.2784023899524883,1.09732371516238,0.7965531698748818,0.4749873570948533,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.897898434441758,5.388597540341154,3.1960059748812206,2.7531272018903077,1.4693695303325274,1.6112382770628697,1.0,1.1362996887989185,0.9786321417770529,0.8146523808738234,2.2834749974797903,2.327438049764781,10.924709213181625,11.020271477493955
0.47000000000000003,3.2571662908031436,2.447964485538443,1.8398342201568614,1.2800364981387315,1.0958931909192362,0.7952071916610732,0.47454134823037897,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.895928971076886,5.393381402304917,3.2000912453468287,2.759751330235292,1.4687786913230658,1.613009435432086,1.0,1.1329007907247917,0.977149887240943,0.8143153831268602,2.2800164035622004,2.325252606328857,10.914451009298716,11.015840184922993
0.48,3.2521584499925837,2.446921339675426,1.8442249623347593,1.281658933815363,1.0944392064744406,0.7938950575654752,0.4740826834460598,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.893842679350852,5.3979406154498175,3.2041473345384075,2.766337443502139,1.4681528038052556,1.6147136834704072,1.0,1.1295308398737207,0.9756475349977751,0.8140021544325227,2.2765109149948084,2.3230051488856933,10.903901719259375,11.011146028539418
0.49,3.2470846845001495,2.445819520797314,1.8485904433801719,1.2832692619438173,1.0929620777351847,0.7926164788907554,0.47361151397943724,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.891639041594628,5.402276744951787,3.2081731548595434,2.772885665070258,1.4674917124783884,1.616351401502559,1.0,1.1261896797002622,0.9741254053500448,0.8137122910965175,2.2729592791501045,2.3206964184992427,10.893064821527057,11.006187843587913
0.5,3.2419460418526755,2.444658815474232,1.8529307336162544,1.284867054672036,1.09146211544642,0.7913711685507259,0.47312799105946435,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.889317630948464,5.406391311906951,3.21216763668009,2.7793961004243815,1.4667952892845393,1.617922958630787,1.0,1.1228771446485848,0.9725838125558026,0.8134453939905107,2.2693622292968727,2.3183271561913754,10.88194379436768,11.000964669634044
0.51,3.2367435507432383,2.443439053665763,1.8572458917910128,1.2864518912307967,1.0899396255655527,0.7901588411566401,0.4726322657738465,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.886878107331526,5.410285796159042,3.216129728076992,2.785868837686519,1.466063432199458,1.6194287135054861,1.0,1.1195930609078533,0.9710230652229714,0.8132010684629556,2.2657204855202666,2.315898102291848,10.87054211279847,10.995475741495934
0.52,3.2314782222780547,2.442160106766333,1.8615359654241441,1.2880233578347704,1.0883949096176502,0.7889792130961456,0.4721244889514716,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.884320213532666,5.413961639029928,3.220058394586926,2.792303948136216,1.4652960640597998,1.6208690150702532,1.0,1.1163372471263795,0.9694434666834164,0.8129789242511459,2.2620347555946383,2.313409995862211,10.858863245883846,10.989720480448499
0.53,3.2261510511581037,2.4408218857117734,1.8658009911463134,1.2895810475880953,1.086828265031786,0.787832002605286,0.47160481105875174,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.881643771423547,5.41742024595466,3.2239526189702383,2.79870148671947,1.464493131427064,1.6222442032817075,1.0,1.1131095150864265,0.9678453153474311,0.8127785753945214,2.2583057358106724,2.310863574187884,10.84691065435129,10.98369848570298
0.54,3.220763016797634,2.4394243391473602,1.8700409950310928,1.2911245603942618,1.0852399854591395,0.7867169298339423,0.47107338210877364,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.8788486782947205,5.420662989022433,3.2278114009856544,2.8050614925466393,1.4636546034884161,1.6235546098044304,1.0,1.1099096703414804,0.9662289050392903,0.8125996401492577,2.254534111758344,2.308259572332991,10.834687788501794,10.977409526163122
0.55,3.215315084381694,2.4379674516573786,1.8742559929197746,1.2926535028701085,1.0836303610734614,0.7856337169050822,0.47053035158222295,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.875934903314757,5.423691209424967,3.2316337571752713,2.811383989379662,1.4627804709944272,1.6248005586814036,1.0,1.106737512817742,0.9645945253145082,0.8124417409041742,2.2507205590671857,2.3055987227528925,10.822198086391127,10.970853532458204
0.56,3.2098082058648263,2.4364512420560502,1.8784459907392614,1.2941674882637346,1.0819996788545132,0.7845820879681698,0.46997586835911215,2.0,0.9,2.5,1.5,0.6,0.8,1.0,1.3,0.3,0.8,0.7,4.9,23.0,4.5,1.0,4.8729024841121005,5.426506219813888,3.2354187206593368,2.817668986108892,1.4618707452336301,1.6259823669803433,1.0,1.103592837381532,0.9629424617594479,0.8123045040979863,2.2468657441053783,2.3028817549596496,10.809444972259579,10.964030589252227
