Time,L,R,flip,pC8,C8,C6,BAR,pC3,C3,Bid,tBid,pC6,XIAP,C3_Ub,PARP,CPARP,Smac,Bcl2c,Bax,Bax_hash,Bcl2,L_R,R_hash,flip_R_hash,R_hash_pC8,C6_pC8,BAR_C8,C8_pC3,pC3_Apop,Apop,C8_Bid,C3_pC6,XIAP_C3,PARP_C3,Apop_XIAP,Smac_XIAP,Bcl2c_tBid,Bax_tBid,Baxm_Bcl2,Bax4,Bax2_Bcl2,Bax4_Bcl2,M,Bax4_M,M_hash,Smacm,M_hash_Smacm,Smacr,CytoCm,M_hash_CytoCm,CytoCr,CytoC,Apaf,CytoC_Apaf,Apaf_hash,pC9,Baxm,Bax2,k1,k_1,kc1,k2,k_2,k3,k_3,kc3,k4,k_4,k5,k_5,kc5,k6,k_6,kc6,k7,k_7,k8,k_8,kc8,k9,k_9,kc9,k10,k_10,kc10,k11,k_11,k12,k_12,kc12,k13,k_13,k14,k_14,k15,k_15,k16,k_16,k17,k_17,k18,k_18,k19,k_19,kc19,k20,k_20,kc20,k21,k_21,kc21,k22,k_22,k23,k_23,kc23,k24,k_24,k25,k_25,kc25,k26,k_26,k27,k_27,k28,k_28,kc7,v,pC3_frac,C3_frac,C3_UB_frac,cPARP_frac,C3_tot,fC3_fract,cell,mitochondrion,re1,re2,re3,re4,re5,re6,re7,re8,re9,re10,re11,re12,re13,re14,re15,re16,re17,re18,re19,re20,re21,re22,re23,re24,re25,re26,re27,re29,re30,re31,re32,re33,re34,re35,re36,re37,re38,re39,re40,re41,re42,re43
0.0,3000.0,200.0,100.0,20000.0,0.0,0.0,1000.0,10000.0,0.0,40000.0,0.0,10000.0,100000.0,0.0,1000000.0,0.0,0.0,20000.0,100000.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,100000.0,0.0,0.0,500000.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,0.0,0.0,0.0,10000.0,0.0,1.0,1.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,2999.9976000273605,199.99760002735985,100.0,20000.0,2.4551109755585876e-17,6.372802752192962e-33,1000.0,10000.0,1.4318708937460883e-25,40000.0,5.742087739293381e-25,10000.0,100000.0,1.27683603663719e-32,1000000.0,6.372696818788546e-31,3.524275447845821e-187,20000.0,100000.0,2.555027346822702e-32,20000.0,0.0023999725201921582,1.1999066646667054e-10,4.254856139710991e-17,8.485160859299506e-15,7.566802503238372e-39,6.221711175082785e-23,6.207355055268531e-23,1.0092707009724498e-205,1.3199874249155757e-198,2.4829420221074127e-22,3.0933700963416302e-30,6.198208954544886e-29,3.093312855683969e-28,4.0432751399850023e-202,3.2876392139669714e-190,2.485811607268324e-29,1.2403507306979038e-29,2.7823912015002575e-40,4.4540342203592665e-171,5.390930079267395e-85,4.7552002226540057e-175,500000.0,1.1883391761855738e-173,4.574351636279269e-177,100000.0,5.740864353239496e-180,3.56004902239045e-182,500000.0,2.870432176619748e-179,1.7800245111954507e-181,1.7636641659601675e-186,100000.0,1.1735498964519576e-190,1.7359746539566876e-193,100000.0,5.062731019493391e-37,2.0117550078592818e-81,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,1.4356149611981906e-29,1.27683603663719e-36,6.3726968187885455e-37,10000.0,1.4318708937460883e-29,1.0,1.0,0.2399945280648044,2.3999725201921585e-08,1.1999024098105656e-14,2.3998048441725517e-12,8.485160859299506e-15,3.8236740845132736e-36,7.566802503238372e-39,2.4551047538474127e-20,2.4551047682035325e-20,6.207355055268531e-23,9.820419072814129e-20,2.4829420221074127e-22,6.599927031870868e-203,1.0092707009724498e-205,1.4318678003759918e-27,3.0933700963416302e-30,2.863735589283222e-26,6.198208954544886e-30,1.4318399606175313e-25,3.093312855683969e-28,2.639970806556011e-199,2.466989525852861e-187,1.1484150620470689e-26,5.742075335786074e-27,1.2403507306979038e-29,2.554976719512507e-34,1.4464917946069099e-37,3.6616044704936475e-78,5.781654142663576e-167,5.74786606009644e-82,1.2725807302969107e-171,3.1814518262031567e-170,1.1883391761855738e-173,1.30695703627907e-176,5.740864353239496e-179,3.5600137796359715e-184,6.53478518139535e-176,2.870432176619748e-178,1.7800068745537912e-183,8.818309094301872e-188,1.1735498964519576e-190,8.679860069909189e-196
0.02,2999.995200109439,199.99520010943831,100.0,20000.0,3.2794709266190173e-16,5.2996873278446635e-31,1000.0,10000.0,5.150314307086736e-24,40000.0,2.0682392097085914e-23,10000.0,100000.0,1.062694484180416e-30,1000000.0,5.299559072056304e-29,1.1723177838119626e-175,20000.0,100000.0,2.1270263711092382e-30,20000.0,0.004799890081704206,4.799286225290532e-10,3.2096848159123978e-16,6.386574226560288e-14,9.161353066273035e-37,1.397173943398843e-21,1.3920028442354228e-21,9.68698995605691e-194,1.0041239361757504e-186,5.568011376941691e-21,1.7183498515435645e-28,3.446236374029482e-27,1.7183022930664749e-26,3.882297606329143e-190,1.531995558820735e-178,1.3839241866824618e-27,6.898350116767145e-28,4.804944921787158e-38,1.2918846919563806e-161,2.862478454993279e-80,3.660660405675526e-165,500000.0,9.14101340069204e-164,1.0393276678886865e-166,100000.0,4.0725283058803125e-169,6.5958651023876215e-171,500000.0,2.0362641529401566e-168,3.2979325511951682e-170,5.868701984518814e-175,100000.0,5.4677662353990304e-179,1.0432090125433175e-181,100000.0,6.138942481921431e-35,6.249706206527221e-77,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,5.171115401376584e-28,1.0626944841804161e-34,5.299559072056304e-35,10000.0,5.150314307086736e-28,1.0,1.0,0.23998905625921493,4.7998900817042065e-08,4.7992541284423726e-14,9.598508584838798e-12,6.386574226560288e-14,3.1798032353537316e-34,9.161353066273035e-37,3.279456954879583e-19,3.2794570065905746e-19,1.3920028442354228e-21,1.31178280263623e-18,5.568011376941691e-21,5.020609993888796e-191,9.68698995605691e-194,5.150297123588221e-26,1.7183498515435645e-28,1.0300594151809733e-24,3.446236374029482e-28,5.15014247685743e-24,1.7183022930664749e-26,2.008243990053894e-187,8.20620916672815e-176,4.136464580175317e-25,2.068232311358475e-25,6.898350116767145e-28,2.126964981684419e-32,1.7539787613183442e-35,5.383795864056601e-74,5.579831232101716e-158,1.7856274822436077e-77,3.691095459214967e-162,9.22773865867503e-161,9.14101340069204e-164,2.969503550010798e-166,4.0725283058803123e-168,6.59574787060924e-173,1.4847517750053992e-165,2.0362641529401565e-167,3.297873864175323e-172,2.9343455244931716e-176,5.4677662353990304e-179,5.216035021477226e-184
0.03,2999.9928002462348,199.99280024623422,100.0,20000.0,1.6353852098289332e-15,1.2592789141777468e-29,1000.0,10000.0,5.550774957155485e-23,40000.0,2.2332288299520985e-22,10000.0,100000.0,2.52845298968019e-29,1000000.0,1.2592329429463223e-27,2.4661659645706784e-166,20000.0,100000.0,5.062752849525145e-29,20000.0,0.007199752685829869,1.0797595862997587e-09,1.0817802021671995e-15,2.1472060418154995e-13,3.2837829951427633e-35,1.0264317988392921e-20,1.02084792674781e-20,3.381263022199884e-183,1.761312761429632e-176,4.08339170699124e-20,2.7355959938589925e-27,5.493849079801582e-26,2.7354831559368218e-25,1.3577181412032774e-179,6.653705140240898e-169,2.210444545866014e-26,1.1001593212693199e-26,2.6469309222883067e-36,1.5796978026260683e-154,2.962972673332035e-76,1.7396208309708055e-157,500000.0,4.3323538889576456e-156,1.5699433570382178e-158,100000.0,1.6646987647525076e-160,6.415997007537334e-162,500000.0,8.323493823762539e-160,3.207998503780574e-161,1.2361724027544853e-165,100000.0,2.3731303021553497e-169,9.146565694243069e-172,100000.0,2.2064188847484517e-33,2.686265241953175e-73,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,5.58389719739404e-27,2.52845298968019e-33,1.2592329429463223e-33,10000.0,5.550774957155485e-27,1.0,1.0,0.23998358458322858,7.199752685829869e-08,1.079748768497737e-13,2.1594977005390992e-11,2.1472060418154995e-13,7.55564064723653e-33,3.2837829951427633e-35,1.6353749455109449e-18,1.6353750013496656e-18,1.02084792674781e-20,6.5415000053986615e-18,4.08339170699124e-20,8.806529994517938e-181,3.381263022199884e-183,5.550747601195546e-25,2.7355959938589925e-27,1.110149497582017e-23,5.493849079801582e-27,5.550501408839891e-23,2.7354831559368218e-25,3.5226119456778516e-177,1.7263095214943346e-166,4.466435555458738e-24,2.2332178283588858e-24,1.1001593212693199e-26,5.06253220763667e-31,6.304027487114924e-34,6.9546649873112954e-71,1.0308599777624697e-150,7.67501391871091e-74,4.513404897009028e-155,1.1283512409504452e-153,4.3323538889576456e-156,4.485535801692974e-158,1.6646987647525075e-159,6.415750390940877e-164,2.242767900846487e-157,8.323493823762539e-159,3.2078748865402993e-163,6.180838282469405e-167,2.3731303021553497e-169,4.57326523399392e-174
0.04,2999.9904004377468,199.99040043774622,100.0,20000.0,5.1362862783533006e-15,1.096028469061186e-28,1000.0,10000.0,2.982085042990387e-22,40000.0,1.201733076599329e-21,10000.0,100000.0,2.2027634885672493e-28,1000000.0,1.0959787704075515e-26,2.2585728556164274e-163,20000.0,100000.0,4.411832553715388e-28,20000.0,0.009599560333859728,1.9194316102405977e-09,2.562232720312591e-15,5.073100468418997e-13,3.5500671547080663e-34,4.248930247624502e-20,4.218881398471248e-20,2.879388389944154e-180,1.499209827578512e-173,1.6875525593884992e-19,1.8841335970010922e-26,3.787984963901681e-25,1.8840354919314505e-24,1.156207044364393e-176,5.800070600931323e-166,1.526428027865464e-25,7.588019660115098e-26,3.505744295865563e-35,1.1165733199960754e-150,1.352305686930324e-74,5.9410258713045566e-154,500000.0,1.482078697405827e-152,3.047828991873568e-155,100000.0,2.1658272489173953e-157,6.590332366732379e-159,500000.0,1.0829136244586977e-156,3.2951661833763777e-158,1.13197948905398e-162,100000.0,2.068721745923186e-166,7.826101250556963e-169,100000.0,2.3894924744735393e-32,1.6559388538098591e-71,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,3.0049017962333035e-26,2.2027634885672492e-32,1.0959787704075515e-32,10000.0,2.982085042990387e-26,1.0,1.0,0.23997811303684197,9.599560333859729e-08,1.9194059879133946e-13,3.8388124894765106e-11,5.073100468418997e-13,6.576135313695569e-32,3.5500671547080663e-34,5.1362437890508245e-18,5.1362440895393155e-18,4.218881398471248e-20,2.0544976358157262e-17,1.6875525593884992e-19,7.496020344008661e-178,2.879388389944154e-180,2.9820662016544167e-24,1.8841335970010922e-26,5.964132206131134e-23,3.7879849639016816e-26,2.981896639441194e-22,1.8840354919314505e-24,2.9984080930865804e-174,1.5809951988608985e-163,2.403450888918379e-23,1.2017254885796688e-23,7.588019660115098e-26,4.411593604467941e-30,6.827086298195724e-33,8.156660991419572e-69,3.917332437079694e-147,4.731240344971298e-72,3.190203544677201e-151,7.975508893470706e-150,1.482078697405827e-152,8.70806117565199e-155,2.1658272489173953e-156,6.590106509446817e-161,4.354030587825994e-154,1.0829136244586976e-155,3.2950529854274725e-160,5.65987675805244e-164,2.068721745923186e-166,3.913035633180205e-171
0.05,2999.9880006839735,199.98800068397304,100.0,20000.0,1.2446508130970795e-14,5.64167460943934e-28,1000.0,10000.0,1.080805316266991e-21,40000.0,4.3619122191581166e-21,10000.0,100000.0,1.1347700373043251e-27,1000000.0,5.6413761096034e-26,2.690013761377456e-159,20000.0,100000.0,2.2733196182984577e-27,20000.0,0.011999313027091623,2.9988928025058835e-09,5.001268853662747e-15,9.878066335807416e-13,2.132254658254282e-33,1.2689619647800654e-19,1.2580547789353977e-19,1.6041181544592813e-176,1.0015790358547617e-169,5.032219115741591e-19,8.1907478442021e-26,1.6482981263585786e-24,8.190243321774286e-24,6.4372909598778764e-173,5.702500373005559e-162,6.651027636573457e-25,3.3027793263908616e-25,2.4296712866102564e-34,1.0074378255078584e-146,8.819162358456234e-73,7.109734545756725e-150,500000.0,1.7728638784744674e-148,4.373406297632348e-151,100000.0,3.2727332694059665e-153,9.20519040670546e-155,500000.0,1.6363666347029832e-152,4.602595203360962e-154,1.3476546087111952e-158,100000.0,2.0343985567985005e-162,6.324174281741466e-165,100000.0,1.4372692746985026e-31,8.907029422266788e-70,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,1.090725765193566e-25,1.1347700373043251e-31,5.6413761096034e-32,10000.0,1.080805316266991e-25,1.0,1.0,0.23997264162005186,1.1999313027091624e-07,2.998842789817347e-13,5.997686824348409e-11,9.878066335807416e-13,3.3849834431170213e-31,2.132254658254282e-33,1.2446381234774316e-17,1.24463823254929e-17,1.2580547789353977e-19,4.9785529301971604e-17,5.032219115741591e-19,5.007879138092264e-174,1.6041181544592813e-176,1.0807971255191465e-23,8.1907478442021e-26,2.1615941495527182e-22,1.6482981263585788e-25,1.0807234138337731e-21,8.190243321774286e-24,2.0031516344185633e-170,1.8830039304638464e-159,8.723757928039867e-23,4.361879191364853e-23,3.3027793263908616e-25,2.2731758913709878e-29,4.1064593452828554e-32,2.951052475816805e-67,1.1333586086925492e-143,2.5448567300567235e-70,2.878386677430764e-147,7.195966739274489e-146,1.7728638784744674e-148,1.2495413837331158e-150,3.2727332694059665e-152,9.204921405329322e-157,6.247706918665576e-150,1.6363666347029832e-151,4.602460437900091e-156,6.738252699570408e-160,2.0343985567985005e-162,3.162077125080374e-167
0.06,2999.9856009849136,199.98560098491336,100.0,20000.0,2.570728088235663e-14,2.2870007227398687e-27,1000.0,10000.0,3.159025087888899e-21,40000.0,1.2769622467525984e-20,10000.0,100000.0,4.6044599882915944e-27,1000000.0,2.286859559052891e-25,7.44992504540982e-156,20000.0,100000.0,9.226749444508107e-27,20000.0,0.014399010766831278,4.3180913964857095e-09,8.639658618280226e-15,1.7022228935510272e-12,1.0083740291507106e-32,3.1304160729251195e-19,3.098483699183027e-19,1.5712439740916888e-172,7.347870974167636e-166,1.2393934796732106e-18,2.8262278901109023e-25,5.6935912319793625e-24,2.826023586737334e-23,6.311969191875247e-169,2.236384078676359e-158,2.3008858576477343e-24,1.1412155653713116e-24,1.3362674702541123e-33,7.945787222184663e-144,2.7718168868402064e-71,5.127232224699111e-147,500000.0,1.2776519759663038e-145,3.904736255824364e-148,100000.0,4.189337992547103e-150,1.7517433528700197e-151,500000.0,2.0946689962735513e-149,8.758716764394687e-151,3.735346483712912e-155,100000.0,7.975135159433328e-159,3.4244581059218896e-161,100000.0,6.809047783331585e-31,2.261876728952101e-68,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,3.193261537777263e-25,4.604459988291594e-31,2.286859559052891e-31,10000.0,3.159025087888899e-25,1.0,1.0,0.23996717033285495,1.4399010766831278e-07,4.318004999899527e-13,8.636012570682064e-11,1.7022228935510272e-12,1.3721903499036295e-30,1.0083740291507106e-32,2.5706967840749337e-17,2.570697103398671e-17,3.098483699183027e-19,1.0282788413594684e-16,1.2393934796732106e-18,3.673919774644077e-170,1.5712439740916888e-172,3.158996825609998e-23,2.8262278901109023e-25,6.317993239865478e-22,5.693591231979363e-25,3.1587424855302253e-21,2.826023586737334e-23,1.469567882864335e-166,5.214925167946086e-156,2.5539014846466207e-22,1.2769508345969448e-22,1.1412155653713116e-24,9.226068539729774e-29,1.9454288611343212e-31,6.623281912045962e-66,7.30868682132e-141,6.462477221694277e-69,2.270219793391964e-144,5.675549525040713e-143,1.2776519759663038e-145,1.1156347408975397e-147,4.1893379925471035e-149,1.7516688536195658e-153,5.578173704487698e-147,2.0946689962735513e-148,8.758343229746315e-153,1.8676652667212964e-156,7.975135159433328e-159,1.712221705089971e-163
0.07,2999.983201340566,199.98320134056593,100.0,20000.0,4.745550965543406e-14,7.402806273106391e-27,1000.0,10000.0,7.807456376749599e-21,40000.0,3.1608639413474235e-20,10000.0,100000.0,1.491726644948848e-26,1000000.0,7.402289198559591e-25,2.6723829881295185e-153,20000.0,100000.0,2.989969559366837e-26,20000.0,0.016798653554380163,5.876976251052019e-09,1.3717117673362264e-14,2.6959647080457916e-12,3.6936446739182187e-32,6.713082713926569e-19,6.634037472237538e-19,3.020439696270585e-170,1.640066473248248e-163,2.6536149888950146e-18,8.01720266410077e-25,1.6167543810142807e-23,8.016542003722943e-23,1.2126574355106453e-166,6.813531245499789e-156,6.542933995902447e-24,3.24156504917275e-24,5.510708588349536e-33,3.4902215533249764e-141,4.5506325803336794e-70,2.942582882932555e-144,500000.0,7.332813096591028e-143,2.2380003796244067e-145,100000.0,2.106979592520291e-147,7.438822989668887e-149,500000.0,1.0534897962601455e-146,3.719411494846043e-148,1.3393551144049656e-152,100000.0,2.4302928115651947e-156,8.91133502501664e-159,100000.0,2.498068721364794e-30,3.642838115983976e-67,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,7.90459106086338e-25,1.491726644948848e-30,7.402289198559592e-31,10000.0,7.807456376749599e-25,1.0,1.0,0.23996169917524798,1.6798653554380165e-07,5.876839079875284e-13,1.1753682905633233e-10,2.6959647080457916e-12,4.441646827417095e-30,3.6936446739182187e-32,4.7454838347162666e-17,4.7454846251686833e-17,6.634037472237538e-19,1.8981938500674733e-16,2.6536149888950146e-18,8.200302161844276e-168,3.020439696270585e-170,7.807376204722957e-23,8.01720266410077e-25,1.5614751078061096e-21,1.6167543810142808e-24,7.806654722549226e-21,8.016542003722943e-23,3.2801208199221404e-164,1.8706612781594175e-153,6.321662453354888e-22,3.160831525696932e-22,3.24156504917275e-24,2.9897197524947003e-28,7.137284096813527e-31,8.914745481134748e-65,1.8957493011021152e-138,1.0408063396485554e-67,9.972032155099674e-142,2.493008062419029e-140,7.332813096591028e-143,6.3942657291309495e-145,2.106979592520291e-146,7.438555751370075e-151,3.1971328645654755e-144,1.0534897962601456e-145,3.719277559334602e-150,6.696751269096712e-154,2.4302928115651947e-156,4.455651111843586e-161
0.08,2999.98080175093,199.98080175092943,100.0,20000.0,8.075330773923184e-14,2.1146346761611244e-26,1000.0,10000.0,1.724468733959747e-20,40000.0,6.993060338365815e-20,10000.0,100000.0,4.265466773049337e-26,1000000.0,2.114467199808785e-24,2.523300231055533e-150,20000.0,100000.0,8.551982320304945e-26,20000.0,0.019198241391039365,7.675496781267559e-09,2.0473216337213783e-14,4.01388352541484e-12,1.1963532019723496e-31,1.3043673687837396e-18,1.286878764417945e-18,1.1099868645468842e-166,4.325042674927899e-160,5.14751505767178e-18,2.0142070160463624e-24,4.066441136378602e-23,2.014018510191622e-22,4.462851796175201e-163,9.119728324717737e-153,1.6482665423814734e-23,8.155805574757817e-24,2.0265627032052366e-32,4.432731838832591e-139,7.258073996659272e-69,5.7301108368231995e-142,500000.0,1.4252068342836066e-140,6.751792030846403e-143,100000.0,9.485345797313863e-145,4.902699956038821e-146,500000.0,4.7426728986569334e-144,2.4513499780412656e-145,1.2658846418249224e-149,100000.0,3.251193138343998e-153,1.678042145881462e-155,100000.0,8.106491500564218e-30,4.489140859917504e-66,4e-07,0.001,1e-05,1e-06,0.001,1e-06,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,1e-06,0.001,1.0,3e-08,0.001,2e-06,0.001,0.1,1e-06,0.01,1.0,1e-07,0.001,1.0,1e-06,0.001,1e-07,0.001,1.0,0.01,0.01,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1e-06,0.001,1.0,2e-06,0.001,10.0,2e-06,0.001,10.0,0.01,0.01,5e-07,0.001,1.0,5e-08,0.001,5e-09,0.001,1.0,0.01,0.01,2e-06,0.001,7e-06,0.001,1.0,0.07,1.0,1.7488767808996462e-24,4.2654667730493374e-30,2.114467199808785e-30,10000.0,1.7244687339597467e-24,1.0,1.0,0.23995622814722775,1.9198241391039368e-07,7.675292049104187e-13,1.5350592174182574e-10,4.01388352541484e-12,1.268768842164655e-29,1.1963532019723496e-31,8.075200337186305e-17,8.075202086046741e-17,1.286878764417945e-18,3.2300808344186965e-16,5.14751505767178e-18,2.162510237595304e-164,1.1099868645468842e-166,1.7244485918895862e-22,2.0142070160463624e-24,3.44889680350813e-21,4.066441136378602e-24,1.7242673321087277e-20,2.014018510191622e-22,8.650040721337835e-161,1.7663010420105484e-150,1.3985955850077391e-21,6.992978780310067e-22,8.155805574757817e-24,8.55117167115489e-28,2.3161201631056014e-30,9.387841458408528e-64,2.8789078044368565e-136,1.2826044161881472e-66,1.2664890809841889e-139,3.1662227756692214e-138,1.4252068342836066e-140,1.929073952038889e-142,9.485345797313863e-144,4.9024476260157154e-148,9.645369760194447e-142,4.742672898656934e-143,2.451223389577083e-147,6.329390697193228e-151,3.251193138343998e-153,8.390167478980561e-158
