E_2_task1,I_3_task1,T_1_task1,_1_task1
312722.77296227013,48503.83126814221,1200255.867874906,95.0
326769.79006002296,50706.81260516989,1161261.5224706228,96.0
339469.0208171417,52701.46375975297,1105532.3692502882,97.0
350523.8642082051,54440.58345954952,1032467.410420987,98.0
359639.89226510026,55876.6108716761,942035.8574875969,99.0
366538.621245426,56963.29470147722,835045.716989523,100.0
370976.9279392032,57657.79519495371,713522.074796892,101.0
372775.2986232167,57923.18433061795,581250.2062060086,102.0
371857.00882893347,57730.31699330733,444465.1473061476,103.0
368300.285754198,57055.94227537123,312476.2534586328,104.0
362393.48619861185,55866.94310320704,197265.48001215258,105.0
354654.1793979969,54066.82545974517,110075.87740081467,106.0
345744.4732441042,51374.54781141644,54827.19115865387,107.0
336280.6681856486,47175.63409351142,25334.865838077614,108.0
326684.9817126434,40617.60394949572,11356.475136411182,109.0
317183.43213632074,31447.846708721296,5092.4012659262135,110.0
307878.48193697847,21207.10660015883,2320.5247898162856,111.0
298811.1558002952,12524.378836704247,1081.869823517498,112.0
289994.9704563682,6743.697707668012,517.3397710152022,113.0
281431.5896313185,3466.971725887049,253.90131098438147,114.0
273117.6372264797,1758.9988567722755,127.87159855160257,115.0
265047.62986578624,897.3731491617849,66.05278393331344,116.0
257215.24975319393,464.6598868473604,34.974035176658774,117.0
249613.90548500203,245.25558498043628,18.969093080517567,118.0
242236.9827670487,132.18841929735746,10.531673375451417,119.0
235077.9574078064,72.79379370030138,5.981424508584007,120.0
228130.4458454558,40.95435317240545,3.472802024414596,121.0
221388.22675187932,23.532364193839996,2.0598818147758804,122.0
214845.24899076228,13.803465203684482,1.2474348151602985,123.0
208495.63303688422,8.261132954730412,0.7707988545849417,124.0
202333.66923387776,5.041750887569171,0.48568358110217713,125.0
196353.81452761198,3.135979431656811,0.3118918932454843,126.0
190550.68848430362,1.9869066204545047,0.20400922695563803,127.0
184919.06899985694,1.2816247495437674,0.13584834508194288,128.0
179453.88790780245,0.8411924124377327,0.09204247888500144,129.0
174150.22659271883,0.5615117444892689,0.06342042938301275,130.0
169003.31166436046,0.38100914906118055,0.04441820922776311,131.0
164008.5107207656,0.2626730053294445,0.03160635727085757,132.0
159161.32821429294,0.1839056283980657,0.02283841618597616,133.0
154457.4014268723,0.13070019139139882,0.01675090865890401,134.0
149892.49655651188,0.09424690500190835,0.012465218257370635,135.0
145462.50491489485,0.0689256318955951,0.009407294019620831,136.0
141163.4392345309,0.05110187303108645,0.007197019385496489,137.0
136991.43008327013,0.03839360692041878,0.00557941100977099,138.0
132942.72238380252,0.029219790577404047,0.004381288806216205,139.0
129013.67203528508,0.02251778621893434,0.0034836025163620748,140.0
125200.74263434827,0.017564868393480277,0.0028035522199937046,141.0
121500.50229269823,0.013863666353318323,0.0022828984835372066,142.0
117909.62054871477,0.011068131477726059,0.0018802337427567418,143.0
114424.86537007724,0.00893484985439473,0.0015658069084547067,144.0
111043.10024489436,0.007290775306475021,0.0013180250373569583,145.0
107761.28135881785,0.006011684549674974,0.0011210640847021621,146.0
104576.45485560848,0.005007492525330763,0.0009632190415837268,147.0
101485.75417841227,0.004212268214007469,0.0008357528131924698,148.0
98486.39748975963,0.003577314615393028,0.0007320874207028258,149.0
95575.68516777034,0.003066346263523912,0.0006472293744766351,150.0
92750.99737634818,0.002652094494238024,0.0005773579516032001,151.0
90009.79170717506,0.0023139046390280743,0.0005195277221244371,152.0
87349.60089138692,0.0020360026942269393,0.0004714518340215826,153.0
84768.03057625616,0.0018062540363522157,0.0004313427892577327,154.0
82262.75717360387,0.0016152576384260617,0.000397794856513163,155.0
79831.5257715978,0.0014556759065038679,0.00036969649671791683,156.0
77472.14810093484,0.0013217469617509184,0.00034616419525307254,157.0
75182.50057604162,0.0012089180247638381,0.0003264929951668053,158.0
72960.52234827566,0.0011135660885493114,0.00031011792165069624,159.0
70804.21348375568,0.0010327971081099173,0.0002965859558997855,160.0
68711.6331670494,0.0009642869420272077,0.0002855337645387074,161.0
66680.89793197702,0.0009061579718315173,0.00027667004137405416,162.0
64710.1799796299,0.0008568898686981849,0.0002697626647495485,163.0
62797.705533372486,0.0008152468183877427,0.0002646283956880934,164.0
60941.753237544304,0.0007802218840340403,0.00026112475574437274,165.0
59140.65261009962,0.0007509935260761383,0.0002591439441966334,166.0
57392.782540390275,0.0007268918254663612,0.00025860814557477713,167.0
55696.56982742463,0.0007073713746273635,0.0002594658767296085,168.0
54050.48776575152,0.0006919902449373744,0.00026168940887110126,169.0
52453.054771353105,0.0006803931699364786,0.0002652728960836562,170.0
50902.83304704294,0.0006722987378958447,0.00027023114144764153,171.0
49398.427288841165,0.0006674883689520057,0.000276598976226333,172.0
47938.483431075154,0.00066579840199962,0.0002844311481543732,173.0
46521.6874265142,0.0006671132202079026,0.0002938026507236204,174.0
45146.764063521376,0.0006713616816829832,0.00030480952963397124,175.0
43812.47581885581,0.0006785117147924822,0.0003175701431571095,176.0
42517.621740711504,0.0006885692964807577,0.0003322268800900332,177.0
41261.03635232839,0.0007015756272386658,0.0003489483824149905,178.0
40041.58865552372,0.0007176068240069721,0.0003679321315975367,179.0
38858.1810714934,0.000736773320934785,0.00038940785332642583,180.0
37709.74848569359,0.0007592217195025465,0.00041364124564493556,181.0
36595.25721469071,0.000785132595492805,0.0004409389048152684,182.0
35513.704128957106,0.0008147272683294126,0.0004716535604366686,183.0
34464.11575236115,0.0008482657286751416,0.0005061904375295221,184.0
33445.54739204629,0.0008860521719103567,0.0005450145604481818,185.0
32457.08227500609,0.0009284367432352379,0.0005886594540006216,186.0
31497.83071006041,0.0009758234910399295,0.0006377372459998146,187.0
30566.929310712047,0.001028671172171952,0.0006929501131910788,188.0
29663.540203295688,0.0010875025686680015,0.0007551040137856617,189.0
28786.850269965405,0.0011529099948631664,0.000825124599256462,190.0
27936.070455225545,0.0012255646224417877,0.0009040745365739191,191.0
27110.435003859413,0.0013062241776740132,0.0009931759424644014,192.0
26309.200759278974,0.001395745644704949,0.001093835785901273,193.0
25531.64654666667,0.0014950989607642143,0.0012076733184604625,194.0
24777.072532999526,0.0016053724927344263,0.0013365536507647783,195.0
24044.79955460107,0.0017278013201964507,0.0014826278806917299,196.0
23334.16851098613,0.0018637766958550961,0.0016483787678005393,197.0
22644.53978567332,0.002014869882092133,0.001836673634248315,198.0
21975.292669716615,0.0021828528671979917,0.002050826889855063,199.0
21325.824796563287,0.002369735380060352,0.0022946731724181944,200.0
20695.55160075684,0.002577781458607455,0.0025726519461726546,201.0
20083.905794622533,0.002809554891442235,0.0028899072992010235,202.0
19490.33685701506,0.003067957094743805,0.003252404559065985,203.0
18914.310536929057,0.0033562705827735336,0.003667067002865318,204.0
18355.308372557003,0.003678215217294062,0.004141935082980657,205.0
17812.827225421664,0.004038005791391794,0.004686354255983746,206.0
17286.37882740326,0.004440421583281564,0.00531119511365038,207.0
16775.48934098603,0.004890885065589824,0.006029111072411395,208.0
16279.698932797006,0.005395551126178355,0.006854840884989516,209.0
15798.561359975545,0.0059614103191527835,0.007805564791290173,210.0
15331.64356871746,0.006596406801572419,0.008901324018428483,211.0
14878.525304034947,0.007309572472667713,0.010165509890492974,212.0
14438.79873190933,0.008111181865391249,0.011625443813458298,213.0
14012.068072267246,0.009012929136580234,0.013313058193579641,214.0
13597.949242872424,0.010028129644704937,0.015265699068143547,215.0
13196.069513452274,0.011171942072600862,0.017527067626899557,216.0
12806.067170549453,0.012461692556315006,0.02014833381743137,217.0
12427.591192159041,0.013917083956387353,0.023189451085291444,218.0
12060.30093175134,0.015560619732860617,0.026720700852110542,219.0
11703.865811869271,0.017417990814426295,0.03082451756520035,220.0
11357.965026877997,0.01951852911541204,0.03559764507506895,221.0
11022.287254590155,0.021895753498626623,0.04115368865089378,222.0
10696.530376024957,0.024587974034398715,0.047626106088718145,223.0
10380.40120406279,0.027638998171952058,0.05517176898068135,224.0
10073.615219971542,0.03109894290102721,0.06397516428505289,225.0
9775.8963178028,0.03502516487051507,0.07425336230595304,226.0
9486.976556309433,0.039483330252742595,0.08626187406463878,227.0
9206.595918598858,0.04454864996677301,0.1003016129346485,228.0
8934.502078982992,0.05030730172459074,0.11672714155516746,229.0
8670.450176629858,0.056858059895481566,0.1359563804565263,230.0
8414.202596379806,0.0643141262344396,0.1584821560657021,231.0
8165.528756094302,0.0728053734507879,0.18488582906762732,232.0
7924.20490110271,0.08248116378942447,0.21585360885053856,233.0
7690.013904324423,0.09351199831031315,0.25219565430510626,234.0
7462.745073095046,0.10609482821951023,0.29486890928205883,235.0
7242.193962203627,0.12045492058643563,0.34500408599109944,236.0
7028.162192923513,0.13685154591290744,0.4039376841449578,237.0
6820.457278227714,0.15558241959712119,0.47325008449087436,238.0
6618.892453882056,0.17698990992460936,0.5548106948951596,239.0
6423.286515416125,0.2014675137620343,0.6508314121505404,240.0
6233.463661200476,0.2294678188027071,0.7639302272248777,241.0
6049.253341641048,0.261511359979318,0.8972070417286455,242.0
5870.49011423193,0.298197121060427,1.0543334124821089,243.0
5697.013504818635,0.34021431031794785,1.239659034386693,244.0
5528.6678755214725,0.3883562134653628,1.4583390523140074,245.0
5365.302298915247,0.4435359827466762,1.7164842019410482,246.0
5206.770439589056,0.5068049473993812,2.0213409596704466,247.0
5052.930442634483,0.5793735871916452,2.3815038517075897,248.0
4903.64483039563,0.6626357970036395,2.8071698248626547,249.0
4758.780407526542,0.7581967321945379,3.310439848221008,250.0
4618.208175313221,0.867904804046776,3.905677480994778,251.0
4481.803256539218,0.993888299830321,4.609937518392327,252.0
4349.444831277493,1.1385974103409062,5.443472652723665,253.0
4221.016086228402,1.304855912116643,6.4303418702604915,254.0
4096.404177759217,1.4959095161107772,7.59912819283068,255.0
3975.5002123770464,1.7154961180013102,8.983800373849563,256.0
3858.199245748273,1.9679138559933655,10.624734322996442,257.0
3744.4003038335104,2.258104481183924,12.569930469242683,258.0
3634.0064301430884,2.591746081895961,14.876468827549107,259.0
3526.924761777277,2.975357010368586,17.612231951617723,260.0
3423.0666421737697,3.416414036146473,20.857975260405166,261.0
3322.3477727202417,3.923482427603118,24.70977146193172,262.0
3224.688415134972,4.506361147245247,29.281948861190948,263.0
3130.0136491447965,5.176241069788948,34.71057405807235,264.0
3038.253698395652,5.945876376079047,41.157611456474044,265.0
2949.344337337774,6.82976455493057,48.81589200354169,266.0
2863.227390098077,7.844337374480871,57.91500671355396,267.0
2779.851346970357,9.008174358447446,68.7283863560584,268.0
2699.1721077875463,10.34213717341171,81.58166917781323,269.0
2621.153892311452,11.869591085073544,96.86276578886891,270.0
2545.7703327563045,13.616508361301811,115.03377993950336,271.0
2473.0057956530172,15.611561982995093,136.64527094636136,272.0
2402.8569728535185,17.88612430945481,162.3532678862541,273.0
2335.334784146747,20.47415735508832,192.9394722108722,274.0
2270.466675120768,23.411958375605696,229.33550645269074,275.0
2208.29934554368,26.73772680643014,272.6515704854187,276.0
2148.90204456045,30.4909112090452,324.21089839509585,277.0
2092.3704797975765,34.71133366702989,385.5904925132816,278.0
2038.8315120337613,39.438080917596004,458.66988025502894,279.0
1988.448754861306,44.708192681964476,545.6890964606157,280.0
1941.4292248364407,50.55532440178331,649.3173504974678,281.0
1898.03135636819,57.00880852799445,772.7355228682361,282.0
1858.5744616228164,64.09202102088898,919.7332656736882,283.0
1823.4500628652952,71.82346697580287,1094.824919740116,284.0
1793.1353376299799,80.21708792191076,1303.3865431091247,285.0
1768.2091335448042,89.28555805045882,1551.8184372809428,286.0
1749.3710335342457,99.04524439375407,1847.7376664214098,287.0
1737.4638642186094,109.52343260264334,2200.2040712729718,288.0
1733.5005078802494,120.76790972906427,2619.9876085983315,289.0
1738.6955759936625,132.85852984196526,3119.8816181465504,290.0
1754.5029120551626,145.92006424364638,3715.070052722662,291.0
1782.6596752799026,160.13565614632296,4423.554093042077,292.0
1825.238343611011,175.76022760715213,5266.648177949862,293.0
1884.7074422146861,193.13318483223506,6269.549428607581,294.0
1964.002831566304,212.69047111955928,7461.991806195868,295.0
2066.610336518903,234.97626027717854,8878.985224790815,296.0
2196.661738147246,260.65462577396875,10561.646630718402,297.0
2359.0445580130404,290.52249212348113,12558.114765681281,298.0
2559.528312395163,325.5245281747569,14924.549464286396,299.0
2804.906356073718,366.7695156933666,17726.188624523973,300.0
3103.156074656784,415.5516740144226,21038.443786233347,301.0
3463.61429187432,473.3743849125322,24947.983995816292,302.0
3897.168986299447,541.9770250811262,29553.755999721514,303.0
4416.465252073544,623.364698114571,34967.86178538704,304.0
5036.119044133966,719.8412051333482,41316.192391248216,305.0
5772.933795654895,834.0434893753957,48738.719306883366,306.0
6646.1128723221955,968.9701335828064,57389.292740821664,307.0
7677.454907910525,1128.0215154639284,67434.85647531039,308.0
8891.521800690954,1315.0159943051258,79053.99242763287,309.0
10315.764562790295,1534.2205897233814,92434.63156418921,310.0
11980.59397700283,1790.3577548225562,107770.99393206794,311.0
13919.378618797797,2088.609999091626,125259.67544780811,312.0
16168.359397945973,2434.606594535172,145095.02660722777,313.0
18766.473215584672,2834.399924399517,167463.87956531532,314.0
21755.064770601264,3294.4211779906923,192539.71238124353,315.0
25177.489195115188,3821.4210673207817,220476.4659582167,316.0
29078.607114177074,4422.39306127371,251402.12588344287,317.0
33504.16733402902,5104.478703596223,285412.15332577156,318.0
38500.07052440396,5874.854263595892,322562.82987903693,319.0
44111.523495237816,6740.60048696825,362864.5819335436,320.0
50382.09323139462,7708.556932060487,406275.3159582019,321.0
57352.65359715333,8785.157408864563,452693.7880677536,322.0
65060.239985189386,9976.254453090438,501953.00110121624,323.0
73536.79938857221,11286.923695084035,553813.7237852934,324.0
82807.85155237198,12721.256181550652,607958.1988453706,325.0
92891.07222185729,14282.13840844786,663984.1312390368,326.0
103794.80262331702,15971.019796272656,721399.1230523362,327.0
115516.5017480279,17787.67126016121,779615.6749708755,328.0
128041.1576129228,19729.937420239396,837947.0399469447,329.0
141339.66799450072,21793.48226190111,895604.2293891143,330.0
155367.21279187957,23971.53500693146,951694.3192172297,331.0
170061.66703994552,26254.639036081677,1005220.5157544578,332.0
185342.09535633484,28630.414143600658,1055084.7463189468,333.0
201107.35850080373,31083.337082757876,1100092.6889379302,334.0
217234.87650998787,33594.53111253267,1138962.0296901,335.0
233579.66724202005,36141.63450098772,1170335.405690911,336.0
249973.69838872875,38698.65036276129,1192798.7667343018,337.0
266225.67072555964,41235.91660183107,1204905.3562762574,338.0
282121.36738401663,43720.157556496466,1205208.2438580221,339.0
297424.7015499993,46114.578147181375,1192303.2969458536,340.0
311879.8526379801,48379.16141876756,1164888.5151681632,341.0
325214.5126050787,50471.150155527816,1121840.3865940257,342.0
337144.8490051946,52345.62946587332,1062317.4581727616,343.0
347382.83877589606,53956.58957062663,985905.4478997253,344.0
355646.6170740586,55258.133414395386,892816.9685376616,345.0
361675.2277448209,56206.30896596403,784174.5545324828,346.0
365249.9082542154,56761.268295945665,662417.7740424818,347.0
366223.837661025,56889.64566831871,531853.0548091714,348.0
364563.22953141335,56565.84814844017,399310.2349883709,349.0
360398.90377392765,55767.97944660292,274543.1260107619,350.0
354072.5809210326,54456.57805432573,169195.84627952692,351.0
346132.16975774453,52511.08752670009,92591.66474910465,352.0
337218.8829735486,49606.29485240405,45795.06910046179,353.0
327884.1063795669,45102.38562455975,21315.933678482623,354.0
318484.1659255915,38250.895411540565,9718.817926969752,355.0
309204.0733650444,29097.529477480395,4453.064709013655,356.0
300126.86973012344,19371.436262492247,2076.6403350744204,357.0
291285.584664113,11420.69396734342,990.994842153571,358.0
282690.6930973279,6206.787860981638,484.88698783358734,359.0
274342.79907946446,3242.982880370018,243.36603353580688,360.0
266238.2364104284,1677.459769419424,125.26613673514612,361.0
258371.52586639518,873.3560993128103,66.09129983363489,362.0
250736.46394660373,461.5262771233618,35.72104605931622,363.0
243326.61245126033,248.5189858541653,19.764570459937666,364.0
236135.52170054952,136.57989959262088,11.187802169567462,365.0
229156.8330241321,76.64713919620078,6.474556913688451,366.0
222384.32539636322,43.920262954904466,3.828269184745839,367.0
215811.9357120659,25.689413128340423,2.311253972325133,368.0
209433.7663925679,15.330927170730249,1.4238984513523854,369.0
203244.0868115085,9.330114977729384,0.894617440217276,370.0
197237.33167868378,5.787341895489437,0.5728899165524474,371.0
191408.0979305846,3.656885052256462,0.3737109124796054,372.0
185751.14090561547,2.352624894803283,0.24819550973466908,373.0
180261.37020167385,1.5401966615441467,0.16773178273536146,374.0
174933.8454220652,1.025557678641481,0.11528606411574194,375.0
169763.77191768927,0.6942052264571593,0.08054918395623185,376.0
164746.4965822657,0.47747386113141743,0.05718183160109302,377.0
159877.5037301753,0.333534178904496,0.04122522395319416,378.0
155152.4110719647,0.2365165615740206,0.030170172574472985,379.0
150566.96579450456,0.17018465840944455,0.022403197233311186,380.0
146117.04074846258,0.12420233975675007,0.01687225452583611,381.0
141798.63074322446,0.09189839559290207,0.012882073395858677,382.0
137607.84894817162,0.06890938384609505,0.009967176140004374,383.0
133540.9233983017,0.05234440125255487,0.007811991613727773,384.0
129594.19360179662,0.04026399289484552,0.006199959943808478,385.0
125764.107247147,0.03135142209462237,0.004980727671030011,386.0
122047.21700700292,0.024702152403547426,0.004048718324599688,387.0
118440.17743618714,0.019687839890888906,0.00332898617968751,388.0
114939.7419610244,0.015867155370395174,0.0027677636244844775,389.0
111542.75995771294,0.012926929875309998,0.002326087749623381,390.0
108246.17391677223,0.010642599346505145,0.001975445066314929,391.0
105047.01669134271,0.00885159691786434,0.0016947728931638077,392.0
101942.40882652313,0.007435095406367763,0.0014683694904664385,393.0
98929.5559678964,0.00630543943921327,0.001284428798886303,394.0
96005.74634653008,0.005397405805522534,0.001133999637643666,395.0
93168.3483381595,0.004662042610549017,0.0010102408573178492,396.0
90414.80809468593,0.004062308935708951,0.0009078844329399279,397.0
87742.64724556066,0.0035699559116718336,0.0008228444848444403,398.0
85149.46066696908,0.003163272332445593,0.0007519304431110481,399.0
82632.9143171424,0.0028254534523958555,0.000692635372301724,400.0
80190.74313605338,0.0025434019201703304,0.0006429785123560357,401.0
77820.74900563802,0.0023068402770100005,0.0006013862012442356,402.0
75520.79877207306,0.0021076482928118773,0.0005666033041461976,403.0
73288.82232622069,0.0019393837960740463,0.0005376254791476109,404.0
71122.81073968655,0.0017968952010261824,0.000513647061893904,405.0
69020.81445628867,0.001676048812624643,0.0004940213272219989,406.0
66980.94153849898,0.0015735104961934205,0.0004782301546258209,407.0
65001.3559637183,0.0014865802007249258,0.00046586012033907737,408.0
63080.275972338175,0.0014130644599191352,0.0004565841562295989,409.0
61215.97246317715,0.0013511761423049239,0.0004501472746159855,410.0
59406.76743827287,0.0012994580787993556,0.0004463556269002974,411.0
57651.032491834405,0.0012567213626767466,0.00044506796737581715,412.0
55947.187345022445,0.0012219976178446139,0.00044618926787400644,413.0
54293.698422041234,0.0011945016804463953,0.0004496658950194951,414.0
52689.077471764496,0.0011736016085030613,0.0004554822993826378,415.0
51131.8802278738,0.0011587937432727706,0.00046365874772800846,416.0
49620.70510749694,0.001149690266603454,0.00047425005227291354,417.0
48154.19195396736,0.0011459916566006205,0.000487345300243355,418.0
46731.02096779112,0.0011474907400219035,0.0005030684264245648,419.0
45349.9114644006,0.0011540533863074818,0.000521579505779363,420.0
44009.619702055505,0.001165613637766929,0.0005430757302060055,421.0
42708.93874601354,0.001182170570613496,0.0005677951131339246,422.0
41446.69895590723,0.0012037897114728538,0.0005960218071690788,423.0
40221.76416745876,0.001230590096944745,0.0006280878037721872,424.0
39033.031625780495,0.0012627551681044338,0.0006643796374281958,425.0
37879.43141261852,0.0013005262131044208,0.000705345244233106,426.0
36759.92523636997,0.0013442073729142859,0.0007515010512607374,427.0
35673.50545789518,0.0013941669897208132,0.0008034415591249744,428.0
34619.19424321767,0.0014508422129163104,0.0008618496083026466,429.0
33596.04266581833,0.0015147442792824172,0.0009275089462165997,430.0
32603.12979573186,0.0015864644582594034,0.0010013194105084637,431.0
31639.56190976383,0.0016666838169404337,0.001084313381164013,432.0
30704.47174737359,0.0017561773360812677,0.0011776746756812452,433.0
29797.01767892362,0.0018558265644649174,0.001282761985538122,434.0
28916.382931135686,0.0019666333267313024,0.0014011354121117262,435.0
28061.77486721226,0.0020897308500604775,0.0015345871975225478,436.0
27232.424284523076,0.0022264012031097606,0.001685177503049918,437.0
26427.58471511901,0.002378091184643889,0.001855276331908717,438.0
25646.531749426165,0.002546438864614198,0.0020476119824432,439.0
24888.56238619634,0.002733288692189253,0.0022653274685976526,440.0
24152.994402584838,0.0029407211463712093,0.002512046825772331,441.0
23439.165739064432,0.003171089546012105,0.002791952059825942,442.0
22746.433902518173,0.0034270529492884424,0.0031098725845664743,443.0
22074.175388334323,0.003711607385794994,0.003471390307842666,444.0
21421.785119268632,0.0040281417244433385,0.003882961809782067,445.0
20788.67590121443,0.004380486636311062,0.00435206177431355,446.0
20174.277894321487,0.004772972969327258,0.004887350194569094,447.0
19578.038100168695,0.0052105013406239095,0.005498868288013418,448.0
18999.419864393352,0.005698619133493454,0.00619826854910753,449.0
18437.902393094268,0.006243608865299261,0.006999082113673223,450.0
17892.9802845489,0.0068525900190803245,0.007917034726431347,451.0
17364.163074219425,0.007533634631261776,0.008970415878785321,452.0
16850.974793367837,0.008295899787248191,0.010180512257027539,453.0
16352.953540881947,0.009149779526373013,0.011572117876200941,454.0
15869.65106725153,0.01010707770763721,0.013174130025928009,455.0
15400.632371335567,0.01118120670219316,0.015020252358791286,456.0
14945.475308962486,0.012387414833311678,0.01714982120433495,457.0
14503.770213036565,0.013743030599253898,0.01960877737864362,458.0
14075.119524599579,0.015267800534622497,0.02245080435981063,459.0
13659.137436107083,0.016984259722364375,0.025738685798097977,460.0
13255.449543515142,0.018917884757239826,0.029545881686369645,461.0
12863.692509012346,0.021097990688918954,0.03395840699950619,462.0
12483.513734192244,0.023557795467046064,0.03907703655629435,463.0
12114.571046198584,0.026335291404281272,0.04501987670829645,464.0
11756.53239098769,0.029473775606827988,0.0519254052159815,465.0
11409.075522119369,0.033022759424330965,0.059956212802181795,466.0
11071.887722333555,0.03703880918816283,0.06930318436352863,467.0
10744.665525638073,0.04158651908451769,0.08019052010753797,468.0
10427.11443668958,0.04673977382689275,0.09288174219049375,469.0
10118.948668858204,0.052583172483731115,0.10768674550104748,470.0
